,Index,Strike,Option Type,Expiry,Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,Slippages,After Costs,PnL,Remarks,Qty,ROI%,Trade Year,Trade Month,Cumulative PnL,Cumulative ROI%,Running Max ROI%,Drawdown
461,NIFTY,11300,P,2020-08-13,2020-08-13 14:30:00,BUY,2020-08-13 14:35:00,20.2,10.8,10.8,2020-08-13 14:50:00,10.8,-9.4,0.4649999999999999,-9.864999999999998,-10494.68085106383,Initial SL Hit,1063.829787234043,-1.049468085106383,2020,8,1795201.1361834616,179.52011361834636,183.05693592538785,-3.53682230704149
148,BANKNIFTY,22300,P,2020-08-13,2020-08-13 14:40:00,BUY,2020-08-13 14:45:00,144.2,91.5,91.5,2020-08-13 14:50:00,91.5,-52.69999999999999,3.5355,-56.23549999999999,-10670.872865275143,Initial SL Hit,189.753320683112,-1.0670872865275145,2020,8,1784530.2633181864,178.45302633181885,183.05693592538785,-4.603909593569
149,BANKNIFTY,22000,P,2020-08-20,2020-08-20 14:15:00,BUY,2020-08-20 14:20:00,98.25,74.35,74.35,2020-08-20 14:20:00,74.35,-23.90000000000001,2.589,-26.489000000000004,-11083.26359832636,Initial SL Hit,418.4100418410041,-1.1083263598326358,2020,8,1773446.99971986,177.34469997198622,183.05693592538785,-5.712235953401631
462,NIFTY,11350,P,2020-08-20,2020-08-20 14:15:00,BUY,2020-08-20 14:20:00,51.65,43.1,43.1,2020-08-20 14:20:00,43.1,-8.549999999999997,1.42125,-9.971249999999998,-11662.28070175439,Initial SL Hit,1169.5906432748543,-1.166228070175439,2020,8,1761784.7190181057,176.17847190181078,183.05693592538785,-6.878464023577067
463,NIFTY,11350,P,2020-08-20,2020-08-20 14:25:00,BUY,2020-08-20 14:30:00,47.65,33.45,33.45,2020-08-20 14:40:00,33.45,-14.199999999999996,1.2165,-15.416499999999996,-10856.690140845072,Initial SL Hit,704.2253521126763,-1.0856690140845071,2020,8,1750928.0288772606,175.09280288772626,183.05693592538785,-7.964133037661583
150,BANKNIFTY,22300,P,2020-09-10,2020-09-10 14:05:00,BUY,2020-09-10 14:10:00,37.7,21.15,21.15,2020-09-10 14:20:00,21.15,-16.550000000000004,0.88275,-17.432750000000006,-10533.383685800603,Initial SL Hit,604.2296072507552,-1.0533383685800606,2020,9,1740394.64519146,174.0394645191462,183.05693592538785,-9.01747140624164
464,NIFTY,11400,C,2020-09-10,2020-09-10 14:50:00,BUY,2020-09-10 14:55:00,19.8,14.1,46.9375,2020-09-10 15:20:00,50.4,30.6,1.053,29.547,51836.84210526314,EOD Exit,1754.3859649122803,5.183684210526314,2020,9,1792231.487296723,179.22314872967252,183.05693592538785,-3.833787195715331
465,NIFTY,11550,P,2020-09-17,2020-09-17 13:35:00,BUY,2020-09-17 13:40:00,28.55,23.5,23.5,2020-09-17 14:00:00,23.5,-5.050000000000001,0.7807499999999999,-5.830750000000001,-11546.039603960397,Initial SL Hit,1980.19801980198,-1.1546039603960396,2020,9,1780685.4476927626,178.06854476927649,183.05693592538785,-4.988391156111362
466,NIFTY,11550,P,2020-09-17,2020-09-17 14:55:00,BUY,2020-09-17 15:00:00,37.5,10.55,10.55,2020-09-17 15:20:00,33.15,-4.350000000000001,1.05975,-5.409750000000002,-2007.3283858998152,EOD Exit,371.0575139146568,-0.2007328385899815,2020,9,1778678.1193068628,177.8678119306865,183.05693592538785,-5.189123994701333
467,NIFTY,10950,P,2020-09-24,2020-09-24 13:30:00,BUY,2020-09-24 13:35:00,44.5,21.55,46.7,2020-09-24 13:45:00,42.15,-2.3500000000000014,1.29975,-3.6497500000000014,-1590.3050108932468,TSL Hit,435.7298474945534,-0.1590305010893246,2020,9,1777087.8142959697,177.7087814295972,183.05693592538785,-5.348154495790652
468,NIFTY,10950,P,2020-09-24,2020-09-24 13:50:00,BUY,2020-09-24 13:55:00,54.5,36.2,54.4625,2020-09-24 14:10:00,50.5,-4.0,1.575,-5.575,-3046.448087431694,TSL Hit,546.448087431694,-0.3046448087431694,2020,9,1774041.366208538,177.40413662085402,183.05693592538785,-5.652799304533829
469,NIFTY,10950,P,2020-09-24,2020-09-24 14:15:00,BUY,2020-09-24 14:20:00,55.8,39.65,90.15,2020-09-24 14:45:00,88.6,32.8,2.1659999999999995,30.634,18968.42105263158,TSL Hit,619.1950464396285,1.8968421052631577,2020,9,1793009.7872611696,179.30097872611717,183.05693592538785,-3.755957199270682
470,NIFTY,10950,P,2020-09-24,2020-09-24 14:50:00,BUY,2020-09-24 14:55:00,102.5,76.85,145.075,2020-09-24 15:20:00,147.85,45.35,3.75525,41.59475,16216.276803118904,EOD Exit,389.8635477582845,1.6216276803118903,2020,9,1809226.0640642885,180.92260640642905,183.05693592538785,-2.1343295189587934
471,NIFTY,11400,C,2020-10-01,2020-10-01 13:30:00,BUY,2020-10-01 13:35:00,18.5,13.1,25.4375,2020-10-01 14:25:00,19.85,1.3500000000000014,0.57525,0.7747500000000014,1434.722222222225,TSL Hit,1851.851851851852,0.1434722222222224,2020,10,1810660.7862865108,181.06607862865127,183.05693592538785,-1.9908572967365785
151,BANKNIFTY,22100,C,2020-10-01,2020-10-01 14:10:00,BUY,2020-10-01 14:15:00,142.0,62.75,158.4,2020-10-01 14:25:00,148.85,6.849999999999994,4.36275,2.487249999999994,313.8485804416396,TSL Hit,126.18296529968454,0.0313848580441639,2020,10,1810974.6348669524,181.09746348669543,183.05693592538785,-1.9594724386924156
152,BANKNIFTY,22100,C,2020-10-01,2020-10-01 14:40:00,BUY,2020-10-01 14:45:00,129.4,91.15,91.15,2020-10-01 15:20:00,143.2,13.799999999999985,4.089,9.710999999999984,2538.82352941176,EOD Exit,261.437908496732,0.253882352941176,2020,10,1813513.4583963642,181.35134583963662,183.05693592538785,-1.7055900857512256
472,NIFTY,11900,C,2020-10-08,2020-10-08 13:35:00,BUY,2020-10-08 13:40:00,16.3,14.0,14.0,2020-10-08 13:50:00,14.0,-2.3000000000000007,0.4545,-2.7545000000000006,-11976.086956521738,Initial SL Hit,4347.82608695652,-1.197608695652174,2020,10,1801537.3714398425,180.15373714398444,183.05693592538785,-2.903198781403404
473,NIFTY,11900,P,2020-10-08,2020-10-08 14:30:00,BUY,2020-10-08 14:35:00,91.9,38.85,38.85,2020-10-08 15:20:00,64.25,-27.65000000000001,2.34225,-29.99225000000001,-5653.581526861452,EOD Exit,188.5014137606032,-0.5653581526861452,2020,10,1795883.789912981,179.5883789912983,183.05693592538785,-3.4685569340895483
153,BANKNIFTY,23300,P,2020-10-08,2020-10-08 14:40:00,BUY,2020-10-08 14:45:00,210.0,110.15,175.4375,2020-10-08 14:50:00,155.9,-54.1,5.488499999999999,-59.5885,-5967.801702553831,TSL Hit,100.15022533800702,-0.5967801702553831,2020,10,1789915.988210427,178.9915988210429,183.05693592538785,-4.065337104344934
154,BANKNIFTY,23300,P,2020-10-08,2020-10-08 15:05:00,BUY,2020-10-08 15:10:00,125.45,76.75,76.75,2020-10-08 15:20:00,109.0,-16.450000000000003,3.51675,-19.96675,-4099.948665297741,EOD Exit,205.3388090349076,-0.4099948665297741,2020,10,1785816.0395451293,178.58160395451313,183.05693592538785,-4.47533197087472
474,NIFTY,11850,P,2020-10-15,2020-10-15 13:30:00,BUY,2020-10-15 13:35:00,33.05,17.4,116.525,2020-10-15 14:20:00,115.85,82.8,2.2335,80.56649999999999,51480.19169329074,TSL Hit,638.9776357827477,5.148019169329074,2020,10,1837296.2312384201,183.7296231238422,183.7296231238422,0.0
155,BANKNIFTY,23500,P,2020-10-15,2020-10-15 14:00:00,BUY,2020-10-15 14:05:00,95.8,66.9,195.325,2020-10-15 14:20:00,193.75,97.95,4.34325,93.60675,32389.878892733577,TSL Hit,346.02076124567486,3.238987889273358,2020,10,1869686.1101311536,186.96861101311555,186.96861101311555,0.0
156,BANKNIFTY,23500,P,2020-10-15,2020-10-15 14:25:00,BUY,2020-10-15 14:30:00,197.55,147.5,147.5,2020-10-15 14:30:00,147.5,-50.05000000000001,5.17575,-55.22575000000001,-11034.115884115883,Initial SL Hit,199.80019980019972,-1.1034115884115885,2020,10,1858651.9942470377,185.86519942470397,186.96861101311555,-1.103411588411575
475,NIFTY,11850,P,2020-10-15,2020-10-15 14:25:00,BUY,2020-10-15 14:30:00,117.3,96.1,169.55,2020-10-15 15:20:00,169.85,52.55,4.30725,48.24275,22756.0141509434,EOD Exit,471.6981132075471,2.2756014150943398,2020,10,1881408.008397981,188.14080083979832,188.14080083979832,0.0
157,BANKNIFTY,23500,P,2020-10-15,2020-10-15 14:45:00,BUY,2020-10-15 14:50:00,264.85,196.85,427.2,2020-10-15 15:20:00,425.85,161.0,10.3605,150.6395,22152.86764705881,TSL Hit,147.0588235294117,2.2152867647058816,2020,10,1903560.8760450399,190.3560876045042,190.3560876045042,0.0
158,BANKNIFTY,24000,P,2020-10-29,2020-10-29 14:30:00,BUY,2020-10-29 14:35:00,129.45,74.7,74.7,2020-10-29 14:35:00,74.7,-54.74999999999999,3.06225,-57.81224999999999,-10559.315068493152,Initial SL Hit,182.64840182648408,-1.0559315068493151,2020,10,1893001.5609765467,189.3001560976549,190.3560876045042,-1.055931506849305
476,NIFTY,12900,P,2020-11-19,2020-11-19 14:00:00,BUY,2020-11-19 14:05:00,28.55,18.05,110.9375,2020-11-19 14:30:00,103.8,75.25,1.98525,73.26475,69775.9523809524,TSL Hit,952.3809523809524,6.97759523809524,2020,11,1962777.5133574991,196.27775133575014,196.27775133575014,0.0
159,BANKNIFTY,29200,P,2020-11-19,2020-11-19 14:00:00,BUY,2020-11-19 14:05:00,75.0,45.7,266.6875,2020-11-19 14:30:00,263.05,188.05,5.07075,182.97925,62450.25597269626,TSL Hit,341.2969283276451,6.245025597269626,2020,11,2025227.7693301954,202.52277693301977,202.52277693301977,0.0
160,BANKNIFTY,29200,P,2020-11-19,2020-11-19 14:45:00,BUY,2020-11-19 14:50:00,156.8,86.85,289.0,2020-11-19 15:20:00,297.6,140.8,6.816,133.984,19154.2530378842,EOD Exit,142.95925661186558,1.91542530378842,2020,11,2044382.0223680795,204.4382022368082,204.4382022368082,0.0
477,NIFTY,12900,P,2020-11-19,2020-11-19 14:45:00,BUY,2020-11-19 14:50:00,83.55,64.9,125.55,2020-11-19 15:20:00,130.45,46.89999999999999,3.21,43.68999999999999,23426.273458445045,EOD Exit,536.1930294906168,2.3426273458445044,2020,11,2067808.2958265245,206.7808295826527,206.7808295826527,0.0
478,NIFTY,12900,C,2020-11-26,2020-11-26 13:35:00,BUY,2020-11-26 13:40:00,39.05,21.55,21.55,2020-11-26 13:45:00,21.55,-17.499999999999996,0.909,-18.408999999999995,-10519.42857142857,Initial SL Hit,571.4285714285716,-1.051942857142857,2020,11,2057288.8672550959,205.72888672550985,206.7808295826527,-1.0519428571428477
479,NIFTY,12900,C,2020-11-26,2020-11-26 14:05:00,BUY,2020-11-26 14:10:00,42.0,11.2,86.625,2020-11-26 15:20:00,89.5,47.5,1.9725,45.5275,14781.655844155845,EOD Exit,324.67532467532465,1.4781655844155843,2020,11,2072070.5230992518,207.20705230992544,207.20705230992544,0.0
161,BANKNIFTY,29300,C,2020-11-26,2020-11-26 14:30:00,BUY,2020-11-26 14:35:00,223.65,122.0,122.0,2020-11-26 14:55:00,122.0,-101.65,5.184749999999999,-106.83475,-10510.059026069846,Initial SL Hit,98.3767830791933,-1.051005902606985,2020,11,2061560.4640731819,206.15604640731846,207.20705230992544,-1.0510059026069882
162,BANKNIFTY,29300,C,2020-11-26,2020-11-26 15:00:00,BUY,2020-11-26 15:05:00,192.1,61.55,245.85,2020-11-26 15:20:00,249.35,57.25,6.62175,50.62825,3878.073535044045,EOD Exit,76.59900421294523,0.3878073535044044,2020,11,2065438.5376082258,206.54385376082286,207.20705230992544,-0.6631985491025887
163,BANKNIFTY,29500,P,2020-12-03,2020-12-03 14:25:00,BUY,2020-12-03 14:30:00,134.3,67.25,67.25,2020-12-03 14:30:00,67.25,-67.05000000000001,3.02325,-70.07325000000002,-10450.894854586131,Initial SL Hit,149.14243102162564,-1.0450894854586132,2020,12,2054987.6427536397,205.49876427536424,207.20705230992544,-1.7082880345612068
480,NIFTY,13450,C,2020-12-10,2020-12-10 14:45:00,BUY,2020-12-10 14:50:00,54.5,17.35,17.35,2020-12-10 15:20:00,29.3,-25.2,1.257,-26.457,-7121.668909825034,EOD Exit,269.17900403768505,-0.7121668909825033,2020,12,2047865.9738438148,204.78659738438174,207.20705230992544,-2.4204549255437087
164,BANKNIFTY,30300,C,2020-12-10,2020-12-10 14:55:00,BUY,2020-12-10 15:00:00,249.9,157.5,157.5,2020-12-10 15:20:00,209.1,-40.80000000000001,6.885,-47.68500000000001,-5160.714285714286,EOD Exit,108.22510822510822,-0.5160714285714286,2020,12,2042705.2595581005,204.2705259558103,207.20705230992544,-2.9365263541151307
481,NIFTY,13750,C,2020-12-17,2020-12-17 13:55:00,BUY,2020-12-17 14:00:00,23.8,19.4,25.8875,2020-12-17 14:15:00,23.95,0.1499999999999985,0.7162499999999999,-0.5662500000000014,-1286.9318181818207,TSL Hit,2272.727272727272,-0.128693181818182,2020,12,2041418.3277399186,204.14183277399212,207.20705230992544,-3.0652195359333234
165,BANKNIFTY,30900,C,2020-12-17,2020-12-17 14:00:00,BUY,2020-12-17 14:05:00,95.95,67.85,67.85,2020-12-17 14:20:00,67.85,-28.10000000000001,2.4570000000000003,-30.55700000000001,-10874.377224199288,Initial SL Hit,355.87188612099635,-1.0874377224199288,2020,12,2030543.9505157194,203.0543950515722,207.20705230992544,-4.152657258353258
482,NIFTY,13700,C,2020-12-24,2020-12-24 13:30:00,BUY,2020-12-24 13:35:00,39.95,22.8,35.575,2020-12-24 14:25:00,35.35,-4.600000000000001,1.1295000000000002,-5.729500000000002,-3340.8163265306125,TSL Hit,583.0903790087463,-0.3340816326530612,2020,12,2027203.1341891887,202.72031341891912,207.20705230992544,-4.4867388910063255
166,BANKNIFTY,30500,C,2020-12-24,2020-12-24 14:05:00,BUY,2020-12-24 14:10:00,61.2,49.55,49.55,2020-12-24 14:10:00,49.55,-11.650000000000006,1.66125,-13.311250000000005,-11425.96566523605,Initial SL Hit,858.369098712446,-1.142596566523605,2020,12,2015777.1685239526,201.57771685239553,207.20705230992544,-5.629335457529919
483,NIFTY,13700,C,2020-12-24,2020-12-24 14:35:00,BUY,2020-12-24 14:40:00,62.4,28.75,62.45,2020-12-24 14:50:00,60.3,-2.1000000000000014,1.8405,-3.940500000000001,-1171.025260029718,TSL Hit,297.1768202080238,-0.1171025260029718,2020,12,2014606.1432639228,201.46061432639254,207.20705230992544,-5.7464379835329
484,NIFTY,13700,C,2020-12-24,2020-12-24 14:55:00,BUY,2020-12-24 15:00:00,61.0,42.2,42.2,2020-12-24 15:20:00,48.45,-12.549999999999995,1.64175,-14.191749999999995,-7548.803191489361,EOD Exit,531.9148936170213,-0.754880319148936,2020,12,2007057.3400724335,200.70573400724362,207.20705230992544,-6.501318302681824
485,NIFTY,14600,C,2021-01-14,2021-01-14 13:30:00,BUY,2021-01-14 13:35:00,12.4,9.45,9.45,2021-01-14 13:35:00,9.45,-2.950000000000001,0.32775,-3.277750000000001,-11111.016949152545,Initial SL Hit,3389.8305084745757,-1.1111016949152543,2021,1,1995946.323123281,199.59463231232837,207.20705230992544,-7.6124199975970726
486,NIFTY,14600,C,2021-01-14,2021-01-14 13:40:00,BUY,2021-01-14 13:45:00,17.4,8.6,17.275,2021-01-14 13:55:00,16.05,-1.349999999999998,0.50175,-1.8517499999999976,-2104.261363636361,TSL Hit,1136.3636363636365,-0.2104261363636361,2021,1,1993842.0617596444,199.38420617596475,207.20705230992544,-7.822846133960695
487,NIFTY,14600,C,2021-01-14,2021-01-14 14:10:00,BUY,2021-01-14 14:15:00,14.15,10.0,10.0,2021-01-14 14:40:00,10.0,-4.15,0.3622499999999999,-4.51225,-10872.89156626506,Initial SL Hit,2409.6385542168678,-1.087289156626506,2021,1,1982969.1701933793,198.29691701933825,207.20705230992544,-8.910135290587192
167,BANKNIFTY,32600,P,2021-01-14,2021-01-14 14:55:00,BUY,2021-01-14 15:00:00,160.65,96.05,96.05,2021-01-14 15:05:00,96.05,-64.60000000000001,3.8505,-68.4505,-10596.052631578948,Initial SL Hit,154.7987616099071,-1.0596052631578947,2021,1,1972373.1175618004,197.23731175618036,207.20705230992544,-9.969740553745083
168,BANKNIFTY,32700,P,2021-01-21,2021-01-21 14:25:00,BUY,2021-01-21 14:30:00,106.65,67.25,509.525,2021-01-21 15:15:00,487.35,380.7000000000001,8.91,371.79,94362.94416243654,TSL Hit,253.80710659898477,9.436294416243657,2021,1,2066736.061724237,206.67360617242403,207.20705230992544,-0.5334461375014143
488,NIFTY,14750,P,2021-01-21,2021-01-21 14:40:00,BUY,2021-01-21 14:45:00,70.2,35.55,164.5875,2021-01-21 15:15:00,150.5,80.3,3.3105,76.98949999999999,22219.19191919191,TSL Hit,288.60028860028854,2.2219191919191914,2021,1,2088955.253643429,208.89552536434323,208.89552536434323,0.0
489,NIFTY,13800,P,2021-01-28,2021-01-28 14:40:00,BUY,2021-01-28 14:45:00,44.95,24.45,24.45,2021-01-28 15:00:00,24.45,-20.500000000000004,1.041,-21.541000000000004,-10507.80487804878,Initial SL Hit,487.8048780487804,-1.050780487804878,2021,1,2078447.44876538,207.84474487653836,208.89552536434323,-1.0507804878048717
490,NIFTY,14850,C,2021-02-04,2021-02-04 13:55:00,BUY,2021-02-04 14:00:00,23.65,16.25,53.3125,2021-02-04 14:25:00,50.4,26.75,1.11075,25.63925,34647.63513513515,TSL Hit,1351.3513513513517,3.464763513513515,2021,2,2113095.083900515,211.30950839005186,211.30950839005186,0.0
169,BANKNIFTY,34900,C,2021-02-04,2021-02-04 14:00:00,BUY,2021-02-04 14:05:00,144.9,89.15,221.0375,2021-02-04 14:25:00,217.35,72.44999999999999,5.43375,67.01624999999999,12020.852017937215,TSL Hit,179.37219730941703,1.2020852017937218,2021,2,2125115.935918452,212.51159359184558,212.51159359184558,0.0
170,BANKNIFTY,34900,C,2021-02-04,2021-02-04 14:35:00,BUY,2021-02-04 14:40:00,234.85,142.55,447.4375,2021-02-04 15:10:00,417.2,182.35,9.78075,172.56924999999998,18696.56013001084,TSL Hit,108.34236186348863,1.869656013001084,2021,2,2143812.496048463,214.38124960484666,214.38124960484666,0.0
491,NIFTY,14850,C,2021-02-04,2021-02-04 14:40:00,BUY,2021-02-04 14:45:00,43.1,25.25,25.25,2021-02-04 15:20:00,44.8,1.6999999999999955,1.3185,0.3814999999999957,213.725490196076,EOD Exit,560.2240896358543,0.0213725490196076,2021,2,2144026.221538659,214.40262215386628,214.40262215386628,0.0
492,NIFTY,15100,P,2021-02-18,2021-02-18 13:35:00,BUY,2021-02-18 13:40:00,29.8,23.0,23.0,2021-02-18 14:05:00,23.0,-6.800000000000001,0.7919999999999999,-7.592,-11164.70588235294,Initial SL Hit,1470.5882352941176,-1.116470588235294,2021,2,2132861.5156563064,213.28615156563097,214.40262215386628,-1.1164705882353019
493,NIFTY,15150,C,2021-03-04,2021-03-04 13:30:00,BUY,2021-03-04 13:35:00,50.55,29.25,29.25,2021-03-04 13:45:00,29.25,-21.3,1.1969999999999998,-22.497,-10561.971830985914,Initial SL Hit,469.48356807511743,-1.0561971830985917,2021,3,2122299.5438253204,212.22995438253238,214.40262215386628,-2.1726677713338916
494,NIFTY,15150,C,2021-03-04,2021-03-04 14:00:00,BUY,2021-03-04 14:05:00,24.55,14.25,31.112500000000004,2021-03-04 14:25:00,29.9,5.349999999999998,0.81675,4.533249999999998,4401.213592233007,TSL Hit,970.8737864077668,0.4401213592233006,2021,3,2126700.7574175536,212.67007574175568,214.40262215386628,-1.7325464121105938
171,BANKNIFTY,36000,C,2021-03-04,2021-03-04 14:00:00,BUY,2021-03-04 14:05:00,126.75,81.7,81.7,2021-03-04 14:35:00,81.7,-45.05,3.12675,-48.17675,-10694.062153163151,Initial SL Hit,221.97558268590456,-1.069406215316315,2021,3,2116006.69526439,211.60066952643936,214.40262215386628,-2.801952627426914
495,NIFTY,14650,P,2021-03-18,2021-03-18 13:50:00,BUY,2021-03-18 13:55:00,56.5,38.9,139.8625,2021-03-18 14:25:00,134.35,77.85,2.86275,74.98724999999999,42606.39204545454,TSL Hit,568.1818181818181,4.260639204545454,2021,3,2158613.087309845,215.8613087309848,215.8613087309848,0.0
172,BANKNIFTY,33800,P,2021-03-18,2021-03-18 14:00:00,BUY,2021-03-18 14:05:00,194.0,50.25,50.25,2021-03-18 14:35:00,50.25,-143.75,3.66375,-147.41375,-10254.86956521739,Initial SL Hit,69.56521739130434,-1.025486956521739,2021,3,2148358.2177446275,214.83582177446306,215.8613087309848,-1.0254869565217462
496,NIFTY,14650,P,2021-03-18,2021-03-18 14:35:00,BUY,2021-03-18 14:40:00,119.8,90.85,122.275,2021-03-18 14:50:00,121.1,1.2999999999999972,3.6135,-2.3135000000000026,-799.1364421416242,TSL Hit,345.42314335060445,-0.0799136442141624,2021,3,2147559.081302486,214.75590813024888,215.8613087309848,-1.1054006007359192
173,BANKNIFTY,33800,P,2021-03-18,2021-03-18 14:40:00,BUY,2021-03-18 14:45:00,92.0,28.65,28.65,2021-03-18 15:10:00,28.65,-63.35,1.80975,-65.15975,-10285.674822415154,Initial SL Hit,157.85319652722967,-1.0285674822415154,2021,3,2137273.4064800707,213.72734064800736,215.8613087309848,-2.1339680829774466
497,NIFTY,14650,P,2021-03-18,2021-03-18 14:55:00,BUY,2021-03-18 15:00:00,130.0,107.8,107.8,2021-03-18 15:10:00,107.8,-22.200000000000003,3.567,-25.767000000000003,-11606.756756756757,Initial SL Hit,450.4504504504504,-1.1606756756756758,2021,3,2125666.6497233137,212.5666649723317,215.8613087309848,-3.294643758653109
174,BANKNIFTY,33100,C,2021-03-25,2021-03-25 14:00:00,BUY,2021-03-25 14:05:00,268.8,96.1,196.6375,2021-03-25 14:10:00,160.45,-108.35000000000002,6.43875,-114.78875000000002,-6646.713954834974,TSL Hit,57.90387955993051,-0.6646713954834974,2021,3,2119019.9357684786,211.90199357684818,215.8613087309848,-3.9593151541366183
175,BANKNIFTY,33100,C,2021-03-25,2021-03-25 14:25:00,BUY,2021-03-25 14:30:00,88.0,56.65,318.35,2021-03-25 14:55:00,223.1,135.1,4.6665,130.43349999999998,41605.58213716107,TSL Hit,318.97926634768737,4.160558213716107,2021,3,2160625.5179056395,216.0625517905643,216.0625517905643,0.0
498,NIFTY,14800,C,2021-04-01,2021-04-01 13:35:00,BUY,2021-04-01 13:40:00,49.0,41.1,41.1,2021-04-01 13:50:00,41.1,-7.899999999999999,1.3515,-9.251499999999998,-11710.759493670888,Initial SL Hit,1265.822784810127,-1.1710759493670886,2021,4,2148914.7584119686,214.8914758411972,216.0625517905643,-1.1710759493670935
499,NIFTY,14800,C,2021-04-01,2021-04-01 13:55:00,BUY,2021-04-01 14:00:00,41.3,31.9,57.0125,2021-04-01 14:25:00,52.6,11.300000000000004,1.4085,9.891500000000004,10522.872340425538,TSL Hit,1063.829787234043,1.0522872340425538,2021,4,2159437.630752394,215.94376307523976,216.0625517905643,-0.11878871532454127
176,BANKNIFTY,33500,C,2021-04-01,2021-04-01 14:00:00,BUY,2021-04-01 14:05:00,141.65,92.1,332.9375,2021-04-01 14:25:00,316.65,174.99999999999997,6.874499999999999,168.12549999999996,33930.474268415725,TSL Hit,201.81634712411704,3.393047426841572,2021,4,2193368.10502081,219.33681050208133,219.33681050208133,0.0
177,BANKNIFTY,33500,C,2021-04-01,2021-04-01 14:30:00,BUY,2021-04-01 14:35:00,369.65,293.05,293.05,2021-04-01 14:40:00,293.05,-76.59999999999997,9.9405,-86.54049999999997,-11297.71540469974,Initial SL Hit,130.54830287206272,-1.129771540469974,2021,4,2182070.3896161104,218.20703896161137,219.33681050208133,-1.1297715404699602
