,date,day,expiry,DTE,strike,type,Entry Price,Entry Time,initial sl,TSL,Exit Price,Exit date,Exit Time,Remark,Points Captured,Slippage,Qty,PnL,ROI%,Trade Year,Trade Month,Highest High,Lowest Low,Max ROI%,Margin,Entry Date,Signal Generated At,Trade Type,Initial SL,Final SL,After Costs,Remarks,Leverage,Index,Portfolio,Allocation,Qty apAlloc,PnL apAlloc,ROI% PF
1473,,,,,,,35169.7,2021-07-27 09:45:00,,,34902.2,,2021-07-27 12:15:00,,-267.5,,135.0,-37058.47065,-0.6176405598588224,2021,7,,,,,2021-07-27 09:45:00,2021-07-27 09:15:00,LONG,34642.1545,35016.66333333333,-274.50719,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,44.999955,-12352.811197176448,-1.2352811197176448
431,2021-07-28,Wednesday,2021-07-29,1.0,15750.0,P,91.85,13:25:00,257.0,2.695,0.05,2021-07-29,15:25:00,EOD exit,91.8,0.919,121.10202845897668,11005.87344838026,0.550293672419013,2021,7,122.9,0.05,1.111716621253406,23.84196185286104,2021-07-28 13:25:00,,,,,,,,,,,,,
1474,,,,,,,15801.8,2021-07-29 12:15:00,,,15748.95,,2021-07-30 14:15:00,,-52.84999999999855,,325.0,-19227.04874999953,-0.32045049204917964,2021,7,,,,,2021-07-29 12:15:00,2021-07-29 11:15:00,LONG,15697.50812,15790.230004882753,-59.16014999999855,TSL Hit,5.0,NIFTY,1000000.0,333333.0,108.333225,-6409.009840983593,-0.6409009840983593
1475,,,,,,,52723.06,2021-07-29 13:15:00,,,52540.18,,2021-07-30 14:15:00,,-182.87999999999732,,150.0,-29010.948599999607,-0.4835153264841834,2021,7,,,,,2021-07-29 13:15:00,2021-07-29 12:15:00,LONG,52406.72164,52663.02933333333,-193.40632399999737,TSL Hit,8.0,SENSEX,1000000.0,333333.0,49.99995,-9670.306529683668,-0.9670306529683668
1476,,,,,,,34663.7,2021-07-29 13:15:00,,,34590.3,,2021-07-30 09:15:00,,-73.39999999999418,,150.0,-12048.809999999126,-0.20081329918648544,2021,7,,,,,2021-07-29 13:15:00,2021-07-29 12:45:00,LONG,34143.74449999999,34649.486666666664,-80.32539999999418,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,49.99995,-4016.2659837297088,-0.4016265983729709
433,2021-07-30,Friday,2021-08-05,6.0,15800.0,P,85.35,12:30:00,127.0,0.28,0.15,2021-08-05,15:25:00,EOD exit,85.19999999999999,0.855,480.1920768307322,40501.8007202881,2.025090036014405,2021,8,112.6,0.1,4.093637454981993,94.8379351740696,2021-07-30 12:30:00,,,,,,,,,,,,,
432,2021-07-30,Friday,2021-08-05,6.0,15850.0,C,56.45,12:55:00,69.7,0.0,69.7,2021-07-30,13:45:00,SL hit,-13.25,1.2615,1009.4637223974764,-14648.832807570978,-0.7324416403785488,2021,7,72.0,53.0,0.3482649842271296,200.0,2021-07-30 12:55:00,,,,,,,,,,,,,
1478,,,,,,,34804.0,2021-08-02 10:45:00,,,34617.55,,2021-08-02 14:15:00,,-186.4499999999971,,150.0,-29008.823249999565,-0.4834799040196053,2021,8,,,,,2021-08-02 10:45:00,2021-08-02 10:15:00,LONG,34281.94,34739.456666666665,-193.3921549999971,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,49.99995,-9669.598080392105,-0.9669598080392106
1477,,,,,,,15871.45,2021-08-02 11:15:00,,,16208.35,,2021-08-10 13:15:00,,336.89999999999964,,325.0,107407.3129999999,1.790120093211448,2021,8,,,,,2021-08-02 11:15:00,2021-08-02 10:15:00,LONG,15766.69843,16232.32375,330.48403999999965,TSL Hit,5.0,NIFTY,1000000.0,333333.0,108.333225,35802.40186422896,3.580240186422896
1479,,,,,,,52929.93,2021-08-02 11:15:00,,,55410.57,,2021-08-20 11:15:00,,2480.6399999999994,,150.0,370470.8924999999,6.174508700485124,2021,8,,,,,2021-08-02 11:15:00,2021-08-02 10:15:00,LONG,52612.35042,55060.62033333334,2469.8059499999995,MACD Reversal,8.0,SENSEX,1000000.0,333333.0,49.99995,123490.17400970247,12.349017400970247
1480,,,,,,,34734.65,2021-08-02 15:15:00,,,35779.25,,2021-08-05 09:45:00,,1044.5999999999983,,150.0,155632.29149999976,2.5938689311284713,2021,8,,,,,2021-08-02 15:15:00,2021-08-02 14:45:00,LONG,34213.63025,35901.130000000005,1037.5486099999985,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,49.99995,51877.37862256942,5.187737862256943
434,2021-08-04,Wednesday,2021-08-05,1.0,16200.0,C,71.8,12:55:00,111.35,0.0,111.35,2021-08-05,12:45:00,SL hit,-39.55,1.8315,505.68900126422255,-20926.169405815424,-1.0463084702907712,2021,8,113.0,40.2,1.5979772439949431,102.40202275600508,2021-08-04 12:55:00,,,,,,,,,,,,,
1481,,,,,,,35782.35,2021-08-05 11:15:00,,,35797.7,,2021-08-05 14:45:00,,15.349999999998545,,135.0,1105.9193249998036,0.01843197031800795,2021,8,,,,,2021-08-05 11:15:00,2021-08-05 10:45:00,LONG,35245.61475,35903.003333333334,8.191994999998546,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,44.999955,368.6394063601596,0.0368639406360159
1482,,,,,,,35842.9,2021-08-06 09:15:00,,,35838.85,,2021-08-06 10:15:00,,-4.05000000000291,,135.0,-1514.453625000393,-0.0252408685091128,2021,8,,,,,2021-08-06 09:15:00,2021-08-05 15:15:00,LONG,35305.2565,35875.4,-11.218175000002912,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,44.999955,-504.817370182256,-0.0504817370182256
1483,,,,,,,35878.1,2021-08-06 11:15:00,,,35745.5,,2021-08-06 14:15:00,,-132.59999999999854,,135.0,-18867.918599999804,-0.3144649955346867,2021,8,,,,,2021-08-06 11:15:00,2021-08-06 10:45:00,LONG,35339.928499999995,35339.928499999995,-139.76235999999855,MACD Reversal,5.0,BANKNIFTY,1000000.0,333333.0,44.999955,-6289.299910693735,-0.6289299910693734
435,2021-08-06,Friday,2021-08-12,6.0,16350.0,C,49.3,12:30:00,85.0,0.0,16.35,2021-08-12,15:25:00,EOD exit,32.95,0.6565000000000001,560.2240896358543,18091.596638655457,0.9045798319327728,2021,8,68.95,5.0,2.4817927170868344,114.49579831932772,2021-08-06 12:30:00,,,,,,,,,,,,,
1484,,,,,,,35907.25,2021-08-09 09:15:00,,,35822.95,,2021-08-09 13:15:00,,-84.30000000000291,,135.0,-12348.857700000392,-0.20581408918571156,2021,8,,,,,2021-08-09 09:15:00,2021-08-06 15:15:00,LONG,35368.64125,35922.21666666667,-91.4730200000029,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,44.999955,-4116.281783714231,-0.4116281783714231
436,2021-08-09,Monday,2021-08-12,3.0,16250.0,P,54.4,09:50:00,83.75,65.1875,83.75,2021-08-09,12:15:00,SL hit,-29.35,1.3815000000000002,681.4310051107325,-20941.396933560474,-1.0470698466780237,2021,8,85.0,49.6,0.3270868824531514,138.41567291311753,2021-08-09 09:50:00,,,,,,,,,,,,,
1485,,,,,,,35960.55,2021-08-09 14:15:00,,,35920.75,,2021-08-10 13:45:00,,-39.80000000000291,,135.0,-6343.397550000393,-0.10572318677671405,2021,8,,,,,2021-08-09 14:15:00,2021-08-09 13:45:00,LONG,35421.14175,36108.026666666665,-46.98813000000291,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,44.999955,-2114.463735534281,-0.2114463735534281
437,2021-08-10,Tuesday,2021-08-12,2.0,16250.0,P,53.15,09:20:00,71.95,41.3125,71.95,2021-08-10,14:10:00,SL hit,-18.800000000000004,1.251,984.6153846153846,-19742.523076923084,-0.9871261538461542,2021,8,92.4,31.6,2.1218461538461537,200.0,2021-08-10 09:20:00,,,,,,,,,,,,,
1486,,,,,,,36052.45,2021-08-10 14:45:00,,,36009.55,,2021-08-10 15:15:00,,-42.89999999999418,,135.0,-6764.336999999215,-0.1127388372610369,2021,8,,,,,2021-08-10 14:45:00,2021-08-10 14:15:00,LONG,35511.66325,35511.66325,-50.10619999999418,MACD Reversal,5.0,BANKNIFTY,1000000.0,333333.0,44.999955,-2254.776745220738,-0.2254776745220738
1487,,,,,,,16288.1,2021-08-11 09:15:00,,,16218.75,,2021-08-11 09:15:00,,-69.35000000000036,,300.0,-22755.41100000011,-0.3792564707431518,2021,8,,,,,2021-08-11 09:15:00,2021-08-10 15:15:00,LONG,16180.59854,16180.59854,-75.85137000000036,MACD Reversal,5.0,NIFTY,1000000.0,333333.0,99.9999,-7585.129414863036,-0.7585129414863035
438,2021-08-11,Wednesday,2021-08-12,1.0,16300.0,P,67.2,13:40:00,144.0,2.185,0.05,2021-08-12,15:25:00,EOD exit,67.15,0.6725,260.4166666666667,17311.848958333336,0.8655924479166666,2021,8,88.6,0.05,1.7486979166666663,53.059895833333336,2021-08-11 13:40:00,,,,,,,,,,,,,
1488,,,,,,,16289.15,2021-08-12 09:15:00,,,16466.35,,2021-08-20 09:15:00,,177.1999999999989,,300.0,51194.66999999968,0.8532436467554947,2021,8,,,,,2021-08-12 09:15:00,2021-08-11 15:15:00,LONG,16181.64161,16490.18125,170.64889999999892,TSL Hit,5.0,NIFTY,1000000.0,333333.0,99.9999,17064.872935109892,1.7064872935109894
1489,,,,,,,35906.65,2021-08-12 12:45:00,,,35999.35,,2021-08-13 13:15:00,,92.69999999999708,,135.0,11543.768999999607,0.19239595760384345,2021,8,,,,,2021-08-12 12:45:00,2021-08-12 12:15:00,LONG,35368.05025,36010.69666666666,85.50939999999709,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,44.999955,3847.919152076869,0.3847919152076869
439,2021-08-13,Friday,2021-08-18,5.0,16350.0,P,62.85,09:20:00,96.6,0.5675,0.15,2021-08-18,15:25:00,EOD exit,62.7,0.63,592.5925925925927,36782.22222222223,1.839111111111112,2021,8,64.0,0.1,3.718518518518519,121.11111111111114,2021-08-13 09:20:00,,,,,,,,,,,,,
1490,,,,,,,36098.1,2021-08-13 13:45:00,,,36094.6,,2021-08-16 12:15:00,,-3.5,,135.0,-1447.10145,-0.0241183333816425,2021,8,,,,,2021-08-13 13:45:00,2021-08-13 13:15:00,LONG,35556.6285,36127.39666666666,-10.71927,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,44.999955,-482.36666763285,-0.048236666763285
1491,,,,,,,36142.1,2021-08-16 14:15:00,,,35863.9,,2021-08-17 09:15:00,,-278.1999999999971,,135.0,-38529.080999999605,-0.6421507078486434,2021,8,,,,,2021-08-16 14:15:00,2021-08-16 13:45:00,LONG,35599.968499999995,35599.968499999995,-285.4005999999971,MACD Reversal,5.0,BANKNIFTY,1000000.0,333333.0,44.999955,-12843.01415697287,-1.2843014156972867
440,2021-08-16,Monday,2021-08-18,2.0,16550.0,C,66.55,14:20:00,83.2,0.0,83.2,2021-08-16,14:50:00,SL hit,-16.650000000000006,1.4975,966.7673716012084,-17544.410876132933,-0.8772205438066467,2021,8,84.35,63.15,0.3287009063444107,200.0,2021-08-16 14:20:00,,,,,,,,,,,,,
441,2021-08-17,Tuesday,2021-08-18,1.0,16550.0,C,62.25,09:40:00,74.15,0.0,74.15,2021-08-17,15:05:00,SL hit,-11.900000000000006,1.364,966.7673716012084,-12823.202416918435,-0.6411601208459216,2021,8,83.5,26.75,3.4320241691842903,200.0,2021-08-17 09:40:00,,,,,,,,,,,,,
1492,,,,,,,36065.85,2021-08-18 10:15:00,,,35828.25,,2021-08-18 12:15:00,,-237.5999999999985,,135.0,-33046.570349999805,-0.5507756217238242,2021,8,,,,,2021-08-18 10:15:00,2021-08-18 09:45:00,LONG,35524.86225,35849.82,-244.78940999999853,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,44.999955,-11015.512434476484,-1.1015512434476484
442,2021-08-20,Friday,2021-08-26,6.0,16400.0,C,131.6,12:30:00,169.6,0.0,169.6,2021-08-23,09:15:00,SL hit,-38.0,3.012,526.3157894736842,-21585.263157894737,-1.0792631578947367,2021,8,270.0,106.35,1.3289473684210524,107.89473684210526,2021-08-20 12:30:00,,,,,,,,,,,,,
443,2021-08-20,Friday,2021-08-26,6.0,16350.0,P,67.85,14:00:00,103.95,0.19,0.05,2021-08-26,15:25:00,EOD exit,67.8,0.6789999999999999,554.0166204986149,37186.14958448752,1.859307479224376,2021,8,78.5,0.05,3.7562326869806086,113.22714681440442,2021-08-20 14:00:00,,,,,,,,,,,,,
444,2021-08-23,Monday,2021-08-26,3.0,16600.0,C,33.5,11:10:00,88.9,0.0,88.9,2021-08-25,09:20:00,SL hit,-55.400000000000006,1.224,361.0108303249097,-20441.877256317686,-1.0220938628158844,2021,8,106.0,30.0,0.1263537906137183,74.90974729241877,2021-08-23 11:10:00,,,,,,,,,,,,,
1493,,,,,,,55608.13,2021-08-23 13:15:00,,,58562.4,,2021-09-20 14:15:00,,2954.270000000004,,140.0,411999.4125800005,6.866650009676466,2021,8,,,,,2021-08-23 13:15:00,2021-08-23 12:15:00,LONG,55274.48122,58561.8695,2942.852947000004,MACD Reversal,8.0,SENSEX,1000000.0,333333.0,46.66662,137333.00019352933,13.733300019352932
1495,,,,,,,35395.7,2021-08-24 10:45:00,,,35559.55,,2021-08-25 11:15:00,,163.85000000000582,,135.0,21161.854125000784,0.3526972160524443,2021,8,,,,,2021-08-24 10:45:00,2021-08-24 10:15:00,LONG,34864.7645,35613.96,156.7544750000058,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,44.999955,7053.944321048886,0.7053944321048886
1494,,,,,,,16546.2,2021-08-24 11:15:00,,,17263.8,,2021-09-08 12:15:00,,717.5999999999985,,300.0,213251.3999999996,3.554186445809993,2021,8,,,,,2021-08-24 11:15:00,2021-08-24 10:15:00,LONG,16436.99508,17269.97125,710.8379999999986,TSL Hit,5.0,NIFTY,1000000.0,333333.0,99.9999,71083.72891619986,7.108372891619986
1496,,,,,,,35631.35,2021-08-25 12:15:00,,,35616.15,,2021-08-26 14:15:00,,-15.19999999999709,,135.0,-3013.841249999607,-0.05023063726930595,2021,8,,,,,2021-08-25 12:15:00,2021-08-25 11:45:00,LONG,35096.87975,35626.36666666667,-22.32474999999709,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,44.999955,-1004.612745386119,-0.1004612745386119
445,2021-08-25,Wednesday,2021-08-26,1.0,16700.0,C,31.05,12:30:00,59.5,0.0,0.05,2021-08-26,15:25:00,EOD exit,31.0,0.311,702.98769771529,21573.989455184532,1.0786994727592265,2021,8,39.9,0.05,2.179261862917399,146.7486818980668,2021-08-25 12:30:00,,,,,,,,,,,,,
1497,,,,,,,35655.4,2021-08-26 15:15:00,,,35421.9,,2021-08-27 09:15:00,,-233.5,,135.0,-32482.04355,-0.5413668511326074,2021,8,,,,,2021-08-26 15:15:00,2021-08-26 14:45:00,LONG,35120.569,35120.569,-240.60773,MACD Reversal,5.0,BANKNIFTY,1000000.0,333333.0,44.999955,-10827.33702265215,-1.0827337022652148
1498,,,,,,,35678.25,2021-08-27 11:45:00,,,36272.15,,2021-08-31 13:45:00,,593.9000000000015,,135.0,79205.1696000002,1.3200848399138434,2021,8,,,,,2021-08-27 11:45:00,2021-08-27 11:15:00,LONG,35143.07625,36367.833333333336,586.7049600000015,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,44.999955,26401.69679827687,2.640169679827687
446,2021-08-27,Friday,2021-09-02,6.0,16600.0,P,62.15,12:35:00,117.0,0.3575,0.05,2021-09-02,15:25:00,EOD exit,62.1,0.622,364.6308113035552,22416.773017319963,1.1208386508659982,2021,9,65.85,0.05,2.2643573381950777,75.66089334548771,2021-08-27 12:35:00,,,,,,,,,,,,,
1499,,,,,,,36441.9,2021-08-31 14:45:00,,,36547.45,,2021-09-01 14:45:00,,105.54999999999563,,135.0,13263.893774999411,0.22106467518509396,2021,8,,,,,2021-08-31 14:45:00,2021-08-31 14:15:00,LONG,35895.2715,36668.28666666667,98.25106499999563,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,44.999955,4421.293503701879,0.4421293503701879
447,2021-09-01,Wednesday,2021-09-02,1.0,17200.0,C,23.2,12:10:00,85.0,0.0,33.65,2021-09-02,15:25:00,EOD exit,-10.45,0.5685,323.62459546925567,-3565.8576051779933,-0.17829288025889964,2021,9,45.75,4.05,0.6197411003236246,69.57928802588997,2021-09-01 12:10:00,,,,,,,,,,,,,
1500,,,,,,,36584.0,2021-09-02 09:15:00,,,36765.4,,2021-09-03 10:15:00,,181.40000000000143,,135.0,23498.7831000002,0.3916459933536183,2021,9,,,,,2021-09-02 09:15:00,2021-09-01 15:15:00,LONG,36035.24,36793.97,174.06506000000147,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,44.999955,7832.919867072366,0.7832919867072367
1501,,,,,,,36805.95,2021-09-03 12:45:00,,,36644.6,,2021-09-03 14:15:00,,-161.34999999999854,,135.0,-22773.832424999804,-0.379563494186123,2021,9,,,,,2021-09-03 12:45:00,2021-09-03 12:15:00,LONG,36253.86075,36253.86075,-168.69505499999855,MACD Reversal,5.0,BANKNIFTY,1000000.0,333333.0,44.999955,-7591.26988372246,-0.759126988372246
449,2021-09-03,Friday,2021-09-09,6.0,17300.0,C,92.5,13:00:00,114.55,0.0,114.55,2021-09-03,13:40:00,SL hit,-22.05,2.0705,907.02947845805,-21878.004535147396,-1.0939002267573699,2021,9,119.0,88.45,0.3673469387755099,196.1451247165533,2021-09-03 13:00:00,,,,,,,,,,,,,
448,2021-09-03,Friday,2021-09-09,6.0,17250.0,P,98.15,14:10:00,126.9,0.9199999999999996,0.05,2021-09-09,15:25:00,EOD exit,98.1,0.982,695.6521739130435,67560.34782608696,3.378017391304348,2021,9,101.4,0.05,6.824347826086957,150.0,2021-09-03 14:10:00,,,,,,,,,,,,,
1502,,,,,,,36835.2,2021-09-06 09:15:00,,,36724.65,,2021-09-06 09:15:00,,-110.54999999999563,,135.0,-15917.30797499941,-0.26528820096152395,2021,9,,,,,2021-09-06 09:15:00,2021-09-03 15:15:00,LONG,36282.672,36282.672,-117.90598499999564,MACD Reversal,5.0,BANKNIFTY,1000000.0,333333.0,44.999955,-5305.764019230479,-0.5305764019230479
450,2021-09-06,Monday,2021-09-09,3.0,17400.0,C,77.55,12:30:00,105.0,0.0,0.05,2021-09-09,15:25:00,EOD exit,77.5,0.7759999999999999,728.5974499089252,55900.910746812384,2.795045537340619,2021,9,95.0,0.05,5.64663023679417,158.46994535519124,2021-09-06 12:30:00,,,,,,,,,,,,,
1503,,,,,,,36741.75,2021-09-08 10:15:00,,,36556.75,,2021-09-08 12:45:00,,-185.0,,135.0,-25964.52975,-0.4327417297578375,2021,9,,,,,2021-09-08 10:15:00,2021-09-08 09:45:00,LONG,36190.62375,36627.44,-192.32985,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,44.999955,-8654.83459515675,-0.865483459515675
1504,,,,,,,36655.15,2021-09-08 13:45:00,,,36660.2,,2021-09-09 09:15:00,,5.049999999995634,,135.0,-308.0072250005894,-0.00513344861655605,2021,9,,,,,2021-09-08 13:45:00,2021-09-08 13:15:00,LONG,36105.32275,36691.44,-2.281535000004366,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,44.999955,-102.66897233112148,-0.0102668972331121
1505,,,,,,,17354.9,2021-09-08 15:15:00,,,17288.2,,2021-09-13 09:15:00,,-66.70000000000073,,300.0,-22088.586000000218,-0.3681427318569036,2021,9,,,,,2021-09-08 15:15:00,2021-09-08 14:15:00,LONG,17240.35766,17329.55875,-73.62862000000072,TSL Hit,5.0,NIFTY,1000000.0,333333.0,99.9999,-7362.854637138072,-0.7362854637138072
1506,,,,,,,36716.95,2021-09-09 10:15:00,,,36604.3,,2021-09-09 12:45:00,,-112.64999999999418,,135.0,-16197.586874999217,-0.2699595112902057,2021,9,,,,,2021-09-09 10:15:00,2021-09-09 09:45:00,LONG,36166.19575,36166.19575,-119.98212499999418,MACD Reversal,5.0,BANKNIFTY,1000000.0,333333.0,44.999955,-5399.190225804114,-0.5399190225804114
451,2021-09-13,Monday,2021-09-16,3.0,17350.0,P,94.0,12:30:00,137.1,0.5,0.05,2021-09-16,15:25:00,EOD exit,93.95,0.9405,464.0371229698376,43159.86078886312,2.1579930394431557,2021,9,95.6,0.05,4.359628770301625,100.63805104408354,2021-09-13 12:30:00,,,,,,,,,,,,,
1507,,,,,,,17370.4,2021-09-13 14:15:00,,,17510.85,,2021-09-20 11:15:00,,140.4499999999971,,300.0,40042.12499999913,0.6673680826312355,2021,9,,,,,2021-09-13 14:15:00,2021-09-13 13:15:00,LONG,17255.75536,17491.8275,133.4737499999971,MACD Reversal,5.0,NIFTY,1000000.0,333333.0,99.9999,13347.36165262471,1.334736165262471
1508,,,,,,,36732.6,2021-09-14 10:15:00,,,36588.85,,2021-09-14 14:45:00,,-143.75,,135.0,-20396.089575,-0.33993448631517376,2021,9,,,,,2021-09-14 10:15:00,2021-09-14 09:45:00,LONG,36181.611,36618.01,-151.082145,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,44.999955,-6798.689726303475,-0.6798689726303475
452,2021-09-14,Tuesday,2021-09-16,2.0,17450.0,C,45.15,12:40:00,60.25,0.0,60.25,2021-09-15,12:55:00,SL hit,-15.1,1.054,916.9054441260744,-14811.690544412608,-0.7405845272206304,2021,9,62.0,24.3,1.9117478510028647,200.0,2021-09-14 12:40:00,,,,,,,,,,,,,
1509,,,,,,,36629.35,2021-09-15 09:15:00,,,37538.95,,2021-09-17 11:45:00,,909.5999999999984,,135.0,121794.7279499998,2.029910102587864,2021,9,,,,,2021-09-15 09:15:00,2021-09-14 15:15:00,LONG,36079.90975,37617.880000000005,902.1831699999984,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,44.999955,40598.20205175728,4.059820205175728
453,2021-09-17,Friday,2021-09-23,6.0,17750.0,C,65.3,12:30:00,137.2,0.0,72.3,2021-09-23,15:25:00,EOD exit,-7.0,1.376,278.1641168289291,-2329.9026425591096,-0.11649513212795545,2021,9,85.65,6.8,1.6272600834492352,61.71766342141864,2021-09-17 12:30:00,,,,,,,,,,,,,
1510,,,,,,,37621.85,2021-09-17 13:15:00,,,37583.1,,2021-09-20 09:15:00,,-38.75,,135.0,-6246.516825,-0.1041085096413862,2021,9,,,,,2021-09-17 13:15:00,2021-09-17 12:45:00,LONG,37057.52225,37710.29,-46.270495,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,44.999955,-2082.170192827725,-0.2082170192827724
1511,,,,,,,37612.2,2021-09-20 09:45:00,,,37526.3,,2021-09-20 11:45:00,,-85.89999999999418,,135.0,-12610.869749999214,-0.2101809523188244,2021,9,,,,,2021-09-20 09:45:00,2021-09-20 09:15:00,LONG,37048.017,37637.153333333335,-93.41384999999418,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,44.999955,-4203.619046376488,-0.4203619046376488
1512,,,,,,,37577.05,2021-09-20 12:45:00,,,37487.25,,2021-09-20 13:15:00,,-89.80000000000291,,135.0,-13136.368050000392,-0.218939248560539,2021,9,,,,,2021-09-20 12:45:00,2021-09-20 12:15:00,LONG,37013.394250000005,37013.394250000005,-97.3064300000029,MACD Reversal,5.0,BANKNIFTY,1000000.0,333333.0,44.999955,-4378.784971210781,-0.437878497121078
454,2021-09-21,Tuesday,2021-09-23,2.0,17450.0,P,80.3,13:15:00,175.45,0.5549999999999999,0.1,2021-09-23,15:25:00,EOD exit,80.2,0.8039999999999999,210.19442984760903,16688.596952180767,0.8344298476090384,2021,9,94.0,0.1,1.6857593273778246,45.848660010509725,2021-09-21 13:15:00,,,,,,,,,,,,,
1514,,,,,,,59084.51,2021-09-22 09:15:00,,,59190.68,,2021-09-28 12:15:00,,106.16999999999824,,140.0,13207.947339999757,0.22013223553420694,2021,9,,,,,2021-09-22 09:15:00,2021-09-21 15:15:00,LONG,58730.00294,59358.461,94.34248099999826,TSL Hit,8.0,SENSEX,1000000.0,333333.0,46.66662,4402.644710684139,0.4402644710684139
1513,,,,,,,17578.35,2021-09-22 09:15:00,,,17535.6,,2021-09-22 14:15:00,,-42.75,,275.0,-13687.51725,-0.2281250593747125,2021,9,,,,,2021-09-22 09:15:00,2021-09-21 15:15:00,LONG,17462.332889999998,17544.51375,-49.77279,TSL Hit,5.0,NIFTY,1000000.0,333333.0,91.666575,-4562.50118749425,-0.456250118749425
1515,,,,,,,37467.4,2021-09-23 09:45:00,,,37752.4,,2021-09-24 11:45:00,,285.0,,135.0,37459.5327,0.624324920674455,2021,9,,,,,2021-09-23 09:45:00,2021-09-23 09:15:00,LONG,36905.389,37766.52333333333,277.47802,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,44.999955,12486.4984134891,1.24864984134891
1516,,,,,,,17730.1,2021-09-23 10:15:00,,,17732.4,,2021-09-28 11:15:00,,2.3000000000029104,,275.0,-1317.9374999991996,-0.02196560303436165,2021,9,,,,,2021-09-23 10:15:00,2021-09-23 09:15:00,LONG,17613.081339999997,17699.0025,-4.79249999999709,MACD Reversal,5.0,NIFTY,1000000.0,333333.0,91.666575,-439.3120606872332,-0.0439312060687233
455,2021-09-24,Friday,2021-09-30,6.0,17900.0,C,115.0,12:30:00,156.5,0.0,0.05,2021-09-30,15:25:00,EOD exit,114.95,1.1505,481.9277108433735,54843.13253012049,2.7421566265060244,2021,9,135.0,0.05,5.539759036144579,107.83132530120484,2021-09-24 12:30:00,,,,,,,,,,,,,
1517,,,,,,,37821.9,2021-09-24 12:45:00,,,38119.05,,2021-09-28 09:15:00,,297.15000000000146,,135.0,39090.0471750002,0.6515001347492171,2021,9,,,,,2021-09-24 12:45:00,2021-09-24 12:15:00,LONG,37254.5715,38155.62666666667,289.5559050000015,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,44.999955,13030.00269498434,1.3030002694984342
456,2021-09-27,Monday,2021-09-30,3.0,17900.0,P,114.0,10:05:00,130.0,119.2925,130.0,2021-09-27,10:15:00,SL hit,-16.0,2.44,893.8547486033519,-16482.68156424581,-0.8241340782122905,2021,9,133.0,106.35,0.6837988826815647,200.0,2021-09-27 10:05:00,,,,,,,,,,,,,
457,2021-09-27,Monday,2021-09-30,3.0,17850.0,P,98.55,10:25:00,108.8,93.235,108.8,2021-09-27,10:35:00,SL hit,-10.25,2.0735,896.358543417367,-11046.27450980392,-0.5523137254901961,2021,9,110.4,94.45,0.3675070028011199,200.0,2021-09-27 10:25:00,,,,,,,,,,,,,
458,2021-09-27,Monday,2021-09-30,3.0,17850.0,P,108.35,10:45:00,124.9,107.895,124.9,2021-09-27,11:35:00,SL hit,-16.55000000000001,2.3325,896.358543417367,-16925.49019607844,-0.846274509803922,2021,9,129.35,102.0,0.5691876750700274,200.0,2021-09-27 10:45:00,,,,,,,,,,,,,
459,2021-09-27,Monday,2021-09-30,3.0,17800.0,P,66.3,13:25:00,105.95,85.81750000000001,105.95,2021-09-28,11:50:00,SL hit,-39.650000000000006,1.7225,504.4136191677175,-20868.85245901639,-1.0434426229508196,2021,9,107.0,50.0,0.8221941992433793,112.23203026481714,2021-09-27 13:25:00,,,,,,,,,,,,,
