Day,Strike,Expiry,DTE,Option Type,Entry Price,Initial SL,Exit Price,Exit Time,Max Price After Entry,Min Price After Entry,Points,Qty,Pnl,Slippage,Final PnL,Margin,ROI%,Trade Year
2020-06-25,10350,2020-06-25,0,CE,5.9,7.670000000000001,7.670000000000001,2020-06-25 09:24:00,44.35,0.05,-1.7700000000000005,1932.3671497584542,-3420.289855072465,0.13570000000000002,-3682.512077294687,250.0,-0.3682512077294687,2020
2020-06-25,10150,2020-06-25,0,PE,32.55,42.315,0.05,2020-06-25 15:29:00,35.6,0.05,32.5,1970.4433497536945,64039.40886699507,0.32599999999999996,63397.04433497537,250.0,6.339704433497537,2020
2020-06-26,10500,2020-07-02,6,CE,74.0,96.2,63.4,2020-06-26 15:30:00,79.05,53.65,10.600000000000001,900.9009009009008,9549.549549549549,1.374,8311.71171171171,118.24324324324323,0.831171171171171,2020
2020-06-26,10300,2020-07-02,6,PE,134.0,174.20000000000002,110.0,2020-06-26 15:30:00,169.7,108.75,24.0,497.5124378109451,11940.298507462681,2.44,10726.368159203976,64.05472636815918,1.0726368159203976,2020
2020-06-29,10400,2020-07-02,3,CE,72.3,93.99,65.0,2020-06-29 15:30:00,75.75,48.0,7.299999999999997,922.083909635777,6731.212540341169,1.3730000000000002,5465.1913324112475,119.870908252651,0.5465191332411248,2020
2020-06-29,10200,2020-07-02,3,PE,101.05,131.365,131.365,2020-06-29 11:26:00,133.1,68.5,-30.315000000000012,659.7394029358401,-20000.0,2.3241500000000004,-21533.333333333336,84.11677387431962,-2.1533333333333333,2020
2020-06-30,10500,2020-07-02,2,CE,44.65,58.045,30.5,2020-06-30 15:30:00,46.6,21.6,14.149999999999999,1493.0944382232174,21127.286300858523,0.7515000000000001,20005.225830533775,195.9686450167973,2.0005225830533773,2020
2020-06-30,10300,2020-07-02,2,PE,84.45,109.78500000000001,109.78500000000001,2020-06-30 11:46:00,148.4,73.45,-25.335000000000008,789.4217485691728,-20000.0,1.9423500000000002,-21533.333333333332,101.638050128281,-2.153333333333333,2020
2020-07-01,10450,2020-07-02,1,CE,30.45,39.585,39.585,2020-07-01 12:15:00,60.55,25.25,-9.135000000000002,1913.8755980861245,-17483.25358851675,0.70035,-18823.636363636368,250.0,-1.8823636363636367,2020
2020-07-01,10200,2020-07-02,1,PE,54.75,71.175,8.45,2020-07-01 15:29:00,53.9,8.0,46.3,1217.6560121765604,56377.47336377474,0.632,55607.914764079156,155.25114155251143,5.560791476407915,2020
2020-07-02,10600,2020-07-02,0,CE,10.1,13.13,13.13,2020-07-02 12:45:00,15.8,0.05,-3.030000000000001,1886.7924528301887,-5716.981132075474,0.2323,-6155.283018867926,250.0,-0.6155283018867926,2020
2020-07-02,10400,2020-07-02,0,PE,12.6,16.38,0.05,2020-07-02 15:30:00,12.85,0.05,12.549999999999999,1923.0769230769233,24134.615384615387,0.1265,23891.346153846156,250.00000000000006,2.3891346153846156,2020
2020-07-03,10700,2020-07-09,6,CE,73.85,96.005,57.0,2020-07-03 15:30:00,79.45,55.95,16.849999999999994,902.7307605506658,15211.013315278713,1.3085,14029.790115098167,120.74023922365154,1.4029790115098166,2020
2020-07-03,10500,2020-07-09,6,PE,91.3,118.69,82.0,2020-07-03 15:30:00,104.35,77.7,9.299999999999997,730.1935012778387,6790.799561883898,1.733,5525.374224169403,95.83789704271632,0.5525374224169403,2020
2020-07-06,10850,2020-07-09,3,CE,34.0,44.2,44.2,2020-07-06 11:29:00,67.75,31.55,-10.200000000000003,1843.3179723502303,-18801.843317972354,0.782,-20243.317972350236,250.0,-2.024331797235024,2020
2020-07-06,10600,2020-07-09,3,PE,63.85,83.00500000000001,37.95,2020-07-06 15:30:00,68.15,37.2,25.9,1044.1138084051156,27042.547637692493,1.0180000000000002,25979.639780736085,138.34507961367783,2.597963978073609,2020
2020-07-07,10900,2020-07-09,2,CE,,,,,,,,,,,,,,2020
2020-07-07,10700,2020-07-09,2,PE,,,,,,,,,,,,,,2020
2020-07-08,10950,2020-07-09,1,CE,19.4,25.22,3.15,2020-07-08 15:29:00,24.0,3.15,16.25,1826.4840182648402,29680.36529680365,0.22549999999999998,29268.49315068493,250.0,2.9268493150684933,2020
2020-07-08,10700,2020-07-09,1,PE,37.55,48.815,48.815,2020-07-08 14:48:00,62.7,15.85,-11.265,1775.4105636928539,-20000.0,0.8636499999999999,-21533.333333333332,237.4611628939192,-2.153333333333333,2020
2020-07-09,10850,2020-07-09,0,CE,7.6,9.879999999999999,0.05,2020-07-09 15:29:00,8.75,0.05,7.55,1843.3179723502303,13917.050691244238,0.0765,13776.036866359445,250.0,1.3776036866359445,2020
2020-07-09,10650,2020-07-09,0,PE,11.9,15.47,0.05,2020-07-09 15:30:00,13.05,0.05,11.85,1877.9342723004695,22253.521126760563,0.11950000000000001,22029.107981220655,250.0,2.2029107981220655,2020
2020-07-10,10850,2020-07-16,6,CE,85.25,110.825,70.0,2020-07-10 15:30:00,92.95,56.35,15.25,782.0136852394916,11925.708699902247,1.5525,10711.632453567936,106.06060606060606,1.0711632453567934,2020
2020-07-10,10650,2020-07-16,6,PE,74.0,96.2,60.0,2020-07-10 15:30:00,89.9,60.0,14.0,900.9009009009008,12612.612612612611,1.34,11405.405405405403,119.9324324324324,1.1405405405405404,2020
2020-07-13,10950,2020-07-16,3,CE,47.6,61.88,36.0,2020-07-13 15:30:00,58.45,28.5,11.600000000000001,1400.5602240896358,16246.498599439778,0.836,15075.63025210084,191.70168067226888,1.507563025210084,2020
2020-07-13,10750,2020-07-16,3,PE,59.45,77.28500000000001,77.28500000000001,2020-07-13 13:31:00,90.35,45.5,-17.835000000000008,1121.3905242500696,-20000.0,1.36735,-21533.333333333336,150.6868516961031,-2.1533333333333333,2020
2020-07-14,10850,2020-07-16,2,CE,37.1,48.230000000000004,16.3,2020-07-14 15:29:00,36.85,13.4,20.8,1796.9451931716078,37376.460017969446,0.534,36416.89128481581,243.71069182389934,3.641689128481581,2020
2020-07-14,10650,2020-07-16,2,PE,45.75,59.475,59.475,2020-07-14 09:30:00,138.3,46.1,-13.725000000000001,1457.1948998178505,-20000.0,1.05225,-21533.333333333332,193.98907103825132,-2.153333333333333,2020
2020-07-15,10800,2020-07-16,1,CE,28.6,37.18,37.18,2020-07-15 09:38:00,71.8,7.2,-8.579999999999998,1851.851851851852,-15888.888888888887,0.6578,-17107.037037037036,250.0,-1.7107037037037036,2020
2020-07-15,10600,2020-07-16,1,PE,40.65,52.845,32.5,2020-07-15 15:29:00,51.65,8.9,8.149999999999999,1640.0164001640017,13366.133661336611,0.7315,12166.461664616643,217.3021730217302,1.2166461664616643,2020
2020-07-16,10800,2020-07-16,0,CE,2.1,2.7300000000000004,2.7300000000000004,2020-07-16 09:16:00,4.0,0.05,-0.6300000000000003,1851.851851851852,-1166.6666666666674,0.0483,-1256.1111111111118,250.0,-0.12561111111111117,2020
2020-07-16,10600,2020-07-16,0,PE,35.15,45.695,45.695,2020-07-16 09:29:00,48.25,0.05,-10.545000000000002,1886.7924528301887,-19896.226415094345,0.80845,-21421.60377358491,250.0,-2.142160377358491,2020
2020-07-17,10850,2020-07-23,6,CE,74.45,96.78500000000001,96.78500000000001,2020-07-17 14:09:00,159.3,77.0,-22.335000000000008,895.4555630176849,-20000.0,1.7123500000000003,-21533.333333333332,121.44616073427352,-2.153333333333333,2020
2020-07-17,10650,2020-07-23,6,PE,71.6,93.08,31.0,2020-07-17 15:30:00,68.75,30.7,40.599999999999994,931.0986964618248,37802.60707635008,1.026,36847.29981378025,123.95251396648044,3.684729981378025,2020
2020-07-20,11100,2020-07-23,3,CE,42.8,55.64,55.64,2020-07-20 14:13:00,58.5,35.2,-12.840000000000003,1557.6323987538938,-20000.0,0.9844,-21533.333333333336,216.12149532710276,-2.1533333333333333,2020
2020-07-20,10900,2020-07-23,3,PE,92.0,119.60000000000001,53.85,2020-07-20 15:30:00,89.1,53.05,38.15,724.63768115942,27644.927536231873,1.4585,26588.043478260857,98.73188405797097,2.6588043478260857,2020
2020-07-21,11250,2020-07-23,2,CE,29.7,38.61,38.61,2020-07-21 14:31:00,41.7,27.4,-8.91,1777.7777777777778,-15840.0,0.6831,-17054.4,250.0,-1.7054400000000003,2020
2020-07-21,11000,2020-07-23,2,PE,47.45,61.685,24.2,2020-07-21 15:30:00,47.1,24.2,23.250000000000004,1404.9877063575693,32665.964172813492,0.7165,31659.290481208292,193.18580962416578,3.1659290481208293,2020
2020-07-22,11350,2020-07-23,1,CE,12.0,15.600000000000001,2.75,2020-07-22 15:29:00,9.9,2.7,9.25,1762.1145374449338,16299.559471365637,0.1475,16039.647577092508,250.0,1.6039647577092508,2020
2020-07-22,11100,2020-07-23,1,PE,42.95,55.83500000000001,55.83500000000001,2020-07-22 09:18:00,87.4,32.9,-12.885000000000005,1552.192471866511,-20000.0,0.9878500000000001,-21533.333333333332,215.36670547147838,-2.153333333333333,2020
2020-07-23,11250,2020-07-23,0,CE,2.6,3.3800000000000003,3.3800000000000003,2020-07-23 09:17:00,11.2,0.05,-0.7800000000000002,1777.7777777777778,-1386.6666666666672,0.059800000000000006,-1492.977777777778,250.0,-0.1492977777777778,2020
2020-07-23,11000,2020-07-23,0,PE,5.85,7.6049999999999995,0.05,2020-07-23 15:30:00,3.95,0.05,5.8,1818.181818181818,10545.454545454544,0.059,10438.181818181816,250.0,1.0438181818181818,2020
2020-07-24,11250,2020-07-30,6,CE,60.7,78.91000000000001,78.91000000000001,2020-07-24 14:30:00,82.7,44.85,-18.210000000000008,1098.2976386600765,-20000.0,1.3961000000000001,-21533.333333333336,154.44810543657326,-2.1533333333333333,2020
2020-07-24,11050,2020-07-30,6,PE,88.1,114.53,61.0,2020-07-24 15:29:00,108.25,59.3,27.099999999999994,756.7158531971243,20506.999621642062,1.4909999999999999,19378.736284525152,104.52137722285279,1.9378736284525153,2020
2020-07-27,11350,2020-07-30,3,CE,35.2,45.760000000000005,18.8,2020-07-27 15:30:00,37.65,17.65,16.400000000000002,1762.1145374449338,28898.678414096918,0.54,27947.136563876655,250.0,2.7947136563876653,2020
2020-07-27,11100,2020-07-30,3,PE,74.95,97.435,97.435,2020-07-27 09:34:00,118.35,63.8,-22.485,889.48187680676,-20000.0,1.7238499999999999,-21533.333333333332,123.41561040693796,-2.153333333333333,2020
2020-07-28,11250,2020-07-30,2,CE,43.75,56.875,56.875,2020-07-28 12:10:00,110.4,40.35,-13.125,1523.8095238095239,-20000.0,1.00625,-21533.333333333332,214.28571428571428,-2.153333333333333,2020
2020-07-28,11050,2020-07-30,2,PE,49.5,64.35000000000001,12.0,2020-07-28 15:30:00,46.1,11.75,37.5,1346.801346801346,50505.05050505047,0.615,49676.767676767646,186.0269360269359,4.967676767676764,2020
2020-07-29,11400,2020-07-30,1,CE,32.3,41.989999999999995,5.05,2020-07-29 15:30:00,36.6,5.05,27.249999999999996,1754.3859649122808,47807.01754385964,0.37349999999999994,47151.75438596491,250.0,4.715175438596491,2020
2020-07-29,11150,2020-07-30,1,PE,16.25,21.125,21.125,2020-07-29 09:37:00,47.25,13.15,-4.875,1793.7219730941704,-8744.394618834081,0.37375,-9414.798206278027,250.0,-0.9414798206278027,2020
2020-07-30,11350,2020-07-30,0,CE,5.6,7.279999999999999,7.279999999999999,2020-07-30 10:19:00,7.85,0.05,-1.6799999999999997,1762.1145374449338,-2960.3524229074883,0.1288,-3187.3127753303957,250.0,-0.3187312775330396,2020
2020-07-30,11150,2020-07-30,0,PE,6.9,8.97,8.97,2020-07-30 12:59:00,67.0,1.3,-2.0700000000000003,1793.7219730941704,-3713.004484304933,0.1587,-3997.668161434978,250.0,-0.39976681614349785,2020
2020-07-31,11250,2020-08-06,6,CE,58.0,75.4,44.7,2020-07-31 15:29:00,70.65,37.95,13.299999999999997,1149.4252873563214,15287.356321839072,1.0270000000000001,14106.896551724129,161.6379310344827,1.4106896551724128,2020
2020-07-31,11050,2020-08-06,6,PE,121.0,157.3,86.1,2020-07-31 15:30:00,130.8,82.85,34.900000000000006,550.9641873278235,19228.650137741046,2.071,18087.603305785124,76.10192837465563,1.8087603305785123,2020
2020-08-03,11150,2020-08-06,3,CE,47.5,61.75,22.65,2020-08-03 15:29:00,46.25,21.0,24.85,1403.5087719298247,34877.192982456145,0.7015000000000001,33892.631578947374,195.61403508771932,3.3892631578947374,2020
2020-08-03,10950,2020-08-06,3,PE,76.8,99.84,99.84,2020-08-03 12:27:00,129.8,74.35,-23.040000000000006,868.0555555555553,-20000.0,1.7664,-21533.333333333332,118.81510416666663,-2.153333333333333,2020
2020-08-04,11050,2020-08-06,2,CE,46.55,60.515,60.515,2020-08-04 10:32:00,97.9,38.2,-13.965000000000003,1432.1518080916574,-20000.0,1.07065,-21533.333333333332,197.81596849266018,-2.153333333333333,2020
2020-08-04,10850,2020-08-06,2,PE,47.7,62.010000000000005,8.5,2020-08-04 15:30:00,58.55,8.5,39.2,1397.624039133473,54786.86233403214,0.562,54001.397624039135,189.55276030747729,5.400139762403914,2020
2020-08-05,11250,2020-08-06,1,CE,21.25,27.625,27.625,2020-08-05 09:25:00,38.85,8.9,-6.375,1777.7777777777778,-11333.333333333334,0.48875,-12202.222222222223,250.0,-1.2202222222222223,2020
2020-08-05,11050,2020-08-06,1,PE,24.0,31.200000000000003,31.200000000000003,2020-08-05 11:46:00,59.75,13.0,-7.200000000000003,1809.9547511312219,-13031.674208144803,0.552,-14030.769230769236,250.0,-1.4030769230769238,2020
2020-08-06,11300,2020-08-06,0,CE,3.0,3.9000000000000004,3.9000000000000004,2020-08-06 10:19:00,7.1,0.05,-0.9000000000000004,1769.9115044247787,-1592.9203539823015,0.069,-1715.044247787611,250.0,-0.1715044247787611,2020
2020-08-06,11050,2020-08-06,0,PE,14.5,18.85,0.05,2020-08-06 15:29:00,18.25,0.05,14.45,1809.9547511312219,26153.846153846156,0.14550000000000002,25890.49773755656,250.0,2.589049773755656,2020
2020-08-07,11300,2020-08-13,6,CE,55.5,72.15,60.9,2020-08-07 15:30:00,70.45,49.7,-5.399999999999999,1201.2012012012008,-6486.486486486482,1.1640000000000001,-7884.68468468468,169.66966966966962,-0.7884684684684681,2020
2020-08-07,11050,2020-08-13,6,PE,72.25,93.925,38.1,2020-08-07 15:30:00,73.35,37.75,34.15,922.7220299884661,31510.95732410612,1.1035,30492.733564013848,127.4509803921569,3.0492733564013847,2020
2020-08-10,11400,2020-08-13,3,CE,36.0,46.800000000000004,46.800000000000004,2020-08-10 09:43:00,49.05,26.8,-10.800000000000004,1754.3859649122808,-18947.36842105264,0.8280000000000002,-20400.000000000007,250.0,-2.0400000000000005,2020
2020-08-10,11150,2020-08-13,3,PE,45.35,58.955000000000005,33.2,2020-08-10 15:30:00,46.05,29.55,12.149999999999999,1470.0477765527376,17861.08048511576,0.7855000000000001,16706.357956633583,204.88790885703781,1.6706357956633582,2020
2020-08-11,11450,2020-08-13,2,CE,32.5,42.25,22.15,2020-08-11 15:29:00,32.1,15.95,10.350000000000001,1746.7248908296942,18078.60262008734,0.5465,17124.01746724891,250.0,1.7124017467248909,2020
2020-08-11,11200,2020-08-13,2,PE,21.65,28.145,28.145,2020-08-11 11:15:00,35.0,16.05,-6.495000000000001,1785.7142857142858,-11598.214285714288,0.49795,-12487.410714285717,250.0,-1.2487410714285718,2020
2020-08-12,11400,2020-08-13,1,CE,10.15,13.195,13.195,2020-08-12 09:42:00,21.65,10.05,-3.045,1754.3859649122808,-5342.105263157895,0.23345,-5751.666666666667,250.0,-0.5751666666666667,2020
2020-08-12,11200,2020-08-13,1,PE,39.05,50.765,12.4,2020-08-12 15:30:00,43.25,11.0,26.65,1707.212974818608,45497.225778915905,0.5145,44618.86470337173,239.00981647460512,4.461886470337173,2020
2020-08-13,11450,2020-08-13,0,CE,4.05,5.265,0.05,2020-08-13 15:29:00,4.1,0.05,4.0,1746.7248908296942,6986.899563318777,0.040999999999999995,6915.28384279476,250.0,0.691528384279476,2020
2020-08-13,11200,2020-08-13,0,PE,3.05,3.965,3.965,2020-08-13 11:40:00,5.7,0.05,-0.915,1785.7142857142858,-1633.9285714285716,0.07015,-1759.1964285714287,250.0,-0.17591964285714287,2020
2020-08-14,11450,2020-08-20,6,CE,48.7,63.31000000000001,19.3,2020-08-14 15:30:00,54.4,16.8,29.400000000000002,1368.92539356605,40246.40657084187,0.68,39315.53730321696,195.92744695414092,3.931553730321696,2020
2020-08-14,11250,2020-08-20,6,PE,61.45,79.885,79.885,2020-08-14 13:39:00,191.55,43.8,-18.435000000000002,1084.8928668294004,-20000.0,1.41335,-21533.333333333332,152.56305939788444,-2.153333333333333,2020
2020-08-17,11350,2020-08-20,3,CE,42.6,55.38,41.5,2020-08-17 15:30:00,43.85,28.2,1.1000000000000014,1564.9452269170577,1721.4397496087656,0.841,405.3208137715202,222.02660406885758,0.040532081377152016,2020
2020-08-17,11150,2020-08-20,3,PE,58.7,76.31,76.31,2020-08-17 09:37:00,101.95,36.3,-17.61,1135.7183418512209,-20000.0,1.3500999999999999,-21533.333333333332,158.2907438955139,-2.153333333333333,2020
2020-08-18,11350,2020-08-20,2,CE,33.85,44.005,44.005,2020-08-18 09:29:00,96.3,34.5,-10.155000000000001,1762.1145374449338,-17894.273127753306,0.7785500000000001,-19266.167400881055,250.0,-1.9266167400881054,2020
2020-08-18,11150,2020-08-20,2,PE,34.5,44.85,11.6,2020-08-18 15:30:00,34.3,11.35,22.9,1793.7219730941704,41076.2331838565,0.461,40249.32735426009,250.0,4.024932735426009,2020
2020-08-19,11550,2020-08-20,1,CE,14.35,18.655,3.4,2020-08-19 15:30:00,13.0,3.35,10.95,1731.6017316017317,18961.03896103896,0.1775,18653.679653679654,250.0,1.8653679653679653,2020
2020-08-19,11350,2020-08-20,1,PE,26.2,34.06,34.06,2020-08-19 11:15:00,34.2,15.45,-7.860000000000003,1762.1145374449338,-13850.220264317186,0.6026,-14912.070484581503,250.0,-1.4912070484581503,2020
2020-08-20,11450,2020-08-20,0,CE,1.3,1.6900000000000002,1.6900000000000002,2020-08-20 09:17:00,2.3,0.05,-0.3900000000000001,1746.7248908296942,-681.2227074235809,0.029900000000000003,-733.4497816593888,250.0,-0.07334497816593888,2020
2020-08-20,11200,2020-08-20,0,PE,6.55,8.515,0.05,2020-08-20 15:30:00,5.55,0.05,6.5,1785.7142857142858,11607.142857142857,0.066,11489.285714285716,250.0,1.1489285714285715,2020
2020-08-21,11500,2020-08-27,6,CE,43.15,56.095,34.0,2020-08-21 15:29:00,51.0,32.7,9.149999999999999,1544.998068752414,14136.732329084585,0.7715000000000001,12944.766319042099,222.09347238315948,1.29447663190421,2020
2020-08-21,11300,2020-08-27,6,PE,68.0,88.4,52.4,2020-08-21 15:30:00,66.2,51.6,15.600000000000001,980.3921568627449,15294.117647058822,1.2040000000000002,14113.725490196075,138.4803921568627,1.4113725490196074,2020
2020-08-24,11550,2020-08-27,3,CE,25.5,33.15,33.15,2020-08-24 12:17:00,51.15,20.55,-7.649999999999999,1731.6017316017317,-13246.753246753246,0.5865,-14262.337662337663,250.0,-1.4262337662337663,2020
2020-08-24,11300,2020-08-27,3,PE,33.0,42.9,23.9,2020-08-24 15:30:00,33.8,20.2,9.100000000000001,1769.9115044247787,16106.194690265489,0.569,15099.115044247792,250.0,1.5099115044247793,2020
2020-08-25,11650,2020-08-27,2,CE,12.55,16.315,5.3,2020-08-25 15:29:00,13.6,5.25,7.250000000000001,1716.7381974248926,12446.351931330473,0.17850000000000002,12139.91416309013,250.0,1.213991416309013,2020
2020-08-25,11400,2020-08-27,2,PE,28.7,37.31,37.31,2020-08-25 10:35:00,55.5,27.15,-8.610000000000003,1754.3859649122808,-15105.263157894742,0.6601,-16263.33333333334,250.0,-1.6263333333333339,2020
2020-08-26,11650,2020-08-27,1,CE,4.2,5.460000000000001,5.460000000000001,2020-08-26 14:08:00,8.35,2.6,-1.2600000000000007,1716.7381974248926,-2163.090128755366,0.0966,-2328.9270386266107,250.0,-0.2328927038626611,2020
2020-08-26,11400,2020-08-27,1,PE,28.25,36.725,9.1,2020-08-26 15:29:00,29.7,8.1,19.15,1754.3859649122808,33596.491228070176,0.3735,32941.228070175435,250.0,3.2941228070175432,2020
2020-08-27,11750,2020-08-27,0,CE,0.45,0.5850000000000001,0.05,2020-08-27 15:28:00,0.5,0.05,0.4,1702.127659574468,680.8510638297872,0.005,672.3404255319149,250.0,0.0672340425531915,2020
2020-08-27,11500,2020-08-27,0,PE,8.0,10.4,0.05,2020-08-27 15:29:00,7.6,0.05,7.95,1739.1304347826087,13826.08695652174,0.0805,13686.08695652174,250.0,1.3686086956521741,2020
2020-08-28,11700,2020-09-03,6,CE,54.65,71.045,71.045,2020-08-28 11:37:00,83.8,43.8,-16.395000000000003,1219.8841110094538,-20000.0,1.25695,-21533.333333333332,178.4080512351326,-2.153333333333333,2020
2020-08-28,11500,2020-09-03,6,PE,53.8,69.94,37.05,2020-08-28 15:30:00,57.75,35.85,16.75,1239.1573729863692,20755.885997521684,0.9085,19630.111524163567,178.12887236679055,1.9630111524163567,2020
2020-08-31,11900,2020-09-03,3,CE,20.95,27.235,7.35,2020-08-31 15:29:00,27.0,6.35,13.6,1680.672268907563,22857.142857142855,0.283,22381.512605042015,250.0,2.2381512605042015,2020
2020-08-31,11650,2020-09-03,3,PE,34.3,44.589999999999996,44.589999999999996,2020-08-31 09:25:00,322.0,32.5,-10.29,1716.7381974248926,-17665.236051502143,0.7888999999999999,-19019.570815450643,250.0,-1.9019570815450642,2020
2020-09-01,11600,2020-09-03,2,CE,30.85,40.105000000000004,40.105000000000004,2020-09-01 09:20:00,63.6,20.5,-9.255000000000003,1724.1379310344828,-15956.896551724143,0.7095500000000001,-17180.25862068966,250.0,-1.7180258620689661,2020
2020-09-01,11350,2020-09-03,2,PE,94.4,122.72000000000001,22.7,2020-09-01 15:29:00,101.7,22.7,71.7,706.2146892655365,50635.593220338975,1.171,49808.61581920902,100.19420903954799,4.980861581920903,2020
2020-09-02,11600,2020-09-03,1,CE,23.75,30.875,30.875,2020-09-02 14:20:00,32.2,13.4,-7.125,1724.1379310344828,-12284.48275862069,0.54625,-13226.293103448275,250.0,-1.3226293103448277,2020
2020-09-02,11350,2020-09-03,1,PE,29.15,37.894999999999996,5.6,2020-09-02 15:29:00,37.7,5.6,23.549999999999997,1762.1145374449338,41497.79735682819,0.34750000000000003,40885.46255506607,250.0,4.088546255506607,2020
2020-09-03,11700,2020-09-03,0,CE,1.65,2.145,0.05,2020-09-03 15:29:00,1.9,0.05,1.5999999999999999,1709.4017094017092,2735.0427350427344,0.017,2705.982905982906,249.99999999999994,0.27059829059829055,2020
2020-09-03,11450,2020-09-03,0,PE,5.1,6.63,0.05,2020-09-03 15:30:00,6.6,0.05,5.05,1746.7248908296942,8820.960698689956,0.0515,8731.004366812227,250.0,0.8731004366812227,2020
2020-09-04,11450,2020-09-10,6,CE,81.9,106.47000000000001,106.47000000000001,2020-09-04 13:16:00,115.2,59.95,-24.570000000000007,814.0008140008138,-20000.0,1.8837000000000002,-21533.333333333332,116.50386650386646,-2.153333333333333,2020
2020-09-04,11250,2020-09-10,6,PE,86.6,112.58,65.4,2020-09-04 15:29:00,95.15,44.0,21.19999999999999,769.8229407236335,16320.246343341021,1.52,15150.115473441097,108.25635103926095,1.5150115473441097,2020
2020-09-07,11450,2020-09-10,3,CE,51.0,66.3,49.55,2020-09-07 15:30:00,57.55,30.75,1.4500000000000028,1307.1895424836603,1895.4248366013112,1.0055,581.0457516339907,187.09150326797388,0.058104575163399064,2020
2020-09-07,11250,2020-09-10,3,PE,72.45,94.185,94.185,2020-09-07 09:44:00,101.15,39.6,-21.735,920.1748332183115,-20000.0,1.66635,-21533.333333333336,129.39958592132507,-2.1533333333333333,2020
2020-09-08,11500,2020-09-10,2,CE,22.35,29.055000000000003,29.055000000000003,2020-09-08 10:16:00,41.5,12.15,-6.705000000000002,1739.1304347826087,-11660.869565217396,0.51405,-12554.869565217396,250.0,-1.2554869565217395,2020
2020-09-08,11250,2020-09-10,2,PE,53.0,68.9,61.3,2020-09-08 15:30:00,61.3,25.7,-8.299999999999997,1257.8616352201254,-10440.251572327037,1.143,-11877.987421383641,176.88679245283015,-1.1877987421383642,2020
2020-09-09,11350,2020-09-10,1,CE,26.95,35.035000000000004,21.5,2020-09-09 15:30:00,29.4,12.6,5.449999999999999,1762.1145374449338,9603.524229074888,0.48450000000000004,8749.779735682818,250.0,0.8749779735682818,2020
2020-09-09,11100,2020-09-10,1,PE,24.85,32.305,5.05,2020-09-09 15:30:00,27.25,5.05,19.8,1801.8018018018017,35675.67567567567,0.29900000000000004,35136.93693693694,250.0,3.5136936936936936,2020
2020-09-10,11500,2020-09-10,0,CE,0.85,1.105,1.105,2020-09-10 11:16:00,1.4,0.05,-0.255,1739.1304347826087,-443.47826086956525,0.01955,-477.47826086956525,250.0,-0.047747826086956525,2020
2020-09-10,11250,2020-09-10,0,PE,5.95,7.735,0.05,2020-09-10 15:30:00,5.05,0.05,5.9,1777.7777777777778,10488.88888888889,0.06,10382.222222222224,250.0,1.0382222222222224,2020
2020-09-11,11550,2020-09-17,6,CE,57.1,74.23,51.8,2020-09-11 15:30:00,66.3,46.3,5.300000000000004,1167.5423234092234,6187.974314068889,1.0890000000000002,4916.520723876244,168.56392294220663,0.49165207238762443,2020
2020-09-11,11350,2020-09-17,6,PE,72.55,94.315,53.5,2020-09-11 15:29:00,79.45,53.5,19.049999999999997,918.9065012634965,17505.168849069603,1.2605,16346.887204226967,130.36985986675856,1.6346887204226968,2020
2020-09-14,11650,2020-09-17,3,CE,29.65,38.545,13.3,2020-09-14 15:30:00,34.45,13.05,16.349999999999998,1716.7381974248926,28068.66952789699,0.42950000000000005,27331.330472102996,250.0,2.7331330472102993,2020
2020-09-14,11400,2020-09-17,3,PE,38.45,49.98500000000001,49.98500000000001,2020-09-14 14:04:00,91.35,29.7,-11.535000000000004,1733.8534893801468,-20000.0,0.8843500000000001,-21533.333333333332,247.07412223667095,-2.153333333333333,2020
2020-09-15,11600,2020-09-17,2,CE,24.1,31.330000000000002,31.330000000000002,2020-09-15 14:30:00,33.1,17.15,-7.23,1724.1379310344828,-12465.517241379312,0.5543000000000001,-13421.206896551726,250.0,-1.3421206896551727,2020
2020-09-15,11350,2020-09-17,2,PE,37.35,48.55500000000001,13.25,2020-09-15 15:29:00,41.3,13.25,24.1,1762.1145374449338,42466.96035242291,0.506,41575.33039647577,250.0,4.157533039647578,2020
2020-09-16,11650,2020-09-17,1,CE,10.2,13.26,13.26,2020-09-16 09:56:00,23.4,9.45,-3.0600000000000005,1716.7381974248926,-5253.218884120172,0.2346,-5655.965665236052,250.0,-0.5655965665236051,2020
2020-09-16,11400,2020-09-17,1,PE,17.7,23.01,5.4,2020-09-16 15:29:00,19.5,5.2,12.299999999999999,1754.3859649122808,21578.947368421053,0.231,21173.684210526317,250.0,2.1173684210526313,2020
2020-09-17,11650,2020-09-17,0,CE,2.05,2.665,2.665,2020-09-17 09:36:00,3.85,0.05,-0.6150000000000002,1716.7381974248926,-1055.7939914163094,0.04715,-1136.738197424893,250.0,-0.11367381974248932,2020
2020-09-17,11400,2020-09-17,0,PE,2.5,3.25,0.05,2020-09-17 15:29:00,2.15,0.05,2.45,1754.3859649122808,4298.245614035088,0.0255,4253.508771929825,250.0,0.42535087719298253,2020
2020-09-18,11700,2020-09-24,6,CE,42.0,54.6,22.65,2020-09-18 15:30:00,43.8,22.15,19.35,1587.3015873015872,30714.285714285714,0.6465000000000001,29688.09523809524,232.1428571428571,2.9688095238095245,2020
