Day,Time,Strike,Expiry,DTE,Option Type,Entry Price,Initial SL,Exit Price,Exit Time,Max Price After Entry,Min Price After Entry,Points,Qty,Pnl,Slippage,Final PnL,Margin,ROI%,Trade Year
2021-08-30,09:15:00,16950,2021-09-02,3,CE,21.3,31.950000000000003,31.950000000000003,2021-08-30 09:45:00,73.35,20.25,-10.650000000000002,1179.9410029498524,-12566.37168141593,0.5325,-13194.690265486728,250.0,-1.3194690265486726,2021
2021-08-30,09:15:00,16600,2021-09-02,3,PE,27.5,41.25,12.25,2021-08-30 15:30:00,30.65,11.7,15.25,1204.8192771084339,18373.493975903617,0.3975,17894.578313253012,250.00000000000006,1.7894578313253011,2021
2021-08-31,09:15:00,17100,2021-09-02,2,CE,23.4,35.099999999999994,35.099999999999994,2021-08-31 12:39:00,91.9,15.3,-11.699999999999996,1169.5906432748538,-13684.210526315785,0.585,-14368.421052631575,250.0,-1.4368421052631575,2021
2021-08-31,09:15:00,16800,2021-09-02,2,PE,29.55,44.325,12.0,2021-08-31 15:30:00,38.75,11.85,17.55,1190.4761904761906,20892.857142857145,0.4155,20398.214285714286,250.00000000000006,2.0398214285714285,2021
2021-09-01,09:15:00,17350,2021-09-02,1,CE,11.85,17.775,17.775,2021-09-01 09:50:00,32.4,2.15,-5.924999999999999,1152.7377521613832,-6829.971181556194,0.29625,-7171.469740634004,250.0,-0.7171469740634004,2021
2021-09-01,09:15:00,17000,2021-09-02,1,PE,24.7,37.05,20.5,2021-09-01 15:30:00,31.8,11.3,4.199999999999999,1176.4705882352941,4941.176470588234,0.452,4409.411764705882,250.0,0.44094117647058817,2021
2021-09-02,09:15:00,17250,2021-09-02,0,CE,4.3,6.449999999999999,6.449999999999999,2021-09-02 14:27:00,9.5,0.05,-2.1499999999999995,1159.4202898550725,-2492.753623188405,0.1075,-2617.3913043478256,250.0,-0.2617391304347826,2021
2021-09-02,09:15:00,16900,2021-09-02,0,PE,5.4,8.100000000000001,0.1,2021-09-02 15:29:00,6.15,0.05,5.300000000000001,1183.4319526627219,6272.1893491124265,0.055,6207.100591715977,250.0,0.6207100591715977,2021
2021-09-03,09:15:00,17450,2021-09-09,6,CE,54.05,81.07499999999999,49.0,2021-09-03 15:30:00,56.0,31.45,5.049999999999997,740.0555041628124,3737.2802960222007,1.0305,2974.6530989824223,161.42460684551344,0.2974653098982422,2021
2021-09-03,09:15:00,17100,2021-09-09,6,PE,46.4,69.6,35.15,2021-09-03 15:30:00,63.6,32.55,11.25,862.0689655172415,9698.275862068967,0.8155,8995.258620689656,184.26724137931038,0.8995258620689656,2021
2021-09-06,09:15:00,17550,2021-09-09,3,CE,41.55,62.324999999999996,30.15,2021-09-06 15:29:00,42.5,27.45,11.399999999999999,962.6955475330927,10974.729241877256,0.7169999999999999,10284.476534296027,211.19133574007222,1.0284476534296028,2021
2021-09-06,09:15:00,17250,2021-09-09,3,PE,46.95,70.42500000000001,38.0,2021-09-06 15:29:00,59.95,37.55,8.950000000000003,851.9701810436632,7625.133120340788,0.8495,6901.384451544195,183.70607028753986,0.6901384451544195,2021
2021-09-07,09:15:00,17600,2021-09-09,2,CE,19.75,29.625,5.65,2021-09-07 15:30:00,19.85,5.3,14.1,1136.3636363636365,16022.727272727274,0.254,15734.090909090912,250.00000000000006,1.5734090909090912,2021
2021-09-07,09:15:00,17250,2021-09-09,2,PE,37.15,55.724999999999994,55.724999999999994,2021-09-07 10:08:00,69.75,19.3,-18.574999999999996,1076.7160161507404,-20000.0,0.92875,-21000.0,232.1668909825034,-2.1,2021
2021-09-08,09:15:00,17550,2021-09-09,1,CE,8.95,13.424999999999999,2.55,2021-09-08 15:30:00,12.2,2.5,6.3999999999999995,1139.6011396011395,7293.447293447292,0.115,7162.393162393161,249.99999999999994,0.7162393162393161,2021
2021-09-08,09:15:00,17200,2021-09-09,1,PE,22.35,33.525000000000006,33.525000000000006,2021-09-08 13:02:00,36.3,6.5,-11.175000000000004,1162.7906976744184,-12994.186046511632,0.5587500000000001,-13643.895348837212,249.99999999999994,-1.3643895348837212,2021
2021-09-09,09:15:00,17500,2021-09-09,0,CE,2.05,3.0749999999999997,0.05,2021-09-09 15:29:00,2.7,0.05,1.9999999999999998,1142.857142857143,2285.7142857142853,0.020999999999999998,2261.714285714286,250.0,0.22617142857142858,2021
2021-09-09,09:15:00,17150,2021-09-09,0,PE,4.5,6.75,0.1,2021-09-09 15:29:00,4.35,0.05,4.4,1166.1807580174927,5131.195335276969,0.046,5077.551020408164,250.0,0.5077551020408164,2021
2021-09-13,09:15:00,17550,2021-09-16,3,CE,22.25,33.375,14.6,2021-09-13 15:29:00,22.7,11.85,7.65,1139.6011396011395,8717.948717948717,0.3685,8298.005698005698,249.99999999999994,0.8298005698005698,2021
2021-09-13,09:15:00,17200,2021-09-16,3,PE,53.7,80.55000000000001,26.0,2021-09-13 15:30:00,62.8,23.85,27.700000000000003,744.8789571694597,20633.147113594034,0.797,20039.478584729975,160.14897579143383,2.0039478584729977,2021
2021-09-14,09:15:00,17600,2021-09-16,2,CE,10.2,15.299999999999999,3.7,2021-09-14 15:30:00,14.1,3.4,6.499999999999999,1136.3636363636365,7386.363636363636,0.13899999999999998,7228.40909090909,250.00000000000006,0.722840909090909,2021
2021-09-14,09:15:00,17250,2021-09-16,2,PE,24.35,36.525000000000006,17.0,2021-09-14 15:30:00,26.9,16.8,7.350000000000001,1159.4202898550725,8521.739130434784,0.41350000000000003,8042.318840579712,250.0,0.8042318840579712,2021
2021-09-15,09:15:00,17550,2021-09-16,1,CE,5.8,8.7,8.7,2021-09-15 09:36:00,35.7,5.5,-2.8999999999999995,1139.6011396011395,-3304.843304843304,0.145,-3470.0854700854693,249.99999999999994,-0.34700854700854694,2021
2021-09-15,09:15:00,17200,2021-09-16,1,PE,10.7,16.049999999999997,3.25,2021-09-15 15:30:00,11.35,2.75,7.449999999999999,1162.7906976744184,8662.790697674416,0.13949999999999999,8500.581395348836,249.99999999999994,0.8500581395348835,2021
2021-09-16,09:15:00,17700,2021-09-16,0,CE,2.05,3.0749999999999997,0.05,2021-09-16 15:29:00,2.35,0.05,1.9999999999999998,1129.9435028248588,2259.887005649717,0.020999999999999998,2236.1581920903955,250.0,0.22361581920903956,2021
2021-09-16,09:15:00,17350,2021-09-16,0,PE,2.95,4.425000000000001,0.05,2021-09-16 15:29:00,4.3,0.05,2.9000000000000004,1152.7377521613832,3342.9394812680116,0.03,3308.3573487031704,250.0,0.33083573487031703,2021
2021-09-17,09:15:00,17900,2021-09-23,6,CE,37.5,56.25,56.25,2021-09-17 10:25:00,65.35,15.55,-18.75,1066.6666666666667,-20000.0,0.9375,-21000.0,238.6666666666667,-2.1,2021
2021-09-17,09:15:00,17550,2021-09-23,6,PE,54.4,81.6,81.6,2021-09-17 12:08:00,108.95,32.45,-27.199999999999996,735.2941176470589,-20000.0,1.36,-21000.0,161.30514705882354,-2.1,2021
2021-09-20,09:15:00,17600,2021-09-23,3,CE,47.85,71.775,71.775,2021-09-20 10:04:00,119.65,35.0,-23.925000000000004,835.9456635318703,-20000.0,1.19625,-21000.0,183.90804597701148,-2.1,2021
2021-09-20,09:15:00,17250,2021-09-23,3,PE,36.4,54.599999999999994,54.599999999999994,2021-09-20 15:05:00,85.0,21.25,-18.199999999999996,1098.9010989010992,-20000.0,0.91,-21000.0,236.95054945054954,-2.1,2021
2021-09-21,09:15:00,17650,2021-09-23,2,CE,34.65,51.974999999999994,40.85,2021-09-21 15:30:00,43.05,19.95,-6.200000000000003,1133.14447592068,-7025.495750708219,0.755,-7881.019830028332,250.0,-0.7881019830028332,2021
2021-09-21,09:15:00,17300,2021-09-23,2,PE,50.8,76.19999999999999,76.19999999999999,2021-09-21 10:09:00,95.95,14.1,-25.39999999999999,787.4015748031499,-20000.0,1.2699999999999998,-21000.0,170.27559055118115,-2.1,2021
2021-09-22,09:15:00,17750,2021-09-23,1,CE,16.95,25.424999999999997,7.75,2021-09-22 15:30:00,18.95,6.8,9.2,1126.7605633802818,10366.197183098591,0.247,10087.887323943663,250.00000000000006,1.0087887323943663,2021
2021-09-22,09:15:00,17400,2021-09-23,1,PE,23.05,34.575,19.5,2021-09-22 15:30:00,33.85,12.5,3.5500000000000007,1149.4252873563219,4080.4597701149432,0.4255,3591.3793103448284,250.0,0.3591379310344828,2021
2021-09-23,09:15:00,17850,2021-09-23,0,CE,2.9,4.35,4.35,2021-09-23 10:15:00,7.45,0.05,-1.4499999999999997,1120.4481792717088,-1624.6498599439774,0.0725,-1705.8823529411764,250.00000000000006,-0.17058823529411762,2021
2021-09-23,09:15:00,17500,2021-09-23,0,PE,5.95,8.925,0.05,2021-09-23 15:30:00,6.0,0.05,5.9,1142.857142857143,6742.857142857143,0.06,6674.285714285716,250.0,0.6674285714285716,2021
2021-09-24,09:15:00,18100,2021-09-30,6,CE,57.85,86.775,35.0,2021-09-24 15:30:00,72.25,33.25,22.85,691.4433880726015,15799.481417458945,0.9285,15157.476231633535,156.43906655142607,1.5157476231633533,2021
2021-09-24,09:15:00,17700,2021-09-30,6,PE,61.95,92.92500000000001,62.0,2021-09-24 15:30:00,79.0,49.2,-0.04999999999999716,645.6820016142049,-32.284100080708406,1.2395,-832.6069410815154,142.8571428571428,-0.08326069410815154,2021
2021-09-27,09:15:00,18100,2021-09-30,3,CE,48.1,72.15,24.45,2021-09-27 15:30:00,48.3,18.5,23.650000000000002,831.6008316008315,19667.359667359666,0.7255,19064.033264033264,188.14968814968813,1.9064033264033264,2021
2021-09-27,09:15:00,17750,2021-09-30,3,PE,45.0,67.5,67.5,2021-09-27 10:01:00,85.9,42.65,-22.5,888.8888888888889,-20000.0,1.125,-21000.0,197.22222222222223,-2.1,2021
2021-09-28,09:15:00,18100,2021-09-30,2,CE,24.05,36.075,9.7,2021-09-28 15:30:00,26.35,6.9,14.350000000000001,1104.9723756906078,15856.353591160223,0.3375,15483.425414364643,250.0,1.5483425414364642,2021
2021-09-28,09:15:00,17750,2021-09-30,2,PE,47.05,70.57499999999999,70.57499999999999,2021-09-28 11:04:00,198.0,42.0,-23.52499999999999,850.1594048884169,-20000.0,1.1762499999999998,-21000.0,188.6291179596175,-2.1,2021
2021-09-29,09:15:00,17850,2021-09-30,1,CE,23.1,34.650000000000006,34.650000000000006,2021-09-29 09:19:00,39.35,15.55,-11.550000000000004,1120.4481792717088,-12941.176470588242,0.5775000000000001,-13588.235294117654,250.00000000000006,-1.3588235294117654,2021
2021-09-29,09:15:00,17500,2021-09-30,1,PE,40.4,60.599999999999994,9.35,2021-09-29 15:30:00,46.4,6.45,31.049999999999997,990.0990099009903,30742.574257425746,0.4975,30250.000000000004,216.5841584158416,3.0250000000000004,2021
2021-09-30,09:15:00,17900,2021-09-30,0,CE,6.25,9.375,0.05,2021-09-30 15:30:00,6.2,0.05,6.2,1117.31843575419,6927.374301675978,0.063,6856.983240223464,250.0,0.6856983240223464,2021
2021-09-30,09:15:00,17550,2021-09-30,0,PE,8.85,13.274999999999999,13.274999999999999,2021-09-30 09:17:00,23.55,0.05,-4.424999999999999,1139.6011396011395,-5042.735042735041,0.22125,-5294.871794871794,249.99999999999994,-0.5294871794871794,2021
2021-10-01,09:15:00,17700,2021-10-07,6,CE,67.6,101.39999999999999,56.0,2021-10-01 15:30:00,75.0,50.8,11.599999999999994,591.715976331361,6863.905325443785,1.236,6132.544378698222,130.9171597633136,0.6132544378698223,2021
2021-10-01,09:15:00,17350,2021-10-07,6,PE,116.5,174.75,59.8,2021-10-01 15:30:00,124.65,55.0,56.7,343.3476394849785,19467.811158798282,1.7630000000000001,18862.489270386268,74.46351931330472,1.8862489270386267,2021
2021-10-04,09:15:00,17800,2021-10-07,3,CE,40.35,60.525000000000006,60.525000000000006,2021-10-04 09:52:00,80.8,36.55,-20.175000000000004,991.3258983890952,-20000.0,1.00875,-21000.0,220.57001239157364,-2.1,2021
2021-10-04,09:15:00,17450,2021-10-07,3,PE,59.2,88.80000000000001,22.0,2021-10-04 15:30:00,59.05,21.0,37.2,675.6756756756755,25135.13513513513,0.812,24586.486486486483,147.38175675675672,2.4586486486486487,2021
2021-10-05,09:15:00,17850,2021-10-07,2,CE,25.5,38.25,38.25,2021-10-05 12:45:00,67.25,20.45,-12.75,1120.4481792717088,-14285.714285714286,0.6375000000000001,-15000.0,250.00000000000006,-1.5,2021
2021-10-05,09:15:00,17500,2021-10-07,2,PE,42.95,64.42500000000001,10.25,2021-10-05 15:30:00,46.5,10.25,32.7,931.3154831199065,30454.016298020946,0.532,29958.556461001157,203.72526193247955,2.9958556461001153,2021
2021-10-06,09:15:00,18050,2021-10-07,1,CE,9.6,14.399999999999999,3.15,2021-10-06 15:30:00,11.7,2.85,6.449999999999999,1108.0332409972298,7146.814404432132,0.1275,7005.540166204984,249.99999999999994,0.7005540166204984,2021
2021-10-06,09:15:00,17700,2021-10-07,1,PE,24.7,37.05,37.05,2021-10-06 10:18:00,112.0,14.3,-12.349999999999998,1129.9435028248588,-13954.802259887003,0.6175,-14652.542372881353,250.0,-1.4652542372881354,2021
2021-10-07,09:15:00,18000,2021-10-07,0,CE,3.85,5.775,0.05,2021-10-07 15:29:00,3.8,0.05,3.8000000000000003,1111.111111111111,4222.222222222223,0.039,4178.888888888889,250.0,0.41788888888888887,2021
2021-10-07,09:15:00,17650,2021-10-07,0,PE,8.3,12.450000000000001,0.05,2021-10-07 15:29:00,11.2,0.05,8.25,1133.14447592068,9348.44192634561,0.08350000000000002,9253.824362606232,250.0,0.9253824362606231,2021
2021-10-08,09:15:00,18050,2021-10-14,6,CE,53.85,80.775,49.3,2021-10-08 15:30:00,71.7,36.25,4.550000000000004,742.8040854224697,3379.7585886722404,1.0315,2613.5561745589625,167.59517177344472,0.26135561745589625,2021
2021-10-08,09:15:00,17700,2021-10-14,6,PE,63.2,94.80000000000001,41.0,2021-10-08 15:30:00,71.0,38.85,22.200000000000003,632.9113924050631,14050.632911392402,1.042,13391.139240506325,140.03164556962022,1.3391139240506327,2021
2021-10-11,09:15:00,18050,2021-10-14,3,CE,43.2,64.80000000000001,64.80000000000001,2021-10-11 09:55:00,95.0,37.8,-21.60000000000001,925.9259259259255,-20000.0,1.08,-20999.999999999996,208.91203703703692,-2.0999999999999996,2021
2021-10-11,09:15:00,17700,2021-10-14,3,PE,42.8,64.19999999999999,23.05,2021-10-11 15:30:00,44.3,18.9,19.749999999999996,934.5794392523368,18457.94392523365,0.6585,17842.523364485984,206.7757009345795,1.7842523364485985,2021
2021-10-12,09:15:00,18100,2021-10-14,2,CE,28.5,42.75,37.05,2021-10-12 15:30:00,42.4,17.45,-8.549999999999997,1104.9723756906078,-9447.513812154693,0.6555,-10171.823204419887,250.0,-1.0171823204419888,2021
2021-10-12,09:15:00,17750,2021-10-14,2,PE,36.1,54.150000000000006,16.95,2021-10-12 15:30:00,46.0,15.75,19.150000000000002,1108.0332409972298,21218.836565096954,0.5305,20631.02493074792,245.84487534626032,2.063102493074792,2021
2021-10-13,09:15:00,18300,2021-10-14,1,CE,5.8,8.7,8.7,2021-10-13 09:51:00,23.9,4.5,-2.8999999999999995,1092.896174863388,-3169.398907103825,0.145,-3327.868852459016,250.0,-0.3327868852459016,2021
2021-10-13,09:15:00,17900,2021-10-14,1,PE,26.95,40.425,7.7,2021-10-13 15:30:00,27.3,7.1,19.25,1117.31843575419,21508.37988826816,0.3465,21121.229050279333,250.0,2.1121229050279333,2021
2021-10-14,09:15:00,18450,2021-10-14,0,CE,2.0,3.0,0.05,2021-10-14 15:29:00,2.25,0.05,1.95,1084.010840108401,2113.821138211382,0.020499999999999997,2091.5989159891597,250.0,0.20915989159891596,2021
2021-10-14,09:15:00,18100,2021-10-14,0,PE,6.65,9.975000000000001,0.05,2021-10-14 15:30:00,7.75,0.05,6.6000000000000005,1104.9723756906078,7292.817679558012,0.067,7218.784530386742,250.0,0.7218784530386742,2021
2021-10-18,09:15:00,18700,2021-10-21,3,CE,31.55,47.325,29.05,2021-10-18 15:30:00,45.0,27.2,2.5,1069.51871657754,2673.7967914438505,0.606,2025.668449197861,250.0,0.20256684491978608,2021
2021-10-18,09:15:00,18300,2021-10-21,3,PE,57.0,85.5,40.1,2021-10-18 15:30:00,57.95,30.3,16.9,701.7543859649123,11859.649122807017,0.971,11178.245614035088,160.5263157894737,1.1178245614035087,2021
2021-10-19,09:15:00,18800,2021-10-21,2,CE,16.25,24.375,6.4,2021-10-19 15:30:00,17.6,5.9,9.85,1063.8297872340424,10478.723404255317,0.22649999999999998,10237.765957446807,249.99999999999994,1.0237765957446807,2021
2021-10-19,09:15:00,18400,2021-10-21,2,PE,39.9,59.849999999999994,59.849999999999994,2021-10-19 10:05:00,100.0,27.55,-19.949999999999996,1002.5062656641607,-20000.0,0.9975,-21000.0,230.57644110275692,-2.1,2021
2021-10-20,09:15:00,18600,2021-10-21,1,CE,30.6,45.900000000000006,5.55,2021-10-20 15:30:00,30.55,4.8,25.05,1075.268817204301,26935.483870967742,0.3615,26546.774193548386,250.0,2.654677419354839,2021
2021-10-20,09:15:00,18250,2021-10-21,1,PE,33.7,50.550000000000004,50.550000000000004,2021-10-20 09:23:00,79.0,23.9,-16.85,1095.890410958904,-18465.753424657534,0.8425,-19389.041095890414,250.0,-1.9389041095890414,2021
2021-10-21,09:15:00,18550,2021-10-21,0,CE,4.4,6.6000000000000005,0.15,2021-10-21 15:29:00,4.5,0.1,4.25,1078.167115902965,4582.210242587601,0.045500000000000006,4533.153638814017,250.0,0.45331536388140165,2021
2021-10-21,09:15:00,18200,2021-10-21,0,PE,12.1,18.15,18.15,2021-10-21 09:27:00,139.8,9.75,-6.049999999999999,1098.9010989010987,-6648.351648351646,0.3025,-6980.769230769229,249.99999999999994,-0.6980769230769229,2021
2021-10-22,09:15:00,18400,2021-10-28,6,CE,84.2,126.30000000000001,46.05,2021-10-22 15:30:00,100.0,36.65,38.150000000000006,475.05938242280274,18123.515439429928,1.3025,17504.750593824225,109.26365795724465,1.7504750593824223,2021
2021-10-22,09:15:00,18050,2021-10-28,6,PE,67.2,100.80000000000001,100.80000000000001,2021-10-22 12:09:00,149.05,50.65,-33.60000000000001,595.2380952380951,-20000.0,1.68,-21000.0,134.30059523809518,-2.1,2021
2021-10-25,09:15:00,18400,2021-10-28,3,CE,46.5,69.75,33.8,2021-10-25 15:30:00,60.0,24.3,12.700000000000003,860.2150537634409,10924.731182795702,0.8029999999999999,10233.978494623658,197.8494623655914,1.0233978494623657,2021
2021-10-25,09:15:00,18050,2021-10-28,3,PE,76.55,114.82499999999999,114.82499999999999,2021-10-25 09:18:00,177.6,59.65,-38.27499999999999,522.5342913128675,-20000.0,1.91375,-21000.0,117.89679947746572,-2.1,2021
2021-10-26,09:15:00,18350,2021-10-28,2,CE,47.55,71.32499999999999,71.32499999999999,2021-10-26 09:54:00,85.0,31.45,-23.77499999999999,841.219768664564,-20000.0,1.18875,-21000.0,192.95478443743434,-2.1,2021
2021-10-26,09:15:00,17950,2021-10-28,2,PE,40.0,60.0,8.8,2021-10-26 15:29:00,59.4,8.55,31.2,1000.0,31200.0,0.488,30712.0,224.375,3.0712,2021
2021-10-27,09:15:00,18500,2021-10-28,1,CE,23.6,35.400000000000006,4.95,2021-10-27 15:30:00,25.0,3.85,18.650000000000002,1081.081081081081,20162.162162162163,0.28550000000000003,19853.513513513517,250.0,1.9853513513513517,2021
2021-10-27,09:15:00,18100,2021-10-28,1,PE,23.95,35.925,35.925,2021-10-27 14:39:00,36.45,9.3,-11.974999999999998,1104.9723756906078,-13232.044198895026,0.59875,-13893.646408839779,250.0,-1.389364640883978,2021
2021-10-28,09:15:00,18350,2021-10-28,0,CE,6.7,10.05,0.05,2021-10-28 15:30:00,7.65,0.05,6.65,1089.9182561307903,7247.956403269755,0.0675,7174.386920980927,250.0,0.7174386920980927,2021
2021-10-28,09:15:00,18000,2021-10-28,0,PE,15.3,22.950000000000003,22.950000000000003,2021-10-28 09:39:00,150.0,12.85,-7.650000000000002,1111.111111111111,-8500.000000000002,0.3825,-8925.000000000002,250.0,-0.8925000000000002,2021
2021-10-29,09:15:00,18000,2021-11-03,5,CE,89.55,134.325,40.7,2021-10-29 15:30:00,111.85,34.1,48.849999999999994,446.6778336125071,21820.21217197097,1.3025,21238.414293690676,100.50251256281409,2.123841429369068,2021
2021-10-29,09:15:00,17650,2021-11-03,5,PE,126.2,189.3,90.7,2021-10-29 15:30:00,188.6,47.7,35.5,316.95721077654514,11251.980982567353,2.169,10564.500792393026,69.92868462757528,1.0564500792393026,2021
2021-11-01,09:15:00,17950,2021-11-03,2,CE,67.05,100.57499999999999,100.57499999999999,2021-11-01 13:38:00,131.4,42.45,-33.52499999999999,596.5697240865028,-20000.0,1.67625,-21000.000000000004,133.85533184190908,-2.1000000000000005,2021
2021-11-01,09:15:00,17600,2021-11-03,2,PE,46.05,69.07499999999999,69.07499999999999,2021-11-01 09:24:00,75.45,7.5,-23.02499999999999,868.6210640608037,-20000.0,1.1512499999999999,-21000.0,191.09663409337682,-2.1,2021
2021-11-02,09:15:00,18150,2021-11-03,1,CE,32.45,48.675000000000004,5.0,2021-11-02 15:30:00,35.85,4.85,27.450000000000003,1101.9283746556473,30247.933884297523,0.37450000000000006,29835.26170798898,250.0,2.9835261707988976,2021
2021-11-02,09:15:00,17800,2021-11-03,1,PE,28.7,43.05,43.05,2021-11-02 10:31:00,64.3,21.8,-14.349999999999998,1123.5955056179776,-16123.595505617976,0.7175,-16929.775280898873,250.0,-1.6929775280898876,2021
2021-11-03,09:15:00,18150,2021-11-03,0,CE,4.3,6.449999999999999,0.1,2021-11-03 15:29:00,6.25,0.05,4.2,1101.9283746556473,4628.099173553719,0.044,4579.614325068871,250.0,0.45796143250688714,2021
2021-11-03,09:15:00,17750,2021-11-03,0,PE,7.2,10.8,10.8,2021-11-03 13:04:00,20.0,0.05,-3.6000000000000005,1126.7605633802818,-4056.338028169015,0.18,-4259.154929577466,250.00000000000006,-0.42591549295774656,2021
2021-11-04,09:15:00,18100,2021-11-03,-1,CE,,,,,,,,,,,,,,2021
2021-11-04,09:15:00,17750,2021-11-03,-1,PE,,,,,,,,,,,,,,2021
2021-11-08,09:15:00,18200,2021-11-11,3,CE,33.05,49.574999999999996,49.574999999999996,2021-11-08 12:54:00,73.0,16.0,-16.525,1098.9010989010987,-18159.340659340654,0.82625,-19067.30769230769,249.99999999999994,-1.9067307692307693,2021
2021-11-08,09:15:00,17850,2021-11-11,3,PE,63.75,95.625,95.625,2021-11-08 09:22:00,129.0,23.45,-31.875,627.4509803921569,-20000.0,1.59375,-21000.0,140.0,-2.1,2021
2021-11-09,09:15:00,18250,2021-11-11,2,CE,32.9,49.349999999999994,18.5,2021-11-09 15:30:00,44.95,12.05,14.399999999999999,1095.890410958904,15780.821917808218,0.514,15217.534246575342,250.0,1.5217534246575342,2021
2021-11-09,09:15:00,17900,2021-11-11,2,PE,41.5,62.25,28.2,2021-11-09 15:30:00,58.4,24.65,13.3,963.855421686747,12819.277108433736,0.6970000000000001,12147.469879518074,215.66265060240966,1.2147469879518074,2021
2021-11-10,09:15:00,18150,2021-11-11,1,CE,18.6,27.900000000000002,27.900000000000002,2021-11-10 13:40:00,36.8,10.4,-9.3,1101.9283746556473,-10247.933884297521,0.465,-10760.330578512396,250.0,-1.0760330578512396,2021
