,Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Trade Month,Index,Allocation,Portfolio,ROI% PF,Strategy,Qty apAlloc,PnL apAlloc
1034,2022-02-21 11:15:00,LONG,2022-02-21 12:15:00,58015.14,57655.28,57727.81958333334,2022-02-21 14:15:00,57655.28,-359.8600000000006,-371.4270420000006,-334284.33780000056,Initial SL hit,900,7.0,-4.457124504000007,2022,2,SENSEX,7500000.0,30000000.0,-0.11142811260000018,MTREND,,
2718,2022-02-21 12:15:00,LONG,2022-02-21 13:15:00,58136.29,57787.47226,57787.47226,2022-02-21 13:15:00,57787.47226,-348.8177399999986,-360.4101162259986,-50457.416271639806,Initial SL Hit,140,8.0,-5.045741627163981,2022,2,SENSEX,250000.0,1000000.0,-0.1261435406790995,WAVE,35.0,-12614.354067909951
2719,2022-02-21 14:15:00,LONG,2022-02-21 14:45:00,37806.15,37239.05775,37239.05775,2022-02-22 09:15:00,37038.05,-768.0999999999985,-775.5844199999985,-104703.8966999998,Gap Open Outside ISL,135,5.0,-10.470389669999982,2022,2,BANKNIFTY,250000.0,1000000.0,-0.26175974174999955,WAVE,33.75,-26175.974174999952
2721,2022-02-23 10:15:00,LONG,2022-02-23 11:15:00,7165.2,7117.90968,7117.90968,2022-02-23 13:15:00,7117.90968,-47.29032000000007,-54.43187484000006,-59875.06232400007,Initial SL Hit,1100,8.0,-5.987506232400007,2022,2,MIDCPNIFTY,250000.0,1000000.0,-0.1496876558100002,WAVE,275.0,-14968.765581000018
1035,2022-02-23 10:15:00,LONG,2022-02-23 11:15:00,7165.2,7134.65,7134.65,2022-02-23 12:15:00,7134.65,-30.550000000000185,-37.69992500000018,-250704.5012500012,Initial SL Hit,6650,6.333,-3.342726683333349,2022,2,MIDCPNIFTY,7500000.0,30000000.0,-0.08356816708333373,MTREND,,
1036,2022-02-23 10:15:00,LONG,2022-02-23 11:15:00,37643.9,37474.35,37524.47222222222,2022-02-23 14:15:00,37474.35,-169.5500000000029,-177.0618250000029,-177947.13412500292,Initial SL hit,1005,5.066,-2.3726284550000387,2022,2,BANKNIFTY,7500000.0,30000000.0,-0.05931571137500098,MTREND,,
2720,2022-02-23 10:15:00,LONG,2022-02-23 10:45:00,37608.85,37044.71725,37555.91,2022-02-23 14:15:00,37522.9,-85.94999999999709,-93.4631749999971,-12617.528624999608,TSL Hit,135,5.0,-1.2617528624999608,2022,2,BANKNIFTY,250000.0,1000000.0,-0.03154382156249902,WAVE,33.75,-3154.382156249902
2722,2022-02-23 14:15:00,LONG,2022-02-23 14:45:00,37620.85,37056.53725,37056.53725,2022-02-23 14:45:00,37358.1,-262.75,-270.247895,-36483.465825,MACD Reversal,135,5.0,-3.6483465825,2022,2,BANKNIFTY,250000.0,1000000.0,-0.0912086645625,WAVE,33.75,-9120.866456250002
1037,2022-02-25 13:15:00,LONG,2022-02-25 14:15:00,6938.85,6896.6,6896.6,2022-02-28 09:15:00,6886.0,-52.85000000000037,-59.76242500000036,-409372.61125000246,Gap Open Outside ISL,6850,6.333,-5.458301483333366,2022,2,MIDCPNIFTY,7500000.0,30000000.0,-0.13645753708333416,MTREND,,
2723,2022-02-25 13:15:00,LONG,2022-02-25 14:15:00,6938.85,6893.05359,6893.05359,2022-02-28 09:15:00,6886.0,-52.85000000000037,-59.76242500000036,-68726.78875000041,Gap Open Outside ISL,1150,8.0,-6.872678875000042,2022,2,MIDCPNIFTY,250000.0,1000000.0,-0.17181697187500103,WAVE,287.5,-17181.697187500104
2724,2022-02-25 13:45:00,LONG,2022-02-25 14:15:00,36519.1,35971.3135,36212.42333333333,2022-02-25 14:15:00,36360.25,-158.84999999999854,-166.13793499999855,-22428.621224999803,MACD Reversal,135,5.0,-2.24286212249998,2022,2,BANKNIFTY,250000.0,1000000.0,-0.0560715530624995,WAVE,33.75,-5607.155306249951
2725,2022-02-28 09:15:00,LONG,2022-02-28 10:15:00,6886.0,6840.5524,6840.5524,2022-03-03 12:15:00,6949.75,63.75,56.832125,65356.94375,MACD Reversal,1150,8.0,6.535694374999999,2022,2,MIDCPNIFTY,250000.0,1000000.0,0.16339235937500002,WAVE,287.5,16339.2359375
1038,2022-02-28 10:15:00,LONG,2022-02-28 11:15:00,6933.5,6851.4,6851.4,2022-03-04 09:15:00,6851.4,-82.10000000000036,-88.99245000000036,-609598.2825000024,Initial SL Hit,6850,6.333,-8.127977100000033,2022,2,MIDCPNIFTY,7500000.0,30000000.0,-0.2031994275000008,MTREND,,
1039,2022-03-04 12:15:00,LONG,2022-03-04 13:15:00,16402.1,16239.0,16239.0,2022-03-04 14:15:00,16239.0,-163.09999999999854,-169.62821999999855,-491921.8379999958,Initial SL Hit,2900,6.333,-6.558957839999945,2022,3,NIFTY,7500000.0,30000000.0,-0.1639739459999986,MTREND,,
1040,2022-03-08 13:15:00,LONG,2022-03-08 14:15:00,6589.15,6487.0,7495.950735294117,2022-04-12 12:15:00,7488.05,898.9000000000005,891.8614000000006,6421402.080000004,TSL Hit,7200,6.333,85.61869440000005,2022,3,MIDCPNIFTY,7500000.0,30000000.0,2.1404673600000015,MTREND,,
2726,2022-03-09 09:15:00,LONG,2022-03-09 10:15:00,6743.2,6698.694879999999,6835.253750000001,2022-03-14 11:15:00,6884.5,141.30000000000018,134.48615000000018,161383.3800000002,MACD Reversal,1200,8.0,16.138338000000022,2022,3,MIDCPNIFTY,250000.0,1000000.0,0.40345845000000047,WAVE,300.0,40345.84500000005
2727,2022-03-09 09:45:00,LONG,2022-03-09 10:15:00,33223.3,32724.950500000003,34567.056666666664,2022-03-10 13:45:00,34432.65,1209.3499999999983,1202.5844049999985,180387.66074999972,TSL Hit,150,5.0,18.03876607499998,2022,3,BANKNIFTY,250000.0,1000000.0,0.4509691518749994,WAVE,37.5,45096.91518749994
2728,2022-03-09 10:15:00,LONG,2022-03-09 11:15:00,16172.8,16066.05952,16958.030000000002,2022-03-22 10:15:00,17061.95,889.1500000000015,882.5030500000015,264750.91500000044,MACD Reversal,300,5.0,26.47509150000004,2022,3,NIFTY,250000.0,1000000.0,0.6618772875000011,WAVE,75.0,66187.72875000011
2729,2022-03-09 12:15:00,LONG,2022-03-09 13:15:00,54558.23,54230.88062,57136.627,2022-03-25 11:15:00,57280.64,2722.409999999996,2711.226112999996,406683.9169499994,MACD Reversal,150,8.0,40.66839169499994,2022,3,SENSEX,250000.0,1000000.0,1.0167097923749984,WAVE,37.5,101670.97923749984
2730,2022-03-10 15:15:00,LONG,2022-03-11 09:15:00,34557.85,34039.48225,35329.59666666667,2022-03-15 12:15:00,35300.6,742.75,735.764155,110364.62325,TSL Hit,150,5.0,11.036462325,2022,3,BANKNIFTY,250000.0,1000000.0,0.275911558125,WAVE,37.5,27591.1558125
1041,2022-03-10 15:15:00,LONG,2022-03-11 09:15:00,16619.35,16552.0,16552.0,2022-03-11 10:15:00,16552.0,-67.34999999999854,-73.98426999999855,-210855.16949999583,Initial SL hit,2850,6.333,-2.811402259999945,2022,3,NIFTY,7500000.0,30000000.0,-0.07028505649999861,MTREND,,
1042,2022-03-11 11:15:00,LONG,2022-03-11 12:15:00,16660.05,16594.55,16594.55,2022-03-11 12:15:00,16594.55,-65.5,-72.15092,-205630.122,Initial SL hit,2850,6.333,-2.74173496,2022,3,NIFTY,7500000.0,30000000.0,-0.068543374,MTREND,,
1043,2022-03-11 13:15:00,LONG,2022-03-11 14:15:00,55579.61,55365.57,57374.53291666667,2022-03-25 11:15:00,57280.64,1701.0299999999988,1689.7439749999987,1588359.3364999988,TSL Hit,940,7.0,21.17812448666665,2022,3,SENSEX,7500000.0,30000000.0,0.5294531121666662,MTREND,,
1044,2022-03-11 13:15:00,LONG,2022-03-11 14:15:00,16634.65,16564.6,16564.6,2022-03-15 14:15:00,16564.6,-70.05000000000291,-76.6898500000029,-218566.07250000827,Initial SL hit,2850,6.333,-2.9142143000001104,2022,3,NIFTY,7500000.0,30000000.0,-0.07285535750000276,MTREND,,
1045,2022-03-14 12:15:00,LONG,2022-03-14 13:15:00,35195.25,34986.7,34986.7,2022-03-15 13:15:00,34986.7,-208.5500000000029,-215.5681950000029,-232813.6506000032,Initial SL hit,1080,5.066,-3.1041820080000417,2022,3,BANKNIFTY,7500000.0,30000000.0,-0.07760455020000105,MTREND,,
2731,2022-03-14 12:15:00,LONG,2022-03-14 13:15:00,6910.2,6864.59268,6864.59268,2022-03-15 15:15:00,6920.4,10.199999999999818,3.2846999999998188,3777.404999999792,MACD Reversal,1150,8.0,0.3777404999999791,2022,3,MIDCPNIFTY,250000.0,1000000.0,0.00944351249999947,WAVE,287.5,944.351249999948
2732,2022-03-16 09:15:00,LONG,2022-03-16 10:15:00,7045.4,6998.90036,6998.90036,2022-03-21 14:15:00,7132.7,87.30000000000018,80.21095000000018,92242.5925000002,MACD Reversal,1150,8.0,9.22425925000002,2022,3,MIDCPNIFTY,250000.0,1000000.0,0.23060648125000052,WAVE,287.5,23060.64812500005
1047,2022-03-16 10:15:00,LONG,2022-03-16 11:15:00,35686.35,35506.05,36069.36111111112,2022-03-21 12:15:00,35945.2,258.84999999999854,251.68684499999856,268046.4899249985,TSL Hit,1065,5.066,3.5739531989999795,2022,3,BANKNIFTY,7500000.0,30000000.0,0.0893488299749995,MTREND,,
1046,2022-03-16 10:15:00,LONG,2022-03-16 11:15:00,16901.05,16840.55,17159.0625,2022-03-24 12:15:00,17152.55,251.5,244.68928,685129.9839999999,TSL Hit,2800,6.333,9.135066453333332,2022,3,NIFTY,7500000.0,30000000.0,0.2283766613333333,MTREND,,
2733,2022-03-16 10:15:00,LONG,2022-03-16 10:45:00,35661.8,35126.873,36414.39333333333,2022-03-21 09:15:00,36195.25,533.4499999999971,526.2642949999971,71045.6798249996,TSL Hit,135,5.0,7.104567982499961,2022,3,BANKNIFTY,250000.0,1000000.0,0.17761419956249902,WAVE,33.75,17761.4199562499
2734,2022-03-21 10:15:00,LONG,2022-03-21 10:45:00,36197.55,35654.58675,35654.58675,2022-03-21 12:15:00,35982.65,-214.90000000000143,-222.11802000000145,-29985.9327000002,MACD Reversal,135,5.0,-2.99859327000002,2022,3,BANKNIFTY,250000.0,1000000.0,-0.07496483175000049,WAVE,33.75,-7496.483175000049
1048,2022-03-22 11:15:00,LONG,2022-03-22 12:15:00,35666.05,35435.1,35435.1,2022-03-22 12:15:00,35435.1,-230.9500000000044,-238.0601150000044,-253534.02247500463,Initial SL Hit,1065,5.066,-3.380453633000062,2022,3,BANKNIFTY,7500000.0,30000000.0,-0.08451134082500154,MTREND,,
2735,2022-03-22 12:15:00,LONG,2022-03-22 13:15:00,17231.5,17117.7721,17119.92625,2022-03-24 09:15:00,17114.0,-117.5,-124.3691,-37310.73,Gap Open Outside ISL,300,5.0,-3.731073,2022,3,NIFTY,250000.0,1000000.0,-0.093276825,WAVE,75.0,-9327.6825
2736,2022-03-22 13:15:00,LONG,2022-03-22 13:45:00,36214.55,35671.331750000005,36235.36666666667,2022-03-23 12:15:00,36178.2,-36.35000000000582,-43.58927500000582,-5884.552125000786,TSL Hit,135,5.0,-0.5884552125000786,2022,3,BANKNIFTY,250000.0,1000000.0,-0.01471138031250196,WAVE,33.75,-1471.1380312501965
1049,2022-03-22 14:15:00,LONG,2022-03-22 15:15:00,36352.7,36125.85,36125.85,2022-03-23 13:15:00,36125.85,-226.8499999999985,-234.09785499999853,-245802.74774999847,Initial SL hit,1050,5.066,-3.27736996999998,2022,3,BANKNIFTY,7500000.0,30000000.0,-0.0819342492499995,MTREND,,
2737,2022-03-23 11:15:00,LONG,2022-03-23 12:15:00,7199.9,7152.380659999999,7152.380659999999,2022-03-25 13:15:00,7191.45,-8.449999999999818,-15.645674999999818,-17210.2424999998,MACD Reversal,1100,8.0,-1.72102424999998,2022,3,MIDCPNIFTY,250000.0,1000000.0,-0.0430256062499995,WAVE,275.0,-4302.56062499995
2738,2022-03-23 12:45:00,LONG,2022-03-23 13:15:00,36316.65,35771.90025,35771.90025,2022-03-23 15:15:00,36084.95,-231.7000000000044,-238.9401600000044,-32256.92160000059,MACD Reversal,135,5.0,-3.225692160000059,2022,3,BANKNIFTY,250000.0,1000000.0,-0.08064230400000148,WAVE,33.75,-8064.230400000149
2739,2022-03-24 09:15:00,LONG,2022-03-24 10:15:00,17263.4,17149.46156,17159.0625,2022-03-24 12:15:00,17149.46156,-113.93844000000172,-120.82101231200171,-36246.30369360052,Initial SL hit,300,5.0,-3.624630369360052,2022,3,NIFTY,250000.0,1000000.0,-0.09061575923400128,WAVE,75.0,-9061.575923400129
1050,2022-03-24 10:15:00,LONG,2022-03-24 11:15:00,35888.9,35745.7,35745.7,2022-03-24 11:15:00,35745.7,-143.20000000000437,-150.36346000000435,-160137.08490000464,Initial SL Hit,1065,5.066,-2.135161132000062,2022,3,BANKNIFTY,7500000.0,30000000.0,-0.05337902830000155,MTREND,,
1051,2022-03-24 12:15:00,LONG,2022-03-28 12:15:00,17191.45,17147.6,17147.6,2022-03-28 13:15:00,17147.6,-43.85000000000218,-50.71781000000218,-140741.92275000605,Initial SL Hit,2775,6.333,-1.8765589700000809,2022,3,NIFTY,7500000.0,30000000.0,-0.04691397425000202,MTREND,,
1052,2022-03-24 12:15:00,LONG,2022-03-24 13:15:00,35643.0,35428.8,35428.8,2022-03-24 13:15:00,35428.8,-214.1999999999971,-221.3071799999971,-235692.1466999969,Initial SL Hit,1065,5.066,-3.1425619559999585,2022,3,BANKNIFTY,7500000.0,30000000.0,-0.07856404889999896,MTREND,,
1053,2022-03-25 12:15:00,LONG,2022-03-25 13:15:00,35457.15,35331.8,35331.8,2022-03-25 13:15:00,35331.8,-125.34999999999854,-132.42889499999853,-141036.77317499844,Initial SL Hit,1065,5.066,-1.880490308999979,2022,3,BANKNIFTY,7500000.0,30000000.0,-0.04701225772499948,MTREND,,
1054,2022-03-25 14:15:00,LONG,2022-03-25 15:15:00,35378.85,35243.6,35243.6,2022-03-28 09:15:00,35243.6,-135.25,-142.312245,-153697.2246,Initial SL Hit,1080,5.066,-2.049296328,2022,3,BANKNIFTY,7500000.0,30000000.0,-0.0512324082,MTREND,,
1055,2022-03-25 14:15:00,LONG,2022-03-25 15:15:00,57327.26,57165.51,57165.51,2022-03-28 09:15:00,57165.51,-161.75,-173.199277,-159343.33484,Initial SL Hit,920,7.0,-2.1245777978666665,2022,3,SENSEX,7500000.0,30000000.0,-0.05311444494666666,MTREND,,
2740,2022-03-25 15:15:00,LONG,2022-03-28 09:15:00,7224.3,7176.61962,7176.61962,2022-03-28 09:15:00,7176.61962,-47.680380000000696,-54.88083981000069,-60368.923791000765,Initial SL hit,1100,8.0,-6.036892379100077,2022,3,MIDCPNIFTY,250000.0,1000000.0,-0.1509223094775019,WAVE,275.0,-15092.23094775019
1056,2022-03-28 10:15:00,LONG,2022-03-28 11:15:00,57005.88,56825.09,59307.33375,2022-04-07 10:15:00,59170.6,2164.720000000001,2153.102352000001,1980854.1638400008,TSL Hit,920,7.0,26.41138885120002,2022,3,SENSEX,7500000.0,30000000.0,0.6602847212800003,MTREND,,
2741,2022-03-28 13:45:00,LONG,2022-03-28 14:15:00,35642.2,35107.566999999995,35689.57,2022-03-29 12:45:00,35674.9,32.700000000004366,25.568290000004364,3451.7191500005893,TSL Hit,135,5.0,0.3451719150000589,2022,3,BANKNIFTY,250000.0,1000000.0,0.00862929787500147,WAVE,33.75,862.9297875001473
2742,2022-03-28 14:15:00,LONG,2022-03-28 15:15:00,17231.2,17117.47408,17726.457499999997,2022-04-06 13:15:00,17798.15,566.9500000000007,559.9441300000008,167983.23900000023,MACD Reversal,300,5.0,16.79832390000002,2022,3,NIFTY,250000.0,1000000.0,0.4199580975000006,WAVE,75.0,41995.80975000006
2743,2022-03-28 14:15:00,LONG,2022-03-28 15:15:00,57623.4,57277.6596,58899.648,2022-04-07 09:15:00,59283.28,1659.8799999999974,1648.1893319999974,230746.50647999963,MACD Reversal,140,8.0,23.074650647999963,2022,3,SENSEX,250000.0,1000000.0,0.576866266199999,WAVE,35.0,57686.62661999991
1057,2022-03-28 14:15:00,LONG,2022-03-28 15:15:00,17231.2,17155.35,17748.82375,2022-04-07 09:15:00,17724.9,493.7000000000007,486.70878000000073,1338449.145000002,TSL Hit,2750,6.333,17.84598860000003,2022,3,NIFTY,7500000.0,30000000.0,0.44614971500000067,MTREND,,
2744,2022-03-29 13:15:00,LONG,2022-03-29 14:15:00,7207.65,7160.07951,7349.65875,2022-04-07 13:15:00,7554.05,346.40000000000055,339.01915000000054,372921.0650000006,MACD Reversal,1100,8.0,37.29210650000006,2022,3,MIDCPNIFTY,250000.0,1000000.0,0.9323026625000017,WAVE,275.0,93230.26625000016
2745,2022-03-29 13:15:00,LONG,2022-03-29 13:45:00,35693.65,35158.24525,36391.276666666665,2022-03-31 13:45:00,36323.35,629.6999999999971,622.4982999999971,84037.2704999996,TSL Hit,135,5.0,8.403727049999961,2022,3,BANKNIFTY,250000.0,1000000.0,0.210093176249999,WAVE,33.75,21009.3176249999
1058,2022-03-30 12:15:00,LONG,2022-03-30 13:15:00,36332.1,36203.95,36203.95,2022-03-30 13:15:00,36203.95,-128.15000000000146,-135.40360500000145,-142173.78525000153,Initial SL hit,1050,5.066,-1.8956504700000203,2022,3,BANKNIFTY,7500000.0,30000000.0,-0.04739126175000051,MTREND,,
1059,2022-03-30 14:15:00,LONG,2022-03-30 15:15:00,36357.2,36219.2,38062.56388888889,2022-04-05 15:15:00,37968.0,1610.800000000003,1603.3674800000028,1683535.854000003,TSL Hit,1050,5.066,22.447144720000043,2022,3,BANKNIFTY,7500000.0,30000000.0,0.561178618000001,MTREND,,
2746,2022-03-31 13:45:00,LONG,2022-03-31 14:15:00,36419.4,35873.109000000004,38309.54000000001,2022-04-05 09:15:00,38212.55,1793.1500000000017,1785.6868050000014,241067.7186750002,TSL Hit,135,5.0,24.10677186750002,2022,3,BANKNIFTY,250000.0,1000000.0,0.6026692966875005,WAVE,33.75,60266.92966875005
2747,2022-04-05 09:45:00,LONG,2022-04-05 10:15:00,38254.35,37680.53475,38400.90666666666,2022-04-05 13:45:00,38379.85,125.5,117.83658,15907.9383,TSL Hit,135,5.0,1.59079383,2022,4,BANKNIFTY,250000.0,1000000.0,0.03976984575,WAVE,33.75,3976.984575
1060,2022-04-06 10:15:00,LONG,2022-04-06 11:15:00,37669.25,37513.85,37513.85,2022-04-07 09:15:00,37500.9,-168.34999999999854,-175.86701499999853,-176746.3500749985,Gap Open Outside ISL,1005,5.066,-2.35661800099998,2022,4,BANKNIFTY,7500000.0,30000000.0,-0.058915450024999504,MTREND,,
1061,2022-04-07 10:15:00,LONG,2022-04-07 11:15:00,37631.4,37445.55,37445.55,2022-04-08 09:15:00,37445.55,-185.8499999999985,-193.35769499999856,-194324.48347499856,Initial SL Hit,1005,5.066,-2.5909931129999806,2022,4,BANKNIFTY,7500000.0,30000000.0,-0.06477482782499952,MTREND,,
1062,2022-04-07 10:15:00,LONG,2022-04-07 11:15:00,17735.1,17672.3,17672.3,2022-04-07 13:15:00,17672.3,-62.79999999999927,-69.88147999999927,-186932.95899999805,Initial SL Hit,2675,6.333,-2.4924394533333074,2022,4,NIFTY,7500000.0,30000000.0,-0.06231098633333269,MTREND,,
1063,2022-04-07 11:15:00,LONG,2022-04-07 12:15:00,59466.24,59157.13,59157.13,2022-04-07 13:15:00,59157.13,-309.1100000000006,-320.9723370000006,-282455.65656000056,Initial SL Hit,880,7.0,-3.766075420800007,2022,4,SENSEX,7500000.0,30000000.0,-0.0941518855200002,MTREND,,
1064,2022-04-08 10:15:00,LONG,2022-04-08 11:15:00,17682.65,17600.55,17600.55,2022-04-12 09:15:00,17591.8,-90.85000000000218,-97.90489000000218,-261895.58075000584,Gap Open Outside ISL,2675,6.333,-3.491941076666744,2022,4,NIFTY,7500000.0,30000000.0,-0.08729852691666862,MTREND,,
1065,2022-04-08 10:15:00,LONG,2022-04-08 11:15:00,59163.9,58876.36,58876.36,2022-04-12 09:15:00,58692.57,-471.33000000000175,-483.1156470000017,-429972.9258300016,Gap Open Outside ISL,890,7.0,-5.732972344400021,2022,4,SENSEX,7500000.0,30000000.0,-0.14332430861000053,MTREND,,
2748,2022-04-08 11:15:00,LONG,2022-04-08 12:15:00,7629.8,7579.443319999999,7579.443319999999,2022-04-12 09:15:00,7579.443319999999,-50.35668000000078,-57.96130166000078,-60859.36674300081,Initial SL hit,1050,8.0,-6.085936674300081,2022,4,MIDCPNIFTY,250000.0,1000000.0,-0.15214841685750202,WAVE,262.5,-15214.841685750203
1066,2022-04-08 11:15:00,LONG,2022-04-08 12:15:00,37637.15,37405.2,37724.725000000006,2022-04-11 14:15:00,37611.45,-25.70000000000437,-33.22486000000437,-33390.98430000439,TSL Hit,1005,5.066,-0.4452131240000585,2022,4,BANKNIFTY,7500000.0,30000000.0,-0.01113032810000146,MTREND,,
2749,2022-04-11 09:15:00,LONG,2022-04-11 09:45:00,37792.2,37225.317,37753.55,2022-04-11 12:15:00,37746.9,-45.299999999995634,-52.85390999999564,-7135.277849999411,TSL Hit,135,5.0,-0.7135277849999411,2022,4,BANKNIFTY,250000.0,1000000.0,-0.01783819462499853,WAVE,33.75,-1783.819462499853
2750,2022-04-11 12:15:00,LONG,2022-04-11 12:45:00,37858.9,37291.0165,37789.43,2022-04-11 14:15:00,37745.0,-113.90000000000146,-121.46039000000144,-16397.152650000196,TSL Hit,135,5.0,-1.6397152650000195,2022,4,BANKNIFTY,250000.0,1000000.0,-0.040992881625000484,WAVE,33.75,-4099.288162500048
1067,2022-04-12 10:15:00,LONG,2022-04-12 11:15:00,37476.6,37301.3,37679.86666666667,2022-04-13 11:15:00,37564.0,87.40000000000146,79.89594000000146,81493.85880000149,TSL Hit,1020,5.066,1.0865847840000198,2022,4,BANKNIFTY,7500000.0,30000000.0,0.027164619600000488,MTREND,,
1068,2022-04-12 10:15:00,LONG,2022-04-12 11:15:00,58569.74,58338.13,58338.13,2022-04-12 13:15:00,58338.13,-231.61000000000053,-243.30078700000053,-218970.7083000005,Initial SL Hit,900,7.0,-2.919609444000007,2022,4,SENSEX,7500000.0,30000000.0,-0.07299023610000017,MTREND,,
2751,2022-04-12 14:15:00,LONG,2022-04-12 14:45:00,37896.5,37328.0525,37659.723333333335,2022-04-13 11:45:00,37564.0,-332.5,-340.04605,-45906.21675,TSL Hit,135,5.0,-4.590621675,2022,4,BANKNIFTY,250000.0,1000000.0,-0.11476554187500002,WAVE,33.75,-11476.5541875
2752,2022-04-13 12:15:00,LONG,2022-04-13 12:45:00,37666.05,37101.059250000006,37101.059250000006,2022-04-13 13:15:00,37614.95,-51.10000000000582,-58.62810000000582,-7914.793500000786,MACD Reversal,135,5.0,-0.7914793500000787,2022,4,BANKNIFTY,250000.0,1000000.0,-0.01978698375000196,WAVE,33.75,-1978.6983750001968
2753,2022-04-19 10:15:00,LONG,2022-04-19 11:15:00,7467.55,7418.264169999999,7418.264169999999,2022-04-19 14:15:00,7418.264169999999,-49.28583000000072,-56.72873708500072,-59565.17393925075,Initial SL Hit,1050,8.0,-5.956517393925076,2022,4,MIDCPNIFTY,250000.0,1000000.0,-0.1489129348481269,WAVE,262.5,-14891.29348481269
1069,2022-04-21 09:15:00,LONG,2022-04-21 10:15:00,7421.6,7387.35,7387.35,2022-04-22 09:15:00,7384.65,-36.95000000000073,-44.35312500000073,-283860.00000000466,Gap Open Outside ISL,6400,6.333,-3.7848000000000623,2022,4,MIDCPNIFTY,7500000.0,30000000.0,-0.09462000000000156,MTREND,,
2754,2022-04-21 09:15:00,LONG,2022-04-21 10:15:00,7421.6,7372.61744,7372.61744,2022-04-22 09:15:00,7372.61744,-48.982560000000376,-56.379668720000375,-62017.63559200041,Initial SL Hit,1100,8.0,-6.2017635592000415,2022,4,MIDCPNIFTY,250000.0,1000000.0,-0.15504408898000102,WAVE,275.0,-15504.408898000103
2755,2022-04-21 10:15:00,LONG,2022-04-21 11:15:00,17341.15,17226.69841,17277.38625,2022-04-22 09:15:00,17226.69841,-114.45159000000058,-121.36515968200058,-36409.54790460017,Initial SL hit,300,5.0,-3.640954790460017,2022,4,NIFTY,250000.0,1000000.0,-0.09102386976150044,WAVE,75.0,-9102.386976150045
2756,2022-04-21 11:15:00,LONG,2022-04-21 12:15:00,57801.77,57454.95937999999,57454.95937999999,2022-04-22 09:15:00,57445.22,-356.54999999999563,-368.0746989999956,-51530.45785999939,Gap Open Outside ISL,140,8.0,-5.15304578599994,2022,4,SENSEX,250000.0,1000000.0,-0.12882614464999848,WAVE,35.0,-12882.614464999846
2757,2022-04-21 11:45:00,LONG,2022-04-21 12:15:00,36642.5,36092.8625,36602.85333333334,2022-04-22 09:15:00,36340.55,-301.9499999999971,-309.2483049999971,-41748.52117499961,TSL Hit,135,5.0,-4.174852117499961,2022,4,BANKNIFTY,250000.0,1000000.0,-0.10437130293749904,WAVE,33.75,-10437.130293749902
2758,2022-04-22 09:15:00,LONG,2022-04-22 10:15:00,57489.16,57144.225040000005,57144.225040000005,2022-04-22 13:15:00,57364.8,-124.36000000000058,-135.8453960000006,-19018.355440000083,MACD Reversal,140,8.0,-1.9018355440000083,2022,4,SENSEX,250000.0,1000000.0,-0.04754588860000021,WAVE,35.0,-4754.588860000021
