Type,Signal Generated At,Entry Time,Entry Price,Initial SL,Initial Target,Exit Time,Exit Price,Points,Slippages,Remarks,Qty,PnL,PnL w cs,ROI%,Trade Year,ROI% w cs
SHORT,2022-02-14 11:15:00,2022-02-14 13:15:00,37251.95,38742.028,33526.755,2022-02-15 14:15:00,38182.8,-930.8500000000058,7.543475,Trailing SL Hit,1610.6539389213183,-1499277.2190449184,-1511427.146766823,-15.11427146766823,2022,-15.11427146766823
LONG,2022-02-15 09:15:00,2022-02-15 11:15:00,37171.2,35684.352,40888.32,2022-02-16 09:15:00,38064.05,892.8500000000058,7.523525,Trailing SL Hit,1614.1528925619837,1441196.4101239764,1429052.2904829641,14.290522904829642,2022,14.290522904829642
LONG,2022-02-16 09:15:00,2022-02-16 13:15:00,38400.9,36864.864,42240.990000000005,2022-02-16 14:15:00,37983.3,-417.59999999999854,7.638420000000002,Trailing SL Hit,1562.4633797645367,-652484.7073896682,-664419.4589189293,-6.6441945891892935,2022,-6.6441945891892935
SHORT,2022-02-16 10:15:00,2022-02-17 09:15:00,37770.8,39281.632000000005,33993.72,2022-02-21 11:15:00,37984.05,-213.25,7.575485000000001,Trailing SL Hit,1588.528704713694,-338753.74628019525,-350787.6216548233,-3.5078762165482327,2022,-3.5078762165482327
LONG,2022-02-18 12:15:00,2022-02-21 11:15:00,37816.05,36303.408,41597.655000000006,2022-02-21 13:15:00,37715.9,-100.15000000000146,7.553195000000001,Trailing SL Hit,1586.6279000583083,-158900.7841908419,-170884.8941124228,-1.708848941124228,2022,-1.708848941124228
LONG,2022-02-22 11:15:00,2022-02-22 13:15:00,37367.9,35873.184,41104.69,2022-02-24 13:15:00,35873.184,-1494.7160000000003,7.324108400000001,Initial SL Hit,1605.6561915440793,-2400000.0000000005,-2411760.000000001,-24.11760000000001,2022,-24.11760000000001
SHORT,2022-02-23 10:15:00,2022-02-23 14:15:00,37474.95,38973.948,33727.455,2022-03-07 09:15:00,33727.455,3747.4949999999953,7.1202405,Target Hit,1601.0695144356432,5999999.9999999935,5988599.9999999935,59.88599999999994,2022,59.88599999999994
SHORT,2022-03-07 10:15:00,2022-03-07 13:15:00,32636.85,33942.324,29373.165,2022-03-09 14:15:00,33942.324,-1305.474000000002,6.6579174000000005,Initial SL Hit,1838.4127144623333,-2400000.0000000037,-2412240.0000000037,-24.122400000000034,2022,-24.122400000000034
SHORT,2022-03-10 13:15:00,2022-03-11 09:15:00,34220.8,35589.632000000005,30798.720000000005,2022-03-15 10:15:00,35589.632000000005,-1368.8320000000022,6.9810432,Initial SL Hit,1753.319618477651,-2400000.0000000037,-2412240.0000000037,-24.122400000000034,2022,-24.122400000000034
LONG,2022-03-08 10:15:00,2022-03-08 14:15:00,32861.75,31547.28,36147.925,2022-03-17 09:15:00,36147.925,3286.175000000003,6.900967500000001,Target Hit,1825.8309432699111,6000000.000000006,5987400.000000006,59.87400000000006,2022,59.87400000000006
LONG,2022-03-17 09:15:00,2022-03-17 11:15:00,36542.95,35081.231999999996,40197.245,2022-03-24 09:15:00,35857.95,-685.0,7.2400899999999995,Trailing SL Hit,1641.9035682669298,-1124703.9442628468,-1136591.4738684206,-11.365914738684205,2022,-11.365914738684205
SHORT,2022-03-17 12:15:00,2022-03-17 14:15:00,36416.95,37873.628,32775.255,2022-03-29 14:15:00,35824.8,592.1499999999942,7.224175000000001,Trailing SL Hit,1647.5844352698402,975617.1233450263,963714.6850573609,9.63714685057361,2022,9.63714685057361
SHORT,2022-03-31 11:15:00,2022-03-31 13:15:00,36347.5,37801.4,32712.75,2022-04-04 09:15:00,37824.95,-1477.449999999997,7.417245,Gap SL,1650.732512552445,-2438874.7506706053,-2451118.6381456726,-24.511186381456728,2022,-24.511186381456728
LONG,2022-03-25 13:15:00,2022-03-25 15:15:00,35483.55,34064.208,39031.905000000006,2022-04-11 14:15:00,37611.45,2127.899999999994,7.309500000000001,Trailing SL Hit,1690.924386088765,3598118.0011582733,3585758.1893581576,35.857581893581575,2022,35.857581893581575
LONG,2022-04-12 14:15:00,2022-04-13 09:15:00,37919.5,36402.72,41711.450000000004,2022-04-19 14:15:00,36402.72,-1516.7799999999988,7.432222,Initial SL Hit,1582.2993446643547,-2399999.999999998,-2411759.999999998,-24.11759999999998,2022,-24.11759999999998
SHORT,2022-04-05 12:15:00,2022-04-05 14:15:00,38259.05,39789.412000000004,34433.145000000004,2022-04-26 13:15:00,36482.4,1776.6500000000015,7.474145000000002,Trailing SL Hit,1568.2563994662698,2786242.7321117506,2774521.356384962,27.745213563849617,2022,27.745213563849617
LONG,2022-04-20 09:15:00,2022-04-20 12:15:00,36482.6,35023.295999999995,40130.86,2022-04-29 14:15:00,36080.6,-402.0,7.25632,Trailing SL Hit,1644.6196268906274,-661137.0900100322,-673070.9763010312,-6.730709763010311,2022,-6.730709763010311
LONG,2022-05-02 12:15:00,2022-05-02 14:15:00,36072.35,34629.456,39679.585,2022-05-06 09:15:00,34569.1,-1503.25,7.064145,Gap SL,1663.323847767057,-2500391.5741558284,-2512141.534998413,-25.121415349984133,2022,-25.121415349984133
LONG,2022-05-06 11:15:00,2022-05-06 13:15:00,34667.4,33280.704,38134.14000000001,2022-05-13 14:15:00,33280.704,-1386.6960000000036,6.794810399999999,Initial SL Hit,1730.7326191176724,-2400000.000000006,-2411760.000000006,-24.11760000000006,2022,-24.11760000000006
SHORT,2022-04-29 09:15:00,2022-04-29 14:15:00,36345.7,37799.528,32711.129999999997,2022-05-17 11:15:00,34073.6,2272.0999999999985,7.041929999999999,Trailing SL Hit,1650.8142641357852,3750815.089542915,3739190.1710518696,37.391901710518695,2022,37.391901710518695
LONG,2022-05-16 10:15:00,2022-05-16 14:15:00,33807.2,32454.911999999997,37187.92,2022-05-19 09:15:00,33538.65,-268.54999999999563,6.734585000000001,Trailing SL Hit,1774.7698715066615,-476614.4489931062,-488566.78754820686,-4.885667875482069,2022,-4.885667875482069
SHORT,2022-05-19 09:15:00,2022-05-19 11:15:00,33393.9,34729.656,30054.510000000002,2022-05-20 09:15:00,34086.7,-692.7999999999956,6.748060000000001,Trailing SL Hit,1796.7353319019342,-1244778.237941652,-1256902.7157654464,-12.569027157654464,2022,-12.569027157654464
SHORT,2022-05-20 14:15:00,2022-05-23 15:15:00,34155.7,35521.928,30740.129999999997,2022-05-27 09:15:00,35521.928,-1366.2280000000028,6.9677628,Initial SL Hit,1756.6614064416776,-2400000.000000005,-2412240.000000005,-24.122400000000052,2022,-24.122400000000052
LONG,2022-05-20 09:15:00,2022-05-20 11:15:00,34137.2,32771.712,37550.92,2022-06-03 14:15:00,35240.4,1103.2000000000044,6.937760000000001,Trailing SL Hit,1757.6133953575572,1938999.0977584647,1926805.1978486888,19.26805197848689,2022,19.26805197848689
LONG,2022-06-06 09:15:00,2022-06-06 12:15:00,35405.55,33989.328,38946.105,2022-06-13 09:15:00,33728.65,-1676.9000000000015,6.913420000000001,Gap SL,1694.649567652529,-2841757.8599965284,-2853473.6842105286,-28.534736842105286,2022,-28.534736842105286
SHORT,2022-05-30 14:15:00,2022-05-31 09:15:00,35750.55,37180.57200000001,32175.495000000003,2022-06-21 11:15:00,33218.55,2532.0,6.896910000000001,Trailing SL Hit,1678.2958583853954,4249445.113431821,4237870.057943164,42.378700579431644,2022,42.378700579431644
LONG,2022-06-13 12:15:00,2022-06-13 15:15:00,33403.1,32066.976,36743.41,2022-06-22 09:15:00,32858.6,-544.5,6.62617,Trailing SL Hit,1796.240468699013,-978052.9352066126,-989955.1299130919,-9.89955129913092,2022,-9.89955129913092
SHORT,2022-06-22 11:15:00,2022-06-22 13:15:00,32823.05,34135.972,29540.745000000003,2022-06-23 09:15:00,33419.9,-596.8499999999985,6.624295000000002,Trailing SL Hit,1827.9836882922214,-1091032.0643572097,-1103141.1675636454,-11.031411675636454,2022,-11.031411675636454
LONG,2022-06-22 14:15:00,2022-06-23 09:15:00,33001.0,31680.96,36301.100000000006,2022-06-23 12:15:00,32706.6,-294.40000000000146,6.570760000000001,Trailing SL Hit,1818.1267234326233,-535256.5073785669,-547202.9817278291,-5.47202981727829,2022,-5.47202981727829
LONG,2022-06-24 09:15:00,2022-06-24 13:15:00,33691.5,32343.84,37060.65,2022-06-29 09:15:00,33258.95,-432.5500000000029,6.695045,Trailing SL Hit,1780.8646097680423,-770312.9869551719,-782235.9556564763,-7.822359556564763,2022,-7.822359556564763
SHORT,2022-06-27 11:15:00,2022-06-27 14:15:00,33785.9,35137.336,30407.31,2022-06-30 09:15:00,33447.0,338.90000000000146,6.7232899999999995,Trailing SL Hit,1775.8887583281783,601848.7001974222,589908.8850674418,5.899088850674419,2022,5.899088850674419
LONG,2022-06-29 12:15:00,2022-06-30 09:15:00,33416.6,32079.935999999998,36758.26,2022-06-30 15:15:00,33360.6,-56.0,6.67772,Trailing SL Hit,1795.5148040195593,-100548.82902509531,-112538.77414219281,-1.125387741421928,2022,-1.125387741421928
LONG,2022-07-04 09:15:00,2022-07-04 11:15:00,33785.05,32433.648,37163.55500000001,2022-07-13 14:15:00,34818.65,1033.5999999999985,6.860370000000001,Trailing SL Hit,1775.9334380147432,1835604.801532036,1823421.2410518825,18.234212410518825,2022,18.234212410518825
SHORT,2022-07-08 11:15:00,2022-07-08 13:15:00,35033.25,36434.58,31529.925,2022-07-18 11:15:00,35029.75,3.5,7.0063,Trailing SL Hit,1712.6586885316092,5994.305409860632,-6005.095159598382,-0.06005095159598383,2022,-0.06005095159598383
SHORT,2022-07-22 13:15:00,2022-07-25 09:15:00,36620.4,38085.216,32958.36,2022-08-02 14:15:00,38085.216,-1464.815999999999,7.470561600000002,Initial SL Hit,1638.4310384375922,-2399999.999999998,-2412239.9999999986,-24.122399999999985,2022,-24.122399999999985
LONG,2022-07-15 09:15:00,2022-07-18 09:15:00,34896.1,33500.255999999994,38385.71,2022-08-10 09:15:00,38385.71,3489.6100000000006,7.328181,Target Hit,1719.3898458567005,6000000.000000002,5987400.000000002,59.874000000000024,2022,59.874000000000024
SHORT,2022-08-03 11:15:00,2022-08-04 11:15:00,37693.8,39201.552,33924.420000000006,2022-08-16 09:15:00,39284.1,-1590.2999999999956,7.6977899999999995,Gap SL,1591.773713448896,-2531397.7364977724,-2543650.876271422,-25.43650876271422,2022,-25.43650876271422
LONG,2022-08-11 10:15:00,2022-08-11 12:15:00,38884.8,37329.408,42773.280000000006,2022-08-19 13:15:00,39009.7,124.89999999999418,7.78945,Trailing SL Hit,1543.0193803234167,192723.12060238578,180703.84829032552,1.807038482903255,2022,1.807038482903255
SHORT,2022-08-18 11:15:00,2022-08-19 10:15:00,39307.5,40879.8,35376.75,2022-08-24 14:15:00,39070.15,237.34999999999854,7.837765,Trailing SL Hit,1526.426254531578,362297.2715130678,350333.50124021916,3.5033350124021916,2022,3.5033350124021916
LONG,2022-08-22 14:15:00,2022-08-23 09:15:00,38385.8,36850.368,42224.380000000005,2022-08-25 14:15:00,38931.15,545.3499999999985,7.731695000000001,Trailing SL Hit,1563.0780132236398,852424.5945115096,840339.3520520587,8.403393520520588,2022,8.403393520520588
SHORT,2022-08-25 11:15:00,2022-08-25 14:15:00,39184.15,40751.516,35265.735,2022-08-26 09:15:00,39213.0,-28.849999999998545,7.839715,Trailing SL Hit,1531.2313779933977,-44176.0252551073,-56180.4428576328,-0.561804428576328,2022,-0.561804428576328
SHORT,2022-08-26 11:15:00,2022-08-26 14:15:00,38945.95,40503.788,35051.354999999996,2022-08-30 09:15:00,38766.05,179.89999999999418,7.7712,Trailing SL Hit,1540.5966474049292,277153.33686813776,265181.0522018246,2.651810522018246,2022,2.651810522018246
SHORT,2022-09-05 13:15:00,2022-09-06 10:15:00,39725.55,41314.57200000001,35752.995,2022-09-14 12:15:00,41314.57200000001,-1589.0220000000045,8.104012200000001,Initial SL Hit,1510.3629779826836,-2400000.0000000065,-2412240.0000000065,-24.122400000000066,2022,-24.122400000000066
LONG,2022-08-30 14:15:00,2022-09-01 09:15:00,39603.95,38019.791999999994,43564.345,2022-09-16 13:15:00,40597.4,993.4500000000044,8.020135000000002,Trailing SL Hit,1515.0003976876044,1505077.145082757,1492926.637368249,14.92926637368249,2022,14.92926637368249
LONG,2022-09-20 10:15:00,2022-09-20 12:15:00,41571.1,39908.255999999994,45728.21,2022-09-21 11:15:00,40998.1,-573.0,8.256920000000001,Trailing SL Hit,1443.3103766799532,-827016.8458376131,-838934.1441530294,-8.389341441530295,2022,-8.389341441530295
LONG,2022-09-26 12:15:00,2022-09-27 09:15:00,38989.45,37429.871999999996,42888.395,2022-09-30 09:15:00,37429.871999999996,-1559.5780000000013,7.6419321999999985,Initial SL Hit,1538.8778246423071,-2400000.0000000023,-2411760.000000002,-24.117600000000017,2022,-24.117600000000017
SHORT,2022-09-14 15:15:00,2022-09-15 10:15:00,41304.65,42956.836,37174.185000000005,2022-10-04 09:15:00,39015.95,2288.7000000000044,8.032060000000001,Trailing SL Hit,1452.6209518782994,3324613.57256387,3312946.0339211263,33.12946033921126,2022,33.12946033921126
LONG,2022-10-04 09:15:00,2022-10-04 12:15:00,39108.95,37544.592,43019.845,2022-10-11 14:15:00,38686.2,-422.75,7.779515,Trailing SL Hit,1534.1756810141926,-648572.7691487499,-660507.911871835,-6.60507911871835,2022,-6.60507911871835
SHORT,2022-10-06 11:15:00,2022-10-06 14:15:00,39369.75,40944.54,35432.775,2022-10-12 11:15:00,38901.6,468.15000000000146,7.827135000000001,Trailing SL Hit,1524.012725506258,713466.5574457569,701537.9041015015,7.015379041015014,2022,7.015379041015014
LONG,2022-10-12 09:15:00,2022-10-12 12:15:00,38931.85,37374.575999999994,42825.035,2022-10-13 09:15:00,38773.95,-157.90000000000146,7.770579999999999,Trailing SL Hit,1541.1546073459135,-243348.312499922,-255323.97766867199,-2.55323977668672,2022,-2.55323977668672
SHORT,2022-10-14 14:15:00,2022-10-17 09:15:00,39239.65,40809.236000000004,35315.685000000005,2022-10-21 11:15:00,40809.236000000004,-1569.586000000003,8.004888600000001,Initial SL Hit,1529.065626222456,-2400000.0000000047,-2412240.0000000047,-24.12240000000005,2022,-24.12240000000005
LONG,2022-10-14 09:15:00,2022-10-14 13:15:00,39525.05,37944.048,43477.55500000001,2022-11-02 13:15:00,41071.85,1546.7999999999956,8.05969,Trailing SL Hit,1518.0246451301136,2348080.521087253,2335845.7130351444,23.358457130351447,2022,23.358457130351447
SHORT,2022-10-25 10:15:00,2022-10-25 14:15:00,41108.55,42752.89200000001,36997.69500000001,2022-11-03 09:15:00,41384.05,-275.5,8.249260000000001,Trailing SL Hit,1459.5503855037455,-402106.1312062819,-414146.34181940247,-4.141463418194025,2022,-4.141463418194025
SHORT,2022-11-03 14:15:00,2022-11-04 09:15:00,41250.05,42900.052,37125.045000000006,2022-11-04 14:15:00,41273.35,-23.299999999995634,8.25234,Trailing SL Hit,1454.543691462192,-33890.868011062725,-45894.25709786383,-0.45894257097863833,2022,-0.45894257097863833
LONG,2022-11-03 13:15:00,2022-11-04 09:15:00,41433.95,39776.592,45577.345,2022-11-10 11:15:00,41374.9,-59.049999999995634,8.280885000000001,Trailing SL Hit,1448.0878603174451,-85509.58815173882,-97501.03719292364,-0.9750103719292365,2022,-0.9750103719292365
SHORT,2022-11-07 11:15:00,2022-11-07 13:15:00,41416.4,43073.056000000004,37274.76,2022-11-10 13:15:00,41483.45,-67.04999999999563,8.289985000000001,Trailing SL Hit,1448.7014805729132,-97135.43427240751,-109145.14781583475,-1.0914514781583475,2022,-1.0914514781583475
LONG,2022-11-11 09:15:00,2022-11-11 11:15:00,42220.85,40532.015999999996,46442.935000000005,2022-11-21 12:15:00,42259.45,38.599999999998545,8.44803,Trailing SL Hit,1421.0988172905093,54854.41434741159,42848.92890597685,0.4284892890597685,2022,0.4284892890597685
LONG,2022-11-22 09:15:00,2022-11-22 15:15:00,42467.4,40768.704,46714.14000000001,2022-12-02 09:15:00,43046.75,579.3499999999985,8.551415,Trailing SL Hit,1412.8484437474392,818533.7458850768,806451.8925104883,8.064518925104883,2022,8.064518925104883
SHORT,2022-11-11 13:15:00,2022-11-14 09:15:00,42073.2,43756.128,37865.88,2022-12-02 14:15:00,43098.75,-1025.550000000003,8.517195000000001,Trailing SL Hit,1426.085964461938,-1462522.4608539445,-1474668.7131000299,-14.746687131000298,2022,-14.746687131000298
LONG,2022-12-02 11:15:00,2022-12-02 14:15:00,43091.95,41368.272,47401.145000000004,2022-12-06 13:15:00,43130.0,38.05000000000291,8.622195,Trailing SL Hit,1392.3714290024009,52979.73287354541,40974.43490025805,0.4097443490025805,2022,0.4097443490025805
SHORT,2022-12-05 13:15:00,2022-12-06 09:15:00,43159.05,44885.412000000004,38843.145000000004,2022-12-08 09:15:00,43378.9,-219.84999999999854,8.653795000000002,Trailing SL Hit,1390.206688979484,-305636.94057213754,-317667.50426619477,-3.1766750426619477,2022,-3.1766750426619477
LONG,2022-12-06 13:15:00,2022-12-07 09:15:00,43209.4,41481.024,47530.340000000004,2022-12-15 14:15:00,43478.3,268.90000000000146,8.668770000000002,Trailing SL Hit,1388.586742699505,373390.9751118989,361353.63601438777,3.6135363601438777,2022,3.6135363601438777
LONG,2022-12-19 11:15:00,2022-12-19 14:15:00,43438.5,41700.96,47782.350000000006,2022-12-23 14:15:00,41700.96,-1737.5400000000009,8.513945999999999,Initial SL Hit,1381.263165164543,-2400000.000000001,-2411760.000000001,-24.11760000000001,2022,-24.11760000000001
SHORT,2022-12-12 11:15:00,2022-12-12 13:15:00,43634.75,45380.14,39271.275,2022-12-27 13:15:00,42766.4,868.3499999999985,8.640115,Trailing SL Hit,1375.050848234492,1194025.404064419,1182144.8066048254,11.821448066048253,2022,11.821448066048253
LONG,2022-12-26 09:15:00,2022-12-26 11:15:00,42194.6,40506.816,46414.060000000005,2022-12-29 09:15:00,42532.65,338.0500000000029,8.472725,Trailing SL Hit,1421.9829077654488,480701.3219701141,468653.251837917,4.68653251837917,2022,4.68653251837917
LONG,2022-12-30 12:15:00,2022-12-30 14:15:00,43197.65,41469.744,47517.41500000001,2023-01-04 11:15:00,42913.15,-284.5,8.611080000000001,Trailing SL Hit,1388.9644459825938,-395160.38488204795,-407120.86884355976,-4.071208688435598,2022,-4.071208688435598
SHORT,2022-12-28 09:15:00,2022-12-29 09:15:00,42700.9,44408.936,38430.810000000005,2023-01-13 12:15:00,42338.45,362.45000000000437,8.503935,Trailing SL Hit,1405.1226086569604,509286.68950772146,497337.6181766722,4.973376181766723,2022,4.973376181766723
LONG,2023-01-05 14:15:00,2023-01-06 09:15:00,42658.8,40952.448000000004,46924.68000000001,2023-01-16 13:15:00,42195.2,-463.6000000000058,8.4854,Trailing SL Hit,1406.5093251568258,-652057.7231427126,-663992.5173703984,-6.639925173703984,2023,-6.639925173703984
SHORT,2023-01-13 14:15:00,2023-01-16 12:15:00,42264.05,43954.612,38037.645000000004,2023-01-17 14:15:00,42254.5,9.55000000000291,8.451855,Trailing SL Hit,1419.646247815815,13557.621666645166,1558.9774288118297,0.015589774288118296,2023,0.015589774288118296
LONG,2023-01-17 09:15:00,2023-01-18 09:15:00,42383.8,40688.448000000004,46622.18000000001,2023-01-25 09:15:00,42067.25,-316.5500000000029,8.445105,Trailing SL Hit,1415.635219116738,-448119.32861140755,-460074.5166785464,-4.6007451667854635,2023,-4.6007451667854635
SHORT,2023-01-18 13:15:00,2023-01-19 09:15:00,42358.15,44052.476,38122.335,2023-02-01 12:15:00,41818.55,539.5999999999985,8.417670000000001,Trailing SL Hit,1416.4924577678676,764339.3302115393,752415.7641445603,7.524157641445604,2023,7.524157641445604
LONG,2023-01-31 09:15:00,2023-01-31 11:15:00,40585.85,38962.416,44644.435000000005,2023-02-13 09:15:00,41292.75,706.9000000000015,8.18786,Trailing SL Hit,1478.3477492771497,1045044.0239640193,1032939.5195616229,10.329395195616229,2023,10.329395195616229
SHORT,2023-02-06 14:15:00,2023-02-07 12:15:00,41325.9,42978.936,37193.310000000005,2023-02-14 12:15:00,41437.85,-111.94999999999709,8.276375,Trailing SL Hit,1451.8740063737268,-162537.2950135345,-174553.54874303585,-1.7455354874303584,2023,-1.7455354874303584
LONG,2023-02-13 13:15:00,2023-02-14 09:15:00,41378.7,39723.551999999996,45516.57,2023-02-17 09:15:00,41352.5,-26.19999999999709,8.27312,Trailing SL Hit,1450.0213878154705,-37990.560360761105,-49986.76130472503,-0.49986761304725025,2023,-0.49986761304725025
SHORT,2023-02-15 11:15:00,2023-02-15 13:15:00,41520.05,43180.852000000006,37368.045000000006,2023-03-01 09:15:00,40533.65,986.4000000000015,8.205370000000002,Trailing SL Hit,1445.0849649747531,1425431.8094510986,1413574.3526320437,14.135743526320436,2023,14.135743526320436
LONG,2023-02-22 14:15:00,2023-02-23 10:15:00,40134.25,38528.88,44147.675,2023-03-10 09:15:00,40540.15,405.90000000000146,8.06744,Trailing SL Hit,1494.982465101503,606813.3825847022,594752.7012464438,5.9475270124644375,2023,5.9475270124644375
SHORT,2023-03-02 09:15:00,2023-03-02 12:15:00,40544.7,42166.488,36490.229999999996,2023-03-21 09:15:00,39572.95,971.75,8.011765,Trailing SL Hit,1479.8481675780065,1438042.4568439277,1426186.2610896123,14.261862610896122,2023,14.261862610896122
LONG,2023-03-14 12:15:00,2023-03-15 09:15:00,39662.65,38076.144,43628.91500000001,2023-03-24 14:15:00,39442.45,-220.20000000000437,7.910510000000001,Trailing SL Hit,1512.7582246773727,-333109.3610739641,-345076.0501378567,-3.450760501378567,2023,-3.450760501378567
SHORT,2023-03-22 14:15:00,2023-03-23 09:15:00,39852.0,41446.08,35866.8,2023-03-29 09:15:00,39713.2,138.8000000000029,7.95652,Trailing SL Hit,1505.570611261668,208973.20084312392,196994.0981632082,1.9699409816320819,2023,1.9699409816320819
LONG,2023-03-27 12:15:00,2023-03-27 14:15:00,39555.9,37973.664,43511.490000000005,2023-04-21 12:15:00,41990.85,2434.949999999997,8.154675000000001,Trailing SL Hit,1516.8407241397617,3693431.3212441085,3681061.9781119837,36.81061978111983,2023,36.81061978111983
SHORT,2023-04-06 11:15:00,2023-04-06 13:15:00,41061.25,42703.700000000004,36955.125,2023-04-24 13:15:00,42703.700000000004,-1642.4500000000044,8.376495000000002,Initial SL Hit,1461.2316965508844,-2400000.0000000065,-2412240.0000000065,-24.122400000000066,2023,-24.122400000000066
LONG,2023-04-24 09:15:00,2023-04-24 12:15:00,42469.95,40771.151999999995,46716.945,2023-05-05 13:15:00,42996.4,526.4500000000044,8.546635,Trailing SL Hit,1412.7636128603872,743749.403990357,731675.0290499579,7.316750290499578,2023,7.316750290499578
SHORT,2023-04-25 12:15:00,2023-04-25 14:15:00,42672.85,44379.764,38405.565,2023-05-08 09:15:00,43174.95,-502.09999999999854,8.584779999999999,Trailing SL Hit,1406.0462331435563,-705975.8136613775,-718046.4112427437,-7.180464112427437,2023,-7.180464112427437
LONG,2023-05-08 10:15:00,2023-05-08 13:15:00,43332.85,41599.536,47666.135,2023-05-09 13:15:00,43255.9,-76.94999999999709,8.658875,Trailing SL Hit,1384.6308285746265,-106547.34225881349,-118536.6875245876,-1.1853668752458761,2023,-1.1853668752458761
SHORT,2023-05-08 12:15:00,2023-05-08 14:15:00,43203.15,44931.276000000005,38882.835,2023-05-10 14:15:00,43339.5,-136.34999999999854,8.654265,Trailing SL Hit,1388.7876231247026,-189361.19241305118,-201380.1285322925,-2.0138012853229252,2023,-2.0138012853229252
LONG,2023-05-10 09:15:00,2023-05-10 14:15:00,43372.85,41637.935999999994,47710.135,2023-05-17 11:15:00,43590.2,217.34999999999854,8.696304999999999,Trailing SL Hit,1383.3538722956873,300671.9641434656,288641.8969470513,2.8864189694705127,2023,2.8864189694705127
SHORT,2023-05-11 11:15:00,2023-05-11 14:15:00,43446.7,45184.568,39102.03,2023-05-17 14:15:00,43703.65,-256.95000000000437,8.715035,Trailing SL Hit,1381.00246969275,-354848.5845875582,-366884.0694460169,-3.6688406944601692,2023,-3.6688406944601692
LONG,2023-05-18 09:15:00,2023-05-18 11:15:00,44067.85,42305.136,48474.635,2023-05-19 09:15:00,43626.65,-441.1999999999971,8.76945,Trailing SL Hit,1361.5368119842472,-600710.0414474459,-612649.9704433011,-6.126499704433011,2023,-6.126499704433011
SHORT,2023-05-18 14:15:00,2023-05-19 09:15:00,43677.0,45424.08,39309.3,2023-05-19 13:15:00,43817.85,-140.84999999999854,8.749485000000002,Trailing SL Hit,1373.7207225771,-193488.56377498255,-205507.91263136003,-2.0550791263136,2023,-2.0550791263136
LONG,2023-05-19 11:15:00,2023-05-19 13:15:00,43745.3,41995.488000000005,48119.83000000001,2023-05-22 15:15:00,43826.2,80.89999999999418,8.757150000000001,Trailing SL Hit,1371.575917870034,110960.49175567775,98949.3957065022,0.989493957065022,2023,0.989493957065022
LONG,2023-05-23 10:15:00,2023-05-23 13:15:00,44082.05,42318.768000000004,48490.255000000005,2023-05-23 15:15:00,43873.85,-208.20000000000437,8.79559,Trailing SL Hit,1361.0982247876402,-283380.65040079266,-295352.3123357526,-2.9535231233575256,2023,-2.9535231233575256
SHORT,2023-05-22 09:15:00,2023-05-22 12:15:00,43790.65,45542.276000000005,39411.585,2023-05-26 12:15:00,43856.35,-65.69999999999709,8.764700000000001,Trailing SL Hit,1370.1555012314273,-90019.21643090078,-102028.21835254387,-1.0202821835254388,2023,-1.0202821835254388
LONG,2023-05-25 12:15:00,2023-05-25 14:15:00,43601.25,41857.2,47961.37500000001,2023-05-31 11:15:00,43961.25,360.0,8.75625,Trailing SL Hit,1376.1073363722371,495398.6410940054,483349.10122989595,4.83349101229896,2023,4.83349101229896
SHORT,2023-05-29 12:15:00,2023-05-29 14:15:00,44359.35,46133.724,39923.415,2023-05-31 14:15:00,44124.9,234.4499999999971,8.848425,Trailing SL Hit,1352.5897020583034,317114.65564756526,305146.36711313005,3.0514636711313003,2023,3.0514636711313003
SHORT,2023-06-01 09:15:00,2023-06-01 14:15:00,43972.2,45731.087999999996,39574.979999999996,2023-06-02 12:15:00,44042.15,-69.95000000000437,8.801435000000001,Trailing SL Hit,1364.4984785841964,-95446.66857697049,-107456.21324382818,-1.074562132438282,2023,-1.074562132438282
LONG,2023-06-02 09:15:00,2023-06-02 12:15:00,44039.9,42278.304,48443.89000000001,2023-06-05 15:15:00,44099.75,59.849999999998545,8.813965,Trailing SL Hit,1362.4009137168794,81539.69468595325,69531.54071648465,0.6953154071648465,2023,0.6953154071648465
SHORT,2023-06-05 14:15:00,2023-06-06 09:15:00,44075.7,45838.727999999996,39668.13,2023-06-06 14:15:00,44219.35,-143.65000000000146,8.829505,Trailing SL Hit,1361.2943186381613,-195549.92887237386,-207569.4838652611,-2.0756948386526113,2023,-2.0756948386526113
LONG,2023-06-06 09:15:00,2023-06-06 14:15:00,44187.0,42419.52,48605.700000000004,2023-06-08 14:15:00,43965.6,-221.40000000000146,8.81526,Trailing SL Hit,1357.8654355353385,-300631.4074275259,-312601.3442867832,-3.1260134428678317,2023,-3.1260134428678317
SHORT,2023-06-08 09:15:00,2023-06-08 13:15:00,44208.3,45976.632000000005,39787.47,2023-06-09 09:15:00,44165.2,43.10000000000582,8.83735,Trailing SL Hit,1357.2112024212647,58495.80282436441,46501.65240464685,0.4650165240464685,2023,0.4650165240464685
SHORT,2023-06-09 14:15:00,2023-06-12 09:15:00,43954.35,45712.524,39558.915,2023-06-21 09:15:00,43878.25,76.09999999999854,8.78326,Trailing SL Hit,1365.052605714793,103880.50329489376,91890.89134522324,0.9189089134522325,2023,0.9189089134522325
LONG,2023-06-12 11:15:00,2023-06-13 09:15:00,44045.0,42283.2,48449.50000000001,2023-06-22 14:15:00,43698.5,-346.5,8.77435,Trailing SL Hit,1362.2431604041321,-472017.2550800318,-483970.05335452384,-4.839700533545239,2023,-4.839700533545239
