,index,Trade Type,Signal Generated At,Entry Time,Entry Price,Initial SL,Exit Time,Exit Price,Remarks,Points Captured,Points w CS,Qty,Leverage,PnL,PnL w CS,ROI%,ROI% w CS,Trade Year,Index,DD%
1352,831,LONG,2019-11-27 13:15:00+05:30,2019-11-27 14:15:00+05:30,31844.1,31734.5,2019-11-28 13:15:00+05:30,32049.7,Reversed,205.60000000000215,199.2106200000022,125.61196579586172,4,25825.820167629445,25023.23758561268,2.5825820167629443,1.251161879280634,2019,BANKNIFTY,-22.547960582234765
1353,832,SHORT,2019-11-28 12:15:00+05:30,2019-11-28 13:15:00+05:30,32049.7,32135.9,2019-11-28 14:15:00+05:30,32135.9,Initial SL Hit,-86.20000000000073,-92.61856000000073,124.80616043207893,4,-10758.291029245294,-11559.36685834822,-1.0758291029245295,-0.577968342917411,2019,BANKNIFTY,-23.12592892515218
1354,2597,SHORT,2019-11-28 12:15:00+05:30,2019-11-28 13:15:00+05:30,12119.55,12144.4,2019-11-28 14:15:00+05:30,12144.4,Initial SL Hit,-24.850000000000364,-29.702790000000363,330.04525745592866,4,-8201.624647779947,-9803.264972709503,-0.8201624647779947,-0.4901632486354752,2019,NIFTY,-23.61609217378765
1355,2598,LONG,2019-11-28 14:15:00+05:30,2019-11-28 15:15:00+05:30,12157.5,12105.15,2019-11-29 09:15:00+05:30,12105.15,Initial SL Hit,-52.35000000000037,-57.202530000000365,329.015011309891,4,-17223.935842072915,-18820.4910549045,-1.7223935842072915,-0.9410245527452252,2019,NIFTY,-24.557116726532882
1356,2599,SHORT,2019-11-29 09:15:00+05:30,2019-11-29 10:15:00+05:30,12085.5,12158.8,2019-12-03 14:15:00+05:30,11990.45,Reversed,95.04999999999929,90.23480999999929,330.9751354929461,4,31459.18662860429,29865.47846593001,3.1459186628604283,1.4932739232965002,2019,NIFTY,-23.063842803236383
1357,833,SHORT,2019-11-29 13:15:00+05:30,2019-11-29 14:15:00+05:30,31810.65,31929.05,2019-11-29 14:15:00+05:30,31929.05,Initial SL Hit,-118.39999999999782,-124.77396999999782,125.74405112753118,4,-14888.095653499417,-15689.584463064766,-1.4888095653499416,-0.7844792231532381,2019,BANKNIFTY,-23.84832202638961
1358,834,SHORT,2019-12-02 10:15:00+05:30,2019-12-02 11:15:00+05:30,31757.7,32024.1,2019-12-02 14:15:00+05:30,31891.35,Reversed,-133.64999999999782,-140.0149049999978,125.95370571546428,4,-16833.712768871526,-17635.396140148412,-1.6833712768871525,-0.8817698070074206,2019,BANKNIFTY,-24.73009183339704
1359,835,LONG,2019-12-02 13:15:00+05:30,2019-12-02 14:15:00+05:30,31891.35,31720.6,2019-12-03 09:15:00+05:30,31720.6,Initial SL Hit,-170.75,-177.111195,125.42585999024814,4,-21416.46559333487,-22214.323946775537,-2.141646559333487,-1.110716197338777,2019,BANKNIFTY,-25.840808030735815
1360,836,SHORT,2019-12-03 10:15:00+05:30,2019-12-03 11:15:00+05:30,31645.3,31936.6,2019-12-03 14:15:00+05:30,31600.5,Reversed,44.79999999999927,38.47541999999928,126.4010769371755,4,5662.76824678537,4863.3345236100495,0.566276824678537,0.24316672618050245,2019,BANKNIFTY,-25.59764130455531
1361,2600,SHORT,2019-12-03 13:15:00+05:30,2019-12-03 14:15:00+05:30,11990.45,11960.05,2019-12-03 14:15:00+05:30,11960.05,Initial SL Hit,30.40000000000145,25.609900000001456,333.59882239615695,4,10141.404200843655,8543.432481683825,1.0141404200843658,0.4271716240841913,2019,NIFTY,-25.170469680471115
1362,837,LONG,2019-12-03 13:15:00+05:30,2019-12-03 14:15:00+05:30,31600.5,31502.95,2019-12-04 09:15:00+05:30,31502.95,Initial SL Hit,-97.54999999999929,-103.86034499999928,126.58027562855018,4,-12347.90588756498,-13146.67109697622,-1.234790588756498,-0.657333554848811,2019,BANKNIFTY,-25.82780323531992
1363,838,SHORT,2019-12-04 11:15:00+05:30,2019-12-04 12:15:00+05:30,31715.2,31878.35,2019-12-04 14:15:00+05:30,31723.3,Reversed,-8.099999999998545,-14.443849999998545,126.12249016244576,4,-1021.5921703156272,-1821.694329532659,-0.1021592170315627,-0.0910847164766329,2019,BANKNIFTY,-25.918887951796563
1364,2601,LONG,2019-12-04 11:15:00+05:30,2019-12-04 12:15:00+05:30,11972.9,12026.5,2019-12-04 12:15:00+05:30,11977.75,Gap Outside Initial SL,4.850000000000364,0.0598700000003633,334.0878149821681,4,1620.3259026636367,20.001837483103795,0.1620325902663636,0.00100009187415515,2019,NIFTY,-25.917887859922416
1365,839,LONG,2019-12-04 13:15:00+05:30,2019-12-04 14:15:00+05:30,31723.3,31553.6,2019-12-05 11:15:00+05:30,32001.95,Reversed,278.65000000000146,272.27747500000146,126.09028694997052,4,35135.05845860947,34331.544952763616,3.513505845860947,1.7165772476381809,2019,BANKNIFTY,-24.20131061228423
1366,2602,SHORT,2019-12-04 13:15:00+05:30,2019-12-04 14:15:00+05:30,11976.55,11935.3,2019-12-04 14:15:00+05:30,11958.8,Gap Outside Initial SL,17.75,12.96293,333.9859976370491,4,5928.251458057621,4329.437108349232,0.5928251458057621,0.21647185541746164,2019,NIFTY,-23.984838756866765
1367,840,SHORT,2019-12-05 10:15:00+05:30,2019-12-05 11:15:00+05:30,32001.95,32126.95,2019-12-09 09:15:00+05:30,31360.55,Reversed,641.4000000000015,635.0637500000015,124.99238327664408,4,80170.11463363969,79378.13164510306,8.01701146336397,3.968906582255153,2019,BANKNIFTY,-20.015932174611606
1368,2603,LONG,2019-12-05 12:15:00+05:30,2019-12-05 13:15:00+05:30,12057.3,12001.95,2019-12-05 14:15:00+05:30,12001.95,Initial SL Hit,-55.34999999999855,-60.16184999999855,331.7492307564712,4,-18362.3199223702,-19958.647458385723,-1.83623199223702,-0.9979323729192862,2019,NIFTY,-21.013864547530886
1369,2604,SHORT,2019-12-06 10:15:00+05:30,2019-12-06 11:15:00+05:30,11996.05,12057.05,2019-12-09 11:15:00+05:30,11961.65,Reversed,34.39999999999964,29.60845999999964,333.44309168434614,4,11470.442353941386,9872.736442412175,1.1470442353941386,0.4936368221206088,2019,NIFTY,-20.52022772541028
1370,841,SHORT,2019-12-06 15:15:00+05:30,2019-12-09 09:15:00+05:30,31360.55,31250.65,2019-12-09 09:15:00+05:30,31250.65,Initial SL Hit,109.89999999999782,103.6388799999978,127.54878342376011,4,14017.611298270958,13219.013059400784,1.401761129827096,0.6609506529700392,2019,BANKNIFTY,-19.85927707244025
1371,2605,LONG,2019-12-09 10:15:00+05:30,2019-12-09 11:15:00+05:30,11961.65,11888.05,2019-12-09 14:15:00+05:30,11932.0,Reversed,-29.64999999999964,-34.42872999999964,334.40202647628047,4,-9915.020085021592,-11513.037081004592,-0.9915020085021594,-0.5756518540502296,2019,NIFTY,-20.43492892649047
1372,842,LONG,2019-12-09 10:15:00+05:30,2019-12-09 11:15:00+05:30,31449.1,31122.05,2019-12-10 11:15:00+05:30,31232.45,Reversed,-216.64999999999785,-222.91815499999785,127.18964930633946,4,-27555.637522218167,-28352.881958465947,-2.755563752221817,-1.4176440979232974,2019,BANKNIFTY,-21.852573024413772
1373,2606,SHORT,2019-12-09 13:15:00+05:30,2019-12-09 14:15:00+05:30,11932.0,11981.95,2019-12-11 14:15:00+05:30,11885.05,Reversed,46.95000000000073,42.18659000000073,335.2329869259135,4,15739.188736171884,14142.336573919118,1.5739188736171883,0.707116828695956,2019,NIFTY,-21.145456195717827
1374,843,SHORT,2019-12-10 10:15:00+05:30,2019-12-10 11:15:00+05:30,31232.45,31412.8,2019-12-11 14:15:00+05:30,31223.9,Reversed,8.549999999999272,2.3043649999992715,128.0719251931885,4,1095.0149604016683,295.1244618977085,0.1095014960401668,0.0147562230948854,2019,BANKNIFTY,-21.13069997262295
1375,844,SHORT,2019-12-11 13:15:00+05:30,2019-12-11 14:15:00+05:30,31223.9,31094.1,2019-12-11 14:15:00+05:30,31094.1,Initial SL Hit,129.8000000000029,123.5682000000029,128.10699496219243,4,16628.28794609295,15829.95077488756,1.662828794609295,0.7914975387443779,2019,BANKNIFTY,-20.33920243387857
1376,2607,SHORT,2019-12-11 13:15:00+05:30,2019-12-11 14:15:00+05:30,11885.05,11850.1,2019-12-11 14:15:00+05:30,11850.1,Initial SL Hit,34.94999999999891,30.202969999998903,336.5572715301997,4,11762.676639980113,10165.02917530811,1.1762676639980112,0.5082514587654055,2019,NIFTY,-19.830950975113154
1377,2608,LONG,2019-12-12 10:15:00+05:30,2019-12-12 11:15:00+05:30,11942.8,11977.3,2019-12-12 11:15:00+05:30,11944.75,Gap Outside Initial SL,1.950000000000728,-2.8275099999992728,334.92983220015407,4,653.1131727905441,-947.017449844014,0.0653113172790544,-0.0473508724922007,2019,NIFTY,-19.878301847605343
1378,2609,SHORT,2019-12-12 12:15:00+05:30,2019-12-12 13:15:00+05:30,11964.6,11939.2,2019-12-12 13:15:00+05:30,11963.5,Gap Outside Initial SL,1.1000000000003638,-3.685619999999636,334.3195760827776,4,367.7515336911769,-1232.1749160020847,0.0367751533691176,-0.0616087458001042,2019,NIFTY,-19.939910593405443
1379,2610,LONG,2019-12-13 09:15:00+05:30,2019-12-13 10:15:00+05:30,12058.8,11960.1,2019-12-16 11:15:00+05:30,12069.6,Reversed,10.800000000001091,5.974320000001091,331.70796430822304,4,3582.446014529171,1981.729525326265,0.3582446014529171,0.09908647626631326,2019,NIFTY,-19.840824117139135
1380,845,LONG,2019-12-13 13:15:00+05:30,2019-12-13 14:15:00+05:30,32004.65,32105.05,2019-12-13 14:15:00+05:30,32020.1,Gap Outside Initial SL,15.44999999999709,9.04752499999709,124.98183857658184,4,1930.9694060078257,1130.776309067225,0.1930969406007825,0.0565388154533612,2019,BANKNIFTY,-19.78428530168577
1381,2611,SHORT,2019-12-16 10:15:00+05:30,2019-12-16 11:15:00+05:30,12069.6,12134.65,2019-12-17 10:15:00+05:30,12134.65,Initial SL Hit,-65.04999999999927,-69.89084999999928,331.4111486710413,4,-21558.295221050997,-23162.606880095205,-2.1558295221051,-1.1581303440047603,2019,NIFTY,-20.942415645690517
1382,846,SHORT,2019-12-16 10:15:00+05:30,2019-12-16 11:15:00+05:30,31970.4,32186.95,2019-12-17 09:15:00+05:30,32186.95,Initial SL Hit,-216.54999999999927,-222.96573499999928,125.11573205214825,4,-27093.81177589261,-27896.5211570702,-2.709381177589261,-1.39482605785351,2019,BANKNIFTY,-22.337241703544038
1383,847,SHORT,2019-12-17 13:15:00+05:30,2019-12-17 14:15:00+05:30,32119.9,32213.35,2019-12-18 09:15:00+05:30,32293.55,Gap Outside Initial SL,-173.64999999999782,-180.09134499999783,124.53338895824706,4,-21625.22299259933,-22427.385514898597,-2.1625222992599333,-1.1213692757449296,2019,BANKNIFTY,-23.458610979288977
1384,2612,LONG,2019-12-17 14:15:00+05:30,2019-12-17 15:15:00+05:30,12167.6,12133.55,2019-12-19 09:15:00+05:30,12207.75,Reversed,40.14999999999964,35.274929999999635,328.741904730596,4,13198.98747493331,11596.347677438323,1.319898747493331,0.5798173838719162,2019,NIFTY,-22.87879359541705
1385,848,LONG,2019-12-18 11:15:00+05:30,2019-12-18 12:15:00+05:30,32120.5,32017.3,2019-12-20 09:15:00+05:30,32225.45,Reversed,104.95000000000071,98.51540500000073,124.53106271695646,4,13069.535032144671,12268.228078641456,1.306953503214467,0.6134114039320728,2019,BANKNIFTY,-22.265382191484974
1386,2613,SHORT,2019-12-18 15:15:00+05:30,2019-12-19 09:15:00+05:30,12207.75,12237.7,2019-12-19 11:15:00+05:30,12229.9,Reversed,-22.14999999999964,-27.03752999999964,327.660707337552,4,-7257.684667526657,-8859.136204460163,-0.7257684667526657,-0.44295681022300815,2019,NIFTY,-22.70833900170797
1387,2614,LONG,2019-12-19 10:15:00+05:30,2019-12-19 11:15:00+05:30,12229.9,12191.15,2019-12-20 13:15:00+05:30,12268.85,Reversed,38.95000000000073,34.05025000000073,327.0672695606669,4,12739.270149388212,11136.722295358337,1.273927014938821,0.5568361147679168,2019,NIFTY,-22.15150288694005
1388,850,SHORT,2019-12-19 15:15:00+05:30,2019-12-20 09:15:00+05:30,32225.45,32293.85,2019-12-20 09:15:00+05:30,32293.85,Initial SL Hit,-68.39999999999782,-74.85192999999782,124.1254970838266,4,-8490.184000533469,-9291.033018933522,-0.8490184000533468,-0.4645516509466761,2019,BANKNIFTY,-22.616054537886725
1389,849,LONG,2019-12-19 15:15:00+05:30,2019-12-20 09:15:00+05:30,32225.45,32293.85,2019-12-20 09:15:00+05:30,32293.85,Initial SL Hit,68.39999999999782,61.94806999999781,124.1254970838266,4,8490.184000533469,7689.334982133415,0.8490184000533468,0.3844667491066707,2019,BANKNIFTY,-22.231587788780047
1390,851,LONG,2019-12-20 10:15:00+05:30,2019-12-20 11:15:00+05:30,32388.3,32199.45,2019-12-23 12:15:00+05:30,32376.15,Reversed,-12.149999999997815,-18.626444999997812,123.50138784684592,4,-1500.5418623389085,-2300.3918081526745,-0.1500541862338908,-0.1150195904076337,2019,BANKNIFTY,-22.346607379187674
1391,2615,SHORT,2019-12-20 12:15:00+05:30,2019-12-20 13:15:00+05:30,12268.85,12291.05,2019-12-24 09:15:00+05:30,12273.0,Reversed,-4.149999999999636,-9.058369999999636,326.0289269165407,4,-1353.0200467035252,-2953.290650712866,-0.1353020046703525,-0.1476645325356433,2019,NIFTY,-22.49427191172333
1392,852,SHORT,2019-12-23 11:15:00+05:30,2019-12-23 12:15:00+05:30,32376.15,32502.8,2019-12-24 09:15:00+05:30,32372.8,Reversed,3.350000000002183,-3.1248949999978173,123.54773498393106,4,413.88491219643873,-386.0736993123416,0.0413884912196438,-0.01930368496561705,2019,BANKNIFTY,-22.513575596688952
1393,853,LONG,2019-12-23 15:15:00+05:30,2019-12-24 09:15:00+05:30,32372.8,32196.85,2019-12-26 11:15:00+05:30,32205.05,Reversed,-167.75,-174.207785,123.56051994266792,4,-20727.277220382544,-21525.204492660505,-2.0727277220382545,-1.0762602246330253,2019,BANKNIFTY,-23.58983582132197
1394,2616,LONG,2019-12-23 15:15:00+05:30,2019-12-24 09:15:00+05:30,12273.0,12213.25,2019-12-24 14:15:00+05:30,12213.25,Initial SL Hit,-59.75,-64.64725,325.9186832885195,4,-19473.64132648904,-21069.74659822374,-1.947364132648904,-1.053487329911187,2019,NIFTY,-24.643323151233147
1395,2617,SHORT,2019-12-24 14:15:00+05:30,2019-12-24 15:15:00+05:30,12209.05,12257.15,2019-12-27 15:15:00+05:30,12257.15,Initial SL Hit,-48.10000000000037,-52.99324000000036,327.6258185526311,4,-15758.801872381671,-17361.95363275615,-1.5758801872381674,-0.8680976816378075,2019,NIFTY,-25.511420832870954
1396,854,SHORT,2019-12-26 10:15:00+05:30,2019-12-26 11:15:00+05:30,32205.05,32314.6,2019-12-27 10:15:00+05:30,32271.6,Reversed,-66.54999999999927,-72.99766499999927,124.20412326638214,4,-8265.784403377642,-9066.61098181798,-0.8265784403377642,-0.453330549090899,2019,BANKNIFTY,-25.96475138196186
1397,855,LONG,2019-12-27 09:15:00+05:30,2019-12-27 10:15:00+05:30,32271.6,31963.25,2019-12-30 12:15:00+05:30,32296.2,Reversed,24.600000000002183,18.14322000000218,123.947991422799,4,3049.1205890011256,2248.8156769422253,0.3049120589001126,0.11244078384711124,2019,BANKNIFTY,-25.85231059811474
1398,2618,SHORT,2019-12-30 10:15:00+05:30,2019-12-30 11:15:00+05:30,12260.35,12286.45,2019-12-30 14:15:00+05:30,12239.55,Reversed,20.80000000000109,15.900020000001092,326.2549600949402,4,6786.103169975112,5187.460390609107,0.6786103169975112,0.25937301953045533,2019,NIFTY,-25.592937578584298
1399,856,SHORT,2019-12-30 11:15:00+05:30,2019-12-30 12:15:00+05:30,32296.2,32613.1,2019-12-30 14:15:00+05:30,32360.0,Reversed,-63.79999999999927,-70.26561999999927,123.85358029737245,4,-7901.858422972272,-8702.648608814568,-0.7901858422972272,-0.4351324304407284,2019,BANKNIFTY,-26.028070009025015
1400,2619,LONG,2019-12-30 13:15:00+05:30,2019-12-30 14:15:00+05:30,12239.55,12213.8,2019-12-31 09:15:00+05:30,12213.8,Initial SL Hit,-25.75,-30.64067,326.80940067241033,4,-8415.342067314567,-10013.658998901104,-0.8415342067314567,-0.5006829499450552,2019,NIFTY,-26.528752958970074
1401,857,LONG,2019-12-30 13:15:00+05:30,2019-12-30 14:15:00+05:30,32360.0,32248.5,2019-12-31 09:15:00+05:30,32324.85,Reversed,-35.150000000001455,-41.618485000001456,123.60939431396788,4,-4344.870210136151,-5144.435723115137,-0.4344870210136151,-0.25722178615575686,2019,BANKNIFTY,-26.785974745125827
1402,858,SHORT,2019-12-30 15:15:00+05:30,2019-12-31 09:15:00+05:30,32324.85,32388.95,2020-01-02 14:15:00+05:30,32388.95,Initial SL Hit,-64.10000000000218,-70.57138000000218,123.7438070091586,4,-7931.978029287336,-8732.771227090263,-0.7931978029287335,-0.4366385613545132,2019,BANKNIFTY,-27.222613306480326
1403,2620,SHORT,2019-12-31 14:15:00+05:30,2019-12-31 15:15:00+05:30,12158.8,12235.9,2020-01-01 12:15:00+05:30,12189.1,Reversed,-30.30000000000109,-35.16958000000109,328.97983353620424,4,-9968.088956147349,-11570.082573938576,-0.9968088956147348,-0.5785041286969288,2019,NIFTY,-27.801117435177247
1404,2621,SHORT,2020-01-01 11:15:00+05:30,2020-01-01 12:15:00+05:30,12189.1,12169.8,2020-01-01 12:15:00+05:30,12169.8,Initial SL Hit,19.30000000000109,14.42822000000109,328.16204641852147,4,6333.527495877823,4734.794201376998,0.6333527495877823,0.2367397100688499,2020,NIFTY,-27.564377725108386
1405,859,SHORT,2020-01-03 09:15:00+05:30,2020-01-03 10:15:00+05:30,32155.1,32465.45,2020-01-07 15:15:00+05:30,31403.9,Reversed,751.1999999999971,744.8440999999971,124.39706298534291,4,93447.07371458923,92656.4184219607,9.344707371458924,4.632820921098035,2020,BANKNIFTY,-22.93155680401034
1406,2622,LONG,2020-01-03 11:15:00+05:30,2020-01-03 12:15:00+05:30,12217.15,12265.6,2020-01-03 12:15:00+05:30,12222.9,Gap Outside Initial SL,5.75,0.8619899999999996,327.4086018424919,4,1882.5994605943283,282.2229407022095,0.1882599460594328,0.01411114703511045,2020,NIFTY,-22.917445656975218
1407,2623,SHORT,2020-01-07 10:15:00+05:30,2020-01-07 11:15:00+05:30,12055.7,12152.15,2020-01-07 15:15:00+05:30,12058.95,Reversed,-3.25,-8.07293,331.7932596199308,4,-1078.328093764775,-2678.543759383528,-0.1078328093764775,-0.13392718796917635,2020,NIFTY,-23.05137284494438
1408,860,LONG,2020-01-07 14:15:00+05:30,2020-01-07 15:15:00+05:30,31403.9,31200.9,2020-01-08 09:15:00+05:30,31078.25,Gap Outside Initial SL,-325.65000000000146,-331.89821500000147,127.37271485388756,4,-41478.924592168674,-42274.77669970946,-4.147892459216868,-2.113738834985473,2020,BANKNIFTY,-25.16511167992985
1409,2624,LONG,2020-01-07 14:15:00+05:30,2020-01-07 15:15:00+05:30,12058.95,12005.35,2020-01-08 09:15:00+05:30,11951.75,Gap Outside Initial SL,-107.20000000000071,-112.00214000000072,331.7038382280381,4,-35558.651458045926,-37151.53972775431,-3.555865145804592,-1.8575769863877154,2020,NIFTY,-27.022688666317578
1410,861,LONG,2020-01-08 12:15:00+05:30,2020-01-08 13:15:00+05:30,31282.75,31050.5,2020-01-10 13:15:00+05:30,32176.2,Reversed,893.4500000000007,887.1041050000007,127.86599643573535,4,114241.87451550784,113430.4503280563,11.424187451550786,5.671522516402814,2020,BANKNIFTY,-21.351166149914775
1411,2625,LONG,2020-01-08 12:15:00+05:30,2020-01-08 13:15:00+05:30,12011.5,11951.25,2020-01-10 13:15:00+05:30,12278.5,Reversed,267.0,262.142,333.01419473005035,4,88914.78999292344,87297.00703492486,8.891478999292344,4.3648503517462425,2020,NIFTY,-16.986315798168533
1412,862,SHORT,2020-01-10 12:15:00+05:30,2020-01-10 13:15:00+05:30,32176.2,32347.2,2020-01-13 09:15:00+05:30,32112.2,Reversed,64.0,57.57116,124.31548784505316,4,7956.191222083403,7156.986841205611,0.7956191222083403,0.3578493420602806,2020,BANKNIFTY,-16.628466456108242
1413,2626,SHORT,2020-01-10 12:15:00+05:30,2020-01-10 13:15:00+05:30,12278.5,12311.2,2020-01-13 09:15:00+05:30,12311.2,Initial SL Hit,-32.70000000000073,-37.61794000000073,325.7726921040844,4,-10652.767031803796,-12254.897585210158,-1.0652767031803796,-0.6127448792605079,2020,NIFTY,-17.241211335368746
1414,863,LONG,2020-01-10 15:15:00+05:30,2020-01-13 09:15:00+05:30,32112.2,31953.4,2020-01-13 14:15:00+05:30,32082.3,Reversed,-29.90000000000145,-36.31945000000145,124.56325010432172,4,-3724.441178119401,-4524.068734001588,-0.3724441178119401,-0.2262034367000794,2020,BANKNIFTY,-17.46741477206882
1415,2627,SHORT,2020-01-13 12:15:00+05:30,2020-01-13 13:15:00+05:30,12308.4,12335.75,2020-01-13 14:15:00+05:30,12335.75,Initial SL Hit,-27.350000000000364,-32.27883000000036,324.9813135744695,4,-8888.238926261858,-10490.016574047111,-0.8888238926261858,-0.5245008287023555,2020,NIFTY,-17.991915600771165
1416,864,SHORT,2020-01-13 13:15:00+05:30,2020-01-13 14:15:00+05:30,32082.3,32265.7,2020-01-14 12:15:00+05:30,32111.95,Reversed,-29.65000000000145,-36.06942500000146,124.67934032161035,4,-3696.742440535928,-4497.112114779982,-0.3696742440535928,-0.2248556057389991,2020,BANKNIFTY,-18.216771206510174
1417,2628,SHORT,2020-01-13 15:15:00+05:30,2020-01-14 09:15:00+05:30,12326.25,12336.15,2020-01-14 09:15:00+05:30,12336.15,Initial SL Hit,-9.899999999999636,-14.832479999999638,324.5106987120982,4,-3212.655917249654,-4813.298448433105,-0.3212655917249654,-0.24066492242165524,2020,NIFTY,-18.457436128931818
1418,2629,LONG,2020-01-14 10:15:00+05:30,2020-01-14 11:15:00+05:30,12346.3,12308.7,2020-01-15 09:15:00+05:30,12308.7,Initial SL Hit,-37.59999999999855,-42.53099999999854,323.983703619708,4,-12181.787256100548,-13779.350898649329,-1.2181787256100547,-0.6889675449324664,2020,NIFTY,-19.146403673864285
1419,865,LONG,2020-01-14 11:15:00+05:30,2020-01-14 12:15:00+05:30,32111.95,31989.2,2020-01-15 09:15:00+05:30,31989.2,Initial SL Hit,-122.75,-129.160115,124.56421986207629,4,-15290.257988069863,-16088.728962271054,-1.5290257988069864,-0.8044364481135527,2020,BANKNIFTY,-19.950840121977848
1420,2630,LONG,2020-01-15 10:15:00+05:30,2020-01-15 11:15:00+05:30,12307.75,12290.0,2020-01-15 12:15:00+05:30,12290.0,Initial SL Hit,-17.75,-22.66955,324.99847656964107,4,-5768.722959111129,-7367.569214519307,-0.5768722959111129,-0.3683784607259653,2020,NIFTY,-20.319218582703826
