,Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Trade Month,DD%,Final ROI,TAG,Points w CS,PnL w CS,ROI% w CS
354,2021-01-12 10:15:00,LONG,2021-01-12 11:15:00,31923.0,31816.3,32489.291666666668,2021-01-15 09:15:00,32317.4,394.4000000000015,387.9759600000015,122212.42740000048,TSL Hit,315.0,5x,4.888497096000019,2021,1.0,0.0,3.1775231124000123,MTrend,,,
992,2021-01-12 10:15:00+05:30,LONG,2021-01-12 11:15:00,31923.0,31683.577500000003,,2021-01-13 11:15:00+05:30,32433.15,510.15000000000146,,47941.92275162122,Reversed,93.976130062964,3,4.794192275162122,2021,,0.0,1.6567994995771118,Reversal,503.71438500000147,47337.12855934606,4.733712855934606
993,2021-01-13 10:15:00+05:30,SHORT,2021-01-13 11:15:00,32433.15,32683.5,,2021-01-14 09:15:00+05:30,32683.5,-250.34999999999854,,-23156.86265441364,Initial SL Hit,92.4979534827792,3,-2.3156862654413635,2021,,-0.8315712419237684,-0.8315712419237675,Reversal,-256.86166499999854,-23759.17834067908,-2.3759178340679075
355,2021-01-15 11:15:00,LONG,2021-01-15 12:15:00,32294.15,32088.75,32088.75,2021-01-15 14:15:00,32088.75,-205.40000000000143,-211.83829000000145,-66729.06135000045,Initial SL Hit,315.0,5x,-2.669162454000018,2021,1.0,-2.566526837023787,-1.7349555951000117,MTrend,,,
356,2021-01-18 13:15:00,LONG,2021-01-18 14:15:00,32163.05,31837.3,31837.3,2021-01-18 14:15:00,31837.3,-325.75,-332.150035,-104627.261025,Initial SL Hit,315.0,5x,-4.185090441,2021,1.0,-5.286835623673767,-2.72030878665,MTrend,,,
994,2021-01-18 13:15:00+05:30,LONG,2021-01-18 14:15:00,32163.05,31809.25,,2021-01-18 15:15:00+05:30,31809.25,-353.7999999999993,,-33000.601622047594,Initial SL Hit,93.27473607136139,3,-3.300060162204759,2021,,-6.462741178339741,-1.1759055546659885,Reversal,-360.19722999999925,-33597.30156188538,-3.3597301561885384
995,2021-01-19 09:15:00+05:30,LONG,2021-01-19 10:15:00,32096.5,31650.9,,2021-01-21 14:15:00+05:30,32535.4,438.90000000000146,,41023.16451949603,Reversed,93.46813515492343,3,4.102316451949603,2021,,-5.0480740012332035,1.4146671771065429,Reversal,432.43681000000146,40419.06220304408,4.0419062203044085
357,2021-01-19 11:15:00,LONG,2021-01-19 12:15:00,32222.3,32019.5,32483.23333333333,2021-01-21 14:15:00,32019.5,-202.79999999999927,-209.22417999999928,-65905.61669999977,Initial SL hit,315.0,5x,-2.636224667999991,2021,1.0,-6.761620035433225,-1.713546034199994,MTrend,,,
996,2021-01-21 13:15:00+05:30,SHORT,2021-01-21 14:15:00,32535.4,32842.3,,2021-01-25 13:15:00+05:30,31578.4,957.0,,88242.34526085433,Reversed,92.20725732586659,3,8.824234526085432,2021,,-3.693829103094913,3.0677909323383137,Reversal,950.58862,87651.16949538041,8.76511694953804
997,2021-01-25 12:15:00+05:30,LONG,2021-01-25 13:15:00,31578.4,31328.4,,2021-01-25 13:15:00+05:30,31328.4,-250.0,,-23750.411673802344,Initial SL Hit,95.00164669520937,3,-2.375041167380234,2021,,-4.546010385237139,-0.8521812821422238,Reversal,-256.29068,-24348.036632634965,-2.4348036632634966
998,2021-01-27 10:15:00+05:30,LONG,2021-01-27 11:15:00,31124.65,30800.35,,2021-01-27 11:15:00+05:30,30800.35,-324.3000000000029,,-31258.182822939656,Initial SL Hit,96.38662603434898,3,-3.1258182822939657,2021,,-5.660937380400128,-1.1149269951630076,Reversal,-330.4925000000029,-31855.05700465736,-3.185505700465736
999,2021-01-28 13:15:00+05:30,LONG,2021-01-28 14:15:00,30167.5,29687.7,,2021-02-02 11:15:00+05:30,33788.8,3621.300000000003,,360119.33372006327,Reversed,99.4447667191514,3,36.011933372006325,2021,,0.0,12.581916262534193,Reversal,3614.904370000003,359483.32178669126,35.948332178669126
358,2021-02-01 14:15:00,LONG,2021-02-01 15:15:00,33131.15,32358.4,35890.32777777778,2021-02-09 09:15:00,35803.35,2672.199999999997,2665.306549999997,799591.9649999992,TSL Hit,300.0,5x,31.98367859999997,2021,2.0,0.0,20.78939108999998,MTrend,,,
1000,2021-02-02 10:15:00+05:30,SHORT,2021-02-02 11:15:00,33788.8,34652.5,,2021-02-03 10:15:00+05:30,34652.5,-863.6999999999971,,-76685.17378539608,Initial SL Hit,88.78681693342172,3,-7.668517378539608,2021,,-2.7052494805971037,-2.7052494805971117,Reversal,-870.544129999997,-77292.84230277462,-7.729284230277462
359,2021-02-09 10:15:00,LONG,2021-02-09 11:15:00,36271.0,35746.35,36054.35833333333,2021-02-09 15:15:00,35996.65,-274.34999999999854,-281.57676499999855,-76025.72654999961,TSL Hit,270.0,5x,-3.0410290619999847,2021,2.0,-4.681918370897108,-1.97666889029999,MTrend,,,
1001,2021-02-09 10:15:00+05:30,LONG,2021-02-09 11:15:00,36271.0,35636.85,,2021-02-10 13:15:00+05:30,35636.85,-634.1500000000015,,-52450.99390697815,Initial SL Hit,82.71070552231811,3,-5.245099390697814,2021,,-6.538519579162653,-1.8566012082655605,Reversal,-641.3407850000015,-53045.74880758745,-5.304574880758745
360,2021-02-10 10:15:00,LONG,2021-02-10 11:15:00,35928.55,35708.85,35708.85,2021-02-10 13:15:00,35708.85,-219.7000000000044,-226.8637400000044,-64656.16590000125,Initial SL Hit,285.0,5x,-2.58624663600005,2021,2.0,-8.219579892562706,-1.6810603134000326,MTrend,,,
361,2021-02-10 14:15:00,LONG,2021-02-10 15:15:00,35774.25,35428.15,37065.913888888885,2021-02-17 12:15:00,36991.4,1217.1500000000017,1209.8734350000016,344813.92897500045,TSL Hit,285.0,5x,13.79255715900002,2021,2.0,0.0,8.965162153350013,MTrend,,,
1002,2021-02-10 15:15:00+05:30,LONG,2021-02-11 09:15:00,35907.3,35428.15,,2021-02-16 11:15:00+05:30,37233.5,1326.199999999997,,110801.98176972345,Reversed,83.54847064524483,3,11.080198176972344,2021,,0.0,3.8566815550041262,Reversal,1318.885919999997,110190.90157154648,11.019090157154647
1003,2021-02-16 10:15:00+05:30,SHORT,2021-02-16 11:15:00,37233.5,37708.75,,2021-02-22 09:15:00+05:30,35998.45,1235.050000000003,,99511.19287738217,Reversed,80.5726026293526,3,9.951119287738218,2021,,0.0,3.4622400398834463,Reversal,1227.726805000003,98921.14399666991,9.89211439966699
362,2021-02-17 13:15:00,LONG,2021-02-17 14:15:00,37045.6,36791.45,36791.45,2021-02-18 09:15:00,36791.45,-254.15000000000143,-261.5337050000015,-70614.1003500004,Initial SL Hit,270.0,5x,-2.824564014000016,2021,2.0,-1.8359666091000122,-1.8359666091000104,MTrend,,,
363,2021-02-19 09:15:00,LONG,2021-02-19 10:15:00,36577.85,36124.4,36124.4,2021-02-19 13:15:00,36124.4,-453.4499999999971,-460.7202249999971,-124394.4607499992,Initial SL Hit,270.0,5x,-4.975778429999968,2021,2.0,-5.070222588600018,-3.2342559794999794,MTrend,,,
364,2021-02-19 14:15:00,LONG,2021-02-19 15:15:00,35950.5,35584.6,35584.6,2021-02-22 11:15:00,35584.6,-365.9000000000015,-373.05351000000144,-106320.2503500004,Initial SL Hit,285.0,5x,-4.2528100140000165,2021,2.0,-7.834549097700005,-2.7643265091000107,MTrend,,,
1004,2021-02-19 15:15:00+05:30,LONG,2021-02-22 09:15:00,35998.45,35584.6,,2021-02-22 11:15:00+05:30,35584.6,-413.84999999999854,,-34488.98494240712,Initial SL Hit,83.33692145078469,3,-3.448898494240712,2021,,-9.062542859236942,-1.2279937615369507,Reversal,-421.00830499999853,-35085.53604391288,-3.508553604391288
1005,2021-02-25 10:15:00+05:30,SHORT,2021-02-25 11:15:00,36922.2,37232.2,,2021-02-26 14:15:00+05:30,35136.0,1786.199999999997,,145132.1968896759,Reversed,81.25192973333117,3,14.51321968896759,2021,,-4.003408005409199,5.05913485382777,Reversal,1778.9941799999972,144546.71010936488,14.454671010936487
1006,2021-02-26 13:15:00+05:30,LONG,2021-02-26 14:15:00,35136.0,34677.25,,2021-02-26 15:15:00+05:30,34677.25,-458.75,,-39169.2281420765,Initial SL Hit,85.38251366120218,3,-3.9169228142076498,2021,,-5.395193898083392,-1.3917858926741802,Reversal,-465.731325,-39765.311219262294,-3.9765311219262296
1007,2021-03-01 09:15:00+05:30,LONG,2021-03-01 10:15:00,35469.8,34658.7,,2021-03-02 11:15:00+05:30,35163.55,-306.25,,-25902.31690057457,Reversed,84.57899396105982,3,-2.590231690057457,2021,,-6.322684331494372,-0.9274904334109578,Reversal,-313.313335,-26499.726668884512,-2.649972666888451
1008,2021-03-02 10:15:00+05:30,SHORT,2021-03-02 11:15:00,35163.55,35747.05,,2021-03-02 13:15:00+05:30,35315.15,-151.59999999999854,,-12933.847691714733,Reversed,85.31561801922729,3,-1.2933847691714733,2021,,-6.796414269171294,-0.47372993767693655,Reversal,-158.64786999999853,-13535.141076483904,-1.3535141076483903
1009,2021-03-02 12:15:00+05:30,LONG,2021-03-02 13:15:00,35315.15,35050.1,,2021-03-02 13:15:00+05:30,35050.1,-265.0500000000029,,-22515.832440185266,Initial SL Hit,84.9493772502736,3,-2.251583244018527,2021,,-7.605389599164255,-0.8089753299929435,Reversal,-272.0865250000029,-23113.580856941244,-2.3113580856941245
365,2021-03-03 09:15:00,LONG,2021-03-03 10:15:00,35891.75,35570.55,35679.19166666667,2021-03-04 09:15:00,35570.55,-321.1999999999971,-328.3462299999971,-93578.67554999916,Initial SL hit,285.0,5x,-3.743147021999967,2021,3.0,-10.038435163464214,-2.4330455642999786,MTrend,,,
366,2021-03-04 10:15:00,LONG,2021-03-04 11:15:00,35824.05,35567.9,35851.458333333336,2021-03-04 14:15:00,35809.9,-14.150000000001455,-21.313395000001456,-6074.317575000415,TSL Hit,285.0,5x,-0.2429727030000166,2021,3.0,-10.19636742041422,-0.1579322569500108,MTrend,,,
1010,2021-03-05 14:15:00+05:30,LONG,2021-03-05 15:15:00,35315.65,34893.25,,2021-03-15 09:15:00+05:30,34893.25,-422.40000000000146,,-35882.108923381114,Initial SL Hit,84.9481745345194,3,-3.5882108923381115,2021,,-11.4731156453513,-1.2767482249371074,Reversal,-429.42089000000146,-36478.52071248878,-3.6478520712488782
367,2021-03-09 10:15:00,LONG,2021-03-09 11:15:00,35823.8,35702.45,35702.45,2021-03-09 12:15:00,35702.45,-121.35000000000582,-128.50262500000582,-36623.24812500166,Initial SL hit,285.0,5x,-1.4649299250000665,2021,3.0,-12.425320096601354,-0.9522044512500433,MTrend,,,
368,2021-03-09 13:15:00,LONG,2021-03-09 14:15:00,35786.5,35544.95,35914.09722222222,2021-03-12 13:15:00,35544.95,-241.5500000000029,-248.68314500000287,-70874.69632500083,Initial SL hit,285.0,5x,-2.834987853000033,2021,3.0,-14.26806220105135,-1.8427421044500216,MTrend,,,
1011,2021-03-15 13:15:00+05:30,LONG,2021-03-15 14:15:00,34744.8,34430.65,,2021-03-17 14:15:00+05:30,34430.65,-314.15000000000146,,-27124.922290529932,Initial SL Hit,86.34385577122332,3,-2.712492229052993,2021,,-15.238339543991856,-0.9702773429405308,Reversal,-321.0675450000015,-27722.20979830088,-2.772220979830088
1012,2021-03-19 13:15:00+05:30,LONG,2021-03-19 14:15:00,34030.3,33479.3,,2021-03-22 12:15:00+05:30,33479.3,-551.0,,-48574.35873324654,Initial SL Hit,88.1567309133331,3,-4.857435873324654,2021,,-16.959272089399917,-1.7209325454080624,Reversal,-557.75096,-49169.501297373215,-4.916950129737321
1013,2021-03-25 12:15:00+05:30,LONG,2021-03-25 13:15:00,32662.75,32415.25,,2021-03-26 15:15:00+05:30,33221.05,558.3000000000029,,51278.597178743636,Reversed,91.84774705130462,3,5.127859717874364,2021,,-15.185700663234002,1.7735714261659015,Reversal,551.7116200000029,50673.46931902576,5.067346931902576
1014,2021-03-26 14:15:00+05:30,SHORT,2021-03-26 15:15:00,33221.05,33527.25,,2021-03-30 09:15:00+05:30,33665.9,-444.84999999999854,,-40171.81877153177,Gap Outside Initial SL,90.3041896628794,3,-4.017181877153177,2021,,-16.612854921603287,-1.427154258369312,Reversal,-451.53869499999854,-40775.83595340892,-4.077583595340892
369,2021-03-30 12:15:00,LONG,2021-03-30 13:15:00,33784.0,33564.55,33564.55,2021-03-31 09:15:00,33564.55,-219.4499999999971,-226.1848549999971,-67855.45649999913,Initial SL hit,300.0,5x,-2.7142182599999654,2021,3.0,-18.377096790603275,-1.7642418689999775,MTrend,,,
1015,2021-04-05 11:15:00+05:30,LONG,2021-04-05 12:15:00,32665.65,32330.15,,2021-04-07 09:15:00+05:30,32330.15,-335.5,,-30812.183440402994,Initial SL Hit,91.83959296692397,3,-3.081218344040299,2021,,-19.476415368375342,-1.099318577772063,Reversal,-341.99958,-31409.10222205895,-3.140910222205895
370,2021-04-07 10:15:00,LONG,2021-04-07 11:15:00,32958.95,32523.7,32884.788888888885,2021-04-08 14:15:00,32748.9,-210.04999999999563,-216.62078499999564,-64986.23549999869,TSL Hit,300.0,5x,-2.599449419999948,2021,4.0,-21.166057491375284,-1.6896421229999663,MTrend,,,
1016,2021-04-08 15:15:00+05:30,LONG,2021-04-09 09:15:00,32810.0,32563.925000000003,,2021-04-09 09:15:00+05:30,32563.925000000003,-246.0749999999971,,-22499.999999999734,Initial SL Hit,91.43553794574825,3,-2.2499999999999734,2021,,-21.974478741375265,-0.8084212499999907,Reversal,-252.6123924999971,-23097.749999999734,-2.3097749999999735
1017,2021-04-13 15:15:00+05:30,SHORT,2021-04-15 09:15:00,31730.95,31968.932125000003,,2021-04-15 09:15:00+05:30,31968.932125000003,-237.98212500000227,,-22500.000000000215,Initial SL Hit,94.54491592593351,3,-2.2500000000000213,2021,,-22.783057491375246,-0.8085787500000075,Reversal,-244.35211321250227,-23102.250000000215,-2.3102250000000213
1018,2021-04-20 10:15:00+05:30,SHORT,2021-04-20 11:15:00,31463.4,31731.65,,2021-04-22 11:15:00+05:30,31074.4,389.0,,37090.71492591392,Reversed,95.34888155761932,3,3.709071492591392,2021,,-21.505752651466025,1.2773048399092277,Reversal,382.74622,36494.423997406506,3.649442399740651
1019,2021-04-22 10:15:00+05:30,LONG,2021-04-22 11:15:00,31074.4,30555.25,,2021-04-23 13:15:00+05:30,31831.6,757.1999999999971,,73101.9746157606,Reversed,96.5424915686224,3,7.31019746157606,2021,,-18.968439396825545,2.5373132546404653,Reversal,750.909399999997,72494.66441829901,7.2494664418299015
371,2021-04-22 15:15:00,LONG,2021-04-23 09:15:00,31825.75,31724.2,31724.2,2021-04-23 13:15:00,31724.2,-101.54999999999929,-107.90499499999927,-33990.07342499977,Initial SL hit,315.0,5x,-1.359602936999991,2021,4.0,-19.852181305875547,-0.8837419090499942,MTrend,,,
1020,2021-04-23 12:15:00+05:30,SHORT,2021-04-23 13:15:00,31831.6,32148.4,,2021-04-26 09:15:00+05:30,32358.4,-526.8000000000029,,-49648.77668731728,Gap Outside Initial SL,94.2459694140414,3,-4.964877668731727,2021,,-21.611062260650044,-1.7588809547745106,Reversal,-533.2190000000029,-50253.74156498601,-5.025374156498602
372,2021-04-26 15:15:00,LONG,2021-04-27 09:15:00,32288.5,32240.5,32240.5,2021-04-27 09:15:00,32240.5,-48.0,-54.4529,-17152.6635,Initial SL hit,315.0,5x,-0.6861065399999999,2021,4.0,-22.057031511650052,-0.44596925099999996,MTrend,,,
373,2021-04-27 10:15:00,LONG,2021-04-27 11:15:00,32543.15,32300.55,33388.97777777778,2021-04-30 09:15:00,33199.7,656.5499999999956,649.9757149999956,194992.7144999987,TSL Hit,300.0,5x,7.7997085799999475,2021,4.0,-16.98722093465011,5.069810576999966,MTrend,,,
1021,2021-04-28 15:15:00+05:30,SHORT,2021-04-29 09:15:00,33638.55,33890.839125000006,,2021-04-29 09:15:00+05:30,33959.35,-320.79999999999563,,-28610.032239795913,Gap Outside Initial SL,89.18339226869172,3,-2.8610032239795915,2021,,-18.009672198155783,-1.0224512635056962,Reversal,-327.55978999999564,-29212.893243019895,-2.921289324301989
374,2021-05-03 09:15:00,LONG,2021-05-03 10:15:00,32411.35,32019.0,32019.0,2021-05-03 13:15:00,32019.0,-392.34999999999854,-398.79303499999855,-125619.80602499956,Initial SL Hit,315.0,5x,-5.024792240999982,2021,5.0,-21.275787154805755,-3.2661149566499885,MTrend,,,
375,2021-05-03 14:15:00,LONG,2021-05-03 15:15:00,32530.6,32054.55,32712.472222222223,2021-05-04 12:15:00,32599.55,68.95000000000073,62.43698500000073,18731.09550000022,TSL Hit,300.0,5x,0.7492438200000088,2021,5.0,-20.788778671805744,0.4870084830000057,MTrend,,,
1022,2021-05-03 14:15:00+05:30,LONG,2021-05-03 15:15:00,32530.6,31906.55,,2021-05-25 09:15:00+05:30,34798.7,2268.0999999999985,,209166.13895839598,Reversed,92.22086281839253,3,20.9166138958396,2021,,-13.489695889748248,7.2990827820575035,Reversal,2261.3670699999984,208545.22234450013,20.854522234450013
376,2021-05-05 11:15:00,LONG,2021-05-05 12:15:00,32649.25,32455.1,32636.98333333333,2021-05-06 10:15:00,32611.35,-37.900000000001455,-44.426060000001456,-13327.818000000438,TSL Hit,300.0,5x,-0.5331127200000175,2021,5.0,-13.836219157748246,-0.34652326800001143,MTrend,,,
377,2021-05-06 11:15:00,LONG,2021-05-06 12:15:00,32753.15,32588.1,33008.90277777778,2021-05-11 09:15:00,32870.9,117.75,111.187595,33356.2785,TSL Hit,300.0,5x,1.33425114,2021,5.0,-12.968955916748257,0.867263241,MTrend,,,
378,2021-05-12 10:15:00,LONG,2021-05-12 11:15:00,32614.5,32432.95,32432.95,2021-05-12 11:15:00,32432.95,-181.54999999999927,-188.0547449999993,-56416.423499999786,Initial SL Hit,300.0,5x,-2.256656939999991,2021,5.0,-14.435782927748278,-1.4668270109999944,MTrend,,,
379,2021-05-17 09:15:00,LONG,2021-05-17 10:15:00,32889.9,32318.7,33652.71388888889,2021-05-19 13:15:00,33650.0,760.0999999999985,753.4460099999985,226033.80299999955,TSL Hit,300.0,5x,9.04135211999998,2021,5.0,-8.558904049748264,5.876878877999987,MTrend,,,
380,2021-05-21 10:15:00,LONG,2021-05-21 11:15:00,34114.85,33942.05,33942.05,2021-05-21 13:15:00,33942.05,-172.79999999999563,-179.60568999999563,-53881.70699999869,Initial SL hit,300.0,5x,-2.155268279999948,2021,5.0,-9.959828431748235,-1.4009243819999664,MTrend,,,
381,2021-05-21 14:15:00,LONG,2021-05-21 15:15:00,34646.85,34151.05,34593.22777777778,2021-05-25 13:15:00,34444.15,-202.6999999999971,-209.60909999999708,-59738.593499999166,TSL Hit,285.0,5x,-2.389543739999967,2021,5.0,-11.513031862748221,-1.5532034309999785,MTrend,,,
1023,2021-05-24 15:15:00+05:30,SHORT,2021-05-25 09:15:00,34798.7,35216.1,,2021-05-27 15:15:00+05:30,35216.1,-417.40000000000146,,-35984.1028544171,Initial SL Hit,86.21011704460224,3,-3.5984102854417097,2021,,-12.79360140701283,-1.280569544264589,Reversal,-424.40148000000147,-36587.70126470255,-3.658770126470255
382,2021-05-25 14:15:00,LONG,2021-05-25 15:15:00,34711.2,34410.4,34742.76666666666,2021-05-26 14:15:00,34688.7,-22.5,-29.43999,-8390.39715,TSL Hit,285.0,5x,-0.335615886,2021,5.0,-13.011751732912842,-0.2181503259,MTrend,,,
383,2021-05-27 10:15:00,LONG,2021-05-27 11:15:00,34654.65,34529.7,35277.447222222225,2021-06-01 10:15:00,35269.2,614.5499999999956,607.5576149999956,173153.92027499876,TSL Hit,285.0,5x,6.926156810999951,2021,5.0,-8.509749805762851,4.502001927149968,MTrend,,,
1024,2021-05-28 10:15:00+05:30,SHORT,2021-05-28 11:15:00,35102.85,35436.65,,2021-05-31 12:15:00+05:30,35436.65,-333.8000000000029,,-28527.59818647229,Initial SL Hit,85.4631461547994,3,-2.852759818647229,2021,,-9.529315588883037,-1.0195657831201825,Reversal,-340.8539500000029,-29130.450946290937,-2.9130450946290933
384,2021-06-01 11:15:00,LONG,2021-06-01 12:15:00,35370.7,35241.2,35241.2,2021-06-02 09:15:00,35241.2,-129.5,-136.56119,-38919.939150000006,Initial SL Hit,285.0,5x,-1.5567975660000002,2021,6.0,-10.541234006783043,-1.0119184179000003,MTrend,,,
385,2021-06-02 12:15:00,LONG,2021-06-02 13:15:00,35211.85,35116.85,35412.10555555556,2021-06-04 11:15:00,35350.9,139.0500000000029,131.9937250000029,37618.21162500083,TSL Hit,285.0,5x,1.5047284650000332,2021,6.0,-9.563160504533016,0.9780735022500217,MTrend,,,
1025,2021-06-03 10:15:00+05:30,SHORT,2021-06-03 11:15:00,35454.75,35720.660625000004,,2021-06-03 14:15:00+05:30,35720.660625000004,-265.9106250000041,,-22500.000000000346,Initial SL Hit,84.61489645252047,3,-2.2500000000000346,2021,,-10.371739254533054,-0.8085787500000121,Reversal,-273.02816606250406,-23102.250000000346,-2.3102250000000346
386,2021-06-04 14:15:00,LONG,2021-06-04 15:15:00,35330.15,35226.55,35226.55,2021-06-08 09:15:00,35226.55,-103.59999999999854,-110.65566999999857,-31536.86594999959,Initial SL Hit,285.0,5x,-1.2614746379999835,2021,6.0,-11.19169776923303,-0.8199585146999893,MTrend,,,
1026,2021-06-04 14:15:00+05:30,LONG,2021-06-04 15:15:00,35330.15,35065.173875,,2021-06-08 09:15:00+05:30,35065.173875,-264.97612500000105,,-22500.000000000087,Initial SL Hit,84.9133105860009,3,-2.250000000000009,2021,,-12.000119019233011,-0.8084212500000031,Reversal,-272.01565738750105,-23097.750000000087,-2.309775000000009
1027,2021-06-08 12:15:00+05:30,LONG,2021-06-08 13:15:00,35125.4,34861.959500000004,,2021-06-09 13:15:00+05:30,34861.959500000004,-263.440499999997,,-22499.999999999738,Initial SL Hit,85.40828004805638,3,-2.249999999999974,2021,,-12.808540269232992,-0.808421249999991,Reversal,-270.439235949997,-23097.74999999974,-2.3097749999999744
1028,2021-06-10 10:15:00+05:30,LONG,2021-06-10 11:15:00,34933.5,34671.49875,,2021-06-11 11:15:00+05:30,35095.15,161.65000000000146,,13882.090257203095,Reversed,85.87745287474773,3,1.3882090257203095,2021,,-12.34371569754677,0.46482457168620817,Reversal,154.64713500000147,13280.702048177376,1.3280702048177377
387,2021-06-10 15:15:00,LONG,2021-06-11 09:15:00,35165.65,35117.3,35117.3,2021-06-11 10:15:00,35117.3,-48.34999999999855,-55.37829499999855,-15782.814074999586,Initial SL hit,285.0,5x,-0.6313125629999835,2021,6.0,-12.754068863496741,-0.4103531659499893,MTrend,,,
1029,2021-06-11 10:15:00+05:30,SHORT,2021-06-11 11:15:00,35095.15,35358.363625000005,,2021-06-14 11:15:00+05:30,34712.35,382.8000000000029,,32722.470198873878,Reversed,85.48189707124773,3,3.272247019887388,2021,,-11.629667877890483,1.1244009856062818,Reversal,375.8192500000029,32125.742445893768,3.212574244589377
