,Trade Type,Signal Generated At,Entry Time,Entry Price,Initial SL,Exit Time,Exit Price,Remarks,Points Captured,Points w CS,Qty,Leverage,PnL,PnL w CS,ROI%,ROI% w CS,Trade Year
58,LONG,2020-09-03 13:00:00+05:30,2020-09-03 17:00:00+05:30,50870,50106.95,2020-09-08 13:00:00+05:30,50865.0,RSI Overbought,-5.0,-35.5205,196.57951641438962,10,-982.8975820719481,-6982.602712797326,-0.09828975820719481,-0.6982602712797326,2020
59,LONG,2020-09-17 13:00:00+05:30,2020-09-17 17:00:00+05:30,51490,50717.65,2020-09-21 09:00:00+05:30,51565.0,RSI Overbought,75.0,44.0835,194.21246844047388,10,14565.935133035542,8561.56535249563,1.4565935133035541,0.856156535249563,2020
60,LONG,2020-09-28 13:00:00+05:30,2020-09-28 17:00:00+05:30,49565,48821.525,2020-09-30 09:00:00+05:30,50272.0,RSI Overbought,707.0,677.0489,201.75527085645112,10,142640.97649551093,136598.1842025623,14.264097649551093,13.65981842025623,2020
61,LONG,2020-10-07 21:00:00+05:30,2020-10-08 09:00:00+05:30,50110,49358.35,2020-10-09 21:00:00+05:30,50817.0,RSI Overbought,707.0,676.7219,199.56096587507483,10,141089.6028736779,135047.2759928158,14.108960287367792,13.50472759928158,2020
62,LONG,2020-10-13 21:00:00+05:30,2020-10-14 09:00:00+05:30,50380,49624.3,2020-10-22 09:00:00+05:30,51162.0,RSI Overbought,782.0,751.5374,198.4914648670107,10,155220.32552600236,149173.75942834458,15.522032552600237,14.917375942834457,2020
63,LONG,2020-11-25 13:00:00+05:30,2020-11-25 17:00:00+05:30,48827,48094.595,2020-11-27 17:00:00+05:30,48094.595,Initial SL Hit,-732.4049999999988,-761.4814784999988,204.80471870071887,10,-149999.99999999977,-155954.99999999977,-14.999999999999977,-15.595499999999978,2020
64,LONG,2021-02-11 13:00:00+05:30,2021-02-11 17:00:00+05:30,48045,47324.325,2021-02-12 13:00:00+05:30,47324.325,Initial SL Hit,-720.6750000000029,-749.2857975000029,208.1382037673015,10,-150000.0000000006,-155955.0000000006,-15.000000000000062,-15.595500000000062,2021
65,LONG,2021-02-18 09:00:00+05:30,2021-02-18 13:00:00+05:30,46476,45778.86,2021-02-23 17:00:00+05:30,46809.0,RSI Overbought,333.0,305.0145,215.1648162492469,10,71649.88381099922,65628.38884585592,7.164988381099922,6.562838884585592,2021
66,LONG,2021-03-02 13:00:00+05:30,2021-03-02 17:00:00+05:30,45479,44796.815,2021-03-03 17:00:00+05:30,44796.815,Initial SL Hit,-682.1849999999977,-709.2677444999977,219.88170364343983,10,-149999.9999999995,-155954.99999999948,-14.99999999999995,-15.595499999999948,2021
67,LONG,2021-03-05 13:00:00+05:30,2021-03-05 17:00:00+05:30,44436,43769.46,2021-03-16 09:00:00+05:30,44840.0,RSI Overbought,404.0,377.2172,225.04275812404356,10,90917.27428211359,84889.99909982896,9.091727428211358,8.488999909982896,2021
68,LONG,2021-03-30 21:00:00+05:30,2021-03-31 09:00:00+05:30,44485,43817.725,2021-04-05 09:00:00+05:30,45420.0,RSI Overbought,935.0,908.0285,224.79487467685738,10,210183.20782286164,204120.1528605148,21.018320782286164,20.412015286051478,2021
69,LONG,2021-04-09 21:00:00+05:30,2021-04-12 09:00:00+05:30,46654,45954.19,2021-04-16 09:00:00+05:30,46876.0,RSI Overbought,222.0,193.941,214.34389334247868,10,47584.344322030265,41570.06901873366,4.7584344322030265,4.157006901873366,2021
70,LONG,2021-04-29 21:00:00+05:30,2021-04-30 09:00:00+05:30,46749,46047.765,2021-05-10 21:00:00+05:30,47932.0,RSI Overbought,1183.0,1154.5957,213.9083188945218,10,253053.5412522193,246977.62518984365,25.305354125221932,24.697762518984366,2021
71,LONG,2021-05-13 21:00:00+05:30,2021-05-14 09:00:00+05:30,47530,46817.05,2021-05-18 09:00:00+05:30,48350.0,RSI Overbought,820.0,791.236,210.39343572480539,10,172522.61729434042,166470.86050915212,17.252261729434043,16.647086050915213,2021
72,LONG,2021-05-28 13:00:00+05:30,2021-05-28 17:00:00+05:30,48455,47728.175,2021-06-01 13:00:00+05:30,49570.0,RSI Overbought,1115.0,1085.5925,206.37705087194303,10,230110.41172221646,224041.3785986998,23.011041172221645,22.40413785986998,2021
73,LONG,2021-06-04 13:00:00+05:30,2021-06-04 17:00:00+05:30,48715,47984.275,2021-06-08 17:00:00+05:30,49113.0,RSI Overbought,398.0,368.65160000000003,205.27558246946526,10,81699.68182284717,75675.17191830033,8.169968182284716,7.567517191830033,2021
74,LONG,2021-06-29 21:00:00+05:30,2021-06-30 09:00:00+05:30,46670,45969.95,2021-07-01 17:00:00+05:30,46936.0,RSI Overbought,266.0,237.9182,214.27040925648168,10,56995.92886222413,50978.830083565466,5.699592886222413,5.097883008356547,2021
