,Contract,Strike,Trade Type,Expiry Date,DTE,Entry Date,Entry Time,Entry Price,Initial SL,Exit Date,Exit Time,Exit Price,Points Captured,After Costs,Remarks,Qty,ROI%,Trade Year,Trade Month
2,BANKNIFTY2190236000PE,36000,PE,2021-09-02,2 days,2021-08-31,09:18:00,133.65,167.0625,2021-08-31,15:22:00,86.0,47.650000000000006,45.453500000000005,EOD,164.94097174973507,0.7497144459426585,2021,8
0,BANKNIFTY2190236600CE,36600,CE,2021-09-02,1 days,2021-09-01,09:18:00,182.4,228.0,2021-09-01,09:22:00,228.0,-45.599999999999994,-49.70399999999999,SL Hit,163.85384237260365,-0.8144191381287891,2021,9
1,BANKNIFTY2190236900CE,36900,CE,2021-09-02,1 days,2021-09-01,09:23:00,105.2,144.65,2021-09-01,09:30:00,144.65,-39.45,-41.9485,SL Hit,163.85384237260365,-0.6873422906767165,2021,9
2,BANKNIFTY2190237000CE,37000,CE,2021-09-02,1 days,2021-09-01,09:31:00,110.05,151.31875,2021-09-01,09:41:00,151.31875,-41.26875,-43.882437499999995,SL Hit,163.85384237260365,-0.719030599705063,2021,9
3,BANKNIFTY2190236200PE,36200,PE,2021-09-02,1 days,2021-09-01,09:18:00,100.55,125.6875,2021-09-01,15:22:00,36.35,64.19999999999999,62.83099999999999,EOD,163.85384237260365,1.029510077011306,2021,9
0,BANKNIFTY2190236300CE,36300,CE,2021-09-02,0 days,2021-09-02,09:18:00,354.4,443.0,2021-09-02,11:16:00,443.0,-88.60000000000002,-96.57400000000003,SL Hit,163.79882228646775,-1.5818707463493342,2021,9
1,BANKNIFTY2190236500CE,36500,CE,2021-09-02,0 days,2021-09-02,11:17:00,245.25,337.21875,2021-09-02,13:14:00,337.21875,-91.96875,-97.7934375,SL Hit,163.79882228646775,-1.6018449889845292,2021,9
2,BANKNIFTY2190236600CE,36600,CE,2021-09-02,0 days,2021-09-02,13:15:00,247.1,339.7625,2021-09-02,15:22:00,228.45,18.650000000000006,13.894500000000006,EOD,163.79882228646775,0.22759027362593276,2021,9
3,BANKNIFTY2190236800PE,36800,PE,2021-09-02,0 days,2021-09-02,09:18:00,238.35,297.9375,2021-09-02,09:22:00,297.9375,-59.587500000000006,-64.95037500000001,SL Hit,163.79882228646775,-1.063879493206444,2021,9
4,BANKNIFTY2190236700PE,36700,PE,2021-09-02,0 days,2021-09-02,09:23:00,214.65,295.14375,2021-09-02,15:22:00,0.25,214.4,212.251,EOD,163.79882228646775,3.4766463829125063,2021,9
0,BANKNIFTY2190937500CE,37500,CE,2021-09-09,6 days,2021-09-03,09:18:00,180.25,225.3125,2021-09-03,15:22:00,102.65,77.6,74.771,EOD,162.56704197074606,1.2155300295194653,2021,9
1,BANKNIFTY2190936400PE,36400,PE,2021-09-09,6 days,2021-09-03,09:18:00,114.45,143.0625,2021-09-03,10:30:00,143.0625,-28.612499999999997,-31.187624999999997,SL Hit,162.56704197074606,-0.5070079942342889,2021,9
2,BANKNIFTY2190936200PE,36200,PE,2021-09-09,6 days,2021-09-03,10:31:00,98.7,135.7125,2021-09-03,11:28:00,135.7125,-37.0125,-39.356625,SL Hit,162.56704197074606,-0.6398090108201914,2021,9
3,BANKNIFTY2190936100PE,36100,PE,2021-09-09,6 days,2021-09-03,11:29:00,109.3,150.2875,2021-09-03,15:22:00,76.55,32.75,30.8915,EOD,162.56704197074606,0.5021939777039303,2021,9
0,BANKNIFTY2190937300CE,37300,CE,2021-09-09,3 days,2021-09-06,09:18:00,145.55,181.9375,2021-09-06,15:22:00,80.2,65.35000000000001,63.09250000000001,EOD,162.96930065798855,1.0282140601764145,2021,9
1,BANKNIFTY2190936400PE,36400,PE,2021-09-09,3 days,2021-09-06,09:18:00,109.75,137.1875,2021-09-06,09:23:00,137.1875,-27.4375,-29.906875,SL Hit,162.96930065798855,-0.4873902503615881,2021,9
2,BANKNIFTY2190936200PE,36200,PE,2021-09-09,3 days,2021-09-06,09:24:00,103.2,141.9,2021-09-06,15:22:00,91.6,11.600000000000009,9.652000000000008,EOD,162.96930065798855,0.1572979689950907,2021,9
0,BANKNIFTY2190936900CE,36900,CE,2021-09-09,2 days,2021-09-07,09:18:00,143.45,179.3125,2021-09-07,15:22:00,72.45,70.99999999999999,68.84099999999998,EOD,163.97721263335106,1.1288355294892516,2021,9
1,BANKNIFTY2190936300PE,36300,PE,2021-09-09,2 days,2021-09-07,09:18:00,135.6,169.5,2021-09-07,09:21:00,169.5,-33.900000000000006,-36.95100000000001,SL Hit,163.97721263335106,-0.6059121984014956,2021,9
2,BANKNIFTY2190936100PE,36100,PE,2021-09-09,2 days,2021-09-07,09:22:00,106.45,146.36875,2021-09-07,10:03:00,146.36875,-39.91875,-42.446937500000004,SL Hit,163.97721263335106,-0.6960330496072064,2021,9
3,BANKNIFTY2190935900PE,35900,PE,2021-09-09,2 days,2021-09-07,10:04:00,99.85,137.29375,2021-09-07,10:17:00,137.29375,-37.443749999999994,-39.81518749999999,SL Hit,163.97721263335106,-0.6528783466724241,2021,9
0,BANKNIFTY2190936700CE,36700,CE,2021-09-09,1 days,2021-09-08,09:18:00,148.45,185.5625,2021-09-08,09:38:00,185.5625,-37.11250000000001,-40.45262500000001,SL Hit,164.20945463303295,-0.6642703489724596,2021,9
1,BANKNIFTY2190937000CE,37000,CE,2021-09-09,1 days,2021-09-08,09:39:00,88.25,121.34375,2021-09-08,15:22:00,57.25,31.0,29.545,EOD,164.20945463303295,0.4851568337132958,2021,9
2,BANKNIFTY2190936300PE,36300,PE,2021-09-09,1 days,2021-09-08,09:18:00,99.5,124.375,2021-09-08,15:22:00,29.35,70.15,68.8615,EOD,164.20945463303295,1.1307709360212599,2021,9
0,BANKNIFTY2190936500CE,36500,CE,2021-09-09,0 days,2021-09-09,09:18:00,360.0,450.0,2021-09-09,15:22:00,183.5,176.5,171.065,EOD,163.32552546585205,2.793928101381598,2021,9
1,BANKNIFTY2190937100PE,37100,PE,2021-09-09,0 days,2021-09-09,09:18:00,314.25,392.8125,2021-09-09,09:30:00,392.8125,-78.5625,-85.633125,SL Hit,163.32552546585205,-1.3986075137907994,2021,9
2,BANKNIFTY2190936900PE,36900,PE,2021-09-09,0 days,2021-09-09,09:31:00,217.45,298.99375,2021-09-09,10:14:00,298.99375,-81.54374999999999,-86.7081875,SL Hit,163.32552546585205,-1.4161660285629123,2021,9
3,BANKNIFTY2190936800PE,36800,PE,2021-09-09,0 days,2021-09-09,10:15:00,215.7,296.5875,2021-09-09,15:22:00,117.15,98.54999999999998,95.22149999999998,EOD,163.32552546585205,1.5552101523146629,2021,9
0,BANKNIFTY2191637000CE,37000,CE,2021-09-16,3 days,2021-09-13,09:18:00,109.6,137.0,2021-09-13,15:22:00,70.3,39.3,37.501,EOD,163.8444460828889,0.6144330572554417,2021,9
1,BANKNIFTY2191636200PE,36200,PE,2021-09-16,3 days,2021-09-13,09:18:00,160.0,200.0,2021-09-13,10:09:00,200.0,-40.0,-43.6,SL Hit,163.8444460828889,-0.7143617849213957,2021,9
2,BANKNIFTY2191635900PE,35900,PE,2021-09-16,3 days,2021-09-13,10:10:00,101.5,139.5625,2021-09-13,15:22:00,58.1,43.4,41.804,EOD,163.8444460828889,0.6849353224049088,2021,9
0,BANKNIFTY2191636800CE,36800,CE,2021-09-16,2 days,2021-09-14,09:18:00,152.0,190.0,2021-09-14,15:22:00,111.15,40.849999999999994,38.21849999999999,EOD,163.64670313260703,0.6254331523673541,2021,9
1,BANKNIFTY2191636300PE,36300,PE,2021-09-16,2 days,2021-09-14,09:18:00,83.85,104.8125,2021-09-14,13:03:00,104.8125,-20.962500000000006,-22.849125000000004,SL Hit,163.64670313260703,-0.37391839757148304,2021,9
2,BANKNIFTY2191636300PE,36300,PE,2021-09-16,2 days,2021-09-14,13:04:00,89.65,123.26875000000001,2021-09-14,15:22:00,67.15,22.5,20.932,EOD,163.64670313260703,0.34254527899717296,2021,9
0,BANKNIFTY2191636700CE,36700,CE,2021-09-16,1 days,2021-09-15,09:18:00,103.1,128.875,2021-09-15,10:04:00,128.875,-25.775000000000006,-28.094750000000005,SL Hit,163.76797353509548,-0.4601020274475124,2021,9
1,BANKNIFTY2191636800CE,36800,CE,2021-09-16,1 days,2021-09-15,10:05:00,101.15,139.08125,2021-09-15,13:48:00,139.08125,-37.931250000000006,-40.333562500000006,SL Hit,163.76797353509548,-0.6605345796076121,2021,9
2,BANKNIFTY2191636900CE,36900,CE,2021-09-16,1 days,2021-09-15,13:49:00,89.85,123.54374999999999,2021-09-15,14:13:00,123.54374999999999,-33.693749999999994,-35.827687499999996,SL Hit,163.76797353509548,-0.586742777832367,2021,9
3,BANKNIFTY2191636600PE,36600,PE,2021-09-16,1 days,2021-09-15,09:18:00,203.85,254.8125,2021-09-15,15:22:00,44.45,159.39999999999998,156.91699999999997,EOD,163.76797353509548,2.5697979103206574,2021,9
0,BANKNIFTY2191636500CE,36500,CE,2021-09-16,0 days,2021-09-16,09:18:00,515.0,643.75,2021-09-16,10:16:00,643.75,-128.75,-140.3375,SL Hit,162.39148527312219,-2.2789615064516786,2021,9
1,BANKNIFTY2191636900CE,36900,CE,2021-09-16,0 days,2021-09-16,10:17:00,254.0,349.25,2021-09-16,10:59:00,349.25,-95.25,-101.2825,SL Hit,162.39148527312219,-1.6447415607174998,2021,9
2,BANKNIFTY2191637000CE,37000,CE,2021-09-16,0 days,2021-09-16,11:00:00,282.4,388.29999999999995,2021-09-16,11:32:00,388.29999999999995,-105.89999999999998,-112.60699999999997,SL Hit,162.39148527312219,-1.8286417982150465,2021,9
3,BANKNIFTY2191637200PE,37200,PE,2021-09-16,0 days,2021-09-16,09:18:00,230.0,287.5,2021-09-16,10:00:00,287.5,-57.5,-62.675,SL Hit,162.39148527312219,-1.0177886339492932,2021,9
4,BANKNIFTY2191637200PE,37200,PE,2021-09-16,0 days,2021-09-16,10:01:00,292.7,402.4625,2021-09-16,15:22:00,0.2,292.5,289.571,EOD,162.39148527312219,4.702386478202326,2021,9
0,BANKNIFTY2192338500CE,38500,CE,2021-09-23,6 days,2021-09-17,09:18:00,232.3,290.375,2021-09-17,15:22:00,114.35,117.95000000000002,114.48350000000002,EOD,158.4779775040511,1.8143113537585034,2021,9
1,BANKNIFTY2192337200PE,37200,PE,2021-09-23,6 days,2021-09-17,09:18:00,123.75,154.6875,2021-09-17,09:41:00,154.6875,-30.9375,-33.721875,SL Hit,158.4779775040511,-0.5344174547644422,2021,9
2,BANKNIFTY2192337000PE,37000,PE,2021-09-23,6 days,2021-09-17,09:42:00,97.0,133.375,2021-09-17,11:40:00,133.375,-36.375,-38.67875,SL Hit,158.4779775040511,-0.6129730072384817,2021,9
3,BANKNIFTY2192336800PE,36800,PE,2021-09-23,6 days,2021-09-17,11:41:00,109.05,149.94375,2021-09-17,15:22:00,55.6,53.449999999999996,51.80349999999999,EOD,158.4779775040511,0.8209713907631111,2021,9
0,BANKNIFTY2192338000CE,38000,CE,2021-09-23,3 days,2021-09-20,09:18:00,105.0,131.25,2021-09-20,09:30:00,131.25,-26.25,-28.6125,SL Hit,160.59011514311257,-0.45948846695323087,2021,9
1,BANKNIFTY2192338200CE,38200,CE,2021-09-23,3 days,2021-09-20,09:31:00,93.7,128.8375,2021-09-20,10:05:00,128.8375,-35.1375,-37.362875,SL Hit,160.59011514311257,-0.6000108398327721,2021,9
2,BANKNIFTY2192338300CE,38300,CE,2021-09-23,3 days,2021-09-20,10:06:00,103.35,142.10625,2021-09-20,15:22:00,47.55,55.8,54.291,EOD,160.59011514311257,0.8718597941234724,2021,9
3,BANKNIFTY2192337000PE,37000,PE,2021-09-23,3 days,2021-09-20,09:18:00,178.75,223.4375,2021-09-20,15:03:00,223.4375,-44.6875,-48.709375,SL Hit,160.59011514311257,-0.7822244139799048,2021,9
4,BANKNIFTY2192336500PE,36500,PE,2021-09-23,3 days,2021-09-20,15:04:00,92.05,126.56875,2021-09-20,15:09:00,126.56875,-34.51875,-36.7049375,SL Hit,160.59011514311257,-0.589445013944575,2021,9
5,BANKNIFTY2192336400PE,36400,PE,2021-09-23,3 days,2021-09-20,15:10:00,121.55,167.13125,2021-09-20,15:22:00,89.45,32.099999999999994,29.989999999999995,EOD,160.59011514311257,0.48160975531419453,2021,9
0,BANKNIFTY2192337600CE,37600,CE,2021-09-23,2 days,2021-09-21,09:18:00,158.6,198.25,2021-09-21,15:22:00,140.0,18.599999999999994,15.613999999999994,EOD,161.02130446042432,0.2514186647845064,2021,9
1,BANKNIFTY2192336600PE,36600,PE,2021-09-23,2 days,2021-09-21,09:18:00,117.4,146.75,2021-09-21,09:20:00,146.75,-29.349999999999994,-31.991499999999995,SL Hit,161.02130446042432,-0.5151313061645664,2021,9
2,BANKNIFTY2192336300PE,36300,PE,2021-09-23,2 days,2021-09-21,09:21:00,97.05,133.44375,2021-09-21,10:09:00,133.44375,-36.39375,-38.6986875,SL Hit,161.02130446042432,-0.6231313142156316,2021,9
3,BANKNIFTY2192336100PE,36100,PE,2021-09-23,2 days,2021-09-21,10:10:00,97.6,134.2,2021-09-21,10:57:00,134.2,-36.599999999999994,-38.91799999999999,SL Hit,161.02130446042432,-0.6266627126990792,2021,9
0,BANKNIFTY2192337600CE,37600,CE,2021-09-23,1 days,2021-09-22,09:18:00,104.6,130.75,2021-09-22,15:22:00,53.1,51.49999999999999,49.922999999999995,EOD,160.90708688446335,0.8032964498533064,2021,9
1,BANKNIFTY2192337100PE,37100,PE,2021-09-23,1 days,2021-09-22,09:18:00,174.35,217.9375,2021-09-22,09:22:00,217.9375,-43.587500000000006,-47.510375,SL Hit,160.90708688446335,-0.7644756038038437,2021,9
2,BANKNIFTY2192336700PE,36700,PE,2021-09-23,1 days,2021-09-22,09:23:00,89.2,122.65,2021-09-22,11:16:00,122.65,-33.45,-35.5685,SL Hit,160.90708688446335,-0.5723223719850035,2021,9
3,BANKNIFTY2192336600PE,36600,PE,2021-09-23,1 days,2021-09-22,11:17:00,90.85,124.91874999999999,2021-09-22,15:22:00,50.65,40.199999999999996,38.785,EOD,160.90708688446335,0.6240781364813911,2021,9
0,BANKNIFTY2192337100CE,37100,CE,2021-09-23,0 days,2021-09-23,09:18:00,277.45,346.8125,2021-09-23,09:26:00,346.8125,-69.36250000000001,-75.60512500000002,SL Hit,160.9757275432153,-1.2170590002870738,2021,9
1,BANKNIFTY2192337300CE,37300,CE,2021-09-23,0 days,2021-09-23,09:27:00,216.0,297.0,2021-09-23,10:11:00,297.0,-81.0,-86.13,SL Hit,160.9757275432153,-1.3864839413297132,2021,9
2,BANKNIFTY2192337400CE,37400,CE,2021-09-23,0 days,2021-09-23,10:12:00,232.95,320.30625,2021-09-23,10:25:00,320.30625,-87.35624999999999,-92.88881249999999,SL Hit,160.9757275432153,-1.495284417281281,2021,9
3,BANKNIFTY2192337400PE,37400,PE,2021-09-23,0 days,2021-09-23,09:18:00,212.25,265.3125,2021-09-23,15:22:00,0.3,211.95,209.8245,EOD,160.9757275432153,3.3776651543891374,2021,9
0,BANKNIFTY21SEP38600CE,38600,CE,2021-09-30,6 days,2021-09-24,09:18:00,210.1,262.625,2021-09-24,15:22:00,106.2,103.89999999999999,100.737,EOD,158.03572134088043,1.5920044460716272,2021,9
1,BANKNIFTY21SEP37400PE,37400,PE,2021-09-30,6 days,2021-09-24,09:18:00,148.6,185.75,2021-09-24,09:25:00,185.75,-37.150000000000006,-40.493500000000004,SL Hit,158.03572134088043,-0.6399419482116941,2021,9
2,BANKNIFTY21SEP37100PE,37100,PE,2021-09-30,6 days,2021-09-24,09:26:00,126.7,174.2125,2021-09-24,10:00:00,174.2125,-47.5125,-50.521625,SL Hit,158.03572134088043,-0.7984221450188458,2021,9
3,BANKNIFTY21SEP37000PE,37000,PE,2021-09-30,6 days,2021-09-24,10:01:00,138.8,190.85000000000002,2021-09-24,15:22:00,106.25,32.55000000000001,30.09950000000001,EOD,158.03572134088043,0.47567961944998327,2021,9
0,BANKNIFTY21SEP38600CE,38600,CE,2021-09-30,3 days,2021-09-27,09:18:00,177.8,222.25,2021-09-27,09:33:00,222.25,-44.44999999999999,-48.45049999999999,SL Hit,157.9793389354562,-0.7654177961092319,2021,9
1,BANKNIFTY21SEP38900CE,38900,CE,2021-09-30,3 days,2021-09-27,09:34:00,128.9,177.2375,2021-09-27,15:22:00,78.0,50.900000000000006,48.831,EOD,157.9793389354562,0.7714289099557262,2021,9
2,BANKNIFTY21SEP37400PE,37400,PE,2021-09-30,3 days,2021-09-27,09:18:00,100.0,125.0,2021-09-27,15:22:00,81.65,18.349999999999994,16.533499999999993,EOD,157.9793389354562,0.2611951400289364,2021,9
0,BANKNIFTY21SEP38800CE,38800,CE,2021-09-30,2 days,2021-09-28,09:18:00,108.7,135.875,2021-09-28,15:22:00,54.15,54.550000000000004,52.9215,EOD,156.40192165827744,0.827702429703853,2021,9
1,BANKNIFTY21SEP37700PE,37700,PE,2021-09-30,2 days,2021-09-28,09:18:00,122.6,153.25,2021-09-28,09:40:00,153.25,-30.650000000000006,-33.408500000000004,SL Hit,156.40192165827744,-0.5225153599720563,2021,9
2,BANKNIFTY21SEP37500PE,37500,PE,2021-09-30,2 days,2021-09-28,09:41:00,103.6,142.45,2021-09-28,12:20:00,142.45,-38.849999999999994,-41.31049999999999,SL Hit,156.40192165827744,-0.6461041584664269,2021,9
3,BANKNIFTY21SEP37300PE,37300,PE,2021-09-30,2 days,2021-09-28,12:21:00,93.7,128.8375,2021-09-28,13:04:00,128.8375,-35.1375,-37.362875,SL Hit,156.40192165827744,-0.5843625448678014,2021,9
0,BANKNIFTY21SEP38000CE,38000,CE,2021-09-30,1 days,2021-09-29,09:18:00,96.1,120.125,2021-09-29,09:35:00,120.125,-24.025000000000006,-26.187250000000006,SL Hit,159.3926079021542,-0.41740540712856883,2021,9
1,BANKNIFTY21SEP38100CE,38100,CE,2021-09-30,1 days,2021-09-29,09:36:00,97.1,133.5125,2021-09-29,13:15:00,133.5125,-36.412499999999994,-38.718624999999996,SL Hit,159.3926079021542,-0.6171462613135544,2021,9
2,BANKNIFTY21SEP38200CE,38200,CE,2021-09-30,1 days,2021-09-29,13:16:00,97.2,133.65,2021-09-29,15:22:00,68.45,28.75,27.0935,EOD,159.3926079021542,0.43185036221970147,2021,9
3,BANKNIFTY21SEP37700PE,37700,PE,2021-09-30,1 days,2021-09-29,09:18:00,357.1,446.375,2021-09-29,09:24:00,446.375,-89.27499999999998,-97.30974999999998,SL Hit,159.3926079021542,-1.5510454826806646,2021,9
4,BANKNIFTY21SEP36900PE,36900,PE,2021-09-30,1 days,2021-09-29,09:25:00,99.1,136.2625,2021-09-29,15:22:00,18.1,81.0,79.828,EOD,159.3926079021542,1.2723993103613167,2021,9
0,BANKNIFTY21SEP37700CE,37700,CE,2021-09-30,0 days,2021-09-30,09:18:00,213.0,266.25,2021-09-30,15:22:00,0.2,212.8,210.668,EOD,158.8936762965062,3.3473812998032364,2021,9
1,BANKNIFTY21SEP38000PE,38000,PE,2021-09-30,0 days,2021-09-30,09:18:00,327.8,409.75,2021-09-30,09:28:00,409.75,-81.94999999999999,-89.32549999999999,SL Hit,158.8936762965062,-1.419325708202356,2021,9
0,BANKNIFTY21100737800CE,37800,CE,2021-10-07,6 days,2021-10-01,09:18:00,173.4,216.75,2021-10-01,10:46:00,216.75,-43.349999999999994,-47.25149999999999,SL Hit,161.3627623153405,-0.762463256354331,2021,10
1,BANKNIFTY21100737900CE,37900,CE,2021-10-07,6 days,2021-10-01,10:47:00,187.1,257.2625,2021-10-01,15:22:00,149.75,37.349999999999994,33.9815,EOD,161.3627623153405,0.5483348707618743,2021,10
2,BANKNIFTY21100736400PE,36400,PE,2021-10-07,6 days,2021-10-01,09:18:00,251.5,314.375,2021-10-01,15:22:00,122.35,129.15,125.4115,EOD,161.3627623153405,2.0236746066110327,2021,10
0,BANKNIFTY21100738000CE,38000,CE,2021-10-07,3 days,2021-10-04,09:18:00,155.25,194.0625,2021-10-04,15:22:00,143.15,12.099999999999994,9.115999999999994,EOD,160.39650014836675,0.14621744953525104,2021,10
1,BANKNIFTY21100736700PE,36700,PE,2021-10-07,3 days,2021-10-04,09:18:00,101.55,126.9375,2021-10-04,15:22:00,54.55,47.0,45.439,EOD,160.39650014836675,0.7288256570241637,2021,10
0,BANKNIFTY21100737900CE,37900,CE,2021-10-07,2 days,2021-10-05,09:18:00,100.45,125.5625,2021-10-05,09:22:00,125.5625,-25.112499999999997,-27.372624999999996,SL Hit,159.9872010239181,-0.43792696584273255,2021,10
1,BANKNIFTY21100738000CE,38000,CE,2021-10-07,2 days,2021-10-05,09:23:00,100.25,137.84375,2021-10-05,13:00:00,137.84375,-37.59375,-39.9746875,SL Hit,159.9872010239181,-0.6395438364930806,2021,10
2,BANKNIFTY21100738100CE,38100,CE,2021-10-07,2 days,2021-10-05,13:01:00,105.25,144.71875,2021-10-05,15:22:00,91.05,14.200000000000003,12.237000000000002,EOD,159.9872010239181,0.1957763378929686,2021,10
3,BANKNIFTY21100737200PE,37200,PE,2021-10-07,2 days,2021-10-05,09:18:00,193.9,242.375,2021-10-05,15:22:00,65.55,128.35000000000002,125.75550000000003,EOD,159.9872010239181,2.0119270458363334,2021,10
0,BANKNIFTY21100737900CE,37900,CE,2021-10-07,1 days,2021-10-06,09:18:00,181.0,226.25,2021-10-06,09:58:00,226.25,-45.25,-49.3225,SL Hit,158.7973745500741,-0.7832283506246028,2021,10
1,BANKNIFTY21100738200CE,38200,CE,2021-10-07,1 days,2021-10-06,09:59:00,105.4,144.925,2021-10-06,15:22:00,19.1,86.30000000000001,85.055,EOD,158.7973745500741,1.3506510692356553,2021,10
2,BANKNIFTY21100737500PE,37500,PE,2021-10-07,1 days,2021-10-06,09:18:00,91.75,114.6875,2021-10-06,13:19:00,114.6875,-22.9375,-25.001875,SL Hit,158.7973745500741,-0.39702321088291337,2021,10
3,BANKNIFTY21100737400PE,37400,PE,2021-10-07,1 days,2021-10-06,13:20:00,95.8,131.725,2021-10-06,14:47:00,131.725,-35.925,-38.20025,SL Hit,158.7973745500741,-0.6066099407156468,2021,10
4,BANKNIFTY21100737300PE,37300,PE,2021-10-07,1 days,2021-10-06,14:48:00,103.4,142.175,2021-10-06,15:22:00,88.35,15.050000000000011,13.132500000000011,EOD,158.7973745500741,0.20854065212788497,2021,10
0,BANKNIFTY21100737500CE,37500,CE,2021-10-07,0 days,2021-10-07,09:18:00,371.55,464.4375,2021-10-07,15:22:00,249.2,122.35000000000002,116.14250000000003,EOD,158.26770718891495,1.838160718218856,2021,10
1,BANKNIFTY21100738100PE,38100,PE,2021-10-07,0 days,2021-10-07,09:18:00,306.7,383.375,2021-10-07,09:24:00,383.375,-76.67500000000001,-83.57575000000001,SL Hit,158.26770718891495,-1.322734232909396,2021,10
2,BANKNIFTY21100738000PE,38000,PE,2021-10-07,0 days,2021-10-07,09:25:00,257.85,354.54375000000005,2021-10-07,11:29:00,354.54375000000005,-96.69375000000002,-102.81768750000002,SL Hit,158.26770718891495,-1.6272719659091364,2021,10
3,BANKNIFTY21100737900PE,37900,PE,2021-10-07,0 days,2021-10-07,11:30:00,216.9,298.2375,2021-10-07,15:22:00,150.85,66.05000000000001,62.37250000000001,EOD,158.26770718891495,0.9871552566640599,2021,10
0,BANKNIFTY21101438500CE,38500,CE,2021-10-14,6 days,2021-10-08,09:18:00,157.6,197.0,2021-10-08,10:39:00,197.0,-39.400000000000006,-42.946000000000005,SL Hit,158.15027439072608,-0.6791921683984123,2021,10
1,BANKNIFTY21101438700CE,38700,CE,2021-10-14,6 days,2021-10-08,10:40:00,136.9,188.2375,2021-10-08,15:22:00,62.55,74.35000000000001,72.3555,EOD,158.15027439072608,1.1443042178678182,2021,10
2,BANKNIFTY21101437200PE,37200,PE,2021-10-14,6 days,2021-10-08,09:18:00,146.9,183.625,2021-10-08,15:22:00,106.55,40.35000000000001,37.81550000000001,EOD,158.15027439072608,0.5980531701222503,2021,10
0,BANKNIFTY21101438300CE,38300,CE,2021-10-14,3 days,2021-10-11,09:18:00,146.45,183.0625,2021-10-11,09:34:00,183.0625,-36.61250000000001,-39.90762500000001,SL Hit,158.74800738178234,-0.6335255948089403,2021,10
1,BANKNIFTY21101438600CE,38600,CE,2021-10-14,3 days,2021-10-11,09:35:00,95.95,131.93125,2021-10-11,09:55:00,131.93125,-35.98125,-38.260062500000004,SL Hit,158.74800738178234,-0.6073708684177453,2021,10
2,BANKNIFTY21101438700CE,38700,CE,2021-10-14,3 days,2021-10-11,09:56:00,102.3,140.6625,2021-10-11,13:32:00,140.6625,-38.3625,-40.792125,SL Hit,158.74800738178234,-0.6475668560618587,2021,10
3,BANKNIFTY21101437400PE,37400,PE,2021-10-14,3 days,2021-10-11,09:18:00,120.55,150.6875,2021-10-11,15:22:00,62.35,58.199999999999996,56.370999999999995,EOD,158.74800738178234,0.8948783924118452,2021,10
0,BANKNIFTY21101438500CE,38500,CE,2021-10-14,2 days,2021-10-12,09:18:00,192.4,240.5,2021-10-12,14:16:00,240.5,-48.099999999999994,-52.428999999999995,SL Hit,157.02120309645812,-0.8232464657144202,2021,10
1,BANKNIFTY21101438900CE,38900,CE,2021-10-14,2 days,2021-10-12,14:17:00,105.55,145.13125,2021-10-12,15:22:00,78.2,27.349999999999994,25.512499999999996,EOD,157.02120309645812,0.40060034439983877,2021,10
2,BANKNIFTY21101437900PE,37900,PE,2021-10-14,2 days,2021-10-12,09:18:00,137.85,172.3125,2021-10-12,15:22:00,77.35,60.5,58.348,EOD,157.02120309645812,0.9161873158272138,2021,10
0,BANKNIFTY21101438800CE,38800,CE,2021-10-14,1 days,2021-10-13,09:18:00,161.0,201.25,2021-10-13,15:22:00,108.2,52.8,50.108,EOD,154.89047307422737,0.7761251824803385,2021,10
1,BANKNIFTY21101438300PE,38300,PE,2021-10-14,1 days,2021-10-13,09:18:00,99.35,124.1875,2021-10-13,11:48:00,124.1875,-24.837500000000006,-27.072875000000007,SL Hit,154.89047307422737,-0.41933304162294244,2021,10
