,Date,Position,Type,Expiry,Index,Contract,Entry Time,Exit Time,Entry Price,Exit Price,Quantity,PnL,Points,ROI,PnL_w_cs,ROI_w_cs,Trade Year
490,2019-05-30,CLOSED,STRADDLE,2019-05-30,NIFTY,11750CE,9:16:00,10:20:00,114.0,158.8,-255.3191489,-11438.29787,-44.8,-0.011438297870000001,-11507.94893381992,-1.150794893381992,2019
491,2019-05-30,CLOSED,STRADDLE,2019-05-30,NIFTY,11750PE,9:16:00,10:20:00,2.7,0.65,-255.3191489,523.4042553,2.05,0.0005234042553000001,522.548936151185,0.0522548936151185,2019
492,2019-05-30,CLOSED,STRADDLE,2019-05-30,NIFTY,11800CE,9:16:00,15:22:00,73.25,128.95,-254.2372881,-14161.01695,-55.7,-0.014161016949999999,-14212.42372965382,-1.421242372965382,2019
493,2019-05-30,CLOSED,STRADDLE,2019-05-30,NIFTY,11800PE,9:16:00,15:22:00,9.3,0.2,-254.2372881,2313.559322,9.1,0.002313559322,2311.14406776305,0.231114406776305,2019
494,2019-05-30,CLOSED,STRADDLE,2019-05-30,NIFTY,11850CE,9:16:00,15:22:00,37.4,78.7,-253.164557,-10455.6962,-41.3,-0.0104556962,-10485.0886050677,-1.04850886050677,2019
495,2019-05-30,CLOSED,STRADDLE,2019-05-30,NIFTY,11850PE,9:16:00,15:22:00,22.2,0.45,-253.164557,5506.329114,21.75,0.005506329114,5500.59493678395,0.550059493678395,2019
496,2019-05-30,CLOSED,STRADDLE,2019-05-30,NIFTY,11900CE,9:16:00,15:22:00,15.55,31.75,-252.1008403,-4084.033613,-16.2,-0.004084033613,-4095.9579827461903,-0.409595798274619,2019
497,2019-05-30,CLOSED,STRADDLE,2019-05-30,NIFTY,11900PE,9:16:00,15:22:00,46.3,2.6,-252.1008403,11016.80672,43.7,0.011016806720000001,11004.47898890933,1.100447898890933,2019
498,2019-05-30,CLOSED,STRADDLE,2019-05-30,NIFTY,11950CE,9:16:00,15:22:00,4.45,3.7,-251.0460251,188.2845188,0.75,0.0001882845188,186.238493695435,0.0186238493695435,2019
499,2019-05-30,CLOSED,STRADDLE,2019-05-30,NIFTY,11950PE,9:16:00,15:22:00,83.9,16.65,-251.0460251,16882.84519,67.25,0.01688284519,16857.602512176196,1.6857602512176195,2019
500,2019-05-30,CLOSED,REBALANCE,2019-05-30,NIFTY,12000CE,10:20:00,15:22:00,4.7,0.65,-250.0,1012.5,4.05,0.0010125,1011.1625,0.10111625,2019
501,2019-05-30,CLOSED,REBALANCE,2019-05-30,NIFTY,12000PE,10:20:00,15:22:00,85.0,62.55,-250.0,5612.5,22.45,0.0056125,5575.6125,0.55756125,2019
502,2019-06-06,CLOSED,HEDGE,2019-06-06,NIFTY,11800PE,9:16:00,15:22:00,0.6,0.5,1271.186441,-127.1186441,-0.1,-0.0001271186441,-125.72033901489999,-0.012572033901489999,2019
503,2019-06-06,CLOSED,HEDGE,2019-06-06,NIFTY,12200CE,9:16:00,15:22:00,0.7,0.05,1229.508197,-799.1803279,-0.65,-0.0007991803278999999,-798.25819675225,-0.079825819675225,2019
504,2019-06-06,CLOSED,STRADDLE,2019-06-06,NIFTY,11900CE,9:16:00,15:22:00,109.95,0.4,-252.1008403,27617.64706,109.55,0.02761764706,27589.827732272894,2.7589827732272894,2019
505,2019-06-06,CLOSED,STRADDLE,2019-06-06,NIFTY,11900PE,9:16:00,15:22:00,3.35,33.65,-252.1008403,-7638.655462,-30.3,-0.007638655461999999,-7647.9831930911,-0.7647983193091099,2019
506,2019-06-06,CLOSED,STRADDLE,2019-06-06,NIFTY,11950CE,9:16:00,15:22:00,69.25,0.15,-251.0460251,17347.28033,69.1,0.017347280330000003,17329.857735858062,1.7329857735858063,2019
507,2019-06-06,CLOSED,STRADDLE,2019-06-06,NIFTY,11950PE,9:16:00,15:22:00,10.2,80.3,-251.0460251,-17598.32636,-70.1,-0.01759832636,-17621.04602527155,-1.762104602527155,2019
508,2019-06-06,CLOSED,STRADDLE,2019-06-06,NIFTY,12000CE,9:16:00,15:22:00,40.0,0.15,-250.0,9962.5,39.85,0.0099625,9952.4625,0.99524625,2019
509,2019-06-06,CLOSED,STRADDLE,2019-06-06,NIFTY,12000PE,9:16:00,15:22:00,27.45,131.0,-250.0,-25887.5,-103.55,-0.0258875,-25927.1125,-2.59271125,2019
510,2019-06-06,CLOSED,STRADDLE,2019-06-06,NIFTY,12050CE,9:16:00,13:40:00,18.7,0.3,-248.9626556,4580.912863,18.4,0.004580912863,4576.182572543599,0.45761825725435995,2019
511,2019-06-06,CLOSED,STRADDLE,2019-06-06,NIFTY,12050PE,9:16:00,13:40:00,52.3,153.6,-248.9626556,-25219.91701,-101.3,-0.025219917010000002,-25271.17842078804,-2.527117842078804,2019
512,2019-06-06,CLOSED,STRADDLE,2019-06-06,NIFTY,12100CE,9:16:00,12:20:00,6.75,0.4,-247.9338843,1574.380165,6.35,0.001574380165,1572.607437727255,0.1572607437727255,2019
513,2019-06-06,CLOSED,STRADDLE,2019-06-06,NIFTY,12100PE,9:16:00,12:20:00,88.7,165.3,-247.9338843,-18991.73554,-76.6,-0.018991735540000002,-19054.7107466122,-1.90547107466122,2019
514,2019-06-06,CLOSED,REBALANCE,2019-06-06,NIFTY,11850CE,12:20:00,15:22:00,72.5,8.1,-253.164557,16303.79747,64.4,0.01630379747,16283.3924067058,1.62833924067058,2019
515,2019-06-06,CLOSED,REBALANCE,2019-06-06,NIFTY,11850PE,12:20:00,15:22:00,1.65,3.9,-253.164557,-569.6202532,-2.25,-0.0005696202532,-571.0253164913499,-0.057102531649134994,2019
516,2019-06-06,CLOSED,REBALANCE,2019-06-06,NIFTY,11800CE,13:40:00,15:22:00,81.05,54.05,-254.2372881,6864.40678,27.0,0.00686440678,6830.0593223776905,0.6830059322377691,2019
517,2019-06-06,CLOSED,REBALANCE,2019-06-06,NIFTY,11800PE,13:40:00,15:22:00,1.25,0.5,-254.2372881,190.6779661,0.75,0.00019067796609999998,190.233050845825,0.0190233050845825,2019
518,2019-06-13,CLOSED,HEDGE,2019-06-13,NIFTY,11650PE,9:16:00,15:22:00,0.2,0.05,1287.553648,-193.1330472,-0.15,-0.0001931330472,-192.811158788,-0.0192811158788,2019
519,2019-06-13,CLOSED,HEDGE,2019-06-13,NIFTY,12050CE,9:16:00,15:22:00,0.25,0.05,1244.813278,-248.9626556,-0.2,-0.0002489626556,-248.5892116166,-0.02485892116166,2019
520,2019-06-13,CLOSED,STRADDLE,2019-06-13,NIFTY,11750CE,9:16:00,15:12:00,123.0,161.5,-255.3191489,-9829.787234,-38.5,-0.009829787234,-9902.425531862049,-0.9902425531862049,2019
521,2019-06-13,CLOSED,STRADDLE,2019-06-13,NIFTY,11750PE,9:16:00,15:12:00,0.75,0.05,-255.3191489,178.7234043,0.7,0.0001787234043,178.51914898088,0.017851914898088,2019
522,2019-06-13,CLOSED,STRADDLE,2019-06-13,NIFTY,11800CE,9:16:00,15:22:00,78.85,93.35,-254.2372881,-3686.440678,-14.5,-0.003686440678,-3730.2203390108198,-0.37302203390108196,2019
523,2019-06-13,CLOSED,STRADDLE,2019-06-13,NIFTY,11800PE,9:16:00,15:22:00,4.0,0.1,-254.2372881,991.5254237,3.9,0.0009915254237,990.48305081879,0.099048305081879,2019
524,2019-06-13,CLOSED,STRADDLE,2019-06-13,NIFTY,11850CE,9:16:00,15:22:00,41.4,41.45,-253.164557,-12.65822785,-0.05,-1.265822785e-05,-33.63291139745,-0.0033632911397450003,2019
525,2019-06-13,CLOSED,STRADDLE,2019-06-13,NIFTY,11850PE,9:16:00,15:22:00,14.15,0.4,-253.164557,3481.012658,13.75,0.0034810126580000003,3477.32911369565,0.347732911369565,2019
526,2019-06-13,CLOSED,STRADDLE,2019-06-13,NIFTY,11900CE,9:16:00,15:22:00,17.55,6.3,-252.1008403,2836.134454,11.25,0.002836134454,2830.121848958845,0.2830121848958845,2019
527,2019-06-13,CLOSED,STRADDLE,2019-06-13,NIFTY,11900PE,9:16:00,15:22:00,36.95,5.85,-252.1008403,7840.336134,31.1,0.007840336134,7829.546218035161,0.782954621803516,2019
528,2019-06-13,CLOSED,STRADDLE,2019-06-13,NIFTY,11950CE,9:16:00,15:22:00,4.9,0.3,-251.0460251,1154.811715,4.6,0.0011548117150000001,1153.5062756694801,0.11535062756694801,2019
529,2019-06-13,CLOSED,STRADDLE,2019-06-13,NIFTY,11950PE,9:16:00,15:22:00,69.95,45.65,-251.0460251,6100.41841,24.3,0.00610041841,6071.39748949844,0.607139748949844,2019
530,2019-06-13,CLOSED,REBALANCE,2019-06-13,NIFTY,12000CE,15:12:00,15:22:00,0.05,0.1,-250.0,-12.5,-0.05,-1.25e-05,-12.5375,-0.0012537499999999999,2019
531,2019-06-13,CLOSED,REBALANCE,2019-06-13,NIFTY,12000PE,15:12:00,15:22:00,68.35,92.95,-250.0,-6150.0,-24.6,-0.00615,-6190.325,-0.6190325,2019
532,2019-06-20,SL CLOSED,HEDGE,2019-06-20,NIFTY,11500PE,9:16:00,14:51:00,0.75,0.15,1304.347826,-782.6086957,-0.6,-0.0007826086957,-781.4347826566,-0.07814347826566,2019
533,2019-06-20,SL CLOSED,HEDGE,2019-06-20,NIFTY,11800CE,9:16:00,14:51:00,3.2,3.6,1271.186441,508.4745763,0.4,0.0005084745763,517.1186440988,0.05171186440988,2019
534,2019-06-20,CLOSED,STRADDLE,2019-06-20,NIFTY,11550CE,9:16:00,10:54:00,141.15,178.35,-259.7402597,-9662.337662,-37.2,-0.009662337662,-9745.32467497415,-0.9745324674974151,2019
535,2019-06-20,CLOSED,STRADDLE,2019-06-20,NIFTY,11550PE,9:16:00,10:54:00,1.65,0.55,-259.7402597,285.7142857,1.1,0.0002857142857,285.14285712866,0.028514285712866003,2019
536,2019-06-20,CLOSED,STRADDLE,2019-06-20,NIFTY,11600CE,9:16:00,14:17:00,98.2,169.0,-258.6206897,-18310.34483,-70.8,-0.01831034483,-18379.448278287837,-1.8379448278287838,2019
537,2019-06-20,CLOSED,STRADDLE,2019-06-20,NIFTY,11600PE,9:16:00,14:17:00,5.45,0.25,-258.6206897,1344.827586,5.2,0.001344827586,1343.3534480687101,0.134335344806871,2019
538,2019-06-20,SL CLOSED,STRADDLE,2019-06-20,NIFTY,11650CE,9:16:00,14:51:00,63.25,114.45,-257.5107296,-13184.54936,-51.2,-0.01318454936,-13230.30901664992,-1.3230309016649922,2019
539,2019-06-20,SL CLOSED,STRADDLE,2019-06-20,NIFTY,11650PE,9:16:00,14:51:00,15.8,0.45,-257.5107296,3952.7897,15.35,0.0039527897,3948.605150644,0.3948605150644,2019
540,2019-06-20,SL CLOSED,STRADDLE,2019-06-20,NIFTY,11700CE,9:16:00,14:51:00,26.9,64.4,-256.4102564,-9615.384615,-37.5,-0.009615384615000002,-9638.79487140932,-0.963879487140932,2019
541,2019-06-20,SL CLOSED,STRADDLE,2019-06-20,NIFTY,11700PE,9:16:00,14:51:00,27.45,1.5,-256.4102564,6653.846154,25.95,0.006653846154,6646.42307707722,0.664642307707722,2019
542,2019-06-20,SL CLOSED,STRADDLE,2019-06-20,NIFTY,11750CE,9:16:00,14:51:00,10.25,22.75,-255.3191489,-3191.489362,-12.5,-0.003191489362,-3199.9148939137,-0.31999148939137,2019
543,2019-06-20,SL CLOSED,STRADDLE,2019-06-20,NIFTY,11750PE,9:16:00,14:51:00,59.2,6.3,-255.3191489,13506.38298,52.9,0.01350638298,13489.65957574705,1.348965957574705,2019
544,2019-06-20,SL CLOSED,REBALANCE,2019-06-20,NIFTY,11800CE,10:54:00,14:51:00,4.45,3.6,-254.2372881,216.1016949,0.85,0.00021610169490000002,214.05508473079502,0.021405508473079503,2019
545,2019-06-20,SL CLOSED,REBALANCE,2019-06-20,NIFTY,11800PE,10:54:00,14:51:00,67.9,30.75,-254.2372881,9444.915254,37.15,0.009444915254,9419.834745528935,0.9419834745528934,2019
546,2019-06-20,SL CLOSED,REBALANCE,2019-06-20,NIFTY,11850CE,14:17:00,14:51:00,0.6,0.4,-253.164557,50.63291139,0.2,5.0632911389999994e-05,50.379746833,0.0050379746833,2019
547,2019-06-20,SL CLOSED,REBALANCE,2019-06-20,NIFTY,11850PE,14:17:00,14:51:00,69.1,74.75,-253.164557,-1430.379747,-5.65,-0.001430379747,-1466.7974685244499,-0.14667974685244498,2019
548,2019-06-27,CLOSED,HEDGE,2019-06-27,NIFTY,11650PE,9:16:00,15:22:00,0.5,0.15,1287.553648,-450.6437768,-0.35,-0.0004506437768,-449.8068669288,-0.04498068669288,2019
549,2019-06-27,CLOSED,HEDGE,2019-06-27,NIFTY,12050CE,9:16:00,15:22:00,0.25,0.05,1244.813278,-248.9626556,-0.2,-0.0002489626556,-248.5892116166,-0.02485892116166,2019
550,2019-06-27,CLOSED,STRADDLE,2019-06-27,NIFTY,11750CE,9:16:00,15:22:00,125.1,115.0,-255.3191489,2578.723404,10.1,0.002578723404,2517.42127634911,0.251742127634911,2019
551,2019-06-27,CLOSED,STRADDLE,2019-06-27,NIFTY,11750PE,9:16:00,15:22:00,1.7,0.1,-255.3191489,408.5106383,1.6,0.0004085106383,408.05106383198,0.040805106383198,2019
552,2019-06-27,CLOSED,STRADDLE,2019-06-27,NIFTY,11800CE,9:16:00,15:22:00,80.6,71.8,-254.2372881,2237.288136,8.8,0.002237288136,2198.54237329356,0.21985423732935602,2019
553,2019-06-27,CLOSED,STRADDLE,2019-06-27,NIFTY,11800PE,9:16:00,15:22:00,5.5,0.35,-254.2372881,1309.322034,5.15,0.001309322034,1307.8347458646151,0.1307834745864615,2019
554,2019-06-27,CLOSED,STRADDLE,2019-06-27,NIFTY,11850CE,9:16:00,15:22:00,44.05,22.55,-253.164557,5443.037975,21.5,0.005443037975,5426.1772155038,0.54261772155038,2019
555,2019-06-27,CLOSED,STRADDLE,2019-06-27,NIFTY,11850PE,9:16:00,15:22:00,15.05,2.4,-253.164557,3202.531646,12.65,0.003202531646,3198.11392448035,0.31981139244803497,2019
556,2019-06-27,CLOSED,STRADDLE,2019-06-27,NIFTY,11900CE,9:16:00,15:22:00,19.1,2.55,-252.1008403,4172.268908,16.55,0.004172268908,4166.810924807505,0.4166810924807505,2019
557,2019-06-27,CLOSED,STRADDLE,2019-06-27,NIFTY,11900PE,9:16:00,15:22:00,37.0,23.1,-252.1008403,3504.201681,13.9,0.003504201681,3489.05042049797,0.348905042049797,2019
558,2019-06-27,CLOSED,STRADDLE,2019-06-27,NIFTY,11950CE,9:16:00,15:22:00,5.4,0.2,-251.0460251,1305.439331,5.2,0.001305439331,1304.0334732594401,0.13040334732594402,2019
559,2019-06-27,CLOSED,STRADDLE,2019-06-27,NIFTY,11950PE,9:16:00,15:22:00,69.1,71.85,-251.0460251,-690.376569,-2.75,-0.000690376569,-725.761506237845,-0.0725761506237845,2019
560,2019-07-04,CLOSED,HEDGE,2019-07-04,NIFTY,11750PE,9:16:00,15:22:00,0.45,0.05,1276.595745,-510.6382979,-0.4,-0.0005106382979,-510.0000000275,-0.05100000000275,2019
561,2019-07-04,CLOSED,HEDGE,2019-07-04,NIFTY,12150CE,9:16:00,15:22:00,0.1,0.05,1234.567901,-61.72839506,-0.05,-6.172839506e-05,-61.54320987485,-0.006154320987485,2019
562,2019-07-04,CLOSED,STRADDLE,2019-07-04,NIFTY,11850CE,9:16:00,15:22:00,80.85,99.1,-253.164557,-4620.253165,-18.25,-0.004620253165,-4665.81012703215,-0.46658101270321506,2019
563,2019-07-04,CLOSED,STRADDLE,2019-07-04,NIFTY,11850PE,9:16:00,15:22:00,2.7,0.05,-253.164557,670.8860759,2.65,0.0006708860759,670.18987336825,0.067018987336825,2019
564,2019-07-04,CLOSED,STRADDLE,2019-07-04,NIFTY,11900CE,9:16:00,15:22:00,43.4,51.25,-252.1008403,-1978.991597,-7.85,-0.001978991597,-2002.8529415343949,-0.20028529415343949,2019
565,2019-07-04,CLOSED,STRADDLE,2019-07-04,NIFTY,11900PE,9:16:00,15:22:00,12.45,0.4,-252.1008403,3037.815126,12.05,0.003037815126,3034.575630202145,0.3034575630202145,2019
566,2019-07-04,CLOSED,STRADDLE,2019-07-04,NIFTY,11950CE,9:16:00,15:22:00,17.5,10.45,-251.0460251,1769.874477,7.05,0.001769874477,1762.8577405984552,0.17628577405984552,2019
567,2019-07-04,CLOSED,STRADDLE,2019-07-04,NIFTY,11950PE,9:16:00,15:22:00,32.65,4.65,-251.0460251,7029.288703,28.0,0.007029288703,7019.92468626377,0.701992468626377,2019
568,2019-07-04,CLOSED,STRADDLE,2019-07-04,NIFTY,12000CE,9:16:00,15:22:00,5.35,0.4,-250.0,1237.5,4.95,0.0012375,1236.0625,0.12360625,2019
569,2019-07-04,CLOSED,STRADDLE,2019-07-04,NIFTY,12000PE,9:16:00,15:22:00,67.65,39.2,-250.0,7112.5,28.45,0.0071125,7085.7875,0.70857875,2019
570,2019-07-04,CLOSED,STRADDLE,2019-07-04,NIFTY,12050CE,9:16:00,15:22:00,0.65,0.05,-248.9626556,149.3775934,0.6,0.0001493775934,149.20331954108,0.014920331954108,2019
571,2019-07-04,CLOSED,STRADDLE,2019-07-04,NIFTY,12050PE,9:16:00,15:22:00,111.95,83.35,-248.9626556,7120.33195,28.6,0.007120331949999999,7071.709543361319,0.707170954336132,2019
572,2019-07-11,CLOSED,HEDGE,2019-07-11,NIFTY,11400PE,9:16:00,15:22:00,0.9,0.05,1315.789474,-1118.421053,-0.85,-0.001118421053,-1117.1710529997001,-0.11171710529997002,2019
573,2019-07-11,CLOSED,HEDGE,2019-07-11,NIFTY,11700CE,9:16:00,15:22:00,0.8,0.05,1282.051282,-961.5384615,-0.75,-0.0009615384615000001,-960.4487179103,-0.09604487179103001,2019
574,2019-07-11,CLOSED,STRADDLE,2019-07-11,NIFTY,11450CE,9:16:00,15:22:00,95.25,128.45,-262.0087336,-8698.689956,-33.2,-0.008698689956,-8757.30130970632,-0.8757301309706319,2019
575,2019-07-11,CLOSED,STRADDLE,2019-07-11,NIFTY,11450PE,9:16:00,15:22:00,1.7,0.05,-262.0087336,432.3144105,1.65,0.00043231441050000003,431.8558952162,0.04318558952162,2019
576,2019-07-11,CLOSED,STRADDLE,2019-07-11,NIFTY,11500CE,9:16:00,15:22:00,53.45,72.35,-260.8695652,-4930.434783,-18.9,-0.004930434783,-4963.25217430216,-0.49632521743021596,2019
577,2019-07-11,CLOSED,STRADDLE,2019-07-11,NIFTY,11500PE,9:16:00,15:22:00,7.45,0.2,-260.8695652,1891.304348,7.25,0.0018913043479999998,1889.30869582622,0.188930869582622,2019
578,2019-07-11,CLOSED,STRADDLE,2019-07-11,NIFTY,11550CE,9:16:00,15:22:00,24.0,22.3,-259.7402597,441.5584416,1.7,0.0004415584416,429.53246757589,0.042953246757589,2019
579,2019-07-11,CLOSED,STRADDLE,2019-07-11,NIFTY,11550PE,9:16:00,15:22:00,23.65,1.2,-259.7402597,5831.168831,22.45,0.005831168831,5824.714285546455,0.5824714285546455,2019
580,2019-07-11,CLOSED,STRADDLE,2019-07-11,NIFTY,11600CE,9:16:00,15:22:00,9.2,0.95,-258.6206897,2133.62069,8.25,0.00213362069,2130.995689999545,0.2130995689999545,2019
581,2019-07-11,CLOSED,STRADDLE,2019-07-11,NIFTY,11600PE,9:16:00,15:22:00,54.8,17.65,-258.6206897,9607.758621,37.15,0.009607758621,9589.021552031236,0.9589021552031236,2019
582,2019-07-11,CLOSED,STRADDLE,2019-07-11,NIFTY,11650CE,9:16:00,15:22:00,2.6,0.05,-257.5107296,656.6523605,2.55,0.0006566523604999999,655.96995706656,0.065596995706656,2019
583,2019-07-11,CLOSED,STRADDLE,2019-07-11,NIFTY,11650PE,9:16:00,15:22:00,96.25,66.75,-257.5107296,7596.566524,29.5,0.0075965665239999995,7554.5922750752,0.7554592275075199,2019
584,2019-07-18,CLOSED,HEDGE,2019-07-18,NIFTY,11500PE,9:16:00,15:22:00,0.35,0.05,1304.347826,-391.3043478,-0.3,-0.00039130434780000004,-390.7826086696,-0.03907826086696,2019
585,2019-07-18,CLOSED,HEDGE,2019-07-18,NIFTY,11800CE,9:16:00,15:22:00,0.3,0.05,1271.186441,-317.7966102,-0.25,-0.0003177966102,-317.35169494564997,-0.031735169494564994,2019
586,2019-07-18,CLOSED,STRADDLE,2019-07-18,NIFTY,11550CE,9:16:00,15:22:00,101.7,71.6,-259.7402597,7818.181818,30.1,0.007818181818,7773.16883099399,0.777316883099399,2019
587,2019-07-18,CLOSED,STRADDLE,2019-07-18,NIFTY,11550PE,9:16:00,15:22:00,0.65,0.05,-259.7402597,155.8441558,0.6,0.0001558441558,155.66233761821002,0.015566233761821001,2019
588,2019-07-18,CLOSED,STRADDLE,2019-07-18,NIFTY,11600CE,9:16:00,15:22:00,55.5,20.75,-258.6206897,8987.068966,34.75,0.008987068966000001,8967.349138410376,0.8967349138410377,2019
589,2019-07-18,CLOSED,STRADDLE,2019-07-18,NIFTY,11600PE,9:16:00,15:22:00,4.35,0.7,-258.6206897,943.9655172,3.65,0.0009439655172,942.6594827170151,0.09426594827170151,2019
590,2019-07-18,CLOSED,STRADDLE,2019-07-18,NIFTY,11650CE,9:16:00,15:22:00,22.25,0.4,-257.5107296,5626.609442,21.85,0.005626609442,5620.77682397456,0.562077682397456,2019
591,2019-07-18,CLOSED,STRADDLE,2019-07-18,NIFTY,11650PE,9:16:00,15:22:00,16.5,22.85,-257.5107296,-1635.193133,-6.35,-0.001635193133,-1645.32618020976,-0.164532618020976,2019
592,2019-07-18,CLOSED,STRADDLE,2019-07-18,NIFTY,11700CE,9:16:00,15:22:00,6.0,0.05,-256.4102564,1525.641026,5.95,0.001525641026,1524.08974394878,0.15240897439487802,2019
593,2019-07-18,CLOSED,STRADDLE,2019-07-18,NIFTY,11700PE,9:16:00,15:22:00,46.0,67.2,-256.4102564,-5435.897436,-21.2,-0.005435897436,-5464.92307702448,-0.546492307702448,2019
594,2019-07-18,CLOSED,STRADDLE,2019-07-18,NIFTY,11750CE,9:16:00,15:22:00,1.15,0.05,-255.3191489,280.8510638,1.1,0.00028085106380000004,280.54468082132,0.028054468082132,2019
595,2019-07-18,CLOSED,STRADDLE,2019-07-18,NIFTY,11750PE,9:16:00,15:22:00,89.0,114.25,-255.3191489,-6446.808511,-25.25,-0.006446808511,-6498.702128013925,-0.6498702128013926,2019
596,2019-07-25,CLOSED,HEDGE,2019-07-25,NIFTY,11150PE,9:16:00,15:22:00,0.75,0.15,1345.29148,-807.1748879,-0.6,-0.0008071748879000001,-805.9641255680001,-0.08059641255680002,2019
597,2019-07-25,CLOSED,HEDGE,2019-07-25,NIFTY,11450CE,9:16:00,15:22:00,0.25,0.1,1310.043668,-196.5065502,-0.15,-0.0001965065502,-196.04803491619998,-0.01960480349162,2019
598,2019-07-25,CLOSED,STRADDLE,2019-07-25,NIFTY,11200CE,9:16:00,15:22:00,80.8,71.35,-267.8571429,2531.25,9.45,0.00253125,2490.495535707765,0.24904955357077652,2019
599,2019-07-25,CLOSED,STRADDLE,2019-07-25,NIFTY,11200PE,9:16:00,15:22:00,4.3,0.25,-267.8571429,1084.821429,4.05,0.0010848214290000002,1083.602678999805,0.1083602678999805,2019
600,2019-07-25,CLOSED,STRADDLE,2019-07-25,NIFTY,11250CE,9:16:00,15:22:00,42.25,18.0,-266.6666667,6466.666667,24.25,0.006466666667000001,6450.600000331326,0.6450600000331326,2019
601,2019-07-25,CLOSED,STRADDLE,2019-07-25,NIFTY,11250PE,9:16:00,15:22:00,14.85,1.55,-266.6666667,3546.666667,13.3,0.003546666667,3542.29333366612,0.354229333366612,2019
602,2019-07-25,CLOSED,STRADDLE,2019-07-25,NIFTY,11300CE,9:16:00,15:22:00,16.85,2.25,-265.4867257,3876.106195,14.6,0.003876106195,3871.03539853913,0.387103539853913,2019
603,2019-07-25,CLOSED,STRADDLE,2019-07-25,NIFTY,11300PE,9:16:00,15:22:00,35.3,23.05,-265.4867257,3252.212389,12.25,0.0032522123889999997,3236.721238555405,0.3236721238555405,2019
604,2019-07-25,CLOSED,STRADDLE,2019-07-25,NIFTY,11350CE,9:16:00,15:22:00,3.7,0.3,-264.3171806,898.6784141,3.4,0.0008986784141,897.6211453776001,0.08976211453776001,2019
605,2019-07-25,CLOSED,STRADDLE,2019-07-25,NIFTY,11350PE,9:16:00,15:22:00,67.8,69.1,-264.3171806,-343.6123348,-1.3,-0.0003436123348,-379.79735682413997,-0.037979735682413994,2019
606,2019-07-25,CLOSED,STRADDLE,2019-07-25,NIFTY,11400CE,9:16:00,15:22:00,0.85,0.05,-263.1578947,210.5263158,0.8,0.0002105263158,210.28947369476998,0.021028947369476997,2019
607,2019-07-25,CLOSED,STRADDLE,2019-07-25,NIFTY,11400PE,9:16:00,15:22:00,111.1,114.0,-263.1578947,-763.1578947,-2.9,-0.0007631578947,-822.39473679697,-0.082239473679697,2019
608,2019-08-01,SL CLOSED,HEDGE,2019-08-01,NIFTY,10900PE,9:16:00,14:47:00,1.25,1.9,1376.146789,894.4954128,0.65,0.0008944954128,898.83027518535,0.08988302751853501,2019
609,2019-08-01,SL CLOSED,HEDGE,2019-08-01,NIFTY,11200CE,9:16:00,14:47:00,1.25,0.15,1339.285714,-1473.214286,-1.1,-0.001473214286,-1471.3392860003999,-0.14713392860004,2019
610,2019-08-01,SL CLOSED,STRADDLE,2019-08-01,NIFTY,10950CE,9:16:00,14:47:00,109.75,15.35,-273.9726027,25863.0137,94.4,0.0258630137,25828.73972740223,2.582873972740223,2019
611,2019-08-01,SL CLOSED,STRADDLE,2019-08-01,NIFTY,10950PE,9:16:00,14:47:00,3.25,11.5,-273.9726027,-2260.273973,-8.25,-0.0022602739729999997,-2264.315068889825,-0.2264315068889825,2019
612,2019-08-01,SL CLOSED,STRADDLE,2019-08-01,NIFTY,11000CE,9:16:00,14:47:00,66.15,2.8,-272.7272727,17277.27273,63.35,0.01727727273,17258.468184547335,1.7258468184547335,2019
613,2019-08-01,SL CLOSED,STRADDLE,2019-08-01,NIFTY,11000PE,9:16:00,14:47:00,8.95,40.15,-272.7272727,-8509.090909,-31.2,-0.008509090909,-8522.48181808957,-0.8522481818089571,2019
614,2019-08-01,SL CLOSED,STRADDLE,2019-08-01,NIFTY,11050CE,9:16:00,14:47:00,31.9,0.6,-271.4932127,8497.737557,31.3,0.008497737557,8488.91402758725,0.8488914027587251,2019
615,2019-08-01,SL CLOSED,STRADDLE,2019-08-01,NIFTY,11050PE,9:16:00,14:47:00,21.35,87.55,-271.4932127,-17972.85068,-66.2,-0.01797285068,-18002.416290863028,-1.8002416290863028,2019
616,2019-08-01,CLOSED,STRADDLE,2019-08-01,NIFTY,11100CE,9:16:00,14:43:00,13.65,0.15,-270.2702703,3648.648649,13.5,0.003648648649,3644.91891926986,0.364491891926986,2019
617,2019-08-01,CLOSED,STRADDLE,2019-08-01,NIFTY,11100PE,9:16:00,14:43:00,48.2,162.7,-270.2702703,-30945.94595,-114.5,-0.03094594595,-31002.94595000627,-3.100294595000627,2019
618,2019-08-01,CLOSED,STRADDLE,2019-08-01,NIFTY,11150CE,9:16:00,11:58:00,4.15,0.3,-269.058296,1035.874439,3.85,0.001035874439,1034.6771295828,0.10346771295828,2019
619,2019-08-01,CLOSED,STRADDLE,2019-08-01,NIFTY,11150PE,9:16:00,11:58:00,87.45,159.1,-269.058296,-19278.02691,-71.65,-0.01927802691,-19344.3632328788,-1.93443632328788,2019
620,2019-08-01,SL CLOSED,REBALANCE,2019-08-01,NIFTY,10900CE,11:58:00,14:47:00,81.6,52.5,-275.2293578,8009.174312,29.1,0.008009174312,7972.26605511902,0.797226605511902,2019
