,level_0,index,Trade Type,Signal Generated At,Entry Time,Entry Price,Initial SL,Exit Time,Exit Price,Remarks,Points Captured,Points w CS,Qty,Leverage,PnL,PnL w CS,ROI%,ROI% w CS,Trade Year,Index,DD%
1778,1778,1194,LONG,2021-04-22 10:15:00+05:30,2021-04-22 11:15:00+05:30,31074.4,30555.25,2021-04-23 13:15:00+05:30,31831.6,Reversed,757.1999999999971,750.909399999997,96.5424915686224,3,73101.9746157606,72494.66441829901,7.31019746157606,3.6247332209149503,2021,BANKNIFTY,0.0
1779,1779,3273,LONG,2021-04-22 10:15:00+05:30,2021-04-22 11:15:00+05:30,14288.95,14151.4,2021-04-23 13:15:00+05:30,14372.55,Reversed,83.59999999999854,77.86769999999855,209.95244577103284,3,17552.02446645804,16348.514061564749,1.7552024466458038,0.8174257030782375,2021,NIFTY,0.0
1780,1780,1195,SHORT,2021-04-23 12:15:00+05:30,2021-04-23 13:15:00+05:30,31831.6,32148.4,2021-04-26 09:15:00+05:30,32358.4,Gap Outside Initial SL,-526.8000000000029,-533.2190000000029,94.2459694140414,3,-49648.77668731728,-50253.74156498601,-4.964877668731727,-2.512687078249301,2021,BANKNIFTY,-2.5126870782493143
1781,1781,3274,SHORT,2021-04-23 12:15:00+05:30,2021-04-23 13:15:00+05:30,14372.55,14461.15,2021-04-26 09:15:00+05:30,14461.15,Initial SL Hit,-88.60000000000036,-94.36674000000036,208.73122723525051,3,-18493.586733043277,-19697.28545038988,-1.8493586733043272,-0.984864272519494,2021,NIFTY,-3.497551350768788
1782,1782,1196,SHORT,2021-04-26 11:15:00+05:30,2021-04-26 12:15:00+05:30,32456.85,32603.7,2021-04-27 09:15:00+05:30,32288.5,Reversed,168.34999999999854,161.87546499999854,92.4304114539766,3,15560.659768276824,14962.215834253651,1.5560659768276826,0.7481107917126826,2021,BANKNIFTY,-2.7494405590560973
1783,1783,1197,SHORT,2021-04-26 15:15:00+05:30,2021-04-27 09:15:00+05:30,32288.5,32178.45,2021-04-27 09:15:00+05:30,32178.45,Initial SL Hit,110.04999999999929,103.60330499999928,92.91233720984252,3,10225.0027099431,9626.025210214097,1.02250027099431,0.4813012605107047,2021,BANKNIFTY,-2.2681392985454067
1784,1784,1198,LONG,2021-04-27 10:15:00+05:30,2021-04-27 11:15:00+05:30,32543.15,32152.95,2021-04-29 09:15:00+05:30,33638.55,Reversed,1095.4000000000017,1088.7818300000015,92.18529859586424,3,100979.77608190983,100369.67810430164,10.097977608190984,5.018483905215082,2021,BANKNIFTY,0.0
1785,1785,3275,LONG,2021-04-27 14:15:00+05:30,2021-04-27 15:15:00+05:30,14659.55,14588.35,2021-04-29 15:15:00+05:30,14882.65,Reversed,223.1000000000004,217.19156000000035,204.64475376120004,3,45656.2445641238,44447.113315210976,4.5656244564123805,2.2223556657605488,2021,NIFTY,0.0
1786,1786,1199,SHORT,2021-04-28 15:15:00+05:30,2021-04-29 09:15:00+05:30,33638.55,33777.7,2021-04-29 09:15:00+05:30,33959.35,Gap Outside Initial SL,-320.79999999999563,-327.55978999999564,89.18339226869172,3,-28610.032239795917,-29212.89324301989,-2.8610032239795915,-1.4606446621509945,2021,BANKNIFTY,-1.460644662150969
1787,1787,1200,LONG,2021-04-29 11:15:00+05:30,2021-04-29 12:15:00+05:30,33748.45,33304.6,2021-04-30 09:15:00+05:30,33214.95,Gap Outside Initial SL,-533.5,-540.19634,88.89297138090787,3,-47424.400231714346,-48019.65779169117,-4.742440023171434,-2.4009828895845584,2021,BANKNIFTY,-3.8616275517355234
1788,1788,3276,SHORT,2021-04-29 14:15:00+05:30,2021-04-29 15:15:00+05:30,14882.65,14958.0,2021-05-04 11:15:00+05:30,14688.75,Reversed,193.89999999999964,187.98571999999965,201.5770040953728,3,39085.78109409272,37893.59825031154,3.908578109409272,1.8946799125155769,2021,NIFTY,-1.9669476392199385
1789,1789,1201,SHORT,2021-04-30 11:15:00+05:30,2021-04-30 12:15:00+05:30,33129.8,33455.25,2021-05-03 15:15:00+05:30,32530.6,Reversed,599.2000000000044,592.6339600000043,90.55291610574164,3,54259.30733056079,53664.73326129384,5.425930733056079,2.683236663064692,2021,BANKNIFTY,0.0
1790,1790,1202,LONG,2021-05-03 14:15:00+05:30,2021-05-03 15:15:00+05:30,32530.6,31906.55,2021-05-07 11:15:00+05:30,32929.7,Reversed,399.09999999999854,392.55396999999857,92.22086281839252,3,36805.34635082033,36201.66581618525,3.680534635082033,1.8100832908092623,2021,BANKNIFTY,0.0
1791,1791,3277,LONG,2021-05-04 10:15:00+05:30,2021-05-04 11:15:00+05:30,14688.75,14580.15,2021-05-04 12:15:00+05:30,14580.15,Initial SL Hit,-108.60000000000036,-114.45378000000036,204.2379371968343,3,-22180.23997957628,-23375.803931580365,-2.218023997957628,-1.1687901965790184,2021,NIFTY,-1.1687901965790388
1792,1792,3278,SHORT,2021-05-04 12:15:00+05:30,2021-05-04 13:15:00+05:30,14577.8,14699.95,2021-05-05 15:15:00+05:30,14621.4,Reversed,-43.60000000000037,-49.439840000000366,205.79236921894935,3,-8972.547297946268,-10174.341807405855,-0.8972547297946268,-0.5087170903702929,2021,NIFTY,-1.6775072869493215
1793,1793,3279,LONG,2021-05-05 14:15:00+05:30,2021-05-05 15:15:00+05:30,14621.4,14544.9,2021-05-07 11:15:00+05:30,14790.85,Reversed,169.45000000000073,163.56755000000072,205.17871065698225,3,34767.53252082579,33560.57901432162,3.4767532520825792,1.678028950716081,2021,NIFTY,0.0
1794,1794,1203,SHORT,2021-05-07 10:15:00+05:30,2021-05-07 11:15:00+05:30,32929.7,33259.15,2021-05-10 10:15:00+05:30,33242.35,Reversed,-312.65000000000146,-319.26720500000147,91.10316826451502,3,-28483.405557900755,-29086.253898456544,-2.848340555790076,-1.454312694922827,2021,BANKNIFTY,-1.4543126949228053
1795,1795,3280,SHORT,2021-05-07 10:15:00+05:30,2021-05-07 11:15:00+05:30,14790.85,14863.05,2021-05-10 09:15:00+05:30,14933.9,Gap Outside Initial SL,-143.04999999999927,-148.99494999999928,202.82809980494696,3,-29014.559677097517,-30220.36258903293,-2.901455967709752,-1.5110181294516467,2021,NIFTY,-2.965330824374462
1796,1796,1204,LONG,2021-05-10 09:15:00+05:30,2021-05-10 10:15:00+05:30,33242.35,32859.4,2021-05-10 12:15:00+05:30,33135.05,Reversed,-107.29999999999563,-113.93773999999564,90.2463273505032,3,-9683.4309247086,-10282.46258161613,-0.96834309247086,-0.5141231290808065,2021,BANKNIFTY,-3.479453953455277
1797,1797,1205,SHORT,2021-05-10 11:15:00+05:30,2021-05-10 12:15:00+05:30,33135.05,33297.6,2021-05-11 11:15:00+05:30,32919.45,Reversed,215.60000000000585,208.99455000000583,90.5385686757678,3,19520.115406496065,18922.067418036717,1.9520115406496064,0.9461033709018356,2021,BANKNIFTY,-2.533350582553453
1798,1798,1206,LONG,2021-05-11 10:15:00+05:30,2021-05-11 11:15:00+05:30,32919.45,32611.7,2021-05-11 13:15:00+05:30,32850.85,Reversed,-68.59999999999854,-75.17702999999854,91.13153470061012,3,-6251.623280461722,-6850.998118133676,-0.6251623280461721,-0.3425499059066838,2021,BANKNIFTY,-2.875900488460161
1799,1799,3281,LONG,2021-05-11 10:15:00+05:30,2021-05-11 11:15:00+05:30,14849.4,14771.4,2021-05-12 09:15:00+05:30,14771.4,Initial SL Hit,-78.0,-83.92416,202.02836478241545,3,-15758.212453028404,-16955.0608105378,-1.5758212453028406,-0.84775304052689,2021,NIFTY,-3.723653528987029
1800,1800,1207,SHORT,2021-05-11 12:15:00+05:30,2021-05-11 13:15:00+05:30,32850.85,33154.3,2021-05-14 13:15:00+05:30,32305.75,Reversed,545.0999999999985,538.5843399999985,91.32183794331046,3,49779.5338628984,49184.511816284685,4.97795338628984,2.4592255908142344,2021,BANKNIFTY,-1.264427938172787
1801,1801,3282,LONG,2021-05-12 12:15:00+05:30,2021-05-12 13:15:00+05:30,14776.7,14695.1,2021-05-12 14:15:00+05:30,14695.1,Initial SL Hit,-81.60000000000036,-87.49436000000037,203.02232568841487,3,-16566.62177617473,-17763.308451819492,-1.6566621776174728,-0.8881654225909746,2021,NIFTY,-2.152593360763774
1802,1802,3283,SHORT,2021-05-14 10:15:00+05:30,2021-05-14 11:15:00+05:30,14653.5,14749.65,2021-05-14 13:15:00+05:30,14687.7,Reversed,-34.20000000000073,-40.06824000000073,204.7292455727301,3,-7001.740198587518,-8203.140546627235,-0.7001740198587518,-0.4101570273313618,2021,NIFTY,-2.5627503880951394
1803,1803,1208,SHORT,2021-05-14 12:15:00+05:30,2021-05-14 13:15:00+05:30,32305.75,32123.55,2021-05-14 13:15:00+05:30,32123.55,Initial SL Hit,182.20000000000076,175.75707000000074,92.8627256757698,3,16919.588618125323,16321.280576987136,1.691958861812532,0.8160640288493569,2021,BANKNIFTY,-1.746686359245757
1804,1804,3284,LONG,2021-05-14 12:15:00+05:30,2021-05-14 13:15:00+05:30,14687.7,14591.9,2021-05-18 12:15:00+05:30,15102.8,Reversed,415.09999999999854,409.14189999999854,204.25253783778265,3,84785.22845646327,83568.27141077198,8.478522845646328,4.178413570538599,2021,NIFTY,0.0
1805,1805,1209,LONG,2021-05-17 14:15:00+05:30,2021-05-17 15:15:00+05:30,33484.95,33046.55,2021-05-19 13:15:00+05:30,33710.2,Reversed,225.25,218.530485,89.59248856575866,3,20180.708049437137,19578.689978632192,2.0180708049437137,0.9789344989316096,2021,BANKNIFTY,0.0
1806,1806,3285,SHORT,2021-05-18 11:15:00+05:30,2021-05-18 12:15:00+05:30,15102.8,15134.4,2021-05-18 13:15:00+05:30,15134.4,Initial SL Hit,-31.600000000000364,-37.647440000000366,198.63866302937203,3,-6276.981751728229,-7478.237148078575,-0.6276981751728229,-0.37391185740392874,2021,NIFTY,-0.3739118574039253
1807,1807,3286,LONG,2021-05-18 15:15:00+05:30,2021-05-19 09:15:00+05:30,15117.65,15074.8,2021-05-19 09:15:00+05:30,15066.5,Gap Outside Initial SL,-51.14999999999964,-57.18682999999964,198.4435411588441,3,-10150.387130274805,-11348.35705284875,-1.0150387130274805,-0.5674178526424376,2021,NIFTY,-0.9413297100463751
1808,1808,3288,SHORT,2021-05-19 10:15:00+05:30,2021-05-19 11:15:00+05:30,15069.65,15133.4,2021-05-19 11:15:00+05:30,15111.3,Reversed,-41.64999999999964,-47.686189999999634,199.075625512205,3,-8291.499802583265,-9493.158102543784,-0.8291499802583265,-0.4746579051271892,2021,NIFTY,-1.4159876151735489
1809,1809,3289,LONG,2021-05-19 10:15:00+05:30,2021-05-19 11:15:00+05:30,15111.3,15049.65,2021-05-19 13:15:00+05:30,15078.7,Reversed,-32.599999999998545,-38.63799999999854,198.52693017807863,3,-6471.977923805075,-7670.683528220314,-0.6471977923805075,-0.38353417641101567,2021,NIFTY,-1.7995217915845387
1810,1810,3287,LONG,2021-05-19 10:15:00+05:30,2021-05-19 11:15:00+05:30,15069.65,15133.4,2021-05-19 11:15:00+05:30,15090.55,Gap Outside Initial SL,20.89999999999964,14.867959999999638,199.075625512205,3,4160.680573205012,2959.848437090371,0.4160680573205011,0.14799242185451855,2021,NIFTY,-1.6515293697300422
1811,1811,3290,SHORT,2021-05-19 12:15:00+05:30,2021-05-19 13:15:00+05:30,15078.7,15123.4,2021-05-21 14:15:00+05:30,15123.4,Initial SL Hit,-44.69999999999891,-50.740419999998906,198.9561434341157,3,-8893.339611504753,-10095.118279427052,-0.8893339611504754,-0.5047559139713526,2021,NIFTY,-2.1562852837013793
1812,1812,1210,SHORT,2021-05-19 12:15:00+05:30,2021-05-19 13:15:00+05:30,33710.2,33858.95,2021-05-21 09:15:00+05:30,33858.95,Initial SL Hit,-148.75,-155.506915,88.99383569364763,3,-13237.833059430084,-13839.156842736027,-1.3237833059430084,-0.6919578421368014,2021,BANKNIFTY,-2.8482431258381666
1813,1813,1211,SHORT,2021-05-21 12:15:00+05:30,2021-05-21 13:15:00+05:30,33946.0,34152.25,2021-05-21 13:15:00+05:30,34152.25,Initial SL Hit,-206.25,-213.059825,88.37565545277795,3,-18227.478937135453,-18829.301685029164,-1.8227478937135453,-0.9414650842514583,2021,BANKNIFTY,-3.7897082100896
1814,1814,3291,LONG,2021-05-21 14:15:00+05:30,2021-05-21 15:15:00+05:30,15183.85,15076.1,2021-05-25 11:15:00+05:30,15234.3,Reversed,50.44999999999891,44.36636999999891,197.578348047432,3,9967.827658992728,8765.83409346093,0.9967827658992728,0.43829170467304646,2021,NIFTY,-3.35141650541658
1815,1815,1212,LONG,2021-05-21 14:15:00+05:30,2021-05-21 15:15:00+05:30,34646.85,33935.75,2021-05-25 09:15:00+05:30,34798.7,Reversed,151.84999999999854,144.90544499999854,86.58795821265137,3,13148.381454590985,12547.066616445523,1.3148381454590985,0.6273533308222763,2021,BANKNIFTY,-2.724063174594278
1816,1816,1213,SHORT,2021-05-24 15:15:00+05:30,2021-05-25 09:15:00+05:30,34798.7,35216.1,2021-05-27 12:15:00+05:30,34867.25,Reversed,-68.55000000000291,-75.51659500000291,86.21011704460224,3,-5909.703523407735,-6510.294493760075,-0.5909703523407734,-0.3255147246880038,2021,BANKNIFTY,-3.0495778992822693
1817,1817,3292,SHORT,2021-05-25 10:15:00+05:30,2021-05-25 11:15:00+05:30,15234.3,15293.85,2021-05-26 10:15:00+05:30,15293.85,Initial SL Hit,-59.55000000000109,-65.6556300000011,196.9240463953053,3,-11726.826962840649,-12929.172328233217,-1.1726826962840649,-0.6464586164116608,2021,NIFTY,-3.6960365156939474
1818,1818,3293,LONG,2021-05-26 10:15:00+05:30,2021-05-26 11:15:00+05:30,15302.65,15194.95,2021-05-27 09:15:00+05:30,15298.0,Reversed,-4.649999999999636,-10.770129999999636,196.04447595677877,3,-911.6068131989498,-2111.42449183631,-0.0911606813198949,-0.1055712245918155,2021,NIFTY,-3.8016077402857604
1819,1819,3294,SHORT,2021-05-26 15:15:00+05:30,2021-05-27 09:15:00+05:30,15298.0,15319.9,2021-05-27 09:15:00+05:30,15335.55,Gap Outside Initial SL,-37.54999999999927,-43.67670999999928,196.10406589096613,3,-7363.707674205635,-8565.180415740477,-0.7363707674205635,-0.4282590207870238,2021,NIFTY,-4.229866761072799
1820,1820,3295,LONG,2021-05-27 10:15:00+05:30,2021-05-27 11:15:00+05:30,15331.45,15278.6,2021-05-27 13:15:00+05:30,15330.6,Reversed,-0.8500000000003638,-6.982410000000365,195.67620805598943,3,-166.32477684766224,-1366.2915118922929,-0.0166324776847662,-0.0683145755946146,2021,NIFTY,-4.298181336667426
1821,1821,1214,LONG,2021-05-27 11:15:00+05:30,2021-05-27 12:15:00+05:30,34867.25,34529.7,2021-05-28 11:15:00+05:30,35102.85,Reversed,235.59999999999852,228.60298999999856,86.0406255153475,3,20271.171371415745,19669.144254278606,2.0271171371415746,0.9834572127139302,2021,BANKNIFTY,-3.3147241239535106
1822,1822,3296,SHORT,2021-05-27 12:15:00+05:30,2021-05-27 13:15:00+05:30,15330.6,15365.1,2021-05-27 15:15:00+05:30,15365.1,Initial SL Hit,-34.5,-40.63914,195.68705725803292,3,-6751.203475402137,-7952.553716097217,-0.6751203475402138,-0.39762768580486085,2021,NIFTY,-3.7123518097583883
1823,1823,3297,SHORT,2021-05-28 10:15:00+05:30,2021-05-28 11:15:00+05:30,15395.7,15455.55,2021-05-28 13:15:00+05:30,15444.0,Reversed,-48.29999999999927,-54.46793999999928,194.85960365556616,3,-9411.718856563704,-10613.601200335015,-0.9411718856563704,-0.5306800600167508,2021,NIFTY,-4.243031869775166
1824,1824,1215,SHORT,2021-05-28 10:15:00+05:30,2021-05-28 11:15:00+05:30,35102.85,35436.65,2021-05-31 09:15:00+05:30,35257.35,Reversed,-154.5,-161.53602,85.4631461547994,3,-13204.056080916507,-13805.3764865246,-1.3204056080916509,-0.69026882432623,2021,BANKNIFTY,-4.933300694101376
1825,1825,3298,LONG,2021-05-28 12:15:00+05:30,2021-05-28 13:15:00+05:30,15444.0,15394.75,2021-05-31 09:15:00+05:30,15394.75,Initial SL Hit,-49.25,-55.41775,194.25019425019423,3,-9566.822066822067,-10764.908702408702,-0.9566822066822068,-0.5382454351204351,2021,NIFTY,-5.471546129221792
1826,1826,1216,SHORT,2021-05-28 15:15:00+05:30,2021-05-31 09:15:00+05:30,35257.35,34977.2,2021-05-31 09:15:00+05:30,34977.2,Initial SL Hit,280.15000000000146,273.12654500000144,85.08864109185744,3,23837.582801883986,23239.96656016417,2.3837582801883985,1.1619983280082087,2021,BANKNIFTY,-4.309547801213569
1827,1827,3299,LONG,2021-05-31 10:15:00+05:30,2021-05-31 11:15:00+05:30,15526.85,15374.0,2021-06-01 11:15:00+05:30,15539.7,Reversed,12.850000000000364,6.636690000000363,193.2136911221529,3,2482.7959309197354,1282.2993717335512,0.2482795930919735,0.06411496858667755,2021,NIFTY,-4.245432832626875
1828,1828,1217,LONG,2021-05-31 12:15:00+05:30,2021-05-31 13:15:00+05:30,35478.9,35254.1,2021-06-01 10:15:00+05:30,35254.1,Initial SL Hit,-224.8000000000029,-231.8733000000029,84.55730025451747,3,-19008.48109721577,-19606.58024910605,-1.9008481097215773,-0.9803290124553024,2021,BANKNIFTY,-5.225761845082161
1829,1829,3300,SHORT,2021-06-01 10:15:00+05:30,2021-06-01 11:15:00+05:30,15539.7,15660.75,2021-06-01 13:15:00+05:30,15583.4,Reversed,-43.69999999999891,-49.92461999999891,193.0539199598448,3,-8436.456302245006,-9638.143593505454,-0.8436456302245006,-0.4819071796752728,2021,NIFTY,-5.707669024757422
1830,1830,1218,SHORT,2021-06-01 10:15:00+05:30,2021-06-01 11:15:00+05:30,35249.8,35713.9,2021-06-01 13:15:00+05:30,35429.65,Reversed,-179.84999999999854,-186.91794499999853,85.10686585455804,3,-15306.46982394214,-15908.000470924537,-1.530646982394214,-0.7954000235462269,2021,BANKNIFTY,-6.503069048303644
1831,1831,1219,LONG,2021-06-01 12:15:00+05:30,2021-06-01 13:15:00+05:30,35429.65,35241.2,2021-06-02 09:15:00+05:30,35241.2,Initial SL Hit,-188.4500000000044,-195.5170850000044,84.67484155220274,3,-15956.973890512974,-16555.378193123925,-1.5956973890512975,-0.8277689096561962,2021,BANKNIFTY,-7.3308379579598295
1832,1832,3301,LONG,2021-06-01 12:15:00+05:30,2021-06-01 13:15:00+05:30,15583.4,15528.3,2021-06-02 09:15:00+05:30,15528.3,Initial SL Hit,-55.10000000000037,-61.322340000000366,192.5125454008753,3,-10607.4412515883,-11805.319763337982,-1.06074412515883,-0.5902659881668991,2021,NIFTY,-7.9211039461267205
1833,1833,3302,SHORT,2021-06-02 12:15:00+05:30,2021-06-02 13:15:00+05:30,15466.8,15516.9,2021-06-02 14:15:00+05:30,15516.9,Initial SL Hit,-50.10000000000037,-56.29674000000036,193.96384513926608,3,-9717.5886414773,-10919.532159205595,-0.97175886414773,-0.5459766079602798,2021,NIFTY,-8.467080554086976
1834,1834,3303,LONG,2021-06-02 14:15:00+05:30,2021-06-02 15:15:00+05:30,15576.65,15459.85,2021-06-03 13:15:00+05:30,15628.9,Reversed,52.25,46.00889,192.59596896636955,3,10063.139378492808,8861.12675061711,1.0063139378492807,0.4430563375308555,2021,NIFTY,-8.024024216556143
1835,1835,1220,SHORT,2021-06-03 10:15:00+05:30,2021-06-03 11:15:00+05:30,35454.75,35610.85,2021-06-03 13:15:00+05:30,35559.3,Reversed,-104.55000000000292,-111.65140500000292,84.61489645252047,3,-8846.487424111261,-9447.372072853672,-0.8846487424111261,-0.4723686036426836,2021,BANKNIFTY,-8.496392820198821
1836,1836,1221,SHORT,2021-06-03 12:15:00+05:30,2021-06-03 13:15:00+05:30,35559.3,35453.35,2021-06-03 13:15:00+05:30,35453.35,Initial SL Hit,105.95000000000437,98.84873500000435,84.36611519349368,3,8938.589904751025,8339.483763741498,0.8938589904751024,0.4169741881870749,2021,BANKNIFTY,-8.079418632011766
1837,1837,3304,LONG,2021-06-03 12:15:00+05:30,2021-06-03 13:15:00+05:30,15628.9,15666.35,2021-06-03 13:15:00+05:30,15666.35,Initial SL Hit,37.45000000000073,31.19095000000073,191.95208875864583,3,7188.605724011427,5987.168002866624,0.7188605724011427,0.2993584001433312,2021,NIFTY,-7.780060231868447
1838,1838,3305,SHORT,2021-06-03 12:15:00+05:30,2021-06-03 13:15:00+05:30,15628.9,15666.35,2021-06-03 13:15:00+05:30,15666.35,Initial SL Hit,-37.45000000000073,-43.70905000000073,191.95208875864583,3,-7188.605724011427,-8390.04344515623,-0.7188605724011427,-0.41950217225781156,2021,NIFTY,-8.199562404126254
1839,1839,3306,LONG,2021-06-03 14:15:00+05:30,2021-06-03 15:15:00+05:30,15696.55,15611.0,2021-06-07 12:15:00+05:30,15716.85,Reversed,20.30000000000109,14.01732000000109,191.124801309842,3,3879.833466590001,2679.0574998966827,0.3879833466590001,0.1339528749948341,2021,NIFTY,-8.065609529131393
1840,1840,1223,SHORT,2021-06-03 15:15:00+05:30,2021-06-04 09:15:00+05:30,35597.15,35723.7,2021-06-04 09:15:00+05:30,35723.7,Initial SL Hit,-126.54999999999563,-133.68208499999562,84.27640976875958,3,-10665.179656236156,-11266.24617420178,-1.0665179656236154,-0.563312308710089,2021,BANKNIFTY,-8.62892183784146
1841,1841,1222,LONG,2021-06-03 15:15:00+05:30,2021-06-04 09:15:00+05:30,35597.15,35723.7,2021-06-04 09:15:00+05:30,35665.45,Gap Outside Initial SL,68.29999999999563,61.17373999999563,84.27640976875958,3,5756.078787205911,5155.50317932719,0.575607878720591,0.2577751589663595,2021,BANKNIFTY,-8.371146678875107
1842,1842,1224,SHORT,2021-06-04 10:15:00+05:30,2021-06-04 11:15:00+05:30,35392.75,35810.9,2021-06-04 15:15:00+05:30,35330.15,Reversed,62.59999999999855,55.52770999999854,84.76312239088514,3,5306.171461669287,4706.702078815453,0.5306171461669287,0.23533510394077264,2021,BANKNIFTY,-8.135811574934337
1843,1843,1225,LONG,2021-06-04 14:15:00+05:30,2021-06-04 15:15:00+05:30,35330.15,35176.15,2021-06-07 12:15:00+05:30,35433.4,Reversed,103.25,96.173645,84.9133105860009,3,8767.299318004594,8166.422588072793,0.8767299318004594,0.4083211294036396,2021,BANKNIFTY,-7.727490445530691
1844,1844,1226,SHORT,2021-06-07 11:15:00+05:30,2021-06-07 12:15:00+05:30,35433.4,35529.95,2021-06-07 13:15:00+05:30,35529.95,Initial SL Hit,-96.54999999999563,-103.64633499999564,84.66588021471267,3,-8174.490734730139,-8775.308183803612,-0.8174490734730139,-0.4387654091901806,2021,BANKNIFTY,-8.166255854720873
1845,1845,3307,SHORT,2021-06-07 11:15:00+05:30,2021-06-07 12:15:00+05:30,15716.85,15739.4,2021-06-07 13:15:00+05:30,15739.4,Initial SL Hit,-22.549999999999272,-28.841249999999278,190.87794309928515,3,-4304.297616888741,-5505.158476412119,-0.4304297616888741,-0.275257923820606,2021,NIFTY,-8.441513778541491
1846,1846,1227,LONG,2021-06-07 13:15:00+05:30,2021-06-07 14:15:00+05:30,35538.15,35377.3,2021-06-08 09:15:00+05:30,35399.95,Reversed,-138.20000000000437,-145.29381000000436,84.41632442881804,3,-11666.33603606302,-12265.169402459414,-1.166633603606302,-0.6132584701229707,2021,BANKNIFTY,-9.054772248664449
