date,Morning ATR,side,strike,type,expiry,dte,entry_time,entry price,trade_num,exit price,exit_time,remarks,points,slippage,final_points,portfolio,index leverage,qty,pnl,ROI%,Trade Year
2023-01-13,28.41631137433363,LONG,17850,P,2023-01-19,6,11:15:00,119.5,2,57.0,2023-01-13 15:25:00,EOD Exit,62.5,1.7650000000000001,60.735,10000000,8,4481.792717086835,272201.6806722689,2.722016806722689,2023.0
2023-01-16,29.73999144738074,SHORT,18000,C,2023-01-19,3,09:25:00,92.0,1,58.0,2023-01-16 15:25:00,EOD Exit,34.0,1.5,32.5,10000000,8,4444.444444444444,144444.44444444444,1.4444444444444444,2023.0
2023-01-17,23.46947881038364,LONG,17950,P,2023-01-19,2,09:25:00,73.45,1,64.95,2023-01-17 10:55:00,TSL Hit,8.5,1.3840000000000001,7.116,10000000,8,4456.8245125348185,31714.76323119777,0.3171476323119777,2023.0
2023-01-17,23.46947881038364,SHORT,18000,C,2023-01-19,2,10:55:00,76.75,2,71.7,2023-01-17 13:35:00,TSL Hit,5.049999999999997,1.4845,3.5654999999999974,10000000,8,4444.444444444444,15846.666666666655,0.15846666666666656,2023.0
2023-01-17,23.46947881038364,LONG,17950,P,2023-01-19,2,13:35:00,57.55,3,33.0,2023-01-17 15:25:00,EOD Exit,24.549999999999997,0.9055,23.644499999999997,10000000,8,4456.8245125348185,105379.38718662951,1.0537938718662951,2023.0
2023-01-18,23.2386611439912,LONG,18100,P,2023-01-19,1,09:35:00,68.4,1,24.5,2023-01-18 15:25:00,EOD Exit,43.900000000000006,0.929,42.971000000000004,10000000,8,4419.889502762431,189927.07182320446,1.8992707182320445,2023.0
2023-01-19,20.414622226128905,SHORT,18100,C,2023-01-19,0,09:25:00,35.95,1,39.1,2023-01-19 10:35:00,TSL Hit,-3.1499999999999986,0.7505000000000002,-3.9004999999999987,10000000,8,4419.889502762431,-17239.77900552486,-0.17239779005524858,2023.0
2023-01-19,20.414622226128905,LONG,18100,P,2023-01-19,0,10:35:00,32.7,2,27.3,2023-01-19 14:15:00,TSL Hit,5.400000000000002,0.6,4.8000000000000025,10000000,8,4419.889502762431,21215.46961325968,0.21215469613259683,2023.0
2023-01-19,20.414622226128905,SHORT,18100,C,2023-01-19,0,14:15:00,16.55,3,7.95,2023-01-19 15:25:00,EOD Exit,8.600000000000001,0.245,8.355000000000002,10000000,8,4419.889502762431,36928.176795580126,0.36928176795580125,2023.0
2023-01-20,20.179589857416694,LONG,18100,P,2023-01-25,5,10:05:00,80.35,1,88.4,2023-01-20 11:45:00,TSL Hit,-8.050000000000011,1.6875,-9.737500000000011,10000000,8,4419.889502762431,-43038.674033149226,-0.43038674033149227,2023.0
2023-01-20,20.179589857416694,SHORT,18100,C,2023-01-25,5,11:45:00,99.2,2,71.8,2023-01-20 15:25:00,EOD Exit,27.400000000000006,1.71,25.690000000000005,10000000,8,4419.889502762431,113546.96132596688,1.1354696132596689,2023.0
2023-01-23,23.38288246124387,LONG,18100,P,2023-01-25,2,09:25:00,52.4,1,50.65,2023-01-23 12:05:00,TSL Hit,1.75,1.0305,0.7195,10000000,8,4419.889502762431,3180.1104972375692,0.03180110497237569,2023.0
2023-01-23,23.38288246124387,SHORT,18100,C,2023-01-25,2,12:05:00,97.45,2,99.55,2023-01-23 14:15:00,TSL Hit,-2.0999999999999943,1.97,-4.069999999999994,10000000,8,4419.889502762431,-17988.950276243067,-0.17988950276243068,2023.0
2023-01-23,23.38288246124387,LONG,18150,P,2023-01-25,2,14:15:00,59.9,3,62.0,2023-01-23 15:25:00,EOD Exit,-2.1000000000000014,1.219,-3.3190000000000017,10000000,8,4407.713498622589,-14629.201101928382,-0.14629201101928382,2023.0
2023-01-24,21.023924191616473,SHORT,18150,C,2023-01-25,1,10:05:00,59.35,1,35.15,2023-01-24 14:55:00,TSL Hit,24.200000000000003,0.9450000000000001,23.255000000000003,10000000,8,4407.713498622589,102501.37741046833,1.0250137741046832,2023.0
2023-01-24,21.023924191616473,LONG,18100,P,2023-01-25,1,14:55:00,32.05,2,36.0,2023-01-24 15:25:00,EOD Exit,-3.950000000000003,0.6805,-4.630500000000003,10000000,8,4419.889502762431,-20466.298342541453,-0.20466298342541453,2023.0
2023-01-25,21.117716312513174,SHORT,18050,C,2023-01-25,0,09:15:00,42.9,1,3.7,2023-01-25 11:45:00,TSL Hit,39.199999999999996,0.466,38.733999999999995,10000000,8,4432.13296398892,171674.2382271468,1.7167423822714678,2023.0
2023-01-25,21.117716312513174,LONG,17900,P,2023-01-25,0,11:45:00,28.55,2,17.65,2023-01-25 14:25:00,TSL Hit,10.900000000000002,0.462,10.438000000000002,10000000,8,4469.27374301676,46650.27932960895,0.4665027932960895,2023.0
2023-01-25,21.117716312513174,SHORT,17900,C,2023-01-25,0,14:25:00,17.25,3,0.05,2023-01-25 15:25:00,EOD Exit,17.2,0.17300000000000001,17.027,10000000,8,4469.27374301676,76098.32402234638,0.7609832402234639,2023.0
2023-01-27,33.22568946633872,SHORT,17800,C,2023-02-02,6,09:15:00,209.9,1,115.0,2023-01-27 13:15:00,TSL Hit,94.9,3.2489999999999997,91.65100000000001,10000000,8,4494.38202247191,411914.6067415731,4.1191460674157305,2023.0
2023-01-27,33.22568946633872,LONG,17600,P,2023-02-02,6,13:15:00,170.55,2,216.05,2023-01-27 13:45:00,TSL Hit,-45.5,3.866,-49.366,10000000,8,4545.454545454545,-224390.90909090906,-2.243909090909091,2023.0
2023-01-27,33.22568946633872,SHORT,17550,C,2023-02-02,6,13:45:00,193.4,3,209.4,2023-01-27 14:55:00,TSL Hit,-16.0,4.0280000000000005,-20.028,10000000,8,4558.404558404558,-91295.72649572649,-0.9129572649572648,2023.0
2023-01-27,33.22568946633872,LONG,17550,P,2023-02-02,6,14:55:00,155.85,4,138.0,2023-01-27 15:25:00,EOD Exit,17.849999999999994,2.9385000000000003,14.911499999999993,10000000,8,4558.404558404558,67972.64957264953,0.6797264957264953,2023.0
2023-01-30,47.506561456029615,LONG,17550,P,2023-02-02,3,09:15:00,148.0,1,148.8,2023-01-30 09:55:00,TSL Hit,-0.8000000000000114,2.968,-3.7680000000000113,10000000,8,4558.404558404558,-17176.068376068426,-0.17176068376068426,2023.0
2023-01-30,47.506561456029615,SHORT,17600,C,2023-02-02,3,09:55:00,199.7,2,144.0,2023-01-30 13:55:00,TSL Hit,55.69999999999999,3.437,52.26299999999999,10000000,8,4545.454545454545,237559.09090909085,2.3755909090909086,2023.0
2023-01-30,47.506561456029615,LONG,17500,P,2023-02-02,3,13:55:00,140.1,3,92.0,2023-01-30 15:25:00,EOD Exit,48.099999999999994,2.321,45.778999999999996,10000000,8,4571.428571428572,209275.42857142855,2.0927542857142853,2023.0
2023-01-31,52.03372949501526,SHORT,17650,C,2023-02-02,2,09:15:00,164.7,1,164.9,2023-01-31 11:45:00,TSL Hit,-0.20000000000001705,3.2960000000000003,-3.4960000000000173,10000000,8,4532.57790368272,-15845.892351274866,-0.15845892351274865,2023.0
2023-01-31,52.03372949501526,LONG,17650,P,2023-02-02,2,11:45:00,141.1,2,115.7,2023-01-31 15:25:00,EOD Exit,25.39999999999999,2.568,22.83199999999999,10000000,8,4532.57790368272,103487.81869688381,1.0348781869688382,2023.0
2023-02-01,39.10258742923131,LONG,17800,P,2023-02-02,1,10:55:00,100.25,1,126.35,2023-02-01 12:05:00,TSL Hit,-26.099999999999994,2.266,-28.365999999999993,10000000,8,4494.38202247191,-127487.64044943817,-1.2748764044943817,2023.0
2023-02-01,39.10258742923131,SHORT,17750,C,2023-02-02,1,12:05:00,130.0,2,183.2,2023-02-01 12:15:00,TSL Hit,-53.19999999999999,3.132,-56.33199999999999,10000000,8,4507.042253521126,-253890.70422535203,-2.5389070422535203,2023.0
2023-02-01,39.10258742923131,LONG,17800,P,2023-02-02,1,12:15:00,74.6,3,52.95,2023-02-01 13:15:00,TSL Hit,21.64999999999999,1.2755,20.37449999999999,10000000,8,4494.38202247191,91570.78651685388,0.9157078651685389,2023.0
2023-02-01,39.10258742923131,SHORT,17900,C,2023-02-02,1,13:15:00,66.6,4,10.15,2023-02-01 14:45:00,TSL Hit,56.449999999999996,0.7675000000000001,55.6825,10000000,8,4469.27374301676,248860.33519553073,2.4886033519553075,2023.0
2023-02-01,39.10258742923131,LONG,17450,P,2023-02-02,1,14:45:00,90.8,5,31.85,2023-02-01 15:25:00,EOD Exit,58.949999999999996,1.2265000000000001,57.723499999999994,10000000,8,4584.5272206303725,264634.9570200573,2.646349570200573,2023.0
2023-02-02,77.92400965158544,LONG,17600,P,2023-02-02,0,09:35:00,60.6,1,0.05,2023-02-02 15:25:00,EOD Exit,60.550000000000004,0.6065,59.94350000000001,10000000,8,4545.454545454545,272470.45454545453,2.724704545454545,2023.0
2023-02-03,46.65707190519808,SHORT,17650,C,2023-02-09,6,10:15:00,126.9,1,163.35,2023-02-03 12:15:00,TSL Hit,-36.44999999999999,2.9025,-39.35249999999999,10000000,8,4532.57790368272,-178368.2719546742,-1.783682719546742,2023.0
2023-02-03,46.65707190519808,LONG,17700,P,2023-02-09,6,12:15:00,124.85,2,64.0,2023-02-03 15:25:00,EOD Exit,60.849999999999994,1.8885,58.961499999999994,10000000,8,4519.774011299435,266492.65536723164,2.6649265536723163,2023.0
2023-02-06,34.68223009088272,SHORT,17750,C,2023-02-09,3,09:25:00,101.5,1,122.5,2023-02-06 13:55:00,TSL Hit,-21.0,2.24,-23.240000000000002,10000000,8,4507.042253521126,-104743.66197183098,-1.0474366197183098,2023.0
2023-02-06,34.68223009088272,LONG,17750,P,2023-02-09,3,13:55:00,88.5,2,101.9,2023-02-06 15:25:00,EOD Exit,-13.400000000000006,1.9040000000000001,-15.304000000000006,10000000,8,4507.042253521126,-68975.77464788735,-0.6897577464788734,2023.0
2023-02-07,25.30712040746073,SHORT,17750,C,2023-02-09,2,09:35:00,102.55,1,76.6,2023-02-07 13:25:00,TSL Hit,25.950000000000003,1.7914999999999999,24.158500000000004,10000000,8,4507.042253521126,108883.38028169014,1.0888338028169013,2023.0
2023-02-07,25.30712040746073,LONG,17700,P,2023-02-09,2,13:25:00,77.6,2,64.4,2023-02-07 15:05:00,TSL Hit,13.199999999999989,1.42,11.779999999999989,10000000,8,4519.774011299435,53242.937853107294,0.532429378531073,2023.0
2023-02-07,25.30712040746073,SHORT,17750,C,2023-02-09,2,15:05:00,78.55,3,75.0,2023-02-07 15:25:00,EOD Exit,3.549999999999997,1.5355,2.0144999999999973,10000000,8,4507.042253521126,9079.436619718297,0.09079436619718297,2023.0
2023-02-08,28.52434131539411,LONG,17800,P,2023-02-09,1,09:15:00,73.0,1,64.45,2023-02-08 10:35:00,TSL Hit,8.549999999999997,1.3744999999999998,7.175499999999998,10000000,8,4494.38202247191,32249.43820224718,0.3224943820224718,2023.0
2023-02-08,28.52434131539411,SHORT,17800,C,2023-02-09,1,10:35:00,75.05,2,118.55,2023-02-08 11:35:00,TSL Hit,-43.5,1.936,-45.436,10000000,8,4494.38202247191,-204206.7415730337,-2.042067415730337,2023.0
2023-02-08,28.52434131539411,LONG,17850,P,2023-02-09,1,11:35:00,56.25,3,45.0,2023-02-08 15:25:00,EOD Exit,11.25,1.0125,10.2375,10000000,8,4481.792717086835,45882.352941176476,0.45882352941176474,2023.0
2023-02-09,23.374309460569894,SHORT,17850,C,2023-02-09,0,09:15:00,35.8,1,28.85,2023-02-09 09:45:00,TSL Hit,6.949999999999996,0.6465000000000001,6.303499999999996,10000000,8,4481.792717086835,28250.98039215685,0.2825098039215685,2023.0
2023-02-09,23.374309460569894,LONG,17850,P,2023-02-09,0,09:45:00,52.05,2,35.8,2023-02-09 12:05:00,TSL Hit,16.25,0.8785,15.3715,10000000,8,4481.792717086835,68891.87675070028,0.6889187675070028,2023.0
2023-02-09,23.374309460569894,SHORT,17850,C,2023-02-09,0,12:05:00,24.65,3,58.75,2023-02-09 13:45:00,TSL Hit,-34.1,0.8340000000000001,-34.934000000000005,10000000,8,4481.792717086835,-156566.9467787115,-1.565669467787115,2023.0
2023-02-09,23.374309460569894,LONG,17850,P,2023-02-09,0,13:45:00,7.2,4,0.05,2023-02-09 15:25:00,EOD Exit,7.15,0.0725,7.077500000000001,10000000,8,4481.792717086835,31719.88795518208,0.3171988795518208,2023.0
2023-02-10,22.440136101976524,SHORT,17850,C,2023-02-16,6,09:25:00,88.8,1,107.2,2023-02-10 10:45:00,TSL Hit,-18.400000000000006,1.96,-20.360000000000007,10000000,8,4481.792717086835,-91249.29971988799,-0.9124929971988799,2023.0
2023-02-10,22.440136101976524,LONG,17850,P,2023-02-16,6,10:45:00,95.0,2,108.25,2023-02-10 12:05:00,TSL Hit,-13.25,2.0325,-15.2825,10000000,8,4481.792717086835,-68492.99719887956,-0.6849299719887956,2023.0
2023-02-10,22.440136101976524,SHORT,17850,C,2023-02-16,6,12:05:00,90.65,3,102.45,2023-02-10 15:05:00,TSL Hit,-11.799999999999997,1.9310000000000003,-13.730999999999998,10000000,8,4481.792717086835,-61539.49579831932,-0.6153949579831932,2023.0
2023-02-10,22.440136101976524,LONG,17850,P,2023-02-16,6,15:05:00,83.55,4,88.5,2023-02-10 15:25:00,EOD Exit,-4.950000000000003,1.7205000000000001,-6.670500000000003,10000000,8,4481.792717086835,-29895.798319327747,-0.2989579831932775,2023.0
2023-02-13,19.437140351148248,SHORT,17850,C,2023-02-16,3,09:25:00,76.2,1,60.1,2023-02-13 10:25:00,TSL Hit,16.1,1.3630000000000002,14.737000000000002,10000000,8,4481.792717086835,66048.1792717087,0.6604817927170868,2023.0
2023-02-13,19.437140351148248,LONG,17750,P,2023-02-16,3,10:25:00,79.35,2,86.25,2023-02-13 12:05:00,TSL Hit,-6.900000000000006,1.656,-8.556000000000006,10000000,8,4507.042253521126,-38562.25352112679,-0.3856225352112679,2023.0
2023-02-13,19.437140351148248,SHORT,17750,C,2023-02-16,3,12:05:00,96.35,3,102.35,2023-02-13 13:05:00,TSL Hit,-6.0,1.9869999999999999,-7.987,10000000,8,4507.042253521126,-35997.74647887324,-0.3599774647887324,2023.0
2023-02-13,19.437140351148248,LONG,17750,P,2023-02-16,3,13:05:00,76.0,4,71.95,2023-02-13 15:25:00,EOD Exit,4.049999999999997,1.4794999999999998,2.5704999999999973,10000000,8,4507.042253521126,11585.352112676044,0.11585352112676045,2023.0
2023-02-14,22.0839422692533,LONG,17850,P,2023-02-16,2,09:25:00,76.55,1,93.85,2023-02-14 09:35:00,TSL Hit,-17.299999999999997,1.7039999999999997,-19.003999999999998,10000000,8,4481.792717086835,-85171.9887955182,-0.851719887955182,2023.0
2023-02-14,22.0839422692533,SHORT,17800,C,2023-02-16,2,09:35:00,89.75,2,103.6,2023-02-14 10:15:00,TSL Hit,-13.849999999999994,1.9335,-15.783499999999995,10000000,8,4494.38202247191,-70937.07865168537,-0.7093707865168537,2023.0
2023-02-14,22.0839422692533,LONG,17850,P,2023-02-16,2,10:15:00,76.1,3,42.1,2023-02-14 15:25:00,EOD Exit,33.99999999999999,1.182,32.81799999999999,10000000,8,4481.792717086835,147083.47338935573,1.4708347338935572,2023.0
2023-02-15,18.459169570074003,SHORT,17850,C,2023-02-16,1,09:25:00,66.05,1,70.75,2023-02-15 09:55:00,TSL Hit,-4.700000000000003,1.368,-6.068000000000003,10000000,8,4481.792717086835,-27195.51820728293,-0.2719551820728293,2023.0
2023-02-15,18.459169570074003,LONG,17900,P,2023-02-16,1,09:55:00,52.55,2,43.5,2023-02-15 12:05:00,TSL Hit,9.049999999999997,0.9605,8.089499999999997,10000000,8,4469.27374301676,36154.189944134065,0.3615418994413407,2023.0
2023-02-15,18.459169570074003,SHORT,17900,C,2023-02-16,1,12:05:00,66.25,3,84.65,2023-02-15 14:25:00,TSL Hit,-18.400000000000006,1.5090000000000001,-19.909000000000006,10000000,8,4469.27374301676,-88978.7709497207,-0.889787709497207,2023.0
2023-02-15,18.459169570074003,LONG,17950,P,2023-02-16,1,14:25:00,46.85,4,21.0,2023-02-15 15:25:00,EOD Exit,25.85,0.6785,25.1715,10000000,8,4456.8245125348185,112184.95821727019,1.121849582172702,2023.0
2023-02-16,25.355100073755658,LONG,18100,P,2023-02-16,0,09:15:00,29.8,1,37.7,2023-02-16 12:25:00,TSL Hit,-7.900000000000002,0.675,-8.575000000000003,10000000,8,4419.889502762431,-37900.55248618786,-0.37900552486187855,2023.0
2023-02-16,25.355100073755658,SHORT,18100,C,2023-02-16,0,12:25:00,18.55,2,0.05,2023-02-16 15:25:00,EOD Exit,18.5,0.18600000000000003,18.314,10000000,8,4419.889502762431,80945.85635359117,0.8094585635359117,2023.0
2023-02-17,25.042494302410088,LONG,18000,P,2023-02-23,6,09:25:00,97.25,1,100.0,2023-02-17 10:05:00,TSL Hit,-2.75,1.9725000000000001,-4.7225,10000000,8,4444.444444444444,-20988.88888888889,-0.2098888888888889,2023.0
2023-02-17,25.042494302410088,SHORT,18000,C,2023-02-23,6,10:05:00,94.5,2,74.3,2023-02-17 15:05:00,TSL Hit,20.200000000000003,1.6880000000000002,18.512000000000004,10000000,8,4444.444444444444,82275.55555555558,0.8227555555555558,2023.0
2023-02-17,25.042494302410088,LONG,17950,P,2023-02-23,6,15:05:00,91.35,3,90.45,2023-02-17 15:25:00,EOD Exit,0.8999999999999915,1.818,-0.9180000000000086,10000000,8,4456.8245125348185,-4091.3649025070017,-0.04091364902507001,2023.0
2023-02-20,24.697099958893634,SHORT,17950,C,2023-02-23,3,09:25:00,78.45,1,105.9,2023-02-20 09:35:00,TSL Hit,-27.450000000000003,1.8435000000000004,-29.2935,10000000,8,4456.8245125348185,-130555.98885793872,-1.3055598885793873,2023.0
2023-02-20,24.697099958893634,LONG,17950,P,2023-02-23,3,09:35:00,68.4,2,78.7,2023-02-20 10:45:00,TSL Hit,-10.299999999999997,1.4710000000000003,-11.770999999999997,10000000,8,4456.8245125348185,-52461.28133704734,-0.5246128133704734,2023.0
2023-02-20,24.697099958893634,SHORT,17950,C,2023-02-23,3,10:45:00,91.1,3,51.0,2023-02-20 15:25:00,EOD Exit,40.099999999999994,1.421,38.678999999999995,10000000,8,4456.8245125348185,172385.51532033423,1.7238551532033424,2023.0
2023-02-21,24.37717826445041,SHORT,17850,C,2023-02-23,2,09:45:00,86.55,1,104.35,2023-02-21 09:55:00,TSL Hit,-17.799999999999997,1.9089999999999998,-19.708999999999996,10000000,8,4481.792717086835,-88331.65266106442,-0.8833165266106442,2023.0
2023-02-21,24.37717826445041,LONG,17900,P,2023-02-23,2,09:55:00,80.7,2,86.1,2023-02-21 11:35:00,TSL Hit,-5.3999999999999915,1.6680000000000001,-7.067999999999992,10000000,8,4469.27374301676,-31588.82681564242,-0.31588826815642423,2023.0
2023-02-21,24.37717826445041,SHORT,17900,C,2023-02-23,2,11:35:00,64.3,3,63.8,2023-02-21 13:35:00,TSL Hit,0.5,1.281,-0.7809999999999999,10000000,8,4469.27374301676,-3490.5027932960893,-0.034905027932960894,2023.0
2023-02-21,24.37717826445041,LONG,17850,P,2023-02-23,2,13:35:00,56.35,4,75.55,2023-02-21 14:15:00,TSL Hit,-19.199999999999996,1.3190000000000002,-20.518999999999995,10000000,8,4481.792717086835,-91961.90476190475,-0.9196190476190476,2023.0
2023-02-21,24.37717826445041,SHORT,17850,C,2023-02-23,2,14:15:00,70.15,5,67.65,2023-02-21 15:25:00,EOD Exit,2.5,1.3780000000000001,1.1219999999999999,10000000,8,4481.792717086835,5028.571428571428,0.05028571428571428,2023.0
2023-02-23,42.12573013289886,SHORT,17500,C,2023-02-23,0,09:25:00,45.1,1,115.6,2023-02-23 09:55:00,TSL Hit,-70.5,1.607,-72.107,10000000,8,4571.428571428572,-329632.0,-3.29632,2023.0
2023-02-23,42.12573013289886,LONG,17550,P,2023-02-23,0,09:55:00,21.25,2,41.45,2023-02-23 12:35:00,TSL Hit,-20.200000000000003,0.627,-20.827,10000000,8,4558.404558404558,-94937.89173789174,-0.9493789173789173,2023.0
2023-02-23,42.12573013289886,SHORT,17550,C,2023-02-23,0,12:35:00,19.15,3,0.05,2023-02-23 15:25:00,EOD Exit,19.099999999999998,0.192,18.907999999999998,10000000,8,4558.404558404558,86190.31339031337,0.8619031339031337,2023.0
2023-02-24,30.063764229402604,SHORT,17550,C,2023-03-02,6,10:25:00,106.9,1,73.0,2023-02-24 15:25:00,EOD Exit,33.900000000000006,1.7990000000000002,32.101000000000006,10000000,8,4558.404558404558,146329.34472934474,1.4632934472934473,2023.0
2023-02-27,28.373865347314297,LONG,17400,P,2023-03-02,3,09:25:00,73.9,1,97.5,2023-02-27 09:45:00,TSL Hit,-23.599999999999994,1.7140000000000002,-25.313999999999993,10000000,8,4597.701149425287,-116386.2068965517,-1.163862068965517,2023.0
2023-02-27,28.373865347314297,SHORT,17400,C,2023-03-02,3,09:45:00,93.4,2,87.85,2023-02-27 11:05:00,TSL Hit,5.550000000000011,1.8125,3.7375000000000114,10000000,8,4597.701149425287,17183.908045977063,0.17183908045977064,2023.0
2023-02-27,28.373865347314297,LONG,17350,P,2023-03-02,3,11:05:00,75.8,3,97.0,2023-02-27 12:05:00,TSL Hit,-21.200000000000003,1.7280000000000002,-22.928000000000004,10000000,8,4610.951008645533,-105719.8847262248,-1.057198847262248,2023.0
2023-02-27,28.373865347314297,SHORT,17350,C,2023-03-02,3,12:05:00,88.4,4,108.7,2023-02-27 13:55:00,TSL Hit,-20.299999999999997,1.9710000000000003,-22.270999999999997,10000000,8,4610.951008645533,-102690.48991354465,-1.0269048991354466,2023.0
2023-02-27,28.373865347314297,LONG,17350,P,2023-03-02,3,13:55:00,73.25,5,50.0,2023-02-27 15:25:00,EOD Exit,23.25,1.2325,22.0175,10000000,8,4610.951008645533,101521.61383285302,1.0152161383285303,2023.0
2023-02-28,28.109985439995356,LONG,17450,P,2023-03-02,2,09:25:00,86.1,1,114.6,2023-02-28 10:05:00,TSL Hit,-28.5,2.007,-30.507,10000000,8,4584.5272206303725,-139860.17191977077,-1.3986017191977076,2023.0
2023-02-28,28.109985439995356,SHORT,17400,C,2023-03-02,2,10:05:00,74.75,2,41.5,2023-02-28 15:05:00,TSL Hit,33.25,1.1625,32.0875,10000000,8,4597.701149425287,147528.7356321839,1.4752873563218392,2023.0
2023-02-28,28.109985439995356,LONG,17300,P,2023-03-02,2,15:05:00,54.6,3,57.5,2023-02-28 15:25:00,EOD Exit,-2.8999999999999986,1.121,-4.020999999999999,10000000,8,4624.277456647399,-18594.21965317919,-0.1859421965317919,2023.0
2023-03-01,32.41956404225404,LONG,17400,P,2023-03-02,1,10:35:00,50.95,1,20.55,2023-03-01 15:25:00,EOD Exit,30.400000000000002,0.715,29.685000000000002,10000000,8,4597.701149425287,136482.75862068968,1.3648275862068968,2023.0
2023-03-02,19.557884673209752,SHORT,17400,C,2023-03-02,0,09:25:00,29.7,1,21.75,2023-03-02 11:55:00,TSL Hit,7.949999999999999,0.5145000000000001,7.435499999999999,10000000,8,4597.701149425287,34186.206896551725,0.34186206896551724,2023.0
2023-03-02,19.557884673209752,LONG,17400,P,2023-03-02,0,11:55:00,32.35,2,48.9,2023-03-02 12:55:00,TSL Hit,-16.549999999999997,0.8125,-17.362499999999997,10000000,8,4597.701149425287,-79827.58620689654,-0.7982758620689654,2023.0
2023-03-02,19.557884673209752,SHORT,17350,C,2023-03-02,0,12:55:00,28.4,3,0.05,2023-03-02 15:25:00,EOD Exit,28.349999999999998,0.2845,28.065499999999997,10000000,8,4610.951008645533,129408.64553314119,1.2940864553314118,2023.0
2023-03-03,27.62249073323936,LONG,17500,P,2023-03-09,6,09:45:00,83.25,1,44.1,2023-03-03 15:15:00,TSL Hit,39.15,1.2735,37.8765,10000000,8,4571.428571428572,173149.7142857143,1.7314971428571428,2023.0
