,Entry Time,Trade Type,Entry Price,Stoploss In Points,Initial SL,Exit Time,Exit Price,SL or Target,Points Captured,After Costs,ROI%,year
196,2018-03-15 19:30:00,SHORT,3970.0,28.0,3998.0,2018-03-15 19:30:00,3969.0,Target,1.0,-2.0,-0.03,2018
197,2018-03-16 19:00:00,SHORT,3973.0,12.0,3985.0,2018-03-16 19:00:00,3972.0,Target,1.0,-2.0,-0.03,2018
198,2018-03-19 19:30:00,SHORT,4036.0,16.0,4052.0,2018-03-19 19:30:00,4043.0,SL,-7.0,-10.0,-0.15,2018
199,2018-03-21 16:30:00,LONG,4198.0,17.0,4181.0,2018-03-21 16:30:00,4191.0,SL,-7.0,-10.0,-0.15,2018
200,2018-03-26 18:00:00,SHORT,4262.0,16.0,4278.0,2018-03-26 18:00:00,4264.0,SL,-2.0,-5.0,-0.075,2018
201,2018-03-27 19:00:00,SHORT,4265.0,40.0,4305.0,2018-03-27 19:00:00,4250.0,Target,15.0,12.0,0.18,2018
202,2018-03-28 19:00:00,SHORT,4202.0,16.0,4218.0,2018-03-28 19:00:00,4208.0,SL,-6.0,-9.0,-0.135,2018
203,2018-03-29 20:00:00,LONG,4212.0,35.0,4177.0,2018-03-29 20:00:00,4215.0,Target,3.0,0.0,0.0,2018
204,2018-04-02 17:30:00,LONG,4244.0,7.0,4237.0,2018-04-02 17:30:00,4241.0,SL,-3.0,-6.0,-0.09,2018
205,2018-04-05 18:30:00,LONG,4120.0,18.0,4102.0,2018-04-05 18:30:00,4126.0,Target,6.0,3.0,0.045,2018
206,2018-04-06 18:30:00,LONG,4115.0,20.0,4095.0,2018-04-06 18:30:00,4119.0,Target,4.0,1.0,0.015,2018
207,2018-04-09 19:30:00,LONG,4095.0,27.0,4068.0,2018-04-09 19:30:00,4112.0,Target,17.0,14.0,0.21,2018
208,2018-04-10 12:00:00,LONG,4177.0,27.0,4141.0,2018-04-10 15:00:00,4172.0,SL,-5.0,-8.0,-0.12,2018
209,2018-04-10 17:00:00,LONG,4208.0,37.0,4171.0,2018-04-10 17:00:00,4204.0,SL,-4.0,-7.0,-0.105,2018
210,2018-04-11 16:30:00,LONG,4302.0,15.0,4287.0,2018-04-11 16:30:00,4318.0,Target,16.0,13.0,0.195,2018
211,2018-04-13 16:30:00,SHORT,4359.0,37.0,4396.0,2018-04-13 16:30:00,4360.0,SL,-1.0,-4.0,-0.06,2018
212,2018-04-16 15:00:00,LONG,4348.0,21.0,4327.0,2018-04-16 15:00:00,4350.0,Target,2.0,-1.0,-0.015,2018
213,2018-04-16 16:30:00,LONG,4364.0,13.0,4351.0,2018-04-16 16:30:00,4361.0,SL,-3.0,-6.0,-0.09,2018
214,2018-04-16 18:30:00,LONG,4376.0,20.0,4356.0,2018-04-16 18:30:00,4375.0,SL,-1.0,-4.0,-0.06,2018
215,2018-04-18 10:00:00,LONG,4342.0,-41.0,4340.0,2018-04-18 15:00:00,4401.0,Target,59.0,56.0,0.84,2018
216,2018-04-23 18:30:00,SHORT,4478.0,65.0,4543.0,2018-04-23 18:30:00,4488.0,SL,-10.0,-13.0,-0.195,2018
217,2018-04-24 17:00:00,SHORT,4573.0,26.0,4599.0,2018-04-24 17:00:00,4575.0,SL,-2.0,-5.0,-0.075,2018
218,2018-04-25 18:30:00,LONG,4535.0,16.0,4519.0,2018-04-25 18:30:00,4552.0,Target,17.0,14.0,0.21,2018
219,2018-04-26 18:30:00,SHORT,4580.0,14.0,4594.0,2018-04-26 18:30:00,4578.0,Target,2.0,-1.0,-0.015,2018
220,2018-04-30 12:00:00,SHORT,4503.0,8.0,4516.0,2018-04-30 15:00:00,4486.0,Target,17.0,14.0,0.21,2018
221,2018-04-30 18:30:00,SHORT,4482.0,18.0,4500.0,2018-04-30 18:30:00,4491.0,SL,-9.0,-12.0,-0.18,2018
222,2018-05-02 18:30:00,SHORT,4489.0,19.0,4508.0,2018-05-02 18:30:00,4487.0,Target,2.0,-1.0,-0.015,2018
223,2018-05-03 18:00:00,SHORT,4513.0,26.0,4539.0,2018-05-03 18:00:00,4510.0,Target,3.0,0.0,0.0,2018
224,2018-05-04 17:00:00,SHORT,4594.0,15.0,4609.0,2018-05-04 17:00:00,4591.0,Target,3.0,0.0,0.0,2018
225,2018-05-08 11:00:00,SHORT,4702.0,11.0,4732.0,2018-05-08 15:00:00,4693.0,Target,9.0,6.0,0.09,2018
226,2018-05-08 18:30:00,LONG,4714.0,13.0,4701.0,2018-05-08 18:30:00,4719.0,Target,5.0,2.0,0.03,2018
227,2018-05-10 12:30:00,SHORT,4825.0,17.0,4842.0,2018-05-10 15:00:00,4820.0,Target,5.0,2.0,0.03,2018
228,2018-05-10 19:00:00,SHORT,4772.0,34.0,4806.0,2018-05-10 19:00:00,4761.0,Target,11.0,8.0,0.12,2018
229,2018-05-11 10:30:00,LONG,4794.0,9.0,4785.0,2018-05-11 15:00:00,4808.0,Target,14.0,11.0,0.165,2018
230,2018-05-11 19:00:00,LONG,4795.0,17.0,4778.0,2018-05-11 19:00:00,4787.0,SL,-8.0,-11.0,-0.165,2018
231,2018-05-15 14:30:00,LONG,4820.0,14.0,4806.0,2018-05-15 15:00:00,4842.0,Target,22.0,19.0,0.285,2018
232,2018-05-16 18:30:00,SHORT,4807.0,20.0,4827.0,2018-05-16 18:30:00,4810.0,SL,-3.0,-6.0,-0.09,2018
233,2018-05-17 15:00:00,LONG,4884.0,11.0,4873.0,2018-05-17 15:00:00,4879.0,SL,-5.0,-8.0,-0.12,2018
234,2018-05-17 17:30:00,SHORT,4881.0,8.0,4889.0,2018-05-17 17:30:00,4883.0,SL,-2.0,-5.0,-0.075,2018
235,2018-05-18 18:30:00,LONG,4860.0,7.0,4853.0,2018-05-18 18:30:00,4855.0,SL,-5.0,-8.0,-0.12,2018
236,2018-05-21 19:00:00,LONG,4877.0,17.0,4860.0,2018-05-21 19:00:00,4874.0,SL,-3.0,-6.0,-0.09,2018
237,2018-05-23 18:30:00,LONG,4934.0,7.0,4927.0,2018-05-23 18:30:00,4931.0,SL,-3.0,-6.0,-0.09,2018
238,2018-05-29 15:00:00,LONG,4540.0,35.0,4505.0,2018-05-29 15:00:00,4539.0,SL,-1.0,-4.0,-0.06,2018
239,2018-05-30 18:30:00,SHORT,4529.0,25.0,4554.0,2018-05-30 18:30:00,4541.0,SL,-12.0,-15.0,-0.225,2018
240,2018-05-31 17:00:00,SHORT,4564.0,22.0,4586.0,2018-05-31 17:00:00,4565.0,SL,-1.0,-4.0,-0.06,2018
241,2018-06-04 18:30:00,LONG,4413.0,41.0,4372.0,2018-06-04 18:30:00,4421.0,Target,8.0,5.0,0.075,2018
242,2018-06-05 16:00:00,SHORT,4335.0,23.0,4358.0,2018-06-05 16:00:00,4340.0,SL,-5.0,-8.0,-0.12,2018
243,2018-06-05 18:00:00,LONG,4332.0,12.0,4320.0,2018-06-05 18:00:00,4338.0,Target,6.0,3.0,0.045,2018
244,2018-06-05 19:30:00,LONG,4350.0,34.0,4316.0,2018-06-05 19:30:00,4358.0,Target,8.0,5.0,0.075,2018
245,2018-06-06 18:00:00,SHORT,4350.0,27.0,4377.0,2018-06-06 18:00:00,4362.0,SL,-12.0,-15.0,-0.225,2018
246,2018-06-07 18:30:00,LONG,4395.0,9.0,4386.0,2018-06-07 18:30:00,4393.0,SL,-2.0,-5.0,-0.075,2018
247,2018-06-08 19:30:00,LONG,4461.0,18.0,4443.0,2018-06-08 19:30:00,4473.0,Target,12.0,9.0,0.135,2018
248,2018-06-11 19:30:00,LONG,4402.0,18.0,4384.0,2018-06-11 19:30:00,4440.0,Target,38.0,35.0,0.525,2018
249,2018-06-12 19:00:00,LONG,4477.0,33.0,4444.0,2018-06-12 19:00:00,4476.0,SL,-1.0,-4.0,-0.06,2018
250,2018-06-13 17:00:00,SHORT,4458.0,22.0,4480.0,2018-06-13 17:00:00,4462.0,SL,-4.0,-7.0,-0.105,2018
251,2018-06-14 16:30:00,LONG,4526.0,11.0,4515.0,2018-06-14 16:30:00,4528.0,Target,2.0,-1.0,-0.015,2018
252,2018-06-19 15:00:00,SHORT,4427.0,14.0,4441.0,2018-06-19 15:00:00,4425.0,Target,2.0,-1.0,-0.015,2018
253,2018-06-19 18:30:00,SHORT,4415.0,19.0,4434.0,2018-06-19 18:30:00,4422.0,SL,-7.0,-10.0,-0.15,2018
254,2018-06-20 18:00:00,LONG,4483.0,41.0,4442.0,2018-06-20 18:00:00,4480.0,SL,-3.0,-6.0,-0.09,2018
255,2018-06-22 15:00:00,LONG,4520.0,25.0,4495.0,2018-06-22 15:00:00,4511.0,SL,-9.0,-12.0,-0.18,2018
256,2018-06-22 18:00:00,LONG,4533.0,21.0,4512.0,2018-06-22 18:00:00,4558.0,Target,25.0,22.0,0.33,2018
257,2018-06-25 18:00:00,LONG,4714.0,19.0,4695.0,2018-06-25 18:00:00,4703.0,SL,-11.0,-14.0,-0.21,2018
258,2018-06-26 18:30:00,LONG,4681.0,33.0,4648.0,2018-06-26 18:30:00,4701.0,Target,20.0,17.0,0.255,2018
259,2018-06-27 19:30:00,LONG,4938.0,28.0,4910.0,2018-06-27 19:30:00,4936.0,SL,-2.0,-5.0,-0.075,2018
260,2018-06-28 17:30:00,SHORT,4996.0,24.0,5020.0,2018-06-28 17:30:00,5001.0,SL,-5.0,-8.0,-0.12,2018
261,2018-06-29 19:00:00,LONG,5057.0,20.0,5037.0,2018-06-29 19:00:00,5087.0,Target,30.0,27.0,0.405,2018
262,2018-07-03 19:30:00,SHORT,5129.0,44.0,5173.0,2018-07-03 19:30:00,5047.0,Target,82.0,79.0,1.185,2018
263,2018-07-05 17:00:00,LONG,5152.0,43.0,5109.0,2018-07-05 17:00:00,5143.0,SL,-9.0,-12.0,-0.18,2018
264,2018-07-09 17:30:00,LONG,5076.0,26.0,5050.0,2018-07-09 17:30:00,5078.0,Target,2.0,-1.0,-0.015,2018
265,2018-07-10 19:30:00,SHORT,5110.0,21.0,5131.0,2018-07-10 19:30:00,5087.0,Target,23.0,20.0,0.3,2018
266,2018-07-11 18:00:00,SHORT,5039.0,20.0,5059.0,2018-07-11 18:00:00,5044.0,SL,-5.0,-8.0,-0.12,2018
267,2018-07-13 19:30:00,LONG,4842.0,22.0,4820.0,2018-07-13 19:30:00,4852.0,Target,10.0,7.0,0.105,2018
268,2018-07-17 18:30:00,SHORT,4633.0,37.0,4670.0,2018-07-17 18:30:00,4607.0,Target,26.0,23.0,0.345,2018
269,2018-07-18 20:00:00,LONG,4632.0,21.0,4611.0,2018-07-18 20:00:00,4661.0,Target,29.0,26.0,0.39,2018
270,2018-07-19 18:30:00,LONG,4706.0,12.0,4694.0,2018-07-19 18:30:00,4754.0,Target,48.0,45.0,0.675,2018
271,2018-07-23 16:00:00,LONG,4765.0,39.0,4726.0,2018-07-23 16:00:00,4767.0,Target,2.0,-1.0,-0.015,2018
272,2018-07-24 18:30:00,SHORT,4692.0,30.0,4722.0,2018-07-24 18:30:00,4690.0,Target,2.0,-1.0,-0.015,2018
273,2018-07-25 17:30:00,LONG,4730.0,22.0,4708.0,2018-07-25 17:30:00,4727.0,SL,-3.0,-6.0,-0.09,2018
274,2018-07-26 19:00:00,LONG,4773.0,29.0,4744.0,2018-07-26 19:00:00,4763.0,SL,-10.0,-13.0,-0.195,2018
275,2018-07-27 18:30:00,LONG,4787.0,13.0,4774.0,2018-07-27 18:30:00,4781.0,SL,-6.0,-9.0,-0.135,2018
276,2018-07-31 18:30:00,SHORT,4777.0,18.0,4795.0,2018-07-31 18:30:00,4749.0,Target,28.0,25.0,0.375,2018
277,2018-08-01 19:00:00,LONG,4638.0,15.0,4623.0,2018-08-01 19:00:00,4634.0,SL,-4.0,-7.0,-0.105,2018
278,2018-08-06 18:30:00,LONG,4781.0,22.0,4759.0,2018-08-06 18:30:00,4770.0,SL,-11.0,-14.0,-0.21,2018
279,2018-08-07 17:30:00,LONG,4791.0,8.0,4783.0,2018-08-07 17:30:00,4788.0,SL,-3.0,-6.0,-0.09,2018
280,2018-08-08 17:00:00,SHORT,4714.0,38.0,4752.0,2018-08-08 17:00:00,4705.0,Target,9.0,6.0,0.09,2018
281,2018-08-13 14:30:00,LONG,4714.0,13.0,4701.0,2018-08-13 15:00:00,4731.0,Target,17.0,14.0,0.21,2018
282,2018-08-17 16:30:00,LONG,4624.0,17.0,4607.0,2018-08-17 16:30:00,4619.0,SL,-5.0,-8.0,-0.12,2018
283,2018-08-20 11:00:00,SHORT,4585.0,6.0,4591.0,2018-08-20 12:00:00,4597.0,SL,-12.0,-15.0,-0.225,2018
284,2018-08-22 18:30:00,LONG,4710.0,35.0,4675.0,2018-08-22 18:30:00,4707.0,SL,-3.0,-6.0,-0.09,2018
285,2018-08-24 19:00:00,LONG,4840.0,24.0,4816.0,2018-08-24 19:00:00,4845.0,Target,5.0,2.0,0.03,2018
286,2018-08-27 18:30:00,LONG,4830.0,8.0,4822.0,2018-08-27 18:30:00,4834.0,Target,4.0,1.0,0.015,2018
287,2018-08-28 14:00:00,LONG,4855.0,17.0,4838.0,2018-08-28 15:00:00,4857.0,Target,2.0,-1.0,-0.015,2018
288,2018-08-31 17:00:00,LONG,4972.0,21.0,4951.0,2018-08-31 17:00:00,4988.0,Target,16.0,13.0,0.195,2018
289,2018-09-03 19:30:00,LONG,4992.0,21.0,4971.0,2018-09-03 19:30:00,4996.0,Target,4.0,1.0,0.015,2018
290,2018-09-06 18:30:00,LONG,4965.0,9.0,4956.0,2018-09-06 18:30:00,4954.0,SL,-11.0,-14.0,-0.21,2018
291,2018-09-07 19:00:00,SHORT,4828.0,44.0,4872.0,2018-09-07 19:00:00,4838.0,SL,-10.0,-13.0,-0.195,2018
292,2018-09-10 20:00:00,SHORT,4946.0,21.0,4967.0,2018-09-10 20:00:00,4922.0,Target,24.0,21.0,0.315,2018
293,2018-09-12 10:30:00,SHORT,5088.0,-23.0,5097.0,2018-09-12 15:00:00,5026.0,Target,62.0,59.0,0.885,2018
294,2018-09-13 18:30:00,SHORT,4981.0,18.0,4999.0,2018-09-13 18:30:00,4974.0,Target,7.0,4.0,0.06,2018
295,2018-09-14 19:30:00,SHORT,4930.0,17.0,4947.0,2018-09-14 19:30:00,4910.0,Target,20.0,17.0,0.255,2018
296,2018-09-19 17:30:00,LONG,5080.0,11.0,5069.0,2018-09-19 17:30:00,5067.0,SL,-13.0,-16.0,-0.24,2018
297,2018-09-20 17:30:00,SHORT,5084.0,40.0,5124.0,2018-09-20 17:30:00,5092.0,SL,-8.0,-11.0,-0.165,2018
298,2018-09-25 19:30:00,LONG,5294.0,23.0,5271.0,2018-09-25 19:30:00,5284.0,SL,-10.0,-13.0,-0.195,2018
299,2018-09-26 18:30:00,LONG,5236.0,8.0,5228.0,2018-09-26 18:30:00,5237.0,Target,1.0,-2.0,-0.03,2018
300,2018-09-28 18:00:00,LONG,5246.0,13.0,5233.0,2018-09-28 18:00:00,5247.0,Target,1.0,-2.0,-0.03,2018
301,2018-10-03 20:30:00,LONG,5543.0,86.0,5457.0,2018-10-03 20:30:00,5523.0,SL,-20.0,-23.0,-0.345,2018
302,2018-10-04 19:30:00,SHORT,5565.0,33.0,5598.0,2018-10-04 19:30:00,5596.0,SL,-31.0,-34.0,-0.51,2018
303,2018-10-08 19:30:00,LONG,5507.0,52.0,5455.0,2018-10-08 19:30:00,5481.0,SL,-26.0,-29.0,-0.435,2018
304,2018-10-09 11:00:00,LONG,5537.0,5.0,5527.0,2018-10-09 15:00:00,5561.0,Target,24.0,21.0,0.315,2018
305,2018-10-09 19:00:00,SHORT,5539.0,33.0,5572.0,2018-10-09 19:00:00,5540.0,SL,-1.0,-4.0,-0.06,2018
306,2018-10-10 19:00:00,SHORT,5525.0,27.0,5552.0,2018-10-10 19:00:00,5524.0,Target,1.0,-2.0,-0.03,2018
307,2018-10-12 18:30:00,LONG,5294.0,14.0,5280.0,2018-10-12 18:30:00,5273.0,SL,-21.0,-24.0,-0.36,2018
308,2018-10-15 10:30:00,LONG,5333.0,43.0,5290.0,2018-10-15 13:00:00,5279.0,SL,-54.0,-57.0,-0.855,2018
309,2018-10-15 19:00:00,SHORT,5281.0,20.0,5301.0,2018-10-15 19:00:00,5245.0,Target,36.0,33.0,0.495,2018
310,2018-10-16 19:30:00,LONG,5262.0,42.0,5220.0,2018-10-16 19:30:00,5254.0,SL,-8.0,-11.0,-0.165,2018
311,2018-10-17 15:30:00,SHORT,5266.0,14.0,5280.0,2018-10-17 15:30:00,5265.0,Target,1.0,-2.0,-0.03,2018
312,2018-10-17 18:30:00,SHORT,5238.0,17.0,5255.0,2018-10-17 18:30:00,5233.0,Target,5.0,2.0,0.03,2018
313,2018-10-18 17:30:00,SHORT,5059.0,66.0,5125.0,2018-10-18 17:30:00,5064.0,SL,-5.0,-8.0,-0.12,2018
314,2018-10-22 18:30:00,SHORT,5085.0,24.0,5109.0,2018-10-22 18:30:00,5086.0,SL,-1.0,-4.0,-0.06,2018
315,2018-10-25 21:00:00,LONG,4964.0,56.0,4908.0,2018-10-25 21:00:00,4949.0,SL,-15.0,-18.0,-0.27,2018
316,2018-10-26 17:00:00,LONG,4902.0,25.0,4877.0,2018-10-26 17:00:00,4896.0,SL,-6.0,-9.0,-0.135,2018
317,2018-10-26 18:30:00,SHORT,4891.0,25.0,4916.0,2018-10-26 18:30:00,4897.0,SL,-6.0,-9.0,-0.135,2018
318,2018-10-29 19:30:00,SHORT,4930.0,24.0,4954.0,2018-10-29 19:30:00,4943.0,SL,-13.0,-16.0,-0.24,2018
319,2018-10-30 17:30:00,SHORT,4895.0,29.0,4924.0,2018-10-30 17:30:00,4890.0,Target,5.0,2.0,0.03,2018
320,2018-11-01 19:30:00,SHORT,4766.0,36.0,4802.0,2018-11-01 19:30:00,4768.0,SL,-2.0,-5.0,-0.075,2018
321,2018-11-02 19:00:00,LONG,4624.0,38.0,4586.0,2018-11-02 19:00:00,4621.0,SL,-3.0,-6.0,-0.09,2018
322,2018-11-06 11:00:00,LONG,4606.0,7.0,4599.0,2018-11-06 11:30:00,4593.0,SL,-13.0,-16.0,-0.24,2018
323,2018-11-06 20:00:00,LONG,4621.0,23.0,4598.0,2018-11-06 20:00:00,4601.0,SL,-20.0,-23.0,-0.345,2018
324,2018-11-08 17:00:00,SHORT,4551.0,4.0,4555.0,2018-11-08 17:00:00,4483.0,Target,68.0,65.0,0.975,2018
325,2018-11-13 19:30:00,SHORT,4274.0,28.0,4302.0,2018-11-13 19:30:00,4255.0,Target,19.0,16.0,0.24,2018
326,2018-11-15 20:00:00,LONG,4081.0,26.0,4055.0,2018-11-15 20:00:00,4078.0,SL,-3.0,-6.0,-0.09,2018
327,2018-11-16 18:00:00,SHORT,4105.0,34.0,4139.0,2018-11-16 18:00:00,4122.0,SL,-17.0,-20.0,-0.3,2018
328,2018-11-21 21:30:00,LONG,3903.0,58.0,3845.0,2018-11-21 21:30:00,3905.0,Target,2.0,-1.0,-0.015,2018
329,2018-11-22 16:30:00,SHORT,3821.0,54.0,3875.0,2018-11-22 16:30:00,3822.0,SL,-1.0,-4.0,-0.06,2018
330,2018-11-22 18:30:00,LONG,3870.0,23.0,3847.0,2018-11-22 18:30:00,3877.0,Target,7.0,4.0,0.06,2018
331,2018-11-26 10:00:00,SHORT,3821.0,4.0,3825.0,2018-11-26 10:00:00,3661.0,Target,160.0,157.0,2.355,2018
332,2018-11-30 19:30:00,SHORT,3532.0,31.0,3563.0,2018-11-30 19:30:00,3512.0,Target,20.0,17.0,0.255,2018
333,2018-12-04 16:00:00,LONG,3863.0,27.0,3836.0,2018-12-04 16:00:00,3819.0,SL,-44.0,-47.0,-0.705,2018
334,2018-12-05 18:30:00,LONG,3777.0,28.0,3749.0,2018-12-05 18:30:00,3768.0,SL,-9.0,-12.0,-0.18,2018
335,2018-12-07 19:00:00,LONG,3739.0,81.0,3658.0,2018-12-07 19:00:00,3834.0,Target,95.0,92.0,1.38,2018
336,2018-12-10 21:00:00,LONG,3775.0,40.0,3735.0,2018-12-10 21:00:00,3762.0,SL,-13.0,-16.0,-0.24,2018
337,2018-12-11 11:00:00,SHORT,3698.0,5.0,3737.0,2018-12-11 15:00:00,3674.0,Target,24.0,21.0,0.315,2018
338,2018-12-11 20:00:00,LONG,3784.0,39.0,3745.0,2018-12-11 20:00:00,3778.0,SL,-6.0,-9.0,-0.135,2018
339,2018-12-12 19:30:00,LONG,3800.0,31.0,3769.0,2018-12-12 19:30:00,3773.0,SL,-27.0,-30.0,-0.45,2018
340,2018-12-14 19:00:00,LONG,3797.0,31.0,3766.0,2018-12-14 19:00:00,3792.0,SL,-5.0,-8.0,-0.12,2018
341,2018-12-17 20:00:00,SHORT,3668.0,21.0,3689.0,2018-12-17 20:00:00,3671.0,SL,-3.0,-6.0,-0.09,2018
342,2018-12-19 19:30:00,LONG,3322.0,24.0,3298.0,2018-12-19 19:30:00,3340.0,Target,18.0,15.0,0.225,2018
343,2018-12-20 15:00:00,LONG,3284.0,72.0,3212.0,2018-12-20 15:00:00,3282.0,SL,-2.0,-5.0,-0.075,2018
344,2018-12-24 19:30:00,LONG,3164.0,14.0,3150.0,2018-12-24 19:30:00,3165.0,Target,1.0,-2.0,-0.03,2018
345,2018-12-28 21:00:00,SHORT,3131.0,67.0,3198.0,2018-12-28 21:00:00,3140.0,SL,-9.0,-12.0,-0.18,2018
346,2018-12-31 19:00:00,SHORT,3221.0,31.0,3252.0,2018-12-31 19:00:00,3205.0,Target,16.0,13.0,0.195,2018
347,2019-01-02 10:00:00,SHORT,3177.0,-22.0,3188.0,2019-01-02 15:00:00,3166.0,Target,11.0,8.0,0.12,2019
348,2019-01-04 19:00:00,LONG,3385.0,57.0,3328.0,2019-01-04 19:00:00,3375.0,SL,-10.0,-13.0,-0.195,2019
349,2019-01-07 19:30:00,SHORT,3411.0,26.0,3437.0,2019-01-07 19:30:00,3396.0,Target,15.0,12.0,0.18,2019
350,2019-01-08 20:30:00,LONG,3488.0,32.0,3456.0,2019-01-08 20:30:00,3472.0,SL,-16.0,-19.0,-0.285,2019
351,2019-01-09 19:00:00,LONG,3618.0,34.0,3584.0,2019-01-09 19:00:00,3615.0,SL,-3.0,-6.0,-0.09,2019
352,2019-01-09 21:00:00,SHORT,3606.0,27.0,3633.0,2019-01-09 21:00:00,3596.0,Target,10.0,7.0,0.105,2019
353,2019-01-10 19:00:00,SHORT,3669.0,18.0,3687.0,2019-01-10 19:00:00,3645.0,Target,24.0,21.0,0.315,2019
354,2019-01-11 18:30:00,SHORT,3713.0,22.0,3735.0,2019-01-11 18:30:00,3694.0,Target,19.0,16.0,0.24,2019
355,2019-01-14 19:00:00,SHORT,3600.0,39.0,3639.0,2019-01-14 19:00:00,3611.0,SL,-11.0,-14.0,-0.21,2019
356,2019-01-15 18:00:00,LONG,3641.0,15.0,3626.0,2019-01-15 18:00:00,3647.0,Target,6.0,3.0,0.045,2019
357,2019-01-15 20:00:00,LONG,3672.0,36.0,3636.0,2019-01-15 20:00:00,3678.0,Target,6.0,3.0,0.045,2019
358,2019-01-16 15:30:00,SHORT,3691.0,28.0,3719.0,2019-01-16 15:30:00,3701.0,SL,-10.0,-13.0,-0.195,2019
359,2019-01-16 20:00:00,LONG,3700.0,36.0,3664.0,2019-01-16 20:00:00,3709.0,Target,9.0,6.0,0.09,2019
360,2019-01-17 19:00:00,LONG,3653.0,22.0,3631.0,2019-01-17 19:00:00,3657.0,Target,4.0,1.0,0.015,2019
361,2019-01-18 20:00:00,SHORT,3734.0,22.0,3756.0,2019-01-18 20:00:00,3735.0,SL,-1.0,-4.0,-0.06,2019
362,2019-01-21 21:30:00,SHORT,3872.0,16.0,3888.0,2019-01-21 21:30:00,3853.0,Target,19.0,16.0,0.24,2019
363,2019-01-22 10:30:00,SHORT,3841.0,9.0,3850.0,2019-01-22 12:30:00,3853.0,SL,-12.0,-15.0,-0.225,2019
364,2019-01-22 16:00:00,SHORT,3814.0,30.0,3844.0,2019-01-22 16:00:00,3813.0,Target,1.0,-2.0,-0.03,2019
365,2019-01-24 19:00:00,LONG,3740.0,14.0,3726.0,2019-01-24 19:00:00,3724.0,SL,-16.0,-19.0,-0.285,2019
366,2019-01-25 20:00:00,LONG,3803.0,25.0,3778.0,2019-01-25 20:00:00,3801.0,SL,-2.0,-5.0,-0.075,2019
367,2019-01-29 20:00:00,LONG,3785.0,39.0,3746.0,2019-01-29 20:00:00,3817.0,Target,32.0,29.0,0.435,2019
368,2019-01-31 17:30:00,LONG,3876.0,20.0,3856.0,2019-01-31 17:30:00,3878.0,Target,2.0,-1.0,-0.015,2019
369,2019-02-05 17:30:00,SHORT,3915.0,29.0,3944.0,2019-02-05 17:30:00,3901.0,Target,14.0,11.0,0.165,2019
370,2019-02-06 19:30:00,SHORT,3833.0,27.0,3860.0,2019-02-06 19:30:00,3827.0,Target,6.0,3.0,0.045,2019
371,2019-02-07 18:00:00,SHORT,3825.0,20.0,3845.0,2019-02-07 18:00:00,3820.0,Target,5.0,2.0,0.03,2019
372,2019-02-08 19:00:00,LONG,3775.0,39.0,3736.0,2019-02-08 19:00:00,3770.0,SL,-5.0,-8.0,-0.12,2019
373,2019-02-11 19:00:00,SHORT,3731.0,23.0,3754.0,2019-02-11 19:00:00,3724.0,Target,7.0,4.0,0.06,2019
374,2019-02-12 19:30:00,LONG,3809.0,31.0,3778.0,2019-02-12 19:30:00,3815.0,Target,6.0,3.0,0.045,2019
375,2019-02-13 18:00:00,SHORT,3793.0,24.0,3817.0,2019-02-13 18:00:00,3792.0,Target,1.0,-2.0,-0.03,2019
376,2019-02-14 19:00:00,SHORT,3851.0,26.0,3877.0,2019-02-14 19:00:00,3848.0,Target,3.0,0.0,0.0,2019
377,2019-02-18 23:30:00,LONG,4027.0,44.0,3983.0,2019-02-18 23:30:00,4013.0,SL,-14.0,-17.0,-0.255,2019
378,2019-02-19 10:30:00,LONG,3992.0,4.0,3988.0,2019-02-19 10:30:00,3986.0,SL,-6.0,-9.0,-0.135,2019
379,2019-02-19 16:30:00,LONG,4014.0,25.0,3989.0,2019-02-19 16:30:00,4008.0,SL,-6.0,-9.0,-0.135,2019
380,2019-02-21 18:30:00,SHORT,4073.0,26.0,4099.0,2019-02-21 18:30:00,4067.0,Target,6.0,3.0,0.045,2019
381,2019-02-22 17:30:00,LONG,4104.0,16.0,4088.0,2019-02-22 17:30:00,4097.0,SL,-7.0,-10.0,-0.15,2019
382,2019-02-26 18:00:00,LONG,3974.0,25.0,3949.0,2019-02-26 18:00:00,3976.0,Target,2.0,-1.0,-0.015,2019
383,2019-02-27 17:00:00,LONG,4037.0,19.0,4018.0,2019-02-27 17:00:00,4048.0,Target,11.0,8.0,0.12,2019
384,2019-02-28 17:30:00,LONG,4033.0,19.0,4014.0,2019-02-28 17:30:00,4034.0,Target,1.0,-2.0,-0.03,2019
385,2019-03-01 17:30:00,SHORT,4078.0,10.0,4088.0,2019-03-01 17:30:00,4076.0,Target,2.0,-1.0,-0.015,2019
386,2019-03-01 19:00:00,SHORT,4055.0,38.0,4093.0,2019-03-01 19:00:00,4052.0,Target,3.0,0.0,0.0,2019
387,2019-03-04 20:00:00,LONG,4028.0,19.0,4009.0,2019-03-04 20:00:00,4040.0,Target,12.0,9.0,0.135,2019
388,2019-03-05 16:30:00,LONG,3987.0,16.0,3971.0,2019-03-05 16:30:00,3998.0,Target,11.0,8.0,0.12,2019
389,2019-03-07 20:00:00,LONG,3975.0,18.0,3957.0,2019-03-07 20:00:00,3953.0,SL,-22.0,-25.0,-0.375,2019
390,2019-03-12 17:00:00,SHORT,3991.0,17.0,4008.0,2019-03-12 17:00:00,3979.0,Target,12.0,9.0,0.135,2019
