index,Trade No.,Entry_Date,Exit_Date,Trade_Type,Entry_Price,Previous MA Value,Initial SL,Exit_Price,Exit Remark,PnL,Slippage,PnL w cs,Qty,Profit_Loss INR,ROI%,Trade Year
433,433,2022-05-16 11:45:00+05:30,2022-05-16 13:15:00+05:30,short,33474.95,33511.89807692308,33729.915384615386,33687.8,Trailing SL Hit,-212.85000000000582,6.716275,-219.56627500000582,98.05252598391779,-21529.027884630108,-2.152902788463011,2022
434,434,2022-05-19 09:15:00+05:30,2022-05-20 09:15:00+05:30,short,33436.15,34144.19038461539,34290.93653846154,33970.8,Trailing SL Hit,-534.6500000000015,6.740695000000001,-541.3906950000014,29.24706798143494,-15834.090461181351,-1.5834090461181352,2022
435,435,2022-05-23 15:15:00+05:30,2022-05-24 09:15:00+05:30,short,34157.8,34232.29230769231,34419.696153846155,34419.696153846155,Initial SL Hit,-261.8961538461517,6.857749615384615,-268.7539034615363,95.45768287489247,-25654.6248880208,-2.56546248880208,2022
436,436,2022-05-24 14:15:00+05:30,2022-05-25 09:15:00+05:30,short,34258.25,34369.83846153846,34537.532692307694,34537.532692307694,Initial SL Hit,-279.28269230769365,6.87957826923077,-286.1622705769244,89.51503508300755,-25615.825690126487,-2.561582569012649,2022
437,437,2022-05-31 14:45:00+05:30,2022-06-01 10:15:00+05:30,short,35423.9,35776.93846153846,35890.251923076925,35716.0,Trailing SL Hit,-292.09999999999854,7.113989999999999,-299.21398999999855,53.60758423607127,-16040.139173535908,-1.604013917353591,2022
438,438,2022-06-01 10:45:00+05:30,2022-06-01 11:15:00+05:30,short,35662.05,35706.817307692305,35827.50961538462,35722.15,Trailing SL Hit,-60.099999999998545,7.138420000000002,-67.23841999999854,151.0942712025953,-10159.340066713788,-1.015934006671379,2022
439,439,2022-06-01 12:45:00+05:30,2022-06-01 14:45:00+05:30,short,35542.15,35661.35384615384,35780.075,35642.85,Trailing SL Hit,-100.69999999999709,7.1185,-107.81849999999709,105.0751287170346,-11329.04276557729,-1.1329042765577289,2022
440,440,2022-06-02 09:15:00+05:30,2022-06-02 13:15:00+05:30,short,35511.95,35579.282692307694,35717.59423076923,35592.3,Trailing SL Hit,-80.35000000000582,7.110425,-87.46042500000583,121.5691775377546,-10632.491934353178,-1.0632491934353179,2022
441,441,2022-06-03 14:15:00+05:30,2022-06-06 13:15:00+05:30,short,35360.75,35529.890384615384,35659.64615384615,35391.6,Trailing SL Hit,-30.849999999998545,7.075235000000001,-37.925234999998544,83.64108965038083,-3172.107980646639,-0.3172107980646639,2022
442,442,2022-06-06 14:15:00+05:30,2022-06-08 10:15:00+05:30,short,35348.45,35412.33846153846,35541.015384615384,35384.05,Trailing SL Hit,-35.60000000000582,7.073250000000001,-42.67325000000582,129.82603311562326,-5540.098767652026,-0.5540098767652026,2022
443,443,2022-06-08 13:15:00+05:30,2022-06-09 14:15:00+05:30,short,34931.85,35056.96923076923,35175.605769230766,34939.15,Trailing SL Hit,-7.30000000000291,6.987100000000001,-14.287100000002912,102.56167506883547,-1465.308907876258,-0.1465308907876258,2022
444,444,2022-06-10 09:15:00+05:30,2022-06-15 11:45:00+05:30,short,34636.05,34907.851923076916,35034.721153846156,33429.7,Trailing SL Hit,1206.3500000000058,6.8065750000000005,1199.5434250000058,62.70832428886359,75221.35809347448,7.522135809347448,2022
445,445,2022-06-16 11:15:00+05:30,2022-06-17 15:15:00+05:30,short,33175.25,33360.54423076923,33469.50384615384,32857.05,Trailing SL Hit,318.1999999999971,6.603230000000001,311.5967699999971,84.96065668052286,26473.4661987296,2.64734661987296,2022
446,446,2022-06-20 09:15:00+05:30,2022-06-20 12:15:00+05:30,short,32479.25,32787.33461538462,32949.126923076925,32778.6,Trailing SL Hit,-299.34999999999854,6.525785,-305.87578499999853,53.205422041778334,-16274.250233285173,-1.6274250233285172,2022
447,447,2022-06-20 14:15:00+05:30,2022-06-20 14:45:00+05:30,short,32507.55,32575.81730769231,32771.85192307692,32703.35,Trailing SL Hit,-195.79999999999927,6.52109,-202.32108999999926,94.58879341079874,-19137.30778465755,-1.9137307784657551,2022
448,448,2022-06-22 09:15:00+05:30,2022-06-23 09:15:00+05:30,short,32813.8,32883.08076923077,33058.01730769231,33058.01730769231,Initial SL Hit,-244.21730769230635,6.587181730769232,-250.80448942307558,102.36784704668817,-25674.31561188412,-2.567431561188412,2022
449,449,2022-06-23 12:15:00+05:30,2022-06-23 13:15:00+05:30,short,32970.35,33030.476923076916,33177.64615384616,33143.0,Trailing SL Hit,-172.65000000000146,6.611335000000001,-179.26133500000145,120.60040447519886,-21618.989507764298,-2.16189895077643,2022
450,450,2022-06-28 09:15:00+05:30,2022-06-28 12:15:00+05:30,short,33618.2,33682.973076923074,33801.321153846155,33714.85,Trailing SL Hit,-96.65000000000146,6.733304999999999,-103.38330500000146,136.52163867972797,-14114.058210726313,-1.4114058210726312,2022
451,451,2022-06-28 12:45:00+05:30,2022-06-28 14:15:00+05:30,short,33521.1,33698.13076923077,33807.653846153844,33680.6,Trailing SL Hit,-159.5,6.72017,-166.22017,87.24363792548075,-14501.652327391857,-1.4501652327391856,2022
452,452,2022-06-28 14:45:00+05:30,2022-06-28 15:15:00+05:30,short,33614.2,33694.649999999994,33805.359615384616,33692.25,Trailing SL Hit,-78.05000000000291,6.730645,-84.7806450000029,130.7807611440277,-11087.677283381987,-1.1087677283381987,2022
453,453,2022-06-29 09:15:00+05:30,2022-06-30 09:15:00+05:30,short,33251.35,33695.803846153845,33776.63269230769,33616.8,Trailing SL Hit,-365.45000000000437,6.686815,-372.1368150000044,47.593420392682205,-17711.263879889015,-1.7711263879889014,2022
454,454,2022-07-01 09:15:00+05:30,2022-07-01 12:45:00+05:30,short,33150.25,33311.7923076923,33435.17307692308,33435.17307692308,Initial SL Hit,-284.92307692307804,6.658542307692308,-291.58161923077034,87.74298056155473,-25584.240348272135,-2.558424034827213,2022
455,455,2022-07-05 14:45:00+05:30,2022-07-06 09:15:00+05:30,short,33817.4,33881.41346153846,34012.84038461538,34012.84038461538,Initial SL Hit,-195.44038461538003,6.783024038461538,-202.22340865384157,127.91624437906803,-25867.65896053294,-2.5867658960532935,2022
456,456,2022-07-12 14:45:00+05:30,2022-07-15 14:15:00+05:30,short,35124.2,35255.61346153846,35364.317307692305,34681.4,Trailing SL Hit,442.79999999999563,6.9805600000000005,435.8194399999956,104.11577674373899,45375.67951562089,4.537567951562089,2022
457,457,2022-07-26 09:45:00+05:30,2022-07-27 09:45:00+05:30,short,36411.5,36583.18461538462,36709.471153846156,36522.55,Trailing SL Hit,-111.05000000000291,7.293405000000001,-118.34340500000292,83.90073897189262,-9929.099131950217,-0.9929099131950216,2022
458,458,2022-08-03 10:45:00+05:30,2022-08-03 12:45:00+05:30,short,37743.85,37804.700000000004,37936.61923076923,37876.0,Trailing SL Hit,-132.15000000000146,7.561985000000001,-139.71198500000145,129.6887470071805,-18119.072276536182,-1.8119072276536181,2022
459,459,2022-08-03 13:15:00+05:30,2022-08-03 13:45:00+05:30,short,37767.95,37807.717307692306,37947.24423076923,37864.85,Trailing SL Hit,-96.90000000000146,7.563279999999999,-104.46328000000145,139.43560756384167,-14565.900914911912,-1.4565900914911911,2022
460,460,2022-08-04 11:15:00+05:30,2022-08-05 09:15:00+05:30,short,37442.55,37849.834615384614,37994.2076923077,37868.9,Trailing SL Hit,-426.34999999999854,7.531145000000001,-433.8811449999985,45.31795776366325,-19662.607403559785,-1.9662607403559784,2022
461,461,2022-08-19 10:45:00+05:30,2022-08-23 12:45:00+05:30,short,39239.9,39403.278846153844,39511.10384615384,38447.1,Trailing SL Hit,792.8000000000029,7.7687,785.031300000003,92.1815835377896,72365.42836072984,7.236542836072984,2022
462,462,2022-08-25 14:45:00+05:30,2022-08-26 09:15:00+05:30,short,38931.15,38972.20576923077,39133.928846153845,39151.95,Gap,-220.79999999999563,7.8083100000000005,-228.60830999999564,123.28702167006632,-28184.4376689267,-2.81844376689267,2022
463,463,2022-08-26 10:45:00+05:30,2022-08-26 11:15:00+05:30,short,38966.5,39046.66923076923,39196.04423076923,39119.95,Trailing SL Hit,-153.4499999999971,7.808645,-161.2586449999971,108.91147172909645,-17562.916355989586,-1.7562916355989586,2022
464,464,2022-08-26 13:45:00+05:30,2022-08-30 09:15:00+05:30,short,39058.85,39109.2923076923,39267.78846153846,38760.0,Trailing SL Hit,298.84999999999854,7.781885000000001,291.06811499999856,119.65245563655056,34827.014717251725,3.4827014717251723,2022
465,465,2022-09-06 14:15:00+05:30,2022-09-08 09:15:00+05:30,short,39633.55,39685.846153846156,39832.109615384616,39832.109615384616,Initial SL Hit,-198.5596153846127,7.946565961538462,-206.50618134615115,125.90677087873411,-26000.526459792167,-2.6000526459792166,2022
466,466,2022-09-16 09:15:00+05:30,2022-09-19 09:45:00+05:30,short,41056.6,41155.626923076925,41372.83269230769,41093.15,Trailing SL Hit,-36.55000000000291,8.214975,-44.76497500000291,79.05570995068179,-3538.926879549752,-0.3538926879549752,2022
467,467,2022-09-21 11:45:00+05:30,2022-09-21 13:45:00+05:30,short,40998.1,41244.30576923077,41382.00576923077,41295.55,Trailing SL Hit,-297.45000000000437,8.229365,-305.67936500000434,65.12014667060734,-19905.8850829784,-1.9905885082978398,2022
468,468,2022-09-21 14:45:00+05:30,2022-09-30 10:15:00+05:30,short,41206.4,41275.265384615384,41426.86538461538,38308.7,Trailing SL Hit,2897.7000000000044,7.951510000000001,2889.7484900000045,113.39648645348288,327687.3255002581,32.76873255002581,2022
469,469,2022-10-03 14:15:00+05:30,2022-10-04 09:15:00+05:30,short,38033.15,38160.83076923077,38376.36923076923,38704.2,Gap,-671.0499999999956,7.673735000000001,-678.7237349999956,72.8397413628875,-49438.06131425267,-4.9438061314252675,2022
470,470,2022-10-07 09:15:00+05:30,2022-10-07 14:15:00+05:30,short,38880.55,39151.00769230769,39289.73653846154,39100.05,Trailing SL Hit,-219.5,7.798060000000001,-227.29806,61.09682907457116,-13887.19072080162,-1.3887190720801619,2022
471,471,2022-10-10 09:15:00+05:30,2022-10-10 11:15:00+05:30,short,38709.6,39126.61153846154,39229.846153846156,38973.3,Trailing SL Hit,-263.70000000000437,7.7682899999999995,-271.46829000000434,48.05417553820642,-13045.184860716936,-1.3045184860716934,2022
472,472,2022-10-10 13:45:00+05:30,2022-10-10 14:15:00+05:30,short,38888.05,38940.613461538465,39074.790384615386,39074.790384615386,Initial SL Hit,-186.74038461538294,7.796284038461539,-194.5366686538445,133.87570156016804,-26043.73299521138,-2.604373299521138,2022
473,473,2022-10-11 14:45:00+05:30,2022-10-12 11:45:00+05:30,short,38686.2,38900.75769230769,39059.75,38901.6,Trailing SL Hit,-215.40000000000146,7.758779999999999,-223.15878000000146,66.92544505420909,-14935.000669254432,-1.4935000669254432,2022
474,474,2022-10-13 09:45:00+05:30,2022-10-13 14:15:00+05:30,short,38773.95,38840.126923076925,38986.90192307692,38836.4,Trailing SL Hit,-62.450000000004366,7.761035000000001,-70.21103500000437,117.39739016571154,-8242.592269833942,-0.8242592269833943,2022
475,475,2022-10-13 14:45:00+05:30,2022-10-14 09:15:00+05:30,short,38620.1,38715.56346153846,38862.67307692308,39380.5,Gap,-760.4000000000015,7.800060000000001,-768.2000600000015,103.06172604607542,-79172.02413229886,-7.9172024132298855,2022
476,476,2022-10-20 09:15:00+05:30,2022-10-20 14:45:00+05:30,short,39970.25,40305.31538461538,40420.49230769231,40115.0,Trailing SL Hit,-144.75,8.008525,-152.758525,55.525657124796034,-8482.017482039582,-0.8482017482039582,2022
477,477,2022-10-28 11:15:00+05:30,2022-10-31 09:15:00+05:30,short,40992.75,41208.27692307692,41331.0,41331.0,Initial SL Hit,-338.25,8.232375000000001,-346.482375,73.90983000739098,-25608.453436807093,-2.5608453436807093,2022
478,478,2022-11-02 12:15:00+05:30,2022-11-03 09:15:00+05:30,short,41241.25,41318.80576923077,41432.92692307692,41263.55,Trailing SL Hit,-22.30000000000291,8.250480000000001,-30.550480000002914,130.42780319447965,-3984.6319929372667,-0.39846319929372664,2022
479,479,2022-11-04 10:15:00+05:30,2022-11-04 14:45:00+05:30,short,41112.05,41209.58653846154,41325.58076923077,41273.7,Trailing SL Hit,-161.64999999999418,8.238575,-169.88857499999418,117.07914550235984,-19890.40919161289,-1.989040919161289,2022
480,480,2022-11-10 09:15:00+05:30,2022-11-10 14:45:00+05:30,short,41542.65,41609.88846153847,41724.13461538462,41603.1,Trailing SL Hit,-60.44999999999709,8.314575,-68.7645749999971,137.75272326537515,-9472.507470435734,-0.9472507470435734,2022
481,481,2022-11-18 10:15:00+05:30,2022-11-18 14:45:00+05:30,short,42399.6,42448.067307692305,42542.846153846156,42448.05,Trailing SL Hit,-48.450000000004366,8.484765,-56.93476500000436,174.52475566533758,-9936.525950489175,-0.9936525950489175,2022
482,482,2022-11-21 09:15:00+05:30,2022-11-21 14:45:00+05:30,short,42218.6,42378.48846153846,42471.625,42351.5,Trailing SL Hit,-132.90000000000146,8.45701,-141.35701000000145,98.80446596186091,-13966.703883015576,-1.3966703883015577,2022
483,483,2022-11-28 09:45:00+05:30,2022-11-28 11:15:00+05:30,short,42897.0,42945.424999999996,43047.75384615385,42952.0,Trailing SL Hit,-55.0,8.584900000000001,-63.584900000000005,165.83324829063795,-10544.490509235386,-1.0544490509235387,2022
484,484,2022-11-30 10:15:00+05:30,2022-11-30 14:15:00+05:30,short,42978.45,43057.84807692308,43151.955769230764,43067.15,Trailing SL Hit,-88.70000000000437,8.604560000000001,-97.30456000000437,144.08742781774205,-14020.363765337781,-1.4020363765337782,2022
485,485,2022-12-02 09:15:00+05:30,2022-12-05 09:15:00+05:30,short,43046.95,43132.830769230764,43233.94038461538,43233.94038461538,Initial SL Hit,-186.99038461538294,8.628089038461537,-195.61847365384446,133.696714146142,-26153.547153802654,-2.615354715380265,2022
486,486,2022-12-05 09:45:00+05:30,2022-12-05 10:15:00+05:30,short,43022.5,43129.886538461535,43211.99423076923,43115.65,Trailing SL Hit,-93.15000000000146,8.613815,-101.76381500000146,131.93013791773515,-13425.714147985078,-1.3425714147985077,2022
487,487,2022-12-07 10:45:00+05:30,2022-12-07 14:15:00+05:30,short,43019.9,43157.30384615385,43247.130769230775,43129.05,Trailing SL Hit,-109.15000000000146,8.614895000000002,-117.76489500000146,110.0203114421105,-12956.530424847602,-1.2956530424847603,2022
488,488,2022-12-15 11:45:00+05:30,2022-12-19 11:15:00+05:30,short,43884.6,43979.49807692308,44056.43076923077,43412.85,Trailing SL Hit,471.75,8.729745,463.020255,145.49198674903542,67365.736804995,6.7365736804995,2022
489,489,2022-12-19 12:45:00+05:30,2022-12-19 14:15:00+05:30,short,43246.6,43313.78269230769,43440.63269230769,43387.55,Trailing SL Hit,-140.95000000000437,8.663415,-149.61341500000435,128.84426692567578,-19276.830777922467,-1.9276830777922467,2022
490,490,2022-12-20 09:45:00+05:30,2022-12-20 14:15:00+05:30,short,43136.4,43230.144230769234,43356.79230769231,43212.55,Trailing SL Hit,-76.15000000000146,8.634895000000002,-84.78489500000146,113.43408607029342,-9617.497076890955,-0.9617497076890955,2022
491,491,2022-12-21 12:15:00+05:30,2022-12-26 09:15:00+05:30,short,43089.4,43199.755769230775,43311.45192307692,42129.9,Trailing SL Hit,959.5,8.521930000000001,950.97807,112.5862800627032,107067.08332250896,10.706708332250896,2022
492,492,2022-12-29 09:15:00+05:30,2022-12-29 12:45:00+05:30,short,42513.35,42686.12884615385,42826.93076923077,42773.7,Trailing SL Hit,-260.34999999999854,8.528704999999999,-268.87870499999855,79.72427665550464,-21436.160264193702,-2.1436160264193704,2022
493,493,2023-01-04 10:45:00+05:30,2023-01-09 09:15:00+05:30,short,43114.95,43238.65961538462,43346.811538461545,42420.65,Trailing SL Hit,694.2999999999956,8.553560000000001,685.7464399999957,107.82297126932087,73939.2186981586,7.39392186981586,2023
494,494,2023-01-10 09:45:00+05:30,2023-01-11 09:45:00+05:30,short,42219.65,42291.87115384616,42442.834615384614,42252.4,Trailing SL Hit,-32.75,8.447205,-41.197205,112.01488936375678,-4614.700360171008,-0.46147003601710074,2023
495,495,2023-01-11 10:45:00+05:30,2023-01-11 11:45:00+05:30,short,42104.3,42178.89230769231,42335.38076923077,42233.6,Trailing SL Hit,-129.29999999999563,8.43379,-137.73378999999562,108.18728050465431,-14901.044173698678,-1.4901044173698677,2023
496,496,2023-01-12 10:15:00+05:30,2023-01-12 14:45:00+05:30,short,41950.5,42023.69038461538,42187.021153846144,42075.45,Trailing SL Hit,-124.94999999999709,8.402595,-133.35259499999708,105.69879096844905,-14095.208064004935,-1.4095208064004934,2023
497,497,2023-01-13 09:45:00+05:30,2023-01-13 11:45:00+05:30,short,41963.35,42005.43653846153,42159.13461538462,42054.9,Trailing SL Hit,-91.55000000000291,8.401825,-99.95182500000291,127.69134056262564,-12762.982525931331,-1.2762982525931332,2023
498,498,2023-01-17 12:15:00+05:30,2023-01-17 14:45:00+05:30,short,42048.3,42250.61153846154,42388.45192307692,42254.5,Trailing SL Hit,-206.1999999999971,8.430280000000002,-214.6302799999971,73.49657110227983,-15774.589634722015,-1.5774589634722014,2023
499,499,2023-01-24 13:15:00+05:30,2023-01-30 14:45:00+05:30,short,42690.4,42748.48269230769,42845.075,40462.35,Trailing SL Hit,2228.050000000003,8.315275,2219.734725000003,161.62922256344405,358773.99789883074,35.87739978988308,2023
500,500,2023-02-01 14:15:00+05:30,2023-02-02 14:15:00+05:30,short,40362.65,40650.625,40955.55,40638.4,Trailing SL Hit,-275.75,8.100105000000001,-283.850105,42.165626581210894,-11968.717532467503,-1.1968717532467503,2023
501,501,2023-02-07 12:45:00+05:30,2023-02-07 13:15:00+05:30,short,41119.25,41301.109615384616,41468.373076923075,41397.6,Trailing SL Hit,-278.34999999999854,8.251685,-286.60168499999855,71.6079848411408,-20522.96911492531,-2.052296911492531,2023
502,502,2023-02-09 09:15:00+05:30,2023-02-09 13:15:00+05:30,short,41292.85,41405.16346153846,41553.84807692308,41424.0,Trailing SL Hit,-131.15000000000146,8.271685000000002,-139.42168500000145,95.78614637596598,-13354.66592739396,-1.335466592739396,2023
503,503,2023-02-13 09:45:00+05:30,2023-02-14 11:45:00+05:30,short,41292.75,41447.30576923077,41554.790384615386,41383.15,Trailing SL Hit,-90.40000000000146,8.26759,-98.66759000000145,95.40514160324626,-9413.395395601183,-0.9413395395601182,2023
504,504,2023-02-16 15:15:00+05:30,2023-02-23 15:15:00+05:30,short,41554.1,41629.23269230769,41748.69423076923,40076.05,Trailing SL Hit,1478.0499999999956,8.163015,1469.8869849999955,128.47246242180444,188840.00044471136,18.884000044471136,2023
505,505,2023-03-02 13:15:00+05:30,2023-03-03 09:15:00+05:30,short,40426.8,40480.26153846154,40607.40192307692,40690.1,Gap,-263.29999999999563,8.11169,-271.41168999999564,138.42599001203774,-37570.43188908968,-3.757043188908968,2023
506,506,2023-03-08 10:15:00+05:30,2023-03-08 11:45:00+05:30,short,41228.1,41274.45192307692,41402.84423076923,41283.7,Trailing SL Hit,-55.599999999998545,8.25118,-63.85117999999854,143.06623966896518,-9134.948221026028,-0.9134948221026028,2023
507,507,2023-03-09 14:45:00+05:30,2023-03-15 09:15:00+05:30,short,41243.35,41347.75,41458.936538461545,39697.25,Trailing SL Hit,1546.0999999999985,8.09406,1538.0059399999986,115.96271352749233,178351.3422238014,17.835134222380137,2023
508,508,2023-03-15 12:45:00+05:30,2023-03-16 13:45:00+05:30,short,39342.0,39422.07692307692,39615.321153846155,39202.2,Trailing SL Hit,139.8000000000029,7.85442,131.9455800000029,91.46749034314355,12068.731064470741,1.2068731064470741,2023
509,509,2023-03-16 14:45:00+05:30,2023-03-16 15:15:00+05:30,short,39100.25,39144.178846153845,39343.03076923077,39210.1,Trailing SL Hit,-109.84999999999854,7.831035000000001,-117.68103499999854,102.97355955832283,-12118.035066457423,-1.2118035066457424,2023
510,510,2023-03-20 13:15:00+05:30,2023-03-20 14:45:00+05:30,short,39016.9,39091.78846153846,39300.799999999996,39300.799999999996,Initial SL Hit,-283.8999999999942,7.83177,-291.7317699999942,88.05917576611664,-25689.6592109898,-2.56896592109898,2023
511,511,2023-03-23 14:15:00+05:30,2023-03-27 14:15:00+05:30,short,39779.3,39911.49615384616,40039.55961538462,39590.2,Trailing SL Hit,189.10000000000582,7.93695,181.16305000000582,96.05793032105454,17402.14763365028,1.7402147633650278,2023
512,512,2023-03-27 15:15:00+05:30,2023-03-28 11:15:00+05:30,short,39309.45,39439.442307692305,39597.196153846155,39495.8,Trailing SL Hit,-186.35000000000582,7.8805250000000004,-194.23052500000583,86.88213435987805,-16875.16256984016,-1.6875162569840159,2023
513,513,2023-04-10 09:45:00+05:30,2023-04-10 11:45:00+05:30,short,40909.35,40951.071153846155,41068.72692307693,40982.9,Trailing SL Hit,-73.55000000000291,8.189225,-81.7392250000029,156.86085235773035,-12821.684504560757,-1.2821684504560755,2023
514,514,2023-04-10 13:45:00+05:30,2023-04-11 09:15:00+05:30,short,40857.2,40959.73653846153,41080.49038461538,41286.95,Gap,-429.75,8.214415,-437.964415,111.96182962854448,-49035.29721559515,-4.903529721559515,2023
515,515,2023-04-19 11:15:00+05:30,2023-04-20 09:15:00+05:30,short,42130.65,42210.226923076916,42325.653846153844,42325.653846153844,Initial SL Hit,-195.00384615384246,8.445630384615384,-203.44947653845784,128.20259955425186,-26082.75177018207,-2.608275177018207,2023
516,516,2023-04-21 12:15:00+05:30,2023-04-24 09:15:00+05:30,short,42109.6,42154.42115384615,42259.90000000001,42365.35,Gap,-255.75,8.447495,-264.197495,166.33399866931674,-43945.02578176682,-4.394502578176682,2023
517,517,2023-04-26 09:15:00+05:30,2023-04-26 11:15:00+05:30,short,42482.3,42567.42115384615,42680.911538461536,42680.911538461536,Initial SL Hit,-198.6115384615332,8.516321153846153,-207.12785961537935,125.87385503205276,-26071.982174325636,-2.607198217432564,2023
518,518,2023-05-03 11:15:00+05:30,2023-05-03 13:15:00+05:30,short,43141.35,43187.59038461539,43297.07884615385,43240.0,Trailing SL Hit,-98.65000000000146,8.638135,-107.28813500000146,160.5354474616854,-17223.548759554946,-1.7223548759554945,2023
519,519,2023-05-05 11:15:00+05:30,2023-05-08 09:15:00+05:30,short,43246.2,43296.47499999999,43426.16923076923,43179.85,Trailing SL Hit,66.34999999999854,8.642605,57.70739499999854,138.91263463839937,8016.286277568592,0.8016286277568592,2023
520,520,2023-05-09 15:15:00+05:30,2023-05-10 12:15:00+05:30,short,43171.6,43235.02500000001,43381.46153846154,43245.9,Trailing SL Hit,-74.30000000000291,8.64175,-82.94175000000291,119.12616377098338,-9880.532493952307,-0.9880532493952306,2023
521,521,2023-05-10 13:15:00+05:30,2023-05-10 13:45:00+05:30,short,43166.8,43221.5076923077,43347.72307692308,43276.8,Trailing SL Hit,-110.0,8.64436,-118.64436,138.18027210884267,-16394.30994897949,-1.639430994897949,2023
522,522,2023-05-16 14:45:00+05:30,2023-05-18 09:15:00+05:30,short,43883.7,43956.544230769236,44071.67884615385,43977.1,Trailing SL Hit,-93.40000000000146,8.78608,-102.18608000000145,132.99368791495922,-13590.103632773249,-1.359010363277325,2023
523,523,2023-05-19 09:45:00+05:30,2023-05-19 13:45:00+05:30,short,43626.65,43741.14038461539,43868.38461538462,43817.85,Trailing SL Hit,-191.1999999999971,8.74445,-199.9444499999971,103.41919778523801,-20678.094620610333,-2.0678094620610334,2023
524,524,2023-05-24 12:15:00+05:30,2023-05-25 14:45:00+05:30,short,43820.65,43880.580769230764,43990.40961538462,43688.6,Trailing SL Hit,132.0500000000029,8.750925,123.29907500000292,147.26706315491217,18157.89266496768,1.815789266496768,2023
525,525,2023-05-31 09:15:00+05:30,2023-05-31 14:45:00+05:30,short,44092.65,44318.36730769231,44404.69423076922,44124.9,Trailing SL Hit,-32.25,8.821755000000001,-41.071755,80.1168473404313,-3290.5395253385964,-0.32905395253385966,2023
526,526,2023-06-01 09:15:00+05:30,2023-06-01 10:15:00+05:30,short,44053.05,44125.5076923077,44232.49615384615,44091.95,Trailing SL Hit,-38.89999999999418,8.8145,-47.71449999999418,139.31755829904483,-6647.467635458964,-0.6647467635458963,2023
527,527,2023-06-01 14:15:00+05:30,2023-06-02 12:45:00+05:30,short,43932.6,44037.825,44141.20192307692,44042.15,Trailing SL Hit,-109.55000000000291,8.797475,-118.34747500000292,119.84549150479823,-14183.411309727171,-1.4183411309727172,2023
528,528,2023-06-02 14:15:00+05:30,2023-06-05 09:15:00+05:30,short,43877.7,43958.101923076916,44070.11153846153,44148.85,Gap,-271.15000000000146,8.802655,-279.95265500000147,129.9298378875423,-36374.203080337255,-3.6374203080337253,2023
529,529,2023-06-08 14:45:00+05:30,2023-06-13 09:15:00+05:30,short,43965.6,44214.726923076916,44298.213461538464,44111.65,Trailing SL Hit,-146.0500000000029,8.807725,-154.85772500000292,75.16232170629948,-11639.466145155875,-1.1639466145155875,2023
530,530,2023-06-15 09:15:00+05:30,2023-06-16 09:45:00+05:30,short,43891.15,43995.19807692308,44065.61346153846,43734.9,Trailing SL Hit,156.25,8.762605,147.487395,143.29648041798885,21134.424609517686,2.113442460951769,2023
531,531,2023-06-19 12:45:00+05:30,2023-06-20 14:15:00+05:30,short,43587.75,43666.415384615386,43772.51346153846,43600.6,Trailing SL Hit,-12.849999999998545,8.718835,-21.568834999998543,135.30813826410215,-2918.4389083754086,-0.29184389083754086,2023
532,532,2023-06-22 14:45:00+05:30,2023-06-23 12:15:00+05:30,short,43698.5,43792.09038461539,43908.963461538464,43797.6,Trailing SL Hit,-99.09999999999854,8.74961,-107.84960999999855,118.78546431410399,-12810.965999944861,-1.281096599994486,2023
533,533,2023-06-23 13:45:00+05:30,2023-06-26 14:45:00+05:30,short,43659.95,43750.76730769231,43866.144230769234,43666.35,Trailing SL Hit,-6.400000000001455,8.732629999999999,-15.132630000001454,121.24490538233746,-1834.7542925360976,-0.18347542925360977,2023
534,534,2023-07-05 14:15:00+05:30,2023-07-06 11:15:00+05:30,short,45102.95,45191.803846153845,45319.06346153847,45319.06346153847,Initial SL Hit,-216.11346153847262,9.042201346153847,-225.15566288462648,115.67997579618375,-26046.0016328673,-2.6046001632867304,2023
535,535,2023-07-07 10:15:00+05:30,2023-07-10 09:15:00+05:30,short,45063.35,45155.94807692307,45259.91730769231,45114.25,Trailing SL Hit,-50.900000000001455,9.01776,-59.91776000000146,127.18289879175957,-7620.514405909125,-0.7620514405909125,2023
536,536,2023-07-10 10:45:00+05:30,2023-07-11 09:15:00+05:30,short,44959.45,45047.8,45160.26538461539,45020.05,Trailing SL Hit,-60.60000000000582,8.997950000000001,-69.59795000000582,124.49245384202247,-8664.419577875113,-0.8664419577875113,2023
537,537,2023-07-11 14:15:00+05:30,2023-07-13 09:15:00+05:30,short,44821.7,44910.70192307692,45018.97307692307,44907.7,Trailing SL Hit,-86.0,8.97294,-94.97294,126.7278859839007,-12035.719911875842,-1.2035719911875842,2023
538,538,2023-07-13 13:45:00+05:30,2023-07-14 09:15:00+05:30,short,44765.05,44814.524999999994,44924.436538461545,44853.9,Trailing SL Hit,-88.84999999999854,8.961895000000002,-97.81189499999854,156.85138934134142,-15341.931624859177,-1.5341931624859175,2023
539,539,2023-07-14 10:15:00+05:30,2023-07-14 14:45:00+05:30,short,44705.4,44797.278846153844,44911.092307692306,44862.9,Trailing SL Hit,-157.5,8.95683,-166.45683,121.5407629020211,-20231.29010845203,-2.0231290108452034,2023
540,540,2023-07-24 11:45:00+05:30,2023-07-24 12:45:00+05:30,short,45910.85,45986.48846153846,46137.7076923077,46059.1,Trailing SL Hit,-148.25,9.196995,-157.446995,110.20124442635736,-17350.854780190464,-1.7350854780190463,2023
