Day,Strike,Expiry,DTE,Option Type,Entry Price,Initial SL,Exit Price,Exit Time,Max Price After Entry,Min Price After Entry,Points,Qty,Pnl,Slippage,Final PnL,Margin,ROI%,Trade Year,Entry Time,Hedge Strike,Hedge Entry Price,Hedge Exit Price,Hedge Points,Hedge PnL,Hedge ROI%,Total ROI%
2020-11-18,13000,2020-11-19,1,CE,12.5,16.25,16.25,2020-11-18 09:17:00,24.45,7.3,-3.75,1538.4615384615383,-5769.230769230769,0.2875,-6211.53846153846,250.0,-0.6211538461538461,2020,09:15:00,13250,1.15,1.25,0.10000000000000009,153.84615384615398,0.015384615384615398,-0.6057692307692306
2020-11-18,12750,2020-11-19,1,PE,22.3,28.99,6.6,2020-11-18 15:30:00,25.95,5.0,15.7,1568.6274509803925,24627.45098039216,0.289,24174.11764705883,250.0,2.417411764705883,2020,09:15:00,12500,4.1,1.6,-2.4999999999999996,-3921.5686274509803,-0.39215686274509803,2.025254901960785
2020-11-19,12950,2020-11-19,0,CE,10.0,13.0,13.0,2020-11-19 09:38:00,28.3,0.05,-3.0,1544.4015444015442,-4633.204633204633,0.23,-4988.416988416988,249.99999999999997,-0.4988416988416987,2020,09:15:00,13200,0.25,0.25,0.0,0.0,0.0,-0.4988416988416987
2020-11-19,12700,2020-11-19,0,PE,3.0,3.9,3.9,2020-11-19 14:28:00,7.55,0.05,-0.9000000000000004,1574.8031496062993,-1417.32283464567,0.069,-1525.9842519685044,250.0,-0.1525984251968504,2020,09:15:00,12450,0.5,0.1,-0.4,-629.9212598425197,-0.06299212598425197,-0.21559055118110237
2020-11-20,12950,2020-11-26,6,CE,50.35,65.455,65.455,2020-11-20 13:52:00,81.55,35.8,-15.104999999999997,1324.06487917908,-20000.0,1.15805,-21533.33333333333,214.3330023171136,-2.153333333333333,2020,09:15:00,13200,8.25,11.25,3.0,3972.19463753724,0.397219463753724,-1.7561138695796088
2020-11-20,12700,2020-11-26,6,PE,65.9,85.67000000000002,85.67000000000002,2020-11-20 11:20:00,90.6,36.05,-19.77000000000001,1011.6337885685376,-20000.0,1.5157000000000005,-21533.33333333333,160.59686393525536,-2.153333333333333,2020,09:15:00,12300,11.65,15.25,3.5999999999999996,3641.8816388467353,0.36418816388467357,-1.7891451694486593
2020-11-23,13100,2020-11-26,3,CE,32.8,42.64,25.7,2020-11-23 15:30:00,35.05,17.85,7.099999999999998,1526.7175572519086,10839.694656488547,0.585,9946.564885496182,250.00000000000009,0.9946564885496182,2020,09:15:00,13350,3.95,2.4,-1.5500000000000003,-2366.412213740459,-0.2366412213740459,0.7580152671755723
2020-11-23,12850,2020-11-26,3,PE,55.8,72.53999999999999,72.53999999999999,2020-11-23 09:43:00,113.0,48.15,-16.739999999999995,1194.7431302270015,-20000.0,1.2834,-21533.33333333333,191.9056152927121,-2.153333333333333,2020,09:15:00,12450,7.75,7.25,-0.5,-597.3715651135008,-0.05973715651135008,-2.213070489844683
2020-11-24,13150,2020-11-26,2,CE,19.95,25.935,25.935,2020-11-24 09:20:00,43.65,20.7,-5.984999999999999,1520.912547528517,-9102.661596958174,0.45885,-9800.532319391634,250.0,-0.9800532319391634,2020,09:15:00,13400,1.8,2.2,0.40000000000000013,608.3650190114071,0.060836501901140705,-0.9192167300380227
2020-11-24,12850,2020-11-26,2,PE,39.35,51.155,16.2,2020-11-24 15:30:00,37.35,16.05,23.15,1556.420233463035,36031.12840466926,0.5555,35166.53696498055,250.0,3.516653696498055,2020,09:15:00,12600,9.7,5.6,-4.1,-6381.322957198443,-0.6381322957198443,2.8785214007782107
2020-11-25,13250,2020-11-26,1,CE,22.9,29.77,3.3,2020-11-25 15:29:00,21.65,2.55,19.6,1509.433962264151,29584.90566037736,0.262,29189.43396226415,250.0,2.918943396226415,2020,09:15:00,13500,1.55,2.15,0.5999999999999999,905.6603773584903,0.09056603773584904,3.009509433962264
2020-11-25,13000,2020-11-26,1,PE,26.45,34.385,34.385,2020-11-25 10:27:00,165.0,24.3,-7.934999999999999,1538.4615384615383,-12207.692307692305,0.60835,-13143.61538461538,250.0,-1.314361538461538,2020,09:15:00,12750,5.4,7.6,2.1999999999999993,3384.6153846153834,0.3384615384615383,-0.9758999999999995
2020-11-26,13050,2020-11-26,0,CE,2.8,3.64,0.05,2020-11-26 15:30:00,3.35,0.05,2.75,1532.5670498084291,4214.55938697318,0.0284999999999999,4170.88122605364,250.0,0.4170881226053639,2020,09:15:00,13300,0.4,0.05,-0.35000000000000003,-536.3984674329503,-0.05363984674329503,0.36344827586206885
2020-11-26,12800,2020-11-26,0,PE,20.9,27.17,27.17,2020-11-26 09:43:00,44.45,0.05,-6.27,1562.5,-9796.875,0.4806999999999999,-10547.968749999998,250.0,-1.054796875,2020,09:15:00,12550,1.55,0.9,-0.65,-1015.625,-0.1015625,-1.156359375
2020-11-27,13150,2020-12-03,6,CE,65.1,84.63,38.0,2020-11-27 15:30:00,70.7,38.0,27.099999999999994,1024.0655401945723,27752.176139272902,1.031,26696.3645673323,168.33077316948282,2.66963645673323,2020,09:15:00,13550,5.2,4.0,-1.2000000000000002,-1228.878648233487,-0.1228878648233487,2.546748591909881
2020-11-27,12900,2020-12-03,6,PE,82.15,106.79500000000002,75.0,2020-11-27 15:30:00,93.0,57.35,7.150000000000006,811.5236356258873,5802.393994725099,1.5715,4527.084601339016,130.85818624467433,0.4527084601339016,2020,09:15:00,12400,8.0,4.75,-3.25,-2637.451815784134,-0.2637451815784134,0.18896327855548817
2020-12-01,13200,2020-12-03,2,CE,31.1,40.43,40.43,2020-12-01 10:41:00,54.9,27.85,-9.329999999999998,1515.151515151515,-14136.363636363632,0.7153,-15220.15151515151,250.0,-1.5220151515151512,2020,09:15:00,13450,4.75,4.1,-0.6500000000000004,-984.8484848484853,-0.09848484848484854,-1.6204999999999998
2020-12-01,12950,2020-12-03,2,PE,87.0,113.1,33.5,2020-12-01 15:30:00,95.95,30.1,53.5,766.2835249042143,40996.16858237547,1.205,40072.79693486589,124.04214559386968,4.007279693486589,2020,09:15:00,12450,4.65,2.65,-2.0000000000000004,-1532.567049808429,-0.15325670498084287,3.8540229885057458
2020-12-02,13250,2020-12-03,1,CE,20.6,26.78,5.15,2020-12-02 15:30:00,25.0,4.5,15.45,1509.433962264151,23320.754716981133,0.2575,22932.075471698117,250.0,2.2932075471698115,2020,09:15:00,13500,1.65,0.65,-0.9999999999999999,-1509.4339622641508,-0.15094339622641506,2.1422641509433964
2020-12-02,13000,2020-12-03,1,PE,47.55,61.815,61.815,2020-12-02 13:30:00,72.65,17.85,-14.265,1402.0329477742723,-20000.0,1.09365,-21533.33333333333,227.8303540133193,-2.153333333333333,2020,09:15:00,12750,8.55,8.2,-0.3500000000000014,-490.7115317209973,-0.04907115317209973,-2.2024044865054324
2020-12-03,13350,2020-12-03,0,CE,0.75,0.975,0.05,2020-12-03 15:28:00,0.85,0.05,0.7,1498.12734082397,1048.689138576779,0.008,1036.7041198501872,250.0,0.1036704119850187,2020,09:15:00,13600,0.2,0.05,-0.15000000000000002,-224.71910112359552,-0.022471910112359553,0.08119850187265915
2020-12-03,13100,2020-12-03,0,PE,24.5,31.85,0.05,2020-12-03 15:29:00,29.25,0.05,24.45,1526.7175572519086,37328.24427480916,0.2455,36953.43511450382,250.00000000000009,3.6953435114503823,2020,09:15:00,12850,1.1,0.05,-1.05,-1603.053435114504,-0.1603053435114504,3.5350381679389318
2020-12-04,13300,2020-12-10,6,CE,55.8,72.53999999999999,72.53999999999999,2020-12-04 09:43:00,83.6,50.55,-16.739999999999995,1194.7431302270015,-20000.0,1.2834,-21533.33333333333,198.626045400239,-2.153333333333333,2020,09:15:00,13700,3.2,3.9,0.6999999999999997,836.3201911589008,0.08363201911589009,-2.069701314217443
2020-12-04,13050,2020-12-10,6,PE,63.2,82.16000000000001,24.8,2020-12-04 15:29:00,62.85,24.6,38.400000000000006,1054.8523206751051,40506.32911392405,0.88,39578.05907172995,172.07278481012654,3.9578059071729945,2020,09:15:00,12650,7.5,4.75,-2.75,-2900.843881856539,-0.2900843881856539,3.6677215189873404
2020-12-07,13400,2020-12-10,3,CE,29.25,38.025,38.025,2020-12-07 09:36:00,59.8,29.9,-8.774999999999999,1492.5373134328358,-13097.014925373132,0.6727500000000001,-14101.119402985074,250.0,-1.4101119402985074,2020,09:15:00,13650,3.3,2.9,-0.3999999999999999,-597.0149253731342,-0.059701492537313425,-1.4698134328358208
2020-12-07,13150,2020-12-10,3,PE,54.9,71.37,26.0,2020-12-07 15:29:00,54.05,25.05,28.9,1214.3290831815418,35094.110503946555,0.809,34111.71827565269,199.605343047966,3.411171827565269,2020,09:15:00,12750,6.2,4.3,-1.9000000000000004,-2307.22525804493,-0.23072252580449298,3.1804493017607762
2020-12-08,13550,2020-12-10,2,CE,12.95,16.835,16.835,2020-12-08 09:22:00,27.55,10.85,-3.8850000000000016,1476.0147601476017,-5734.317343173434,0.29785,-6173.948339483398,250.0,-0.6173948339483398,2020,09:15:00,13800,1.3,1.55,0.25,369.0036900369004,0.036900369003690044,-0.5804944649446497
2020-12-08,13250,2020-12-10,2,PE,43.9,57.07,25.45,2020-12-08 15:29:00,51.65,19.9,18.45,1509.433962264151,27849.056603773584,0.6935,26802.2641509434,250.0,2.68022641509434,2020,09:15:00,13000,10.55,5.65,-4.9,-7396.22641509434,-0.739622641509434,1.940603773584906
2020-12-09,13600,2020-12-10,1,CE,10.0,13.0,13.0,2020-12-09 10:19:00,27.3,9.55,-3.0,1470.5882352941176,-4411.764705882353,0.23,-4750.0,250.0,-0.475,2020,09:15:00,13850,1.3,1.55,0.25,367.6470588235294,0.036764705882352935,-0.43823529411764706
2020-12-09,13300,2020-12-10,1,PE,22.25,28.925,4.4,2020-12-09 15:30:00,21.4,4.4,17.85,1503.7593984962405,26842.105263157893,0.2665,26441.353383458645,250.0,2.644135338345864,2020,09:15:00,13050,5.0,2.0,-3.0,-4511.278195488721,-0.4511278195488721,2.193007518796992
2020-12-10,13600,2020-12-10,0,CE,6.1,7.93,0.05,2020-12-10 15:29:00,5.85,0.05,6.05,1470.5882352941176,8897.05882352941,0.0615,8806.617647058823,250.0,0.8806617647058823,2020,09:15:00,13850,0.3,0.05,-0.25,-367.6470588235294,-0.036764705882352935,0.8438970588235294
2020-12-10,13350,2020-12-10,0,PE,8.85,11.505,11.505,2020-12-10 09:31:00,24.5,0.05,-2.655000000000001,1498.12734082397,-3977.528089887642,0.20355,-4282.471910112361,250.0,-0.4282471910112361,2020,09:15:00,13100,1.1,1.2,0.09999999999999987,149.8127340823968,0.014981273408239678,-0.4132659176029964
2020-12-11,13650,2020-12-17,6,CE,62.05,80.66499999999999,47.2,2020-12-11 15:29:00,73.0,32.45,14.849999999999994,1074.4023636852005,15954.87510072522,1.0925,14781.09051839914,183.31990330378733,1.478109051839914,2020,09:15:00,14050,4.65,3.7,-0.9500000000000002,-1020.6822455009407,-0.10206822455009407,1.37604082728982
2020-12-11,13400,2020-12-17,6,PE,63.95,83.135,83.135,2020-12-11 14:04:00,111.9,42.65,-19.185,1042.481105029971,-20000.0,1.4708500000000002,-21533.33333333333,174.61558509252015,-2.153333333333333,2020,09:15:00,13000,8.75,12.3,3.5500000000000007,3700.8079228563984,0.37008079228563984,-1.783252541047693
2020-12-14,13700,2020-12-17,3,CE,48.05,62.465,36.05,2020-12-14 15:30:00,50.25,25.6,12.0,1387.4436351023242,16649.32362122789,0.841,15482.483524106836,237.599722511273,1.5482483524106836,2020,09:15:00,13950,7.75,4.05,-3.7,-5133.541449878599,-0.5133541449878599,1.0348942074228238
2020-12-14,13450,2020-12-17,3,PE,46.7,60.71000000000001,60.71000000000001,2020-12-14 09:59:00,88.2,42.9,-14.010000000000003,1427.5517487508916,-20000.0,1.0741,-21533.33333333333,240.00713775874365,-2.153333333333333,2020,09:15:00,13200,11.9,16.4,4.499999999999998,6423.98286937901,0.6423982869379009,-1.5109350463954319
2020-12-15,13700,2020-12-17,2,CE,22.9,29.77,24.5,2020-12-15 15:29:00,29.3,13.35,-1.6000000000000014,1459.8540145985403,-2335.7664233576666,0.474,-3027.7372262773747,250.00000000000009,-0.3027737226277374,2020,09:15:00,13950,2.6,1.65,-0.9500000000000002,-1386.8613138686135,-0.13868613138686134,-0.44145985401459875
2020-12-15,13400,2020-12-17,2,PE,50.85,66.105,19.75,2020-12-15 15:30:00,61.6,18.7,31.1,1311.0455588331693,40773.51687971156,0.706,39847.91871517535,219.60013110455583,3.984791871517535,2020,09:15:00,13150,8.95,4.15,-4.799999999999999,-6293.018682399211,-0.6293018682399211,3.355490003277614
2020-12-16,13800,2020-12-17,1,CE,11.3,14.69,7.9,2020-12-16 15:30:00,11.25,5.4,3.4000000000000004,1449.2753623188405,4927.536231884058,0.192,4649.275362318841,250.0,0.4649275362318841,2020,09:15:00,14100,1.25,0.9,-0.35,-507.24637681159413,-0.05072463768115942,0.4142028985507247
2020-12-16,13550,2020-12-17,1,PE,35.7,46.41,12.2,2020-12-16 15:30:00,36.2,12.2,23.500000000000004,1476.0147601476017,34686.34686346864,0.4790000000000001,33979.33579335794,250.0,3.3979335793357937,2020,09:15:00,13300,5.1,2.75,-2.3499999999999996,-3468.6346863468634,-0.3468634686346863,3.051070110701107
2020-12-17,13850,2020-12-17,0,CE,0.9,1.1700000000000002,1.1700000000000002,2020-12-17 09:46:00,1.95,0.05,-0.2700000000000001,1444.043321299639,-389.8916967509027,0.0207,-419.7833935018053,250.0,-0.0419783393501805,2020,09:15:00,14150,0.3,0.2,-0.09999999999999998,-144.40433212996388,-0.014440433212996387,-0.056418772563176886
2020-12-17,13600,2020-12-17,0,PE,19.5,25.35,0.05,2020-12-17 15:30:00,16.35,0.05,19.45,1470.5882352941176,28602.941176470587,0.1955,28315.441176470587,250.0,2.831544117647059,2020,09:15:00,13350,1.1,0.05,-1.05,-1544.1176470588234,-0.15441176470588236,2.6771323529411766
2020-12-18,13900,2020-12-24,6,CE,43.0,55.9,35.2,2020-12-18 15:30:00,43.9,29.5,7.799999999999997,1438.848920863309,11223.021582733809,0.782,10097.8417266187,249.99999999999997,1.00978417266187,2020,09:15:00,14200,3.1,3.2,0.10000000000000009,143.88489208633104,0.014388489208633103,1.024172661870503
2020-12-18,13650,2020-12-24,6,PE,76.25,99.125,55.5,2020-12-18 15:30:00,98.05,49.4,20.75,874.3169398907104,18142.07650273224,1.3175,16990.16393442623,149.18032786885246,1.6990163934426228,2020,09:15:00,13100,7.35,4.9,-2.4499999999999993,-2142.07650273224,-0.214207650273224,1.4848087431693988
2020-12-21,13900,2020-12-24,3,CE,20.7,26.91,26.91,2020-12-21 09:48:00,32.45,9.05,-6.210000000000001,1438.848920863309,-8935.25179856115,0.4761,-9620.287769784172,249.99999999999997,-0.9620287769784172,2020,09:15:00,14200,2.4,2.65,0.25,359.7122302158273,0.03597122302158273,-0.9260575539568344
2020-12-21,13600,2020-12-24,3,PE,55.4,72.02,72.02,2020-12-21 13:02:00,455.95,32.85,-16.619999999999997,1203.369434416366,-20000.0,1.2742,-21533.33333333333,204.57280385078224,-2.153333333333333,2020,09:15:00,13350,13.6,18.8,5.200000000000001,6257.521058965104,0.6257521058965104,-1.5275812274368223
2020-12-22,13500,2020-12-24,2,CE,68.05,88.465,67.7,2020-12-22 15:30:00,83.1,23.55,0.3499999999999943,979.6718099436686,342.88513348027845,1.3575,-987.0193485182516,165.31961792799405,-0.0987019348518251,2020,09:15:00,13900,8.65,3.75,-4.9,-4800.391868723977,-0.48003918687239766,-0.5787411217242228
2020-12-22,13250,2020-12-24,2,PE,59.95,77.935,77.935,2020-12-22 09:26:00,155.1,22.3,-17.985,1112.0378092855158,-20000.0,1.37885,-21533.333333333336,184.18126216291355,-2.1533333333333333,2020,09:15:00,12850,13.0,24.55,11.55,12844.036697247708,1.2844036697247707,-0.8689296636085626
2020-12-23,13600,2020-12-24,1,CE,23.6,30.680000000000003,30.680000000000003,2020-12-23 09:20:00,54.4,22.35,-7.080000000000002,1470.5882352941176,-10411.764705882357,0.5428000000000001,-11210.000000000002,250.0,-1.1210000000000002,2020,09:15:00,13850,3.25,4.25,1.0,1470.5882352941176,0.14705882352941174,-0.9739411764705885
2020-12-23,13350,2020-12-24,1,PE,45.0,58.5,6.3,2020-12-23 15:30:00,47.15,5.1,38.7,1481.4814814814815,57333.333333333336,0.513,56573.33333333334,247.22222222222223,5.657333333333334,2020,09:15:00,13100,12.05,3.15,-8.9,-13185.185185185186,-1.3185185185185186,4.338814814814815
2020-12-24,13800,2020-12-24,0,CE,3.45,4.485,4.485,2020-12-24 09:24:00,7.7,0.05,-1.035,1449.2753623188405,-1500.0000000000002,0.07935,-1615.0000000000002,250.0,-0.1615,2020,09:15:00,14100,0.3,0.3,0.0,0.0,0.0,-0.1615
2020-12-24,13550,2020-12-24,0,PE,6.35,8.254999999999999,8.254999999999999,2020-12-24 11:13:00,13.4,0.05,-1.9049999999999996,1476.0147601476017,-2811.80811808118,0.1460499999999999,-3027.3800738007367,250.0,-0.3027380073800736,2020,09:15:00,13300,1.0,1.1,0.10000000000000009,147.6014760147603,0.01476014760147603,-0.2879778597785976
2020-12-28,13950,2020-12-31,3,CE,55.35,71.955,61.2,2020-12-28 15:30:00,63.35,48.3,-5.850000000000001,1204.4564890093347,-7046.07046070461,1.1655000000000002,-8449.864498644989,210.02710027100275,-0.8449864498644989,2020,09:15:00,14250,5.1,3.4,-1.6999999999999997,-2047.5760313158687,-0.20475760313158686,-1.0497440529960858
2020-12-28,13700,2020-12-31,3,PE,50.4,65.52,30.0,2020-12-28 15:29:00,49.65,29.7,20.4,1322.751322751323,26984.126984126982,0.804,25920.63492063493,226.52116402116403,2.5920634920634926,2020,09:15:00,13450,17.7,11.4,-6.299999999999999,-8333.333333333334,-0.8333333333333334,1.7587301587301591
2020-12-29,14050,2020-12-31,2,CE,35.85,46.605,28.1,2020-12-29 15:30:00,38.2,25.35,7.75,1423.487544483986,11032.02846975089,0.6395000000000001,10121.70818505338,250.0,1.0121708185053382,2020,09:15:00,14350,2.1,1.5,-0.6000000000000001,-854.0925266903918,-0.08540925266903918,0.926761565836299
2020-12-29,13750,2020-12-31,2,PE,25.95,33.735,33.735,2020-12-29 10:46:00,46.6,19.0,-7.785,1454.5454545454547,-11323.636363636366,0.59685,-12191.78181818182,250.00000000000009,-1.2191781818181822,2020,09:15:00,13500,9.75,15.2,5.449999999999999,7927.272727272727,0.7927272727272727,-0.42645090909090944
2020-12-30,14100,2020-12-31,1,CE,18.15,23.595,8.15,2020-12-30 15:30:00,17.5,5.85,9.999999999999998,1418.4397163120568,14184.397163120566,0.2629999999999999,13811.347517730495,250.0,1.3811347517730497,2020,09:15:00,14400,1.15,0.45,-0.7,-992.9078014184397,-0.09929078014184398,1.2818439716312058
2020-12-30,13850,2020-12-31,1,PE,34.9,45.37,45.37,2020-12-30 09:17:00,58.4,12.65,-10.47,1444.043321299639,-15119.13357400722,0.8027,-16278.26714801444,250.0,-1.627826714801444,2020,09:15:00,13550,7.6,10.4,2.8000000000000007,4043.3212996389902,0.40433212996389906,-1.223494584837545
2020-12-31,14100,2020-12-31,0,CE,2.7,3.51,3.51,2020-12-31 09:19:00,4.75,0.05,-0.81,1418.4397163120568,-1148.936170212766,0.0621,-1237.021276595745,250.0,-0.1237021276595744,2020,09:15:00,14400,0.3,0.2,-0.09999999999999998,-141.84397163120565,-0.014184397163120564,-0.13788652482269498
2020-12-31,13850,2020-12-31,0,PE,14.5,18.85,0.05,2020-12-31 15:29:00,13.6,0.05,14.45,1444.043321299639,20866.425992779783,0.1455,20656.31768953069,250.0,2.0656317689530685,2020,09:15:00,13550,1.0,0.1,-0.9,-1299.6389891696751,-0.12996389891696752,1.935667870036101
2021-01-01,14150,2021-01-07,6,CE,63.45,82.485,49.95,2021-01-01 15:30:00,61.65,48.1,13.5,1050.6960861570792,14184.39716312057,1.134,12992.907801418442,185.84187023903337,1.299290780141844,2021,09:15:00,14550,4.0,3.15,-0.8500000000000001,-893.0916732335174,-0.08930916732335176,1.2099816128184924
2021-01-01,13850,2021-01-07,6,PE,71.4,92.82,36.0,2021-01-01 15:30:00,73.0,36.0,35.400000000000006,933.7068160597572,33053.22128851541,1.074,32050.420168067238,161.64799253034548,3.205042016806724,2021,09:15:00,13450,15.65,8.5,-7.15,-6676.003734827264,-0.6676003734827264,2.537441643323998
2021-01-04,14250,2021-01-07,3,CE,31.9,41.47,36.7,2021-01-04 15:30:00,37.35,15.15,-4.800000000000004,1403.508771929825,-6736.842105263165,0.6859999999999999,-7699.649122807024,250.0,-0.7699649122807024,2021,09:15:00,14550,3.15,1.95,-1.2,-1684.2105263157898,-0.168421052631579,-0.9383859649122814
2021-01-04,13950,2021-01-07,3,PE,42.65,55.445,55.445,2021-01-04 10:57:00,108.05,27.5,-12.795000000000002,1433.691756272401,-18344.086021505376,0.98095,-19750.46594982079,250.0,-1.9750465949820792,2021,09:15:00,13650,9.9,14.9,5.0,7168.4587813620055,0.7168458781362006,-1.2582007168458786
2021-01-05,14200,2021-01-07,2,CE,31.95,41.535,41.535,2021-01-05 11:23:00,76.2,26.0,-9.585000000000004,1408.450704225352,-13500.000000000004,0.73485,-14535.000000000004,249.99999999999997,-1.4535000000000005,2021,09:15:00,14500,1.75,2.0,0.25,352.112676056338,0.035211267605633804,-1.4182887323943667
2021-01-05,13950,2021-01-07,2,PE,41.5,53.95,53.95,2021-01-05 10:17:00,54.2,20.65,-12.450000000000005,1433.691756272401,-17849.4623655914,0.9545,-19217.92114695341,250.0,-1.9217921146953407,2021,09:15:00,13650,11.15,15.1,3.9499999999999993,5663.0824372759835,0.5663082437275984,-1.3554838709677424
2021-01-06,14400,2021-01-07,1,CE,6.15,7.995000000000001,7.995000000000001,2021-01-06 09:20:00,8.15,1.9,-1.8450000000000009,1388.888888888889,-2562.500000000001,0.14145,-2758.9583333333344,250.0,-0.2758958333333334,2021,09:15:00,14700,0.85,0.9,0.050000000000000044,69.44444444444451,0.006944444444444452,-0.2689513888888889
2021-01-06,14100,2021-01-07,1,PE,40.5,52.65,52.65,2021-01-06 13:48:00,99.4,24.8,-12.15,1418.4397163120568,-17234.042553191488,0.9315,-18555.31914893617,250.0,-1.855531914893617,2021,09:15:00,13800,9.0,8.65,-0.34999999999999964,-496.4539007092194,-0.04964539007092194,-1.9051773049645389
2021-01-07,14400,2021-01-07,0,CE,1.55,2.015,0.05,2021-01-07 15:29:00,1.4,0.05,1.5,1388.888888888889,2083.333333333333,0.016,2061.1111111111118,250.0,0.2061111111111111,2021,09:15:00,14700,0.3,0.05,-0.25,-347.22222222222223,-0.034722222222222224,0.17138888888888887
2021-01-07,14100,2021-01-07,0,PE,7.55,9.815,9.815,2021-01-07 10:24:00,14.9,0.05,-2.265,1418.4397163120568,-3212.7659574468084,0.17365,-3459.0780141843966,250.0,-0.3459078014184397,2021,09:15:00,13800,0.6,0.8,0.20000000000000007,283.68794326241147,0.028368794326241148,-0.3175390070921985
2021-01-08,14400,2021-01-14,6,CE,43.15,56.095,56.095,2021-01-08 10:28:00,84.95,39.65,-12.945,1388.888888888889,-17979.166666666668,0.99245,-19357.569444444445,250.0,-1.9357569444444445,2021,09:15:00,14700,4.95,4.4,-0.5499999999999998,-763.8888888888887,-0.07638888888888888,-2.0121458333333333
2021-01-08,14100,2021-01-14,6,PE,67.85,88.205,42.0,2021-01-08 15:30:00,65.3,41.05,25.849999999999994,982.55956767379,25399.164824367468,1.0985,24319.823139277807,173.17612380250551,2.4319823139277807,2021,09:15:00,13700,14.35,13.0,-1.3499999999999996,-1326.455416359616,-0.1326455416359616,2.299336772291819
