,date,day,expiry,DTE,strike,type,Entry Price,Entry Time,initial sl,Exit Price,Exit date,Exit Time,RSI on Entry,Remark,Points Captured,Slippage,Qty,PnL,ROI%,Trade Year,Trade Month,Highest High,Lowest Low,Max ROI%,Margin,DATETIME,Cumulative ROI%,Max Cumulative ROI%,DD
412,2021-05-06,Thursday,2021-05-06,0,14650,P,39.25,09:35:00,70.0,0.05,2021-05-06,15:25:00,0,EOD exit,39.2,0.39299999999999996,975.609756097561,37860.48780487805,3.786048780487805,2021,5,64.05,0.05,3.8243902439024398,178.65853658536585,2021-05-06 09:35:00,247.07223808056457,247.07223808056457,0.0
413,2021-05-07,Friday,2021-05-12,5,14800,P,112.15,09:15:00,150.0,150.0,2021-05-12,14:55:00,0,SL hit,-37.849999999999994,2.6214999999999997,792.6023778071335,-32077.807133421396,-3.2077807133421397,2021,5,153.8,32.6,6.305151915455748,146.6314398943197,2021-05-07 09:15:00,243.86445736722243,247.07223808056457,-3.207780713342146
414,2021-05-12,Wednesday,2021-05-12,0,14650,P,0.75,14:55:00,20.0,0.05,2021-05-12,15:25:00,0,EOD exit,0.7,0.008,1365.1877133105802,944.7098976109214,0.09447098976109214,2021,5,1.4,0.05,0.0955631399317406,250.0,2021-05-12 14:55:00,243.95892835698353,247.07223808056457,-3.1133097235810396
415,2021-05-19,Wednesday,2021-05-20,1,15050,P,38.05,12:05:00,75.2,75.2,2021-05-19,13:35:00,0,SL hit,-37.150000000000006,1.1325,807.5370121130551,-30914.535666218035,-3.0914535666218037,2021,5,77.2,37.6,0.036339165545087135,151.91790040376847,2021-05-19 12:05:00,240.86747479036174,247.07223808056457,-6.204763290202834
114,2021-05-19,Wednesday,2021-05-20,1,15100,C,41.65,13:35:00,92.7,0.05,2021-05-20,15:25:00,0,EOD exit,41.6,0.417,587.6591576885406,24201.56709108717,2.420156709108717,2021,5,52.2,0.05,2.444662095984329,110.92066601371204,2021-05-19 13:35:00,243.28763149947045,247.07223808056457,-3.784606581094124
416,2021-05-21,Friday,2021-05-27,6,14950,P,59.65,11:25:00,108.65,0.1,2021-05-27,15:25:00,0,EOD exit,59.55,0.5975,612.2448979591836,36093.36734693877,3.609336734693877,2021,5,66.3,0.1,3.645918367346938,114.41326530612244,2021-05-21 11:25:00,246.89696823416432,247.07223808056457,-0.1752698464002549
115,2021-05-27,Thursday,2021-05-27,0,15350,C,9.05,14:05:00,41.65,0.15,2021-05-27,15:25:00,0,EOD exit,8.9,0.09200000000000001,920.2453987730063,8105.521472392639,0.8105521472392639,2021,5,10.75,0.1,0.8236196319018406,176.5720858895706,2021-05-27 14:05:00,247.70752038140358,247.70752038140358,0.0
417,2021-05-28,Friday,2021-06-03,6,15400,P,93.7,13:25:00,137.45,0.05,2021-06-03,15:25:00,0,EOD exit,93.65,0.9375,685.7142857142859,63574.28571428573,6.357428571428573,2021,6,111.05,0.05,6.4217142857142875,132.00000000000003,2021-05-28 13:25:00,254.06494895283217,254.06494895283217,0.0
116,2021-05-31,Monday,2021-06-03,3,15450,C,65.0,09:25:00,114.0,114.0,2021-05-31,10:05:00,0,SL hit,-49.0,1.79,612.2448979591836,-31095.918367346934,-3.1095918367346935,2021,5,117.55,65.0,0.0,118.23979591836734,2021-05-31 09:25:00,250.95535711609747,254.06494895283217,-3.109591836734694
117,2021-06-02,Wednesday,2021-06-03,1,15550,C,50.15,09:15:00,75.0,75.0,2021-06-02,15:15:00,0,SL hit,-24.85,1.2515,1207.2434607645876,-31510.865191146884,-3.1510865191146884,2021,6,76.8,23.6,3.20523138832998,234.65794768611673,2021-06-02 09:15:00,247.80427059698278,254.06494895283217,-6.260678355849393
418,2021-06-07,Monday,2021-06-10,3,15700,P,91.35,09:15:00,99.6,99.6,2021-06-09,13:15:00,0,SL hit,-8.25,1.9095,1273.8853503184712,-12942.038216560508,-1.2942038216560507,2021,6,103.5,21.0,8.961783439490443,249.99999999999994,2021-06-07 09:15:00,246.51006677532672,254.06494895283217,-7.554882177505448
118,2021-06-08,Tuesday,2021-06-10,2,15800,C,37.0,09:35:00,64.4,0.05,2021-06-10,15:25:00,0,EOD exit,36.95,0.3705,1094.8905109489049,40050.54744525547,4.005054744525547,2021,6,50.05,0.05,4.045620437956204,216.24087591240874,2021-06-08 09:35:00,250.51512151985227,254.06494895283217,-3.549827432979896
119,2021-06-14,Monday,2021-06-17,3,15800,C,48.65,09:15:00,80.0,80.0,2021-06-14,13:15:00,0,SL hit,-31.35,1.2865,956.9377990430621,-31231.100478468896,-3.1231100478468896,2021,6,87.0,33.0,1.497607655502392,188.99521531100476,2021-06-14 09:15:00,247.39201147200538,254.06494895283217,-6.672937480826789
419,2021-06-14,Monday,2021-06-17,3,15750,P,60.85,13:15:00,178.0,58.25,2021-06-17,15:25:00,0,EOD exit,2.6000000000000014,1.191,256.08194622279126,360.8194622279132,0.036081946222791324,2021,6,133.9,22.65,0.9782330345710627,50.416133162612034,2021-06-14 13:15:00,247.42809341822817,254.06494895283217,-6.6368555346039955
120,2021-06-16,Wednesday,2021-06-17,1,15850,C,40.0,10:15:00,71.8,0.05,2021-06-17,15:25:00,0,EOD exit,39.95,0.40049999999999997,943.3962264150945,37310.84905660378,3.731084905660378,2021,6,43.65,0.05,3.7688679245283025,186.91037735849062,2021-06-16 10:15:00,251.15917832388854,254.06494895283217,-2.9057706289436283
420,2021-06-22,Tuesday,2021-06-24,2,15800,P,51.15,09:35:00,77.9,77.9,2021-06-22,15:05:00,0,SL hit,-26.750000000000007,1.2905000000000002,1121.4953271028035,-31447.28971962617,-3.144728971962617,2021,6,91.55,42.25,0.9981308411214951,221.49532710280369,2021-06-22 09:35:00,248.01444935192592,254.06494895283217,-6.0504996009062495
421,2021-06-25,Friday,2021-07-01,6,15800,P,85.75,12:35:00,125.0,125.0,2021-07-01,14:55:00,0,SL hit,-39.25,2.1075,764.3312101910828,-31610.82802547771,-3.161082802547771,2021,7,132.85,33.55,3.989808917197453,150.95541401273886,2021-06-25 12:35:00,244.85336654937814,254.06494895283217,-9.211582403454031
121,2021-06-28,Monday,2021-07-01,3,15950,C,34.55,10:35:00,56.55,0.05,2021-07-01,15:25:00,0,EOD exit,34.5,0.346,1253.9184952978055,42826.33228840125,4.282633228840125,2021,7,40.95,0.05,4.3260188087774285,249.99999999999994,2021-06-28 10:35:00,249.13599977821826,254.06494895283217,-4.928949174613905
422,2021-07-02,Friday,2021-07-08,6,15700,P,67.2,14:55:00,117.0,0.1,2021-07-08,15:25:00,0,EOD exit,67.10000000000001,0.6729999999999999,602.4096385542169,40016.26506024097,4.001626506024096,2021,7,70.5,0.05,4.045180722891567,118.22289156626506,2021-07-02 14:55:00,253.13762628424237,254.06494895283217,-0.9273226685897953
423,2021-07-12,Monday,2021-07-15,3,15750,P,54.55,10:05:00,77.85,77.85,2021-07-12,13:05:00,0,SL hit,-23.299999999999997,1.3239999999999998,1269.8412698412699,-31268.571428571424,-3.1268571428571423,2021,7,113.7,47.3,0.9206349206349206,250.0,2021-07-12 10:05:00,250.01076914138523,254.06494895283217,-4.054179811446943
122,2021-07-12,Monday,2021-07-15,3,15800,C,37.15,13:05:00,66.75,66.75,2021-07-13,13:05:00,0,SL hit,-29.6,1.0390000000000001,1013.5135135135134,-31053.04054054054,-3.105304054054054,2021,7,67.25,23.45,1.3885135135135134,200.1689189189189,2021-07-12 13:05:00,246.90546508733118,254.06494895283217,-7.159483865500988
424,2021-07-14,Wednesday,2021-07-15,1,15800,P,42.0,10:35:00,68.0,0.05,2021-07-15,15:25:00,0,EOD exit,41.95,0.4205,1153.8461538461538,47918.65384615385,4.791865384615385,2021,7,43.45,0.05,4.8403846153846155,227.88461538461542,2021-07-14 10:35:00,251.69733047194657,254.06494895283217,-2.3676184808855965
123,2021-07-16,Friday,2021-07-22,6,16000,C,38.2,12:15:00,69.85,0.05,2021-07-22,15:25:00,0,EOD exit,38.150000000000006,0.3825,947.8672985781993,35798.57819905215,3.579857819905215,2021,7,49.55,0.05,3.6161137440758306,189.57345971563987,2021-07-16 12:15:00,255.2771882918518,255.2771882918518,0.0
425,2021-07-27,Tuesday,2021-07-29,2,15850,P,57.0,09:15:00,80.0,80.0,2021-07-27,12:15:00,0,SL hit,-23.0,1.37,1261.8296529968454,-30750.788643533124,-3.0750788643533125,2021,7,90.8,49.55,0.9400630914826503,250.0,2021-07-27 09:15:00,252.20210942749847,255.2771882918518,-3.0750788643533156
124,2021-07-27,Tuesday,2021-07-29,2,15900,C,24.45,12:15:00,47.4,0.05,2021-07-29,15:25:00,0,EOD exit,24.4,0.245,1257.8616352201257,30383.64779874213,3.0383647798742133,2021,7,25.1,0.05,3.0691823899371067,249.99999999999994,2021-07-27 12:15:00,255.24047420737267,255.2771882918518,-0.03671408447911517
426,2021-07-29,Thursday,2021-07-29,0,15750,P,17.1,10:35:00,47.4,0.05,2021-07-29,15:25:00,0,EOD exit,17.05,0.1715,990.0990099009902,16711.38613861386,1.6711386138613857,2021,7,21.6,0.05,1.6881188118811883,194.92574257425744,2021-07-29 10:35:00,256.91161282123403,256.91161282123403,0.0
427,2021-07-30,Friday,2021-08-05,6,15800,P,70.45,13:35:00,127.0,0.1,2021-08-05,15:25:00,0,EOD exit,70.35000000000001,0.7055,530.5039787798408,36946.68435013263,3.6946684350132633,2021,8,112.6,0.05,3.7347480106100797,104.77453580901856,2021-07-30 13:35:00,260.6062812562473,260.6062812562473,0.0
125,2021-07-30,Friday,2021-08-05,6,15850,C,40.1,15:05:00,83.0,83.0,2021-08-02,11:25:00,0,SL hit,-42.9,1.2309999999999999,699.3006993006993,-30860.83916083916,-3.086083916083916,2021,8,85.0,38.75,0.0944055944055945,138.54895104895107,2021-07-30 15:05:00,257.5201973401634,260.6062812562473,-3.0860839160839078
428,2021-08-09,Monday,2021-08-12,3,16250,P,66.05,09:15:00,83.75,83.75,2021-08-09,12:15:00,0,SL hit,-17.700000000000003,1.4980000000000002,1230.7692307692307,-23628.307692307695,-2.3628307692307695,2021,8,86.9,49.6,2.0246153846153843,250.0,2021-08-09 09:15:00,255.15736657093262,260.6062812562473,-5.448914685314691
126,2021-08-09,Monday,2021-08-12,3,16300,C,50.8,11:55:00,84.75,84.75,2021-08-10,10:55:00,0,SL hit,-33.95,1.3555000000000001,883.6524300441826,-31197.79086892489,-3.119779086892489,2021,8,85.6,27.65,2.0456553755522826,180.0441826215022,2021-08-09 11:55:00,252.03758748404013,260.6062812562473,-8.568693772207183
429,2021-08-10,Tuesday,2021-08-12,2,16250,P,42.85,09:45:00,71.95,71.95,2021-08-10,14:05:00,0,SL hit,-29.1,1.1480000000000001,1030.9278350515463,-31183.505154639173,-3.1183505154639173,2021,8,92.4,31.6,1.1597938144329896,209.40721649484533,2021-08-10 09:45:00,248.9192369685762,260.6062812562473,-11.687044287671114
430,2021-08-12,Thursday,2021-08-12,0,16300,P,21.2,09:55:00,50.0,0.05,2021-08-12,15:25:00,0,EOD exit,21.15,0.2125,1041.6666666666667,21809.895833333336,2.1809895833333335,2021,8,23.5,0.05,2.203125,212.23958333333334,2021-08-12 09:55:00,251.10022655190954,260.6062812562473,-9.506054704337771
431,2021-08-13,Friday,2021-08-18,5,16350,P,61.75,09:15:00,96.6,0.1,2021-08-18,15:25:00,0,EOD exit,61.65,0.6185,860.8321377331422,52537.87661406027,5.253787661406027,2021,8,64.0,0.05,5.311334289813488,175.9325681492109,2021-08-13 09:15:00,256.35401421331557,260.6062812562473,-4.252267042931749
127,2021-08-17,Tuesday,2021-08-18,1,16550,C,35.6,11:55:00,74.15,74.15,2021-08-17,15:05:00,0,SL hit,-38.550000000000004,1.0975,778.2101167315175,-30854.08560311284,-3.0854085603112837,2021,8,87.85,26.75,0.6887159533073931,160.99221789883268,2021-08-17 11:55:00,253.26860565300427,260.6062812562473,-7.337675603243042
432,2021-08-24,Tuesday,2021-08-26,2,16550,P,62.95,12:05:00,100.8,0.05,2021-08-26,15:25:00,0,EOD exit,62.900000000000006,0.63,792.6023778071335,49355.3500660502,4.93553500660502,2021,8,63.95,0.05,4.98546895640687,163.96961690885075,2021-08-24 12:05:00,258.20414065960927,260.6062812562473,-2.4021405966380485
433,2021-08-27,Friday,2021-09-02,6,16600,P,66.3,11:05:00,117.0,0.1,2021-09-02,15:25:00,0,EOD exit,66.2,0.6639999999999999,591.7159763313609,38778.69822485207,3.8778698224852075,2021,9,69.75,0.05,3.920118343195266,122.78106508875739,2021-08-27 11:05:00,262.08201048209446,262.08201048209446,0.0
434,2021-09-03,Friday,2021-09-09,6,17250,P,77.8,13:35:00,126.9,0.05,2021-09-09,15:25:00,0,EOD exit,77.75,0.7785,610.997963340122,47029.42973523421,4.702942973523421,2021,9,119.8,0.05,4.750509164969449,131.74643584521382,2021-09-03 13:35:00,266.7849534556179,266.7849534556179,0.0
128,2021-09-07,Tuesday,2021-09-09,2,17450,C,34.9,09:55:00,69.95,0.05,2021-09-09,15:25:00,0,EOD exit,34.85,0.3495,855.9201141226818,29529.671897289583,2.9529671897289584,2021,9,65.9,0.05,2.982881597717546,186.69757489300994,2021-09-07 09:55:00,269.73792064534683,269.73792064534683,0.0
435,2021-09-13,Monday,2021-09-16,3,17350,P,87.6,12:25:00,137.1,0.05,2021-09-16,15:25:00,0,EOD exit,87.55,0.8765,606.060606060606,52529.393939393936,5.252939393939394,2021,9,89.5,0.05,5.306060606060606,131.4393939393939,2021-09-13 12:25:00,274.99086003928625,274.99086003928625,0.0
129,2021-09-14,Tuesday,2021-09-16,2,17450,C,32.8,13:45:00,60.25,60.25,2021-09-15,12:55:00,0,SL hit,-27.450000000000003,0.9305,1092.8961748633878,-31016.93989071038,-3.1016939890710375,2021,9,62.5,24.3,0.9289617486338794,238.38797814207643,2021-09-14 13:45:00,271.8891660502152,274.99086003928625,-3.101693989071066
436,2021-09-22,Wednesday,2021-09-23,1,17550,P,54.25,10:05:00,86.0,0.05,2021-09-23,15:25:00,0,EOD exit,54.2,0.543,944.8818897637796,50699.527559055125,5.069952755905512,2021,9,79.55,0.05,5.121259842519685,207.28346456692915,2021-09-22 10:05:00,276.95911880612067,276.95911880612067,0.0
437,2021-09-27,Monday,2021-09-30,3,17900,P,95.0,09:15:00,107.95,107.95,2021-09-27,09:55:00,0,SL hit,-12.950000000000003,2.0295,1117.31843575419,-16736.871508379892,-1.6736871508379894,2021,9,130.0,90.6,0.49162011173184417,250.0,2021-09-27 09:15:00,275.2854316552827,276.95911880612067,-1.6736871508379636
130,2021-09-27,Monday,2021-09-30,3,17950,C,67.95,10:35:00,120.0,0.1,2021-09-30,15:25:00,0,EOD exit,67.85000000000001,0.6805,576.3688760806916,38714.409221902024,3.871440922190202,2021,9,79.75,0.05,3.913544668587897,129.32276657060518,2021-09-27 10:35:00,279.1568725774729,279.1568725774729,0.0
438,2021-10-04,Monday,2021-10-07,3,17600,P,106.85,09:15:00,139.5,0.05,2021-10-07,15:25:00,0,EOD exit,106.8,1.069,918.8361408882081,97149.46401225112,9.714946401225113,2021,10,112.65,0.05,9.813169984686061,202.14395099540582,2021-10-04 09:15:00,288.871818978698,288.871818978698,0.0
439,2021-10-08,Friday,2021-10-14,6,17850,P,83.5,14:05:00,132.5,0.1,2021-10-14,15:25:00,0,EOD exit,83.4,0.836,612.2448979591836,50549.38775510204,5.054938775510204,2021,10,100.0,0.05,5.109183673469388,136.60714285714283,2021-10-08 14:05:00,293.9267577542082,293.9267577542082,0.0
131,2021-10-12,Tuesday,2021-10-14,2,17950,C,56.25,11:45:00,110.8,110.8,2021-10-12,15:15:00,0,SL hit,-54.55,1.6705,549.9541704857929,-30918.698441796518,-3.091869844179652,2021,10,116.4,54.45,0.09899175068744258,123.3959670027498,2021-10-12 11:45:00,290.83488791002856,293.9267577542082,-3.091869844179655
440,2021-10-18,Monday,2021-10-21,3,18500,P,96.4,12:25:00,143.5,143.5,2021-10-19,10:05:00,0,SL hit,-47.099999999999994,2.399,636.9426751592357,-31528.025477707004,-3.1528025477707007,2021,10,151.65,55.65,2.595541401273886,147.29299363057325,2021-10-18 12:25:00,287.68208536225785,293.9267577542082,-6.24467239195036
132,2021-10-20,Wednesday,2021-10-21,1,18450,C,55.6,09:15:00,104.95,0.15,2021-10-21,15:25:00,0,EOD exit,55.45,0.5575,607.90273556231,33369.3009118541,3.3369300911854105,2021,10,89.9,0.1,3.3738601823708207,140.19756838905775,2021-10-20 09:15:00,291.0190154534433,293.9267577542082,-2.9077423007649372
133,2021-10-22,Friday,2021-10-28,6,18250,C,87.85,12:55:00,176.1,0.05,2021-10-28,15:25:00,0,EOD exit,87.8,0.8789999999999999,339.94334277620396,29548.21529745042,2.954821529745042,2021,10,147.0,0.05,2.9847025495750708,77.54957507082153,2021-10-22 12:55:00,293.97383698318833,293.97383698318833,0.0
441,2021-10-27,Wednesday,2021-10-28,1,18250,P,40.5,11:35:00,78.9,78.9,2021-10-27,14:25:00,0,SL hit,-38.400000000000006,1.1940000000000002,781.2499999999999,-30932.812500000004,-3.0932812500000004,2021,10,92.75,33.3,0.5625000000000001,178.22265624999997,2021-10-27 11:35:00,290.8805557331883,293.97383698318833,-3.093281250000018
134,2021-10-29,Friday,2021-11-03,5,17850,C,106.2,13:05:00,198.9,198.9,2021-11-01,14:35:00,0,SL hit,-92.7,3.051,323.62459546925567,-30987.3786407767,-3.0987378640776697,2021,11,199.9,68.05,1.2346278317152106,72.20873786407768,2021-10-29 13:05:00,287.7818178691106,293.97383698318833,-6.192019114077709
442,2021-11-01,Monday,2021-11-03,2,17750,P,61.6,12:45:00,139.6,0.05,2021-11-03,15:25:00,0,EOD exit,61.550000000000004,0.6165,384.61538461538464,23435.961538461543,2.3435961538461543,2021,11,71.35,0.05,2.3673076923076923,85.33653846153845,2021-11-01 12:45:00,290.12541402295676,293.97383698318833,-3.8484229602315736
135,2021-11-11,Thursday,2021-11-11,0,18000,C,20.35,09:25:00,44.0,0.05,2021-11-11,15:25:00,0,EOD exit,20.3,0.20400000000000001,1111.111111111111,22328.888888888887,2.2328888888888887,2021,11,25.55,0.05,2.2555555555555555,250.0,2021-11-11 09:25:00,292.35830291184567,293.97383698318833,-1.6155340713426654
443,2021-11-12,Friday,2021-11-18,6,17950,P,95.35,12:35:00,138.95,138.95,2021-11-18,10:05:00,0,SL hit,-43.599999999999994,2.343,688.0733944954129,-31612.155963302754,-3.1612155963302753,2021,11,155.0,26.1,4.764908256880735,154.3864678899083,2021-11-12 12:35:00,289.1970873155154,293.97383698318833,-4.776749667672959
136,2021-11-16,Tuesday,2021-11-18,2,18150,C,67.65,09:25:00,96.4,0.1,2021-11-18,15:25:00,0,EOD exit,67.55000000000001,0.6775,1043.4782608695652,69780.00000000001,6.978000000000001,2021,11,77.85,0.1,7.048695652173915,236.7391304347826,2021-11-16 09:25:00,296.1750873155154,296.1750873155154,0.0
137,2021-11-25,Thursday,2021-11-25,0,17450,C,19.55,09:45:00,49.0,49.0,2021-11-25,11:05:00,0,SL hit,-29.45,0.6855,1018.6757215619695,-30698.30220713073,-3.069830220713073,2021,11,51.4,14.85,0.4787775891341257,222.19864176570456,2021-11-25 09:45:00,293.1052570948023,296.1750873155154,-3.0698302207130723
444,2021-11-30,Tuesday,2021-12-02,2,17050,P,73.5,09:15:00,274.7,0.05,2021-12-02,15:25:00,0,EOD exit,73.45,0.7354999999999999,149.10536779324056,10842.122266401591,1.084212226640159,2021,12,171.75,0.05,1.0951789264413518,31.7780815109344,2021-11-30 09:15:00,294.18946932144246,296.1750873155154,-1.9856179940729248
138,2021-12-06,Monday,2021-12-09,3,17250,C,86.9,09:25:00,154.3,154.3,2021-12-08,09:15:00,0,SL hit,-67.4,2.4120000000000004,445.10385756676556,-31073.590504451044,-3.1073590504451043,2021,12,168.0,10.2,3.413946587537092,95.97551928783383,2021-12-06 09:25:00,291.08211027099736,296.1750873155154,-5.0929770445180225
445,2021-12-08,Wednesday,2021-12-09,1,17300,P,41.9,09:35:00,91.6,0.05,2021-12-09,15:25:00,0,EOD exit,41.85,0.4195,603.6217303822938,25008.350100603624,2.5008350100603627,2021,12,53.4,0.05,2.5261569416498997,130.53319919517102,2021-12-08 09:35:00,293.58294528105773,296.1750873155154,-2.592142034457652
139,2021-12-10,Friday,2021-12-16,6,17500,C,96.1,12:15:00,164.2,190.95,2021-12-13,09:15:00,0,Gap SL hit,-94.85,2.8704999999999994,440.5286343612335,-43048.67841409692,-4.304867841409692,2021,12,208.1,81.2,0.6563876651982375,96.36563876651984,2021-12-10 12:15:00,289.27807743964803,296.1750873155154,-6.897009875867354
446,2021-12-10,Friday,2021-12-16,6,17450,P,92.2,14:55:00,152.5,152.5,2021-12-13,12:55:00,0,SL hit,-60.3,2.447,497.5124378109453,-31217.412935323384,-3.1217412935323385,2021,12,163.3,39.4,2.626865671641791,108.51990049751245,2021-12-10 14:55:00,286.1563361461157,296.1750873155154,-10.018751169399707
140,2021-12-14,Tuesday,2021-12-16,2,17300,C,84.2,10:25:00,149.0,149.0,2021-12-14,13:35:00,0,SL hit,-64.8,2.332,462.962962962963,-31079.629629629628,-3.107962962962963,2021,12,154.9,76.1,0.37500000000000044,100.11574074074075,2021-12-14 10:25:00,283.0483731831527,296.1750873155154,-13.126714132362679
447,2021-12-23,Thursday,2021-12-23,0,17050,P,37.2,09:25:00,77.0,0.05,2021-12-23,15:25:00,0,EOD exit,37.150000000000006,0.3725,753.7688442211056,27721.733668341712,2.7721733668341715,2021,12,51.5,0.05,2.8002512562814075,160.64698492462313,2021-12-23 09:25:00,285.8205465499869,296.1750873155154,-10.354540765528498
141,2021-12-27,Monday,2021-12-30,3,16950,C,89.8,09:15:00,161.1,161.1,2021-12-27,10:35:00,0,SL hit,-71.3,2.509,420.75736325385697,-31055.680224403928,-3.105568022440393,2021,12,169.35,86.75,0.12833099579242627,89.14796633941094,2021-12-27 09:15:00,282.7149785275465,296.1750873155154,-13.460108787968863
448,2021-12-28,Tuesday,2021-12-30,2,17150,P,72.75,09:25:00,101.4,0.05,2021-12-30,15:25:00,0,EOD exit,72.7,0.728,1047.1204188481672,75363.3507853403,7.53633507853403,2021,12,84.9,0.05,7.612565445026176,224.47643979057585,2021-12-28 09:25:00,290.25131360608054,296.1750873155154,-5.92377370943484
449,2022-01-03,Monday,2022-01-06,3,17350,P,70.55,09:15:00,139.95,0.05,2022-01-06,15:25:00,0,EOD exit,70.5,0.706,432.2766570605188,30170.31700288185,3.017031700288185,2022,1,70.95,0.05,3.0475504322766573,93.75000000000001,2022-01-03 09:15:00,293.2683453063687,296.1750873155154,-2.906742009146683
450,2022-01-10,Monday,2022-01-13,3,17900,P,116.5,09:15:00,147.0,0.05,2022-01-13,15:25:00,0,EOD exit,116.45,1.1655,983.6065573770492,113394.59016393444,11.339459016393445,2022,1,137.8,0.05,11.454098360655736,220.08196721311478,2022-01-10 09:15:00,304.60780432276215,304.60780432276215,0.0
