,Index,Strike,Option Type,Expiry,Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Target,Exit Time,Exit Price,Points Captured,Slippages,After Costs,PnL,Remarks,Qty,ROI%,Trade Year,Trade Month
12,bnf,19000,P,2017-01-25,2017-01-23 10:50:00,SELL,2017-01-23 10:55:00,155.2,232.79999999999998,10,2017-01-23 12:30:00,232.79999999999998,-77.6,3.88,-81.47999999999999,-25666.199999999997,Initial SL Hit,315,-2.5666199999999995,2017,1
13,bnf,19000,P,2017-01-25,2017-01-24 09:25:00,SELL,2017-01-24 09:30:00,70.0,105.0,10,2017-01-25 09:15:00,10.0,60.0,0.8,59.2,18648.0,Target Hit,315,1.8648000000000002,2017,1
14,bnf,19600,P,2017-02-02,2017-01-27 13:25:00,SELL,2017-01-27 13:30:00,188.0,282.0,10,2017-01-31 09:15:00,282.0,-94.0,4.7,-98.7,-29610.0,Initial SL Hit,300,-2.9610000000000003,2017,1
15,bnf,19600,P,2017-02-02,2017-01-31 12:55:00,SELL,2017-01-31 13:00:00,222.05,333.07500000000005,10,2017-02-01 14:35:00,10.0,212.05,2.3205,209.7295,62918.85,Target Hit,300,6.291885,2017,1
16,bnf,20100,C,2017-02-09,2017-02-06 13:30:00,SELL,2017-02-06 13:35:00,317.3,475.95000000000005,10,2017-02-09 15:20:00,37.0,280.3,3.543,276.757,83027.1,Expiry Exit,300,8.302710000000001,2017,2
17,bnf,20100,P,2017-02-09,2017-02-03 13:30:00,SELL,2017-02-03 13:35:00,138.35,207.52499999999998,10,2017-02-08 15:20:00,10.0,128.35,1.4835,126.86649999999999,38059.95,Target Hit,300,3.8059949999999994,2017,2
18,bnf,20200,C,2017-02-16,2017-02-10 13:30:00,SELL,2017-02-10 13:35:00,178.0,267.0,10,2017-02-16 15:20:00,34.0,144.0,2.12,141.88,42564.0,Expiry Exit,300,4.2564,2017,2
19,bnf,20200,P,2017-02-16,2017-02-10 13:25:00,SELL,2017-02-10 13:30:00,118.1,177.14999999999998,10,2017-02-13 12:55:00,177.14999999999998,-59.04999999999998,2.9525,-62.00249999999998,-18600.749999999996,Initial SL Hit,300,-1.8600749999999995,2017,2
20,bnf,20200,P,2017-02-16,2017-02-13 14:00:00,SELL,2017-02-13 14:05:00,92.7,139.05,10,2017-02-16 13:45:00,10.0,82.7,1.0270000000000001,81.673,24501.9,Target Hit,300,2.45019,2017,2
21,bnf,20900,C,2017-02-23,2017-02-17 13:30:00,SELL,2017-02-17 13:35:00,30.45,45.675,10,2017-02-21 14:50:00,45.675,-15.224999999999998,0.76125,-15.986249999999998,-4556.081249999999,Initial SL Hit,285,-0.4556081249999999,2017,2
22,bnf,20900,C,2017-02-23,2017-02-22 13:00:00,SELL,2017-02-22 13:05:00,60.85,91.275,10,2017-02-23 12:35:00,91.275,-30.425000000000004,1.52125,-31.946250000000003,-9104.681250000001,Initial SL Hit,285,-0.9104681250000002,2017,2
23,bnf,20900,C,2017-02-23,2017-02-23 15:00:00,SELL,2017-02-23 15:05:00,11.0,16.5,10,2017-02-23 15:10:00,10.0,1.0,0.21,0.79,225.15,Target Hit,285,0.022515,2017,2
24,bnf,20900,P,2017-02-23,2017-02-17 14:20:00,SELL,2017-02-17 14:30:00,397.45,596.175,10,2017-02-23 13:55:00,10.0,387.45,4.0745,383.3755,109262.0175,Target Hit,285,10.92620175,2017,2
25,bnf,20900,C,2017-03-02,2017-02-27 13:40:00,SELL,2017-02-27 13:45:00,68.7,103.05000000000001,10,2017-03-02 12:30:00,10.0,58.7,0.787,57.913000000000004,16505.205,Target Hit,285,1.6505205000000003,2017,2
26,bnf,20900,P,2017-03-02,2017-02-28 09:55:00,SELL,2017-02-28 10:00:00,235.05,352.57500000000005,10,2017-03-02 15:20:00,320.0,-84.94999999999999,5.5504999999999995,-90.50049999999999,-25792.642499999998,Expiry Exit,285,-2.5792642499999996,2017,2
27,bnf,20600,C,2017-03-09,2017-03-03 13:30:00,SELL,2017-03-03 13:35:00,97.4,146.10000000000002,10,2017-03-06 09:20:00,146.10000000000002,-48.70000000000002,2.4350000000000005,-51.13500000000002,-14573.475000000006,Initial SL Hit,285,-1.4573475000000007,2017,3
28,bnf,20600,C,2017-03-09,2017-03-06 13:30:00,SELL,2017-03-06 13:35:00,136.05,204.07500000000002,10,2017-03-09 15:20:00,108.45,27.60000000000001,2.445,25.15500000000001,7169.175000000002,Expiry Exit,285,0.7169175000000002,2017,3
29,bnf,20600,P,2017-03-09,2017-03-03 13:25:00,SELL,2017-03-03 13:30:00,191.15,286.725,10,2017-03-09 14:00:00,10.0,181.15,2.0115000000000003,179.1385,51054.472499999996,Target Hit,285,5.105447249999999,2017,3
30,bnf,20800,C,2017-03-16,2017-03-16 15:25:00,SELL,2017-03-10 09:15:00,422.0,633.0,10,2017-03-16 15:20:00,430.0,-8.0,8.52,-16.52,-4708.2,Expiry Exit,285,-0.47082,2017,3
31,bnf,20800,P,2017-03-16,2017-03-14 09:45:00,SELL,2017-03-14 09:50:00,37.4,56.099999999999994,10,2017-03-15 09:45:00,10.0,27.4,0.474,26.926,7673.91,Target Hit,285,0.767391,2017,3
32,bnf,21300,C,2017-03-23,2017-03-17 13:25:00,SELL,2017-03-17 13:30:00,86.55,129.825,10,2017-03-21 14:55:00,10.0,76.55,0.9655,75.58449999999999,21541.582499999997,Target Hit,285,2.1541582499999996,2017,3
33,bnf,21300,P,2017-03-23,2017-03-23 15:25:00,SELL,2017-03-17 09:15:00,383.0,574.5,10,2017-03-23 15:20:00,390.0,-7.0,7.73,-14.73,-4198.05,Expiry Exit,285,-0.419805,2017,3
34,bnf,21000,C,2017-03-30,2017-03-24 14:50:00,SELL,2017-03-24 14:55:00,212.55,318.82500000000005,10,2017-03-29 11:05:00,318.82500000000005,-106.27500000000003,5.31375,-111.58875000000003,-31802.793750000008,Initial SL Hit,285,-3.180279375000001,2017,3
35,bnf,21000,C,2017-03-30,2017-03-30 14:50:00,SELL,2017-03-30 14:55:00,444.1,666.1500000000001,10,2017-03-30 15:20:00,632.4,-188.29999999999995,10.765,-199.06499999999994,-56733.52499999998,Expiry Exit,285,-5.673352499999998,2017,3
36,bnf,21000,P,2017-03-30,2017-03-24 13:25:00,SELL,2017-03-24 13:30:00,68.0,102.0,10,2017-03-27 11:50:00,102.0,-34.0,1.7,-35.7,-10174.5,Initial SL Hit,285,-1.01745,2017,3
37,bnf,21000,P,2017-03-30,2017-03-27 14:00:00,SELL,2017-03-27 14:05:00,78.0,117.0,10,2017-03-29 10:40:00,10.0,68.0,0.88,67.12,19129.2,Target Hit,285,1.9129200000000002,2017,3
38,bnf,21600,C,2017-04-06,2017-03-31 13:40:00,SELL,2017-03-31 13:45:00,106.35,159.52499999999998,10,2017-04-06 15:20:00,17.7,88.64999999999999,1.2405,87.4095,24911.707499999997,Expiry Exit,285,2.4911707499999998,2017,3
39,bnf,21600,P,2017-04-06,2017-03-31 13:25:00,SELL,2017-03-31 13:30:00,184.75,277.125,10,2017-04-06 14:40:00,10.0,174.75,1.9475,172.8025,49248.7125,Target Hit,285,4.92487125,2017,3
40,bnf,21500,C,2017-04-13,2017-04-13 15:25:00,SELL,2017-04-07 09:15:00,161.2,241.79999999999998,10,2017-04-11 14:30:00,241.79999999999998,-80.6,4.03,-84.63,-24119.55,Initial SL Hit,285,-2.411955,2017,4
41,bnf,21500,C,2017-04-13,2017-04-12 09:45:00,SELL,2017-04-12 09:50:00,140.6,210.89999999999998,10,2017-04-12 12:25:00,210.89999999999998,-70.29999999999998,3.515,-73.81499999999998,-21037.274999999994,Initial SL Hit,285,-2.1037274999999993,2017,4
42,bnf,21500,C,2017-04-13,2017-04-12 12:30:00,SELL,2017-04-12 12:35:00,209.15,313.725,10,2017-04-13 15:20:00,179.0,30.150000000000006,3.8815,26.268500000000007,7486.522500000002,Expiry Exit,285,0.7486522500000002,2017,4
43,bnf,21500,P,2017-04-13,2017-04-07 13:25:00,SELL,2017-04-07 13:30:00,89.4,134.10000000000002,10,2017-04-07 14:45:00,134.10000000000002,-44.70000000000002,2.2350000000000003,-46.93500000000002,-13376.475000000004,Initial SL Hit,285,-1.3376475000000003,2017,4
44,bnf,21500,P,2017-04-13,2017-04-10 13:05:00,SELL,2017-04-10 13:10:00,124.0,186.0,10,2017-04-12 12:55:00,10.0,114.0,1.34,112.66,32108.1,Target Hit,285,3.21081,2017,4
45,bnf,21700,C,2017-04-20,2017-04-17 13:25:00,SELL,2017-04-17 13:30:00,84.35,126.52499999999999,10,2017-04-18 09:20:00,126.52499999999999,-42.175,2.10875,-44.28375,-11956.6125,Initial SL Hit,270,-1.19566125,2017,4
46,bnf,21700,C,2017-04-20,2017-04-18 13:45:00,SELL,2017-04-18 13:50:00,160.0,240.0,10,2017-04-20 09:15:00,10.0,150.0,1.7,148.3,40041.0,Target Hit,270,4.0041,2017,4
47,bnf,21700,P,2017-04-20,2017-04-17 13:45:00,SELL,2017-04-17 13:50:00,132.25,198.375,10,2017-04-19 09:45:00,198.375,-66.125,3.30625,-69.43125,-18746.4375,Initial SL Hit,270,-1.8746437500000002,2017,4
48,bnf,21700,P,2017-04-20,2017-04-19 13:30:00,SELL,2017-04-19 13:35:00,130.8,196.20000000000002,10,2017-04-19 14:40:00,196.20000000000002,-65.4,3.27,-68.67,-18540.9,Initial SL Hit,270,-1.8540900000000002,2017,4
49,bnf,21700,P,2017-04-20,2017-04-19 15:15:00,SELL,2017-04-19 15:20:00,133.55,200.32500000000002,10,2017-04-20 09:30:00,200.32500000000002,-66.775,3.33875,-70.11375000000001,-18930.7125,Initial SL Hit,270,-1.8930712500000002,2017,4
50,bnf,21700,P,2017-04-20,2017-04-20 11:55:00,SELL,2017-04-20 12:00:00,155.15,232.72500000000002,10,2017-04-20 15:20:00,188.0,-32.849999999999994,3.4314999999999998,-36.281499999999994,-9796.005,Expiry Exit,270,-0.9796005,2017,4
51,bnf,21600,C,2017-04-27,2017-04-21 13:35:00,SELL,2017-04-21 13:40:00,84.6,126.89999999999999,10,2017-04-24 09:15:00,126.89999999999999,-42.3,2.115,-44.415,-12658.275,Initial SL Hit,285,-1.2658275,2017,4
52,bnf,21600,C,2017-04-27,2017-04-25 13:35:00,SELL,2017-04-25 13:40:00,315.0,472.5,10,2017-04-26 09:20:00,472.5,-157.5,7.875,-165.375,-47131.875,Initial SL Hit,285,-4.7131875,2017,4
53,bnf,21600,C,2017-04-27,2017-04-26 14:20:00,SELL,2017-04-26 14:25:00,550.0,825.0,10,2017-04-27 15:20:00,729.6,-179.60000000000002,12.796,-192.39600000000002,-54832.86000000001,Expiry Exit,285,-5.483286000000001,2017,4
54,bnf,21600,P,2017-04-27,2017-04-24 09:15:00,SELL,2017-04-24 09:20:00,106.95,160.425,10,2017-04-26 09:15:00,10.0,96.95,1.1695,95.7805,27297.4425,Target Hit,285,2.72974425,2017,4
55,bnf,22300,P,2017-05-04,2017-04-28 13:25:00,SELL,2017-04-28 13:30:00,135.8,203.70000000000002,10,2017-05-04 09:15:00,10.0,125.80000000000001,1.4580000000000002,124.34200000000001,33572.340000000004,Target Hit,270,3.3572340000000005,2017,4
56,bnf,22800,C,2017-05-11,2017-05-05 13:25:00,SELL,2017-05-05 13:30:00,70.0,105.0,10,2017-05-08 10:50:00,105.0,-35.0,1.75,-36.75,-9922.5,Initial SL Hit,270,-0.9922500000000001,2017,5
57,bnf,22800,C,2017-05-11,2017-05-08 14:15:00,SELL,2017-05-08 14:20:00,94.9,142.35000000000002,10,2017-05-11 09:15:00,142.35000000000002,-47.45000000000002,2.3725000000000005,-49.82250000000002,-13452.075000000004,Initial SL Hit,270,-1.3452075000000003,2017,5
58,bnf,22800,C,2017-05-11,2017-05-11 13:30:00,SELL,2017-05-11 13:35:00,96.1,144.14999999999998,10,2017-05-11 15:20:00,10.0,86.1,1.061,85.03899999999999,22960.529999999995,Target Hit,270,2.2960529999999997,2017,5
59,bnf,22800,P,2017-05-11,2017-05-08 09:40:00,SELL,2017-05-08 09:45:00,215.75,323.625,10,2017-05-11 09:25:00,10.0,205.75,2.2575,203.4925,54942.975,Target Hit,270,5.4942975,2017,5
60,bnf,22800,C,2017-05-18,2017-05-12 13:35:00,SELL,2017-05-12 13:40:00,77.0,115.5,10,2017-05-15 11:35:00,115.5,-38.5,1.925,-40.425,-10914.75,Initial SL Hit,270,-1.091475,2017,5
61,bnf,22800,C,2017-05-18,2017-05-15 14:40:00,SELL,2017-05-15 14:45:00,92.25,138.375,10,2017-05-16 13:50:00,138.375,-46.125,2.30625,-48.43125,-13076.4375,Initial SL Hit,270,-1.30764375,2017,5
62,bnf,22800,C,2017-05-18,2017-05-17 11:35:00,SELL,2017-05-17 11:40:00,128.1,192.14999999999998,10,2017-05-18 14:15:00,10.0,118.1,1.381,116.719,31514.129999999997,Target Hit,270,3.1514129999999994,2017,5
63,bnf,22800,P,2017-05-18,2017-05-15 09:15:00,SELL,2017-05-15 09:20:00,116.35,174.52499999999998,10,2017-05-18 15:20:00,91.0,25.349999999999994,2.0735,23.276499999999995,6284.654999999999,Expiry Exit,270,0.6284654999999999,2017,5
64,bnf,22800,C,2017-05-25,2017-05-19 13:25:00,SELL,2017-05-19 13:30:00,104.65,156.97500000000002,10,2017-05-22 09:15:00,156.97500000000002,-52.32500000000002,2.61625,-54.94125000000002,-14834.137500000004,Initial SL Hit,270,-1.4834137500000004,2017,5
65,bnf,22800,C,2017-05-25,2017-05-22 09:15:00,SELL,2017-05-22 09:20:00,144.85,217.27499999999998,10,2017-05-24 14:10:00,10.0,134.85,1.5485,133.3015,35991.405,Target Hit,270,3.5991405,2017,5
66,bnf,22800,P,2017-05-25,2017-05-19 15:20:00,SELL,2017-05-19 15:25:00,113.3,169.95,10,2017-05-22 14:35:00,169.95,-56.64999999999999,2.8325,-59.482499999999995,-16060.274999999998,Initial SL Hit,270,-1.6060275,2017,5
67,bnf,22800,P,2017-05-25,2017-05-23 13:05:00,SELL,2017-05-23 13:10:00,154.85,232.27499999999998,10,2017-05-23 15:05:00,232.27499999999998,-77.42499999999998,3.8712500000000003,-81.29624999999999,-21949.987499999996,Initial SL Hit,270,-2.19499875,2017,5
68,bnf,22800,P,2017-05-25,2017-05-24 09:20:00,SELL,2017-05-24 09:25:00,202.9,304.35,10,2017-05-24 13:20:00,304.35,-101.45000000000002,5.0725,-106.52250000000002,-28761.075000000004,Initial SL Hit,270,-2.8761075000000003,2017,5
69,bnf,22800,P,2017-05-25,2017-05-25 09:25:00,SELL,2017-05-25 09:30:00,177.6,266.4,10,2017-05-25 13:55:00,10.0,167.6,1.876,165.724,44745.479999999996,Target Hit,270,4.4745479999999995,2017,5
70,bnf,23200,C,2017-06-01,2017-06-01 15:25:00,SELL,2017-05-26 09:15:00,95.2,142.8,10,2017-05-26 13:40:00,142.8,-47.60000000000001,2.38,-49.98000000000001,-12744.900000000003,Initial SL Hit,255,-1.2744900000000003,2017,5
71,bnf,23200,C,2017-06-01,2017-05-29 11:45:00,SELL,2017-05-29 11:50:00,129.4,194.10000000000002,10,2017-05-31 15:10:00,194.10000000000002,-64.70000000000002,3.235,-67.93500000000002,-17323.425000000003,Initial SL Hit,255,-1.7323425000000003,2017,5
72,bnf,23200,C,2017-06-01,2017-06-01 10:50:00,SELL,2017-06-01 10:55:00,139.25,208.875,10,2017-06-01 15:20:00,97.8,41.45,2.3705000000000003,39.0795,9965.272500000001,Expiry Exit,255,0.9965272500000001,2017,6
73,bnf,23200,P,2017-06-01,2017-05-26 13:30:00,SELL,2017-05-26 13:35:00,197.7,296.54999999999995,10,2017-06-01 09:15:00,10.0,187.7,2.077,185.623,47333.865,Target Hit,255,4.7333865,2017,5
74,bnf,23400,C,2017-06-08,2017-06-02 13:25:00,SELL,2017-06-02 13:30:00,137.4,206.10000000000002,10,2017-06-07 15:15:00,206.10000000000002,-68.70000000000002,3.435,-72.13500000000002,-18394.425000000007,Initial SL Hit,255,-1.8394425000000005,2017,6
75,bnf,23400,C,2017-06-08,2017-06-08 13:10:00,SELL,2017-06-08 13:15:00,210.55,315.82500000000005,10,2017-06-08 15:20:00,132.0,78.55000000000001,3.4255,75.12450000000001,19156.7475,Expiry Exit,255,1.9156747500000002,2017,6
76,bnf,23400,P,2017-06-08,2017-06-02 13:35:00,SELL,2017-06-02 13:40:00,139.9,209.85000000000002,10,2017-06-08 09:15:00,10.0,129.9,1.499,128.401,32742.255,Target Hit,255,3.2742255,2017,6
77,bnf,23500,C,2017-06-15,2017-06-12 09:50:00,SELL,2017-06-12 09:55:00,139.35,209.02499999999998,10,2017-06-15 11:15:00,10.0,129.35,1.4935,127.8565,32603.407499999998,Target Hit,255,3.26034075,2017,6
78,bnf,23400,C,2017-06-22,2017-06-22 15:25:00,SELL,2017-06-16 09:15:00,310.5,465.75,10,2017-06-22 11:00:00,465.75,-155.25,7.7625,-163.0125,-41568.1875,Initial SL Hit,255,-4.15681875,2017,6
79,bnf,23400,C,2017-06-22,2017-06-22 14:30:00,SELL,2017-06-22 14:35:00,365.0,547.5,10,2017-06-22 15:20:00,318.6,46.39999999999998,6.836,39.56399999999998,10088.819999999994,Expiry Exit,255,1.0088819999999994,2017,6
80,bnf,23400,P,2017-06-22,2017-06-16 13:25:00,SELL,2017-06-16 13:30:00,87.0,130.5,10,2017-06-20 15:00:00,10.0,77.0,0.97,76.03,19387.65,Target Hit,255,1.9387650000000003,2017,6
81,bnf,23800,C,2017-06-29,2017-06-23 13:25:00,SELL,2017-06-23 13:30:00,56.55,84.82499999999999,10,2017-06-27 12:35:00,10.0,46.55,0.6655,45.884499999999996,11700.547499999999,Target Hit,255,1.1700547499999998,2017,6
82,bnf,23800,P,2017-06-29,2017-06-23 13:55:00,SELL,2017-06-23 14:00:00,220.95,331.42499999999995,10,2017-06-27 09:20:00,331.42499999999995,-110.47499999999997,5.52375,-115.99874999999997,-29579.681249999994,Initial SL Hit,255,-2.9579681249999994,2017,6
83,bnf,23800,P,2017-06-29,2017-06-28 11:50:00,SELL,2017-06-28 11:55:00,537.0,805.5,10,2017-06-29 15:20:00,556.45,-19.450000000000045,10.9345,-30.384500000000045,-7748.0475000000115,Expiry Exit,255,-0.7748047500000012,2017,6
84,bnf,23100,C,2017-07-06,2017-07-06 15:25:00,SELL,2017-06-30 09:15:00,345.0,517.5,10,2017-07-06 15:20:00,349.0,-4.0,6.94,-10.940000000000001,-2789.7000000000003,Expiry Exit,255,-0.27897000000000005,2017,6
85,bnf,23100,P,2017-07-06,2017-06-30 13:25:00,SELL,2017-06-30 13:30:00,127.1,190.64999999999998,10,2017-07-05 14:45:00,10.0,117.1,1.371,115.729,29510.895,Target Hit,255,2.9510894999999997,2017,6
86,bnf,23500,C,2017-07-13,2017-07-13 15:25:00,SELL,2017-07-07 09:15:00,362.65,543.9749999999999,10,2017-07-13 15:20:00,385.05,-22.400000000000034,7.477,-29.877000000000034,-7618.635000000008,Expiry Exit,255,-0.7618635000000008,2017,7
87,bnf,23500,P,2017-07-13,2017-07-07 13:25:00,SELL,2017-07-07 13:30:00,150.0,225.0,10,2017-07-12 15:15:00,10.0,140.0,1.6,138.4,35292.0,Target Hit,255,3.5292,2017,7
88,bnf,23900,C,2017-07-20,2017-07-20 15:30:00,SELL,2017-07-14 09:15:00,289.9,434.84999999999997,10,2017-07-20 15:20:00,289.7,0.19999999999998863,5.795999999999999,-5.596000000000011,-1426.9800000000027,Expiry Exit,255,-0.14269800000000027,2017,7
89,bnf,23900,P,2017-07-20,2017-07-14 13:30:00,SELL,2017-07-14 13:35:00,96.0,144.0,10,2017-07-19 14:30:00,10.0,86.0,1.06,84.94,21659.7,Target Hit,255,2.16597,2017,7
90,bnf,24200,C,2017-07-27,2017-07-27 15:25:00,SELL,2017-07-21 09:15:00,688.05,1032.0749999999998,10,2017-07-27 15:20:00,697.0,-8.950000000000045,13.8505,-22.800500000000046,-5814.127500000011,Expiry Exit,255,-0.5814127500000011,2017,7
91,bnf,24200,P,2017-07-27,2017-07-21 14:30:00,SELL,2017-07-21 14:35:00,105.4,158.10000000000002,10,2017-07-26 09:15:00,10.0,95.4,1.1540000000000001,94.24600000000001,24032.730000000003,Target Hit,255,2.4032730000000004,2017,7
92,bnf,24700,C,2017-08-03,2017-07-28 13:30:00,SELL,2017-07-28 13:35:00,214.05,321.07500000000005,10,2017-07-31 11:30:00,321.07500000000005,-107.02500000000003,5.35125,-112.37625000000003,-26970.300000000007,Initial SL Hit,240,-2.6970300000000007,2017,7
93,bnf,24700,C,2017-08-03,2017-08-01 14:10:00,SELL,2017-08-01 14:15:00,451.25,676.875,10,2017-08-03 14:35:00,10.0,441.25,4.6125,436.6375,104793.0,Target Hit,240,10.4793,2017,8
94,bnf,24700,P,2017-08-03,2017-07-28 15:00:00,SELL,2017-07-28 15:05:00,68.0,102.0,10,2017-08-02 14:30:00,10.0,58.0,0.78,57.22,13732.8,Target Hit,240,1.37328,2017,7
95,bnf,24600,C,2017-08-10,2017-08-07 14:50:00,SELL,2017-08-07 14:55:00,379.1,568.6500000000001,10,2017-08-09 15:25:00,10.0,369.1,3.8910000000000005,365.209,87650.16,Target Hit,240,8.765016000000001,2017,8
96,bnf,24000,C,2017-08-17,2017-08-17 15:25:00,SELL,2017-08-11 09:15:00,231.15,346.725,10,2017-08-16 13:30:00,346.725,-115.57500000000002,5.7787500000000005,-121.35375000000002,-30945.206250000007,Initial SL Hit,255,-3.094520625000001,2017,8
97,bnf,24000,C,2017-08-17,2017-08-17 11:20:00,SELL,2017-08-17 11:25:00,285.5,428.25,10,2017-08-17 15:20:00,235.1,50.400000000000006,5.206,45.194,11524.470000000001,Expiry Exit,255,1.1524470000000002,2017,8
98,bnf,24000,P,2017-08-17,2017-08-11 13:50:00,SELL,2017-08-11 13:55:00,163.95,245.92499999999998,10,2017-08-11 14:20:00,245.92499999999998,-81.975,4.09875,-86.07374999999999,-21948.806249999998,Initial SL Hit,255,-2.1948806249999997,2017,8
99,bnf,24000,P,2017-08-17,2017-08-14 09:20:00,SELL,2017-08-14 09:25:00,105.9,158.85000000000002,10,2017-08-16 14:40:00,10.0,95.9,1.159,94.741,24158.954999999998,Target Hit,255,2.4158955,2017,8
100,bnf,24100,C,2017-08-24,2017-08-24 15:25:00,SELL,2017-08-18 09:15:00,166.3,249.45000000000002,10,2017-08-21 09:30:00,249.45000000000002,-83.15,4.1575,-87.3075,-22263.412500000002,Initial SL Hit,255,-2.2263412500000004,2017,8
101,bnf,24100,C,2017-08-24,2017-08-21 13:05:00,SELL,2017-08-21 13:10:00,155.0,232.5,10,2017-08-23 14:35:00,232.5,-77.5,3.875,-81.375,-20750.625,Initial SL Hit,255,-2.0750625,2017,8
102,bnf,24100,C,2017-08-24,2017-08-24 12:55:00,SELL,2017-08-24 13:00:00,219.25,328.875,10,2017-08-24 15:20:00,168.85,50.400000000000006,3.8810000000000002,46.519000000000005,11862.345000000001,Expiry Exit,255,1.1862345,2017,8
103,bnf,24100,P,2017-08-24,2017-08-18 13:45:00,SELL,2017-08-18 13:50:00,212.0,318.0,10,2017-08-24 09:15:00,10.0,202.0,2.22,199.78,50943.9,Target Hit,255,5.09439,2017,8
104,bnf,24400,C,2017-08-31,2017-08-28 13:25:00,SELL,2017-08-28 13:30:00,128.35,192.52499999999998,10,2017-08-31 09:55:00,10.0,118.35,1.3835,116.9665,28071.96,Target Hit,240,2.807196,2017,8
105,bnf,24400,P,2017-08-31,2017-08-28 13:25:00,SELL,2017-08-28 13:30:00,151.9,227.85000000000002,10,2017-08-29 09:15:00,227.85000000000002,-75.95000000000002,3.7975,-79.74750000000002,-19139.400000000005,Initial SL Hit,240,-1.9139400000000004,2017,8
106,bnf,24400,P,2017-08-31,2017-08-30 09:15:00,SELL,2017-08-30 09:20:00,165.4,248.10000000000002,10,2017-08-31 15:20:00,76.75,88.65,2.4215,86.22850000000001,20694.840000000004,Expiry Exit,240,2.069484,2017,8
107,bnf,24400,C,2017-09-07,2017-09-01 14:10:00,SELL,2017-09-01 14:15:00,156.05,234.07500000000002,10,2017-09-07 12:45:00,10.0,146.05,1.6605,144.3895,34653.479999999996,Target Hit,240,3.465347999999999,2017,9
108,bnf,24400,P,2017-09-07,2017-09-01 13:25:00,SELL,2017-09-01 13:30:00,116.65,174.97500000000002,10,2017-09-04 11:35:00,174.97500000000002,-58.32500000000002,2.9162500000000002,-61.241250000000015,-14697.900000000003,Initial SL Hit,240,-1.4697900000000004,2017,9
109,bnf,24400,P,2017-09-07,2017-09-05 09:25:00,SELL,2017-09-05 09:30:00,155.95,233.92499999999998,10,2017-09-07 15:20:00,82.0,73.94999999999999,2.3794999999999997,71.5705,17176.92,Expiry Exit,240,1.7176919999999998,2017,9
110,bnf,24400,C,2017-09-14,2017-09-14 15:30:00,SELL,2017-09-08 09:15:00,510.8,766.2,10,2017-09-14 15:20:00,505.95,4.850000000000023,10.1675,-5.317499999999978,-1276.1999999999946,Expiry Exit,240,-0.12761999999999946,2017,9
111,bnf,24400,P,2017-09-14,2017-09-08 15:00:00,SELL,2017-09-08 15:05:00,163.85,245.77499999999998,10,2017-09-12 13:40:00,10.0,153.85,1.7385,152.1115,36506.76,Target Hit,240,3.650676,2017,9
112,bnf,24800,C,2017-09-21,2017-09-15 13:25:00,SELL,2017-09-15 13:30:00,160.15,240.22500000000002,10,2017-09-18 09:15:00,240.22500000000002,-80.07500000000002,4.00375,-84.07875000000001,-20178.9,Initial SL Hit,240,-2.0178900000000004,2017,9
113,bnf,24800,C,2017-09-21,2017-09-19 09:35:00,SELL,2017-09-19 09:40:00,251.5,377.25,10,2017-09-21 15:00:00,10.0,241.5,2.615,238.885,57332.399999999994,Target Hit,240,5.7332399999999994,2017,9
114,bnf,24800,P,2017-09-21,2017-09-15 13:50:00,SELL,2017-09-15 13:55:00,115.0,172.5,10,2017-09-21 09:15:00,10.0,105.0,1.25,103.75,24900.0,Target Hit,240,2.4899999999999998,2017,9
115,bnf,24700,C,2017-09-28,2017-09-22 13:35:00,SELL,2017-09-22 13:40:00,84.3,126.44999999999999,10,2017-09-25 09:30:00,10.0,74.3,0.943,73.357,17605.68,Target Hit,240,1.7605680000000001,2017,9
116,bnf,24700,P,2017-09-28,2017-09-28 15:25:00,SELL,2017-09-22 09:15:00,650.0,975.0,10,2017-09-28 09:15:00,897.3,-247.29999999999995,15.473,-262.77299999999997,-63065.51999999999,Gap Outside ISL,240,-6.306551999999998,2017,9
117,bnf,24700,P,2017-09-28,2017-09-28 14:25:00,SELL,2017-09-28 14:30:00,890.0,1335.0,10,2017-09-28 15:20:00,650.0,240.0,15.4,224.6,53904.0,Expiry Exit,240,5.3904,2017,9
118,bnf,24100,C,2017-10-05,2017-09-29 13:45:00,SELL,2017-09-29 13:50:00,191.15,286.725,10,2017-10-05 14:55:00,10.0,181.15,2.0115000000000003,179.1385,45680.3175,Target Hit,255,4.568031749999999,2017,9
119,bnf,24100,P,2017-10-05,2017-09-29 13:25:00,SELL,2017-09-29 13:30:00,114.25,171.375,10,2017-09-29 15:00:00,171.375,-57.125,2.85625,-59.98125,-15295.21875,Initial SL Hit,255,-1.5295218750000001,2017,9
120,bnf,24100,P,2017-10-05,2017-10-03 12:40:00,SELL,2017-10-03 12:45:00,156.35,234.52499999999998,10,2017-10-05 15:20:00,32.0,124.35,1.8835,122.4665,31228.9575,Expiry Exit,255,3.12289575,2017,10
121,bnf,24100,C,2017-10-12,2017-10-06 13:50:00,SELL,2017-10-06 13:55:00,163.75,245.625,10,2017-10-09 09:35:00,245.625,-81.875,4.09375,-85.96875,-21922.03125,Initial SL Hit,255,-2.1922031250000003,2017,10
