,Index,Strike,Option Type,Expiry,Signal Generated At,Trade Type,Entry Date,Entry Time,Entry Price,Initial SL,Target,Exit Time,Exit Price,Points Captured,Slippages,After Costs,PnL,Remarks,Qty,ROI%,Max Price,Min Price,Trade Year,Trade Month,Variation,Cumulative PnL,Cumulative ROI%,Running Max ROI%,Drawdown
1425,NIFTY,20950,P,2023-12-14,2023-12-12 09:00:00,SELL,2023-12-12,09:30:00,42.45,84.9,1,2023-12-12 14:30:00,84.9,-42.45,1.2735,-43.7235,-3607.18875,Initial SL Hit,82.5,-0.36071887500000005,139.9,40.0,2023,12,"20, 4, 30m, 2% SL",4782821.634848749,478.2821634848742,478.6428823598742,-0.360718874999975
825,MIDCPNIFTY,10050,C,2023-12-18,2023-12-12 10:50:00,SELL,2023-12-12,11:00:00,80.4,94.7,1,2023-12-13 15:00:00,94.7,-14.299999999999995,1.7510000000000003,-16.051,-4815.3,Initial SL Hit,300.0,-0.48153,101.0,31.3,2023,12,"5, 5, 10m, N Candles High SL",4778006.334848749,477.8006334848742,478.6428823598742,-0.8422488749999957
729,BANKNIFTY,46700,C,2023-12-13,2023-12-12 12:00:00,SELL,2023-12-12,12:15:00,627.95,999.9,2,2023-12-13 15:15:00,390.55,237.40000000000003,10.185,227.21500000000003,5964.393750000001,Expiry Exit,26.25,0.5964393750000001,999.9,237.0,2023,12,"35, 4, 15m, N Candles High SL",4783970.728598749,478.3970728598742,478.6428823598742,-0.24580950000000712
1426,NIFTY,20950,C,2023-12-14,2023-12-12 13:30:00,SELL,2023-12-12,14:00:00,100.85,201.7,1,2023-12-14 09:30:00,201.7,-100.85,3.0255,-103.8755,-8569.728749999998,Initial SL Hit,82.5,-0.8569728749999999,228.85,15.05,2023,12,"20, 4, 30m, 2% SL",4775400.9998487495,477.5400999848742,478.6428823598742,-1.1027823750000039
826,MIDCPNIFTY,10050,P,2023-12-18,2023-12-13 13:00:00,SELL,2023-12-13,13:10:00,68.55,89.05,1,2023-12-15 15:20:00,1.0,67.55,0.6955,66.8545,20056.350000000002,Target Hit,300.0,2.005635,154.2,0.9,2023,12,"5, 5, 10m, N Candles High SL",4795457.349848749,479.5457349848742,479.5457349848742,0.0
827,MIDCPNIFTY,10050,C,2023-12-18,2023-12-14 10:40:00,SELL,2023-12-14,10:50:00,149.65,157.5,1,2023-12-14 11:00:00,157.5,-7.849999999999994,3.0715,-10.921499999999996,-3276.4499999999985,Initial SL Hit,300.0,-0.32764499999999985,171.05,31.3,2023,12,"5, 5, 10m, N Candles High SL",4792180.899848749,479.21808998487415,479.5457349848742,-0.32764500000001817
975,FINNIFTY,21200,P,2023-12-19,2023-12-14 12:45:00,SELL,2023-12-14,13:00:00,16.3,165.55,1,2023-12-19 12:15:00,1.0,15.3,0.173,15.127,2666.13375,Target Hit,176.25,0.266613375,174.9,0.95,2023,12,"35, 5, 15m, N Candles High SL",4794847.033598749,479.4847033598742,479.5457349848742,-0.06103162499999826
730,BANKNIFTY,47600,C,2023-12-20,2023-12-15 12:45:00,SELL,2023-12-15,13:00:00,395.15,650.0,2,2023-12-15 14:45:00,650.0,-254.85,10.4515,-265.30150000000003,-6964.164375000001,Initial SL Hit,26.25,-0.6964164375,696.7,249.75,2023,12,"35, 4, 15m, N Candles High SL",4787882.869223749,478.7882869223742,479.5457349848742,-0.7574480624999751
731,BANKNIFTY,47600,P,2023-12-20,2023-12-15 13:30:00,SELL,2023-12-15,13:45:00,135.05,254.2,2,2023-12-20 15:15:00,154.55,-19.5,2.8960000000000004,-22.396,-587.895,Expiry Exit,26.25,-0.058789499999999974,325.55,3.35,2023,12,"35, 4, 15m, N Candles High SL",4787294.97422375,478.7294974223742,479.5457349848742,-0.816237562499964
732,BANKNIFTY,47600,C,2023-12-20,2023-12-18 12:00:00,SELL,2023-12-18,12:15:00,420.65,757.05,2,2023-12-20 15:00:00,2.0,418.65,4.2265,414.4235,10878.616875,Target Hit,26.25,1.0878616875,757.05,0.3,2023,12,"35, 4, 15m, N Candles High SL",4798173.59109875,479.8173591098742,479.8173591098742,0.0
1427,NIFTY,21300,P,2023-12-21,2023-12-18 14:00:00,SELL,2023-12-18,14:30:00,48.3,96.6,1,2023-12-20 14:00:00,96.6,-48.3,1.4489999999999998,-49.749,-4104.2925,Initial SL Hit,82.5,-0.41042925,109.7,5.85,2023,12,"20, 4, 30m, 2% SL",4794069.29859875,479.4069298598742,479.8173591098742,-0.41042924999999286
1428,NIFTY,21300,C,2023-12-21,2023-12-21 09:30:00,SELL,2023-12-21,10:00:00,3.05,6.1,1,2023-12-21 10:00:00,6.1,-3.05,0.0914999999999999,-3.1415,-259.17375,Initial SL Hit,82.5,-0.025917375,303.15,0.1,2023,12,"20, 4, 30m, 2% SL",4793810.1248487495,479.3810124848742,479.8173591098742,-0.43634662499999877
1429,NIFTY,21300,C,2023-12-21,2023-12-21 13:00:00,SELL,2023-12-21,13:30:00,9.75,19.5,1,2023-12-21 13:30:00,19.5,-9.75,0.2925,-10.0425,-828.50625,Initial SL Hit,82.5,-0.082850625,303.15,0.1,2023,12,"20, 4, 30m, 2% SL",4792981.61859875,479.2981618598742,479.8173591098742,-0.5191972499999906
976,FINNIFTY,21500,P,2023-12-26,2023-12-22 11:45:00,SELL,2023-12-22,12:00:00,146.9,486.85,1,2023-12-26 15:15:00,238.45,-91.54999999999998,3.8535,-95.40349999999998,-16814.866874999996,Expiry Exit,176.25,-1.6814866874999999,486.85,89.15,2023,12,"35, 5, 15m, N Candles High SL",4776166.75172375,477.6166751723742,479.8173591098742,-2.2006839375000027
828,MIDCPNIFTY,10275,C,2024-01-01,2023-12-26 13:50:00,SELL,2023-12-26,14:00:00,115.0,134.05,1,2023-12-27 09:10:00,134.05,-19.05000000000001,2.4905000000000004,-21.54050000000001,-6300.596250000003,Initial SL Hit,292.5,-0.6300596250000003,151.0,92.05,2023,12,"5, 5, 10m, N Candles High SL",4769866.155473749,476.9866155473742,479.8173591098742,-2.830743562500004
1430,NIFTY,21300,P,2023-12-28,2023-12-26 14:30:00,SELL,2023-12-26,15:00:00,32.7,65.4,1,2023-12-28 14:00:00,1.0,31.700000000000003,0.337,31.363000000000003,2587.4475,Target Hit,82.5,0.25874475,141.95,0.6,2023,12,"20, 4, 30m, 2% SL",4772453.602973749,477.2453602973742,479.8173591098742,-2.5719988124999986
829,MIDCPNIFTY,10275,P,2024-01-01,2023-12-27 09:20:00,SELL,2023-12-27,09:30:00,62.7,91.55,1,2023-12-27 12:10:00,91.55,-28.849999999999994,1.5425,-30.392499999999995,-8889.806249999998,Initial SL Hit,292.5,-0.8889806249999999,128.8,50.65,2023,12,"5, 5, 10m, N Candles High SL",4763563.796723749,476.3563796723742,479.8173591098742,-3.4609794374999865
830,MIDCPNIFTY,10275,C,2024-01-01,2023-12-27 11:30:00,SELL,2023-12-27,11:40:00,146.2,154.85,1,2023-12-28 15:00:00,154.85,-8.650000000000006,3.0104999999999995,-11.660500000000006,-3410.696250000002,Initial SL Hit,292.5,-0.3410696250000002,164.1,92.05,2023,12,"5, 5, 10m, N Candles High SL",4760153.1004737485,476.0153100473742,479.8173591098742,-3.802049062499975
831,MIDCPNIFTY,10275,P,2024-01-01,2023-12-27 14:30:00,SELL,2023-12-27,14:40:00,70.6,102.45,1,2024-01-01 09:20:00,1.0,69.6,0.716,68.884,20148.57,Target Hit,292.5,2.014857,128.8,0.9,2023,12,"5, 5, 10m, N Candles High SL",4780301.670473749,478.0301670473742,479.8173591098742,-1.7871920624999689
977,FINNIFTY,21300,P,2024-01-02,2023-12-28 13:30:00,SELL,2023-12-28,13:45:00,44.55,136.7,1,2024-01-02 15:00:00,1.0,43.55,0.4554999999999999,43.0945,7595.405625,Target Hit,176.25,0.7595405625,145.5,0.15,2023,12,"35, 5, 15m, N Candles High SL",4787897.0760987485,478.7897076098742,479.8173591098742,-1.0276514999999904
832,MIDCPNIFTY,10275,C,2024-01-01,2023-12-29 09:50:00,SELL,2023-12-29,10:00:00,125.75,145.6,1,2023-12-29 15:00:00,145.6,-19.849999999999994,2.7135,-22.563499999999998,-6599.823749999999,Initial SL Hit,292.5,-0.659982375,164.1,89.55,2023,12,"5, 5, 10m, N Candles High SL",4781297.252348748,478.1297252348742,479.8173591098742,-1.6876338750000173
733,BANKNIFTY,48500,C,2024-01-03,2023-12-29 12:45:00,SELL,2023-12-29,13:00:00,253.0,578.8,2,2024-01-03 12:00:00,2.0,251.0,2.5500000000000003,248.45,6521.8125,Target Hit,26.25,0.65218125,599.0,1.75,2023,12,"35, 4, 15m, N Candles High SL",4787819.064848748,478.7819064848742,479.8173591098742,-1.035452625000005
734,BANKNIFTY,48500,P,2024-01-03,2024-01-01 11:15:00,SELL,2024-01-01,11:30:00,288.65,528.0,2,2024-01-02 09:45:00,528.0,-239.35,8.1665,-247.5165,-6497.308125,Initial SL Hit,26.25,-0.6497308125,548.8,178.7,2024,1,"35, 4, 15m, N Candles High SL",4781321.756723748,478.13217567237416,479.8173591098742,-1.6851834375000294
1431,NIFTY,21750,P,2024-01-04,2024-01-01 14:00:00,SELL,2024-01-01,14:30:00,58.6,117.2,1,2024-01-02 09:30:00,117.2,-58.6,1.7580000000000002,-60.358,-4753.1925,Initial SL Hit,78.75,-0.47531925,181.4,45.95,2024,1,"20, 4, 30m, 2% SL",4776568.564223748,477.6568564223742,479.8173591098742,-2.1605026875000135
1432,NIFTY,21750,C,2024-01-04,2024-01-02 10:00:00,SELL,2024-01-02,10:30:00,52.65,105.3,1,2024-01-04 13:00:00,1.0,51.65,0.5365,51.1135,4025.188125,Target Hit,78.75,0.4025188125,249.75,0.85,2024,1,"20, 4, 30m, 2% SL",4780593.752348748,478.05937523487415,479.8173591098742,-1.7579838750000363
833,MIDCPNIFTY,10425,C,2024-01-08,2024-01-02 10:50:00,SELL,2024-01-02,11:00:00,52.5,88.0,1,2024-01-03 11:50:00,88.0,-35.5,1.405,-36.905,-10656.31875,Initial SL Hit,288.75,-1.065631875,120.7,37.4,2024,1,"5, 5, 10m, N Candles High SL",4769937.433598748,476.99374335987414,479.8173591098742,-2.8236157500000445
834,MIDCPNIFTY,10425,P,2024-01-08,2024-01-02 12:50:00,SELL,2024-01-02,13:00:00,145.85,185.1,1,2024-01-08 09:10:00,1.0,144.85,1.4685,143.3815,41401.408124999994,Target Hit,288.75,4.140140812499999,230.0,0.6,2024,1,"5, 5, 10m, N Candles High SL",4811338.8417237485,481.13388417237417,481.13388417237417,0.0
978,FINNIFTY,21350,P,2024-01-09,2024-01-04 12:45:00,SELL,2024-01-04,13:00:00,54.8,207.35,1,2024-01-09 15:15:00,152.8,-98.0,2.076,-100.076,-17638.395,Expiry Exit,176.25,-1.7638395,207.35,2.0,2024,1,"35, 5, 15m, N Candles High SL",4793700.446723749,479.37004467237415,481.13388417237417,-1.7638395000000173
835,MIDCPNIFTY,10425,C,2024-01-08,2024-01-05 11:00:00,SELL,2024-01-05,11:10:00,129.05,188.55,1,2024-01-08 15:20:00,17.1,111.95000000000002,1.4615,110.48850000000002,31903.554375,Expiry Exit,288.75,3.1903554375000005,199.65,16.75,2024,1,"5, 5, 10m, N Candles High SL",4825604.001098749,482.56040010987414,482.56040010987414,0.0
735,BANKNIFTY,47800,P,2024-01-10,2024-01-05 13:00:00,SELL,2024-01-05,13:15:00,159.45,268.45,2,2024-01-05 14:15:00,268.45,-109.0,4.279,-113.279,-2973.57375,Initial SL Hit,26.25,-0.297357375,410.05,105.75,2024,1,"35, 4, 15m, N Candles High SL",4822630.427348749,482.26304273487415,482.56040010987414,-0.29735737499999004
736,BANKNIFTY,47800,C,2024-01-10,2024-01-05 15:00:00,SELL,2024-01-05,15:15:00,473.95,710.6,2,2024-01-10 14:15:00,2.0,471.95,4.7595,467.1905,12263.750625,Target Hit,26.25,1.2263750624999998,710.6,1.5,2024,1,"35, 4, 15m, N Candles High SL",4834894.177973749,483.48941779737413,483.48941779737413,0.0
737,BANKNIFTY,47800,P,2024-01-10,2024-01-08 09:45:00,SELL,2024-01-08,10:00:00,160.1,294.45,2,2024-01-08 14:15:00,294.45,-134.35,4.5455,-138.8955,-3646.006875,Initial SL Hit,26.25,-0.3646006875,410.05,84.4,2024,1,"35, 4, 15m, N Candles High SL",4831248.171098749,483.12481710987413,483.48941779737413,-0.3646006875000012
1433,NIFTY,21700,C,2024-01-11,2024-01-08 14:00:00,SELL,2024-01-08,14:30:00,48.55,97.1,1,2024-01-09 10:30:00,97.1,-48.55,1.4565,-50.0065,-4125.536249999999,Initial SL Hit,82.5,-0.4125536249999999,152.2,35.45,2024,1,"20, 4, 30m, 2% SL",4827122.634848749,482.71226348487414,483.48941779737413,-0.777154312499988
1434,NIFTY,21700,P,2024-01-11,2024-01-09 12:00:00,SELL,2024-01-09,12:30:00,72.15,144.3,1,2024-01-09 14:00:00,144.3,-72.15,2.1645000000000003,-74.31450000000001,-6130.946250000001,Initial SL Hit,82.5,-0.6130946250000001,228.0,65.75,2024,1,"20, 4, 30m, 2% SL",4820991.688598749,482.09916885987417,483.48941779737413,-1.3902489374999618
836,MIDCPNIFTY,10550,C,2024-01-15,2024-01-09 12:30:00,SELL,2024-01-09,12:40:00,67.0,76.95,1,2024-01-15 12:20:00,76.95,-9.950000000000005,1.4395,-11.389500000000004,-3246.007500000001,Initial SL Hit,285.0,-0.3246007500000001,130.4,16.35,2024,1,"5, 5, 10m, N Candles High SL",4817745.681098749,481.77456810987417,483.48941779737413,-1.7148496874999637
738,BANKNIFTY,47800,P,2024-01-10,2024-01-09 13:00:00,SELL,2024-01-09,13:15:00,121.9,515.95,2,2024-01-09 14:15:00,515.95,-394.05000000000007,6.378500000000001,-400.4285,-10511.248125000002,Initial SL Hit,26.25,-1.0511248125000003,529.65,84.4,2024,1,"35, 4, 15m, N Candles High SL",4807234.432973749,480.72344329737416,483.48941779737413,-2.7659744999999702
837,MIDCPNIFTY,10550,P,2024-01-15,2024-01-09 13:40:00,SELL,2024-01-09,13:50:00,109.3,119.9,1,2024-01-09 14:00:00,119.9,-10.600000000000009,2.292,-12.892000000000008,-3674.2200000000025,Initial SL Hit,285.0,-0.36742200000000025,154.55,85.15,2024,1,"5, 5, 10m, N Candles High SL",4803560.212973749,480.3560212973742,483.48941779737413,-3.1333964999999466
1435,NIFTY,21700,C,2024-01-11,2024-01-09 15:00:00,SELL,2024-01-10,09:00:00,23.3,46.6,1,2024-01-10 15:00:00,46.6,-23.3,0.6990000000000001,-23.999,-1979.9175000000002,Initial SL Hit,82.5,-0.19799175,152.2,7.0,2024,1,"20, 4, 30m, 2% SL",4801580.295473749,480.15802954737416,483.48941779737413,-3.331388249999975
838,MIDCPNIFTY,10550,P,2024-01-15,2024-01-10 14:30:00,SELL,2024-01-10,14:40:00,167.15,250.0,1,2024-01-15 13:50:00,1.0,166.15,1.6815,164.4685,46873.5225,Target Hit,285.0,4.68735225,273.3,0.8,2024,1,"5, 5, 10m, N Candles High SL",4848453.817973749,484.84538179737416,484.84538179737416,0.0
1436,NIFTY,21700,C,2024-01-11,2024-01-11 09:00:00,SELL,2024-01-11,09:30:00,35.0,70.0,1,2024-01-11 14:00:00,1.0,34.0,0.36,33.64,2775.3,Target Hit,82.5,0.27753,152.2,1.0,2024,1,"20, 4, 30m, 2% SL",4851229.117973749,485.1229117973742,485.1229117973742,0.0
1437,NIFTY,21700,P,2024-01-11,2024-01-11 11:00:00,SELL,2024-01-11,11:30:00,55.2,110.4,1,2024-01-11 14:00:00,110.4,-55.2,1.6560000000000004,-56.856,-4690.62,Initial SL Hit,82.5,-0.469062,280.0,30.55,2024,1,"20, 4, 30m, 2% SL",4846538.4979737485,484.65384979737416,485.1229117973742,-0.4690620000000081
979,FINNIFTY,21150,P,2024-01-16,2024-01-11 13:00:00,SELL,2024-01-11,13:15:00,55.6,157.35,1,2024-01-16 09:15:00,1.0,54.6,0.5660000000000001,54.034,9523.4925,Target Hit,176.25,0.95234925,169.4,0.75,2024,1,"35, 5, 15m, N Candles High SL",4856061.990473748,485.60619904737416,485.60619904737416,0.0
739,BANKNIFTY,47500,P,2024-01-17,2024-01-12 12:30:00,SELL,2024-01-12,12:45:00,211.35,496.65,2,2024-01-17 09:15:00,601.6,-390.25,8.1295,-398.3795,-10457.461875,Gap Outside ISL,26.25,-1.0457461875,1243.7,23.0,2024,1,"35, 4, 15m, N Candles High SL",4845604.528598748,484.56045285987415,485.60619904737416,-1.045746187500015
1438,NIFTY,21750,P,2024-01-18,2024-01-15 14:00:00,SELL,2024-01-15,14:30:00,28.35,56.7,1,2024-01-17 09:00:00,73.85,-45.49999999999999,1.0219999999999998,-46.52199999999999,-3663.607499999999,Gap Outside ISL,78.75,-0.3663607499999999,165.05,17.35,2024,1,"20, 4, 30m, 2% SL",4841940.921098748,484.19409210987413,485.60619904737416,-1.4121069375000275
839,MIDCPNIFTY,10675,P,2024-01-22,2024-01-16 10:40:00,SELL,2024-01-16,10:50:00,99.85,118.2,1,2024-01-16 11:40:00,118.2,-18.35000000000001,2.1805000000000003,-20.53050000000001,-5774.203125000003,Initial SL Hit,281.25,-0.5774203125000003,142.8,99.4,2024,1,"5, 5, 10m, N Candles High SL",4836166.717973748,483.6166717973741,485.60619904737416,-1.9895272500000374
840,MIDCPNIFTY,10675,C,2024-01-22,2024-01-16 10:50:00,SELL,2024-01-16,11:00:00,93.45,102.5,1,2024-01-20 14:00:00,1.0,92.45,0.9445,91.5055,25735.921875,Target Hit,281.25,2.5735921875,105.7,0.9,2024,1,"5, 5, 10m, N Candles High SL",4861902.639848748,486.19026398487415,486.19026398487415,0.0
841,MIDCPNIFTY,10675,P,2024-01-22,2024-01-16 14:30:00,SELL,2024-01-16,14:40:00,165.8,223.45,1,2024-01-17 09:20:00,223.45,-57.64999999999998,3.8925,-61.542499999999976,-17308.828124999993,Initial SL Hit,281.25,-1.730882812499999,247.2,99.4,2024,1,"5, 5, 10m, N Candles High SL",4844593.811723748,484.45938117237415,486.19026398487415,-1.730882812499999
740,BANKNIFTY,47500,C,2024-01-17,2024-01-16 15:00:00,SELL,2024-01-16,15:15:00,640.65,879.0,2,2024-01-17 14:30:00,2.0,638.65,6.4265,632.2235,16595.866875,Target Hit,26.25,1.6595866875,879.0,1.5,2024,1,"35, 4, 15m, N Candles High SL",4861189.6785987485,486.11896785987415,486.19026398487415,-0.07129612500000349
1439,NIFTY,21750,C,2024-01-18,2024-01-17 09:30:00,SELL,2024-01-17,10:00:00,111.7,223.4,1,2024-01-18 12:30:00,1.0,110.7,1.127,109.573,8628.87375,Target Hit,78.75,0.862887375,404.85,0.65,2024,1,"20, 4, 30m, 2% SL",4869818.552348749,486.98185523487416,486.98185523487416,0.0
980,FINNIFTY,20750,P,2024-01-23,2024-01-19 12:15:00,SELL,2024-01-19,12:30:00,318.7,536.4,1,2024-01-23 12:00:00,536.4,-217.7,8.551,-226.251,-40725.17999999999,Initial SL Hit,180.0,-4.072518,587.55,58.3,2024,1,"35, 5, 15m, N Candles High SL",4829093.372348749,482.90933723487416,486.98185523487416,-4.072518000000002
1441,NIFTY,21600,C,2024-01-25,2024-01-20 14:00:00,SELL,2024-01-20,14:30:00,155.35,310.7,1,2024-01-25 14:00:00,1.0,154.35,1.5635,152.7865,12604.88625,Target Hit,82.5,1.2604886249999998,225.0,0.45,2024,1,"20, 4, 30m, 2% SL",4841698.2585987495,484.16982585987415,486.98185523487416,-2.8120293750000087
1440,NIFTY,21600,P,2024-01-25,2024-01-20 14:00:00,SELL,2024-01-20,14:30:00,96.3,192.6,1,2024-01-23 11:30:00,192.6,-96.3,2.889,-99.189,-8183.0925,Initial SL Hit,82.5,-0.8183092499999999,222.85,37.4,2024,1,"20, 4, 30m, 2% SL",4833515.166098749,483.3515166098741,486.98185523487416,-3.630338625000036
842,MIDCPNIFTY,10725,C,2024-01-29,2024-01-23 10:50:00,SELL,2024-01-23,11:00:00,49.9,63.95,1,2024-01-25 15:20:00,1.0,48.9,0.509,48.391,13609.96875,Target Hit,281.25,1.360996875,91.15,0.55,2024,1,"5, 5, 10m, N Candles High SL",4847125.134848749,484.71251348487414,486.98185523487416,-2.2693417500000237
843,MIDCPNIFTY,10725,P,2024-01-29,2024-01-24 11:20:00,SELL,2024-01-24,13:40:00,310.5,427.5,1,2024-01-29 15:20:00,46.4,264.1,3.569,260.531,73274.34375,Expiry Exit,281.25,7.327434375,451.45,43.3,2024,1,"5, 5, 10m, N Candles High SL",4920399.478598749,492.03994785987413,492.03994785987413,0.0
981,FINNIFTY,19900,P,2024-01-30,2024-01-25 14:45:00,SELL,2024-01-25,15:00:00,85.65,160.0,1,2024-01-30 09:15:00,1.0,84.65,0.8665,83.7835,15709.40625,Target Hit,187.5,1.5709406249999998,196.65,0.85,2024,1,"35, 5, 15m, N Candles High SL",4936108.884848749,493.6108884848741,493.6108884848741,0.0
741,BANKNIFTY,45100,P,2024-01-31,2024-01-29 12:45:00,SELL,2024-01-29,13:00:00,170.6,765.2,2,2024-01-31 14:00:00,2.0,168.6,1.726,166.874,4380.4425,Target Hit,26.25,0.43804425,765.2,1.8,2024,1,"35, 4, 15m, N Candles High SL",4940489.327348749,494.04893273487414,494.04893273487414,0.0
844,MIDCPNIFTY,10750,P,2024-02-05,2024-01-30 12:10:00,SELL,2024-01-30,12:20:00,181.65,227.85,1,2024-01-30 14:30:00,227.85,-46.19999999999999,4.095,-50.29499999999999,-13956.862499999996,Initial SL Hit,277.5,-1.3956862499999996,238.8,138.7,2024,1,"5, 5, 10m, N Candles High SL",4926532.464848749,492.65324648487416,494.04893273487414,-1.395686249999983
742,BANKNIFTY,45100,C,2024-01-31,2024-01-30 12:30:00,SELL,2024-01-30,12:45:00,468.0,890.0,2,2024-01-31 10:30:00,890.0,-422.0,13.58,-435.58,-11433.975,Initial SL Hit,26.25,-1.1433975,1105.3,173.0,2024,1,"35, 4, 15m, N Candles High SL",4915098.48984875,491.50984898487417,494.04893273487414,-2.5390837499999748
845,MIDCPNIFTY,10750,C,2024-02-05,2024-01-30 14:20:00,SELL,2024-01-30,14:30:00,95.25,126.7,1,2024-02-05 15:10:00,1.0,94.25,0.9625,93.2875,25887.28125,Target Hit,277.5,2.588728125,146.25,0.15,2024,1,"5, 5, 10m, N Candles High SL",4940985.77109875,494.09857710987416,494.09857710987416,0.0
846,MIDCPNIFTY,10750,P,2024-02-05,2024-01-31 10:20:00,SELL,2024-01-31,10:30:00,177.85,239.6,1,2024-02-01 11:50:00,239.6,-61.75,4.1745,-65.9245,-18294.048749999998,Initial SL Hit,277.5,-1.8294048749999996,257.15,138.7,2024,1,"5, 5, 10m, N Candles High SL",4922691.72234875,492.26917223487413,494.09857710987416,-1.829404875000023
1442,NIFTY,21450,P,2024-02-01,2024-01-31 11:30:00,SELL,2024-01-31,12:00:00,35.85,71.7,1,2024-02-01 14:00:00,1.0,34.85,0.3685,34.481500000000004,2844.72375,Target Hit,82.5,0.284472375,194.0,0.6,2024,1,"20, 4, 30m, 2% SL",4925536.4460987495,492.55364460987414,494.09857710987416,-1.5449325000000158
982,FINNIFTY,20250,P,2024-02-06,2024-02-01 13:00:00,SELL,2024-02-01,13:15:00,69.1,179.0,1,2024-02-06 14:30:00,1.0,68.1,0.701,67.399,12384.56625,Target Hit,183.75,1.238456625,293.15,0.7,2024,2,"35, 5, 15m, N Candles High SL",4937921.01234875,493.79210123487417,494.09857710987416,-0.30647587499998963
847,MIDCPNIFTY,10750,P,2024-02-05,2024-02-01 14:40:00,SELL,2024-02-01,14:50:00,147.15,198.4,1,2024-02-05 15:20:00,8.85,138.3,1.56,136.74,37945.350000000006,Expiry Exit,277.5,3.794535,257.35,2.55,2024,2,"5, 5, 10m, N Candles High SL",4975866.362348749,497.58663623487416,497.58663623487416,0.0
743,BANKNIFTY,46200,P,2024-02-07,2024-02-02 13:45:00,SELL,2024-02-02,14:00:00,312.65,878.1,2,2024-02-07 15:15:00,382.2,-69.55000000000001,6.948499999999999,-76.4985,-2008.0856250000002,Expiry Exit,26.25,-0.20080856250000004,919.6,155.3,2024,2,"35, 4, 15m, N Candles High SL",4973858.276723749,497.38582767237415,497.58663623487416,-0.2008085625000149
744,BANKNIFTY,46200,C,2024-02-07,2024-02-02 15:15:00,SELL,2024-02-05,09:15:00,262.5,925.0,2,2024-02-07 14:15:00,2.0,260.5,2.645,257.855,6768.69375,Target Hit,26.25,0.6768693750000001,925.0,1.55,2024,2,"35, 4, 15m, N Candles High SL",4980626.970473749,498.0626970473742,498.0626970473742,0.0
1443,NIFTY,21800,C,2024-02-08,2024-02-05 14:00:00,SELL,2024-02-05,14:30:00,179.2,358.4,1,2024-02-08 14:30:00,1.0,178.2,1.802,176.398,13891.3425,Target Hit,78.75,1.38913425,414.0,0.3,2024,2,"20, 4, 30m, 2% SL",4994518.312973749,499.45183129737416,499.45183129737416,0.0
848,MIDCPNIFTY,10800,C,2024-02-12,2024-02-06 12:10:00,SELL,2024-02-06,12:20:00,127.0,141.25,1,2024-02-06 15:00:00,141.25,-14.25,2.6825,-16.9325,-4698.76875,Initial SL Hit,277.5,-0.469876875,156.85,82.9,2024,2,"5, 5, 10m, N Candles High SL",4989819.544223749,498.98195442237414,499.45183129737416,-0.4698768750000113
849,MIDCPNIFTY,10800,P,2024-02-12,2024-02-06 14:20:00,SELL,2024-02-06,14:30:00,144.4,171.25,1,2024-02-09 10:50:00,171.25,-26.849999999999994,3.1565,-30.0065,-8326.80375,Initial SL Hit,277.5,-0.8326803749999998,215.0,33.35,2024,2,"5, 5, 10m, N Candles High SL",4981492.740473749,498.14927404737415,499.45183129737416,-1.3025572500000067
850,MIDCPNIFTY,10800,C,2024-02-12,2024-02-07 10:20:00,SELL,2024-02-07,10:30:00,120.65,150.75,1,2024-02-08 09:10:00,162.4,-41.75,2.8305,-44.5805,-12371.08875,Gap Outside ISL,277.5,-1.237108875,170.95,82.9,2024,2,"5, 5, 10m, N Candles High SL",4969121.651723749,496.91216517237416,499.45183129737416,-2.5396661249999966
851,MIDCPNIFTY,10800,C,2024-02-12,2024-02-08 11:30:00,SELL,2024-02-08,11:40:00,122.55,170.4,1,2024-02-12 12:20:00,1.0,121.55,1.2355,120.3145,33387.27375,Target Hit,277.5,3.3387273750000004,176.7,0.75,2024,2,"5, 5, 10m, N Candles High SL",5002508.925473749,500.2508925473742,500.2508925473742,0.0
