Index,Strike,Option Type,Expiry,Signal Generated At,Trade Type,Entry Date,Entry Time,Entry Price,Initial SL,Target,Exit Time,Exit Price,Points Captured,Slippages,After Costs,PnL,Remarks,Qty,ROI%,Max Price,Min Price,Trade Year,Trade Month,Variation,Portfolio,Allocation,Leverage,ROI% PF
NIFTY,11900,P,2019-11-07,2019-11-04 12:15:00,SELL,2019-11-04,12:45:00,59.05,88.57499999999999,1,2019-11-07 13:15:00,1.0,58.05,0.6005,57.4495,386215.12605042016,Target Hit,6722.689075630252,3.8621512605042017,119.8,0.8,2019,11,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,1.9310756302521008
BANKNIFTY,30200,P,2019-11-07,2019-11-04 12:45:00,SELL,2019-11-04,13:00:00,205.0,383.35,1,2019-11-07 14:15:00,1.0,204.0,2.06,201.94,334337.74834437086,Target Hit,1655.6291390728477,3.343377483443709,489.7,0.75,2019,11,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,1.6716887417218544
BANKNIFTY,30200,C,2019-11-07,2019-11-05 11:30:00,SELL,2019-11-05,11:45:00,307.0,520.0,1,2019-11-06 14:45:00,520.0,-213.0,8.27,-221.27,-366341.059602649,Initial SL Hit,1655.6291390728477,-3.6634105960264898,538.9,92.1,2019,11,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,-1.8317052980132449
NIFTY,11900,C,2019-11-07,2019-11-05 12:15:00,SELL,2019-11-05,12:45:00,55.95,83.92500000000001,1,2019-11-06 11:45:00,83.92500000000001,-27.97500000000001,1.39875,-29.37375000000001,-197470.58823529416,Initial SL Hit,6722.689075630252,-1.9747058823529415,118.4,25.6,2019,11,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,-0.9873529411764708
BANKNIFTY,30600,P,2019-11-14,2019-11-11 12:30:00,SELL,2019-11-11,12:45:00,168.25,323.0,1,2019-11-14 15:00:00,1.0,167.25,1.6925,165.5575,270518.7908496732,Target Hit,1633.986928104575,2.705187908496732,406.25,0.2,2019,11,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,1.352593954248366
NIFTY,12000,C,2019-11-14,2019-11-11 12:45:00,SELL,2019-11-11,13:15:00,21.6,32.400000000000006,1,2019-11-11 14:45:00,32.400000000000006,-10.800000000000004,0.54,-11.340000000000003,-75600.00000000003,Initial SL Hit,6666.666666666667,-0.7560000000000002,102.4,17.35,2019,11,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,-0.3780000000000001
NIFTY,12000,C,2019-11-14,2019-11-13 09:45:00,SELL,2019-11-13,10:15:00,17.45,26.175,1,2019-11-14 09:15:00,1.0,16.45,0.1845,16.2655,108436.66666666667,Target Hit,6666.666666666667,1.0843666666666667,102.4,0.4,2019,11,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,0.5421833333333334
NIFTY,12000,P,2019-11-14,2019-11-13 11:45:00,SELL,2019-11-13,12:15:00,110.0,165.0,1,2019-11-13 14:45:00,165.0,-55.0,2.75,-57.75,-385000.0,Initial SL Hit,6666.666666666667,-3.85,175.55,54.8,2019,11,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,-1.925
BANKNIFTY,30600,C,2019-11-14,2019-11-13 12:30:00,SELL,2019-11-13,12:45:00,377.5,648.2,1,2019-11-14 15:15:00,149.0,228.5,5.265,223.235,364763.07189542486,Expiry Exit,1633.986928104575,3.6476307189542485,648.2,16.3,2019,11,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,1.8238153594771243
BANKNIFTY,30900,P,2019-11-21,2019-11-18 12:30:00,SELL,2019-11-18,12:45:00,228.2,349.0,1,2019-11-21 14:00:00,1.0,227.2,2.292,224.908,363928.8025889967,Target Hit,1618.1229773462783,3.6392880258899676,379.8,0.7,2019,11,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,1.8196440129449838
NIFTY,11900,C,2019-11-21,2019-11-18 12:45:00,SELL,2019-11-18,13:15:00,59.5,89.25,1,2019-11-19 11:45:00,89.25,-29.75,1.4875,-31.2375,-210000.0,Initial SL Hit,6722.689075630252,-2.1,134.9,50.85,2019,11,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,-1.05
BANKNIFTY,30900,C,2019-11-21,2019-11-18 13:00:00,SELL,2019-11-18,13:15:00,312.05,449.55,1,2019-11-19 11:30:00,449.55,-137.5,7.616,-145.116,-234815.53398058255,Initial SL Hit,1618.1229773462783,-2.3481553398058255,472.5,255.3,2019,11,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,-1.1740776699029127
NIFTY,11900,P,2019-11-21,2019-11-19 12:15:00,SELL,2019-11-19,12:45:00,29.9,44.85,1,2019-11-21 12:15:00,1.0,28.9,0.309,28.591,192208.40336134454,Target Hit,6722.689075630252,1.9220840336134453,88.55,0.9,2019,11,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,0.9610420168067226
NIFTY,11900,C,2019-11-21,2019-11-21 12:45:00,SELL,2019-11-21,13:15:00,95.2,142.8,1,2019-11-21 15:15:00,68.65,26.55,1.6385000000000003,24.9115,167472.26890756303,Expiry Exit,6722.689075630252,1.6747226890756304,154.65,50.85,2019,11,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,0.8373613445378152
BANKNIFTY,31400,P,2019-11-28,2019-11-25 12:30:00,SELL,2019-11-25,12:45:00,206.95,492.65,1,2019-11-28 11:45:00,1.0,205.95,2.0795,203.8705,324634.5541401274,Target Hit,1592.3566878980891,3.246345541401274,492.65,1.0,2019,11,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,1.623172770700637
BANKNIFTY,31400,C,2019-11-28,2019-11-25 12:45:00,SELL,2019-11-25,13:00:00,173.2,210.75,1,2019-11-25 13:30:00,210.75,-37.55000000000001,3.8395,-41.38950000000001,-65906.84713375798,Initial SL Hit,1592.3566878980891,-0.6590684713375798,285.85,98.05,2019,11,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,-0.3295342356687899
NIFTY,11950,P,2019-11-28,2019-11-25 12:45:00,SELL,2019-11-25,13:15:00,28.5,42.75,1,2019-11-28 09:15:00,1.0,27.5,0.295,27.205,182125.52301255226,Target Hit,6694.5606694560665,1.8212552301255227,116.95,0.55,2019,11,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,0.9106276150627614
NIFTY,12150,C,2019-12-05,2019-12-02 12:15:00,SELL,2019-12-02,12:45:00,23.95,35.925,1,2019-12-05 11:45:00,1.0,22.95,0.2495,22.7005,149468.31275720167,Target Hit,6584.3621399176955,1.4946831275720167,84.7,0.55,2019,12,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,0.7473415637860084
BANKNIFTY,32100,C,2019-12-05,2019-12-02 12:30:00,SELL,2019-12-02,12:45:00,96.9,209.5,1,2019-12-05 14:30:00,1.0,95.9,0.979,94.921,147852.02492211838,Target Hit,1557.632398753894,1.4785202492211837,243.35,0.55,2019,12,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,0.7392601246105919
BANKNIFTY,32100,P,2019-12-05,2019-12-02 15:00:00,SELL,2019-12-02,15:15:00,336.15,463.85,1,2019-12-03 10:45:00,463.85,-127.70000000000005,8.0,-135.70000000000005,-211370.7165109035,Initial SL Hit,1557.632398753894,-2.113707165109035,472.15,271.3,2019,12,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,-1.0568535825545176
NIFTY,12150,P,2019-12-05,2019-12-02 15:15:00,SELL,2019-12-03,09:15:00,114.85,172.27499999999998,1,2019-12-03 11:15:00,172.27499999999998,-57.42499999999998,2.87125,-60.29624999999999,-397012.3456790123,Initial SL Hit,6584.3621399176955,-3.970123456790123,185.45,60.3,2019,12,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,-1.9850617283950616
BANKNIFTY,32100,P,2019-12-05,2019-12-04 10:30:00,SELL,2019-12-04,10:45:00,328.65,670.0,1,2019-12-05 15:15:00,387.5,-58.85000000000002,7.1615,-66.01150000000003,-102821.65109034271,Expiry Exit,1557.632398753894,-1.0282165109034271,670.0,115.5,2019,12,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,-0.5141082554517136
NIFTY,12150,P,2019-12-05,2019-12-05 10:15:00,SELL,2019-12-05,10:45:00,95.3,142.95,1,2019-12-05 14:15:00,142.95,-47.64999999999999,2.3825,-50.03249999999999,-329432.098765432,Initial SL Hit,6584.3621399176955,-3.29432098765432,211.25,60.3,2019,12,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,-1.64716049382716
NIFTY,12050,C,2019-12-12,2019-12-09 12:15:00,SELL,2019-12-09,12:45:00,24.0,36.0,1,2019-12-12 09:15:00,1.0,23.0,0.25,22.75,151037.34439834024,Target Hit,6639.004149377593,1.5103734439834025,71.0,0.75,2019,12,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,0.7551867219917012
BANKNIFTY,31800,C,2019-12-12,2019-12-09 13:15:00,SELL,2019-12-09,13:30:00,105.1,247.45,1,2019-12-12 13:45:00,1.0,104.1,1.061,103.039,162011.00628930816,Target Hit,1572.3270440251572,1.6201100628930816,298.85,1.0,2019,12,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,0.8100550314465408
BANKNIFTY,31800,P,2019-12-12,2019-12-12 09:30:00,SELL,2019-12-12,09:45:00,378.1,782.9,1,2019-12-12 15:15:00,134.0,244.1,5.121,238.979,375753.1446540881,Expiry Exit,1572.3270440251572,3.757531446540881,782.9,117.55,2019,12,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,1.8787657232704404
NIFTY,12050,P,2019-12-12,2019-12-12 10:15:00,SELL,2019-12-12,10:45:00,89.5,134.25,1,2019-12-12 15:15:00,77.7,11.799999999999995,1.672,10.127999999999997,67239.83402489625,Expiry Exit,6639.004149377593,0.6723983402489625,204.0,47.1,2019,12,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,0.33619917012448125
NIFTY,12050,P,2019-12-19,2019-12-16 12:15:00,SELL,2019-12-16,12:45:00,41.4,62.1,1,2019-12-19 09:15:00,1.0,40.4,0.424,39.976,265400.8298755187,Target Hit,6639.004149377593,2.654008298755187,73.7,0.35,2019,12,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,1.3270041493775935
BANKNIFTY,31800,P,2019-12-19,2019-12-16 12:45:00,SELL,2019-12-16,13:00:00,145.95,185.4,1,2019-12-19 13:15:00,1.0,144.95,1.4694999999999998,143.48049999999998,225598.27044025154,Target Hit,1572.3270440251572,2.2559827044025154,289.5,1.0,2019,12,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,1.1279913522012577
NIFTY,12050,C,2019-12-19,2019-12-16 13:45:00,SELL,2019-12-16,14:15:00,80.9,121.35,1,2019-12-17 14:45:00,121.35,-40.45,2.0225,-42.4725,-281975.1037344398,Initial SL Hit,6639.004149377593,-2.8197510373443984,122.35,54.5,2019,12,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,-1.4098755186721992
BANKNIFTY,31800,C,2019-12-19,2019-12-18 10:45:00,SELL,2019-12-18,11:00:00,310.35,493.15,1,2019-12-19 09:15:00,354.95,-44.599999999999966,6.653,-51.252999999999965,-80586.47798742133,Gap Outside ISL,1572.3270440251572,-0.8058647798742132,524.45,216.45,2019,12,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,-0.4029323899371066
NIFTY,12250,C,2019-12-26,2019-12-23 12:15:00,SELL,2019-12-23,12:45:00,61.1,91.65,1,2019-12-26 12:45:00,1.0,60.1,0.621,59.479,388434.28571428574,Target Hit,6530.6122448979595,3.8843428571428573,85.65,0.55,2019,12,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,1.9421714285714287
BANKNIFTY,32300,C,2019-12-26,2019-12-23 12:30:00,SELL,2019-12-23,12:45:00,201.95,280.0,1,2019-12-26 14:00:00,1.0,200.95,2.0295,198.9205,307926.4705882353,Target Hit,1547.9876160990711,3.079264705882353,280.0,0.9,2019,12,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,1.5396323529411764
NIFTY,12250,P,2019-12-26,2019-12-23 13:45:00,SELL,2019-12-23,14:15:00,42.0,63.0,1,2019-12-26 12:45:00,63.0,-21.0,1.05,-22.05,-144000.0,Initial SL Hit,6530.6122448979595,-1.44,69.0,17.7,2019,12,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,-0.72
BANKNIFTY,32300,P,2019-12-26,2019-12-23 13:45:00,SELL,2019-12-23,14:00:00,153.4,226.5,1,2019-12-26 13:45:00,226.5,-73.1,3.799,-76.899,-119038.69969040247,Initial SL Hit,1547.9876160990711,-1.1903869969040246,293.05,65.0,2019,12,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,-0.5951934984520123
NIFTY,12150,P,2020-01-02,2019-12-30 12:15:00,SELL,2019-12-30,12:45:00,18.2,27.3,1,2019-12-31 15:15:00,27.3,-9.099999999999998,0.455,-9.554999999999998,-62913.58024691357,Initial SL Hit,6584.3621399176955,-0.6291358024691356,55.25,8.0,2019,12,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,-0.3145679012345678
BANKNIFTY,32100,P,2020-01-02,2019-12-30 12:30:00,SELL,2019-12-30,12:45:00,79.05,129.0,1,2020-01-02 14:00:00,1.0,78.05,0.8005,77.2495,120326.32398753893,Target Hit,1557.632398753894,1.2032632398753893,208.55,1.0,2019,12,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,0.6016316199376947
BANKNIFTY,32100,C,2020-01-02,2019-12-30 14:00:00,SELL,2019-12-30,14:15:00,336.05,567.1,1,2020-01-02 15:15:00,343.55,-7.5,6.796,-14.296,-22267.912772585667,Expiry Exit,1557.632398753894,-0.22267912772585666,567.1,93.65,2019,12,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,-0.11133956386292833
NIFTY,12150,C,2020-01-02,2019-12-31 12:15:00,SELL,2019-12-31,12:45:00,91.0,136.5,1,2020-01-02 15:15:00,131.5,-40.5,2.225,-42.725,-281316.87242798356,Expiry Exit,6584.3621399176955,-2.8131687242798353,150.2,46.25,2019,12,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,-1.4065843621399177
NIFTY,12250,C,2020-01-09,2020-01-06 12:15:00,SELL,2020-01-06,12:45:00,8.3,12.45,1,2020-01-07 09:15:00,12.45,-4.15,0.2075,-4.3575,-28457.14285714286,Initial SL Hit,6530.6122448979595,-0.2845714285714286,75.0,4.75,2020,1,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,-0.1422857142857143
BANKNIFTY,32300,C,2020-01-09,2020-01-06 12:30:00,SELL,2020-01-06,12:45:00,22.95,211.8,1,2020-01-09 14:30:00,1.0,21.95,0.2395,21.7105,33607.585139318886,Target Hit,1547.9876160990711,0.33607585139318885,254.0,0.45,2020,1,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,0.16803792569659443
NIFTY,12250,C,2020-01-09,2020-01-07 10:15:00,SELL,2020-01-07,10:45:00,12.2,18.3,1,2020-01-09 09:15:00,1.0,11.2,0.132,11.068,72280.8163265306,Target Hit,6530.6122448979595,0.7228081632653061,75.0,0.85,2020,1,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,0.36140408163265303
NIFTY,12250,P,2020-01-09,2020-01-07 13:15:00,SELL,2020-01-07,13:45:00,214.0,321.0,1,2020-01-09 15:15:00,34.05,179.95,2.4805,177.46949999999998,1158984.4897959183,Expiry Exit,6530.6122448979595,11.589844897959184,317.65,29.3,2020,1,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,5.794922448979592
BANKNIFTY,32300,P,2020-01-09,2020-01-09 10:00:00,SELL,2020-01-09,10:15:00,514.05,1417.2,1,2020-01-09 15:15:00,208.2,305.85,7.2225,298.62749999999994,462271.6718266253,Expiry Exit,1547.9876160990711,4.622716718266253,1417.2,146.8,2020,1,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,2.3113583591331266
NIFTY,12250,P,2020-01-16,2020-01-13 12:15:00,SELL,2020-01-13,12:45:00,35.5,53.25,1,2020-01-16 09:15:00,1.0,34.5,0.365,34.135,222922.44897959183,Target Hit,6530.6122448979595,2.2292244897959184,87.45,0.4,2020,1,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,1.1146122448979592
BANKNIFTY,32200,P,2020-01-16,2020-01-13 12:30:00,SELL,2020-01-13,12:45:00,229.15,436.2,1,2020-01-15 09:30:00,436.2,-207.05,6.6535,-213.7035,-331837.73291925463,Initial SL Hit,1552.7950310559006,-3.3183773291925465,440.0,186.65,2020,1,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,-1.6591886645962732
BANKNIFTY,32200,C,2020-01-16,2020-01-13 13:00:00,SELL,2020-01-13,13:15:00,200.1,344.9,1,2020-01-16 14:15:00,1.0,199.1,2.011,197.089,306038.8198757764,Target Hit,1552.7950310559006,3.060388198757764,344.9,0.6,2020,1,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,1.530194099378882
NIFTY,12250,C,2020-01-16,2020-01-14 12:15:00,SELL,2020-01-14,12:45:00,97.25,145.875,1,2020-01-16 15:15:00,105.45,-8.200000000000003,2.027,-10.227000000000004,-66788.57142857146,Expiry Exit,6530.6122448979595,-0.6678857142857146,150.0,53.25,2020,1,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,-0.3339428571428573
BANKNIFTY,32200,P,2020-01-16,2020-01-16 13:15:00,SELL,2020-01-16,13:30:00,311.6,516.0,1,2020-01-16 15:15:00,347.0,-35.39999999999998,6.586,-41.985999999999976,-65195.652173913004,Expiry Exit,1552.7950310559006,-0.65195652173913,516.0,186.65,2020,1,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,-0.325978260869565
NIFTY,12350,C,2020-01-23,2020-01-20 12:15:00,SELL,2020-01-20,12:45:00,32.6,48.900000000000006,1,2020-01-23 09:15:00,1.0,31.6,0.336,31.264000000000003,202519.8380566802,Target Hit,6477.7327935222675,2.0251983805668017,102.0,0.1,2020,1,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,1.0125991902834008
BANKNIFTY,31600,C,2020-01-23,2020-01-20 12:30:00,SELL,2020-01-20,12:45:00,155.05,549.95,1,2020-01-23 09:15:00,1.0,154.05,1.5605000000000002,152.48950000000002,241280.85443037978,Target Hit,1582.2784810126582,2.412808544303798,549.95,0.75,2020,1,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,1.206404272151899
NIFTY,12150,C,2020-01-30,2020-01-27 12:15:00,SELL,2020-01-27,12:45:00,81.75,122.625,1,2020-01-30 11:45:00,1.0,80.75,0.8275,79.9225,526238.6831275721,Target Hit,6584.3621399176955,5.2623868312757205,164.5,0.85,2020,1,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,2.6311934156378602
BANKNIFTY,31000,C,2020-01-30,2020-01-27 12:45:00,SELL,2020-01-27,13:00:00,269.95,531.4,1,2020-01-30 13:45:00,1.0,268.95,2.7095,266.2405,429420.1612903226,Target Hit,1612.9032258064517,4.294201612903226,531.4,1.0,2020,1,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,2.147100806451613
BANKNIFTY,31000,P,2020-01-30,2020-01-29 10:00:00,SELL,2020-01-29,10:15:00,158.4,405.0,1,2020-01-30 10:30:00,405.0,-246.6,5.634,-252.234,-406829.03225806454,Initial SL Hit,1612.9032258064517,-4.068290322580645,417.1,93.4,2020,1,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,-2.0341451612903225
NIFTY,12150,P,2020-01-30,2020-01-29 11:15:00,SELL,2020-01-29,11:45:00,36.0,54.0,1,2020-01-29 13:15:00,54.0,-18.0,0.9,-18.9,-124444.44444444444,Initial SL Hit,6584.3621399176955,-1.2444444444444445,131.35,20.7,2020,1,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,-0.6222222222222222
NIFTY,12150,P,2020-01-30,2020-01-29 15:15:00,SELL,2020-01-30,09:15:00,43.15,64.725,1,2020-01-30 09:15:00,64.725,-21.575,1.07875,-22.653749999999995,-149160.49382716045,Initial SL Hit,6584.3621399176955,-1.4916049382716046,131.35,20.7,2020,1,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,-0.7458024691358023
NIFTY,12100,C,2020-02-06,2020-02-01 12:15:00,SELL,2020-02-01,12:45:00,71.35,107.025,1,2020-02-06 15:15:00,37.85,33.49999999999999,1.092,32.407999999999994,214267.76859504127,Expiry Exit,6611.570247933884,2.1426776859504124,165.0,2.95,2020,2,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,1.0713388429752062
BANKNIFTY,31000,C,2020-02-06,2020-02-01 12:30:00,SELL,2020-02-01,12:45:00,335.0,485.35,1,2020-02-06 15:15:00,304.0,31.0,6.390000000000001,24.61,39693.54838709677,Expiry Exit,1612.9032258064517,0.3969354838709677,511.5,13.1,2020,2,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,0.19846774193548386
BANKNIFTY,31000,P,2020-02-06,2020-02-04 10:15:00,SELL,2020-02-04,10:30:00,670.3,1446.45,1,2020-02-06 14:15:00,1.0,669.3,6.713,662.587,1068688.7096774194,Target Hit,1612.9032258064517,10.686887096774194,1446.45,0.65,2020,2,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,5.343443548387097
NIFTY,12100,P,2020-02-06,2020-02-04 11:15:00,SELL,2020-02-04,11:45:00,187.1,280.65,1,2020-02-06 13:15:00,1.0,186.1,1.881,184.219,1217976.8595041323,Target Hit,6611.570247933884,12.179768595041322,501.0,1.0,2020,2,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,6.089884297520661
BANKNIFTY,31400,P,2020-02-13,2020-02-10 12:30:00,SELL,2020-02-10,12:45:00,405.35,496.0,1,2020-02-13 15:15:00,168.9,236.45,5.7425,230.7075,367368.63057324843,Expiry Exit,1592.3566878980891,3.6736863057324842,496.0,29.0,2020,2,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,1.8368431528662421
NIFTY,12150,C,2020-02-13,2020-02-10 12:45:00,SELL,2020-02-10,13:15:00,15.75,23.625,1,2020-02-11 09:15:00,23.625,-7.875,0.39375,-8.26875,-54444.44444444445,Initial SL Hit,6584.3621399176955,-0.5444444444444445,65.0,12.65,2020,2,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,-0.27222222222222225
BANKNIFTY,31400,C,2020-02-13,2020-02-10 12:45:00,SELL,2020-02-10,13:00:00,81.5,226.95,1,2020-02-13 09:15:00,91.2,-9.700000000000005,1.727,-11.427000000000003,-18195.85987261147,Gap Outside ISL,1592.3566878980891,-0.18195859872611467,264.9,62.45,2020,2,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,-0.09097929936305733
NIFTY,12150,P,2020-02-13,2020-02-11 12:15:00,SELL,2020-02-11,12:45:00,47.85,71.775,1,2020-02-11 14:15:00,71.775,-23.925000000000004,1.19625,-25.121250000000003,-165407.40740740742,Initial SL Hit,6584.3621399176955,-1.6540740740740743,187.5,41.35,2020,2,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,-0.8270370370370371
NIFTY,12150,P,2020-02-13,2020-02-12 09:45:00,SELL,2020-02-12,10:15:00,15.25,22.875,1,2020-02-13 14:45:00,1.0,14.25,0.1625,14.0875,92757.20164609054,Target Hit,6584.3621399176955,0.9275720164609054,187.5,0.05,2020,2,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,0.4637860082304527
BANKNIFTY,31400,C,2020-02-13,2020-02-13 10:00:00,SELL,2020-02-13,10:15:00,32.8,264.9,1,2020-02-13 14:15:00,1.0,31.8,0.3379999999999999,31.462,50098.72611464968,Target Hit,1592.3566878980891,0.5009872611464968,264.9,0.8,2020,2,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,0.2504936305732484
NIFTY,12150,C,2020-02-13,2020-02-13 11:45:00,SELL,2020-02-13,12:15:00,12.3,18.450000000000003,1,2020-02-13 14:45:00,18.450000000000003,-6.150000000000002,0.3075,-6.457500000000002,-42518.51851851853,Initial SL Hit,6584.3621399176955,-0.42518518518518533,90.35,5.2,2020,2,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,-0.21259259259259267
NIFTY,12200,C,2020-02-20,2020-02-17 12:15:00,SELL,2020-02-17,12:45:00,19.0,28.5,1,2020-02-20 09:45:00,1.0,18.0,0.2,17.8,116721.31147540984,Target Hit,6557.377049180328,1.1672131147540983,96.5,0.85,2020,2,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,0.5836065573770491
BANKNIFTY,31300,C,2020-02-20,2020-02-17 12:30:00,SELL,2020-02-17,12:45:00,56.95,268.45,1,2020-02-20 13:15:00,1.0,55.95,0.5795,55.3705,88451.27795527157,Target Hit,1597.444089456869,0.8845127795527157,316.0,0.95,2020,2,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,0.44225638977635784
NIFTY,12200,P,2020-02-20,2020-02-19 11:15:00,SELL,2020-02-19,11:45:00,124.05,186.075,1,2020-02-20 15:15:00,118.85,5.200000000000003,2.429,2.771000000000003,18170.49180327871,Expiry Exit,6557.377049180328,0.1817049180327871,287.0,43.2,2020,2,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,0.09085245901639355
BANKNIFTY,31300,P,2020-02-20,2020-02-19 12:30:00,SELL,2020-02-19,12:45:00,490.0,1025.85,1,2020-02-20 15:15:00,357.0,133.0,8.47,124.53,198929.7124600639,Expiry Exit,1597.444089456869,1.9892971246006388,1025.85,158.4,2020,2,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,0.9946485623003194
NIFTY,12000,C,2020-02-27,2020-02-25 12:15:00,SELL,2020-02-25,12:45:00,18.55,27.825000000000003,1,2020-02-27 09:15:00,1.0,17.55,0.1955,17.3545,115696.66666666669,Target Hit,6666.666666666667,1.1569666666666667,74.0,0.2,2020,2,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,0.5784833333333333
BANKNIFTY,30700,C,2020-02-27,2020-02-25 13:15:00,SELL,2020-02-25,13:30:00,117.05,212.25,1,2020-02-27 11:30:00,1.0,116.05,1.1805,114.8695,187083.8762214984,Target Hit,1628.6644951140065,1.870838762214984,221.5,0.9,2020,2,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,0.935419381107492
BANKNIFTY,29500,C,2020-03-05,2020-03-02 12:30:00,SELL,2020-03-02,12:45:00,286.6,363.0,1,2020-03-02 13:30:00,363.0,-76.39999999999998,6.496,-82.89599999999997,-140501.6949152542,Initial SL Hit,1694.915254237288,-1.405016949152542,520.0,230.0,2020,3,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,-0.702508474576271
NIFTY,11400,P,2020-03-05,2020-03-02 12:45:00,SELL,2020-03-02,13:15:00,131.5,197.25,1,2020-03-02 14:45:00,197.25,-65.75,3.2875,-69.0375,-484473.6842105263,Initial SL Hit,7017.543859649123,-4.844736842105263,388.0,104.25,2020,3,"15, 5, 30m, 1.5% SL",20000000,10000000.0,8.0,-2.4223684210526315
BANKNIFTY,29500,P,2020-03-05,2020-03-02 13:00:00,SELL,2020-03-02,13:15:00,343.6,663.65,1,2020-03-02 15:00:00,663.65,-320.04999999999995,10.0725,-330.12249999999995,-559529.661016949,Initial SL Hit,1694.915254237288,-5.595296610169489,1000.85,253.1,2020,3,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,-2.7976483050847447
BANKNIFTY,29500,C,2020-03-05,2020-03-02 14:30:00,SELL,2020-03-02,14:45:00,230.05,363.3,1,2020-03-05 13:30:00,1.0,229.05,2.3105,226.7395,384304.23728813557,Target Hit,1694.915254237288,3.843042372881356,520.0,0.85,2020,3,"35, 4, 15m, 0% SL",20000000,10000000.0,5.0,1.921521186440678
