week_start,entry_time,current week open,previous week high,previous week low,previous week range,multiplier%,high level,low level,strike,type,expiry,tag,entry price,exit price,exit_time,dte,slippage,final points,portfolio,index leverage,qty,PnL,ROI%,Trade Year,Hedge Strike,Hedge Entry Price,Hedge Exit Price,Qty,Hedge Points,Hedge PnL,Total PnL,Total ROI%,Index,Trade Month,Portfolio,Allocation,New Qty,New PnL,ROI% PF
2019-04-19,2019-04-19 09:16:00,11727.05,11856.15,11579.75,276.39999999999964,11.784719942355478,11759.62296592067,11694.47703407933,11750,CE,2019-04-25,STRANGLE,55.75,27.95,2019-04-25 10:35:00,6,0.8370000000000001,26.963,10000000,10,8510.63829787234,229472.3404255319,2.294723404255319,2019,12100,1.55,0.1,8510.63829787234,-1.45,-12340.425531914892,217131.914893617,2.17131914893617,NIFTY,4,10000000,10000000,8510.63829787234,217131.914893617,2.17131914893617
2019-04-19,2019-04-24 14:55:00,11727.05,11856.15,11579.75,276.39999999999964,11.784719942355478,11759.62296592067,11694.47703407933,11700,PE,2019-04-25,RE-ENTRY,15.35,39.1,2019-04-25 14:55:00,1,0.5445000000000001,-24.2945,10000000,9,7692.307692307692,-186880.7692307692,-1.868807692307692,2019,11350,0.9,0.05,7692.307692307692,-0.85,-6538.461538461538,-193419.23076923075,-1.9341923076923075,NIFTY,4,10000000,10000000,7692.307692307692,-193419.23076923078,-1.934192307692308
2019-04-19,2019-04-25 12:35:00,11727.05,11856.15,11579.75,276.39999999999964,11.784719942355478,11759.62296592067,11694.47703407933,11750,CE,2019-04-25,RE-ENTRY,18.25,18.8,2019-04-25 12:45:00,0,0.3705,-0.9205000000000008,10000000,10,8510.63829787234,-7834.042553191495,-0.0783404255319149,2019,12100,0.1,0.1,8510.63829787234,0.0,0.0,-7834.042553191495,-0.0783404255319149,NIFTY,4,10000000,10000000,8510.63829787234,-7834.042553191495,-0.07834042553191495
2019-04-19,2019-04-25 13:15:00,11727.05,11856.15,11579.75,276.39999999999964,11.784719942355478,11759.62296592067,11694.47703407933,11750,CE,2019-04-25,RE-ENTRY,9.2,0.05,2019-04-25 15:25:00,0,0.0925,9.0575,10000000,10,8510.63829787234,77085.1063829787,0.770851063829787,2019,12100,0.05,0.05,8510.63829787234,0.0,0.0,77085.1063829787,0.770851063829787,NIFTY,4,10000000,10000000,8510.63829787234,77085.1063829787,0.770851063829787
2019-04-26,2019-04-26 09:16:00,11683.75,11796.6,11564.9,231.70000000000076,9.915480902963548,11706.724169252167,11660.775830747833,11700,CE,2019-05-02,STRANGLE,43.75,62.0,2019-04-26 13:55:00,6,1.0575,-19.3075,10000000,10,8547.008547008547,-165021.36752136753,-1.6502136752136751,2019,12050,1.5,1.2,8547.008547008547,-0.3,-2564.1025641025644,-167585.4700854701,-1.675854700854701,NIFTY,4,10000000,10000000,8547.008547008547,-167585.4700854701,-1.675854700854701
2019-04-26,2019-04-26 09:16:00,11683.75,11796.6,11564.9,231.70000000000076,9.915480902963548,11706.724169252167,11660.775830747833,11650,PE,2019-05-02,STRANGLE,45.4,0.05,2019-05-02 15:25:00,6,0.4544999999999999,44.8955,10000000,9,7725.321888412017,346832.1888412017,3.4683218884120173,2019,11300,3.75,0.05,7725.321888412017,-3.7,-28583.690987124464,318248.49785407726,3.1824849785407725,NIFTY,4,10000000,10000000,7725.321888412017,318248.4978540772,3.1824849785407716
2019-04-26,2019-04-30 09:35:00,11683.75,11796.6,11564.9,231.70000000000076,9.915480902963548,11706.724169252167,11660.775830747833,11700,CE,2019-05-02,RE-ENTRY,43.0,50.4,2019-04-30 12:35:00,2,0.934,-8.333999999999998,10000000,10,8547.008547008547,-71230.7692307692,-0.712307692307692,2019,12050,0.55,0.6,8547.008547008547,0.0499999999999999,427.3504273504268,-70803.41880341878,-0.7080341880341878,NIFTY,4,10000000,10000000,8547.008547008547,-70803.41880341878,-0.7080341880341878
2019-04-26,2019-04-30 12:55:00,11683.75,11796.6,11564.9,231.70000000000076,9.915480902963548,11706.724169252167,11660.775830747833,11700,CE,2019-05-02,RE-ENTRY,37.25,42.25,2019-04-30 14:05:00,2,0.795,-5.795,10000000,10,8547.008547008547,-49529.91452991453,-0.4952991452991453,2019,12050,0.6,0.3,8547.008547008547,-0.3,-2564.102564102564,-52094.01709401709,-0.5209401709401709,NIFTY,4,10000000,10000000,8547.008547008547,-52094.017094017094,-0.5209401709401709
2019-04-26,2019-04-30 14:15:00,11683.75,11796.6,11564.9,231.70000000000076,9.915480902963548,11706.724169252167,11660.775830747833,11700,CE,2019-05-02,RE-ENTRY,37.3,36.3,2019-04-30 14:45:00,2,0.736,0.264,10000000,10,8547.008547008547,2256.4102564102564,0.0225641025641025,2019,12050,0.25,0.2,8547.008547008547,-0.0499999999999999,-427.35042735042725,1829.059829059829,0.0182905982905982,NIFTY,4,10000000,10000000,8547.008547008547,1829.05982905983,0.0182905982905983
2019-05-03,2019-05-03 09:16:00,11722.6,11789.1,11656.0,133.10000000000036,5.677068227185111,11730.156177810384,11715.043822189617,11750,CE,2019-05-09,STRANGLE,67.0,67.8,2019-05-03 09:15:00,6,1.348,-2.147999999999997,10000000,10,8510.63829787234,-18280.85106382976,-0.1828085106382976,2019,12100,0.9,0.9,8510.63829787234,0.0,0.0,-18280.85106382976,-0.1828085106382976,NIFTY,5,10000000,10000000,8510.63829787234,-18280.85106382976,-0.1828085106382976
2019-05-03,2019-05-03 09:16:00,11722.6,11789.1,11656.0,133.10000000000036,5.677068227185111,11730.156177810384,11715.043822189617,11700,PE,2019-05-09,STRANGLE,40.05,45.1,2019-05-03 15:05:00,6,0.8515,-5.901500000000004,10000000,9,7692.307692307692,-45396.15384615388,-0.4539615384615387,2019,11350,1.9,2.25,7692.307692307692,0.3500000000000001,2692.307692307693,-42703.846153846185,-0.4270384615384618,NIFTY,5,10000000,10000000,7692.307692307692,-42703.846153846185,-0.42703846153846187
2019-05-03,2019-05-03 14:45:00,11722.6,11789.1,11656.0,133.10000000000036,5.677068227185111,11730.156177810384,11715.043822189617,11750,CE,2019-05-09,RE-ENTRY,62.6,0.05,2019-05-09 15:25:00,6,0.6265,61.9235,10000000,10,8510.63829787234,527008.5106382979,5.270085106382979,2019,12100,1.05,0.05,8510.63829787234,-1.0,-8510.63829787234,518497.8723404256,5.184978723404256,NIFTY,5,10000000,10000000,8510.63829787234,518497.87234042544,5.184978723404255
2019-05-10,2019-05-10 09:16:00,11314.15,11770.8,11255.55,515.25,22.77015949054945,11431.473246775056,11196.826753224945,11200,PE,2019-05-16,STRANGLE,47.8,90.6,2019-05-13 14:55:00,6,1.384,-44.184,10000000,9,8035.714285714285,-355049.99999999994,-3.550499999999999,2019,10850,7.05,11.4,8035.714285714285,4.3500000000000005,34955.357142857145,-320094.6428571428,-3.200946428571428,NIFTY,5,10000000,10000000,8035.714285714285,-320094.6428571428,-3.200946428571428
2019-05-10,2019-05-10 09:16:00,11314.15,11770.8,11255.55,515.25,22.77015949054945,11431.473246775056,11196.826753224945,11450,CE,2019-05-16,STRANGLE,49.7,0.05,2019-05-16 15:25:00,6,0.4975,49.1525,10000000,10,8733.624454148472,429279.4759825328,4.292794759825328,2019,11800,3.5,0.05,8733.624454148472,-3.45,-30131.00436681223,399148.4716157205,3.991484716157205,NIFTY,5,10000000,10000000,8733.624454148472,399148.47161572054,3.9914847161572053
2019-05-10,2019-05-14 13:35:00,11314.15,11770.8,11255.55,515.25,22.77015949054945,11431.473246775056,11196.826753224945,11200,PE,2019-05-16,RE-ENTRY,61.0,71.15,2019-05-14 14:55:00,2,1.3215,-11.471500000000006,10000000,9,8035.714285714285,-92181.69642857148,-0.9218169642857148,2019,10850,3.45,6.5,8035.714285714285,3.05,24508.92857142857,-67672.76785714291,-0.6767276785714291,NIFTY,5,10000000,10000000,8035.714285714285,-67672.7678571429,-0.676727678571429
2019-05-10,2019-05-14 15:05:00,11314.15,11770.8,11255.55,515.25,22.77015949054945,11431.473246775056,11196.826753224945,11200,PE,2019-05-16,RE-ENTRY,47.85,61.35,2019-05-15 14:55:00,2,1.092,-14.592,10000000,9,8035.714285714285,-117257.14285714286,-1.1725714285714286,2019,10850,3.95,2.15,8035.714285714285,-1.8000000000000005,-14464.285714285716,-131721.42857142858,-1.317214285714286,NIFTY,5,10000000,10000000,8035.714285714285,-131721.42857142855,-1.3172142857142854
2019-05-10,2019-05-16 13:45:00,11314.15,11770.8,11255.55,515.25,22.77015949054945,11431.473246775056,11196.826753224945,11200,PE,2019-05-16,RE-ENTRY,22.8,0.05,2019-05-16 15:25:00,0,0.2285,22.5215,10000000,9,8035.714285714285,180976.33928571423,1.8097633928571424,2019,10850,0.05,0.05,8035.714285714285,0.0,0.0,180976.33928571423,1.8097633928571424,NIFTY,5,10000000,10000000,8035.714285714285,180976.33928571426,1.8097633928571426
2019-05-17,2019-05-17 09:16:00,11261.9,11345.45,11108.45,237.0,10.522203180635596,11286.837621538109,11236.962378461893,11300,CE,2019-05-23,STRANGLE,233.75,263.95,2019-05-17 09:15:00,6,4.977,-35.17699999999999,10000000,10,8849.557522123894,-311300.8849557522,-3.113008849557522,2019,11650,0.0,0.0,8849.557522123894,0.0,0.0,-311300.8849557522,-3.113008849557522,NIFTY,5,10000000,10000000,8849.557522123894,-311300.8849557522,-3.113008849557522
2019-05-17,2019-05-17 09:16:00,11261.9,11345.45,11108.45,237.0,10.522203180635596,11286.837621538109,11236.962378461893,11250,PE,2019-05-23,STRANGLE,230.6,0.05,2019-05-23 15:25:00,6,2.3065,228.2435,10000000,9,8000.0,1825948.0,18.25948,2019,10900,119.55,0.05,8000.0,-119.5,-956000.0,869947.9999999998,8.699479999999998,NIFTY,5,10000000,10000000,8000.0,869948.0000000001,8.699480000000001
2019-05-24,2019-05-24 09:16:00,11748.0,12041.0,11259.85,781.1499999999996,33.24608443990465,12007.701788602317,11488.298211397683,12000,CE,2019-05-30,STRANGLE,35.7,0.05,2019-05-30 15:25:00,6,0.3575,35.292500000000004,10000000,10,8333.333333333334,294104.16666666674,2.9410416666666674,2019,12350,4.0,0.05,8333.333333333334,-3.95,-32916.66666666667,261187.5000000001,2.611875000000001,NIFTY,5,10000000,10000000,8333.333333333334,261187.50000000006,2.611875000000001
2019-05-24,2019-05-24 09:16:00,11748.0,12041.0,11259.85,781.1499999999996,33.24608443990465,12007.701788602317,11488.298211397683,11500,PE,2019-05-30,STRANGLE,28.95,0.05,2019-05-30 15:25:00,6,0.29,28.61,10000000,9,7826.086956521739,223904.34782608692,2.2390434782608697,2019,11150,7.2,0.05,7826.086956521739,-7.15,-55956.52173913044,167947.8260869565,1.6794782608695653,NIFTY,5,10000000,10000000,7826.086956521739,167947.8260869565,1.6794782608695653
2019-05-31,2019-05-31 09:16:00,11999.8,11968.15,11658.4,309.75,12.906465107751796,12039.77777567126,11959.822224328738,12050,CE,2019-06-06,STRANGLE,51.4,54.0,2019-06-03 13:55:00,6,1.054,-3.6540000000000017,10000000,10,8298.755186721992,-30323.65145228217,-0.3032365145228217,2019,12400,2.15,1.2,8298.755186721992,-0.95,-7883.817427385892,-38207.468879668064,-0.3820746887966806,NIFTY,5,10000000,10000000,8298.755186721992,-38207.468879668064,-0.38207468879668066
2019-05-31,2019-05-31 09:16:00,11999.8,11968.15,11658.4,309.75,12.906465107751796,12039.77777567126,11959.822224328738,11950,PE,2019-06-06,STRANGLE,80.3,126.4,2019-05-31 11:55:00,6,2.067,-48.16700000000001,10000000,9,7531.380753138075,-362764.0167364017,-3.627640167364017,2019,11600,5.1,16.0,7531.380753138075,10.9,82092.05020920503,-280671.9665271967,-2.806719665271967,NIFTY,5,10000000,10000000,7531.380753138075,-280671.96652719675,-2.8067196652719675
2019-05-31,2019-06-03 09:15:00,11999.8,11968.15,11658.4,309.75,12.906465107751796,12039.77777567126,11959.822224328738,11950,PE,2019-06-06,RE-ENTRY,80.55,21.85,2019-06-06 10:25:00,3,1.024,57.676,10000000,9,7531.380753138075,434379.9163179916,4.343799163179916,2019,11600,6.2,0.15,7531.380753138075,-6.05,-45564.85355648535,388815.0627615063,3.888150627615063,NIFTY,6,10000000,10000000,7531.380753138075,388815.0627615063,3.888150627615063
2019-05-31,2019-06-04 11:05:00,11999.8,11968.15,11658.4,309.75,12.906465107751796,12039.77777567126,11959.822224328738,12050,CE,2019-06-06,RE-ENTRY,52.0,53.05,2019-06-04 11:25:00,2,1.0505,-2.100499999999997,10000000,10,8298.755186721992,-17431.53526970952,-0.1743153526970952,2019,12400,0.6,0.65,8298.755186721992,0.05,414.93775933609993,-17016.59751037342,-0.1701659751037342,NIFTY,6,10000000,10000000,8298.755186721992,-17016.597510373424,-0.17016597510373424
2019-05-31,2019-06-04 11:35:00,11999.8,11968.15,11658.4,309.75,12.906465107751796,12039.77777567126,11959.822224328738,12050,CE,2019-06-06,RE-ENTRY,48.2,49.3,2019-06-04 11:45:00,2,0.975,-2.0749999999999944,10000000,10,8298.755186721992,-17219.917012448088,-0.1721991701244808,2019,12400,0.6,0.6,8298.755186721992,0.0,0.0,-17219.917012448088,-0.1721991701244808,NIFTY,6,10000000,10000000,8298.755186721992,-17219.917012448088,-0.17219917012448088
2019-05-31,2019-06-04 11:55:00,11999.8,11968.15,11658.4,309.75,12.906465107751796,12039.77777567126,11959.822224328738,12050,CE,2019-06-06,RE-ENTRY,47.45,55.0,2019-06-04 12:45:00,2,1.0245,-8.574499999999997,10000000,10,8298.755186721992,-71157.6763485477,-0.711576763485477,2019,12400,0.7,0.65,8298.755186721992,-0.0499999999999999,-414.937759336099,-71572.6141078838,-0.7157261410788379,NIFTY,6,10000000,10000000,8298.755186721992,-71572.6141078838,-0.7157261410788379
2019-06-07,2019-06-07 09:16:00,11865.2,12102.05,11830.65,271.39999999999964,11.4368067963456,11896.239493645282,11834.16050635472,11850,PE,2019-06-13,STRANGLE,79.2,87.95,2019-06-07 09:15:00,6,1.6715,-10.4215,10000000,9,7594.93670886076,-79150.6329113924,-0.791506329113924,2019,11500,10.0,10.0,7594.93670886076,0.0,0.0,-79150.6329113924,-0.791506329113924,NIFTY,6,10000000,10000000,7594.93670886076,-79150.6329113924,-0.791506329113924
2019-06-07,2019-06-07 09:16:00,11865.2,12102.05,11830.65,271.39999999999964,11.4368067963456,11896.239493645282,11834.16050635472,11900,CE,2019-06-13,STRANGLE,46.0,87.0,2019-06-10 09:15:00,6,1.33,-42.33,10000000,10,8403.361344537816,-355714.28571428574,-3.5571428571428574,2019,12250,1.9,2.1,8403.361344537816,0.2000000000000001,1680.6722689075648,-354033.6134453782,-3.540336134453782,NIFTY,6,10000000,10000000,8403.361344537816,-354033.61344537814,-3.540336134453782
2019-06-07,2019-06-07 10:05:00,11865.2,12102.05,11830.65,271.39999999999964,11.4368067963456,11896.239493645282,11834.16050635472,11850,PE,2019-06-13,RE-ENTRY,69.9,86.7,2019-06-07 11:15:00,6,1.5660000000000005,-18.366,10000000,9,7594.93670886076,-139488.60759493668,-1.3948860759493669,2019,11500,7.2,8.35,7594.93670886076,1.1499999999999997,8734.17721518987,-130754.4303797468,-1.307544303797468,NIFTY,6,10000000,10000000,7594.93670886076,-130754.43037974685,-1.3075443037974686
2019-06-07,2019-06-07 11:35:00,11865.2,12102.05,11830.65,271.39999999999964,11.4368067963456,11896.239493645282,11834.16050635472,11850,PE,2019-06-13,RE-ENTRY,73.15,79.1,2019-06-07 11:45:00,6,1.5225,-7.472499999999989,10000000,9,7594.93670886076,-56753.16455696194,-0.5675316455696194,2019,11500,7.25,7.7,7594.93670886076,0.4500000000000002,3417.721518987343,-53335.4430379746,-0.5333544303797461,NIFTY,6,10000000,10000000,7594.93670886076,-53335.4430379746,-0.5333544303797461
2019-06-07,2019-06-07 12:05:00,11865.2,12102.05,11830.65,271.39999999999964,11.4368067963456,11896.239493645282,11834.16050635472,11850,PE,2019-06-13,RE-ENTRY,78.55,79.15,2019-06-07 12:15:00,6,1.577,-2.1770000000000085,10000000,9,7594.93670886076,-16534.17721518994,-0.1653417721518993,2019,11500,7.45,7.45,7594.93670886076,0.0,0.0,-16534.17721518994,-0.1653417721518993,NIFTY,6,10000000,10000000,7594.93670886076,-16534.17721518994,-0.16534177215189938
2019-06-07,2019-06-07 12:25:00,11865.2,12102.05,11830.65,271.39999999999964,11.4368067963456,11896.239493645282,11834.16050635472,11850,PE,2019-06-13,RE-ENTRY,72.35,94.0,2019-06-07 13:35:00,6,1.6635,-23.313500000000005,10000000,9,7594.93670886076,-177064.55696202535,-1.7706455696202534,2019,11500,6.5,9.6,7594.93670886076,3.1,23544.303797468358,-153520.25316455698,-1.5352025316455695,NIFTY,6,10000000,10000000,7594.93670886076,-153520.25316455698,-1.5352025316455697
2019-06-14,2019-06-14 09:16:00,11910.1,12000.3,11769.65,230.64999999999964,9.68295816156034,11932.43374299964,11887.76625700036,11950,CE,2019-06-20,STRANGLE,47.2,0.05,2019-06-20 15:25:00,6,0.4725,46.67750000000001,10000000,10,8368.200836820084,390606.6945606696,3.906066945606695,2019,12300,1.4,0.05,8368.200836820084,-1.35,-11297.071129707112,379309.6234309624,3.793096234309624,NIFTY,6,10000000,10000000,8368.200836820084,379309.62343096244,3.793096234309624
2019-06-14,2019-06-14 09:16:00,11910.1,12000.3,11769.65,230.64999999999964,9.68295816156034,11932.43374299964,11887.76625700036,11900,PE,2019-06-20,STRANGLE,67.3,77.35,2019-06-14 09:15:00,6,1.4465,-11.496499999999996,10000000,9,7563.0252100840335,-86948.31932773108,-0.8694831932773107,2019,11550,5.95,5.95,7563.0252100840335,0.0,0.0,-86948.31932773108,-0.8694831932773107,NIFTY,6,10000000,10000000,7563.0252100840335,-86948.31932773106,-0.8694831932773106
2019-06-21,2019-06-21 09:16:00,11827.6,11911.45,11625.2,286.25,12.100933409990192,11862.238921886095,11792.961078113904,11850,CE,2019-06-27,STRANGLE,60.55,50.65,2019-06-27 09:15:00,6,1.112,8.787999999999998,10000000,10,8438.818565400843,74160.3375527426,0.741603375527426,2019,12200,2.7,0.05,8438.818565400843,-2.6500000000000004,-22362.86919831224,51797.46835443036,0.5179746835443035,NIFTY,6,10000000,10000000,8438.818565400843,51797.468354430355,0.5179746835443035
2019-06-21,2019-06-21 09:16:00,11827.6,11911.45,11625.2,286.25,12.100933409990192,11862.238921886095,11792.961078113904,11800,PE,2019-06-27,STRANGLE,70.0,78.7,2019-06-21 09:35:00,6,1.487,-10.187000000000005,10000000,9,7627.118644067797,-77697.45762711867,-0.7769745762711867,2019,11450,7.45,8.3,7627.118644067797,0.8500000000000005,6483.050847457631,-71214.40677966103,-0.7121440677966103,NIFTY,6,10000000,10000000,7627.118644067797,-71214.40677966105,-0.7121440677966104
2019-06-21,2019-06-25 14:45:00,11827.6,11911.45,11625.2,286.25,12.100933409990192,11862.238921886095,11792.961078113904,11800,PE,2019-06-27,RE-ENTRY,45.75,49.65,2019-06-25 15:15:00,2,0.954,-4.853999999999998,10000000,9,7627.118644067797,-37022.03389830508,-0.3702203389830507,2019,11450,2.65,2.9,7627.118644067797,0.25,1906.7796610169487,-35115.25423728813,-0.3511525423728813,NIFTY,6,10000000,10000000,7627.118644067797,-35115.25423728812,-0.3511525423728812
2019-06-21,2019-06-26 09:15:00,11827.6,11911.45,11625.2,286.25,12.100933409990192,11862.238921886095,11792.961078113904,11800,PE,2019-06-27,RE-ENTRY,44.95,0.05,2019-06-27 15:25:00,1,0.45,44.45,10000000,9,7627.118644067797,339025.4237288136,3.390254237288136,2019,11450,1.7,0.05,7627.118644067797,-1.65,-12584.745762711864,326440.67796610174,3.264406779661017,NIFTY,6,10000000,10000000,7627.118644067797,326440.67796610174,3.264406779661017
2019-06-21,2019-06-27 14:05:00,11827.6,11911.45,11625.2,286.25,12.100933409990192,11862.238921886095,11792.961078113904,11850,CE,2019-06-27,RE-ENTRY,13.3,17.5,2019-06-27 14:15:00,0,0.308,-4.507999999999999,10000000,10,8438.818565400843,-38042.19409282699,-0.3804219409282699,2019,12200,0.05,0.05,8438.818565400843,0.0,0.0,-38042.19409282699,-0.3804219409282699,NIFTY,6,10000000,10000000,8438.818565400843,-38042.19409282699,-0.3804219409282699
2019-06-21,2019-06-27 14:55:00,11827.6,11911.45,11625.2,286.25,12.100933409990192,11862.238921886095,11792.961078113904,11850,CE,2019-06-27,RE-ENTRY,1.8,0.05,2019-06-27 15:25:00,0,0.0185,1.7315,10000000,10,8438.818565400843,14611.81434599156,0.1461181434599156,2019,12200,0.05,0.05,8438.818565400843,0.0,0.0,14611.81434599156,0.1461181434599156,NIFTY,6,10000000,10000000,8438.818565400843,14611.81434599156,0.1461181434599156
2019-06-28,2019-06-28 09:16:00,11861.15,11910.8,11651.15,259.64999999999964,10.945397368720556,11889.569724267883,11832.730275732116,11850,PE,2019-07-04,STRANGLE,65.05,78.6,2019-06-28 09:35:00,6,1.4365,-14.986499999999998,10000000,9,7594.93670886076,-113821.51898734175,-1.1382151898734174,2019,11500,7.1,7.0,7594.93670886076,-0.0999999999999996,-759.4936708860732,-114581.01265822785,-1.1458101265822782,NIFTY,6,10000000,10000000,7594.93670886076,-114581.01265822783,-1.1458101265822782
2019-06-28,2019-06-28 09:16:00,11861.15,11910.8,11651.15,259.64999999999964,10.945397368720556,11889.569724267883,11832.730275732116,11900,CE,2019-07-04,STRANGLE,73.8,49.85,2019-07-02 13:55:00,6,1.2365000000000002,22.7135,10000000,10,8403.361344537816,190869.74789915964,1.9086974789915965,2019,12250,1.7,0.55,8403.361344537816,-1.15,-9663.865546218489,181205.88235294115,1.8120588235294115,NIFTY,6,10000000,10000000,8403.361344537816,181205.8823529412,1.812058823529412
