Day,Strike,Expiry,DTE,Option Type,Entry Price,Exit Price,Exit Time,Max Price After Entry,Min Price After Entry,Points,Qty,Pnl,Slippage,Final PnL,ROI%,Trade Year
2017-06-29,9450,2017-06-29,0,PE,3.1,3.875,2017-06-29 13:11:00,6.0,0.05,-0.7749999999999999,846.5608465608466,-656.084656084656,0.06974999999999999,-656.154406084656,-0.0656154406084656,2017
2017-06-30,9550,2017-07-06,6,CE,,,,,,,837.696335078534,,,,,2017
2017-06-30,9400,2017-07-06,6,PE,,,,,,,851.063829787234,,,,,2017
2017-07-03,9700,2017-07-06,3,CE,,,,,,,824.7422680412371,,,,,2017
2017-07-03,9500,2017-07-06,3,PE,,,,,,,842.1052631578947,,,,,2017
2017-07-04,9750,2017-07-06,2,CE,,,,,,,820.5128205128206,,,,,2017
2017-07-04,9550,2017-07-06,2,PE,,,,,,,837.696335078534,,,,,2017
2017-07-05,9700,2017-07-06,1,CE,,,,,,,824.7422680412371,,,,,2017
2017-07-05,9500,2017-07-06,1,PE,,,,,,,842.1052631578947,,,,,2017
2017-07-06,9750,2017-07-06,0,CE,,,,,,,820.5128205128206,,,,,2017
2017-07-06,9550,2017-07-06,0,PE,,,,,,,837.696335078534,,,,,2017
2017-07-07,9750,2017-07-13,6,CE,,,,,,,820.5128205128206,,,,,2017
2017-07-07,9550,2017-07-13,6,PE,,,,,,,837.696335078534,,,,,2017
2017-07-10,9800,2017-07-13,3,CE,,,,,,,816.3265306122449,,,,,2017
2017-07-10,9600,2017-07-13,3,PE,,,,,,,833.3333333333334,,,,,2017
2017-07-11,9900,2017-07-13,2,CE,,,,,,,808.0808080808081,,,,,2017
2017-07-11,9700,2017-07-13,2,PE,,,,,,,824.7422680412371,,,,,2017
2017-07-12,9900,2017-07-13,1,CE,,,,,,,808.0808080808081,,,,,2017
2017-07-12,9700,2017-07-13,1,PE,,,,,,,824.7422680412371,,,,,2017
2017-07-13,9950,2017-07-13,0,CE,,,,,,,804.0201005025126,,,,,2017
2017-07-13,9750,2017-07-13,0,PE,,,,,,,820.5128205128206,,,,,2017
2017-07-14,10000,2017-07-20,6,CE,,,,,,,800.0,,,,,2017
2017-07-14,9800,2017-07-20,6,PE,,,,,,,816.3265306122449,,,,,2017
2017-07-17,10000,2017-07-20,3,CE,,,,,,,800.0,,,,,2017
2017-07-17,9800,2017-07-20,3,PE,,,,,,,816.3265306122449,,,,,2017
2017-07-18,9950,2017-07-20,2,CE,,,,,,,804.0201005025126,,,,,2017
2017-07-18,9750,2017-07-20,2,PE,,,,,,,820.5128205128206,,,,,2017
2017-07-19,9950,2017-07-20,1,CE,,,,,,,804.0201005025126,,,,,2017
2017-07-19,9750,2017-07-20,1,PE,,,,,,,820.5128205128206,,,,,2017
2017-07-20,10000,2017-07-20,0,CE,,,,,,,800.0,,,,,2017
2017-07-20,9800,2017-07-20,0,PE,,,,,,,816.3265306122449,,,,,2017
2017-07-21,10000,2017-07-27,6,CE,15.65,15.4,2017-07-21 15:30:00,18.95,6.8,0.25,800.0,200.0,0.3105,199.6895,0.01996895,2017
2017-07-21,9800,2017-07-27,6,PE,19.8,24.75,2017-07-21 12:57:00,38.95,12.85,-4.949999999999999,816.3265306122449,-4040.816326530612,0.4455,-4041.261826530612,-0.40412618265306116,2017
2017-07-24,10050,2017-07-27,3,CE,7.1,8.875,2017-07-24 09:53:00,12.7,6.2,-1.7750000000000004,796.0199004975125,-1412.935323383085,0.15975,-1413.095073383085,-0.1413095073383085,2017
2017-07-24,9850,2017-07-27,3,PE,19.05,11.0,2017-07-24 15:30:00,19.6,9.15,8.05,812.1827411167512,6538.071065989848,0.3005,6537.7705659898475,0.6537770565989848,2017
2017-07-25,10100,2017-07-27,2,CE,5.85,4.0,2017-07-25 15:29:00,6.1,2.7,1.8499999999999996,792.0792079207921,1465.3465346534651,0.0985,1465.248034653465,0.14652480346534652,2017
2017-07-25,9900,2017-07-27,2,PE,14.5,18.125,2017-07-25 09:51:00,20.6,10.35,-3.625,808.0808080808081,-2929.2929292929293,0.32625,-2929.6191792929294,-0.29296191792929294,2017
2017-07-26,10100,2017-07-27,1,CE,3.4,4.25,2017-07-26 14:55:00,6.7,2.0,-0.8500000000000001,792.0792079207921,-673.2673267326734,0.0765,-673.3438267326734,-0.06733438267326733,2017
2017-07-26,9900,2017-07-27,1,PE,11.0,3.15,2017-07-26 15:29:00,12.05,3.0,7.85,808.0808080808081,6343.434343434343,0.14150000000000001,6343.292843434343,0.6343292843434343,2017
2017-07-27,10150,2017-07-27,0,CE,1.65,2.0625,2017-07-27 09:17:00,7.9,0.05,-0.4125000000000001,788.1773399014778,-325.12315270935966,0.037125,-325.16027770935966,-0.032516027770935964,2017
2017-07-27,9950,2017-07-27,0,PE,1.5,0.05,2017-07-27 15:29:00,1.35,0.05,1.45,804.0201005025126,1165.8291457286432,0.015500000000000002,1165.8136457286432,0.11658136457286432,2017
2017-07-28,10100,2017-08-03,6,CE,,,,,,,792.0792079207921,,,,,2017
2017-07-28,9900,2017-08-03,6,PE,,,,,,,808.0808080808081,,,,,2017
2017-07-31,10150,2017-08-03,3,CE,,,,,,,788.1773399014778,,,,,2017
2017-07-31,9950,2017-08-03,3,PE,,,,,,,804.0201005025126,,,,,2017
2017-08-01,10200,2017-08-03,2,CE,,,,,,,784.3137254901961,,,,,2017
2017-08-01,10000,2017-08-03,2,PE,,,,,,,800.0,,,,,2017
2017-08-02,10250,2017-08-03,1,CE,,,,,,,780.4878048780488,,,,,2017
2017-08-02,10050,2017-08-03,1,PE,,,,,,,796.0199004975125,,,,,2017
2017-08-03,10200,2017-08-03,0,CE,,,,,,,784.3137254901961,,,,,2017
2017-08-03,10000,2017-08-03,0,PE,,,,,,,800.0,,,,,2017
2017-08-04,10100,2017-08-10,6,CE,,,,,,,792.0792079207921,,,,,2017
2017-08-04,9900,2017-08-10,6,PE,,,,,,,808.0808080808081,,,,,2017
2017-08-07,10200,2017-08-10,3,CE,,,,,,,784.3137254901961,,,,,2017
2017-08-07,9950,2017-08-10,3,PE,,,,,,,804.0201005025126,,,,,2017
2017-08-08,10150,2017-08-10,2,CE,,,,,,,788.1773399014778,,,,,2017
2017-08-08,9950,2017-08-10,2,PE,,,,,,,804.0201005025126,,,,,2017
2017-08-09,10050,2017-08-10,1,CE,,,,,,,796.0199004975125,,,,,2017
2017-08-09,9850,2017-08-10,1,PE,,,,,,,812.1827411167512,,,,,2017
2017-08-10,9950,2017-08-10,0,CE,,,,,,,804.0201005025126,,,,,2017
2017-08-10,9750,2017-08-10,0,PE,,,,,,,820.5128205128206,,,,,2017
2017-08-11,9800,2017-08-17,6,CE,,,,,,,816.3265306122449,,,,,2017
2017-08-11,9600,2017-08-17,6,PE,,,,,,,833.3333333333334,,,,,2017
2017-08-14,9850,2017-08-17,3,CE,,,,,,,812.1827411167512,,,,,2017
2017-08-14,9650,2017-08-17,3,PE,,,,,,,829.0155440414508,,,,,2017
2017-08-16,9900,2017-08-17,1,CE,,,,,,,808.0808080808081,,,,,2017
2017-08-16,9750,2017-08-17,1,PE,,,,,,,820.5128205128206,,,,,2017
2017-08-17,10050,2017-08-17,0,CE,,,,,,,796.0199004975125,,,,,2017
2017-08-17,9850,2017-08-17,0,PE,,,,,,,812.1827411167512,,,,,2017
2017-08-18,9950,2017-08-24,6,CE,,,,,,,804.0201005025126,,,,,2017
2017-08-18,9750,2017-08-24,6,PE,,,,,,,820.5128205128206,,,,,2017
2017-08-21,9950,2017-08-24,3,CE,,,,,,,804.0201005025126,,,,,2017
2017-08-21,9750,2017-08-24,3,PE,,,,,,,820.5128205128206,,,,,2017
2017-08-22,9900,2017-08-24,2,CE,,,,,,,808.0808080808081,,,,,2017
2017-08-22,9700,2017-08-24,2,PE,,,,,,,824.7422680412371,,,,,2017
2017-08-23,9900,2017-08-24,1,CE,,,,,,,808.0808080808081,,,,,2017
2017-08-23,9700,2017-08-24,1,PE,,,,,,,824.7422680412371,,,,,2017
2017-08-24,10000,2017-08-24,0,CE,,,,,,,800.0,,,,,2017
2017-08-24,9800,2017-08-24,0,PE,,,,,,,816.3265306122449,,,,,2017
2017-08-28,10000,2017-08-31,3,CE,10.7,13.375,2017-08-28 09:47:00,19.85,8.6,-2.6750000000000007,800.0,-2140.0000000000005,0.24075,-2140.2407500000004,-0.21402407500000004,2017
2017-08-28,9800,2017-08-31,3,PE,19.9,12.5,2017-08-28 15:29:00,20.2,9.5,7.399999999999999,816.3265306122449,6040.816326530611,0.324,6040.4923265306115,0.6040492326530612,2017
2017-08-29,10000,2017-08-31,2,CE,5.7,1.7,2017-08-29 15:29:00,5.4,1.5,4.0,800.0,3200.0,0.07400000000000001,3199.926,0.31999259999999996,2017
2017-08-29,9800,2017-08-31,2,PE,20.35,25.4375,2017-08-29 09:30:00,51.25,20.6,-5.087499999999999,816.3265306122449,-4153.061224489795,0.45787500000000003,-4153.519099489795,-0.4153519099489795,2017
2017-08-30,9950,2017-08-31,1,CE,6.8,8.5,2017-08-30 09:20:00,18.1,5.0,-1.7000000000000002,804.0201005025126,-1366.8341708542716,0.153,-1366.9871708542717,-0.13669871708542716,2017
2017-08-30,9750,2017-08-31,1,PE,6.95,3.6,2017-08-30 15:29:00,8.0,3.1,3.35,820.5128205128206,2748.7179487179487,0.10550000000000001,2748.6124487179486,0.27486124487179486,2017
2017-08-31,10000,2017-08-31,0,CE,1.1,0.05,2017-08-31 15:29:00,0.9,0.05,1.05,800.0,840.0,0.011500000000000002,839.9885,0.08399885,2017
2017-08-31,9800,2017-08-31,0,PE,5.1,0.05,2017-08-31 15:29:00,6.1,0.05,5.05,816.3265306122449,4122.448979591837,0.0515,4122.3974795918375,0.4122397479591838,2017
2017-09-01,10050,2017-09-07,6,CE,,,,,,,796.0199004975125,,,,,2017
2017-09-01,9850,2017-09-07,6,PE,,,,,,,812.1827411167512,,,,,2017
2017-09-04,10100,2017-09-07,3,CE,,,,,,,792.0792079207921,,,,,2017
2017-09-04,9900,2017-09-07,3,PE,,,,,,,808.0808080808081,,,,,2017
2017-09-05,10050,2017-09-07,2,CE,,,,,,,796.0199004975125,,,,,2017
2017-09-05,9850,2017-09-07,2,PE,,,,,,,812.1827411167512,,,,,2017
2017-09-06,10000,2017-09-07,1,CE,,,,,,,800.0,,,,,2017
2017-09-06,9800,2017-09-07,1,PE,,,,,,,816.3265306122449,,,,,2017
2017-09-07,10050,2017-09-07,0,CE,,,,,,,796.0199004975125,,,,,2017
2017-09-07,9850,2017-09-07,0,PE,,,,,,,812.1827411167512,,,,,2017
2017-09-08,10050,2017-09-14,6,CE,,,,,,,796.0199004975125,,,,,2017
2017-09-08,9850,2017-09-14,6,PE,,,,,,,812.1827411167512,,,,,2017
2017-09-11,10050,2017-09-14,3,CE,,,,,,,796.0199004975125,,,,,2017
2017-09-11,9850,2017-09-14,3,PE,,,,,,,812.1827411167512,,,,,2017
2017-09-12,10150,2017-09-14,2,CE,,,,,,,788.1773399014778,,,,,2017
2017-09-12,9950,2017-09-14,2,PE,,,,,,,804.0201005025126,,,,,2017
2017-09-13,10200,2017-09-14,1,CE,,,,,,,784.3137254901961,,,,,2017
2017-09-13,10000,2017-09-14,1,PE,,,,,,,800.0,,,,,2017
2017-09-14,10200,2017-09-14,0,CE,,,,,,,784.3137254901961,,,,,2017
2017-09-14,10000,2017-09-14,0,PE,,,,,,,800.0,,,,,2017
2017-09-15,10150,2017-09-21,6,CE,,,,,,,788.1773399014778,,,,,2017
2017-09-15,9950,2017-09-21,6,PE,,,,,,,804.0201005025126,,,,,2017
2017-09-18,10250,2017-09-21,3,CE,,,,,,,780.4878048780488,,,,,2017
2017-09-18,10050,2017-09-21,3,PE,,,,,,,796.0199004975125,,,,,2017
2017-09-19,10300,2017-09-21,2,CE,,,,,,,776.6990291262136,,,,,2017
2017-09-19,10050,2017-09-21,2,PE,,,,,,,796.0199004975125,,,,,2017
2017-09-20,10250,2017-09-21,1,CE,,,,,,,780.4878048780488,,,,,2017
2017-09-20,10050,2017-09-21,1,PE,,,,,,,796.0199004975125,,,,,2017
2017-09-21,10250,2017-09-21,0,CE,,,,,,,780.4878048780488,,,,,2017
2017-09-21,10050,2017-09-21,0,PE,,,,,,,796.0199004975125,,,,,2017
2017-09-22,10200,2017-09-28,6,CE,12.05,6.15,2017-09-22 15:29:00,13.4,5.0,5.9,784.3137254901961,4627.450980392157,0.18200000000000002,4627.268980392158,0.4627268980392158,2017
2017-09-22,10000,2017-09-28,6,PE,30.55,38.1875,2017-09-22 09:30:00,74.5,33.55,-7.637499999999999,800.0,-6109.999999999999,0.687375,-6110.6873749999995,-0.6110687374999999,2017
2017-09-25,10050,2017-09-28,3,CE,19.85,6.65,2017-09-25 15:30:00,17.55,5.55,13.200000000000001,796.0199004975125,10507.462686567165,0.265,10507.197686567166,1.0507197686567167,2017
2017-09-25,9850,2017-09-28,3,PE,25.85,32.3125,2017-09-25 09:32:00,54.0,27.95,-6.462499999999999,812.1827411167512,-5248.730964467004,0.5816250000000001,-5249.312589467004,-0.5249312589467003,2017
2017-09-26,9950,2017-09-28,2,CE,16.7,20.875,2017-09-26 09:18:00,21.8,9.65,-4.175000000000001,804.0201005025126,-3356.783919597991,0.37575000000000003,-3357.159669597991,-0.3357159669597991,2017
2017-09-26,9800,2017-09-28,2,PE,23.35,29.1875,2017-09-26 10:15:00,37.45,10.15,-5.837499999999999,816.3265306122449,-4765.306122448978,0.525375,-4765.831497448979,-0.47658314974489785,2017
2017-09-27,10000,2017-09-28,1,CE,6.85,0.7,2017-09-27 15:30:00,8.3,0.7,6.1499999999999995,800.0,4920.0,0.0755,4919.9245,0.49199245,2017
2017-09-27,9800,2017-09-28,1,PE,10.1,12.625,2017-09-27 09:50:00,88.2,6.9,-2.5250000000000004,816.3265306122449,-2061.2244897959185,0.22725,-2061.4517397959185,-0.20614517397959184,2017
2017-09-28,9850,2017-09-28,0,CE,1.2,1.5,2017-09-28 09:19:00,3.5,0.05,-0.30000000000000004,812.1827411167512,-243.65482233502541,0.027000000000000003,-243.6818223350254,-0.02436818223350254,2017
2017-09-28,9650,2017-09-28,0,PE,10.0,12.5,2017-09-28 09:27:00,15.75,0.05,-2.5,829.0155440414508,-2072.538860103627,0.225,-2072.763860103627,-0.20727638601036272,2017
2017-09-29,9900,2017-10-05,6,CE,,,,,,,808.0808080808081,,,,,2017
2017-09-29,9700,2017-10-05,6,PE,,,,,,,824.7422680412371,,,,,2017
2017-10-03,10000,2017-10-05,2,CE,,,,,,,800.0,,,,,2017
2017-10-03,9800,2017-10-05,2,PE,,,,,,,816.3265306122449,,,,,2017
2017-10-04,10000,2017-10-05,1,CE,,,,,,,800.0,,,,,2017
2017-10-04,9800,2017-10-05,1,PE,,,,,,,816.3265306122449,,,,,2017
2017-10-05,10050,2017-10-05,0,CE,,,,,,,796.0199004975125,,,,,2017
2017-10-05,9850,2017-10-05,0,PE,,,,,,,812.1827411167512,,,,,2017
2017-10-06,10000,2017-10-12,6,CE,,,,,,,800.0,,,,,2017
2017-10-06,9800,2017-10-12,6,PE,,,,,,,816.3265306122449,,,,,2017
2017-10-09,10100,2017-10-12,3,CE,,,,,,,792.0792079207921,,,,,2017
2017-10-09,9900,2017-10-12,3,PE,,,,,,,808.0808080808081,,,,,2017
2017-10-10,10100,2017-10-12,2,CE,,,,,,,792.0792079207921,,,,,2017
2017-10-10,9900,2017-10-12,2,PE,,,,,,,808.0808080808081,,,,,2017
2017-10-11,10150,2017-10-12,1,CE,,,,,,,788.1773399014778,,,,,2017
2017-10-11,9950,2017-10-12,1,PE,,,,,,,804.0201005025126,,,,,2017
2017-10-12,10100,2017-10-12,0,CE,,,,,,,792.0792079207921,,,,,2017
2017-10-12,9900,2017-10-12,0,PE,,,,,,,808.0808080808081,,,,,2017
2017-10-13,10200,2017-10-19,6,CE,,,,,,,784.3137254901961,,,,,2017
2017-10-13,10000,2017-10-19,6,PE,,,,,,,800.0,,,,,2017
2017-10-16,10300,2017-10-19,3,CE,,,,,,,776.6990291262136,,,,,2017
2017-10-16,10100,2017-10-19,3,PE,,,,,,,792.0792079207921,,,,,2017
2017-10-17,10350,2017-10-19,2,CE,,,,,,,772.9468599033817,,,,,2017
2017-10-17,10150,2017-10-19,2,PE,,,,,,,788.1773399014778,,,,,2017
2017-10-18,10300,2017-10-19,1,CE,,,,,,,776.6990291262136,,,,,2017
2017-10-18,10100,2017-10-19,1,PE,,,,,,,792.0792079207921,,,,,2017
2017-10-19,10300,2017-10-19,0,CE,,,,,,,776.6990291262136,,,,,2017
2017-10-19,10100,2017-10-19,0,PE,,,,,,,792.0792079207921,,,,,2017
2017-10-23,10300,2017-10-26,3,CE,9.0,11.25,2017-10-23 09:19:00,16.4,4.95,-2.25,776.6990291262136,-1747.5728155339807,0.2025,-1747.7753155339808,-0.1747775315533981,2017
2017-10-23,10050,2017-10-26,3,PE,17.8,22.25,2017-10-23 09:51:00,34.6,12.5,-4.449999999999999,796.0199004975125,-3542.28855721393,0.40049999999999997,-3542.68905721393,-0.354268905721393,2017
2017-10-24,10300,2017-10-26,2,CE,11.6,14.5,2017-10-24 09:46:00,18.75,9.15,-2.9000000000000004,776.6990291262136,-2252.4271844660198,0.261,-2252.6881844660197,-0.225268818446602,2017
2017-10-24,10100,2017-10-26,2,PE,18.2,11.8,2017-10-24 15:29:00,21.75,10.85,6.399999999999999,792.0792079207921,5069.306930693068,0.3,5069.006930693068,0.5069006930693069,2017
2017-10-25,10400,2017-10-26,1,CE,9.05,11.3125,2017-10-25 09:16:00,13.0,1.65,-2.2624999999999993,769.2307692307693,-1740.384615384615,0.203625,-1740.5882403846151,-0.1740588240384615,2017
2017-10-25,10200,2017-10-26,1,PE,8.2,10.25,2017-10-25 09:18:00,18.1,6.35,-2.0500000000000007,784.3137254901961,-1607.8431372549026,0.1845,-1608.0276372549026,-0.16080276372549024,2017
2017-10-26,10400,2017-10-26,0,CE,0.9,1.125,2017-10-26 11:39:00,2.05,0.05,-0.22499999999999998,769.2307692307693,-173.07692307692307,0.02025,-173.09717307692307,-0.017309717307692308,2017
2017-10-26,10200,2017-10-26,0,PE,4.1,5.125,2017-10-26 10:06:00,5.35,0.05,-1.0250000000000004,784.3137254901961,-803.9215686274513,0.09225,-804.0138186274513,-0.08040138186274512,2017
2017-10-27,10450,2017-11-02,6,CE,,,,,,,765.5502392344498,,,,,2017
2017-10-27,10250,2017-11-02,6,PE,,,,,,,780.4878048780488,,,,,2017
2017-10-30,10450,2017-11-02,3,CE,,,,,,,765.5502392344498,,,,,2017
2017-10-30,10250,2017-11-02,3,PE,,,,,,,780.4878048780488,,,,,2017
2017-10-31,10450,2017-11-02,2,CE,,,,,,,765.5502392344498,,,,,2017
2017-10-31,10250,2017-11-02,2,PE,,,,,,,780.4878048780488,,,,,2017
2017-11-01,10500,2017-11-02,1,CE,,,,,,,761.9047619047619,,,,,2017
2017-11-01,10300,2017-11-02,1,PE,,,,,,,776.6990291262136,,,,,2017
2017-11-02,10550,2017-11-02,0,CE,,,,,,,758.2938388625593,,,,,2017
2017-11-02,10350,2017-11-02,0,PE,,,,,,,772.9468599033817,,,,,2017
2017-11-03,10550,2017-11-09,6,CE,,,,,,,758.2938388625593,,,,,2017
2017-11-03,10350,2017-11-09,6,PE,,,,,,,772.9468599033817,,,,,2017
2017-11-06,10550,2017-11-09,3,CE,,,,,,,758.2938388625593,,,,,2017
2017-11-06,10350,2017-11-09,3,PE,,,,,,,772.9468599033817,,,,,2017
2017-11-07,10600,2017-11-09,2,CE,,,,,,,754.7169811320755,,,,,2017
2017-11-07,10350,2017-11-09,2,PE,,,,,,,772.9468599033817,,,,,2017
2017-11-08,10450,2017-11-09,1,CE,,,,,,,765.5502392344498,,,,,2017
2017-11-08,10250,2017-11-09,1,PE,,,,,,,780.4878048780488,,,,,2017
2017-11-09,10450,2017-11-09,0,CE,,,,,,,765.5502392344498,,,,,2017
2017-11-09,10250,2017-11-09,0,PE,,,,,,,780.4878048780488,,,,,2017
2017-11-10,10400,2017-11-16,6,CE,,,,,,,769.2307692307693,,,,,2017
2017-11-10,10200,2017-11-16,6,PE,,,,,,,784.3137254901961,,,,,2017
2017-11-13,10450,2017-11-16,3,CE,,,,,,,765.5502392344498,,,,,2017
2017-11-13,10200,2017-11-16,3,PE,,,,,,,784.3137254901961,,,,,2017
2017-11-14,10350,2017-11-16,2,CE,,,,,,,772.9468599033817,,,,,2017
2017-11-14,10100,2017-11-16,2,PE,,,,,,,792.0792079207921,,,,,2017
2017-11-15,10250,2017-11-16,1,CE,,,,,,,780.4878048780488,,,,,2017
2017-11-15,10050,2017-11-16,1,PE,,,,,,,796.0199004975125,,,,,2017
2017-11-16,10250,2017-11-16,0,CE,,,,,,,780.4878048780488,,,,,2017
2017-11-16,10050,2017-11-16,0,PE,,,,,,,796.0199004975125,,,,,2017
2017-11-17,10450,2017-11-23,6,CE,,,,,,,765.5502392344498,,,,,2017
2017-11-17,10200,2017-11-23,6,PE,,,,,,,784.3137254901961,,,,,2017
2017-11-20,10400,2017-11-23,3,CE,,,,,,,769.2307692307693,,,,,2017
2017-11-20,10200,2017-11-23,3,PE,,,,,,,784.3137254901961,,,,,2017
2017-11-21,10450,2017-11-23,2,CE,,,,,,,765.5502392344498,,,,,2017
2017-11-21,10250,2017-11-23,2,PE,,,,,,,780.4878048780488,,,,,2017
2017-11-22,10450,2017-11-23,1,CE,,,,,,,765.5502392344498,,,,,2017
2017-11-22,10250,2017-11-23,1,PE,,,,,,,780.4878048780488,,,,,2017
2017-11-23,10450,2017-11-23,0,CE,,,,,,,765.5502392344498,,,,,2017
2017-11-23,10250,2017-11-23,0,PE,,,,,,,780.4878048780488,,,,,2017
2017-11-24,10450,2017-11-30,6,CE,28.95,36.1875,2017-11-24 10:05:00,41.9,27.3,-7.237500000000001,765.5502392344498,-5540.669856459331,0.651375,-5541.321231459331,-0.5541321231459332,2017
2017-11-24,10250,2017-11-30,6,PE,21.95,14.2,2017-11-24 15:30:00,22.2,14.2,7.75,780.4878048780488,6048.780487804878,0.3615,6048.418987804878,0.6048418987804878,2017
2017-11-27,10450,2017-11-30,3,CE,16.15,20.1875,2017-11-27 14:12:00,33.4,13.5,-4.037500000000001,765.5502392344498,-3090.9090909090924,0.363375,-3091.2724659090923,-0.3091272465909092,2017
2017-11-27,10250,2017-11-30,3,PE,17.5,7.3,2017-11-27 15:29:00,20.3,6.75,10.2,780.4878048780488,7960.975609756097,0.24800000000000003,7960.727609756097,0.7960727609756098,2017
2017-11-28,10500,2017-11-30,2,CE,9.4,11.75,2017-11-28 09:19:00,13.45,4.6,-2.3499999999999996,761.9047619047619,-1790.4761904761904,0.2115,-1790.6876904761903,-0.179068769047619,2017
2017-11-28,10300,2017-11-30,2,PE,14.4,18.0,2017-11-28 14:05:00,22.65,9.3,-3.5999999999999996,776.6990291262136,-2796.116504854369,0.324,-2796.440504854369,-0.27964405048543695,2017
2017-11-29,10500,2017-11-30,1,CE,6.7,1.55,2017-11-29 15:29:00,8.05,1.55,5.15,761.9047619047619,3923.8095238095243,0.0825,3923.7270238095243,0.3923727023809524,2017
2017-11-29,10250,2017-11-30,1,PE,6.25,5.0,2017-11-29 15:29:00,7.4,3.3,1.25,780.4878048780488,975.609756097561,0.1125,975.497256097561,0.09754972560975611,2017
2017-11-30,10450,2017-11-30,0,CE,0.6,0.75,2017-11-30 09:17:00,0.9,0.05,-0.15000000000000002,765.5502392344498,-114.83253588516749,0.013500000000000002,-114.84603588516748,-0.011484603588516747,2017
2017-11-30,10250,2017-11-30,0,PE,6.2,7.75,2017-11-30 09:26:00,28.15,0.8,-1.5499999999999998,780.4878048780488,-1209.7560975609754,0.13949999999999999,-1209.8955975609754,-0.12098955975609754,2017
2017-12-01,10350,2017-12-07,6,CE,,,,,,,772.9468599033817,,,,,2017
2017-12-01,10150,2017-12-07,6,PE,,,,,,,788.1773399014778,,,,,2017
2017-12-04,10300,2017-12-07,3,CE,,,,,,,776.6990291262136,,,,,2017
2017-12-04,10050,2017-12-07,3,PE,,,,,,,796.0199004975125,,,,,2017
2017-12-05,10200,2017-12-07,2,CE,,,,,,,784.3137254901961,,,,,2017
2017-12-05,10000,2017-12-07,2,PE,,,,,,,800.0,,,,,2017
2017-12-06,10200,2017-12-07,1,CE,,,,,,,784.3137254901961,,,,,2017
2017-12-06,10000,2017-12-07,1,PE,,,,,,,800.0,,,,,2017
2017-12-07,10150,2017-12-07,0,CE,,,,,,,788.1773399014778,,,,,2017
2017-12-07,9950,2017-12-07,0,PE,,,,,,,804.0201005025126,,,,,2017
2017-12-08,10300,2017-12-14,6,CE,,,,,,,776.6990291262136,,,,,2017
2017-12-08,10100,2017-12-14,6,PE,,,,,,,792.0792079207921,,,,,2017
2017-12-11,10400,2017-12-14,3,CE,,,,,,,769.2307692307693,,,,,2017
2017-12-11,10200,2017-12-14,3,PE,,,,,,,784.3137254901961,,,,,2017
2017-12-12,10450,2017-12-14,2,CE,,,,,,,765.5502392344498,,,,,2017
2017-12-12,10200,2017-12-14,2,PE,,,,,,,784.3137254901961,,,,,2017
2017-12-13,10350,2017-12-14,1,CE,,,,,,,772.9468599033817,,,,,2017
2017-12-13,10150,2017-12-14,1,PE,,,,,,,788.1773399014778,,,,,2017
2017-12-14,10350,2017-12-14,0,CE,,,,,,,772.9468599033817,,,,,2017
2017-12-14,10150,2017-12-14,0,PE,,,,,,,788.1773399014778,,,,,2017
2017-12-15,10450,2017-12-21,6,CE,,,,,,,765.5502392344498,,,,,2017
2017-12-15,10250,2017-12-21,6,PE,,,,,,,780.4878048780488,,,,,2017
2017-12-18,10350,2017-12-21,3,CE,,,,,,,772.9468599033817,,,,,2017
2017-12-18,10150,2017-12-21,3,PE,,,,,,,788.1773399014778,,,,,2017
2017-12-19,10500,2017-12-21,2,CE,,,,,,,761.9047619047619,,,,,2017
2017-12-19,10300,2017-12-21,2,PE,,,,,,,776.6990291262136,,,,,2017
2017-12-20,10600,2017-12-21,1,CE,,,,,,,754.7169811320755,,,,,2017
2017-12-20,10400,2017-12-21,1,PE,,,,,,,769.2307692307693,,,,,2017
2017-12-21,10600,2017-12-21,0,CE,,,,,,,754.7169811320755,,,,,2017
2017-12-21,10350,2017-12-21,0,PE,,,,,,,772.9468599033817,,,,,2017
2017-12-22,10550,2017-12-28,6,CE,17.05,21.3125,2017-12-22 10:11:00,26.4,17.4,-4.262499999999999,758.2938388625593,-3232.2274881516582,0.383625,-3232.611113151658,-0.3232611113151658,2017
2017-12-22,10350,2017-12-28,6,PE,23.9,12.05,2017-12-22 15:29:00,24.0,12.05,11.849999999999998,772.9468599033817,9159.42028985507,0.35950000000000004,9159.06078985507,0.915906078985507,2017
2017-12-26,10600,2017-12-28,2,CE,8.7,10.875,2017-12-26 15:24:00,10.9,6.65,-2.1750000000000007,754.7169811320755,-1641.5094339622647,0.19575,-1641.7051839622648,-0.16417051839622648,2017
2017-12-26,10400,2017-12-28,2,PE,16.75,5.8,2017-12-26 15:30:00,17.45,5.75,10.95,769.2307692307693,8423.076923076924,0.2255,8422.851423076923,0.8422851423076924,2017
2017-12-27,10650,2017-12-28,1,CE,2.05,2.5625,2017-12-27 09:18:00,3.9,0.6,-0.5125000000000002,751.1737089201878,-384.9765258215964,0.046125,-385.0226508215964,-0.03850226508215964,2017
2017-12-27,10450,2017-12-28,1,PE,10.55,13.1875,2017-12-27 14:46:00,19.05,3.85,-2.6374999999999993,765.5502392344498,-2019.1387559808609,0.237375,-2019.3761309808608,-0.20193761309808608,2017
2017-12-28,10600,2017-12-28,0,CE,0.8,1.0,2017-12-28 09:16:00,1.5,0.05,-0.19999999999999996,754.7169811320755,-150.94339622641508,0.018000000000000002,-150.96139622641508,-0.015096139622641508,2017
