Day,Strike,Expiry,DTE,Option Type,Entry Price,Initial SL,Exit Price,Exit Time,Max Price After Entry,Min Price After Entry,Points,Qty,Pnl,Slippage,Final PnL,Margin,ROI%,Trade Year
2023-02-13,17700,2023-02-16,3,PE,36.6,45.75,45.75,2023-02-13 09:53:00,78.7,31.75,-9.149999999999999,1129.9435028248588,-10338.983050847457,0.8235,-11269.491525423728,250.0,-1.1269491525423727,2023
2023-02-14,18000,2023-02-16,2,CE,20.4,25.5,25.5,2023-02-14 11:51:00,46.65,18.65,-5.100000000000001,1111.111111111111,-5666.666666666668,0.459,-6176.666666666668,250.0,-0.6176666666666667,2023
2023-02-14,17650,2023-02-16,2,PE,25.55,31.9375,10.25,2023-02-14 15:30:00,26.2,8.2,15.3,1133.14447592068,17337.110481586406,0.358,16931.4447592068,250.0,1.69314447592068,2023
2023-02-15,18100,2023-02-16,1,CE,6.8,8.5,8.5,2023-02-15 10:05:00,15.85,3.9,-1.7000000000000002,1104.9723756906078,-1878.4530386740335,0.153,-2047.5138121546966,250.0,-0.20475138121546965,2023
2023-02-15,17700,2023-02-16,1,PE,15.4,19.25,4.25,2023-02-15 15:30:00,15.8,3.7,11.15,1129.9435028248588,12598.870056497177,0.19649999999999998,12376.83615819209,250.0,1.237683615819209,2023
2023-02-16,18300,2023-02-16,0,CE,1.4,1.75,1.75,2023-02-16 09:39:00,1.9,0.05,-0.3500000000000001,1092.896174863388,-382.5136612021859,0.0315,-416.9398907103826,250.0,-0.04169398907103826,2023
2023-02-16,17900,2023-02-16,0,PE,5.15,6.4375,0.05,2023-02-16 15:29:00,4.9,0.05,5.1000000000000005,1117.31843575419,5698.32402234637,0.052000000000000005,5640.223463687152,250.0,0.5640223463687152,2023
2023-02-17,18150,2023-02-23,6,CE,33.3,41.625,41.625,2023-02-17 09:45:00,49.9,23.55,-8.325000000000003,1101.9283746556473,-9173.553719008267,0.74925,-9999.17355371901,250.0,-0.9999173553719011,2023
2023-02-17,17800,2023-02-23,6,PE,45.35,56.6875,56.6875,2023-02-17 13:32:00,69.35,28.7,-11.337499999999999,1123.5955056179776,-12738.764044943819,1.020375,-13885.252808988762,250.0,-1.3885252808988762,2023
2023-02-20,18150,2023-02-23,3,CE,25.2,31.5,13.05,2023-02-20 15:29:00,30.4,12.4,12.149999999999999,1101.9283746556473,13388.429752066113,0.3825,12966.942148760329,250.0,1.296694214876033,2023
2023-02-20,17800,2023-02-23,3,PE,34.7,43.375,43.375,2023-02-20 09:31:00,72.75,23.6,-8.674999999999997,1123.5955056179776,-9747.191011235953,0.78075,-10624.438202247187,250.0,-1.0624438202247186,2023
2023-02-21,18100,2023-02-23,2,CE,18.55,23.1875,7.75,2023-02-21 15:29:00,22.35,6.95,10.8,1104.9723756906078,11933.701657458565,0.263,11643.093922651935,250.0,1.1643093922651935,2023
2023-02-21,17750,2023-02-23,2,PE,34.55,43.1875,43.1875,2023-02-21 12:38:00,47.2,21.0,-8.637500000000003,1126.7605633802818,-9732.394366197188,0.777375,-10608.309859154933,250.00000000000006,-1.0608309859154932,2023
2023-02-22,17950,2023-02-23,1,CE,11.9,14.875,3.0,2023-02-22 15:30:00,12.9,3.0,8.9,1114.2061281337046,9916.434540389972,0.149,9750.41782729805,249.99999999999994,0.975041782729805,2023
2023-02-22,17600,2023-02-23,1,PE,17.55,21.9375,21.9375,2023-02-22 09:45:00,102.4,14.5,-4.387499999999999,1136.3636363636365,-4985.795454545454,0.394875,-5434.517045454545,250.00000000000006,-0.5434517045454544,2023
2023-02-23,17750,2023-02-23,0,CE,5.45,6.8125,0.05,2023-02-23 15:29:00,5.3,0.05,5.4,1126.7605633802818,6084.507042253523,0.055,6022.535211267607,250.00000000000006,0.6022535211267608,2023
2023-02-23,17400,2023-02-23,0,PE,9.05,11.3125,11.3125,2023-02-23 09:24:00,22.85,0.05,-2.2624999999999993,1149.4252873563219,-2600.5747126436772,0.203625,-2834.626436781609,250.0,-0.28346264367816093,2023
2023-02-24,17750,2023-03-02,6,CE,51.45,64.3125,20.1,2023-02-24 15:30:00,52.55,16.85,31.35,1126.7605633802818,35323.94366197184,0.7155000000000001,34517.74647887325,250.00000000000006,3.451774647887325,2023
2023-02-24,17400,2023-03-02,6,PE,46.15,57.6875,57.6875,2023-02-24 09:51:00,92.65,38.75,-11.537500000000001,1149.4252873563219,-13261.494252873565,1.038375,-14455.028735632186,250.0,-1.4455028735632187,2023
2023-02-27,17600,2023-03-02,3,CE,35.25,44.0625,26.2,2023-02-27 15:30:00,43.95,15.65,9.05,1136.3636363636365,10284.090909090912,0.6145,9585.795454545458,250.00000000000006,0.9585795454545457,2023
2023-02-27,17250,2023-03-02,3,PE,39.4,49.25,49.25,2023-02-27 09:59:00,66.25,25.25,-9.850000000000001,1159.4202898550725,-11420.289855072466,0.8865000000000001,-12448.115942028988,250.0,-1.2448115942028988,2023
2023-02-28,17550,2023-03-02,2,CE,34.8,43.5,10.75,2023-02-28 15:29:00,39.55,9.6,24.049999999999997,1139.6011396011395,27407.4074074074,0.45549999999999996,26888.31908831908,249.99999999999994,2.688831908831908,2023
2023-02-28,17200,2023-03-02,2,PE,21.75,27.1875,27.1875,2023-02-28 13:33:00,47.35,14.95,-5.4375,1162.7906976744184,-6322.67441860465,0.489375,-6891.715116279069,249.99999999999994,-0.6891715116279069,2023
2023-03-01,17550,2023-03-02,1,CE,13.05,16.3125,16.3125,2023-03-01 09:21:00,17.55,10.85,-3.2624999999999993,1139.6011396011395,-3717.948717948717,0.293625,-4052.564102564101,249.99999999999994,-0.4052564102564101,2023
2023-03-01,17200,2023-03-02,1,PE,16.3,20.375,3.0,2023-03-01 15:30:00,15.6,2.9,13.3,1162.7906976744184,15465.116279069765,0.193,15240.697674418603,249.99999999999994,1.5240697674418604,2023
2023-03-02,17600,2023-03-02,0,CE,3.25,4.0625,0.05,2023-03-02 15:29:00,3.05,0.05,3.2,1136.3636363636365,3636.363636363637,0.033,3598.863636363637,250.00000000000006,0.3598863636363637,2023
2023-03-02,17250,2023-03-02,0,PE,3.05,3.8125,3.8125,2023-03-02 09:26:00,7.05,0.05,-0.7625000000000002,1159.4202898550725,-884.057971014493,0.068625,-963.6231884057974,250.0,-0.09636231884057975,2023
2023-03-03,17650,2023-03-09,6,CE,18.0,22.5,22.5,2023-03-03 09:21:00,79.65,19.7,-4.5,1133.14447592068,-5099.15014164306,0.405,-5558.073654390935,250.0,-0.5558073654390936,2023
2023-03-03,17300,2023-03-09,6,PE,40.65,50.8125,12.0,2023-03-03 15:30:00,36.4,11.6,28.65,1156.0693641618495,33121.38728323699,0.5265,32512.716763005774,249.99999999999994,3.2512716763005773,2023
2023-03-06,17850,2023-03-09,3,CE,17.9,22.375,22.375,2023-03-06 09:17:00,45.6,12.75,-4.475000000000001,1120.4481792717088,-5014.005602240898,0.40275,-5465.266106442579,250.00000000000006,-0.546526610644258,2023
2023-03-06,17500,2023-03-09,3,PE,15.05,18.8125,10.2,2023-03-06 15:30:00,14.7,8.6,4.850000000000001,1142.857142857143,5542.857142857145,0.2525,5254.285714285716,250.0,0.5254285714285716,2023
2023-03-08,17850,2023-03-09,1,CE,5.3,6.625,6.625,2023-03-08 09:34:00,11.15,3.6,-1.3250000000000002,1120.4481792717088,-1484.5938375350142,0.11925000000000001,-1618.2072829131657,250.00000000000006,-0.16182072829131658,2023
2023-03-08,17500,2023-03-09,1,PE,30.85,38.5625,4.25,2023-03-08 15:30:00,28.4,3.7,26.6,1142.857142857143,30400.000000000004,0.35100000000000003,29998.857142857145,250.0,2.9998857142857145,2023
2023-03-09,17950,2023-03-09,0,CE,1.45,1.8125,0.05,2023-03-09 15:29:00,1.2,0.05,1.4,1114.2061281337046,1559.8885793871864,0.015,1543.1754874651808,249.99999999999994,0.1543175487465181,2023
2023-03-09,17600,2023-03-09,0,PE,5.15,6.4375,6.4375,2023-03-09 09:59:00,12.55,1.4,-1.2874999999999996,1136.3636363636365,-1463.0681818181815,0.115875,-1594.7443181818178,250.00000000000006,-0.15947443181818177,2023
2023-03-10,17600,2023-03-16,6,CE,42.35,52.9375,32.85,2023-03-10 15:30:00,41.65,24.05,9.5,1136.3636363636365,10795.454545454546,0.752,9940.909090909092,250.00000000000006,0.9940909090909091,2023
2023-03-10,17250,2023-03-16,6,PE,58.25,72.8125,72.8125,2023-03-10 09:42:00,75.05,38.2,-14.5625,1159.4202898550725,-16884.057971014492,1.310625,-18403.623188405796,250.0,-1.8403623188405795,2023
2023-03-13,17600,2023-03-16,3,CE,35.8,44.75,44.75,2023-03-13 09:16:00,61.6,9.0,-8.950000000000003,1136.3636363636365,-10170.45454545455,0.8055,-11085.79545454546,250.00000000000006,-1.108579545454546,2023
2023-03-13,17250,2023-03-16,3,PE,36.5,45.625,45.625,2023-03-13 11:31:00,189.35,17.35,-9.125,1159.4202898550725,-10579.710144927536,0.82125,-11531.884057971014,250.0,-1.1531884057971014,2023
2023-03-14,17350,2023-03-16,2,CE,41.5,51.875,51.875,2023-03-14 09:31:00,53.6,13.7,-10.375,1152.7377521613832,-11959.654178674351,0.93375,-13036.023054755042,250.0,-1.3036023054755042,2023
2023-03-14,17000,2023-03-16,2,PE,59.0,73.75,73.75,2023-03-14 10:24:00,87.6,34.3,-14.75,1176.4705882352941,-17352.941176470587,1.3275000000000001,-18914.70588235294,250.0,-1.891470588235294,2023
2023-03-15,17350,2023-03-16,1,CE,30.45,38.0625,3.15,2023-03-15 15:30:00,29.5,3.05,27.3,1152.7377521613832,31469.740634005764,0.336,31082.42074927954,250.0,3.108242074927954,2023
2023-03-15,17000,2023-03-16,1,PE,18.8,23.5,23.5,2023-03-15 09:25:00,91.45,17.05,-4.699999999999999,1176.4705882352941,-5529.411764705882,0.423,-6027.058823529411,250.0,-0.6027058823529411,2023
2023-03-16,17150,2023-03-16,0,CE,6.0,7.5,7.5,2023-03-16 09:21:00,9.6,0.05,-1.5,1166.1807580174927,-1749.271137026239,0.135,-1906.7055393586006,250.0,-0.19067055393586005,2023
2023-03-16,16800,2023-03-16,0,PE,13.25,16.5625,16.5625,2023-03-16 09:30:00,28.8,0.05,-3.3125,1190.4761904761906,-3943.452380952381,0.29812500000000003,-4298.363095238096,250.00000000000006,-0.42983630952380963,2023
2023-03-17,17300,2023-03-23,6,CE,67.5,84.375,48.75,2023-03-17 15:30:00,71.65,28.75,18.75,1156.0693641618495,21676.30057803468,1.1625,20332.36994219653,249.99999999999994,2.033236994219653,2023
2023-03-17,16950,2023-03-23,6,PE,70.5,88.125,88.125,2023-03-17 11:09:00,126.5,44.15,-17.625,1134.7517730496454,-20000.0,1.58625,-21800.0,240.4255319148936,-2.18,2023
2023-03-20,17250,2023-03-23,3,CE,30.85,38.5625,25.95,2023-03-20 15:30:00,30.0,14.1,4.900000000000002,1159.4202898550725,5681.159420289858,0.568,5022.608695652177,250.0,0.5022608695652176,2023
2023-03-20,16900,2023-03-23,3,PE,75.2,94.0,94.0,2023-03-20 09:21:00,162.65,63.9,-18.799999999999997,1063.8297872340427,-20000.0,1.692,-21800.0,224.7340425531915,-2.18,2023
2023-03-21,17250,2023-03-23,2,CE,32.1,40.125,32.0,2023-03-21 15:30:00,39.15,22.45,0.10000000000000142,1159.4202898550725,115.9420289855089,0.6409999999999999,-627.2463768115924,250.0,-0.06272463768115924,2023
2023-03-21,16900,2023-03-23,2,PE,44.35,55.4375,55.4375,2023-03-21 09:48:00,60.15,20.15,-11.087499999999999,1183.4319526627219,-13121.301775147927,0.997875,-14302.218934911241,250.0,-1.430221893491124,2023
2023-03-22,17350,2023-03-23,1,CE,15.4,19.25,19.25,2023-03-22 09:18:00,19.3,7.3,-3.8499999999999996,1152.7377521613832,-4438.040345821325,0.3465,-4837.463976945244,250.0,-0.48374639769452443,2023
2023-03-22,17000,2023-03-23,1,PE,22.8,28.5,28.5,2023-03-22 09:36:00,39.05,19.45,-5.699999999999999,1176.4705882352941,-6705.882352941176,0.513,-7309.411764705882,250.0,-0.7309411764705882,2023
2023-03-23,17250,2023-03-23,0,CE,5.45,6.8125,6.8125,2023-03-23 10:16:00,11.7,0.05,-1.3624999999999998,1159.4202898550725,-1579.710144927536,0.122625,-1721.8840579710143,250.0,-0.17218840579710143,2023
2023-03-23,16950,2023-03-23,0,PE,17.25,21.5625,0.05,2023-03-23 15:30:00,16.8,0.05,17.2,1179.9410029498524,20294.98525073746,0.17300000000000001,20090.85545722714,250.0,2.009085545722714,2023
2023-03-24,17250,2023-03-29,5,CE,47.95,59.9375,16.7,2023-03-24 15:30:00,49.35,16.7,31.250000000000004,1159.4202898550725,36231.88405797102,0.6465000000000001,35482.31884057972,250.0,3.548231884057972,2023
2023-03-24,16900,2023-03-29,5,PE,49.45,61.8125,61.8125,2023-03-24 09:25:00,99.6,38.3,-12.362499999999997,1183.4319526627219,-14630.177514792897,1.112625,-15946.893491124256,250.0,-1.5946893491124257,2023
2023-03-27,17150,2023-03-29,2,CE,44.6,55.75,55.75,2023-03-27 12:10:00,66.2,25.1,-11.149999999999999,1166.1807580174927,-13002.915451895042,1.0035,-14173.177842565598,250.0,-1.4173177842565599,2023
2023-03-27,16800,2023-03-29,2,PE,36.45,45.5625,45.5625,2023-03-27 09:21:00,52.05,12.15,-9.112499999999997,1190.4761904761906,-10848.214285714283,0.820125,-11824.55357142857,250.00000000000006,-1.182455357142857,2023
2023-03-28,17200,2023-03-29,1,CE,19.35,24.1875,24.1875,2023-03-28 09:20:00,24.45,2.85,-4.837499999999999,1162.7906976744184,-5624.999999999997,0.435375,-6131.249999999997,249.99999999999994,-0.6131249999999998,2023
2023-03-28,16850,2023-03-29,1,PE,18.05,22.5625,22.5625,2023-03-28 09:47:00,34.75,13.5,-4.512499999999999,1186.9436201780416,-5356.0830860534115,0.40612499999999996,-5838.13056379822,250.0,-0.583813056379822,2023
2023-03-29,17150,2023-03-29,0,CE,4.0,5.0,5.0,2023-03-29 10:25:00,6.35,0.05,-1.0,1166.1807580174927,-1166.1807580174927,0.09,-1271.1370262390672,250.0,-0.12711370262390673,2023
2023-03-29,16800,2023-03-29,0,PE,4.1,5.125,0.05,2023-03-29 15:29:00,4.05,0.05,4.05,1190.4761904761906,4821.428571428572,0.041499999999999995,4772.02380952381,250.00000000000006,0.477202380952381,2023
2023-03-31,17400,2023-04-06,6,CE,30.85,38.5625,38.5625,2023-03-31 09:17:00,94.1,37.45,-7.712499999999999,1149.4252873563219,-8864.94252873563,0.694125,-9662.787356321836,250.0,-0.9662787356321836,2023
2023-03-31,17050,2023-04-06,6,PE,47.55,59.4375,21.0,2023-03-31 15:30:00,44.0,20.6,26.549999999999997,1173.0205278592375,31143.695014662753,0.6855,30339.589442815242,250.0,3.0339589442815242,2023
2023-04-03,17600,2023-04-06,3,CE,17.4,21.75,7.3,2023-04-03 15:30:00,18.65,6.55,10.099999999999998,1136.3636363636365,11477.272727272726,0.247,11196.590909090908,250.00000000000006,1.1196590909090909,2023
2023-04-03,17250,2023-04-06,3,PE,46.2,57.75,57.75,2023-04-03 09:40:00,60.75,20.35,-11.549999999999997,1159.4202898550725,-13391.304347826084,1.0395,-14596.521739130432,250.0,-1.4596521739130432,2023
2023-04-05,17600,2023-04-06,1,CE,6.8,8.5,8.5,2023-04-05 09:16:00,26.95,8.55,-1.7000000000000002,1136.3636363636365,-1931.8181818181822,0.153,-2105.6818181818185,250.00000000000006,-0.21056818181818185,2023
2023-04-05,17250,2023-04-06,1,PE,16.95,21.1875,3.9,2023-04-05 15:30:00,15.0,3.35,13.049999999999999,1159.4202898550725,15130.434782608694,0.2085,14888.695652173912,250.0,1.4888695652173911,2023
2023-04-06,17700,2023-04-06,0,CE,1.8,2.25,2.25,2023-04-06 10:03:00,6.6,0.05,-0.44999999999999996,1129.9435028248588,-508.47457627118644,0.0405,-554.2372881355932,250.0,-0.055423728813559316,2023
2023-04-06,17350,2023-04-06,0,PE,4.6,5.75,0.05,2023-04-06 15:29:00,4.65,0.05,4.55,1152.7377521613832,5244.956772334293,0.04649999999999999,5191.354466858789,250.0,0.5191354466858789,2023
2023-04-10,17800,2023-04-13,3,CE,23.65,29.5625,12.5,2023-04-10 15:30:00,28.85,12.25,11.149999999999999,1123.5955056179776,12528.089887640448,0.3615,12121.91011235955,250.0,1.2121910112359549,2023
2023-04-10,17450,2023-04-13,3,PE,27.35,34.1875,15.9,2023-04-10 15:30:00,27.5,10.75,11.450000000000001,1146.1318051575931,13123.209169054442,0.4325,12627.507163323784,250.0,1.2627507163323783,2023
2023-04-11,17900,2023-04-13,2,CE,6.95,8.6875,8.6875,2023-04-11 09:57:00,12.8,5.05,-1.7374999999999998,1117.31843575419,-1941.3407821229048,0.156375,-2116.0614525139663,250.0,-0.21160614525139665,2023
2023-04-11,17550,2023-04-13,2,PE,19.1,23.875,8.4,2023-04-11 15:30:00,21.05,7.75,10.700000000000001,1139.6011396011395,12193.732193732194,0.275,11880.34188034188,249.99999999999994,1.188034188034188,2023
2023-04-12,17950,2023-04-13,1,CE,2.95,3.6875,3.6875,2023-04-12 09:25:00,8.35,2.75,-0.7374999999999998,1114.2061281337046,-821.727019498607,0.066375,-895.6824512534815,249.99999999999994,-0.08956824512534815,2023
2023-04-12,17600,2023-04-13,1,PE,12.2,15.25,4.75,2023-04-12 15:30:00,13.4,4.4,7.449999999999999,1136.3636363636365,8465.909090909092,0.16949999999999998,8273.295454545454,250.00000000000006,0.8273295454545454,2023
2023-04-13,18000,2023-04-13,0,CE,1.2,1.5,1.5,2023-04-13 09:30:00,1.6,0.05,-0.30000000000000004,1111.111111111111,-333.33333333333337,0.027000000000000003,-363.3333333333334,250.0,-0.03633333333333334,2023
2023-04-13,17650,2023-04-13,0,PE,4.85,6.0625,0.05,2023-04-13 15:29:00,5.1,0.05,4.8,1133.14447592068,5439.093484419263,0.048999999999999995,5383.56940509915,250.0,0.538356940509915,2023
2023-04-17,18050,2023-04-20,3,CE,10.65,13.3125,3.6,2023-04-17 15:30:00,9.95,3.55,7.050000000000001,1108.0332409972298,7811.634349030471,0.14250000000000002,7653.739612188366,249.99999999999994,0.7653739612188366,2023
2023-04-17,17700,2023-04-20,3,PE,63.15,78.9375,78.9375,2023-04-17 09:16:00,143.65,53.9,-15.787500000000001,1129.9435028248588,-17838.98305084746,1.420875,-19444.49152542373,250.0,-1.9444491525423733,2023
2023-04-18,17950,2023-04-20,2,CE,7.75,9.6875,2.85,2023-04-18 15:29:00,8.65,2.7,4.9,1114.2061281337046,5459.610027855153,0.106,5341.50417827298,249.99999999999994,0.534150417827298,2023
2023-04-18,17600,2023-04-20,2,PE,25.9,32.375,32.375,2023-04-18 09:50:00,54.25,18.85,-6.475000000000001,1136.3636363636365,-7357.954545454548,0.58275,-8020.170454545457,250.00000000000006,-0.8020170454545457,2023
2023-04-19,17850,2023-04-20,1,CE,4.85,6.0625,2.0,2023-04-19 15:30:00,5.35,1.8,2.8499999999999996,1120.4481792717088,3193.27731092437,0.06849999999999999,3116.5266106442577,250.00000000000006,0.3116526610644258,2023
2023-04-19,17500,2023-04-20,1,PE,12.1,15.125,15.125,2023-04-19 13:42:00,17.4,6.5,-3.0250000000000004,1142.857142857143,-3457.142857142858,0.27225000000000005,-3768.285714285715,250.0,-0.3768285714285715,2023
2023-04-20,17800,2023-04-20,0,CE,1.75,2.1875,2.1875,2023-04-20 09:20:00,3.1,0.05,-0.4375,1123.5955056179776,-491.5730337078652,0.039375,-535.814606741573,250.0,-0.053581460674157304,2023
2023-04-20,17450,2023-04-20,0,PE,1.95,2.4375,0.05,2023-04-20 15:29:00,2.35,0.05,1.9,1146.1318051575931,2177.650429799427,0.02,2154.727793696275,250.0,0.2154727793696275,2023
2023-04-21,17800,2023-04-27,6,CE,36.0,45.0,22.0,2023-04-21 15:30:00,36.55,15.45,14.0,1123.5955056179776,15730.337078651686,0.58,15078.651685393259,250.0,1.5078651685393258,2023
2023-04-21,17450,2023-04-27,6,PE,25.85,32.3125,32.3125,2023-04-21 10:45:00,41.05,17.95,-6.462499999999999,1146.1318051575931,-7406.876790830944,0.5816250000000001,-8073.495702005729,250.0,-0.807349570200573,2023
2023-04-24,17900,2023-04-27,3,CE,11.05,13.8125,13.8125,2023-04-24 14:55:00,14.75,5.15,-2.7624999999999993,1117.31843575419,-3086.592178770949,0.248625,-3364.3854748603344,250.0,-0.33643854748603347,2023
2023-04-24,17550,2023-04-27,3,PE,25.4,31.75,31.75,2023-04-24 09:31:00,39.75,11.75,-6.350000000000001,1139.6011396011395,-7236.467236467238,0.5715,-7887.749287749289,249.99999999999994,-0.7887749287749289,2023
2023-04-25,17950,2023-04-27,2,CE,6.0,7.5,7.5,2023-04-25 10:21:00,9.25,3.15,-1.5,1114.2061281337046,-1671.309192200557,0.135,-1821.727019498607,249.99999999999994,-0.1821727019498607,2023
2023-04-25,17600,2023-04-27,2,PE,18.35,22.9375,8.6,2023-04-25 15:30:00,19.7,6.7,9.750000000000002,1136.3636363636365,11079.545454545458,0.2695,10773.295454545458,250.00000000000006,1.077329545454546,2023
2023-04-26,17950,2023-04-27,1,CE,3.4,4.25,4.25,2023-04-26 12:38:00,5.9,2.2,-0.8500000000000001,1114.2061281337046,-947.075208913649,0.0765,-1032.3119777158774,249.99999999999994,-0.10323119777158775,2023
2023-04-26,17600,2023-04-27,1,PE,9.5,11.875,11.875,2023-04-26 09:49:00,12.7,3.1,-2.375,1136.3636363636365,-2698.8636363636365,0.21375,-2941.761363636364,250.00000000000006,-0.29417613636363643,2023
2023-04-27,18000,2023-04-27,0,CE,1.15,1.4375,0.05,2023-04-27 15:30:00,1.3,0.05,1.0999999999999999,1111.111111111111,1222.222222222222,0.012,1208.8888888888887,250.0,0.12088888888888888,2023
2023-04-27,17650,2023-04-27,0,PE,3.4,4.25,0.05,2023-04-27 15:29:00,2.85,0.05,3.35,1133.14447592068,3796.033994334278,0.034499999999999996,3756.9405099150144,250.0,0.37569405099150144,2023
2023-04-28,18150,2023-05-04,6,CE,24.3,30.375,30.375,2023-04-28 15:06:00,34.25,14.3,-6.074999999999999,1101.9283746556473,-6694.2148760330565,0.54675,-7296.694214876032,250.0,-0.7296694214876032,2023
2023-04-28,17750,2023-05-04,6,PE,18.95,23.6875,23.6875,2023-04-28 09:22:00,30.1,8.45,-4.737500000000001,1126.7605633802818,-5338.028169014086,0.42637500000000006,-5818.450704225354,250.00000000000006,-0.5818450704225353,2023
2023-05-02,18300,2023-05-04,2,CE,13.3,16.625,16.625,2023-05-02 09:31:00,18.55,9.5,-3.3249999999999993,1092.896174863388,-3633.8797814207646,0.29925,-3960.9289617486334,250.0,-0.3960928961748633,2023
2023-05-02,17950,2023-05-04,2,PE,13.7,17.125,8.55,2023-05-02 15:30:00,16.95,6.9,5.149999999999999,1114.2061281337046,5738.161559888577,0.2225,5490.250696378827,249.99999999999994,0.5490250696378828,2023
2023-05-03,18300,2023-05-04,1,CE,4.6,5.75,2.5,2023-05-03 15:30:00,5.35,2.2,2.0999999999999996,1092.896174863388,2295.0819672131147,0.071,2217.486338797814,250.0,0.2217486338797814,2023
2023-05-03,17950,2023-05-04,1,PE,15.2,19.0,19.0,2023-05-03 13:54:00,20.45,7.8,-3.8000000000000007,1114.2061281337046,-4233.983286908078,0.342,-4615.041782729805,249.99999999999994,-0.4615041782729805,2023
2023-05-04,18250,2023-05-04,0,CE,1.65,2.0625,2.0625,2023-05-04 09:31:00,13.05,1.15,-0.4125000000000001,1095.890410958904,-452.05479452054806,0.037125,-492.73972602739735,250.0,-0.04927397260273973,2023
2023-05-04,17900,2023-05-04,0,PE,2.8,3.5,0.05,2023-05-04 15:29:00,2.0,0.05,2.75,1117.31843575419,3072.6256983240223,0.028499999999999998,3040.782122905028,250.0,0.3040782122905028,2023
2023-05-05,18300,2023-05-11,6,CE,39.35,49.1875,49.1875,2023-05-05 10:08:00,53.5,19.55,-9.837499999999999,1092.896174863388,-10751.36612021858,0.8853749999999999,-11718.98907103825,250.0,-1.1718989071038248,2023
2023-05-05,17950,2023-05-11,6,PE,22.65,28.3125,28.3125,2023-05-05 11:17:00,42.0,12.1,-5.662500000000001,1114.2061281337046,-6309.192200557104,0.509625,-6877.019498607243,249.99999999999994,-0.6877019498607243,2023
2023-05-08,18300,2023-05-11,3,CE,27.45,34.3125,34.3125,2023-05-08 09:25:00,75.8,28.4,-6.862500000000001,1092.896174863388,-7500.000000000002,0.6176250000000001,-8175.000000000002,250.0,-0.8175000000000002,2023
2023-05-08,17950,2023-05-11,3,PE,21.5,26.875,7.5,2023-05-08 15:30:00,20.8,6.95,14.0,1114.2061281337046,15598.885793871865,0.29,15275.76601671309,249.99999999999994,1.527576601671309,2023
2023-05-09,18500,2023-05-11,2,CE,10.05,12.5625,12.5625,2023-05-09 10:13:00,13.2,4.35,-2.5124999999999993,1081.081081081081,-2716.2162162162153,0.22612500000000002,-2960.675675675675,250.0,-0.2960675675675675,2023
2023-05-09,18100,2023-05-11,2,PE,12.7,15.875,15.875,2023-05-09 09:33:00,21.2,8.5,-3.1750000000000007,1104.9723756906078,-3508.2872928176807,0.28575,-3824.033149171272,250.0,-0.3824033149171272,2023
2023-05-10,18500,2023-05-11,1,CE,5.9,7.375,2.95,2023-05-10 15:30:00,6.6,2.5,2.95,1081.081081081081,3189.189189189189,0.08850000000000001,3093.5135135135138,250.0,0.30935135135135133,2023
2023-05-10,18150,2023-05-11,1,PE,14.2,17.75,17.75,2023-05-10 09:32:00,31.45,7.35,-3.5500000000000007,1101.9283746556473,-3911.8457300275486,0.3195,-4263.911845730028,250.0,-0.42639118457300285,2023
2023-05-11,18550,2023-05-11,0,CE,0.8,1.0,1.0,2023-05-11 09:25:00,1.5,0.05,-0.19999999999999996,1078.167115902965,-215.63342318059296,0.018000000000000002,-235.04043126684633,250.0,-0.02350404312668463,2023
2023-05-11,18150,2023-05-11,0,PE,2.3,2.875,2.875,2023-05-11 09:19:00,4.5,0.05,-0.5750000000000002,1101.9283746556473,-633.6088154269974,0.05175,-690.6336088154271,250.0,-0.06906336088154272,2023
2023-05-12,18450,2023-05-18,6,CE,27.35,34.1875,34.1875,2023-05-12 12:59:00,43.9,18.8,-6.837499999999999,1084.010840108401,-7411.92411924119,0.615375,-8078.997289972898,250.0,-0.8078997289972898,2023
2023-05-12,18100,2023-05-18,6,PE,45.9,57.375,57.375,2023-05-12 09:45:00,57.5,22.6,-11.475000000000001,1104.9723756906078,-12679.558011049727,1.03275,-13820.7182320442,250.0,-1.38207182320442,2023
2023-05-15,18500,2023-05-18,3,CE,21.35,26.6875,26.6875,2023-05-15 09:16:00,49.4,20.9,-5.337499999999999,1081.081081081081,-5770.270270270268,0.48037500000000005,-6289.594594594593,250.0,-0.6289594594594593,2023
2023-05-15,18150,2023-05-18,3,PE,35.05,43.8125,15.7,2023-05-15 15:29:00,28.85,11.6,19.349999999999998,1101.9283746556473,21322.314049586774,0.5075000000000001,20763.08539944903,250.0,2.076308539944903,2023
2023-05-16,18600,2023-05-18,2,CE,9.05,11.3125,3.1,2023-05-16 15:30:00,10.05,3.1,5.950000000000001,1075.268817204301,6397.849462365592,0.12150000000000001,6267.2043010752695,250.0,0.626720430107527,2023
2023-05-16,18250,2023-05-18,2,PE,25.6,32.0,32.0,2023-05-16 11:37:00,45.15,20.15,-6.399999999999999,1095.890410958904,-7013.698630136984,0.5760000000000001,-7644.931506849314,250.0,-0.7644931506849314,2023
2023-05-17,18500,2023-05-18,1,CE,5.85,7.3125,1.6,2023-05-17 15:30:00,6.3,1.6,4.25,1081.081081081081,4594.594594594594,0.0745,4514.054054054054,250.0,0.45140540540540547,2023
