Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Slippage,Points w cs,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Trade Year,Hedge Strike,Hedge Contract,Hedge Entry Price,Hedge Exit Price,Hedge Points,Hedge PnL,Total PnL,Total ROI%
2024-03-08,22526.6,21905.65,620.9499999999971,22064.85,40%,22313.229999999996,21816.47,low,22300,2024-03-21,2,NIFTY2432122300CE,CE,2024-03-19 11:44:00,10.05,2024-03-21 15:30:00,0.05,Expiry Closing,10.0,0.10100000000000002,9.899,12107.62331838565,121076.2331838565,119853.36322869953,0.4484304932735426,0.4439013452914798,2024,22750,NIFTY2432122750CE,1.75,0.05,-1.7,-20582.959641255602,99270.40358744393,1.1030044843049325
2024-03-15,22123.7,21710.2,413.5,21932.2,40%,22097.600000000002,21766.8,high,21750,2024-03-28,6,NIFTY24MAR21750PE,PE,2024-03-22 11:40:00,27.55,2024-03-28 15:30:00,0.05,Expiry Closing,27.5,0.276,27.224,12413.793103448277,341379.3103448276,337953.1034482759,1.264367816091954,1.2516781609195404,2024,21300,NIFTY24MAR21300PE,6.05,0.05,-6.0,-74482.75862068967,263470.3448275862,2.927448275862069
2024-03-29,22619.0,22303.8,315.2000000000007,22486.4,40%,22612.480000000003,22360.32,high,22350,2024-04-11,3,NIFTY2441122350PE,PE,2024-04-08 09:36:00,,2024-04-11 15:30:00,,Expiry Closing,,,,12080.536912751679,,,,,2024,21900,NIFTY2441121900PE,0.0,0.0,0.0,0.0,,
2024-04-05,22775.7,22427.6,348.1000000000022,22677.4,40%,22816.640000000003,22538.16,low,22800,2024-04-18,6,NIFTY2441822800CE,CE,2024-04-12 14:22:00,37.1,2024-04-18 15:30:00,0.05,Expiry Closing,37.050000000000004,0.3715,36.67850000000001,11842.105263157895,438750.00000000006,434350.6578947369,1.6250000000000004,1.6087061403508776,2024,23250,NIFTY2441823250CE,3.1,0.05,-3.0500000000000003,-36118.42105263158,398232.23684210534,4.424802631578948
2024-04-12,22726.45,21961.7,764.75,21861.5,40%,22167.4,21555.6,high,21550,2024-04-25,6,NIFTY24APR21550PE,PE,2024-04-19 14:08:00,35.25,2024-04-25 15:30:00,0.05,Expiry Closing,35.2,0.353,34.847,12529.002320185615,441020.8816705337,436598.14385150815,1.6334106728538285,1.617030162412993,2024,21100,NIFTY24APR21100PE,14.1,0.05,-14.049999999999999,-176032.48259860786,260565.6612529003,2.8951740139211144
2024-04-26,22783.35,22385.55,397.7999999999993,22766.35,40%,22925.469999999998,22607.23,low,22950,2024-05-09,6,NIFTY2450922950CE,CE,2024-05-03 10:40:00,41.05,2024-05-09 15:30:00,0.1,Expiry Closing,40.949999999999996,0.4115,40.5385,11764.70588235294,481764.7058823529,476923.52941176464,1.784313725490196,1.7663834422657951,2024,23400,NIFTY2450923400CE,3.85,0.05,-3.8000000000000003,-44705.882352941175,432217.6470588235,4.802418300653594
2024-05-03,22794.7,21932.4,862.2999999999993,21990.95,40%,22335.87,21646.030000000002,high,21650,2024-05-16,0,NIFTY2451621650PE,PE,2024-05-16 14:56:00,0.25,2024-05-16 15:30:00,0.05,Expiry Closing,0.2,0.003,0.197,12471.131639722862,2494.2263279445724,2456.8129330254037,0.009237875288683603,0.00909930715935335,2024,21200,NIFTY2451621200PE,0.15,0.05,-0.09999999999999999,-1247.1131639722862,1209.6997690531175,0.01344110854503464
2024-05-17,22629.5,22345.65,283.84999999999854,22930.75,40%,23044.29,22817.21,high,22800,2024-05-30,3,NIFTY24MAY22800PE,PE,2024-05-27 11:54:00,38.35,2024-05-30 15:30:00,311.5,Expiry Closing,-273.15,3.4985000000000004,-276.64849999999996,11842.105263157895,-3234671.052631579,-3276100.6578947366,-11.980263157894738,-12.133706140350876,2024,22350,NIFTY24MAY22350PE,7.75,0.05,-7.7,-91184.2105263158,-3367284.8684210526,-37.41427631578947
2024-05-17,22629.5,22345.65,283.84999999999854,22930.75,40%,23044.29,22817.21,low,23050,2024-05-30,1,NIFTY24MAY23050CE,CE,2024-05-29 09:15:00,36.55,2024-05-29 09:16:00,31.5,SL Hit,5.049999999999997,0.6805,4.369499999999997,11713.665943600867,59154.01301518434,51182.86334056395,0.21908893709327534,0.18956616052060724,2024,23500,NIFTY24MAY23500CE,3.6,3.55,-0.050000000000000266,-585.6832971800465,50597.1800433839,0.5621908893709322
2024-05-24,23110.8,22417.0,693.7999999999993,22568.1,40%,22845.62,22290.579999999998,high,22300,2024-06-06,3,NIFTY2460622300PE,PE,2024-06-03 09:15:00,68.0,2024-06-04 09:30:00,442.7,SL Hit,-374.7,5.107,-379.807,12107.62331838565,-4536726.457399103,-4598560.0896860985,-16.80269058295964,-17.03170403587444,2024,21850,NIFTY2460621850PE,37.95,271.1,233.15000000000003,2822892.3766816147,-1775667.7130044838,-19.729641255605376
2024-05-24,23110.8,22417.0,693.7999999999993,22568.1,40%,22845.62,22290.579999999998,low,22850,2024-06-06,2,NIFTY2460622850CE,CE,2024-06-04 10:56:00,235.05,2024-06-06 15:30:00,0.15,Expiry Closing,234.9,2.3520000000000003,232.548,11816.192560175055,2775623.6323851207,2747831.947483589,10.280087527352297,10.17715536105033,2024,23300,NIFTY2460623300CE,144.75,0.05,-144.7,-1709803.0634573305,1038028.8840262585,11.533654266958427
2024-06-14,23664.0,23334.25,329.75,23661.15,40%,23793.050000000003,23529.25,high,23550,2024-06-27,1,NIFTY24JUN23550PE,PE,2024-06-26 11:24:00,20.9,2024-06-27 15:30:00,0.05,Expiry Closing,20.849999999999998,0.2095,20.6405,11464.968152866242,239044.58598726112,236642.67515923566,0.8853503184713375,0.8764543524416135,2024,23100,NIFTY24JUN23100PE,3.55,0.05,-3.5,-40127.388535031845,196515.2866242038,2.1835031847133757
2024-06-14,23664.0,23334.25,329.75,23661.15,40%,23793.050000000003,23529.25,low,23800,2024-06-27,6,NIFTY24JUN23800CE,CE,2024-06-21 10:45:00,41.05,2024-06-25 12:41:00,46.2,SL Hit,-5.150000000000006,0.8725,-6.022500000000006,11344.53781512605,-58424.369747899225,-68322.47899159671,-0.21638655462184897,-0.25304621848739517,2024,24300,NIFTY24JUN24300CE,3.15,0.9,-2.25,-25525.210084033613,-93847.68907563033,-1.0427521008403369
2024-06-21,24087.45,23350.0,737.4500000000007,24085.9,40%,24380.88,23790.920000000002,high,23800,2024-07-04,0,NIFTY2470423800PE,PE,2024-07-04 09:44:00,0.85,2024-07-04 15:30:00,0.05,Expiry Closing,0.7999999999999999,0.009000000000000001,0.7909999999999999,11344.53781512605,9075.63025210084,8973.529411764704,0.03361344537815126,0.03323529411764706,2024,23300,NIFTY2470423300PE,0.25,0.05,-0.2,-2268.90756302521,6704.621848739494,0.07449579831932772
2024-06-28,24401.0,23985.8,415.2000000000007,24213.35,40%,24379.43,24047.269999999997,high,24050,2024-07-11,2,NIFTY2471124050PE,PE,2024-07-09 09:40:00,15.2,2024-07-11 15:30:00,0.05,Expiry Closing,15.149999999999999,0.1525,14.997499999999999,11226.611226611227,170083.16008316007,168371.10187110186,0.6299376299376298,0.6235966735966736,2024,23550,NIFTY2471123550PE,2.0,0.05,-1.95,-21891.891891891893,146479.20997920996,1.6275467775467773
2024-07-05,24461.05,24141.8,319.25,24387.95,40%,24515.65,24260.25,high,24250,2024-07-18,6,NIFTY2471824250PE,PE,2024-07-12 10:59:00,38.0,2024-07-18 15:30:00,0.05,Expiry Closing,37.95,0.3805,37.569500000000005,11134.0206185567,422536.08247422683,418299.587628866,1.5649484536082474,1.5492577319587628,2024,23750,NIFTY2471823750PE,5.65,0.05,-5.6000000000000005,-62350.51546391753,355949.0721649485,3.95498969072165
2024-07-12,24837.75,24331.15,506.59999999999854,24853.8,40%,25056.44,24651.16,low,25050,2024-07-25,6,NIFTY24JUL25050CE,CE,2024-07-19 11:00:00,78.75,2024-07-25 15:30:00,0.05,Expiry Closing,78.7,0.788,77.912,10778.443113772455,848263.4730538923,839770.0598802395,3.1417165668662674,3.1102594810379243,2024,25550,NIFTY24JUL25550CE,13.85,0.1,-13.75,-148203.59281437125,691566.4670658683,7.684071856287426
2024-07-19,24854.8,24074.2,780.5999999999985,24423.35,40%,24735.589999999997,24111.11,high,24100,2024-08-01,6,NIFTY2480124100PE,PE,2024-07-26 13:09:00,13.05,2024-08-01 15:30:00,0.05,Expiry Closing,13.0,0.131,12.869,11203.31950207469,145643.15352697097,144175.5186721992,0.5394190871369295,0.5339834024896266,2024,23600,NIFTY2480123600PE,4.9,0.05,-4.8500000000000005,-54336.09958506225,89839.41908713695,0.998215767634855
2024-07-26,25078.3,24410.9,667.3999999999978,24789.0,40%,25055.96,24522.04,low,25050,2024-08-08,3,NIFTY2480825050CE,CE,2024-08-05 09:15:00,12.1,2024-08-08 15:30:00,0.05,Expiry Closing,12.049999999999999,0.12150000000000001,11.9285,10778.443113772455,129880.23952095807,128570.65868263472,0.48103792415169655,0.476187624750499,2024,25550,NIFTY2480825550CE,3.3,0.05,-3.25,-35029.94011976048,93540.71856287424,1.0393413173652692
2024-08-09,24472.8,24099.7,373.09999999999854,24334.85,40%,24484.089999999997,24185.61,high,24200,2024-08-22,6,NIFTY2482224200PE,PE,2024-08-16 13:48:00,46.8,2024-08-22 15:30:00,0.05,Expiry Closing,46.75,0.46849999999999997,46.2815,11157.024793388431,521590.9090909092,516363.8429752067,1.9318181818181819,1.9124586776859505,2024,23700,NIFTY2482223700PE,10.1,0.05,-10.049999999999999,-112128.09917355372,404235.7438016529,4.49150826446281
2024-08-16,24867.35,24204.5,662.8499999999985,24845.4,40%,25110.54,24580.260000000002,high,24600,2024-08-29,1,NIFTY24AUG24600PE,PE,2024-08-28 11:48:00,3.5,2024-08-29 15:30:00,0.1,Expiry Closing,3.4,0.036000000000000004,3.364,10975.609756097561,37317.07317073171,36921.95121951219,0.13821138211382114,0.1367479674796748,2024,24100,NIFTY24AUG24100PE,1.65,0.1,-1.5499999999999998,-17012.19512195122,19909.756097560974,0.22121951219512193
2024-08-30,25333.65,25083.8,249.85000000000218,25093.7,40%,25193.640000000003,24993.76,high,25000,2024-09-12,0,NIFTY2491225000PE,PE,2024-09-12 14:07:00,8.3,2024-09-12 15:30:00,0.1,Expiry Closing,8.200000000000001,0.084,8.116000000000001,10800.0,88560.00000000001,87652.80000000002,0.32800000000000007,0.32464000000000004,2024,24500,NIFTY2491224500PE,0.25,0.05,-0.2,-2160.0,85492.80000000002,0.9499200000000002
2024-08-30,25333.65,25083.8,249.85000000000218,25093.7,40%,25193.640000000003,24993.76,low,25200,2024-09-12,6,NIFTY2491225200CE,CE,2024-09-06 09:50:00,66.55,2024-09-12 14:53:00,127.35,SL Hit,-60.8,1.9389999999999998,-62.739,10714.285714285714,-651428.5714285714,-672203.5714285714,-2.4126984126984126,-2.489642857142857,2024,25700,NIFTY2491225700CE,5.0,0.2,-4.8,-51428.57142857143,-723632.1428571428,-8.040357142857143
2024-09-13,25611.95,25285.55,326.40000000000146,25525.95,40%,25656.510000000002,25395.39,high,25400,2024-09-26,3,NIFTY24SEP25400PE,PE,2024-09-23 09:15:00,35.1,2024-09-26 15:30:00,0.1,Expiry Closing,35.0,0.35200000000000004,34.648,10629.92125984252,372047.2440944882,368305.5118110237,1.3779527559055118,1.3640944881889767,2024,24900,NIFTY24SEP24900PE,14.2,0.05,-14.149999999999999,-150413.38582677164,217892.12598425205,2.421023622047245
2024-09-20,26250.9,25521.4,729.5,26248.25,40%,26540.05,25956.45,low,26550,2024-10-03,3,NIFTY24100326550CE,CE,2024-09-30 10:33:00,7.05,2024-10-03 15:30:00,0.05,Expiry Closing,7.0,0.071,6.929,10169.491525423728,71186.4406779661,70464.40677966102,0.263653483992467,0.2609792843691149,2024,27100,NIFTY24100327100CE,2.5,0.05,-2.45,-24915.254237288133,45549.15254237289,0.5061016949152543
2024-09-27,26277.35,25230.3,1047.0499999999993,25181.9,40%,25600.72,24763.08,low,25600,2024-10-10,3,NIFTY24101025600CE,CE,2024-10-07 13:24:00,13.75,2024-10-10 15:30:00,0.1,Expiry Closing,13.65,0.1385,13.5115,10546.875,143964.84375,142504.1015625,0.533203125,0.52779296875,2024,26100,NIFTY24101026100CE,4.15,0.05,-4.1000000000000005,-43242.18750000001,99261.9140625,1.10291015625
2024-10-11,25212.05,24728.9,483.1499999999978,24664.95,40%,24858.21,24471.690000000002,high,24450,2024-10-24,6,NIFTY24102424450PE,PE,2024-10-18 12:33:00,32.25,2024-10-21 09:49:00,57.55,SL Hit,-25.299999999999997,0.898,-26.197999999999997,11042.944785276075,-279386.50306748465,-289303.0674846626,-1.034764826175869,-1.0714928425357875,2024,23950,NIFTY24102423950PE,8.5,9.45,0.9499999999999993,10490.797546012263,-278812.2699386503,-3.097914110429448
2024-10-11,25212.05,24728.9,483.1499999999978,24664.95,40%,24858.21,24471.690000000002,low,24850,2024-10-24,2,NIFTY24102424850CE,CE,2024-10-22 15:05:00,19.9,2024-10-24 15:30:00,0.05,Expiry Closing,19.849999999999998,0.1995,19.650499999999997,10865.191146881287,215674.04426559352,213506.4386317907,0.7987927565392353,0.7907645875251508,2024,25350,NIFTY24102425350CE,2.85,0.05,-2.8000000000000003,-30422.535211267605,183083.9034205231,2.034265593561368
2024-10-18,24978.3,24341.2,637.0999999999985,24418.05,40%,24672.89,24163.21,low,24650,2024-10-31,6,NIFTY24OCT24650CE,CE,2024-10-25 10:48:00,25.05,2024-10-31 15:30:00,0.05,Expiry Closing,25.0,0.251,24.749,10953.346855983773,273833.67139959434,271084.3813387424,1.0141987829614605,1.0040162271805273,2024,25150,NIFTY24OCT25150CE,4.9,0.05,-4.8500000000000005,-53123.7322515213,217960.64908722107,2.4217849898580117
2024-10-25,24498.2,24073.9,424.2999999999993,24302.75,40%,24472.47,24133.03,high,24150,2024-11-07,1,NIFTY24110724150PE,PE,2024-11-06 13:38:00,10.7,2024-11-07 15:30:00,0.1,Expiry Closing,10.6,0.10799999999999998,10.491999999999999,11180.124223602485,118509.31677018633,117301.86335403725,0.43892339544513453,0.4344513457556935,2024,23650,NIFTY24110723650PE,4.3,0.05,-4.25,-47515.527950310556,69786.3354037267,0.7754037267080744
2024-10-25,24498.2,24073.9,424.2999999999993,24302.75,40%,24472.47,24133.03,low,24450,2024-11-07,3,NIFTY24110724450CE,CE,2024-11-04 09:17:00,87.45,2024-11-06 14:18:00,108.85,SL Hit,-21.39999999999999,1.963,-23.362999999999992,11042.944785276075,-236319.0184049079,-257996.31901840484,-0.875255623721881,-0.9555419222903883,2024,24950,NIFTY24110724950CE,8.55,3.55,-5.000000000000001,-55214.723926380386,-313211.0429447852,-3.480122699386502
2024-11-01,24537.6,23816.15,721.4499999999971,24207.7,40%,24496.28,23919.120000000003,low,24500,2024-11-14,2,NIFTY24111424500CE,CE,2024-11-12 13:38:00,6.9,2024-11-14 15:30:00,0.05,Expiry Closing,6.8500000000000005,0.0695,6.780500000000001,11020.408163265307,75489.79591836735,74723.87755102043,0.2795918367346939,0.2767551020408164,2024,25000,NIFTY24111425000CE,2.0,0.05,-1.95,-21489.79591836735,53234.08163265308,0.5914897959183675
2024-11-08,24336.8,23484.15,852.6499999999978,23605.3,40%,23946.359999999997,23264.24,low,23950,2024-11-21,0,NIFTY24112123950CE,CE,2024-11-21 09:41:00,1.3,2024-11-21 15:30:00,0.05,Expiry Closing,1.25,0.013500000000000002,1.2365,11273.48643006263,14091.858037578288,13939.665970772441,0.05219206680584551,0.051628392484342374,2024,24450,NIFTY24112124450CE,0.7,0.05,-0.6499999999999999,-7327.766179540708,6611.899791231733,0.07346555323590814
2024-11-15,23606.8,23263.15,343.6499999999978,23411.8,40%,23549.26,23274.34,high,23250,2024-11-28,6,NIFTY24NOV23250PE,PE,2024-11-22 10:03:00,79.0,2024-11-28 15:30:00,0.1,Expiry Closing,78.9,0.7909999999999999,78.10900000000001,11612.90322580645,916258.0645161291,907072.2580645161,3.393548387096774,3.3595268817204302,2024,22800,NIFTY24NOV22800PE,23.0,0.05,-22.95,-266516.12903225806,640556.1290322581,7.117290322580645
2024-11-22,24354.55,23359.0,995.5499999999993,23927.15,40%,24325.370000000003,23528.93,high,23550,2024-12-05,2,NIFTY24120523550PE,PE,2024-12-03 09:15:00,11.25,2024-12-05 15:30:00,0.1,Expiry Closing,11.15,0.1135,11.0365,11464.968152866242,127834.3949044586,126533.12101910828,0.4734607218683652,0.46864118895966034,2024,23100,NIFTY24120523100PE,2.85,0.1,-2.75,-31528.662420382167,95004.45859872611,1.0556050955414011
2024-12-06,24751.05,24510.65,240.39999999999782,24498.35,40%,24594.51,24402.19,high,24400,2024-12-19,6,NIFTY24121924400PE,PE,2024-12-13 12:00:00,110.5,2024-12-13 12:01:00,128.95,SL Hit,-18.44999999999999,2.3945,-20.84449999999999,11065.573770491803,-204159.83606557365,-230656.35245901626,-0.756147540983606,-0.8542827868852456,2024,23900,NIFTY24121923900PE,22.55,27.2,4.649999999999999,51454.91803278687,-179201.4344262294,-1.9911270491803263
2024-12-06,24751.05,24510.65,240.39999999999782,24498.35,40%,24594.51,24402.19,low,24600,2024-12-19,6,NIFTY24121924600CE,CE,2024-12-13 09:30:00,101.4,2024-12-13 13:52:00,266.5,SL Hit,-165.1,3.679,-168.779,10975.609756097561,-1812073.1707317072,-1852452.4390243902,-6.711382113821138,-6.860934959349593,2024,25100,NIFTY24121925100CE,13.1,41.15,28.049999999999997,307865.85365853657,-1544586.5853658537,-17.162073170731706
2024-12-13,24792.3,23870.3,922.0,23960.7,40%,24329.5,23591.9,low,24350,2024-12-26,6,NIFTY24DEC24350CE,CE,2024-12-20 15:04:00,20.0,2024-12-26 15:30:00,0.05,Expiry Closing,19.95,0.2005,19.749499999999998,11088.295687885011,221211.49897330595,218988.295687885,0.8193018480492813,0.8110677618069815,2024,24850,NIFTY24DEC24850CE,7.0,0.05,-6.95,-77063.65503080083,141924.64065708418,1.5769404517453798
2024-12-20,24065.8,23537.35,528.4500000000007,23801.4,40%,24012.780000000002,23590.02,low,24000,2025-01-02,2,NIFTY2510224000CE,CE,2024-12-31 09:15:00,,2025-01-02 15:30:00,,Expiry Closing,,,,11250.0,,,,,2024,24500,NIFTY2510224500CE,0.0,0.0,0.0,0.0,,
