,Unnamed: 0,Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Slippage,Points w cs,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Trade Year,Hedge Strike,Hedge Contract,Hedge Entry Price,Hedge Exit Price,Hedge Points,Hedge PnL,Total PnL,Total ROI%,Index,Trade Month,Cumulative ROI%,Running Max ROI%,Drawdown,Max High,Strat Entry,High Entry Ratio
54,24,2017-06-30,23540.15,22998.05,542.1000000000022,23463.75,50%,23734.800000000003,23192.7,high,23200,2017-07-13,3,BANKNIFTY1771323200PE,PE,2017-07-10 12:30:00,25.05,2017-07-13 15:30:00,0.05,Friday Closing,25.0,0.251,24.749,377.1551724137931,9428.879310344828,9334.213362068964,0.9428879310344828,0.9334213362068964,2017,22500,BANKNIFTY1771322500PE,2.55,0.05,-2.5,-942.8879310344828,8391.325431034482,0.8391325431034482,BANKNIFTY,7,5.087664928172041,5.087664928172041,0.0,25.6,25.05,1.0219560878243514
55,345,2017-06-30,9700.6,9448.8,251.8000000000011,9670.35,40%,9771.070000000002,9569.63,high,9550,2017-07-13,3,NIFTY177139550PE,PE,2017-07-10 14:16:00,,2017-07-13 15:30:00,,Friday Closing,,,,1570.6806282722512,,,,,2017,9350,NIFTY177139350PE,0.0,0.0,0.0,0.0,,,NIFTY,7,,,,0.0,,
56,25,2017-07-07,23960.3,23401.8,558.5,23949.5,50%,24228.75,23670.25,high,23700,2017-07-20,0,BANKNIFTY1772023700PE,PE,2017-07-20 09:16:00,0.55,2017-07-20 15:30:00,0.05,Friday Closing,0.5,0.006,0.494,369.1983122362869,184.59915611814347,182.3839662447257,0.0184599156118143,0.0182383966244725,2017,23000,BANKNIFTY1772023000PE,0.05,0.05,0.0,0.0,182.3839662447257,0.0182383966244725,BANKNIFTY,7,5.105903324796513,5.105903324796513,0.0,0.8,0.55,1.4545454545454546
57,347,2017-07-14,9928.2,9813.8,114.40000000000146,9899.6,40%,9945.36,9853.84,low,9950,2017-07-27,6,NIFTY17JUL9950CE,CE,2017-07-21 13:01:00,13.55,2017-07-24 09:15:00,29.4,SL Hit,-15.849999999999998,0.4295,-16.2795,1507.537688442211,-23894.47236180904,-24541.959798994973,-2.389447236180904,-2.454195979899497,2017,10150,NIFTY17JUL10150CE,1.3,1.7,0.3999999999999999,603.0150753768843,-23938.94472361809,-2.393894472361809,NIFTY,7,2.712008852434704,5.105903324796513,-2.393894472361809,32.6,13.55,2.4059040590405902
58,346,2017-07-14,9928.2,9813.8,114.40000000000146,9899.6,40%,9945.36,9853.84,high,9850,2017-07-27,3,NIFTY17JUL9850PE,PE,2017-07-24 09:49:00,14.7,2017-07-27 15:30:00,0.05,Friday Closing,14.65,0.1475,14.502499999999998,1522.8426395939086,22309.64467005076,22085.025380710656,2.230964467005077,2.2085025380710657,2017,9650,NIFTY17JUL9650PE,2.6,0.05,-2.5500000000000003,-3883.248730964468,18201.77664974619,1.8201776649746189,NIFTY,7,4.532186517409323,5.105903324796513,-0.5737168073871901,15.05,14.7,1.023809523809524
59,26,2017-07-14,24299.6,23756.2,543.3999999999978,24231.4,50%,24503.1,23959.700000000004,high,24000,2017-07-27,2,BANKNIFTY17JUL24000PE,PE,2017-07-25 09:15:00,12.95,2017-07-27 15:30:00,0.05,Friday Closing,12.9,0.13,12.769999999999998,364.58333333333337,4703.125000000001,4655.729166666666,0.4703125000000001,0.4655729166666666,2017,23300,BANKNIFTY17JUL23300PE,2.85,0.1,-2.75,-1002.6041666666669,3653.124999999999,0.3653124999999999,BANKNIFTY,7,4.897499017409323,5.105903324796513,-0.2084043073871901,15.4,12.95,1.1891891891891893
60,348,2017-07-21,10114.75,9838.1,276.64999999999964,9996.55,40%,10107.21,9885.89,high,9900,2017-08-03,2,NIFTY178039900PE,PE,2017-08-01 15:06:00,,2017-08-03 15:30:00,,Friday Closing,,,,1515.151515151515,,,,,2017,9700,NIFTY178039700PE,0.0,0.0,0.0,0.0,,,NIFTY,8,,,,0.0,,
61,349,2017-07-28,10136.3,9944.75,191.54999999999927,10008.6,40%,10085.22,9931.98,high,9950,2017-08-10,3,NIFTY178109950PE,PE,2017-08-07 09:17:00,,2017-08-09 09:15:00,,SL Hit,,,,1507.537688442211,,,,,2017,9750,NIFTY178109750PE,0.0,0.0,0.0,0.0,,,NIFTY,8,,,,0.0,,
62,27,2017-07-28,25196.45,24622.05,574.4000000000015,24629.5,50%,24916.7,24342.3,high,24300,2017-08-10,3,BANKNIFTY1781024300PE,PE,2017-08-07 09:17:00,7.4,2017-08-08 10:10:00,29.15,SL Hit,-21.75,0.3655,-22.1155,360.08230452674894,-7831.79012345679,-7963.400205761316,-0.783179012345679,-0.7963400205761316,2017,23600,BANKNIFTY1781023600PE,1.25,2.5,1.25,450.10288065843616,-7513.29732510288,-0.751329732510288,BANKNIFTY,8,4.146169284899035,5.105903324796513,-0.9597340398974784,30.0,7.4,4.0540540540540535
63,350,2017-07-28,10136.3,9944.75,191.54999999999927,10008.6,40%,10085.22,9931.98,low,10100,2017-08-10,1,NIFTY1781010100CE,CE,2017-08-09 09:22:00,,2017-08-10 15:30:00,,Expiry Closing,,,,1485.1485148514853,,,,,2017,10300,NIFTY1781010300CE,0.0,0.0,0.0,0.0,,,NIFTY,8,,,,0.0,,
64,28,2017-07-28,25196.45,24622.05,574.4000000000015,24629.5,50%,24916.7,24342.3,low,24900,2017-08-10,1,BANKNIFTY1781024900CE,CE,2017-08-09 15:19:00,2.0,2017-08-10 15:30:00,0.05,Expiry Closing,1.95,0.0204999999999999,1.9295,351.40562248995985,685.2409638554217,678.0371485943775,0.0685240963855421,0.0678037148594377,2017,25600,BANKNIFTY1781025600CE,0.75,0.05,-0.7,-245.98393574297188,432.0532128514057,0.0432053212851405,BANKNIFTY,8,4.189374606184175,5.105903324796513,-0.916528718612338,2.25,2.0,1.125
65,351,2017-08-04,10087.8,9777.65,310.14999999999964,9712.15,40%,9836.21,9588.09,high,9600,2017-08-17,1,NIFTY178179600PE,PE,2017-08-16 13:00:00,,2017-08-17 15:30:00,,Friday Closing,,,,1562.5,,,,,2017,9400,NIFTY178179400PE,0.0,0.0,0.0,0.0,,,NIFTY,8,,,,0.0,,
66,29,2017-08-04,24977.8,24081.4,896.3999999999978,23958.25,50%,24406.45,23510.050000000003,high,23500,2017-08-17,1,BANKNIFTY1781723500PE,PE,2017-08-16 14:58:00,2.65,2017-08-17 15:30:00,0.05,Friday Closing,2.6,0.0269999999999999,2.573,372.3404255319149,968.0851063829788,958.031914893617,0.0968085106382978,0.0958031914893617,2017,22800,BANKNIFTY1781722800PE,0.65,0.05,-0.6,-223.4042553191489,734.6276595744681,0.0734627659574468,BANKNIFTY,8,4.262837372141622,5.105903324796513,-0.8430659526548911,2.95,2.65,1.1132075471698115
67,352,2017-08-11,9947.6,9685.7,261.89999999999964,9865.95,40%,9970.71,9761.19,low,9950,2017-08-24,3,NIFTY178249950CE,CE,2017-08-21 15:06:00,,2017-08-24 15:30:00,,Expiry Closing,,,,1507.537688442211,,,,,2017,10150,NIFTY1782410150CE,0.0,0.0,0.0,0.0,,,NIFTY,8,,,,0.0,,
68,353,2017-08-18,9884.15,9740.25,143.89999999999964,9907.15,40%,9964.71,9849.59,low,9950,2017-08-31,2,NIFTY17AUG9950CE,CE,2017-08-29 09:53:00,9.85,2017-08-30 11:24:00,9.7,SL Hit,0.1500000000000003,0.1954999999999999,-0.0454999999999996,1507.537688442211,226.1306532663321,-68.59296482412,0.0226130653266332,-0.006859296482412,2017,10150,NIFTY17AUG10150CE,0.85,0.5,-0.35,-527.6381909547738,-596.2311557788938,-0.0596231155778893,NIFTY,8,4.203214256563732,5.105903324796513,-0.9026890682327808,10.6,9.85,1.0761421319796953
69,30,2017-08-25,24421.75,24105.75,316.0,24389.2,50%,24547.2,24231.2,low,24500,2017-09-07,3,BANKNIFTY1790724500CE,CE,2017-09-04 12:00:00,45.0,2017-09-07 15:30:00,0.05,Expiry Closing,44.95,0.4504999999999999,44.499500000000005,357.1428571428572,16053.571428571431,15892.678571428574,1.6053571428571431,1.5892678571428576,2017,25200,BANKNIFTY1790725200CE,1.35,0.05,-1.3,-464.28571428571433,15428.39285714286,1.542839285714286,BANKNIFTY,9,5.746053542278018,5.746053542278018,0.0,62.95,45.0,1.3988888888888888
70,354,2017-08-25,9925.6,9783.95,141.64999999999964,9937.65,40%,9994.31,9880.99,low,10000,2017-09-07,3,NIFTY1790710000CE,CE,2017-09-04 12:01:00,,2017-09-05 09:15:00,,SL Hit,,,,1500.0,,,,,2017,10200,NIFTY1790710200CE,0.0,0.0,0.0,0.0,,,NIFTY,9,,,,0.0,,
71,31,2017-09-01,24494.15,24151.9,342.25,24409.5,50%,24580.625,24238.375,high,24200,2017-09-14,3,BANKNIFTY1791424200PE,PE,2017-09-11 11:25:00,23.2,2017-09-14 15:30:00,0.05,Friday Closing,23.15,0.2325,22.9175,361.5702479338843,8370.35123966942,8286.286157024793,0.8370351239669421,0.8286286157024794,2017,23500,BANKNIFTY1791423500PE,2.5,0.05,-2.45,-885.8471074380166,7400.439049586776,0.7400439049586776,BANKNIFTY,9,6.486097447236696,6.486097447236696,0.0,25.0,23.2,1.0775862068965518
72,355,2017-09-01,9984.15,9861.3,122.85000000000036,9958.65,40%,10007.79,9909.51,high,9900,2017-09-14,3,NIFTY179149900PE,PE,2017-09-11 11:31:00,,2017-09-14 15:30:00,,Friday Closing,,,,1515.151515151515,,,,,2017,9700,NIFTY179149700PE,0.0,0.0,0.0,0.0,,,NIFTY,9,,,,0.0,,
73,356,2017-09-08,10131.4,9913.45,217.9499999999989,10062.35,40%,10149.53,9975.17,high,10000,2017-09-21,3,NIFTY1792110000PE,PE,2017-09-18 09:15:00,,2017-09-21 15:30:00,,Friday Closing,,,,1500.0,,,,,2017,9800,NIFTY179219800PE,0.0,0.0,0.0,0.0,,,NIFTY,9,,,,0.0,,
74,357,2017-09-15,10178.5,10043.7,134.79999999999927,10094.35,40%,10148.27,10040.43,low,10150,2017-09-28,6,NIFTY17SEP10150CE,CE,2017-09-22 09:30:00,19.55,2017-09-28 15:30:00,0.05,Expiry Closing,19.5,0.196,19.304,1477.8325123152708,28817.733990147783,28528.078817733985,2.8817733990147785,2.8528078817733986,2017,10350,NIFTY17SEP10350CE,1.75,0.05,-1.7,-2512.31527093596,26015.763546798025,2.6015763546798025,NIFTY,9,9.087673801916498,9.087673801916498,0.0,21.8,19.55,1.1150895140664963
75,32,2017-09-15,25104.9,24710.85,394.0500000000029,24704.55,50%,24901.575,24507.525,low,24900,2017-09-28,6,BANKNIFTY17SEP24900CE,CE,2017-09-22 09:30:00,40.8,2017-09-28 15:30:00,0.05,Expiry Closing,40.75,0.4085,40.3415,351.40562248995985,14319.779116465865,14176.229919678715,1.4319779116465865,1.4176229919678718,2017,25600,BANKNIFTY17SEP25600CE,2.2,0.05,-2.1500000000000004,-755.5220883534138,13420.707831325304,1.3420707831325305,BANKNIFTY,9,10.42974458504903,10.42974458504903,0.0,49.35,40.8,1.209558823529412
76,33,2017-09-29,24228.6,24006.25,222.3499999999985,24083.55,50%,24194.725,23972.375,high,24000,2017-10-12,6,BANKNIFTY17101224000PE,PE,2017-10-06 09:53:00,65.4,2017-10-12 09:25:00,61.0,SL Hit,4.400000000000006,1.264,3.136000000000005,364.58333333333337,1604.166666666669,1143.3333333333353,0.1604166666666669,0.1143333333333335,2017,23300,BANKNIFTY17101223300PE,4.15,0.3,-3.850000000000001,-1403.645833333334,-260.31249999999864,-0.0260312499999998,BANKNIFTY,10,10.40371333504903,10.42974458504903,-0.026031249999999,77.0,65.4,1.1773700305810397
77,358,2017-09-29,9945.85,9775.4,170.45000000000073,9908.15,40%,9976.33,9839.97,high,9850,2017-10-12,6,NIFTY1710129850PE,PE,2017-10-06 15:09:00,,2017-10-12 15:30:00,,Friday Closing,,,,1522.8426395939086,,,,,2017,9650,NIFTY1710129650PE,0.0,0.0,0.0,0.0,,,NIFTY,10,,,,0.0,,
78,34,2017-10-06,24460.2,23978.6,481.6000000000022,24411.1,50%,24651.9,24170.3,high,24200,2017-10-19,6,BANKNIFTY17101924200PE,PE,2017-10-13 11:03:00,,2017-10-19 19:12:00,,SL Hit,,,,361.5702479338843,,,,,2017,23500,BANKNIFTY17101923500PE,0.0,0.0,0.0,0.0,,,BANKNIFTY,10,,,,0.0,,
79,359,2017-10-06,10104.05,9907.65,196.39999999999964,10123.7,40%,10202.26,10045.14,high,10050,2017-10-19,3,NIFTY17101910050PE,PE,2017-10-16 09:15:00,,2017-10-19 15:30:00,,Friday Closing,,,,1492.537313432836,,,,,2017,9850,NIFTY1710199850PE,0.0,0.0,0.0,0.0,,,NIFTY,10,,,,0.0,,
80,35,2017-10-06,24460.2,23978.6,481.6000000000022,24411.1,50%,24651.9,24170.3,low,24700,2017-10-19,0,BANKNIFTY17101924700CE,CE,2017-10-19 18:54:00,,2017-10-19 15:30:00,,Expiry Closing,,,,354.25101214574903,,,,,2017,25400,BANKNIFTY17101925400CE,0.0,0.0,0.0,0.0,,,BANKNIFTY,10,,,,0.0,,
81,360,2017-10-13,10251.65,10121.75,129.89999999999964,10176.65,40%,10228.61,10124.69,high,10100,2017-10-26,2,NIFTY17OCT10100PE,PE,2017-10-24 10:14:00,12.5,2017-10-26 15:30:00,0.05,Friday Closing,12.45,0.1255,12.3245,1485.1485148514853,18490.09900990099,18303.71287128713,1.8490099009900989,1.830371287128713,2017,9900,NIFTY17OCT9900PE,3.05,0.05,-3.0,-4455.445544554455,13848.267326732675,1.3848267326732675,NIFTY,10,11.788540067722298,11.788540067722298,0.0,19.05,12.5,1.524
82,36,2017-10-13,24877.05,23924.1,952.9500000000008,24085.45,50%,24561.925000000003,23608.975,high,23600,2017-10-26,1,BANKNIFTY17OCT23600PE,PE,2017-10-25 09:15:00,2.0,2017-10-26 15:30:00,0.05,Friday Closing,1.95,0.0204999999999999,1.9295,370.7627118644068,722.9872881355933,715.386652542373,0.0722987288135593,0.0715386652542373,2017,22900,BANKNIFTY17OCT22900PE,0.65,0.05,-0.6,-222.45762711864407,492.92902542372894,0.0492929025423728,BANKNIFTY,10,11.837832970264673,11.837832970264673,0.0,4.8,2.0,2.4
83,37,2017-10-20,25177.35,23914.05,1263.2999999999993,24887.6,50%,25519.25,24255.95,high,24300,2017-11-02,1,BANKNIFTY17110224300PE,PE,2017-11-01 12:54:00,1.4,2017-11-02 15:30:00,0.05,Friday Closing,1.35,0.0144999999999999,1.3355,360.08230452674894,486.1111111111111,480.8899176954732,0.0486111111111111,0.0480889917695473,2017,23600,BANKNIFTY17110223600PE,0.7,0.05,-0.6499999999999999,-234.0534979423868,246.8364197530864,0.0246836419753086,BANKNIFTY,11,11.86251661223998,11.86251661223998,0.0,1.7,1.4,1.2142857142857144
84,361,2017-10-27,10452.65,10312.0,140.64999999999964,10461.55,40%,10517.81,10405.29,low,10500,2017-11-09,6,NIFTY17110910500CE,CE,2017-11-03 09:45:00,,2017-11-03 13:25:00,,SL Hit,,,,1428.571428571429,,,,,2017,10700,NIFTY17110910700CE,0.0,0.0,0.0,0.0,,,NIFTY,11,,,,0.0,,
85,38,2017-10-27,25598.15,24802.4,795.75,25531.4,50%,25929.275,25133.525,low,25900,2017-11-09,1,BANKNIFTY17110925900CE,CE,2017-11-08 15:04:00,1.35,2017-11-09 15:30:00,0.05,Expiry Closing,1.3,0.014,1.286,337.8378378378378,439.1891891891892,434.4594594594594,0.0439189189189189,0.0434459459459459,2017,26700,BANKNIFTY17110926700CE,0.4,0.05,-0.35,-118.24324324324324,316.2162162162162,0.0316216216216216,BANKNIFTY,11,11.8941382338616,11.8941382338616,0.0,1.95,1.35,1.4444444444444444
86,39,2017-11-03,25693.7,25120.25,573.4500000000007,25250.9,50%,25537.625,24964.175000000003,high,25000,2017-11-16,6,BANKNIFTY17111625000PE,PE,2017-11-10 13:47:00,32.6,2017-11-16 15:30:00,0.05,Friday Closing,32.550000000000004,0.3265,32.2235,350.0,11392.500000000002,11278.225,1.1392500000000003,1.1278225,2017,24200,BANKNIFTY17111624200PE,3.5,0.05,-3.45,-1207.5,10070.725,1.0070725,BANKNIFTY,11,12.9012107338616,12.9012107338616,0.0,79.5,32.6,2.438650306748466
87,362,2017-11-03,10490.4,10267.25,223.14999999999964,10304.35,40%,10393.61,10215.09,low,10400,2017-11-16,2,NIFTY17111610400CE,CE,2017-11-14 09:18:00,,2017-11-16 15:30:00,,Expiry Closing,,,,1442.3076923076924,,,,,2017,10600,NIFTY17111610600CE,0.0,0.0,0.0,0.0,,,NIFTY,11,,,,0.0,,
88,40,2017-11-10,25610.4,25167.2,443.2000000000007,25875.7,50%,26097.300000000003,25654.1,low,26100,2017-11-23,0,BANKNIFTY17112326100CE,CE,2017-11-23 13:13:00,0.1,2017-11-23 13:14:00,0.05,SL Hit,0.05,0.0015,0.0485,335.2490421455939,16.762452107279696,16.259578544061302,0.0016762452107279,0.0016259578544061,2017,26900,BANKNIFTY17112326900CE,0.0,0.0,0.0,0.0,16.259578544061302,0.0016259578544061,BANKNIFTY,11,12.902836691716006,12.902836691716006,0.0,0.1,0.1,1.0
89,41,2017-11-17,25924.3,25621.6,302.7000000000007,25776.6,50%,25927.95,25625.25,high,25600,2017-11-30,3,BANKNIFTY17NOV25600PE,PE,2017-11-27 15:29:00,23.7,2017-11-30 09:21:00,40.8,SL Hit,-17.099999999999998,0.645,-17.744999999999997,341.796875,-5844.726562499999,-6065.185546874999,-0.5844726562499999,-0.6065185546874999,2017,24800,BANKNIFTY17NOV24800PE,3.6,0.5,-3.1,-1059.5703125,-7124.755859374999,-0.7124755859374999,BANKNIFTY,11,12.190361105778504,12.902836691716006,-0.7124755859375007,45.65,23.7,1.9261603375527425
90,363,2017-11-17,10374.15,10261.85,112.29999999999929,10366.8,40%,10411.72,10321.88,low,10400,2017-11-30,0,NIFTY17NOV10400CE,CE,2017-11-30 09:15:00,2.35,2017-11-30 15:30:00,0.05,Expiry Closing,2.3000000000000003,0.024,2.276,1442.3076923076924,3317.307692307693,3282.692307692308,0.3317307692307693,0.3282692307692307,2017,10600,NIFTY17NOV10600CE,0.05,0.05,0.0,0.0,3282.692307692308,0.3282692307692307,NIFTY,11,12.518630336547735,12.902836691716006,-0.3842063551682706,5.0,2.35,2.127659574468085
91,42,2017-11-17,25924.3,25621.6,302.7000000000007,25776.6,50%,25927.95,25625.25,low,25900,2017-11-30,0,BANKNIFTY17NOV25900CE,CE,2017-11-30 09:21:00,3.2,2017-11-30 15:30:00,0.05,Expiry Closing,3.1500000000000004,0.0325,3.1175,337.8378378378378,1064.1891891891892,1053.2094594594594,0.1064189189189189,0.1053209459459459,2017,26700,BANKNIFTY17NOV26700CE,0.1,0.05,-0.05,-16.89189189189189,1036.3175675675675,0.1036317567567567,BANKNIFTY,11,12.622262093304492,12.902836691716006,-0.2805745984115138,3.65,3.2,1.140625
92,364,2017-11-24,10409.3,10212.25,197.04999999999927,10263.7,40%,10342.52,10184.88,low,10350,2017-12-07,6,NIFTY17120710350CE,CE,2017-12-01 14:08:00,,2017-12-07 15:30:00,,Expiry Closing,,,,1449.2753623188405,,,,,2017,10550,NIFTY17120710550CE,0.0,0.0,0.0,0.0,,,NIFTY,12,,,,0.0,,
93,43,2017-11-24,25953.5,25271.1,682.4000000000015,25409.55,50%,25750.75,25068.35,low,25800,2017-12-07,3,BANKNIFTY17120725800CE,CE,2017-12-04 13:57:00,9.15,2017-12-07 15:30:00,0.05,Expiry Closing,9.1,0.092,9.008,339.1472868217054,3086.240310077519,3055.038759689922,0.3086240310077519,0.3055038759689922,2017,26600,BANKNIFTY17120726600CE,1.35,0.05,-1.3,-440.891472868217,2614.1472868217047,0.2614147286821704,BANKNIFTY,12,12.883676821986665,12.902836691716006,-0.0191598697293429,12.1,9.15,1.3224043715846994
94,365,2017-12-01,10272.6,10033.7,238.89999999999964,10198.45,40%,10294.01,10102.89,high,10100,2017-12-14,3,NIFTY17121410100PE,PE,2017-12-11 09:15:00,,2017-12-14 15:30:00,,Friday Closing,,,,1485.1485148514853,,,,,2017,9900,NIFTY1712149900PE,0.0,0.0,0.0,0.0,,,NIFTY,12,,,,0.0,,
95,367,2017-12-08,10328.85,10141.8,187.0500000000011,10345.65,40%,10420.47,10270.83,low,10400,2017-12-21,3,NIFTY17122110400CE,CE,2017-12-18 09:15:00,,2017-12-18 09:54:00,,SL Hit,,,,1442.3076923076924,,,,,2017,10600,NIFTY17122110600CE,0.0,0.0,0.0,0.0,,,NIFTY,12,,,,0.0,,
96,45,2017-12-08,25443.0,24889.1,553.9000000000015,25487.15,50%,25764.1,25210.2,low,25800,2017-12-21,3,BANKNIFTY17122125800CE,CE,2017-12-18 09:15:00,24.55,2017-12-18 09:35:00,95.95,SL Hit,-71.4,1.205,-72.605,339.1472868217054,-24215.116279069767,-24623.78875968992,-2.421511627906977,-2.462378875968992,2017,26600,BANKNIFTY17122126600CE,5.7,6.8,1.0999999999999996,373.0620155038758,-24250.72674418605,-2.4250726744186046,BANKNIFTY,12,10.458604147568058,12.902836691716006,-2.444232544147948,110.35,24.55,4.494908350305499
97,366,2017-12-08,10328.85,10141.8,187.0500000000011,10345.65,40%,10420.47,10270.83,high,10250,2017-12-21,3,NIFTY17122110250PE,PE,2017-12-18 10:51:00,,2017-12-21 15:30:00,,Friday Closing,,,,1463.4146341463415,,,,,2017,10050,NIFTY17122110050PE,0.0,0.0,0.0,0.0,,,NIFTY,12,,,,0.0,,
98,44,2017-12-08,25443.0,24889.1,553.9000000000015,25487.15,50%,25764.1,25210.2,high,25200,2017-12-21,1,BANKNIFTY17122125200PE,PE,2017-12-20 09:15:00,7.65,2017-12-21 15:30:00,0.05,Friday Closing,7.6,0.077,7.523000000000001,347.22222222222223,2638.8888888888887,2612.152777777778,0.2638888888888889,0.2612152777777777,2017,24400,BANKNIFTY17122124400PE,0.6,0.05,-0.5499999999999999,-190.9722222222222,2421.180555555556,0.2421180555555555,BANKNIFTY,12,10.700722203123616,12.902836691716006,-2.202114488592392,12.0,7.65,1.5686274509803921
99,368,2017-12-22,10552.25,10449.65,102.60000000000036,10492.35,40%,10533.39,10451.31,high,10450,2018-01-04,6,NIFTY1810410450PE,PE,2017-12-29 15:14:00,,2018-01-01 15:01:00,,SL Hit,,,,1435.4066985645934,,,,,2017,10250,NIFTY1810410250PE,0.0,0.0,0.0,0.0,,,NIFTY,12,,,,0.0,,
100,369,2017-12-22,10552.25,10449.65,102.60000000000036,10492.35,40%,10533.39,10451.31,low,10550,2018-01-04,3,NIFTY1810410550CE,CE,2018-01-01 15:00:00,,2018-01-04 15:30:00,,Expiry Closing,,,,1421.8009478672986,,,,,2018,10750,NIFTY1810410750CE,0.0,0.0,0.0,0.0,,,NIFTY,1,,,,0.0,,
101,46,2017-12-22,25732.45,25419.05,313.40000000000146,25484.85,50%,25641.55,25328.15,low,25600,2018-01-04,3,BANKNIFTY1810425600CE,CE,2018-01-01 15:07:00,43.5,2018-01-04 15:30:00,0.05,Expiry Closing,43.45,0.4355,43.014500000000005,341.796875,14851.074218750002,14702.221679687502,1.4851074218750002,1.4702221679687502,2018,26400,BANKNIFTY1810426400CE,0.8,0.05,-0.75,-256.34765625,14445.874023437502,1.4445874023437502,BANKNIFTY,1,12.145309605467364,12.902836691716006,-0.7575270862486416,51.95,43.5,1.1942528735632185
102,47,2017-12-29,25587.8,25234.65,353.1499999999978,25524.45,50%,25701.025,25347.875,high,25300,2018-01-11,3,BANKNIFTY1811125300PE,PE,2018-01-08 09:15:00,17.8,2018-01-11 15:30:00,0.05,Friday Closing,17.75,0.1785,17.5715,345.8498023715415,6138.833992094862,6077.099802371542,0.6138833992094862,0.6077099802371542,2018,24500,BANKNIFTY1811124500PE,1.2,0.05,-1.15,-397.7272727272727,5679.372529644269,0.5679372529644269,BANKNIFTY,1,12.713246858431791,12.902836691716006,-0.1895898332842147,25.05,17.8,1.4073033707865168
103,370,2017-12-29,10538.2,10405.1,133.10000000000036,10534.25,40%,10587.49,10481.01,high,10500,2018-01-11,3,NIFTY1811110500PE,PE,2018-01-08 09:15:00,,2018-01-11 15:30:00,,Friday Closing,,,,1428.571428571429,,,,,2018,10300,NIFTY1811110300PE,0.0,0.0,0.0,0.0,,,NIFTY,1,,,,0.0,,
104,372,2018-01-05,10664.2,10520.15,144.0500000000011,10682.55,40%,10740.17,10624.929999999998,low,10750,2018-01-18,6,NIFTY1811810750CE,CE,2018-01-12 12:34:00,,2018-01-12 14:21:00,,SL Hit,,,,1395.3488372093022,,,,,2018,10950,NIFTY1811810950CE,0.0,0.0,0.0,0.0,,,NIFTY,1,,,,0.0,,
105,49,2018-01-05,25801.6,25501.1,300.5,25732.4,50%,25882.65,25582.15,low,25900,2018-01-18,6,BANKNIFTY1811825900CE,CE,2018-01-12 12:35:00,28.15,2018-01-15 09:15:00,93.0,SL Hit,-64.85,1.2115,-66.0615,337.8378378378378,-21908.78378378378,-22318.07432432432,-2.1908783783783776,-2.2318074324324315,2018,26700,BANKNIFTY1811826700CE,0.95,1.8,0.8500000000000001,287.1621621621622,-22030.91216216216,-2.2030912162162157,BANKNIFTY,1,10.510155642215576,12.902836691716006,-2.39268104950043,97.65,28.15,3.468916518650089
106,48,2018-01-05,25801.6,25501.1,300.5,25732.4,50%,25882.65,25582.15,high,25600,2018-01-18,3,BANKNIFTY1811825600PE,PE,2018-01-15 09:15:00,35.0,2018-01-18 15:30:00,0.05,Friday Closing,34.95,0.3505,34.599500000000006,341.796875,11945.800781250002,11826.000976562502,1.1945800781250002,1.1826000976562503,2018,24800,BANKNIFTY1811824800PE,3.5,0.05,-3.45,-1179.19921875,10646.801757812502,1.0646801757812503,BANKNIFTY,1,11.574835817996826,12.902836691716006,-1.32800087371918,54.95,35.0,1.57
107,371,2018-01-05,10664.2,10520.15,144.0500000000011,10682.55,40%,10740.17,10624.929999999998,high,10600,2018-01-18,3,NIFTY1811810600PE,PE,2018-01-15 09:39:00,,2018-01-18 15:30:00,,Friday Closing,,,,1415.094339622642,,,,,2018,10400,NIFTY1811810400PE,0.0,0.0,0.0,0.0,,,NIFTY,1,,,,0.0,,
108,373,2018-01-12,10887.4,10597.7,289.6999999999989,10829.2,40%,10945.08,10713.320000000002,high,10700,2018-01-25,3,NIFTY18JAN10700PE,PE,2018-01-22 14:57:00,9.55,2018-01-25 15:30:00,0.05,Friday Closing,9.5,0.096,9.404,1401.8691588785043,13317.757009345793,13183.177570093456,1.3317757009345794,1.3183177570093456,2018,10500,NIFTY18JAN10500PE,4.4,0.05,-4.3500000000000005,-6098.130841121496,7085.04672897196,0.708504672897196,NIFTY,1,12.28334049089402,12.902836691716006,-0.6194962008219846,10.0,9.55,1.0471204188481675
109,50,2018-01-12,26867.5,25557.8,1309.7000000000007,26615.65,50%,27270.5,25960.800000000003,high,26000,2018-01-25,2,BANKNIFTY18JAN26000PE,PE,2018-01-23 12:37:00,7.85,2018-01-25 15:30:00,0.05,Friday Closing,7.8,0.079,7.721,336.53846153846155,2625.0,2598.413461538461,0.2625,0.2598413461538461,2018,25200,BANKNIFTY18JAN25200PE,3.95,0.05,-3.9,-1312.5,1285.9134615384614,0.1285913461538461,BANKNIFTY,1,12.411931837047868,12.902836691716006,-0.4909048546681394,10.35,7.85,1.3184713375796178
