,Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Qty,PnL,ROI%,Trade Year,Slippage in pts,PnL w cs,ROI% w cs
316,2021-07-26,35185.85,34117.7,1068.1500000000015,34760.9,20%,34974.53,34547.270000000004,high,34500,2021-08-12,9,BANKNIFTY2181234500PE,2021-08-03 13:15:00,194.3,2021-08-06 15:20:00,29.4,Friday Closing,164.9,171.55341329819157,28289.15785287179,2.828915785287179,2021,2.237,27905.392867323735,2.7905392867323733
317,2021-08-02,36218.2,34593.7,1624.5,35824.2,20%,36149.1,35499.299999999996,high,35500,2021-08-18,9,BANKNIFTY2181835500PE,2021-08-09 09:55:00,176.2,2021-08-13 15:20:00,63.75,Friday Closing,112.44999999999999,165.97923599757672,18664.3650879275,1.8664365087927501,2021,2.3994999999999997,18266.097911151315,1.8266097911151316
318,2021-08-09,36315.3,35532.8,782.5,36100.65,20%,36257.15,35944.15,high,35900,2021-08-26,10,BANKNIFTY21AUG35900PE,2021-08-16 09:19:00,293.5,2021-08-18 14:35:00,532.3,SL Hit,-238.79999999999995,165.48460096836072,-39517.72271124453,-3.951772271124453,2021,8.258,-40884.29454604125,-4.0884294546041255
319,2021-08-09,36315.3,35532.8,782.5,36100.65,20%,36257.15,35944.15,low,36300,2021-08-26,9,BANKNIFTY21AUG36300CE,2021-08-17 09:15:00,288.6,2021-08-20 15:20:00,35.6,Friday Closing,253.00000000000003,165.48460096836072,41867.60404499527,4.186760404499527,2021,3.2420000000000004,41331.10296865585,4.133110296865585
320,2021-08-16,36257.4,34930.75,1326.6500000000015,35424.2,20%,35689.53,35158.869999999995,high,35200,2021-09-02,9,BANKNIFTY2190235200PE,2021-08-24 14:07:00,209.55,2021-08-27 15:20:00,133.25,Friday Closing,76.30000000000001,168.11653165508204,12827.291365282761,1.2827291365282762,2021,3.4280000000000004,12250.98789476914,1.2250987894769139
321,2021-08-16,36257.4,34930.75,1326.6500000000015,35424.2,20%,35689.53,35158.869999999995,low,35700,2021-09-02,10,BANKNIFTY2190235700CE,2021-08-23 09:41:00,245.1,2021-08-27 15:20:00,255.95,Friday Closing,-10.849999999999994,168.11653165508204,-1824.0643684576391,-0.1824064368457639,2021,5.0104999999999995,-2666.4122503154276,-0.26664122503154275
322,2021-08-23,35907.55,34818.9,1088.6500000000015,35781.05,20%,35998.780000000006,35563.32,high,35600,2021-09-09,10,BANKNIFTY2190935600PE,2021-08-30 10:30:00,233.4,2021-09-03 15:20:00,32.95,Friday Closing,200.45,166.67231500623075,33409.46554299895,3.340946554299895,2021,2.6635000000000004,32965.533831979854,3.2965533831979856
323,2021-08-30,37138.65,35721.9,1416.75,36878.25,20%,37161.6,36594.9,low,37200,2021-09-16,10,BANKNIFTY2191637200CE,2021-09-06 10:31:00,241.0,2021-09-10 15:20:00,114.0,Friday Closing,127.0,161.45698785843453,20505.037458021186,2.0505037458021187,2021,3.5500000000000003,19931.865151123744,1.9931865151123744
324,2021-09-06,36923.1,36153.6,769.5,36608.45,20%,36762.35,36454.549999999996,high,36500,2021-09-23,8,BANKNIFTY2192336500PE,2021-09-15 13:42:00,220.25,2021-09-17 15:20:00,33.95,Friday Closing,186.3,163.21045852618235,30406.108423427773,3.0406108423427773,2021,2.542,29991.227437854217,2.999122743785422
325,2021-09-06,36923.1,36153.6,769.5,36608.45,20%,36762.35,36454.549999999996,low,36800,2021-09-23,10,BANKNIFTY2192336800CE,2021-09-13 09:28:00,297.85,2021-09-15 14:19:00,470.0,SL Hit,-172.14999999999998,163.21045852618235,-28096.680435282287,-2.8096680435282284,2021,7.6785000000000005,-29349.891941075577,-2.9349891941075574
326,2021-09-13,38112.0,36328.9,1783.0999999999985,37388.2,20%,37744.82,37031.579999999994,high,37000,2021-09-30,10,BANKNIFTY21SEP37000PE,2021-09-20 10:22:00,217.0,2021-09-24 15:20:00,114.45,Friday Closing,102.55,158.96220991383717,16301.574626664002,1.6301574626664002,2021,3.3145,15774.694381904588,1.5774694381904588
327,2021-09-13,38112.0,36328.9,1783.0999999999985,37388.2,20%,37744.82,37031.579999999994,low,37700,2021-09-30,9,BANKNIFTY21SEP37700CE,2021-09-21 09:20:00,268.8,2021-09-24 15:20:00,431.05,Friday Closing,-162.25,158.96220991383717,-25791.61855852008,-2.579161855852008,2021,6.9985,-26904.11558460207,-2.690411558460207
328,2021-09-20,38109.15,36528.0,1581.1500000000015,38054.75,20%,38370.98,37738.52,low,38400,2021-10-07,9,BANKNIFTY21100738400CE,2021-09-28 12:53:00,333.0,2021-10-01 15:20:00,58.1,Friday Closing,274.9,156.3681719883099,42985.610479586394,4.298561047958639,2021,3.9110000000000005,42374.054558940115,4.237405455894012
329,2021-09-27,38366.55,36894.85,1471.7000000000044,37392.15,20%,37686.490000000005,37097.81,high,37100,2021-10-14,9,BANKNIFTY21101437100PE,2021-10-05 13:00:00,209.6,2021-10-08 15:20:00,84.2,Friday Closing,125.39999999999999,159.20824677490526,19964.714145573118,1.9964714145573117,2021,2.938,19496.960316548448,1.9496960316548448
330,2021-10-04,38105.75,37366.05,739.6999999999971,37782.75,20%,37930.69,37634.81,high,37600,2021-10-21,10,BANKNIFTY21102137600PE,2021-10-11 09:19:00,303.25,2021-10-15 15:20:00,28.8,Friday Closing,274.45,158.18325477337743,43413.394272553436,4.341339427255344,2021,3.3205,42888.146775078436,4.288814677507844
331,2021-10-11,39373.95,37762.85,1611.0999999999985,39794.25,20%,40116.47,39472.03,high,39500,2021-10-28,7,BANKNIFTY21OCT39500PE,2021-10-21 15:17:00,193.55,2021-10-22 15:20:00,100.0,Friday Closing,93.55000000000001,149.56450555096197,13991.759494292493,1.3991759494292495,2021,2.9355,13552.712888247645,1.3552712888247644
332,2021-10-11,39373.95,37762.85,1611.0999999999985,39794.25,20%,40116.47,39472.03,low,40100,2021-10-28,9,BANKNIFTY21OCT40100CE,2021-10-19 10:09:00,281.4,2021-10-19 10:09:00,281.4,SL Hit,0.0,149.56450555096197,0.0,0.0,2021,5.627999999999999,-841.7490372408139,-0.08417490372408139
333,2021-10-18,40583.6,39300.15,1283.449999999997,40961.25,20%,41217.94,40704.56,high,40700,2021-11-03,9,BANKNIFTY21110340700PE,2021-10-25 11:23:00,392.4,2021-10-29 09:15:00,1594.7,SL Hit,-1202.3000000000002,145.5676824217804,-175016.0245757066,-17.501602457570662,2021,19.871,-177908.5999931098,-17.790859999310978
334,2021-10-18,40583.6,39300.15,1283.449999999997,40961.25,20%,41217.94,40704.56,low,41200,2021-11-03,9,BANKNIFTY21110341200CE,2021-10-25 09:15:00,328.8,2021-10-25 09:15:00,328.8,SL Hit,0.0,145.5676824217804,0.0,0.0,2021,6.5760000000000005,-957.253079605628,-0.0957253079605628
335,2021-10-25,41827.65,38453.1,3374.550000000003,39432.15,20%,40107.060000000005,38757.24,high,38800,2021-11-11,8,BANKNIFTY21111138800PE,2021-11-03 09:35:00,72.7,2021-11-05 15:20:00,136.0,Friday Closing,-63.3,149.59959667948732,-9469.654469811547,-0.9469654469811546,2021,2.0869999999999997,-9781.868828081637,-0.9781868828081637
336,2021-11-01,40160.2,39131.85,1028.3499999999985,39674.05,20%,39879.72,39468.380000000005,low,39900,2021-11-18,10,BANKNIFTY21111839900CE,2021-11-08 09:15:00,435.05,2021-11-12 15:20:00,47.5,Friday Closing,387.55,150.45241039806697,58307.83164977086,5.830783164977086,2021,4.8255,57581.82354339499,5.758182354339499
337,2021-11-08,39674.05,38348.25,1325.800000000003,38849.45,20%,39114.61,38584.28999999999,high,38600,2021-11-25,10,BANKNIFTY21NOV38600PE,2021-11-15 09:20:00,234.65,2021-11-16 11:19:00,538.9,SL Hit,-304.25,153.3953681245959,-46670.5407519083,-4.66705407519083,2021,7.7355,-47857.130622036115,-4.7857130622036115
338,2021-11-08,39674.05,38348.25,1325.800000000003,38849.45,20%,39114.61,38584.28999999999,low,39100,2021-11-25,9,BANKNIFTY21NOV39100CE,2021-11-16 09:16:00,302.6,2021-11-19 15:20:00,50.9,Friday Closing,251.70000000000002,153.3953681245959,38609.61415696079,3.8609614156960794,2021,3.535,38067.361530640344,3.8067361530640342
339,2021-11-15,39114.95,37749.15,1365.7999999999956,38232.15,20%,38505.31,37958.990000000005,low,38500,2021-12-02,10,BANKNIFTY21120238500CE,2021-11-22 09:16:00,346.05,2021-11-26 15:20:00,12.95,Friday Closing,333.1,155.82266445848637,51904.529531121814,5.190452953112182,2021,3.59,51345.12616571585,5.134512616571585
340,2021-11-22,38241.0,35910.8,2330.199999999997,36224.45,20%,36690.49,35758.409999999996,high,35800,2021-12-09,9,BANKNIFTY21120935800PE,2021-11-30 10:23:00,221.2,2021-11-30 11:35:00,559.95,SL Hit,-338.75000000000006,163.5301136616055,-55395.826002868875,-5.539582600286887,2021,7.811500000000001,-56673.24148573651,-5.667324148573651
341,2021-11-22,38241.0,35910.8,2330.199999999997,36224.45,20%,36690.49,35758.409999999996,low,36700,2021-12-09,10,BANKNIFTY21120936700CE,2021-11-29 09:16:00,299.45,2021-12-03 15:20:00,201.0,Friday Closing,98.44999999999999,163.5301136616055,16099.53968998506,1.609953968998506,2021,5.0045,15281.153236165555,1.5281153236165554
342,2021-11-29,36842.6,35341.75,1500.8499999999985,36252.75,20%,36552.92,35952.58,high,36000,2021-12-16,9,BANKNIFTY21121636000PE,2021-12-07 11:14:00,316.0,2021-12-10 15:20:00,66.0,Friday Closing,250.0,164.1455730486101,41036.393262152524,4.103639326215252,2021,3.8200000000000003,40409.35717310683,4.040935717310683
343,2021-11-29,36842.6,35341.75,1500.8499999999985,36252.75,20%,36552.92,35952.58,low,36600,2021-12-16,10,BANKNIFTY21121636600CE,2021-12-06 09:31:00,313.5,2021-12-08 09:15:00,756.15,SL Hit,-442.65,164.1455730486101,-72659.03790996726,-7.265903790996726,2021,10.6965,-74414.82103208172,-7.4414821032081715
344,2021-12-06,37386.4,35697.85,1688.550000000003,37358.2,20%,37695.909999999996,37020.49,low,37700,2021-12-23,10,BANKNIFTY21122337700CE,2021-12-13 13:00:00,256.9,2021-12-17 15:20:00,22.35,Friday Closing,234.54999999999998,159.16846151213753,37332.962647671855,3.7332962647671852,2021,2.7925,36888.48471889921,3.6888484718899215
345,2021-12-13,37579.5,35537.6,2041.9000000000015,35124.35,20%,35532.729999999996,34715.97,low,35500,2021-12-30,10,BANKNIFTY21DEC35500CE,2021-12-20 09:23:00,293.7,2021-12-24 15:20:00,129.8,Friday Closing,163.89999999999998,168.85840181714156,27675.892057829496,2.7675892057829494,2021,4.235,26960.776726133903,2.69607767261339
346,2021-12-20,35477.15,34020.25,1456.9000000000015,34573.65,20%,34865.03,34282.270000000004,high,34300,2022-01-06,10,BANKNIFTY2210634300PE,2021-12-27 12:19:00,303.4,2021-12-31 15:20:00,59.5,Friday Closing,243.89999999999998,172.09220815240946,41973.28956837266,4.197328956837266,2021,3.629,41348.76694498757,4.1348766944987565
347,2021-12-20,35477.15,34020.25,1456.9000000000015,34573.65,20%,34865.03,34282.270000000004,low,34900,2022-01-06,10,BANKNIFTY2210634900CE,2021-12-27 09:16:00,336.15,2021-12-31 09:33:00,822.6,SL Hit,-486.45000000000005,172.09220815240946,-83714.25465573958,-8.371425465573958,2021,11.5875,-85708.37311770563,-8.570837311770564
348,2021-12-27,35594.7,34237.95,1356.75,35585.2,20%,35856.549999999996,35313.85,high,35300,2022-01-13,10,BANKNIFTY2211335300PE,2022-01-03 10:23:00,285.0,2022-01-07 15:20:00,21.0,Friday Closing,264.0,167.3334439593324,44176.02920526376,4.417602920526376,2022,3.06,43663.9888667482,4.36639888667482
349,2022-01-03,38134.5,35530.05,2604.449999999997,37930.55,20%,38451.44,37409.66,high,37400,2022-01-20,9,BANKNIFTY2212037400PE,2022-01-11 09:16:00,211.0,2022-01-14 15:20:00,118.0,Friday Closing,93.0,156.04097011711394,14511.810220891597,1.4511810220891599,2022,3.29,13998.435429206293,1.3998435429206293
350,2022-01-10,38848.8,37930.55,918.25,38212.55,20%,38396.200000000004,38028.9,high,38000,2022-01-27,10,BANKNIFTY22JAN38000PE,2022-01-17 09:16:00,360.5,2022-01-19 09:15:00,497.0,SL Hit,-136.5,156.2654637698522,-21330.235804584827,-2.1330235804584827,2022,8.575000000000001,-22670.21215641131,-2.2670212156411313
351,2022-01-10,38848.8,37930.55,918.25,38212.55,20%,38396.200000000004,38028.9,low,38400,2022-01-27,8,BANKNIFTY22JAN38400CE,2022-01-19 09:15:00,363.7,2022-01-21 15:20:00,134.4,Friday Closing,229.29999999999998,156.2654637698522,35831.670842427106,3.5831670842427106,2022,4.981000000000001,35053.31256738947,3.505331256738947
352,2022-01-17,38852.5,37225.65,1626.8499999999985,37601.95,20%,37927.32,37276.579999999994,high,37300,2022-02-03,7,BANKNIFTY2220337300PE,2022-01-27 14:29:00,460.0,2022-01-28 15:20:00,480.6,Friday Closing,-20.600000000000023,158.19731001294053,-3258.8645862665785,-0.3258864586266578,2022,9.406,-4746.868484248297,-0.4746868484248297
353,2022-01-17,38852.5,37225.65,1626.8499999999985,37601.95,20%,37927.32,37276.579999999994,low,37900,2022-02-03,10,BANKNIFTY2220337900CE,2022-01-24 11:47:00,583.0,2022-01-28 15:20:00,591.45,Friday Closing,-8.450000000000045,158.19731001294053,-1336.7672696093548,-0.1336767269609355,2022,11.7445,-3194.715577056335,-0.3194715577056335
354,2022-01-24,38409.35,36383.55,2025.7999999999956,38091.8,20%,38496.96,37686.64000000001,high,37700,2022-02-10,9,BANKNIFTY2221037700PE,2022-02-01 09:20:00,543.2,2022-02-04 15:20:00,109.85,Friday Closing,433.35,155.85646243235828,67540.39799506246,6.754039799506246,2022,6.530500000000001,66522.57736714795,6.6522577367147955
355,2022-01-24,38409.35,36383.55,2025.7999999999956,38091.8,20%,38496.96,37686.64000000001,low,38500,2022-02-10,10,BANKNIFTY2221038500CE,2022-01-31 10:45:00,622.45,2022-02-01 09:15:00,800.0,SL Hit,-177.54999999999995,155.85646243235828,-27672.314904865205,-2.7672314904865205,2022,14.2245,-29889.295154734285,-2.9889295154734286
356,2022-01-31,39419.9,37650.5,1769.4000000000015,38592.05,20%,38945.93,38238.170000000006,high,38200,2022-02-17,7,BANKNIFTY2221738200PE,2022-02-10 10:32:00,183.35,2022-02-11 15:20:00,297.95,Friday Closing,-114.6,154.05974385513454,-17655.24664579842,-1.765524664579842,2022,4.813,-18396.73619297318,-1.8396736192973182
357,2022-01-31,39419.9,37650.5,1769.4000000000015,38592.05,20%,38945.93,38238.170000000006,low,38900,2022-02-17,10,BANKNIFTY2221738900CE,2022-02-07 12:38:00,365.7,2022-02-11 15:20:00,190.15,Friday Closing,175.54999999999998,154.05974385513454,27045.188033768867,2.7045188033768865,2022,5.5585,26188.8469475501,2.61888469475501
358,2022-02-07,39195.75,37320.45,1875.300000000003,37664.0,20%,38039.06,37288.94,high,37300,2022-02-24,9,BANKNIFTY22FEB37300PE,2022-02-15 14:09:00,364.05,2022-02-18 09:15:00,559.25,SL Hit,-195.2,157.73260432828783,-30789.404364881782,-3.0789404364881783,2022,9.233,-32245.749500644863,-3.2245749500644862
359,2022-02-07,39195.75,37320.45,1875.300000000003,37664.0,20%,38039.06,37288.94,low,38000,2022-02-24,10,BANKNIFTY22FEB38000CE,2022-02-14 09:20:00,487.95,2022-02-18 15:20:00,304.0,Friday Closing,183.95,157.73260432828783,29014.912566188545,2.9014912566188547,2022,7.9195,27765.74920621067,2.776574920621067
360,2022-02-14,38461.2,36655.2,1806.0,37400.0,20%,37761.2,37038.8,high,37000,2022-03-03,10,BANKNIFTY2230337000PE,2022-02-21 11:15:00,443.3,2022-02-24 09:15:00,986.8,SL Hit,-543.5,158.89325551094777,-86358.48437020011,-8.63584843702001,2022,14.301,-88630.81681726217,-8.863081681726218
361,2022-02-14,38461.2,36655.2,1806.0,37400.0,20%,37761.2,37038.8,low,37800,2022-03-03,9,BANKNIFTY2230337800CE,2022-02-22 09:15:00,431.5,2022-02-25 15:20:00,104.75,Friday Closing,326.75,158.89325551094777,51918.371238202184,5.191837123820219,2022,5.3625,51066.306155524726,5.106630615552473
362,2022-02-21,38051.95,35002.1,3049.8499999999985,35938.95,20%,36548.92,35328.979999999996,low,36500,2022-03-10,8,BANKNIFTY2231036500CE,2022-03-02 09:19:00,484.3,2022-03-04 15:20:00,62.0,Friday Closing,422.3,164.16353752723748,69326.2618977524,6.93262618977524,2022,5.463,68429.4364922411,6.84294364922411
363,2022-02-28,36268.55,34097.15,2171.4000000000015,33278.15,20%,33712.43,32843.87,high,32800,2022-03-17,8,BANKNIFTY2231732800PE,2022-03-09 14:03:00,455.35,2022-03-09 14:03:00,455.35,SL Hit,0.0,177.97589791065195,0.0,0.0,2022,9.107000000000001,-1620.8265022723076,-0.16208265022723076
364,2022-02-28,36268.55,34097.15,2171.4000000000015,33278.15,20%,33712.43,32843.87,low,33700,2022-03-17,10,BANKNIFTY2231733700CE,2022-03-07 11:01:00,659.15,2022-03-11 15:20:00,1256.95,Friday Closing,-597.8000000000001,177.97589791065195,-106393.99177098775,-10.639399177098776,2022,19.160999999999998,-109804.18795085375,-10.980418795085376
365,2022-03-07,35370.55,32159.3,3211.2500000000036,34660.25,20%,35302.5,34018.0,high,34000,2022-03-24,10,BANKNIFTY2232434000PE,2022-03-14 14:27:00,426.65,2022-03-18 15:20:00,59.0,Friday Closing,367.65,169.95963458678563,62485.65965583173,6.248565965583174,2022,4.8565,61660.250690461005,6.166025069046101
366,2022-03-14,36610.55,34638.2,1972.3500000000058,36545.85,20%,36940.32,36151.38,low,36900,2022-03-31,10,BANKNIFTY22MAR36900CE,2022-03-21 09:41:00,465.3,2022-03-23 09:15:00,590.05,SL Hit,-124.74999999999994,162.42414792291999,-20262.41245338426,-2.0262412453384258,2022,10.5535,-21976.555698488795,-2.1976555698488798
367,2022-03-21,36822.2,35207.75,1614.449999999997,35488.7,20%,35811.59,35165.81,high,35200,2022-04-07,9,BANKNIFTY2240735200PE,2022-03-29 09:15:00,411.25,2022-04-01 15:20:00,38.7,Friday Closing,372.55,167.54352431712752,62418.33998434586,6.241833998434586,2022,4.4995,61664.477896680946,6.166447789668094
368,2022-03-21,36822.2,35207.75,1614.449999999997,35488.7,20%,35811.59,35165.81,low,35800,2022-04-07,10,BANKNIFTY2240735800CE,2022-03-28 09:24:00,597.05,2022-04-01 12:23:00,1156.95,SL Hit,-559.9000000000001,167.54352431712752,-93807.61926515971,-9.380761926515971,2022,17.54,-96746.33268168212,-9.674633268168213
369,2022-03-28,37201.75,35016.85,2184.9000000000015,37824.95,20%,38261.93,37387.969999999994,high,37400,2022-04-13,9,BANKNIFTY2241337400PE,2022-04-04 09:35:00,301.75,2022-04-08 15:20:00,180.0,Friday Closing,121.75,156.8138355801707,19092.08448188578,1.909208448188578,2022,4.8175,18336.63382897831,1.8336633828978308
370,2022-03-28,37201.75,35016.85,2184.9000000000015,37824.95,20%,38261.93,37387.969999999994,low,38300,2022-04-13,6,BANKNIFTY2241338300CE,2022-04-07 09:16:00,183.8,2022-04-07 09:16:00,183.8,SL Hit,0.0,156.8138355801707,0.0,0.0,2022,3.676,-576.4476595927075,-0.05764476595927075
371,2022-04-04,38762.75,37348.5,1414.25,37591.75,20%,37874.6,37308.9,high,37300,2022-04-21,10,BANKNIFTY2242137300PE,2022-04-11 10:27:00,342.35,2022-04-12 09:31:00,475.0,SL Hit,-132.64999999999998,158.41751464041866,-21014.083317051533,-2.1014083317051533,2022,8.1735,-22308.908872964996,-2.2308908872965
372,2022-04-04,38762.75,37348.5,1414.25,37591.75,20%,37874.6,37308.9,low,37900,2022-04-21,9,BANKNIFTY2242137900CE,2022-04-12 09:33:00,289.6,2022-04-15 15:20:00,228.45,Friday Closing,61.150000000000034,158.41751464041866,9687.231020261606,0.9687231020261605,2022,5.180499999999999,8866.549085666917,0.8866549085666917
373,2022-04-11,37981.2,37269.1,712.0999999999985,36833.15,20%,36975.57,36690.73,high,36700,2022-04-28,9,BANKNIFTY22APR36700PE,2022-04-19 13:41:00,346.6,2022-04-19 13:41:00,346.6,SL Hit,0.0,162.26930375921182,0.0,0.0,2022,6.932,-1124.8508136588564,-0.11248508136588564
374,2022-04-11,37981.2,37269.1,712.0999999999985,36833.15,20%,36975.57,36690.73,low,37000,2022-04-28,10,BANKNIFTY22APR37000CE,2022-04-18 10:09:00,526.75,2022-04-22 15:20:00,101.8,Friday Closing,424.95,162.26930375921182,68956.34063247706,6.895634063247706,2022,6.2855,67936.39692369854,6.793639692369854
375,2022-04-18,37123.25,35931.25,1192.0,35792.35,20%,36030.75,35553.95,high,35600,2022-05-05,10,BANKNIFTY2250535600PE,2022-04-25 10:06:00,445.85,2022-04-25 12:34:00,494.65,SL Hit,-48.799999999999955,166.52442705189318,-8126.392040132379,-0.812639204013238,2022,9.405,-9692.554276555435,-0.9692554276555434
376,2022-04-18,37123.25,35931.25,1192.0,35792.35,20%,36030.75,35553.95,low,36000,2022-05-05,10,BANKNIFTY2250536000CE,2022-04-25 09:15:00,464.5,2022-04-29 15:20:00,413.0,Friday Closing,51.5,166.52442705189318,8576.0079931725,0.8576007993172499,2022,8.775,7114.7561457921365,0.7114756145792137
377,2022-04-25,36716.65,35533.05,1183.5999999999985,35627.6,20%,35864.32,35390.88,high,35400,2022-05-12,10,BANKNIFTY2251235400PE,2022-05-02 09:16:00,399.25,2022-05-04 14:11:00,519.7,SL Hit,-120.45000000000005,167.29719119169135,-20150.946679039233,-2.015094667903923,2022,9.1895,-21688.32421749528,-2.168832421749528
378,2022-04-25,36716.65,35533.05,1183.5999999999985,35627.6,20%,35864.32,35390.88,low,35900,2022-05-12,8,BANKNIFTY2251235900CE,2022-05-04 14:44:00,379.5,2022-05-06 15:20:00,49.55,Friday Closing,329.95,167.29719119169135,55199.70823369856,5.519970823369856,2022,4.290500000000001,54481.91963489061,5.448191963489061
379,2022-05-02,36302.45,34353.4,1949.0499999999956,34091.75,20%,34481.56,33701.94,high,33700,2022-05-19,10,BANKNIFTY2251933700PE,2022-05-09 12:41:00,309.65,2022-05-09 12:56:00,348.8,SL Hit,-39.150000000000034,174.00604845024415,-6812.336796827064,-0.6812336796827063,2022,6.5845,-7958.079622847697,-0.7958079622847696
380,2022-05-02,36302.45,34353.4,1949.0499999999956,34091.75,20%,34481.56,33701.94,low,34500,2022-05-19,7,BANKNIFTY2251934500CE,2022-05-12 11:16:00,260.2,2022-05-13 15:20:00,56.0,Friday Closing,204.2,174.00604845024415,35532.03509353985,3.553203509353985,2022,3.162,34981.82796834018,3.498182796834018
381,2022-05-09,34791.7,33009.05,1782.6499999999942,33256.0,20%,33612.53,32899.47,high,32900,2022-05-26,10,BANKNIFTY22MAY32900PE,2022-05-16 09:48:00,343.0,2022-05-20 15:20:00,90.0,Friday Closing,253.0,178.50486113363084,45161.7298668086,4.51617298668086,2022,4.33,44388.80381809998,4.438880381809998
382,2022-05-16,34654.2,33010.1,1644.0999999999985,34321.4,20%,34650.22,33992.58,high,34000,2022-06-02,10,BANKNIFTY2260234000PE,2022-05-23 10:15:00,403.05,2022-05-27 15:20:00,62.0,Friday Closing,341.05,173.15907373748277,59055.9020981685,5.905590209816851,2022,4.6505,58250.62582575234,5.825062582575233
383,2022-05-23,35693.25,34122.3,1570.949999999997,35958.8,20%,36272.990000000005,35644.61,low,36300,2022-06-09,9,BANKNIFTY2260936300CE,2022-05-31 09:15:00,290.3,2022-05-31 09:17:00,298.0,SL Hit,-7.699999999999989,165.4123357352123,-1273.674985161133,-0.1273674985161133,2022,5.883,-2246.795756291387,-0.2246795756291387
384,2022-05-30,36083.45,35176.05,907.3999999999942,35159.15,20%,35340.63,34977.670000000006,high,35000,2022-06-16,10,BANKNIFTY2261635000PE,2022-06-06 09:16:00,433.0,2022-06-06 09:27:00,525.05,SL Hit,-92.04999999999995,169.7762603552908,-15627.904765704508,-1.562790476570451,2022,9.580499999999999,-17254.44622803837,-1.7254446228038371
385,2022-05-30,36083.45,35176.05,907.3999999999942,35159.15,20%,35340.63,34977.670000000006,low,35300,2022-06-16,9,BANKNIFTY2261635300CE,2022-06-07 11:06:00,434.8,2022-06-10 15:20:00,103.4,Friday Closing,331.4,169.7762603552908,56263.85268174337,5.626385268174336,2022,5.382000000000001,55350.11684851119,5.53501168485112
386,2022-06-06,35446.5,34348.05,1098.449999999997,33728.65,20%,33948.340000000004,33508.96,low,33900,2022-06-23,10,BANKNIFTY2262333900CE,2022-06-13 09:16:00,442.35,2022-06-17 15:20:00,62.0,Friday Closing,380.35,176.73912774527412,67222.72723791501,6.722272723791501,2022,5.043500000000001,66331.34344713172,6.633134344713172
387,2022-06-13,33761.7,32298.0,1463.699999999997,32873.4,20%,33166.14,32580.660000000003,high,32600,2022-06-30,9,BANKNIFTY22JUN32600PE,2022-06-21 10:23:00,292.1,2022-06-24 15:20:00,93.0,Friday Closing,199.10000000000002,180.90739531341302,36018.662406900534,3.6018662406900535,2022,3.8510000000000004,35321.98802754858,3.5321988027548574
388,2022-06-13,33761.7,32298.0,1463.699999999997,32873.4,20%,33166.14,32580.660000000003,low,33200,2022-06-30,10,BANKNIFTY22JUN33200CE,2022-06-20 09:39:00,337.9,2022-06-24 15:20:00,686.0,Friday Closing,-348.1,180.90739531341302,-62973.86430859908,-6.297386430859907,2022,10.239,-64826.175129213116,-6.482617512921312
389,2022-06-20,33720.7,32427.7,1292.9999999999964,34126.2,20%,34384.799999999996,33867.6,low,34400,2022-07-07,10,BANKNIFTY2270734400CE,2022-06-27 11:37:00,325.7,2022-06-27 11:37:00,325.7,SL Hit,0.0,174.49570740559784,0.0,0.0,2022,6.514,-1136.6650380400645,-0.11366650380400645
390,2022-06-27,34134.8,33082.45,1052.3500000000058,33558.85,20%,33769.32,33348.38,high,33300,2022-07-14,10,BANKNIFTY2271433300PE,2022-07-04 09:16:00,365.55,2022-07-08 15:20:00,17.0,Friday Closing,348.55,177.6760680996834,61928.99353614465,6.1928993536144645,2022,3.8255000000000003,61249.29373762931,6.124929373762932
391,2022-07-04,35258.9,33518.05,1740.8499999999985,35017.6,20%,35365.77,34669.43,high,34700,2022-07-21,10,BANKNIFTY2272134700PE,2022-07-11 14:05:00,236.7,2022-07-15 15:20:00,305.0,Friday Closing,-68.30000000000001,169.65557373697789,-11587.475686235592,-1.158747568623559,2022,5.417000000000001,-12506.4999291688,-1.25064999291688
392,2022-07-04,35258.9,33518.05,1740.8499999999985,35017.6,20%,35365.77,34669.43,low,35400,2022-07-21,7,BANKNIFTY2272135400CE,2022-07-14 13:21:00,129.6,2022-07-15 15:20:00,90.0,Friday Closing,39.599999999999994,169.65557373697789,6718.360719984324,0.6718360719984324,2022,2.196,6345.7970800579205,0.634579708005792
393,2022-07-11,35541.6,34465.0,1076.5999999999985,34841.85,20%,35057.17,34626.53,high,34600,2022-07-28,10,BANKNIFTY22JUL34600PE,2022-07-18 12:17:00,252.0,2022-07-22 15:20:00,16.5,Friday Closing,235.5,171.14901174281894,40305.59226543386,4.030559226543385,2022,2.685,39846.057168904386,3.9846057168904383
394,2022-07-18,36823.35,34806.75,2016.5999999999985,36766.7,20%,37170.02,36363.38,high,36400,2022-08-04,7,BANKNIFTY2280436400PE,2022-07-28 09:16:00,144.8,2022-07-29 15:20:00,55.0,Friday Closing,89.80000000000001,161.42041354833816,14495.553136640769,1.4495553136640769,2022,1.9980000000000002,14173.035150371188,1.417303515037119
