,Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Slippage,Points w cs,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Trade Year,Hedge Strike,Hedge Contract,Hedge Entry Price,Hedge Exit Price,Hedge Points,Hedge PnL,Total PnL,Total ROI%,Index,Cumulative ROI%,Running Max ROI%,Drawdown
542,2021-05-21,15383.35,14986.4,396.9500000000007,15421.2,40%,15579.98,15262.42,high,15250,2021-06-03,3,NIFTY2160315250PE,PE,2021-05-31 15:14:00,18.15,2021-06-03 15:30:00,0.05,Friday Closing,18.1,0.182,17.918,818.3579183028476,14812.278321281543,14663.337180150422,1.4812278321281545,1.4663337180150422,2021,14950,NIFTY2160314950PE,6.55,0.05,-6.5,-5319.326468968509,9344.010711181912,0.9344010711181913,NIFTY,182.49398957117748,189.26944898256875,-6.775459411391267
197,2021-05-28,35722.9,34935.25,787.6500000000015,35657.85,50%,36051.675,35264.024999999994,low,36100,2021-06-10,6,BANKNIFTY2161036100CE,CE,2021-06-04 13:28:00,156.15,2021-06-10 15:30:00,0.1,Expiry Closing,156.05,1.5625,154.4875,242.70716963913603,37874.45382218718,37495.22386962603,3.7874453822187175,3.749522386962603,2021,37200,BANKNIFTY2161037200CE,32.45,0.05,-32.400000000000006,-7863.712296308008,29631.511573318025,2.9631511573318026,BANKNIFTY,185.45714072850927,189.26944898256875,-3.8123082540594737
543,2021-05-28,15703.55,15374.9,328.64999999999964,15712.5,40%,15843.96,15581.04,low,15850,2021-06-10,1,NIFTY2161015850CE,CE,2021-06-09 14:44:00,5.0,2021-06-10 09:39:00,1.95,SL Hit,3.05,0.0695,2.9805,804.7230616588278,2454.4053380594246,2398.4770852741362,0.24544053380594244,0.23984770852741363,2021,16150,NIFTY2161016150CE,1.85,0.75,-1.1,-885.1953678247106,1513.2817174494257,0.1513281717449426,NIFTY,185.60846890025422,189.26944898256875,-3.6609800823145235
198,2021-06-04,35804.35,34645.8,1158.5499999999956,35324.65,50%,35903.925,34745.375,low,35900,2021-06-17,3,BANKNIFTY2161735900CE,CE,2021-06-14 09:22:00,51.35,2021-06-17 15:30:00,0.1,Expiry Closing,51.25,0.5145000000000001,50.7355,243.70594579840505,12489.92972216826,12364.54301305498,1.248992972216826,1.236454301305498,2021,37000,BANKNIFTY2161737000CE,12.35,0.05,-12.3,-2997.5831333203823,9366.959879734597,0.9366959879734598,BANKNIFTY,186.54516488822767,189.26944898256875,-2.7242840943410727
545,2021-06-04,15800.45,15567.7,232.75,15796.45,40%,15889.55,15703.35,low,15900,2021-06-17,3,NIFTY2161715900CE,CE,2021-06-14 09:25:00,19.35,2021-06-14 13:53:00,42.6,SL Hit,-23.25,0.6195,-23.8695,802.4141652847311,-18656.129342869997,-19153.224918263888,-1.8656129342869998,-1.9153224918263887,2021,16200,NIFTY2161716200CE,3.1,3.6,0.5,401.20708264236555,-18752.017835621522,-1.8752017835621522,NIFTY,184.66996310466553,189.26944898256875,-4.59948587790322
544,2021-06-04,15800.45,15567.7,232.75,15796.45,40%,15889.55,15703.35,high,15700,2021-06-17,2,NIFTY2161715700PE,PE,2021-06-15 09:53:00,22.8,2021-06-17 15:30:00,6.25,Friday Closing,16.55,0.2905,16.2595,802.4141652847311,13279.9544354623,13046.853120447086,1.32799544354623,1.3046853120447086,2021,15400,NIFTY2161715400PE,6.35,0.05,-6.3,-5055.2092412938055,7991.64387915328,0.7991643879153281,NIFTY,185.46912749258087,189.26944898256875,-3.80032148998788
547,2021-06-11,15901.2,15607.75,293.4500000000007,15756.5,40%,15873.88,15639.12,low,15850,2021-06-24,6,NIFTY21JUN15850CE,CE,2021-06-18 09:52:00,42.0,2021-06-24 15:30:00,0.05,Expiry Closing,41.95,0.4205,41.529500000000006,803.2062734504733,33694.50317124736,33356.754933261436,3.3694503171247354,3.3356754933261437,2021,16150,NIFTY21JUN16150CE,6.8,0.05,-6.75,-5421.642345790695,27935.112587470743,2.793511258747074,NIFTY,188.26263875132793,189.26944898256875,-1.00681023124082
200,2021-06-11,35377.7,34382.9,994.7999999999956,34735.15,50%,35232.55,34237.75,low,35200,2021-06-24,6,BANKNIFTY21JUN35200CE,CE,2021-06-18 10:00:00,137.15,2021-06-24 15:30:00,0.15,Expiry Closing,137.0,1.3730000000000002,135.627,248.3498923580609,34023.93525305435,33682.95085084673,3.4023935253054347,3.3682950850846733,2021,36300,BANKNIFTY21JUN36300CE,30.5,0.05,-30.45,-7562.254222302955,26120.696628543777,2.6120696628543776,BANKNIFTY,190.8747084141823,190.8747084141823,0.0
546,2021-06-11,15901.2,15607.75,293.4500000000007,15756.5,40%,15873.88,15639.12,high,15650,2021-06-24,2,NIFTY21JUN15650PE,PE,2021-06-22 09:39:00,20.7,2021-06-24 15:30:00,0.05,Friday Closing,20.65,0.2075,20.4425,803.2062734504733,16586.209546752274,16419.5442450113,1.6586209546752273,1.6419544245011302,2021,15350,NIFTY21JUN15350PE,6.8,0.05,-6.75,-5421.642345790695,10997.901899220606,1.0997901899220606,NIFTY,191.97449860410435,191.97449860410435,0.0
199,2021-06-11,35377.7,34382.9,994.7999999999956,34735.15,50%,35232.55,34237.75,high,34200,2021-06-24,2,BANKNIFTY21JUN34200PE,PE,2021-06-22 09:47:00,36.55,2021-06-24 15:30:00,0.3,Friday Closing,36.25,0.3684999999999999,35.8815,248.3498923580609,9002.683597979709,8911.166662645763,0.9002683597979708,0.8911166662645763,2021,33200,BANKNIFTY21JUN33200PE,14.15,0.05,-14.1,-3501.7334822486587,5409.433180397104,0.5409433180397104,BANKNIFTY,192.51544192214408,192.51544192214408,0.0
548,2021-06-25,15915.35,15667.65,247.70000000000076,15705.85,40%,15804.93,15606.77,high,15600,2021-07-08,3,NIFTY2170815600PE,PE,2021-07-05 09:23:00,13.6,2021-07-08 15:30:00,0.05,Friday Closing,13.55,0.1365,13.4135,806.7103112762916,10930.924717793752,10820.808760304537,1.0930924717793753,1.0820808760304537,2021,15300,NIFTY2170815300PE,3.5,0.05,-3.45,-2783.150573903206,8037.6581864013315,0.8037658186401331,NIFTY,193.3192077407842,193.3192077407842,0.0
201,2021-06-25,35575.3,34656.7,918.6000000000058,34728.1,50%,35187.4,34268.8,high,34300,2021-07-08,3,BANKNIFTY2170834300PE,PE,2021-07-05 14:04:00,27.8,2021-07-08 15:30:00,0.05,Friday Closing,27.75,0.2785,27.4715,248.6685574950124,6900.552470486595,6831.298277224233,0.6900552470486595,0.6831298277224234,2021,33300,BANKNIFTY2170833300PE,9.45,0.05,-9.4,-2337.484440453117,4493.813836771116,0.44938138367711167,BANKNIFTY,193.76858912446133,193.76858912446133,0.0
549,2021-07-02,15913.95,15636.3,277.65000000000146,15688.25,40%,15799.31,15577.19,high,15600,2021-07-15,2,NIFTY2171515600PE,PE,2021-07-13 13:02:00,11.1,2021-07-15 15:30:00,0.05,Friday Closing,11.05,0.1115,10.9385,806.9972676021928,8917.31980700423,8827.339611666584,0.8917319807004231,0.8827339611666585,2021,15300,NIFTY2171515300PE,3.1,0.05,-3.0500000000000003,-2461.341666186688,6365.997945479896,0.6365997945479897,NIFTY,194.4051889190093,194.4051889190093,0.0
202,2021-07-02,35810.5,34637.35,1173.1500000000017,35163.75,50%,35750.325,34577.175,high,34600,2021-07-15,1,BANKNIFTY2171534600PE,PE,2021-07-14 12:49:00,11.85,2021-07-15 15:30:00,0.05,Friday Closing,11.8,0.119,11.681,244.75301972779266,2888.0856327879537,2858.960023440346,0.2888085632787954,0.2858960023440346,2021,33600,BANKNIFTY2171533600PE,6.0,0.05,-5.95,-1456.2804673803664,1402.6795560599796,0.14026795560599797,BANKNIFTY,194.5454568746153,194.5454568746153,0.0
