,Unnamed: 0,Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Qty,Hedge Strike,Hedge Contract,Hedge Entry Price,Hedge Exit Price,Hedge Points,PnL,Hedge PnL,Total PnL,Total ROI%,Trade Year,ROI%
24,24,2017-05-22,23408.3,22471.35,936.9500000000008,23310.6,20%,23497.99,23123.21,low,23500,2017-06-08,9,BANKNIFTY1760823500CE,2017-05-30 09:15:00,70.0,2017-05-31 15:04:00,110.5,SL Hit,-40.5,255.340988739888,23700,BANKNIFTY1760823700CE,20.0,54.0,34.0,-10341.310043965465,8681.593617156192,-1659.716426809273,-0.6638865707237092,2017,-1.0341310043965464
25,25,2017-05-29,23469.45,23095.0,374.4500000000007,23397.4,20%,23472.29,23322.51,high,23300,2017-06-15,10,BANKNIFTY1761523300PE,2017-06-05 13:41:00,122.15,2017-06-09 15:20:00,23.0,Friday Closing,99.15,255.62056365186356,23100,BANKNIFTY1761523100PE,63.85,9.75,-54.1,25344.77888608227,-13829.072493565818,11515.706392516451,4.606282557006581,2017,2.534477888608227
26,26,2017-06-05,23706.65,23350.35,356.3000000000029,23610.15,20%,23681.410000000003,23538.89,low,23700,2017-06-22,10,BANKNIFTY1762223700CE,2017-06-12 09:54:00,112.5,2017-06-16 15:20:00,31.9,Friday Closing,80.6,253.3632921350544,23900,BANKNIFTY1762223900CE,50.0,8.95,-41.05,20421.081346085382,-10400.563142143985,10020.518203941405,4.008207281576562,2017,2.0421081346085384
27,27,2017-06-12,23628.2,23311.9,316.2999999999993,23571.35,20%,23634.61,23508.09,high,23500,2017-06-29,10,BANKNIFTY17JUN23500PE,2017-06-19 13:43:00,120.25,2017-06-23 15:20:00,93.05,Friday Closing,27.200000000000003,253.864988675506,23300,BANKNIFTY17JUN23300PE,67.75,44.35,-23.4,6905.127691973764,-5940.44073500684,964.6869569669234,0.3858747827867693,2017,0.6905127691973764
28,28,2017-06-12,23628.2,23311.9,316.2999999999993,23571.35,20%,23634.61,23508.09,low,23600,2017-06-29,6,BANKNIFTY17JUN23600CE,2017-06-23 15:18:00,96.35,2017-06-23 15:20:00,92.85,Friday Closing,3.5,253.864988675506,23800,BANKNIFTY17JUN23800CE,38.6,38.5,-0.1000000000000014,888.527460364271,-25.38649886755096,863.14096149672,0.345256384598688,2017,0.0888527460364271
29,29,2017-06-19,23896.9,23507.7,389.2000000000007,23636.95,20%,23714.79,23559.11,low,23700,2017-07-06,9,BANKNIFTY1770623700CE,2017-06-27 09:16:00,109.95,2017-06-30 15:20:00,14.05,Friday Closing,95.9,253.00666799073488,23900,BANKNIFTY1770623900CE,72.5,4.8,-67.7,24263.33946031148,-17128.551422972752,7134.788037338723,2.8539152149354896,2017,2.426333946031148
30,30,2017-06-26,23638.3,22998.05,640.25,23240.35,20%,23368.4,23112.3,high,23100,2017-07-13,8,BANKNIFTY1771323100PE,2017-07-05 11:06:00,70.25,2017-07-07 15:20:00,31.8,Friday Closing,38.45,256.75698806935867,22900,BANKNIFTY1771322900PE,38.35,14.55,-23.8,9872.306191266842,-6110.8163160507365,3761.489875216105,1.504595950086442,2017,0.9872306191266842
31,31,2017-07-03,23540.15,23144.5,395.6500000000015,23449.15,20%,23528.28,23370.02,high,23400,2017-07-20,10,BANKNIFTY1772023400PE,2017-07-10 09:15:00,123.35,2017-07-14 15:20:00,12.65,Friday Closing,110.7,255.0122660899989,23200,BANKNIFTY1772023200PE,77.2,7.5,-69.7,28229.857856162875,-17774.354946472922,10455.502909689953,4.182201163875981,2017,2.8229857856162877
32,32,2017-07-10,23962.1,23449.15,512.9499999999971,24011.4,20%,24113.99,23908.81,high,23900,2017-07-27,9,BANKNIFTY17JUL23900PE,2017-07-18 10:02:00,113.7,2017-07-21 15:20:00,28.0,Friday Closing,85.7,248.8182171428287,23700,BANKNIFTY17JUL23700PE,67.85,12.35,-55.49999999999999,21323.72120914042,-13809.41105142699,7514.310157713431,3.0057240630853728,2017,2.132372120914042
33,33,2017-07-17,24299.6,23914.4,385.1999999999971,24307.7,20%,24384.74,24230.66,high,24200,2017-08-03,10,BANKNIFTY1780324200PE,2017-07-24 10:20:00,107.7,2017-07-28 15:20:00,11.85,Friday Closing,95.85,246.0555248897466,24000,BANKNIFTY1780324000PE,58.7,6.6,-52.1,23584.422060682213,-12819.492846755798,10764.929213926414,4.305971685570566,2017,2.3584422060682213
34,34,2017-07-24,25030.4,24237.05,793.3500000000022,24880.6,20%,25039.27,24721.93,high,24700,2017-08-10,10,BANKNIFTY1781024700PE,2017-07-31 12:09:00,105.1,2017-08-04 15:20:00,48.85,Friday Closing,56.24999999999999,239.6235992502976,24500,BANKNIFTY1781024500PE,59.45,26.05,-33.400000000000006,13478.827457829238,-8003.428214959942,5475.399242869296,2.190159697147718,2017,1.3478827457829239
35,35,2017-07-24,25030.4,24237.05,793.3500000000022,24880.6,20%,25039.27,24721.93,low,25000,2017-08-10,7,BANKNIFTY1781025000CE,2017-08-03 14:26:00,76.25,2017-08-04 15:20:00,89.95,Friday Closing,-13.700000000000005,239.6235992502976,25200,BANKNIFTY1781025200CE,34.05,40.2,6.150000000000006,-3282.843309729078,1473.6851353893317,-1809.1581743397464,-0.7236632697358986,2017,-0.3282843309729078
36,36,2017-07-31,25196.45,24593.35,603.1000000000022,24854.15,20%,24974.77,24733.53,high,24700,2017-08-17,10,BANKNIFTY1781724700PE,2017-08-07 14:37:00,82.55,2017-08-08 10:16:00,235.6,SL Hit,-153.05,240.24245268324796,24500,BANKNIFTY1781724500PE,44.8,142.55,97.75,-36769.1073831711,23483.699749787487,-13285.40763338361,-5.314163053353444,2017,-3.6769107383171096
37,37,2017-07-31,25196.45,24593.35,603.1000000000022,24854.15,20%,24974.77,24733.53,low,25000,2017-08-17,9,BANKNIFTY1781725000CE,2017-08-08 09:45:00,91.55,2017-08-11 15:20:00,2.8,Friday Closing,88.75,240.24245268324796,25200,BANKNIFTY1781725200CE,45.8,2.25,-43.55,21321.517675638253,-10462.558814355449,10858.958861282808,4.343583544513122,2017,2.1321517675638253
38,38,2017-08-07,24977.8,23869.4,1108.3999999999978,24051.05,20%,24272.73,23829.37,high,23800,2017-08-24,8,BANKNIFTY1782423800PE,2017-08-16 13:28:00,72.0,2017-08-18 15:20:00,90.0,Friday Closing,-18.0,247.19098346168727,23600,BANKNIFTY1782423600PE,49.9,53.65,3.75,-4449.437702310371,926.9661879813272,-3522.471514329043,-1.4089886057316172,2017,-0.44494377023103704
39,39,2017-08-14,24495.2,23926.0,569.2000000000007,24140.55,20%,24254.39,24026.71,high,24000,2017-08-31,10,BANKNIFTY17AUG24000PE,2017-08-21 09:21:00,171.35,2017-08-21 15:12:00,264.85,SL Hit,-93.50000000000004,247.3778973620858,23800,BANKNIFTY17AUG23800PE,122.55,185.75,63.2,-23129.83340335503,15634.283113283824,-7495.550290071207,-2.998220116028483,2017,-2.3129833403355033
40,40,2017-08-14,24495.2,23926.0,569.2000000000007,24140.55,20%,24254.39,24026.71,low,24300,2017-08-31,10,BANKNIFTY17AUG24300CE,2017-08-21 14:26:00,139.6,2017-08-25 15:20:00,181.0,Friday Closing,-41.400000000000006,247.3778973620858,24500,BANKNIFTY17AUG24500CE,83.4,92.15,8.75,-10241.444950790354,2164.55660191825,-8076.888348872103,-3.2307553395488413,2017,-1.0241444950790355
41,41,2017-08-21,24411.0,23854.6,556.4000000000015,24351.25,20%,24462.53,24239.97,high,24200,2017-09-07,6,BANKNIFTY1790724200PE,2017-09-01 10:37:00,63.15,2017-09-01 15:20:00,61.05,Friday Closing,2.1000000000000014,245.27307682402437,24000,BANKNIFTY1790724000PE,29.0,29.7,0.6999999999999993,515.0734613304514,171.69115377681686,686.7646151072684,0.2747058460429073,2017,0.05150734613304515
42,42,2017-08-21,24411.0,23854.6,556.4000000000015,24351.25,20%,24462.53,24239.97,low,24500,2017-09-07,9,BANKNIFTY1790724500CE,2017-08-29 09:30:00,108.6,2017-09-01 09:58:00,116.0,SL Hit,-7.400000000000006,245.27307682402437,24700,BANKNIFTY1790724700CE,55.0,47.9,-7.100000000000001,-1815.020768497781,-1741.4388454505731,-3556.4596139483547,-1.422583845579342,2017,-0.1815020768497781
43,43,2017-08-28,24494.15,24105.75,388.4000000000015,24456.3,20%,24533.98,24378.62,low,24500,2017-09-14,10,BANKNIFTY1791424500CE,2017-09-04 09:15:00,150.0,2017-09-08 15:20:00,65.75,Friday Closing,84.25,244.5587711410868,24700,BANKNIFTY1791424700CE,75.0,19.0,-56.0,20604.07646863656,-13695.29118390086,6908.785284735699,2.76351411389428,2017,2.060407646863656
44,44,2017-09-04,24456.3,24151.9,304.3999999999978,24468.5,20%,24529.38,24407.62,high,24400,2017-09-21,10,BANKNIFTY1792124400PE,2017-09-11 11:11:00,137.55,2017-09-15 15:20:00,27.0,Friday Closing,110.55,244.604633300964,24200,BANKNIFTY1792124200PE,84.25,14.5,-69.75,27041.04221142157,-17061.173172742238,9979.869038679331,3.991947615471733,2017,2.704104221142157
45,45,2017-09-11,24993.1,24458.85,534.25,24948.15,20%,25055.0,24841.300000000003,high,24800,2017-09-28,10,BANKNIFTY17SEP24800PE,2017-09-18 09:27:00,101.9,2017-09-22 11:06:00,340.0,SL Hit,-238.1,239.4731590500898,24600,BANKNIFTY17SEP24600PE,63.0,209.5,146.5,-57018.55916982638,35082.81780083816,-21935.741368988223,-8.774296547595288,2017,-5.7018559169826375
46,46,2017-09-11,24993.1,24458.85,534.25,24948.15,20%,25055.0,24841.300000000003,low,25100,2017-09-28,7,BANKNIFTY17SEP25100CE,2017-09-21 09:59:00,70.95,2017-09-22 15:20:00,6.5,Friday Closing,64.45,239.4731590500898,25400,BANKNIFTY17SEP25400CE,15.8,2.75,-13.05,15434.045100778289,-3125.124725603672,12308.920375174615,4.923568150069847,2017,1.5434045100778289
47,47,2017-09-18,25104.9,24341.35,763.5500000000029,24361.55,20%,24514.26,24208.84,low,24500,2017-10-05,10,BANKNIFTY17100524500CE,2017-09-25 09:16:00,140.0,2017-09-29 15:20:00,17.1,Friday Closing,122.9,244.7555014917848,24700,BANKNIFTY17100524700CE,52.8,6.05,-46.75,30080.451133340357,-11442.31969474094,18638.13143859941,7.455252575439765,2017,3.0080451133340356
48,48,2017-09-25,24361.55,23613.2,748.3499999999985,24200.6,20%,24350.27,24050.93,low,24400,2017-10-12,9,BANKNIFTY17101224400CE,2017-10-03 09:27:00,100.0,2017-10-06 15:20:00,60.0,Friday Closing,40.0,246.40383864326765,24600,BANKNIFTY17101224600CE,50.0,17.65,-32.35,9856.153545730704,-7971.1641801097085,1884.989365620997,0.7539957462483988,2017,0.9856153545730703
49,49,2017-10-02,24238.6,24008.05,230.54999999999927,24209.55,20%,24255.66,24163.44,high,24200,2017-10-19,10,BANKNIFTY17101924200PE,2017-10-09 09:32:00,,2017-10-12 09:25:00,,SL Hit,,247.36494492419504,24000,BANKNIFTY17101924000PE,,,,,,,,2017,
50,50,2017-10-02,24238.6,24008.05,230.54999999999927,24209.55,20%,24255.66,24163.44,low,24300,2017-10-19,10,BANKNIFTY17101924300CE,2017-10-09 09:15:00,,2017-10-09 09:30:00,,SL Hit,,247.36494492419504,24500,BANKNIFTY17101924500CE,,,,,,,,2017,
51,51,2017-10-09,24778.55,23978.6,799.9500000000007,24815.4,20%,24975.390000000003,24655.41,low,25000,2017-10-26,10,BANKNIFTY17OCT25000CE,2017-10-16 10:48:00,77.0,2017-10-17 10:46:00,112.0,SL Hit,-35.0,240.23648879957423,25200,BANKNIFTY17OCT25200CE,40.1,59.15,19.05,-8408.277107985099,4576.505111631889,-3831.77199635321,-1.532708798541284,2017,-0.8408277107985099
52,52,2017-10-16,24877.05,23924.1,952.9500000000008,24085.45,20%,24276.04,23894.86,high,23900,2017-11-02,9,BANKNIFTY17110223900PE,2017-10-24 10:16:00,96.0,2017-10-27 15:20:00,11.45,Friday Closing,84.55,247.15727935857743,23700,BANKNIFTY17110223700PE,13.4,6.5,-6.9,20897.14796976772,-1705.3852275741842,19191.762742193536,7.676705096877415,2017,2.089714796976772
53,53,2017-10-23,25177.35,23914.05,1263.2999999999993,24873.65,20%,25126.31,24620.99,high,24600,2017-11-09,8,BANKNIFTY17110924600PE,2017-11-01 09:15:00,49.7,2017-11-03 15:20:00,8.5,Friday Closing,41.2,238.7935196214645,24400,BANKNIFTY17110924400PE,44.95,5.5,-39.45,9838.293008404338,-9420.404349066775,417.8886593375628,0.1671554637350251,2017,0.9838293008404339
54,54,2017-10-30,25691.55,24813.6,877.9500000000007,25569.0,20%,25744.59,25393.41,low,25700,2017-11-16,9,BANKNIFTY17111625700CE,2017-11-07 13:40:00,130.0,2017-11-10 15:20:00,72.1,Friday Closing,57.900000000000006,233.05867368639392,26000,BANKNIFTY17111626000CE,58.1,22.65,-35.45,13494.09720644221,-8261.929982182664,5232.167224259545,2.092866889703818,2017,1.349409720644221
55,55,2017-11-06,25693.7,25120.25,573.4500000000007,25570.25,20%,25684.94,25455.56,high,25500,2017-11-23,6,BANKNIFTY17112325500PE,2017-11-17 09:15:00,53.45,2017-11-17 15:20:00,57.95,Friday Closing,-4.5,233.59992275629224,25200,BANKNIFTY17112325200PE,20.15,15.5,-4.649999999999999,-1051.199652403315,-1086.2396408167583,-2137.439293220073,-0.8549757172880293,2017,-0.1051199652403315
56,56,2017-11-06,25693.7,25120.25,573.4500000000007,25570.25,20%,25684.94,25455.56,low,25700,2017-11-23,10,BANKNIFTY17112325700CE,2017-11-13 11:41:00,152.0,2017-11-17 09:15:00,233.3,SL Hit,-81.30000000000001,233.59992275629224,26000,BANKNIFTY17112326000CE,65.45,114.1,48.64999999999999,-18991.67372008656,11364.636242093617,-7627.037477992946,-3.0508149911971785,2017,-1.8991673720086562
57,57,2017-11-20,25870.95,25621.6,249.35000000000215,25693.05,20%,25742.92,25643.18,high,25600,2017-12-07,10,BANKNIFTY17120725600PE,2017-11-27 10:20:00,149.95,2017-11-30 09:21:00,162.0,SL Hit,-12.050000000000011,233.07379271659937,25300,BANKNIFTY17120725300PE,74.55,75.5,0.9500000000000028,-2808.539202235025,221.42010308077008,-2587.1190991542558,-1.034847639661702,2017,-0.2808539202235025
58,58,2017-11-20,25870.95,25621.6,249.35000000000215,25693.05,20%,25742.92,25643.18,low,25700,2017-12-07,7,BANKNIFTY17120725700CE,2017-11-30 09:20:00,170.85,2017-12-01 15:20:00,25.25,Friday Closing,145.6,233.07379271659937,26000,BANKNIFTY17120726000CE,73.7,8.6,-65.10000000000001,33935.54421953687,-15173.10390585062,18762.44031368625,7.504976125474498,2017,3.3935544219536866
59,59,2017-11-27,25953.5,25155.05,798.4500000000007,25295.05,20%,25454.74,25135.36,low,25500,2017-12-14,10,BANKNIFTY17121425500CE,2017-12-04 09:24:00,106.8,2017-12-08 15:20:00,68.7,Friday Closing,38.1,235.71248419744225,25800,BANKNIFTY17121425800CE,60.0,17.35,-42.65,8980.645647922547,-10053.13745102091,-1072.4918030983629,-0.428996721239345,2017,0.8980645647922547
60,60,2017-12-11,25558.65,24889.1,669.5500000000029,25181.75,20%,25315.66,25047.84,high,25000,2017-12-28,10,BANKNIFTY17DEC25000PE,2017-12-18 09:34:00,135.05,2017-12-22 15:20:00,12.1,Friday Closing,122.95000000000002,237.0074491441266,25200,BANKNIFTY17DEC25200PE,200.0,19.15,-180.85,29140.06587227037,-42862.7971777153,-13722.73130544493,-5.489092522177972,2017,2.9140065872270373
61,61,2017-12-11,25558.65,24889.1,669.5500000000029,25181.75,20%,25315.66,25047.84,low,25300,2017-12-28,10,BANKNIFTY17DEC25300CE,2017-12-18 09:15:00,109.15,2017-12-18 09:58:00,468.85,SL Hit,-359.70000000000005,237.0074491441266,25600,BANKNIFTY17DEC25600CE,126.0,277.4,151.39999999999998,-85251.57945714235,35882.927800420766,-49368.65165672158,-19.74746066268863,2017,-8.525157945714236
62,62,2017-12-18,25779.05,24617.15,1161.8999999999978,25659.75,20%,25892.13,25427.37,low,25900,2018-01-04,7,BANKNIFTY1810425900CE,2017-12-28 15:29:00,19.35,2017-12-29 15:20:00,20.5,Friday Closing,-1.1499999999999986,231.7306455668189,26200,BANKNIFTY1810426200CE,5.5,3.15,-2.35,-266.49024240184144,-544.5670170820246,-811.057259483866,-0.3244229037935464,2017,-0.026649024240184147
63,63,2017-12-25,25732.45,25419.05,313.40000000000146,25565.75,20%,25628.43,25503.07,high,25500,2018-01-11,6,BANKNIFTY1811125500PE,2018-01-05 15:25:00,78.0,2018-01-05 15:20:00,71.65,Friday Closing,6.349999999999994,234.11500431356896,25200,BANKNIFTY1811125200PE,,,,1486.6302773911616,,,,2018,0.14866302773911616
64,64,2017-12-25,25732.45,25419.05,313.40000000000146,25565.75,20%,25628.43,25503.07,low,25600,2018-01-11,10,BANKNIFTY1811125600CE,2018-01-01 09:15:00,180.0,2018-01-05 15:20:00,138.0,Friday Closing,42.0,234.11500431356896,25900,BANKNIFTY1811125900CE,67.55,28.5,-39.05,9832.830181169897,-9142.190918444869,690.6392627250298,0.2762557050900119,2018,0.9832830181169896
65,65,2018-01-01,25640.8,25234.65,406.1499999999978,25690.25,20%,25771.48,25609.02,high,25600,2018-01-18,9,BANKNIFTY1811825600PE,2018-01-09 09:15:00,142.4,2018-01-12 15:20:00,72.9,Friday Closing,69.5,232.81549992472296,25300,BANKNIFTY1811825300PE,58.0,23.6,-34.4,16180.677244768249,-8008.853197410471,8171.824047357776,3.2687296189431105,2018,1.618067724476825
66,66,2018-01-01,25640.8,25234.65,406.1499999999978,25690.25,20%,25771.48,25609.02,low,25800,2018-01-18,8,BANKNIFTY1811825800CE,2018-01-10 11:01:00,75.5,2018-01-11 12:15:00,66.45,SL Hit,9.049999999999995,232.81549992472296,26100,BANKNIFTY1811826100CE,18.3,11.15,-7.15,2106.9802743187424,-1664.6308244617694,442.349449856973,0.1769397799427892,2018,0.21069802743187424
67,67,2018-01-08,25801.6,25527.95,273.6499999999978,25858.15,20%,25912.88,25803.42,high,25800,2018-01-25,10,BANKNIFTY18JAN25800PE,2018-01-15 09:15:00,159.35,2018-01-19 15:20:00,15.0,Friday Closing,144.35,231.5450849153008,25500,BANKNIFTY18JAN25500PE,81.95,9.0,-72.95,33423.53300752367,-16891.213944571195,16532.319062952476,6.612927625180991,2018,3.3423533007523667
68,68,2018-01-15,26956.4,25846.85,1109.550000000003,26940.5,20%,27162.41,26718.59,high,26700,2018-02-01,9,BANKNIFTY1820126700PE,2018-01-23 09:29:00,196.4,2018-01-26 15:20:00,87.5,Friday Closing,108.9,220.89350687218104,26400,BANKNIFTY1820126400PE,100.0,50.0,-50.0,24055.30289838052,-11044.675343609051,13010.627554771469,5.204251021908587,2018,2.405530289838052
69,69,2018-01-22,27520.9,26844.25,676.6500000000015,27446.1,20%,27581.43,27310.77,high,27300,2018-02-08,10,BANKNIFTY1820827300PE,2018-01-29 09:35:00,320.0,2018-02-02 09:20:00,540.0,SL Hit,-220.0,217.5376693666717,27000,BANKNIFTY1820827000PE,185.0,334.0,149.0,-47858.28726066778,32413.112735634084,-15445.174525033692,-6.178069810013477,2018,-4.785828726066778
70,70,2018-01-22,27520.9,26844.25,676.6500000000015,27446.1,20%,27581.43,27310.77,low,27600,2018-02-08,9,BANKNIFTY1820827600CE,2018-01-30 09:44:00,270.95,2018-02-01 09:55:00,282.15,SL Hit,-11.199999999999989,217.5376693666717,27900,BANKNIFTY1820827900CE,168.9,167.35,-1.5500000000000114,-2436.4218969067206,-337.18338751834364,-2773.6052844250644,-1.109442113770026,2018,-0.24364218969067206
71,71,2018-01-29,27651.35,26364.75,1286.5999999999983,25968.15,20%,26225.47,25710.83,low,26200,2018-02-15,9,BANKNIFTY1821526200CE,2018-02-06 09:15:00,81.25,2018-02-09 15:20:00,74.0,Friday Closing,7.25,228.7852229149754,26500,BANKNIFTY1821526500CE,36.0,33.55,-2.450000000000003,1658.6928661335717,-560.5237961416904,1098.169069991881,0.4392676279967525,2018,0.16586928661335718
72,72,2018-02-05,26213.7,25024.85,1188.8500000000022,25530.1,20%,25767.87,25292.33,high,25300,2018-02-22,8,BANKNIFTY18FEB25300PE,2018-02-14 09:15:00,209.6,2018-02-16 15:20:00,280.0,Friday Closing,-70.4,232.8481166662204,25000,BANKNIFTY18FEB25000PE,136.5,163.0,26.5,-16392.507413301915,6170.47509165484,-10222.032321647075,-4.08881292865883,2018,-1.6392507413301916
73,73,2018-02-05,26213.7,25024.85,1188.8500000000022,25530.1,20%,25767.87,25292.33,low,25800,2018-02-22,8,BANKNIFTY18FEB25800CE,2018-02-14 15:21:00,120.55,2018-02-16 15:20:00,28.15,Friday Closing,92.4,232.8481166662204,26100,BANKNIFTY18FEB26100CE,60.0,12.4,-47.6,21515.165979958765,-11083.57035331209,10431.595626646676,4.17263825065867,2018,2.1515165979958764
74,74,2018-02-12,25810.25,25101.5,708.75,25324.6,20%,25466.35,25182.85,low,25500,2018-03-01,10,BANKNIFTY1830125500CE,2018-02-19 09:15:00,153.15,2018-02-23 15:20:00,97.5,Friday Closing,55.650000000000006,235.6050238844593,25800,BANKNIFTY1830125800CE,85.05,29.95,-55.1,13111.419579170162,-12981.836816033709,129.58276313645547,0.0518331052545821,2018,1.3111419579170163
75,75,2018-02-19,25345.05,24782.1,562.9500000000007,25452.0,20%,25564.59,25339.41,high,25300,2018-03-08,10,BANKNIFTY1830825300PE,2018-02-26 10:28:00,140.0,2018-03-02 15:20:00,491.2,Friday Closing,-351.2,234.6996372717106,25000,BANKNIFTY1830825000PE,80.5,299.0,218.5,-82426.51260982476,51281.87074386876,-31144.641865955997,-12.457856746382395,2018,-8.242651260982475
76,76,2018-02-19,25345.05,24782.1,562.9500000000007,25452.0,20%,25564.59,25339.41,low,25600,2018-03-08,8,BANKNIFTY1830825600CE,2018-02-28 09:15:00,75.7,2018-03-02 15:20:00,21.0,Friday Closing,54.7,234.6996372717106,25900,BANKNIFTY1830825900CE,21.65,7.95,-13.7,12838.07015876257,-3215.385030622435,9622.685128140136,3.8490740512560544,2018,1.2838070158762571
77,77,2018-02-26,25722.1,24855.35,866.75,24831.35,20%,25004.7,24658.0,high,24700,2018-03-15,9,BANKNIFTY1831524700PE,2018-03-06 09:17:00,165.0,2018-03-06 11:00:00,220.3,SL Hit,-55.30000000000001,239.9548884809656,24500,BANKNIFTY1831524500PE,116.25,156.4,40.150000000000006,-13269.5053329974,9634.18877251077,-3635.31656048663,-1.4541266241946518,2018,-1.32695053329974
78,78,2018-02-26,25722.1,24855.35,866.75,24831.35,20%,25004.7,24658.0,low,25000,2018-03-15,9,BANKNIFTY1831525000CE,2018-03-06 14:39:00,168.55,2018-03-09 15:20:00,21.0,Friday Closing,147.55,239.9548884809656,25200,BANKNIFTY1831525200CE,108.0,7.85,-100.15,35405.34379536648,-24031.482081368704,11373.861713997772,4.549544685599109,2018,3.5405343795366484
79,79,2018-03-05,25038.85,24049.35,989.5,24443.6,20%,24641.5,24245.7,high,24200,2018-03-22,10,BANKNIFTY1832224200PE,2018-03-12 15:05:00,137.55,2018-03-16 15:20:00,89.4,Friday Closing,48.150000000000006,243.49167055576973,24000,BANKNIFTY1832224000PE,103.3,67.65,-35.64999999999999,11724.123937260314,-8680.47805531319,3043.6458819471245,1.2174583527788498,2018,1.1724123937260313
80,80,2018-03-12,25009.55,24360.65,648.8999999999978,24530.15,20%,24659.93,24400.370000000003,low,24700,2018-03-28,9,BANKNIFTY18MAR24700CE,2018-03-19 10:03:00,230.8,2018-03-23 15:20:00,6.25,Friday Closing,224.55,243.3096930932083,24900,BANKNIFTY18MAR24900CE,155.05,5.25,-149.8,54635.19158407993,-36447.79202536261,18187.39955871732,7.274959823486927,2018,5.463519158407992
81,81,2018-03-19,24587.45,23605.9,981.5499999999992,23674.9,20%,23871.210000000003,23478.59,high,23500,2018-04-05,10,BANKNIFTY1840523500PE,2018-03-26 12:25:00,114.35,2018-03-30 15:20:00,40.4,Friday Closing,73.94999999999999,251.3488005006868,23300,BANKNIFTY1840523300PE,76.8,22.0,-54.8,18587.243797025785,-13773.914267437636,4813.329529588149,1.92533181183526,2018,1.8587243797025785
82,82,2018-03-26,24495.6,23659.25,836.3499999999985,24235.65,20%,24402.92,24068.38,high,24100,2018-04-12,9,BANKNIFTY1841224100PE,2018-04-03 09:19:00,156.65,2018-04-06 15:20:00,41.0,Friday Closing,115.65,245.8722152922683,23900,BANKNIFTY1841223900PE,112.2,27.15,-85.05000000000001,28435.12169855083,-20911.43191060742,7523.689787943407,3.009475915177363,2018,2.843512169855083
83,83,2018-03-26,24495.6,23659.25,836.3499999999985,24235.65,20%,24402.92,24068.38,low,24400,2018-04-12,10,BANKNIFTY1841224400CE,2018-04-02 09:56:00,218.75,2018-04-03 15:04:00,342.0,SL Hit,-123.25,245.8722152922683,24600,BANKNIFTY1841224600CE,166.3,236.4,70.1,-30303.75053477207,17235.642291988006,-13068.108242784065,-5.227243297113625,2018,-3.030375053477207
84,84,2018-04-02,24931.95,24065.45,866.5,24848.85,20%,25022.15,24675.55,high,24700,2018-04-19,10,BANKNIFTY1841924700PE,2018-04-09 09:56:00,167.25,2018-04-13 15:20:00,38.6,Friday Closing,128.65,239.78754823226623,24500,BANKNIFTY1841924500PE,120.0,23.85,-96.15,30848.668080081054,-23055.5727625324,7793.095317548654,3.1172381270194616,2018,3.0848668080081056
85,85,2018-04-09,25411.3,24833.85,577.4500000000007,25082.1,20%,25197.59,24966.61,high,25000,2018-04-26,10,BANKNIFTY18APR25000PE,2018-04-16 09:23:00,201.9,2018-04-20 15:20:00,148.0,Friday Closing,53.900000000000006,238.11801049227327,24800,BANKNIFTY18APR24800PE,145.0,98.0,-47.0,12834.56076553353,-11191.546493136844,1643.0142723966856,0.6572057089586743,2018,1.283456076553353
86,86,2018-04-09,25411.3,24833.85,577.4500000000007,25082.1,20%,25197.59,24966.61,low,25200,2018-04-26,6,BANKNIFTY18APR25200CE,2018-04-20 09:49:00,88.3,2018-04-20 15:20:00,101.0,Friday Closing,-12.700000000000005,238.11801049227327,25500,BANKNIFTY18APR25500CE,26.85,28.5,1.6499999999999986,-3024.098733251871,392.8947173122506,-2631.2040159396206,-1.0524816063758482,2018,-0.30240987332518715
87,87,2018-04-16,25426.75,24839.3,587.4500000000007,25065.5,20%,25182.99,24948.01,high,24900,2018-05-03,6,BANKNIFTY1850324900PE,2018-04-27 09:19:00,64.95,2018-04-27 15:20:00,20.0,Friday Closing,44.95,238.2560609363701,24700,BANKNIFTY1850324700PE,29.65,11.45,-18.2,10709.609939089838,-4336.260309041936,6373.349630047902,2.549339852019161,2018,1.070960993908984
88,88,2018-04-16,25426.75,24839.3,587.4500000000007,25065.5,20%,25182.99,24948.01,low,25200,2018-05-03,10,BANKNIFTY1850325200CE,2018-04-23 09:15:00,120.0,2018-04-27 14:06:00,267.0,SL Hit,-147.0,238.2560609363701,25500,BANKNIFTY1850325500CE,64.65,100.65,36.0,-35023.64095764641,8577.218193709325,-26446.42276393708,-10.57856910557483,2018,-3.5023640957646407
89,89,2018-04-23,25440.85,24737.0,703.8499999999985,25490.15,20%,25630.92,25349.38,high,25300,2018-05-10,8,BANKNIFTY1851025300PE,2018-05-02 09:30:00,66.0,2018-05-04 15:20:00,36.5,Friday Closing,29.5,234.09226044168528,25000,BANKNIFTY1851025000PE,29.7,15.1,-14.6,6905.721683029715,-3417.7470024486047,3487.97468058111,1.395189872232444,2018,0.6905721683029715
