,Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Slippage,Points w cs,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Trade Year,Cumulative ROI%,Running Max ROI%,Drawdown
227,2022-12-02,43634.0,42938.05,695.9499999999971,43765.3,50%,44113.275,43417.325000000004,low,44100,2022-12-15,6,BANKNIFTY22121544100CE,CE,2022-12-09 14:20:00,51.95,2022-12-09 15:11:00,71.55,SL Hit,-19.599999999999994,1.235,-20.834999999999994,158.68239209172296,-3110.174884997769,-3306.147639231047,-0.3110174884997769,-0.3306147639231047,2022,76.48413961863693,76.7951571071367,-0.31101748849977184
228,2022-12-09,44151.5,43365.55,785.9499999999971,43261.75,50%,43654.725,42868.775,low,43700,2022-12-22,1,BANKNIFTY22122243700CE,CE,2022-12-21 13:52:00,36.15,2022-12-22 15:30:00,0.15,Expiry Closing,36.0,0.363,35.637,160.34919473207083,5772.57101035455,5714.364252666808,0.577257101035455,0.5714364252666808,2022,77.06139671967239,77.06139671967239,0.0
229,2022-12-16,43614.65,42233.9,1380.75,41951.35,50%,42641.725,41260.975,high,41300,2022-12-29,3,BANKNIFTY22DEC41300PE,PE,2022-12-26 14:33:00,39.65,2022-12-29 15:30:00,0.05,Friday Closing,39.6,0.39699999999999996,39.203,164.15846216352645,6500.675101675648,6435.504192196728,0.6500675101675648,0.6435504192196728,2022,75.12319627917223,75.12319627917223,0.0
230,2022-12-30,43577.35,42300.6,1276.75,42649.7,50%,43288.075,42011.325,low,43300,2023-01-12,6,BANKNIFTY2311243300CE,CE,2023-01-06 13:21:00,42.45,2023-01-12 15:30:00,0.1,Expiry Closing,42.35,0.42550000000000004,41.9245,161.70735242904658,6848.306375370123,6779.499896911564,0.6848306375370122,0.6779499896911564,2023,77.74622735720939,77.74622735720939,0.0
231,2023-01-06,42711.15,41731.0,980.1500000000015,42171.25,50%,42661.325,41681.175,high,41700,2023-01-19,3,BANKNIFTY2311941700PE,PE,2023-01-16 09:15:00,58.2,2023-01-19 15:30:00,0.1,Friday Closing,58.1,0.5830000000000001,57.517,164.0830424277727,9533.224765053596,9437.564351318204,0.9533224765053595,0.9437564351318204,2023,76.07651875567758,76.07651875567758,0.0
232,2023-01-13,42712.3,41863.0,849.3000000000029,42516.05,50%,42940.700000000004,42091.4,high,42100,2023-01-25,2,BANKNIFTY23JAN42100PE,PE,2023-01-23 09:35:00,35.35,2023-01-25 11:22:00,301.15,SL Hit,-265.79999999999995,3.365,-269.16499999999996,163.01550743234273,-43329.52187551669,-43878.06905802652,-4.33295218755167,-4.387806905802652,2023,71.74356656812591,76.07651875567758,-4.332952187551669
233,2023-01-13,42712.3,41863.0,849.3000000000029,42516.05,50%,42940.700000000004,42091.4,low,42900,2023-01-25,0,BANKNIFTY23JAN42900CE,CE,2023-01-25 10:10:00,9.65,2023-01-25 15:30:00,0.2,Expiry Closing,9.450000000000001,0.0985,9.351500000000001,163.01550743234273,1540.496545235639,1524.4395177535532,0.1540496545235639,0.15244395177535533,2023,77.90027701173295,77.90027701173295,0.0
234,2023-01-20,43077.0,41541.25,1535.75,41382.35,50%,42150.225,40614.475,low,42200,2023-02-02,6,BANKNIFTY2320242200CE,CE,2023-01-27 10:21:00,113.0,2023-02-02 15:30:00,0.05,Expiry Closing,112.95,1.1305,111.8195,166.07266034760195,18757.90698626164,18570.16184373868,1.875790698626164,1.857016184373868,2023,79.77606771035913,79.77606771035913,0.0
235,2023-02-10,41974.4,41162.15,812.25,41514.0,50%,41920.125,41107.875,low,41900,2023-02-23,6,BANKNIFTY23FEB41900CE,CE,2023-02-17 12:55:00,90.95,2023-02-23 15:30:00,0.1,Expiry Closing,90.85000000000001,0.9105,89.93950000000001,166.9842348991087,15170.517740584028,15018.47859470839,1.5170517740584029,1.5018478594708389,2023,81.29311948441753,81.29311948441753,0.0
236,2023-02-24,40771.3,39750.0,1021.3000000000029,40671.4,50%,41182.05,40160.75,high,40200,2023-03-09,6,BANKNIFTY2330940200PE,PE,2023-03-03 10:46:00,46.25,2023-03-09 15:30:00,0.05,Friday Closing,46.2,0.46299999999999997,45.737,169.9769681208196,7852.935927181867,7774.236590941927,0.7852935927181867,0.7774236590941926,2023,72.5288601608441,76.07651875567758,-3.5476585948334787
237,2023-03-03,41667.8,40630.7,1037.1000000000058,40805.25,50%,41323.8,40286.7,low,41300,2023-03-16,3,BANKNIFTY2331641300CE,CE,2023-03-13 11:31:00,25.85,2023-03-16 15:30:00,0.15,Expiry Closing,25.700000000000003,0.26,25.44,169.39390859504692,4353.423450892707,4309.381034657994,0.43534234508927067,0.4309381034657994,2023,81.7284618295068,81.7284618295068,0.0
238,2023-03-24,40051.9,39274.7,777.2000000000044,40231.25,50%,40619.850000000006,39842.649999999994,high,39800,2023-04-06,6,BANKNIFTY2340639800PE,PE,2023-03-31 13:57:00,88.95,2023-04-06 15:30:00,0.05,Friday Closing,88.9,0.89,88.01,172.32953839071288,15320.095962934376,15166.722673766642,1.5320095962934375,1.5166722673766644,2023,74.06086975713754,76.07651875567758,-2.015648998540044
239,2023-04-07,42193.95,40730.0,1463.949999999997,42603.55,50%,43335.525,41871.575000000004,low,43300,2023-04-20,3,BANKNIFTY2342043300CE,CE,2023-04-17 09:59:00,10.95,2023-04-17 12:30:00,17.2,SL Hit,-6.25,0.2815,-6.5315,161.53029183331688,-1009.5643239582305,-1055.0351011093092,-0.10095643239582305,-0.10550351011093091,2023,81.62750539711098,81.7284618295068,-0.10095643239581875
240,2023-04-14,42603.55,41801.15,802.4000000000015,42252.55,50%,42653.75,41851.350000000006,high,41900,2023-04-27,3,BANKNIFTY23APR41900PE,PE,2023-04-24 13:37:00,37.45,2023-04-27 15:30:00,0.15,Friday Closing,37.300000000000004,0.376,36.92400000000001,164.11218239896843,6121.384403481523,6059.678222899512,0.6121384403481523,0.6059678222899512,2023,74.6730081974857,76.07651875567758,-1.4035105581918828
241,2023-04-28,43737.5,42811.1,926.4000000000015,43110.65,50%,43573.850000000006,42647.45,high,42600,2023-05-11,6,BANKNIFTY2351142600PE,PE,2023-05-05 10:22:00,32.3,2023-05-05 14:51:00,176.6,SL Hit,-144.3,2.089,-146.389,160.64680995597126,-23181.334676646657,-23516.92586264468,-2.3181334676646657,-2.351692586264468,2023,72.35487472982103,76.07651875567758,-3.7216440258565484
242,2023-04-28,43737.5,42811.1,926.4000000000015,43110.65,50%,43573.850000000006,42647.45,low,43600,2023-05-11,6,BANKNIFTY2351143600CE,CE,2023-05-05 15:04:00,47.3,2023-05-11 15:30:00,0.2,Expiry Closing,47.099999999999994,0.47500000000000003,46.62499999999999,160.64680995597126,7566.464748926245,7490.157514197159,0.7566464748926245,0.7490157514197159,2023,82.3841518720036,82.3841518720036,0.0
243,2023-05-05,43672.05,42587.55,1084.5,43447.15,50%,43989.4,42904.9,high,42900,2023-05-18,3,BANKNIFTY2351842900PE,PE,2023-05-15 10:46:00,39.8,2023-05-18 15:30:00,0.1,Friday Closing,39.699999999999996,0.399,39.300999999999995,159.1292447726043,6317.43101747239,6253.9384488081205,0.631743101747239,0.6253938448808121,2023,72.98661783156827,76.07651875567758,-3.0899009241093154
244,2023-05-19,44093.8,43393.35,700.4500000000044,43765.35,50%,44115.575,43415.125,high,43400,2023-06-01,3,BANKNIFTY2360143400PE,PE,2023-05-29 09:15:00,46.3,2023-06-01 15:30:00,0.25,Friday Closing,46.05,0.46549999999999997,45.5845,158.67411906112525,7306.943182764818,7233.080380341864,0.7306943182764818,0.7233080380341863,2023,73.71731214984474,76.07651875567758,-2.3592066058328385
245,2023-06-09,44218.05,43397.5,820.5500000000029,43583.35,50%,43993.625,43173.075,high,43200,2023-06-22,6,BANKNIFTY2362243200PE,PE,2023-06-16 14:51:00,36.65,2023-06-20 10:25:00,90.35,SL Hit,-53.699999999999996,1.27,-54.97,159.11396253434447,-8544.419788094297,-8746.494520512915,-0.8544419788094298,-0.8746494520512915,2023,72.86287017103533,76.07651875567758,-3.2136485846422573
246,2023-06-16,44077.55,43347.4,730.1500000000015,43641.6,50%,44006.675,43276.524999999994,high,43300,2023-06-28,1,BANKNIFTY23JUN43300PE,PE,2023-06-27 14:53:00,,2023-06-28 15:30:00,,Friday Closing,,,,159.06677793766514,,,,,2023,,,
247,2023-06-23,44501.1,43521.35,979.75,44666.0,50%,45155.875,44176.125,high,44200,2023-07-06,3,BANKNIFTY2370644200PE,PE,2023-07-03 09:39:00,46.8,2023-07-06 15:30:00,0.05,Friday Closing,46.75,0.46849999999999997,46.2815,155.01858838966137,7247.119007216669,7174.4927985561135,0.7247119007216669,0.7174492798556114,2023,73.58758207175698,76.07651875567758,-2.488936683920599
248,2023-07-07,45227.25,44562.4,664.8499999999985,44860.65,50%,45193.075,44528.225000000006,high,44500,2023-07-20,3,BANKNIFTY2372044500PE,PE,2023-07-17 14:40:00,44.75,2023-07-20 15:30:00,0.1,Friday Closing,44.65,0.4485,44.201499999999996,154.89098717004762,6915.882577142626,6846.413969396859,0.6915882577142626,0.684641396939686,2023,74.27917032947126,76.07651875567758,-1.7973484262063266
249,2023-07-21,46369.5,45570.65,798.8499999999985,45560.9,50%,45960.325,45161.475000000006,low,46000,2023-08-03,1,BANKNIFTY2380346000CE,CE,2023-08-02 10:46:00,11.45,2023-08-03 15:30:00,0.2,Expiry Closing,11.25,0.11649999999999999,11.1335,152.30527634432525,1713.434358873659,1695.690794179545,0.1713434358873659,0.1695690794179545,2023,82.55549530789096,82.55549530789096,0.0
250,2023-08-04,45118.05,44419.05,699.0,44568.15,50%,44917.65,44218.65,low,44900,2023-08-17,6,BANKNIFTY2381744900CE,CE,2023-08-11 14:42:00,67.55,2023-08-17 15:30:00,0.1,Expiry Closing,67.45,0.6764999999999999,66.7735,155.8407441172902,10511.458190711224,10406.031927315877,1.0511458190711225,1.0406031927315877,2023,83.60664112696209,83.60664112696209,0.0
251,2023-08-11,44568.15,43614.35,953.8000000000029,43724.75,50%,44201.65,43247.85,high,43200,2023-08-24,1,BANKNIFTY2382443200PE,PE,2023-08-23 11:29:00,6.15,2023-08-24 15:30:00,0.1,Friday Closing,6.050000000000001,0.0625,5.987500000000001,158.36512890355903,958.1090298665322,948.2112093100598,0.09581090298665322,0.09482112093100598,2023,74.3749812324579,76.07651875567758,-1.7015375232196845
252,2023-08-25,44779.65,43897.6,882.0500000000029,43996.1,50%,44437.125,43555.075,high,43600,2023-09-06,5,BANKNIFTY2390643600PE,PE,2023-09-01 14:00:00,22.55,2023-09-06 15:30:00,0.1,Friday Closing,22.45,0.22650000000000003,22.223499999999998,157.5259425536643,3536.457410329763,3500.7777843413583,0.3536457410329763,0.35007777843413584,2023,74.72862697349088,76.07651875567758,-1.3478917821867071
253,2023-09-01,44915.55,43832.8,1082.75,44953.65,50%,45495.025,44412.275,high,44400,2023-09-13,2,BANKNIFTY2391344400PE,PE,2023-09-11 14:24:00,15.85,2023-09-13 15:30:00,0.05,Friday Closing,15.799999999999999,0.159,15.640999999999998,153.86297732554274,2431.035041743575,2406.570828348814,0.24310350417435753,0.24065708283488138,2023,74.97173047766523,76.07651875567758,-1.1047882780123501
254,2023-09-08,46153.9,44812.15,1341.75,46122.15,50%,46793.025,45451.275,low,46800,2023-09-20,0,BANKNIFTY2392046800CE,CE,2023-09-20 11:04:00,6.1,2023-09-20 15:30:00,0.05,Expiry Closing,6.05,0.0615,5.9885,149.5949449731023,905.0494170872688,895.8493279714231,0.09050494170872687,0.08958493279714232,2023,83.69714606867082,83.69714606867082,0.0
255,2023-09-22,44996.75,44182.5,814.25,44445.35,50%,44852.475,44038.225,low,44900,2023-10-04,0,BANKNIFTY23100444900CE,CE,2023-10-04 09:16:00,3.95,2023-10-04 15:30:00,0.05,Expiry Closing,3.9000000000000004,0.04,3.8600000000000003,156.06719584593716,608.662063799155,602.4193759653175,0.0608662063799155,0.06024193759653175,2023,83.75801227505073,83.75801227505073,0.0
256,2023-09-29,44755.05,43857.5,897.5500000000029,44395.4,50%,44844.175,43946.625,low,44800,2023-10-11,2,BANKNIFTY23101144800CE,CE,2023-10-09 09:15:00,14.8,2023-10-11 15:30:00,0.15,Expiry Closing,14.65,0.14950000000000002,14.5005,156.09608159811168,2286.807595412336,2263.4712312134184,0.2286807595412336,0.22634712312134184,2023,83.98669303459197,83.98669303459197,0.0
257,2023-10-06,44710.55,43796.75,913.8000000000029,44322.05,50%,44778.950000000004,43865.15,low,44800,2023-10-18,0,BANKNIFTY23101844800CE,CE,2023-10-18 15:11:00,0.15,2023-10-18 15:30:00,0.15,Expiry Closing,0.0,0.003,-0.003,156.32345108583385,0.0,-0.4689703532575016,0.0,-4.689703532575016e-05,2023,83.98669303459197,83.98669303459197,0.0
258,2023-10-13,44589.85,43558.1,1031.75,43584.25,50%,44100.125,43068.375,low,44100,2023-10-26,3,BANKNIFTY23OCT44100CE,CE,2023-10-23 15:02:00,18.35,2023-10-26 15:30:00,0.1,Expiry Closing,18.25,0.18450000000000003,18.0655,158.7297088160181,2896.8171858923306,2867.531554615775,0.2896817185892331,0.2867531554615775,2023,84.2763747531812,84.2763747531812,0.0
259,2023-11-03,43876.75,43221.0,655.75,43543.25,50%,43871.125,43215.375,high,43200,2023-11-15,5,BANKNIFTY23111543200PE,PE,2023-11-10 15:24:00,35.4,2023-11-15 15:30:00,0.1,Friday Closing,35.3,0.355,34.945,159.55825158347318,5632.406280896603,5575.76310158447,0.5632406280896604,0.557576310158447,2023,75.53497110575489,76.07651875567758,-0.5415476499226912
260,2023-11-17,43872.85,43230.95,641.9000000000015,43607.35,50%,43928.3,43286.399999999994,high,43300,2023-11-30,2,BANKNIFTY23NOV43300PE,PE,2023-11-28 12:46:00,21.8,2023-11-30 15:30:00,0.1,Friday Closing,21.7,0.21900000000000003,21.480999999999998,159.35057810113298,3457.9075447945856,3423.009768190437,0.34579075447945856,0.34230097681904376,2023,75.88076186023436,76.07651875567758,-0.19575689544322472
261,2023-11-24,44764.8,43566.15,1198.6500000000015,44580.15,50%,45179.475000000006,43980.825,high,44000,2023-12-06,2,BANKNIFTY23120644000PE,PE,2023-12-04 09:15:00,13.9,2023-12-06 15:30:00,0.05,Friday Closing,13.85,0.1395,13.7105,154.93761271019636,2145.8859360362194,2124.2721390631473,0.21458859360362192,0.21242721390631472,2023,76.09535045383798,76.09535045383798,0.0
262,2023-12-08,47943.6,46793.9,1149.699999999997,47939.9,50%,48514.75,47365.05,low,48500,2023-12-20,0,BANKNIFTY23122048500CE,CE,2023-12-20 15:21:00,,2023-12-20 15:30:00,,Expiry Closing,,,,144.28601610850308,,,,,2023,,,
263,2023-12-22,48636.45,47411.65,1224.7999999999956,48374.85,50%,48987.25,47762.45,low,49000,2024-01-03,1,BANKNIFTY2410349000CE,CE,2024-01-02 15:07:00,6.3,2024-01-03 15:30:00,0.05,Expiry Closing,6.25,0.0635,6.1865,142.89432454363126,893.0895283976954,884.0157387891747,0.08930895283976954,0.08840157387891748,2024,84.36568370602096,84.36568370602096,0.0
264,2023-12-29,48477.7,47481.35,996.3499999999985,48245.55,50%,48743.725000000006,47747.375,low,48700,2024-01-10,2,BANKNIFTY2411048700CE,CE,2024-01-08 11:55:00,21.35,2024-01-10 15:30:00,0.05,Expiry Closing,21.3,0.21400000000000002,21.086000000000002,143.60822854634108,3058.8552680370653,3028.123107128148,0.30588552680370656,0.3028123107128148,2024,84.67156923282467,84.67156923282467,0.0
265,2024-01-05,48381.95,47010.8,1371.1499999999942,47572.7,50%,48258.274999999994,46887.125,high,46900,2024-01-17,1,BANKNIFTY2411746900PE,PE,2024-01-16 10:34:00,9.75,2024-01-17 09:15:00,136.25,SL Hit,-126.5,1.46,-127.96,145.05284326884873,-18349.184673509364,-18560.961824681883,-1.8349184673509364,-1.8560961824681883,2024,74.26043198648703,76.09535045383798,-1.8349184673509455
266,2024-01-05,48381.95,47010.8,1371.1499999999942,47572.7,50%,48258.274999999994,46887.125,low,48300,2024-01-17,0,BANKNIFTY2411748300CE,CE,2024-01-17 09:15:00,8.45,2024-01-17 15:30:00,0.2,Expiry Closing,8.25,0.0865,8.1635,145.05284326884873,1196.685956968002,1184.1388860252468,0.11966859569680022,0.11841388860252469,2024,84.79123782852147,84.79123782852147,0.0
267,2024-01-12,48305.4,45430.7,2874.7000000000044,46103.5,50%,47540.850000000006,44666.149999999994,low,47500,2024-01-25,1,BANKNIFTY24JAN47500CE,CE,2024-01-24 09:15:00,9.1,2024-01-25 15:30:00,0.05,Expiry Closing,9.049999999999999,0.09150000000000001,8.958499999999999,147.24179311055647,1332.5382276505359,1319.06560358092,0.1332538227650536,0.13190656035809198,2024,84.92449165128653,84.92449165128653,0.0
268,2024-01-26,46306.9,45071.2,1235.7000000000044,46568.2,50%,47186.05,45950.34999999999,low,47200,2024-02-07,5,BANKNIFTY2420747200CE,CE,2024-02-02 15:04:00,65.4,2024-02-07 15:30:00,0.05,Expiry Closing,65.35000000000001,0.6545000000000001,64.69550000000001,148.3489293975656,9694.602536130913,9597.508161840207,0.9694602536130913,0.9597508161840207,2024,85.89395190489962,85.89395190489962,0.0
269,2024-02-02,46892.35,44893.75,1998.5999999999985,44986.75,50%,45986.05,43987.45,high,44000,2024-02-14,0,BANKNIFTY2421444000PE,PE,2024-02-14 14:38:00,0.65,2024-02-14 15:30:00,0.15,Friday Closing,0.5,0.008,0.492,152.22007543592022,76.11003771796011,74.89227711447275,0.0076110037717960115,0.007489227711447275,2024,74.26804299025883,76.09535045383798,-1.827307463579146
270,2024-02-09,46297.7,44633.85,1663.8499999999985,46454.3,50%,47286.225000000006,45622.375,high,45600,2024-02-21,0,BANKNIFTY2422145600PE,PE,2024-02-21 09:15:00,4.45,2024-02-21 15:30:00,0.1,Friday Closing,4.3500000000000005,0.0455,4.304500000000001,148.03465491271504,643.9507488703105,637.215172071782,0.06439507488703104,0.0637215172071782,2024,74.33243806514587,76.09535045383798,-1.762912388692115
271,2024-02-16,47363.4,46264.4,1099.0,47060.7,50%,47610.2,46511.2,low,47600,2024-02-29,2,BANKNIFTY24FEB47600CE,CE,2024-02-27 09:15:00,64.6,2024-02-29 15:30:00,0.1,Expiry Closing,64.5,0.6469999999999999,63.853,147.02731767562415,9483.261990077757,9388.13531554163,0.9483261990077757,0.9388135315541629,2024,86.84227810390739,86.84227810390739,0.0
272,2024-02-23,47245.35,45661.75,1583.5999999999985,46218.0,50%,47009.8,45426.2,high,45400,2024-03-06,5,BANKNIFTY2430645400PE,PE,2024-03-01 12:32:00,65.75,2024-03-06 15:30:00,0.05,Friday Closing,65.7,0.658,65.042,148.90512191075052,9783.06650953631,9685.086939319035,0.9783066509536309,0.9685086939319034,2024,75.31074471609949,76.09535045383798,-0.7846057377384881
273,2024-03-08,47853.8,46565.55,1288.25,46572.1,50%,47216.225,45927.975,low,47200,2024-03-20,0,BANKNIFTY2432047200CE,CE,2024-03-20 10:43:00,5.0,2024-03-20 15:30:00,0.05,Expiry Closing,4.95,0.050499999999999996,4.8995,148.25412239119075,733.8579058363943,726.3710726556391,0.07338579058363942,0.0726371072655639,2024,86.91566389449103,86.91566389449103,0.0
