,Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Slippage,Points w cs,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Trade Year,Hedge Strike,Hedge Contract,Hedge Entry Price,Hedge Exit Price,Hedge Points,Hedge PnL,Total PnL,Total ROI%,Index,Trade Month,Cumulative ROI%,Running Max ROI%,Drawdown
217,2021-11-19,38241.0,36654.2,1586.800000000003,36830.9,50%,37624.3,36037.5,low,37600,2021-12-02,6,BANKNIFTY21120237600CE,CE,2021-11-26 15:03:00,44.65,2021-12-02 15:30:00,0.05,Expiry Closing,44.6,0.4469999999999999,44.153,232.7127659574468,10378.989361702128,10274.966755319148,1.037898936170213,1.0274966755319148,2021,38700,BANKNIFTY21120238700CE,11.95,0.15,-11.8,-2746.0106382978724,7528.956117021276,0.7528956117021276,BANKNIFTY,11,230.0654117853895,230.83347225270427,-0.7680604673147684
570,2021-11-26,17417.75,16783.95,633.7999999999993,17424.9,40%,17678.420000000002,17171.38,low,17700,2021-12-09,3,NIFTY21120917700CE,CE,2021-12-06 09:15:00,8.4,2021-12-08 09:47:00,8.2,SL Hit,0.200000000000001,0.166,0.034000000000001,847.457627118644,169.49152542372966,28.813559322034745,0.016949152542372965,0.0028813559322034745,2021,18050,NIFTY21120918050CE,2.55,1.65,-0.8999999999999999,-762.7118644067796,-733.8983050847448,-0.07338983050847447,NIFTY,12,229.99202195488104,230.83347225270427,-0.8414502978232292
219,2021-11-26,36860.85,35341.75,1519.0999999999983,36497.3,50%,37256.850000000006,35737.75,low,37300,2021-12-09,3,BANKNIFTY21120937300CE,CE,2021-12-06 14:41:00,20.7,2021-12-08 09:15:00,171.25,SL Hit,-150.55,1.9195,-152.4695,234.58445040214474,-35316.68900804289,-35766.97386058981,-3.531668900804289,-3.576697386058981,2021,38400,BANKNIFTY21120938400CE,8.05,16.95,8.899999999999999,2087.8016085790878,-33679.17225201072,-3.3679172252010723,BANKNIFTY,12,226.62410472967997,230.83347225270427,-4.209367523024298
218,2021-11-26,36860.85,35341.75,1519.0999999999983,36497.3,50%,37256.850000000006,35737.75,high,35700,2021-12-09,1,BANKNIFTY21120935700PE,PE,2021-12-08 13:23:00,13.15,2021-12-09 15:30:00,0.1,Friday Closing,13.05,0.1325,12.9175,245.0980392156863,3198.5294117647063,3166.053921568628,0.3198529411764706,0.31660539215686284,2021,34600,BANKNIFTY21120934600PE,7.15,0.05,-7.1000000000000005,-1740.1960784313728,1425.8578431372553,0.14258578431372554,BANKNIFTY,12,226.7666905139937,230.83347225270427,-4.066781738710574
571,2021-12-03,17539.8,16893.6,646.2000000000007,17476.05,40%,17734.53,17217.57,low,17750,2021-12-16,1,NIFTY21121617750CE,CE,2021-12-15 10:31:00,3.75,2021-12-16 15:30:00,0.05,Expiry Closing,3.7,0.038,3.662,845.0704225352112,3126.7605633802814,3094.647887323943,0.31267605633802814,0.3094647887323943,2021,18100,NIFTY21121618100CE,2.2,0.1,-2.1,-1774.6478873239435,1319.9999999999995,0.13199999999999995,NIFTY,12,226.8986905139937,230.83347225270427,-3.9347817387105692
572,2021-12-10,17638.85,17185.35,453.5,17276.0,40%,17457.4,17094.6,low,17450,2021-12-23,6,NIFTY21122317450CE,CE,2021-12-17 09:56:00,6.55,2021-12-23 15:30:00,0.05,Expiry Closing,6.5,0.066,6.434,859.5988538681949,5587.392550143267,5530.659025787966,0.5587392550143266,0.5530659025787966,2021,17800,NIFTY21122317800CE,3.15,0.1,-3.05,-2621.776504297994,2908.882521489972,0.2908882521489972,NIFTY,12,227.1895787661427,230.83347225270427,-3.6438934865615806
220,2021-12-10,37579.5,36388.0,1191.5,36491.8,50%,37087.55,35896.05,low,37100,2021-12-23,6,BANKNIFTY21122337100CE,CE,2021-12-17 09:57:00,78.1,2021-12-23 15:30:00,0.05,Expiry Closing,78.05,0.7815,77.2685,235.8490566037736,18408.01886792453,18223.702830188682,1.840801886792453,1.8223702830188682,2021,38200,BANKNIFTY21122338200CE,15.15,0.05,-15.1,-3561.3207547169814,14662.382075471702,1.46623820754717,BANKNIFTY,12,228.65581697368987,230.83347225270427,-2.1776552790144024
573,2021-12-24,17285.75,16833.7,452.0499999999993,17244.5,40%,17425.32,17063.68,high,17050,2022-01-06,3,NIFTY2210617050PE,PE,2022-01-03 09:15:00,23.8,2022-01-06 15:30:00,0.1,Friday Closing,23.7,0.239,23.461,879.7653958944283,20850.43988269795,20640.17595307918,2.085043988269795,2.064017595307918,2022,16700,NIFTY2210616700PE,6.15,0.05,-6.1000000000000005,-5366.568914956013,15273.607038123166,1.5273607038123165,NIFTY,1,230.1831776775022,230.83347225270427,-0.6502945752020821
221,2021-12-24,35377.85,34237.95,1139.9000000000017,35114.4,50%,35684.350000000006,34544.45,high,34500,2022-01-06,3,BANKNIFTY2210634500PE,PE,2022-01-03 09:15:00,50.35,2022-01-06 15:30:00,0.05,Friday Closing,50.3,0.504,49.79600000000001,253.62318840579704,12757.24637681159,12629.42028985507,1.275724637681159,1.2629420289855071,2022,33500,BANKNIFTY2210633500PE,12.1,0.15,-11.95,-3030.7971014492746,9598.623188405796,0.9598623188405796,BANKNIFTY,1,231.14303999634276,231.14303999634276,0.0
574,2021-12-31,17944.2,17244.5,699.7000000000007,17797.6,40%,18077.48,17517.719999999998,high,17500,2022-01-13,2,NIFTY2211317500PE,PE,2022-01-11 13:32:00,5.2,2022-01-13 15:30:00,0.05,Friday Closing,5.15,0.0525,5.0975,857.1428571428571,4414.285714285715,4369.285714285715,0.4414285714285715,0.4369285714285715,2022,17150,NIFTY2211317150PE,1.95,0.05,-1.9,-1628.5714285714284,2740.7142857142862,0.27407142857142863,NIFTY,1,231.4171114249142,231.4171114249142,0.0
575,2022-01-07,18271.55,17705.05,566.5,18185.0,40%,18411.6,17958.4,low,18400,2022-01-20,1,NIFTY2212018400CE,CE,2022-01-19 09:42:00,4.8,2022-01-20 15:30:00,0.05,Expiry Closing,4.75,0.0484999999999999,4.7015,815.2173913043478,3872.282608695652,3832.744565217391,0.3872282608695652,0.3832744565217391,2022,18750,NIFTY2212018750CE,2.5,0.05,-2.45,-1997.2826086956522,1835.4619565217388,0.1835461956521739,NIFTY,1,231.60065762056638,231.60065762056638,0.0
576,2022-01-14,18350.6,17648.85,701.75,17613.7,40%,17894.4,17333.0,low,17900,2022-01-27,3,NIFTY22JAN17900CE,CE,2022-01-24 11:48:00,12.4,2022-01-27 15:30:00,0.1,Expiry Closing,12.3,0.125,12.175,837.9888268156425,10307.262569832403,10202.513966480448,1.0307262569832403,1.0202513966480449,2022,18250,NIFTY22JAN18250CE,4.2,0.05,-4.15,-3477.6536312849166,6724.860335195532,0.6724860335195532,NIFTY,1,232.27314365408594,232.27314365408594,0.0
222,2022-01-14,38852.5,37593.15,1259.3499999999983,37522.35,50%,38152.025,36892.675,low,38200,2022-01-27,3,BANKNIFTY22JAN38200CE,CE,2022-01-24 13:13:00,70.05,2022-01-27 15:30:00,0.05,Expiry Closing,70.0,0.701,69.299,229.05759162303664,16034.031413612565,15873.462041884817,1.6034031413612566,1.5873462041884816,2022,39300,BANKNIFTY22JAN39300CE,17.55,0.05,-17.5,-4008.5078534031413,11864.954188481675,1.1864954188481676,BANKNIFTY,1,233.45963907293412,233.45963907293412,0.0
577,2022-01-21,17707.25,16837.85,869.4000000000015,17208.3,40%,17556.06,16860.539999999997,high,16850,2022-02-03,2,NIFTY2220316850PE,PE,2022-02-01 10:02:00,41.7,2022-02-03 15:30:00,0.05,Friday Closing,41.650000000000006,0.4175,41.23250000000001,890.2077151335311,37077.15133531157,36705.48961424333,3.7077151335311576,3.670548961424333,2022,16500,NIFTY2220316500PE,18.4,0.05,-18.35,-16335.311572700297,20370.178041543033,2.0370178041543032,NIFTY,2,235.49665687708844,235.49665687708844,0.0
223,2022-01-21,38136.35,36383.55,1752.7999999999956,38246.6,50%,39123.0,37370.2,high,37400,2022-02-03,1,BANKNIFTY2220337400PE,PE,2022-02-02 10:03:00,13.45,2022-02-03 15:30:00,0.05,Friday Closing,13.4,0.135,13.265,233.95721925133688,3135.0267379679144,3103.442513368984,0.3135026737967915,0.31034425133689836,2022,36300,BANKNIFTY2220336300PE,7.3,0.1,-7.2,-1684.4919786096257,1418.950534759358,0.1418950534759358,BANKNIFTY,2,235.63855193056438,235.63855193056438,0.0
578,2022-01-28,17793.75,17077.75,716.0,17590.2,40%,17876.600000000002,17303.8,low,17900,2022-02-10,3,NIFTY2221017900CE,CE,2022-02-07 11:50:00,7.2,2022-02-10 15:30:00,0.05,Expiry Closing,7.15,0.0725,7.077500000000001,837.9888268156425,5991.620111731844,5930.86592178771,0.5991620111731844,0.593086592178771,2022,18250,NIFTY2221018250CE,2.65,0.05,-2.6,-2178.7709497206706,3752.0949720670396,0.375209497206704,NIFTY,2,236.01376142777107,236.01376142777107,0.0
224,2022-01-28,39419.9,37582.05,1837.8499999999983,39128.0,50%,40046.925,38209.075,low,40000,2022-02-10,3,BANKNIFTY2221040000CE,CE,2022-02-07 12:55:00,24.7,2022-02-10 15:30:00,0.05,Expiry Closing,24.65,0.2475,24.4025,218.75,5392.1875,5338.046875,0.53921875,0.5338046875,2022,41200,BANKNIFTY2221041200CE,7.55,0.05,-7.5,-1640.625,3697.421875,0.3697421875,BANKNIFTY,2,236.38350361527108,236.38350361527108,0.0
579,2022-02-04,17639.25,17043.65,595.5999999999985,17451.0,40%,17689.239999999998,17212.760000000002,low,17700,2022-02-17,3,NIFTY2221717700CE,CE,2022-02-14 09:15:00,8.8,2022-02-17 15:30:00,0.05,Expiry Closing,8.75,0.0885,8.6615,847.457627118644,7415.254237288135,7340.254237288135,0.7415254237288136,0.7340254237288135,2022,18050,NIFTY2221718050CE,2.3,0.05,-2.25,-1906.7796610169491,5433.474576271186,0.5433474576271187,NIFTY,2,236.9268510728982,236.9268510728982,0.0
225,2022-02-04,39275.0,37320.45,1954.550000000003,38567.65,50%,39544.925,37590.375,low,39500,2022-02-17,3,BANKNIFTY2221739500CE,CE,2022-02-14 09:15:00,24.3,2022-02-17 15:30:00,0.1,Expiry Closing,24.2,0.244,23.956,221.5189873417721,5360.759493670885,5306.708860759492,0.5360759493670885,0.5306708860759493,2022,40700,BANKNIFTY2221740700CE,5.85,0.1,-5.75,-1273.7341772151894,4032.974683544303,0.40329746835443026,BANKNIFTY,2,237.3301485412526,237.3301485412526,0.0
580,2022-02-11,17489.9,16810.0,679.9000000000015,17236.05,40%,17508.01,16964.09,low,17500,2022-02-24,2,NIFTY22FEB17500CE,CE,2022-02-22 09:15:00,10.75,2022-02-24 15:30:00,0.05,Expiry Closing,10.7,0.108,10.592,857.1428571428571,9171.42857142857,9078.857142857143,0.917142857142857,0.9078857142857143,2022,17850,NIFTY22FEB17850CE,2.4,0.1,-2.3,-1971.428571428571,7107.4285714285725,0.7107428571428572,NIFTY,2,238.04089139839547,238.04089139839547,0.0
226,2022-02-11,38789.95,36655.2,2134.75,37344.45,50%,38411.825,36277.075,low,38400,2022-02-24,0,BANKNIFTY22FEB38400CE,CE,2022-02-24 09:15:00,5.65,2022-02-24 15:30:00,0.2,Expiry Closing,5.45,0.0585,5.3915,227.8645833333333,1241.8619791666665,1228.5319010416663,0.12418619791666666,0.12285319010416663,2022,39600,BANKNIFTY22FEB39600CE,2.2,0.15,-2.0500000000000003,-467.1223958333333,761.409505208333,0.0761409505208333,BANKNIFTY,2,238.1170323489163,238.1170323489163,0.0
582,2022-02-25,16814.75,16356.55,458.2000000000007,16339.45,40%,16522.73,16156.17,low,16500,2022-03-10,6,NIFTY2231016500CE,CE,2022-03-04 10:57:00,113.3,2022-03-10 15:30:00,95.85,Expiry Closing,17.450000000000003,2.0915,15.358500000000005,909.090909090909,15863.636363636364,13962.27272727273,1.5863636363636364,1.3962272727272729,2022,16850,NIFTY2231016850CE,36.4,0.05,-36.35,-33045.454545454544,-19083.181818181816,-1.9083181818181816,NIFTY,3,236.20871416709812,238.1170323489163,-1.9083181818181743
227,2022-02-25,36677.2,34725.65,1951.549999999996,34526.1,50%,35501.875,33550.325,low,35500,2022-03-10,3,BANKNIFTY2231035500CE,CE,2022-03-07 09:15:00,67.2,2022-03-10 15:30:00,0.1,Expiry Closing,67.10000000000001,0.6729999999999999,66.427,246.4788732394366,16538.732394366198,16372.852112676057,1.6538732394366198,1.6372852112676057,2022,36600,BANKNIFTY2231036600CE,20.25,0.05,-20.2,-4978.87323943662,11393.978873239437,1.1393978873239436,BANKNIFTY,3,237.34811205442207,238.1170323489163,-0.7689202944942224
581,2022-02-25,16814.75,16356.55,458.2000000000007,16339.45,40%,16522.73,16156.17,high,16150,2022-03-10,0,NIFTY2231016150PE,PE,2022-03-10 09:15:00,4.65,2022-03-10 15:30:00,0.15,Friday Closing,4.5,0.048,4.452,928.7925696594426,4179.5665634674915,4134.984520123839,0.41795665634674917,0.41349845201238383,2022,15850,NIFTY2231015850PE,2.4,0.1,-2.3,-2136.222910216718,1998.7616099071206,0.19987616099071207,NIFTY,3,237.5479882154128,238.1170323489163,-0.5690441335034961
583,2022-03-04,16757.1,15671.65,1085.449999999999,16528.8,40%,16962.98,16094.62,high,16100,2022-03-17,1,NIFTY2231716100PE,PE,2022-03-16 15:00:00,3.8,2022-03-17 15:30:00,0.05,Friday Closing,3.75,0.0385,3.7115,931.6770186335405,3493.788819875777,3457.9192546583854,0.3493788819875777,0.34579192546583853,2022,15800,NIFTY2231715800PE,1.7,0.05,-1.65,-1537.2670807453417,1920.6521739130437,0.1920652173913044,NIFTY,3,237.7400534328041,238.1170323489163,-0.3769789161121935
228,2022-03-04,35370.55,32159.3,3211.250000000004,34331.0,50%,35936.625,32725.375,high,32700,2022-03-17,0,BANKNIFTY2231732700PE,PE,2022-03-17 09:15:00,2.1,2022-03-17 15:30:00,0.15,Friday Closing,1.95,0.0225,1.9275,267.58409785932724,521.7889908256881,515.7683486238533,0.05217889908256881,0.05157683486238533,2022,31700,BANKNIFTY2231731700PE,1.8,0.15,-1.65,-441.51376146788994,74.25458715596335,0.007425458715596334,BANKNIFTY,3,237.7474788915197,238.1170323489163,-0.3695534573965915
585,2022-03-18,17441.7,17006.4,435.2999999999993,17289.0,40%,17463.12,17114.88,low,17450,2022-03-31,6,NIFTY22MAR17450CE,CE,2022-03-25 13:40:00,66.0,2022-03-30 09:15:00,70.35,SL Hit,-4.349999999999994,1.3635,-5.7134999999999945,859.5988538681949,-3739.2550143266426,-4911.318051575927,-0.3739255014326643,-0.4911318051575927,2022,17800,NIFTY22MAR17800CE,14.95,4.65,-10.3,-8853.868194842407,-13765.186246418334,-1.3765186246418333,NIFTY,3,236.37096026687786,238.1170323489163,-1.7460720820384381
584,2022-03-18,17441.7,17006.4,435.2999999999993,17289.0,40%,17463.12,17114.88,high,17100,2022-03-31,1,NIFTY22MAR17100PE,PE,2022-03-30 09:15:00,10.7,2022-03-31 15:30:00,0.05,Friday Closing,10.65,0.1075,10.5425,877.1929824561404,9342.105263157895,9247.80701754386,0.9342105263157896,0.9247807017543861,2022,16750,NIFTY22MAR16750PE,3.6,0.05,-3.5500000000000003,-3114.0350877192986,6133.771929824562,0.6133771929824562,NIFTY,3,236.9843374598603,238.1170323489163,-1.1326948890559834
229,2022-03-18,36822.2,35389.65,1432.5499999999956,35700.4,50%,36416.675,34984.125,high,35000,2022-03-31,1,BANKNIFTY22MAR35000PE,PE,2022-03-30 10:40:00,20.35,2022-03-31 15:30:00,0.05,Friday Closing,20.3,0.204,20.096,250.0,5075.0,5024.0,0.5075,0.5024,2022,34000,BANKNIFTY22MAR34000PE,6.5,0.05,-6.45,-1612.5,3411.5,0.34115,BANKNIFTY,3,237.3254874598603,238.1170323489163,-0.7915448890559844
230,2022-03-25,36588.85,35016.85,1572.0,36298.35,50%,37084.35,35512.35,high,35500,2022-04-07,6,BANKNIFTY2240735500PE,PE,2022-04-01 14:07:00,73.25,2022-04-07 15:30:00,0.05,Friday Closing,73.2,0.733,72.467,246.4788732394366,18042.25352112676,17861.58450704225,1.804225352112676,1.7861584507042252,2022,34400,BANKNIFTY2240734400PE,21.2,0.1,-21.1,-5200.704225352113,12660.880281690137,1.266088028169014,BANKNIFTY,4,238.59157548802932,238.59157548802932,0.0
586,2022-03-25,17558.9,17004.1,554.8000000000029,17436.9,40%,17658.820000000003,17214.98,high,17200,2022-04-07,6,NIFTY2240717200PE,PE,2022-04-01 15:08:00,29.95,2022-04-07 15:30:00,0.05,Friday Closing,29.9,0.3,29.6,872.093023255814,26075.58139534884,25813.953488372095,2.607558139534884,2.5813953488372094,2022,16850,NIFTY2240716850PE,10.5,0.1,-10.4,-9069.767441860466,16744.18604651163,1.6744186046511629,NIFTY,4,240.26599409268047,240.26599409268047,0.0
231,2022-04-08,37981.2,37269.1,712.0999999999985,36833.15,50%,37189.2,36477.100000000006,low,37200,2022-04-21,3,BANKNIFTY2242137200CE,CE,2022-04-18 13:04:00,137.7,2022-04-21 15:30:00,0.05,Expiry Closing,137.64999999999998,1.3775,136.27249999999998,235.21505376344084,32377.352150537627,32053.343413978488,3.2377352150537626,3.205334341397849,2022,38300,BANKNIFTY2242138300CE,21.0,0.05,-20.95,-4927.755376344086,27125.588037634403,2.7125588037634403,BANKNIFTY,4,242.97855289644392,242.97855289644392,0.0
588,2022-04-08,17842.4,17443.1,399.3000000000029,17183.45,40%,17343.170000000002,17023.73,low,17350,2022-04-21,2,NIFTY2242117350CE,CE,2022-04-19 15:04:00,11.75,2022-04-21 15:30:00,42.85,Expiry Closing,-31.1,0.546,-31.646,864.5533141210374,-26887.608069164264,-27359.65417867435,-2.6887608069164264,-2.735965417867435,2022,17700,NIFTY2242117700CE,2.65,0.05,-2.6,-2247.8386167146973,-29607.492795389047,-2.9607492795389048,NIFTY,4,240.017803616905,242.97855289644392,-2.960749279538902
587,2022-04-08,17842.4,17443.1,399.3000000000029,17183.45,40%,17343.170000000002,17023.73,high,17000,2022-04-21,0,NIFTY2242117000PE,PE,2022-04-21 11:24:00,2.35,2022-04-21 11:25:00,2.4,SL Hit,-0.0499999999999998,0.0475,-0.0974999999999998,882.3529411764706,-44.11764705882336,-86.0294117647057,-0.0044117647058823355,-0.008602941176470568,2022,16650,NIFTY2242116650PE,1.4,1.4,0.0,0.0,-86.0294117647057,-0.008602941176470568,NIFTY,4,240.00920067572855,242.97855289644392,-2.969352220715365
589,2022-04-15,17414.35,16826.05,588.2999999999993,17242.75,40%,17478.07,17007.43,low,17500,2022-04-28,3,NIFTY22APR17500CE,CE,2022-04-25 09:15:00,9.15,2022-04-28 15:30:00,0.05,Expiry Closing,9.1,0.092,9.008,857.1428571428571,7799.999999999999,7721.142857142856,0.7799999999999999,0.7721142857142855,2022,17850,NIFTY22APR17850CE,3.0,0.05,-2.95,-2528.5714285714284,5192.5714285714275,0.5192571428571428,NIFTY,4,240.5284578185857,242.97855289644392,-2.450095077858208
232,2022-04-15,37123.25,35931.25,1192.0,36514.15,50%,37110.15,35918.15,low,37100,2022-04-28,3,BANKNIFTY22APR37100CE,CE,2022-04-25 09:15:00,37.8,2022-04-28 15:30:00,0.05,Expiry Closing,37.75,0.3784999999999999,37.3715,235.8490566037736,8903.301886792453,8814.033018867924,0.8903301886792453,0.8814033018867924,2022,38200,BANKNIFTY22APR38200CE,9.8,0.05,-9.75,-2299.5283018867926,6514.504716981131,0.6514504716981131,BANKNIFTY,4,241.17990829028383,242.97855289644392,-1.7986446061600816
590,2022-04-22,17322.5,16888.85,433.6500000000015,17329.25,40%,17502.71,17155.79,low,17500,2022-05-05,6,NIFTY2250517500CE,CE,2022-04-29 15:02:00,34.85,2022-05-05 15:30:00,0.05,Expiry Closing,34.800000000000004,0.349,34.45100000000001,857.1428571428571,29828.57142857143,29529.428571428576,2.982857142857143,2.9529428571428578,2022,17850,NIFTY2250517850CE,5.55,0.05,-5.5,-4714.285714285714,24815.142857142862,2.4815142857142862,NIFTY,4,243.66142257599813,243.66142257599813,0.0
233,2022-04-22,36603.7,35533.05,1070.6499999999942,36474.05,50%,37009.375,35938.725000000006,low,37000,2022-05-05,3,BANKNIFTY2250537000CE,CE,2022-05-02 09:15:00,49.0,2022-05-05 15:30:00,0.05,Expiry Closing,48.95,0.4905,48.459500000000006,236.48648648648648,11576.013513513513,11460.016891891893,1.1576013513513512,1.1460016891891893,2022,38100,BANKNIFTY2250538100CE,9.2,0.1,-9.1,-2152.027027027027,9307.989864864867,0.9307989864864866,BANKNIFTY,5,244.5922215624846,244.5922215624846,0.0
591,2022-04-29,17377.3,16624.7,752.5999999999985,16415.55,40%,16716.59,16114.51,low,16700,2022-05-12,1,NIFTY2251216700CE,CE,2022-05-11 10:27:00,4.2,2022-05-12 15:30:00,0.05,Expiry Closing,4.15,0.0425,4.1075,898.2035928143712,3727.5449101796407,3689.3712574850297,0.3727544910179641,0.36893712574850296,2022,17050,NIFTY2251217050CE,2.25,0.05,-2.2,-1976.0479041916167,1713.323353293413,0.1713323353293413,NIFTY,5,244.76355389781395,244.76355389781395,0.0
234,2022-04-29,36716.65,35130.0,1586.6500000000017,34569.1,50%,35362.425,33775.774999999994,low,35400,2022-05-12,0,BANKNIFTY2251235400CE,CE,2022-05-12 11:08:00,7.35,2022-05-12 15:30:00,0.05,Expiry Closing,7.3,0.074,7.226,247.17514124293785,1804.3785310734463,1786.087570621469,0.18043785310734461,0.1786087570621469,2022,36500,BANKNIFTY2251236500CE,5.3,0.05,-5.25,-1297.6694915254238,488.4180790960452,0.04884180790960452,BANKNIFTY,5,244.81239570572356,244.81239570572356,0.0
235,2022-05-06,34797.75,33300.05,1497.699999999997,33925.95,50%,34674.8,33177.1,low,34700,2022-05-19,6,BANKNIFTY2251934700CE,CE,2022-05-13 14:56:00,47.0,2022-05-19 15:30:00,0.05,Expiry Closing,46.95,0.4705,46.4795,252.1613832853026,11838.976945244958,11720.335014409224,1.183897694524496,1.1720335014409222,2022,35700,BANKNIFTY2251935700CE,12.6,0.05,-12.55,-3164.625360230548,8555.709654178676,0.8555709654178676,BANKNIFTY,5,245.66796667114141,245.66796667114141,0.0
592,2022-05-06,16483.95,15737.35,746.6000000000004,15977.0,40%,16275.64,15678.36,high,15700,2022-05-19,2,NIFTY2251915700PE,PE,2022-05-17 15:20:00,12.1,2022-05-19 15:30:00,0.05,Friday Closing,12.05,0.1215,11.9285,955.4140127388536,11512.738853503186,11396.656050955415,1.1512738853503186,1.1396656050955416,2022,15400,NIFTY2251915400PE,4.85,0.05,-4.8,-4585.987261146497,6810.668789808918,0.6810668789808918,NIFTY,5,246.3490335501223,246.3490335501223,0.0
593,2022-05-13,16399.55,15741.05,658.5,16043.8,40%,16307.2,15780.4,high,15800,2022-05-26,3,NIFTY22MAY15800PE,PE,2022-05-23 09:15:00,37.1,2022-05-26 15:30:00,0.05,Friday Closing,37.05,0.3715,36.67850000000001,949.367088607595,35174.05063291139,34821.36075949368,3.5174050632911396,3.482136075949368,2022,15500,NIFTY22MAY15500PE,14.7,0.05,-14.65,-13908.227848101267,20913.132911392408,2.0913132911392407,NIFTY,5,248.44034684126154,248.44034684126154,0.0
236,2022-05-13,34654.2,33009.05,1645.1499999999942,33765.15,50%,34587.725,32942.575000000004,high,32900,2022-05-26,3,BANKNIFTY22MAY32900PE,PE,2022-05-23 09:49:00,47.7,2022-05-26 15:30:00,0.05,Friday Closing,47.650000000000006,0.4775,47.17250000000001,265.95744680851067,12672.872340425534,12545.877659574471,1.2672872340425534,1.2545877659574471,2022,31900,BANKNIFTY22MAY31900PE,15.3,0.05,-15.25,-4055.8510638297876,8490.026595744683,0.8490026595744683,BANKNIFTY,5,249.289349500836,249.289349500836,0.0
594,2022-05-20,16414.35,15904.15,510.1999999999989,16296.6,40%,16500.68,16092.52,high,16100,2022-06-02,3,NIFTY2260216100PE,PE,2022-05-30 09:15:00,28.4,2022-06-02 15:30:00,0.05,Friday Closing,28.35,0.2845,28.0655,931.6770186335405,26413.04347826087,26147.98136645963,2.6413043478260874,2.614798136645963,2022,15800,NIFTY2260215800PE,9.3,0.05,-9.25,-8618.012422360249,17529.968944099382,1.7529968944099383,NIFTY,5,251.04234639524594,251.04234639524594,0.0
