Unnamed: 0,Trade Type,Entry Time_x,Entry Price,Initial SL,Exit Time_x,Exit Price,Points Captured,Slippage,Qty,Final Points,PnL,ROI%,Trade Duration,Remarks,Trade Year,Trade Index,ATM Strike,Entry Time_y,Exit Time_y,Entry Option Price,Exit Option Price,Option Points,Opt Slippage,Opt F Points,Opt Qty,Opt ROI%
1500,LONG,2021-11-01 09:45:00,39439.15,39143.356375,2021-11-01 10:15:00,39143.356375,-295.7936249999984,7.8582506375,330,-303.65187563749845,-100205.11896037449,-2.00410237920749,0 days 00:30:00,ISL Hit,2021,1500,39400,2021-11-01 09:50:00,2021-11-01 10:20:00,774.25,908.8,-134.54999999999995,16.8305,-151.38049999999996,761.4213197969543,-2.3052868020304564
1501,LONG,2021-11-01 10:45:00,39322.55,39027.630875,2021-11-03 12:00:00,39802.2,479.6499999999942,7.912475000000001,330,471.7375249999942,155673.3832499981,3.113467664999962,2 days 01:15:00,MA Cross Opp,2021,1501,39300,2021-11-01 10:54:00,2021-11-03 12:14:00,779.35,535.0,244.35000000000002,13.1435,231.20650000000003,763.3587786259542,3.5298702290076345
1502,SHORT,2021-11-03 12:00:00,39802.2,40100.7165,2021-11-08 13:30:00,39357.95,444.25,7.916015,330,436.333985,143990.21505,2.879804301,5 days 01:30:00,MA Cross Opp,2021,1502,39800,2021-11-03 12:00:00,2021-11-08 13:44:00,795.95,576.35,219.60000000000002,13.723000000000003,205.877,753.7688442211055,3.1036733668341707
1503,LONG,2021-11-08 13:30:00,39357.95,39062.765375,2021-11-09 11:15:00,39311.4,-46.549999999995634,7.866935000000001,330,-54.41693499999563,-17957.58854999856,-0.3591517709999712,0 days 21:45:00,MA Cross Opp,2021,1503,39400,2021-11-08 13:44:00,2021-11-09 11:29:00,636.8,580.0,56.799999999999955,12.168,44.631999999999955,761.4213197969543,0.6796751269035526
1504,SHORT,2021-11-09 11:15:00,39311.4,39606.2355,2021-11-09 12:45:00,39422.9,-111.5,7.873430000000001,330,-119.37343,-39393.2319,-0.787864638,0 days 01:30:00,MA Cross Opp,2021,1504,39300,2021-11-09 11:15:00,2021-11-09 12:59:00,760.0,815.25,-55.25,15.7525,-71.0025,763.3587786259542,-1.0840076335877862
1505,LONG,2021-11-09 12:45:00,39422.9,39127.22825,2021-11-09 14:30:00,39294.05,-128.84999999999854,7.871695000000002,330,-136.72169499999853,-45118.15934999952,-0.9023631869999904,0 days 01:45:00,MA Cross Opp,2021,1505,39400,2021-11-09 12:45:00,2021-11-09 14:44:00,570.0,620.0,-50.0,11.9,-61.9,761.4213197969543,-0.9426395939086294
1506,SHORT,2021-11-09 14:30:00,39294.05,39588.75537500001,2021-11-10 14:00:00,39166.1,127.95000000000437,7.846014999999999,330,120.10398500000436,39634.315050001445,0.792686301000029,0 days 23:30:00,MA Cross Opp,2021,1506,39300,2021-11-09 14:41:00,2021-11-10 14:14:00,719.05,611.65,107.39999999999998,13.306999999999999,94.09299999999998,763.3587786259542,1.436534351145038
1507,LONG,2021-11-10 14:00:00,39166.1,38872.35425,2021-11-11 09:15:00,38872.35425,-293.7457499999946,7.803845425000001,330,-301.5495954249946,-99511.36649024824,-1.9902273298049649,0 days 19:15:00,ISL Hit,2021,1507,39200,2021-11-10 14:09:00,2021-11-11 09:15:00,573.65,752.1,-178.45000000000005,13.2575,-191.70750000000004,765.3061224489796,-2.9342984693877554
1508,SHORT,2021-11-11 09:30:00,38742.35,39032.917625,2021-11-12 10:00:00,38700.1,42.25,7.744245,330,34.505755,11386.89915,0.227737983,1 days 00:30:00,MA Cross Opp,2021,1508,38700,2021-11-11 09:30:00,2021-11-12 10:14:00,691.0,583.0,108.0,12.74,95.26,775.1937984496124,1.4768992248062014
1509,LONG,2021-11-12 10:00:00,38700.1,38409.84925,2021-11-12 11:45:00,38551.65,-148.4499999999971,7.725175,330,-156.1751749999971,-51537.80774999904,-1.0307561549999809,0 days 01:45:00,MA Cross Opp,2021,1509,38700,2021-11-12 10:00:00,2021-11-12 11:59:00,505.55,539.35,-33.80000000000001,10.449000000000002,-44.24900000000001,775.1937984496124,-0.6860310077519381
1510,SHORT,2021-11-12 11:45:00,38551.65,38840.78737500001,2021-11-12 12:00:00,38614.4,-62.75,7.716605,330,-70.466605,-23253.97965,-0.465079593,0 days 00:15:00,MA Cross Opp,2021,1510,38600,2021-11-12 11:46:00,2021-11-12 12:14:00,572.05,577.25,-5.2000000000000455,11.493,-16.693000000000048,777.2020725388601,-0.2594766839378246
1511,LONG,2021-11-12 12:00:00,38614.4,38324.792,2021-11-15 11:45:00,38691.65,77.25,7.730605000000001,330,69.519395,22941.40035,0.458828007,2 days 23:45:00,MA Cross Opp,2021,1511,38600,2021-11-12 12:02:00,2021-11-15 11:59:00,471.8,391.65,80.15000000000003,8.634500000000001,71.51550000000003,777.2020725388601,1.1116398963730574
1512,SHORT,2021-11-15 11:45:00,38691.65,38981.837375,2021-11-16 14:00:00,38476.0,215.65000000000143,7.716765,330,207.93323500000145,68617.96755000048,1.3723593510000096,1 days 02:15:00,MA Cross Opp,2021,1512,38700,2021-11-15 11:45:00,2021-11-16 14:14:00,538.05,374.6,163.44999999999993,9.1265,154.32349999999994,775.1937984496124,2.3926124031007743
1513,LONG,2021-11-16 14:00:00,38476.0,38187.43,2021-11-16 14:15:00,38380.0,-96.0,7.6856,330,-103.6856,-34216.248,-0.68432496,0 days 00:15:00,MA Cross Opp,2021,1513,38500,2021-11-16 14:00:00,2021-11-16 14:29:00,395.75,559.3,-163.54999999999995,9.5505,-173.10049999999995,779.2207792207793,-2.697670129870129
1514,SHORT,2021-11-16 14:15:00,38380.0,38667.850000000006,2021-11-17 11:00:00,38429.2,-49.19999999999709,7.68092,330,-56.88091999999709,-18770.70359999904,-0.3754140719999808,0 days 20:45:00,MA Cross Opp,2021,1514,38400,2021-11-16 14:15:00,2021-11-17 11:14:00,506.3,497.15,9.150000000000034,10.034500000000001,-0.8844999999999672,781.25,-0.013820312499999488
1515,LONG,2021-11-17 11:00:00,38429.2,38140.981,2021-11-17 12:00:00,38234.55,-194.64999999999415,7.666375,330,-202.31637499999417,-66764.40374999808,-1.3352880749999616,0 days 01:00:00,MA Cross Opp,2021,1515,38400,2021-11-17 11:12:00,2021-11-17 12:14:00,370.35,486.75,-116.39999999999998,8.571,-124.97099999999998,781.25,-1.9526718749999996
1516,SHORT,2021-11-17 12:00:00,38234.55,38521.30912500001,2021-11-18 14:45:00,37936.05,298.5,7.617060000000001,330,290.88294,95991.3702,1.919827404,1 days 02:45:00,MA Cross Opp,2021,1516,38200,2021-11-17 12:00:00,2021-11-18 14:59:00,520.0,339.15,180.85000000000002,8.5915,172.25850000000003,785.3403141361257,2.7056308900523565
1517,LONG,2021-11-18 14:45:00,37936.05,37651.529625,2021-11-22 09:30:00,37651.529625,-284.52037500000006,7.558757962500001,330,-292.07913296250007,-96386.11387762502,-1.9277222775525005,3 days 18:45:00,ISL Hit,2021,1517,37900,2021-11-18 14:45:00,2021-11-22 09:44:00,316.2,443.0,-126.80000000000001,7.5920000000000005,-134.39200000000002,791.5567282321899,-2.12757783641161
1518,SHORT,2021-11-22 09:45:00,37651.25,37933.634375,2021-11-23 10:00:00,37222.6,428.6500000000015,7.487385000000001,330,421.16261500000144,138983.66295000046,2.7796732590000093,1 days 00:15:00,MA Cross Opp,2021,1518,37700,2021-11-22 09:45:00,2021-11-23 10:14:00,344.3,100.65,243.65,4.4495000000000005,239.2005,795.7559681697612,3.806904509283819
1519,LONG,2021-11-23 10:00:00,37222.6,36943.4305,2021-11-23 11:15:00,36943.4305,-279.16949999999633,7.41660305,330,-286.5861030499963,-94573.4140064988,-1.891468280129976,0 days 01:15:00,ISL Hit,2021,1519,37200,2021-11-23 10:00:00,2021-11-23 11:26:00,292.8,434.95,-142.14999999999998,7.2775,-149.42749999999998,806.4516129032259,-2.4101209677419355
1520,SHORT,2021-11-23 11:15:00,36950.3,37227.42725000001,2021-11-23 12:00:00,37227.42725000001,-277.127250000005,7.417772725000002,360,-284.545022725005,-102436.2081810018,-2.048724163620036,0 days 00:45:00,ISL Hit,2021,1520,37000,2021-11-23 11:26:00,2021-11-23 12:07:00,286.15,465.0,-178.85000000000002,7.5115,-186.36150000000004,810.8108108108108,-3.0220783783783793
1521,LONG,2021-11-23 12:00:00,37180.25,36901.398125,2021-11-23 13:15:00,37024.7,-155.5500000000029,7.420495,330,-162.9704950000029,-53780.26335000096,-1.0756052670000191,0 days 01:15:00,MA Cross Opp,2021,1521,37200,2021-11-23 12:02:00,2021-11-23 13:29:00,275.0,270.55,4.449999999999989,5.4555,-1.0055000000000112,806.4516129032259,-0.016217741935484052
1522,SHORT,2021-11-23 13:15:00,37024.7,37302.38525,2021-11-23 13:30:00,37171.35,-146.65000000000146,7.419604999999999,360,-154.06960500000145,-55465.05780000052,-1.1093011560000103,0 days 00:15:00,MA Cross Opp,2021,1522,37000,2021-11-23 13:19:00,2021-11-23 13:44:00,322.8,419.2,-96.39999999999998,7.42,-103.81999999999998,810.8108108108108,-1.6835675675675672
1523,LONG,2021-11-23 13:45:00,37251.95,36972.560375,2021-11-24 14:30:00,37560.4,308.4500000000044,7.481235000000001,330,300.96876500000434,99319.69245000144,1.9863938490000284,1 days 00:45:00,MA Cross Opp,2021,1523,37300,2021-11-23 13:48:00,2021-11-24 14:44:00,282.2,89.45,192.75,3.7165,189.0335,804.289544235925,3.040753351206434
1524,SHORT,2021-11-24 14:30:00,37560.4,37842.103,2021-11-25 14:00:00,37354.55,205.84999999999852,7.491495000000001,330,198.35850499999853,65458.30664999952,1.3091661329999904,0 days 23:30:00,MA Cross Opp,2021,1524,37600,2021-11-24 14:31:00,2021-11-25 14:14:00,179.15,17.3,161.85,1.9645000000000001,159.8855,797.8723404255319,2.5513643617021278
1525,LONG,2021-11-25 14:00:00,37354.55,37074.390875000005,2021-11-26 09:15:00,36830.9,-523.6500000000015,7.418545000000002,330,-531.0685450000014,-175252.61985000048,-3.5050523970000094,0 days 19:15:00,Gap SL Hit,2021,1525,37400,2021-11-25 14:13:00,2021-11-26 09:29:00,103.55,35.7,67.85,1.3925,66.4575,802.1390374331551,1.066163101604278
1526,SHORT,2021-11-26 09:45:00,36670.1,36945.12575,2021-11-29 12:00:00,36181.9,488.1999999999971,7.285200000000001,360,480.9147999999971,173129.32799999896,3.462586559999979,3 days 02:15:00,MA Cross Opp,2021,1526,36700,2021-11-26 09:51:00,2021-11-26 09:29:00,0.0,0.0,0.0,0.0,0.0,817.4386920980926,0.0
1527,LONG,2021-11-29 12:00:00,36181.9,35910.53575,2021-11-29 15:15:00,35934.45,-247.4500000000044,7.211635000000001,360,-254.6616350000044,-91678.18860000157,-1.8335637720000315,0 days 03:15:00,MA Cross Opp,2021,1527,36200,2021-11-29 12:09:00,2021-11-26 09:29:00,0.0,0.0,0.0,0.0,0.0,828.7292817679559,0.0
1528,SHORT,2021-11-29 15:15:00,35934.45,36203.958375,2021-11-30 09:15:00,36203.958375,-269.5083750000049,7.2138408375,360,-276.7222158375049,-99619.99770150176,-1.9923999540300357,0 days 18:00:00,ISL Hit,2021,1528,35900,2021-11-29 15:29:00,2021-11-26 09:29:00,0.0,0.0,0.0,0.0,0.0,835.6545961002786,0.0
1529,LONG,2021-11-30 09:45:00,36437.15,36163.871375,2021-11-30 11:15:00,36163.871375,-273.278624999999,7.260102137500001,360,-280.538727137499,-100993.94176949964,-2.019878835389993,0 days 01:30:00,ISL Hit,2021,1529,36400,2021-11-30 09:48:00,2021-11-26 09:29:00,0.0,0.0,0.0,0.0,0.0,824.1758241758242,0.0
1530,SHORT,2021-11-30 12:30:00,36039.95,36310.249625,2021-12-01 11:00:00,36133.15,-93.20000000000437,7.217310000000001,360,-100.41731000000436,-36150.23160000157,-0.7230046320000314,0 days 22:30:00,MA Cross Opp,2021,1530,36000,2021-11-30 12:30:00,2021-11-26 09:29:00,0.0,0.0,0.0,0.0,0.0,833.3333333333334,0.0
1531,LONG,2021-12-01 11:00:00,36133.15,35862.151375,2021-12-02 13:00:00,36274.85,141.6999999999971,7.2408,360,134.45919999999708,48405.31199999895,0.9681062399999792,1 days 02:00:00,MA Cross Opp,2021,1531,36100,2021-12-01 11:02:00,2021-12-02 13:14:00,856.6,740.95,115.64999999999998,15.975500000000002,99.67449999999998,831.0249307479224,1.6566398891966754
1532,SHORT,2021-12-02 13:00:00,36274.85,36546.911375,2021-12-02 14:30:00,36401.0,-126.15000000000146,7.267585000000001,360,-133.41758500000145,-48030.330600000525,-0.9606066120000104,0 days 01:30:00,MA Cross Opp,2021,1532,36300,2021-12-02 13:13:00,2021-12-02 14:44:00,882.45,961.0,-78.54999999999995,18.4345,-96.98449999999995,826.4462809917355,-1.6030495867768588
1533,LONG,2021-12-02 14:30:00,36401.0,36127.9925,2021-12-03 12:45:00,36399.1,-1.9000000000014552,7.280010000000001,360,-9.180010000001456,-3304.803600000524,-0.0660960720000104,0 days 22:15:00,MA Cross Opp,2021,1533,36400,2021-12-02 14:30:00,2021-12-03 12:59:00,774.65,723.45,51.19999999999993,14.981,36.21899999999993,824.1758241758242,0.5970164835164824
1534,SHORT,2021-12-03 13:00:00,36358.7,36631.39025,2021-12-07 10:00:00,36376.7,-18.0,7.27354,360,-25.27354,-9098.4744,-0.181969488,3 days 21:00:00,MA Cross Opp,2021,1534,36400,2021-12-03 13:13:00,2021-12-07 10:14:00,819.65,812.4,7.25,16.3205,-9.0705,824.1758241758242,-0.14951373626373626
1535,LONG,2021-12-07 10:00:00,36376.7,36103.87475,2021-12-09 09:45:00,37050.5,673.8000000000029,7.34272,360,666.4572800000029,239924.62080000105,4.7984924160000215,1 days 23:45:00,MA Cross Opp,2021,1535,36400,2021-12-07 10:00:00,2021-12-09 09:59:00,741.4,405.6,335.79999999999995,11.47,324.3299999999999,824.1758241758242,5.3460989010989
1536,SHORT,2021-12-09 09:45:00,37050.5,37328.37875,2021-12-09 13:00:00,37225.85,-175.34999999999854,7.427635000000001,360,-182.77763499999853,-65799.94859999948,-1.3159989719999896,0 days 03:15:00,MA Cross Opp,2021,1536,37100,2021-12-09 09:48:00,2021-12-09 13:14:00,737.05,839.1,-102.05000000000007,15.761500000000002,-117.81150000000007,808.6253369272238,-1.9053072776280335
1537,LONG,2021-12-09 13:00:00,37225.85,36946.656125,2021-12-09 15:15:00,37051.75,-174.09999999999854,7.427760000000001,330,-181.52775999999852,-59904.160799999525,-1.1980832159999903,0 days 02:15:00,MA Cross Opp,2021,1537,37200,2021-12-09 13:00:00,2021-12-09 15:29:00,569.15,660.2,-91.05000000000007,12.2935,-103.34350000000006,806.4516129032259,-1.6668306451612913
1538,SHORT,2021-12-09 15:15:00,37051.75,37329.638125000005,2021-12-10 14:30:00,36968.9,82.84999999999854,7.402064999999999,360,75.44793499999855,27161.25659999948,0.5432251319999896,0 days 23:15:00,MA Cross Opp,2021,1538,37100,2021-12-09 15:28:00,2021-12-10 14:44:00,719.35,678.45,40.89999999999998,13.978000000000002,26.921999999999976,808.6253369272238,0.435396226415094
1539,LONG,2021-12-10 14:30:00,36968.9,36691.633250000006,2021-12-13 13:00:00,37027.85,58.94999999999709,7.399675,360,51.55032499999709,18558.11699999895,0.371162339999979,2 days 22:30:00,MA Cross Opp,2021,1539,37000,2021-12-10 14:33:00,2021-12-13 13:14:00,582.2,548.85,33.35000000000002,11.310500000000003,22.039500000000018,810.8108108108108,0.3573972972972976
1540,SHORT,2021-12-13 13:00:00,37027.85,37305.558875,2021-12-14 12:45:00,36933.8,94.04999999999563,7.396165,360,86.65383499999564,31195.38059999843,0.6239076119999686,0 days 23:45:00,MA Cross Opp,2021,1540,37000,2021-12-13 13:00:00,2021-12-14 12:59:00,721.45,639.25,82.20000000000005,13.607000000000001,68.59300000000005,810.8108108108108,1.1123189189189198
1541,LONG,2021-12-14 12:45:00,36933.8,36656.7965,2021-12-15 15:15:00,36784.5,-149.3000000000029,7.371830000000001,360,-156.6718300000029,-56401.85880000104,-1.1280371760000207,1 days 02:30:00,MA Cross Opp,2021,1541,36900,2021-12-14 12:45:00,2021-12-15 15:29:00,547.0,630.0,-83.0,11.77,-94.77,813.0081300813008,-1.5409756097560976
1542,SHORT,2021-12-15 15:15:00,36784.5,37060.38375,2021-12-16 09:15:00,37060.38375,-275.8837500000009,7.384488375000001,360,-283.26823837500086,-101976.56581500031,-2.0395313163000064,0 days 18:00:00,ISL Hit,2021,1542,36800,2021-12-15 15:15:00,2021-12-16 09:15:00,695.5,811.05,-115.54999999999995,15.0655,-130.61549999999994,815.2173913043479,-2.1296005434782597
1543,SHORT,2021-12-16 09:30:00,36936.1,37213.12075,2021-12-20 15:00:00,34434.85,2501.25,7.137095,360,2494.112905,897880.6457999999,17.957612916,4 days 05:30:00,MA Cross Opp,2021,1543,36900,2021-12-16 09:30:00,2021-12-20 15:14:00,673.85,51.95,621.9,7.258000000000001,614.6419999999999,813.0081300813008,9.994178861788617
1544,LONG,2021-12-20 15:00:00,34434.85,34176.588625,2021-12-21 14:15:00,34663.65,228.8000000000029,6.9098500000000005,360,221.8901500000029,79880.45400000105,1.597609080000021,0 days 23:15:00,MA Cross Opp,2021,1544,34400,2021-12-20 15:00:00,2021-12-21 14:29:00,539.95,414.0,125.95000000000005,9.5395,116.41050000000004,872.0930232558139,2.030415697674419
1545,SHORT,2021-12-21 14:15:00,34663.65,34923.627375000004,2021-12-22 09:15:00,34923.627375000004,-259.9773750000022,6.958727737500001,360,-266.9361027375022,-96096.9969855008,-1.921939939710016,0 days 19:00:00,ISL Hit,2021,1545,34700,2021-12-21 14:15:00,2021-12-22 09:16:00,507.2,636.35,-129.15000000000003,11.4355,-140.58550000000002,864.5533141210375,-2.4308731988472627
1546,LONG,2021-12-22 10:45:00,34819.3,34558.15525,2021-12-22 11:15:00,34844.05,24.75,6.966335000000001,360,17.783665,6402.1194,0.1280423879999999,0 days 00:30:00,MA Cross Opp,2021,1546,34800,2021-12-22 10:51:00,2021-12-22 11:29:00,420.25,418.6,1.6499999999999773,8.3885,-6.738500000000023,862.0689655172414,-0.11618103448275903
1547,SHORT,2021-12-22 11:15:00,34844.05,35105.38037500001,2021-12-22 11:45:00,34901.75,-57.69999999999709,6.97458,360,-64.67457999999709,-23282.848799998952,-0.4656569759999791,0 days 00:30:00,MA Cross Opp,2021,1547,34800,2021-12-22 11:19:00,2021-12-22 11:59:00,521.8,537.0,-15.200000000000045,10.588,-25.788000000000046,862.0689655172414,-0.4446206896551732
1548,LONG,2021-12-22 11:45:00,34901.75,34639.986875,2021-12-22 13:45:00,34781.45,-120.30000000000292,6.96832,360,-127.26832000000292,-45816.59520000105,-0.916331904000021,0 days 02:00:00,MA Cross Opp,2021,1548,34900,2021-12-22 11:56:00,2021-12-22 13:59:00,443.3,487.85,-44.55000000000001,9.3115,-53.861500000000014,859.5988538681949,-0.9259856733524358
1549,SHORT,2021-12-22 13:45:00,34781.45,35042.310875,2021-12-22 15:00:00,35042.310875,-260.86087500000576,6.982376087500001,360,-267.8432510875058,-96423.57039150209,-1.9284714078300416,0 days 01:15:00,ISL Hit,2021,1549,34800,2021-12-22 13:53:00,2021-12-22 15:03:00,474.1,610.1,-136.0,10.842,-146.842,862.0689655172414,-2.5317586206896556
1550,LONG,2021-12-22 15:00:00,34998.5,34736.01125,2021-12-23 15:15:00,35224.9,226.40000000000143,7.02234,360,219.37766000000147,78975.95760000053,1.5795191520000105,1 days 00:15:00,MA Cross Opp,2021,1550,35000,2021-12-22 15:00:00,2021-12-23 15:29:00,398.45,340.0,58.44999999999999,7.384500000000001,51.065499999999986,857.1428571428571,0.8754085714285711
1551,SHORT,2021-12-23 15:15:00,35224.9,35489.08675,2021-12-24 14:00:00,34983.8,241.09999999999852,7.020870000000001,360,234.07912999999851,84268.48679999947,1.6853697359999895,0 days 22:45:00,MA Cross Opp,2021,1551,35200,2021-12-23 15:17:00,2021-12-24 14:14:00,421.15,293.0,128.14999999999998,7.1415,121.00849999999998,852.2727272727273,2.0626448863636364
1552,LONG,2021-12-24 14:00:00,34983.8,34721.421500000004,2021-12-27 09:15:00,34573.65,-410.1500000000015,6.955745000000001,360,-417.10574500000143,-150158.0682000005,-3.00316136400001,2 days 19:15:00,Gap SL Hit,2021,1552,35000,2021-12-24 14:00:00,2021-12-27 09:29:00,356.05,595.7,-239.65000000000003,9.5175,-249.16750000000005,857.1428571428571,-4.271442857142858
1553,SHORT,2021-12-27 10:45:00,34700.9,34961.15675,2021-12-27 12:30:00,34961.15675,-260.25675000000047,6.966205675,360,-267.2229556750005,-96200.26404300018,-1.9240052808600037,0 days 01:45:00,ISL Hit,2021,1553,34700,2021-12-27 10:50:00,2021-12-27 12:30:00,365.0,493.8,-128.8,8.588,-137.388,864.5533141210375,-2.375585014409222
1554,LONG,2021-12-27 12:30:00,34947.3,34685.195250000004,2021-12-29 09:15:00,35165.2,217.89999999999415,7.01125,360,210.8887499999942,75919.9499999979,1.518398999999958,1 days 20:45:00,MA Cross Opp,2021,1554,34900,2021-12-27 12:30:00,2021-12-29 09:29:00,309.9,108.0,201.89999999999998,4.179,197.72099999999998,859.5988538681949,3.399214899713467
1555,SHORT,2021-12-29 09:15:00,35165.2,35428.939,2021-12-29 09:45:00,35344.25,-179.0500000000029,7.0509450000000005,360,-186.10094500000287,-66996.34020000105,-1.339926804000021,0 days 00:30:00,MA Cross Opp,2021,1555,35200,2021-12-29 09:15:00,2021-12-29 09:59:00,214.05,317.3,-103.25,5.3135,-108.5635,852.2727272727273,-1.8505142045454548
1556,LONG,2021-12-29 09:45:00,35344.25,35079.168125000004,2021-12-29 12:00:00,35173.4,-170.84999999999854,7.051765,360,-177.90176499999853,-64044.63539999948,-1.2808927079999894,0 days 02:15:00,MA Cross Opp,2021,1556,35300,2021-12-29 09:47:00,2021-12-29 12:14:00,201.9,279.2,-77.29999999999998,4.811,-82.11099999999999,849.8583569405099,-1.395654390934844
1557,SHORT,2021-12-29 12:00:00,35173.4,35437.200500000006,2021-12-30 13:30:00,35087.75,85.65000000000146,7.026115,360,78.62388500000145,28304.59860000052,0.5660919720000104,1 days 01:30:00,MA Cross Opp,2021,1557,35200,2021-12-29 12:06:00,2021-12-30 13:44:00,195.3,43.35,151.95000000000002,2.3865000000000003,149.5635,852.2727272727273,2.549377840909091
1558,LONG,2021-12-30 13:30:00,35087.75,34824.591875,2021-12-31 14:30:00,35430.95,343.1999999999971,7.05187,360,336.1481299999971,121013.32679999896,2.420266535999979,1 days 01:00:00,MA Cross Opp,2021,1558,35100,2021-12-30 13:38:00,2021-12-31 14:44:00,72.55,35.0,37.55,1.0755,36.4745,854.7008547008547,0.6234957264957265
