Trade Type,Entry Time,Entry Price,Initial SL,Exit Time,Exit Price,Points Captured,Slippage,Qty,Final Points,PnL,ROI%,Trade Duration,Remarks,Trade Year
LONG,2021-12-10 15:15:00,37125.75,36754.4925,2021-12-13 14:15:00,36912.75,-213.0,7.40385,780,-220.40385,-171915.003,-1.71915003,2 days 23:00:00,MA Cross Opp,2021
SHORT,2021-12-13 14:15:00,36912.75,37281.8775,2021-12-14 15:15:00,36912.2,0.5500000000029104,7.3824950000000005,810,-6.83249499999709,-5534.320949997643,-0.05534320949997643,1 days 01:00:00,MA Cross Opp,2021
LONG,2021-12-14 15:15:00,36912.2,36543.077999999994,2021-12-15 10:15:00,36824.35,-87.84999999999854,7.373654999999999,810,-95.22365499999854,-77131.16054999882,-0.7713116054999882,0 days 19:00:00,MA Cross Opp,2021
SHORT,2021-12-15 10:15:00,36824.35,37192.593499999995,2021-12-15 11:15:00,36958.45,-134.09999999999854,7.378279999999999,810,-141.47827999999853,-114597.40679999882,-1.1459740679999881,0 days 01:00:00,MA Cross Opp,2021
LONG,2021-12-15 11:15:00,36958.45,36588.8655,2021-12-15 15:15:00,36784.4,-174.04999999999563,7.374285000000001,810,-181.42428499999565,-146953.67084999647,-1.4695367084999647,0 days 04:00:00,MA Cross Opp,2021
SHORT,2021-12-15 15:15:00,36784.4,37152.244,2021-12-16 09:15:00,37152.244,-367.8439999999973,7.3936644000000005,810,-375.2376643999973,-303942.5081639978,-3.039425081639978,0 days 18:00:00,ISL Hit,2021
SHORT,2021-12-16 10:15:00,36811.0,37179.11,2021-12-21 10:15:00,34964.8,1846.199999999997,7.177580000000001,810,1839.022419999997,1489608.1601999977,14.896081601999978,5 days 00:00:00,MA Cross Opp,2021
LONG,2021-12-21 10:15:00,34964.8,34615.152,2021-12-21 14:15:00,34615.152,-349.64800000000105,6.957995200000001,840,-356.6059952000011,-299549.0359680009,-2.995490359680009,0 days 04:00:00,ISL Hit,2021
SHORT,2021-12-22 10:15:00,34761.4,35109.014,2021-12-22 14:15:00,34875.75,-114.34999999999854,6.963715,840,-121.31371499999854,-101903.52059999877,-1.0190352059999876,0 days 04:00:00,MA Cross Opp,2021
LONG,2021-12-22 14:15:00,34875.75,34526.9925,2021-12-24 10:15:00,34605.45,-270.3000000000029,6.94812,840,-277.2481200000029,-232888.42080000247,-2.3288842080000247,1 days 20:00:00,MA Cross Opp,2021
SHORT,2021-12-24 10:15:00,34605.45,34951.504499999995,2021-12-24 13:15:00,34951.504499999995,-346.05449999999837,6.9556954499999994,840,-353.0101954499984,-296528.56417799863,-2.965285641779986,0 days 03:00:00,ISL Hit,2021
LONG,2021-12-27 10:15:00,34791.3,34443.387,2021-12-29 09:15:00,35165.2,373.8999999999942,6.99565,840,366.90434999999417,308199.6539999951,3.081996539999951,1 days 23:00:00,MA Cross Opp,2021
SHORT,2021-12-29 09:15:00,35165.2,35516.852,2021-12-30 15:15:00,35120.75,44.44999999999709,7.028595,840,37.42140499999709,31433.980199997553,0.3143398019999755,1 days 06:00:00,MA Cross Opp,2021
LONG,2021-12-30 15:15:00,35120.75,34769.5425,2022-01-11 12:15:00,38291.4,3170.6500000000015,7.341215,840,3163.3087850000015,2657179.3794000014,26.571793794000016,11 days 21:00:00,MA Cross Opp,2021
SHORT,2022-01-11 12:15:00,38291.4,38674.314,2022-01-12 09:15:00,38491.95,-200.54999999999563,7.678335000000001,780,-208.22833499999564,-162418.1012999966,-1.6241810129999659,0 days 21:00:00,MA Cross Opp,2022
LONG,2022-01-12 10:15:00,38815.0,38426.85,2022-01-13 09:15:00,38694.05,-120.94999999999709,7.750905,750,-128.70090499999708,-96525.67874999781,-0.9652567874999782,0 days 23:00:00,MA Cross Opp,2022
SHORT,2022-01-13 09:15:00,38694.05,39080.9905,2022-01-13 15:15:00,38496.4,197.65000000000146,7.719045000000001,750,189.93095500000146,142448.2162500011,1.424482162500011,0 days 06:00:00,MA Cross Opp,2022
LONG,2022-01-13 15:15:00,38496.4,38111.436,2022-01-14 09:15:00,38453.45,-42.950000000004366,7.694985000000001,750,-50.64498500000437,-37983.73875000328,-0.37983738750003276,0 days 18:00:00,MA Cross Opp,2022
SHORT,2022-01-14 09:15:00,38453.45,38837.9845,2022-01-17 09:15:00,38385.6,67.84999999999854,7.683904999999999,780,60.16609499999855,46929.554099998866,0.4692955409999887,3 days 00:00:00,MA Cross Opp,2022
LONG,2022-01-17 09:15:00,38385.6,38001.744,2022-01-17 12:15:00,38212.0,-173.59999999999854,7.659760000000001,780,-181.25975999999855,-141382.61279999887,-1.4138261279999886,0 days 03:00:00,MA Cross Opp,2022
SHORT,2022-01-17 12:15:00,38212.0,38594.12,2022-01-18 11:15:00,38402.5,-190.5,7.66145,780,-198.16145,-154565.931,-1.54565931,0 days 23:00:00,MA Cross Opp,2022
LONG,2022-01-18 11:15:00,38402.5,38018.475,2022-01-19 09:15:00,38018.475,-384.02500000000146,7.642097500000001,780,-391.66709750000143,-305500.3360500011,-3.055003360500011,0 days 22:00:00,ISL Hit,2022
SHORT,2022-01-19 11:15:00,38023.9,38404.139,2022-01-21 15:15:00,37591.7,432.20000000000437,7.561560000000001,780,424.6384400000044,331217.9832000034,3.3121798320000337,2 days 04:00:00,MA Cross Opp,2022
LONG,2022-01-21 15:15:00,37591.7,37215.782999999996,2022-01-24 11:15:00,37335.1,-256.59999999999854,7.492679999999999,780,-264.09267999999855,-205992.29039999886,-2.0599229039999885,2 days 20:00:00,MA Cross Opp,2022
SHORT,2022-01-24 11:15:00,37335.1,37708.451,2022-01-25 11:15:00,37204.45,130.65000000000146,7.453954999999999,780,123.19604500000146,96092.91510000113,0.9609291510000114,1 days 00:00:00,MA Cross Opp,2022
LONG,2022-01-25 11:15:00,37204.45,36832.40549999999,2022-01-27 12:15:00,37059.05,-145.39999999999418,7.42635,780,-152.8263499999942,-119204.55299999547,-1.1920455299999548,2 days 01:00:00,MA Cross Opp,2022
SHORT,2022-01-27 12:15:00,37059.05,37429.6405,2022-01-27 12:15:00,37429.6405,-370.5904999999984,7.44886905,810,-378.0393690499984,-306211.88893049874,-3.0621188893049873,0 days 00:00:00,ISL Hit,2022
LONG,2022-01-27 15:15:00,38116.05,37734.889500000005,2022-01-28 14:15:00,37734.889500000005,-381.16049999999814,7.585093950000001,780,-388.7455939499981,-303221.56328099855,-3.0322156328099856,0 days 23:00:00,ISL Hit,2022
SHORT,2022-01-31 10:15:00,37794.8,38172.74800000001,2022-01-31 12:15:00,38008.0,-213.1999999999971,7.580280000000001,780,-220.78027999999708,-172208.6183999977,-1.7220861839999773,0 days 02:00:00,MA Cross Opp,2022
LONG,2022-01-31 12:15:00,38008.0,37627.92,2022-02-03 12:15:00,39140.6,1132.5999999999985,7.714860000000001,780,1124.8851399999985,877410.4091999988,8.77410409199999,3 days 00:00:00,MA Cross Opp,2022
SHORT,2022-02-03 12:15:00,39140.6,39532.006,2022-02-09 09:15:00,38103.6,1037.0,7.72442,750,1029.27558,771956.6849999999,7.71956685,5 days 21:00:00,MA Cross Opp,2022
LONG,2022-02-09 11:15:00,38484.55,38099.7045,2022-02-11 09:15:00,38924.25,439.6999999999971,7.740880000000001,780,431.9591199999971,336928.1135999977,3.369281135999977,1 days 22:00:00,MA Cross Opp,2022
SHORT,2022-02-11 09:15:00,38924.25,39313.4925,2022-02-15 13:15:00,37386.8,1537.449999999997,7.631105000000001,750,1529.8188949999972,1147364.1712499978,11.473641712499978,4 days 04:00:00,MA Cross Opp,2022
LONG,2022-02-15 13:15:00,37386.8,37012.932,2022-02-16 14:15:00,38119.45,732.6499999999942,7.550625,780,725.0993749999942,565577.5124999955,5.6557751249999555,1 days 01:00:00,MA Cross Opp,2022
SHORT,2022-02-16 14:15:00,38119.45,38500.644499999995,2022-02-17 09:15:00,37986.3,133.14999999999418,7.610575000000001,780,125.53942499999418,97920.75149999546,0.9792075149999546,0 days 19:00:00,MA Cross Opp,2022
SHORT,2022-02-17 10:15:00,37603.4,37979.434,2022-02-18 12:15:00,37695.75,-92.34999999999854,7.529915,780,-99.87991499999855,-77906.33369999887,-0.7790633369999886,1 days 02:00:00,MA Cross Opp,2022
LONG,2022-02-18 12:15:00,37695.75,37318.7925,2022-02-21 09:15:00,37318.7925,-376.9574999999968,7.501454250000001,780,-384.4589542499968,-299877.9843149975,-2.998779843149975,2 days 21:00:00,ISL Hit,2022
LONG,2022-02-21 12:15:00,38020.6,37640.394,2022-02-21 14:15:00,37640.394,-380.2059999999983,7.566099400000001,780,-387.7720993999983,-302462.23753199866,-3.0246223753199866,0 days 02:00:00,ISL Hit,2022
SHORT,2022-02-22 09:15:00,37624.8,38001.048,2022-02-23 09:15:00,37399.75,225.0500000000029,7.502455,780,217.5475450000029,169687.08510000227,1.6968708510000226,1 days 00:00:00,MA Cross Opp,2022
LONG,2022-02-23 11:15:00,37643.9,37267.461,2022-02-23 15:15:00,37350.95,-292.95000000000437,7.499485000000001,780,-300.44948500000436,-234350.5983000034,-2.343505983000034,0 days 04:00:00,MA Cross Opp,2022
SHORT,2022-02-23 15:15:00,37350.95,37724.4595,2022-02-25 14:15:00,36557.4,793.5499999999956,7.390835000000001,780,786.1591649999956,613204.1486999965,6.132041486999965,1 days 23:00:00,MA Cross Opp,2022
LONG,2022-02-25 14:15:00,36557.4,36191.826,2022-02-28 09:15:00,36361.65,-195.75,7.291905000000001,810,-203.041905,-164463.94305,-1.6446394305,2 days 19:00:00,MA Cross Opp,2022
SHORT,2022-02-28 09:15:00,36361.65,36725.266500000005,2022-03-03 09:15:00,35545.95,815.7000000000044,7.190760000000001,810,808.5092400000044,654892.4844000036,6.548924844000036,3 days 00:00:00,MA Cross Opp,2022
LONG,2022-03-03 11:15:00,35290.2,34937.297999999995,2022-03-03 13:15:00,35022.55,-267.6499999999942,7.031275,840,-274.6812749999942,-230732.27099999512,-2.307322709999951,0 days 02:00:00,MA Cross Opp,2022
SHORT,2022-03-03 13:15:00,35022.55,35372.7755,2022-03-08 15:15:00,33191.5,1831.050000000003,6.821405,840,1824.228595000003,1532352.0198000025,15.323520198000024,5 days 02:00:00,MA Cross Opp,2022
LONG,2022-03-08 15:15:00,33191.5,32859.585,2022-03-11 09:15:00,34366.35,1174.8499999999985,6.755785000000001,900,1168.0942149999985,1051284.7934999987,10.512847934999987,2 days 18:00:00,MA Cross Opp,2022
SHORT,2022-03-11 09:15:00,34366.35,34710.0135,2022-03-11 09:15:00,34710.0135,-343.6635000000024,6.907636350000001,870,-350.5711363500024,-304996.8886245021,-3.049968886245021,0 days 00:00:00,ISL Hit,2022
LONG,2022-03-14 10:15:00,34974.65,34624.9035,2022-03-15 14:15:00,34845.2,-129.45000000000437,6.981985000000001,840,-136.43198500000437,-114602.86740000367,-1.1460286740000367,1 days 04:00:00,MA Cross Opp,2022
SHORT,2022-03-15 14:15:00,34845.2,35193.651999999995,2022-03-15 14:15:00,35193.651999999995,-348.4519999999975,7.003885199999999,840,-355.4558851999975,-298582.9435679979,-2.9858294356799786,0 days 00:00:00,ISL Hit,2022
LONG,2022-03-16 11:15:00,35686.35,35329.4865,2022-03-17 15:15:00,36369.7,683.3499999999985,7.205604999999999,840,676.1443949999986,567961.2917999988,5.679612917999989,1 days 04:00:00,MA Cross Opp,2022
SHORT,2022-03-17 15:15:00,36369.7,36733.397,2022-03-22 15:15:00,36352.7,17.0,7.27224,810,9.72776,7879.4856,0.07879485600000001,5 days 00:00:00,MA Cross Opp,2022
LONG,2022-03-22 15:15:00,36352.7,35989.172999999995,2022-03-23 13:15:00,36139.1,-213.59999999999854,7.249179999999999,810,-220.84917999999854,-178887.8357999988,-1.788878357999988,0 days 22:00:00,MA Cross Opp,2022
SHORT,2022-03-23 13:15:00,36139.1,36500.491,2022-03-28 14:15:00,35675.5,463.59999999999854,7.181460000000001,810,456.41853999999853,369699.0173999988,3.696990173999988,5 days 01:00:00,MA Cross Opp,2022
LONG,2022-03-28 14:15:00,35675.5,35318.745,2022-03-31 09:15:00,36303.1,627.5999999999985,7.197860000000001,840,620.4021399999986,521137.79759999877,5.211377975999987,2 days 19:00:00,MA Cross Opp,2022
SHORT,2022-03-31 09:15:00,36303.1,36666.131,2022-03-31 12:15:00,36494.0,-190.90000000000146,7.279710000000001,810,-198.17971000000145,-160525.56510000117,-1.6052556510000118,0 days 03:00:00,MA Cross Opp,2022
LONG,2022-03-31 12:15:00,36494.0,36129.06,2022-03-31 14:15:00,36301.4,-192.59999999999854,7.27954,810,-199.87953999999854,-161902.42739999882,-1.619024273999988,0 days 02:00:00,MA Cross Opp,2022
SHORT,2022-03-31 14:15:00,36301.4,36664.414000000004,2022-04-01 09:15:00,36664.414000000004,-363.01400000000285,7.296581400000002,810,-370.31058140000283,-299951.5709340023,-2.999515709340023,0 days 19:00:00,ISL Hit,2022
LONG,2022-04-01 12:15:00,36790.65,36422.743500000004,2022-04-05 12:15:00,38269.7,1479.0499999999956,7.506035000000001,810,1471.5439649999955,1191950.6116499964,11.919506116499964,4 days 00:00:00,MA Cross Opp,2022
SHORT,2022-04-05 12:15:00,38269.7,38652.397,2022-04-08 12:15:00,37637.15,632.5499999999956,7.590685000000001,780,624.9593149999956,487468.2656999966,4.8746826569999655,3 days 00:00:00,MA Cross Opp,2022
LONG,2022-04-08 12:15:00,37637.15,37260.7785,2022-04-12 09:15:00,37584.75,-52.400000000001455,7.52219,780,-59.92219000000146,-46739.308200001135,-0.46739308200001134,3 days 21:00:00,MA Cross Opp,2022
SHORT,2022-04-12 09:15:00,37584.75,37960.5975,2022-04-12 14:15:00,37768.7,-183.9499999999971,7.535345,780,-191.4853449999971,-149358.56909999772,-1.4935856909999772,0 days 05:00:00,MA Cross Opp,2022
LONG,2022-04-12 14:15:00,37768.7,37391.013,2022-04-13 12:15:00,37559.5,-209.1999999999971,7.53282,780,-216.73281999999708,-169051.59959999772,-1.690515995999977,0 days 22:00:00,MA Cross Opp,2022
SHORT,2022-04-13 12:15:00,37559.5,37935.095,2022-04-19 11:15:00,36775.5,784.0,7.4335,780,776.5665,605721.87,6.0572187,5 days 23:00:00,MA Cross Opp,2022
LONG,2022-04-19 12:15:00,36928.05,36558.7695,2022-04-19 14:15:00,36558.7695,-369.28050000000076,7.348681950000001,810,-376.62918195000077,-305069.6373795006,-3.050696373795006,0 days 02:00:00,ISL Hit,2022
LONG,2022-04-20 14:15:00,36409.2,36045.108,2022-04-21 10:15:00,36452.1,42.900000000001455,7.286129999999999,810,35.613870000001455,28847.23470000118,0.2884723470000118,0 days 20:00:00,MA Cross Opp,2022
SHORT,2022-04-21 10:15:00,36452.1,36816.621,2022-04-21 11:15:00,36608.55,-156.45000000000437,7.306064999999999,810,-163.75606500000436,-132642.41265000353,-1.3264241265000354,0 days 01:00:00,MA Cross Opp,2022
LONG,2022-04-21 11:15:00,36608.55,36242.4645,2022-04-22 12:15:00,36326.65,-281.90000000000146,7.293520000000002,810,-289.19352000000146,-234246.7512000012,-2.342467512000012,1 days 01:00:00,MA Cross Opp,2022
SHORT,2022-04-22 12:15:00,36326.65,36689.9165,2022-04-25 13:15:00,36191.65,135.0,7.251830000000001,810,127.74817,103476.0177,1.034760177,3 days 01:00:00,MA Cross Opp,2022
LONG,2022-04-25 13:15:00,36191.65,35829.7335,2022-04-27 09:15:00,36377.55,185.90000000000146,7.256920000000002,810,178.64308000000145,144700.89480000117,1.447008948000012,1 days 20:00:00,MA Cross Opp,2022
SHORT,2022-04-27 09:15:00,36377.55,36741.325500000006,2022-04-28 11:15:00,36067.85,309.70000000000437,7.24454,810,302.4554600000044,244988.92260000357,2.449889226000036,1 days 02:00:00,MA Cross Opp,2022
LONG,2022-04-28 11:15:00,36067.85,35707.1715,2022-04-29 15:15:00,36061.75,-6.099999999998545,7.212960000000001,810,-13.312959999998546,-10783.497599998822,-0.10783497599998822,1 days 04:00:00,MA Cross Opp,2022
SHORT,2022-04-29 15:15:00,36061.75,36422.3675,2022-05-04 09:15:00,36207.45,-145.6999999999971,7.22692,810,-152.9269199999971,-123870.80519999765,-1.2387080519999765,4 days 18:00:00,MA Cross Opp,2022
LONG,2022-05-04 11:15:00,36124.35,35763.1065,2022-05-04 12:15:00,35883.6,-240.75,7.200795,810,-247.950795,-200840.14395,-2.0084014395,0 days 01:00:00,MA Cross Opp,2022
SHORT,2022-05-04 12:15:00,35883.6,36242.436,2022-05-10 09:15:00,34346.95,1536.6500000000015,7.023054999999999,810,1529.6269450000013,1238997.825450001,12.38997825450001,5 days 21:00:00,MA Cross Opp,2022
LONG,2022-05-10 09:15:00,34346.95,34003.4805,2022-05-11 10:15:00,34405.9,58.950000000004366,6.875285000000001,870,52.07471500000437,45305.0020500038,0.453050020500038,1 days 01:00:00,MA Cross Opp,2022
SHORT,2022-05-11 10:15:00,34405.9,34749.959,2022-05-11 15:15:00,34738.35,-332.4499999999971,6.9144250000000005,870,-339.3644249999971,-295247.04974999744,-2.9524704974999745,0 days 05:00:00,MA Cross Opp,2022
LONG,2022-05-11 15:15:00,34738.35,34390.966499999995,2022-05-12 09:15:00,34329.45,-408.90000000000146,6.9067799999999995,840,-415.8067800000015,-349277.69520000124,-3.4927769520000123,0 days 18:00:00,Gap SL Hit,2022
SHORT,2022-05-12 11:15:00,33725.75,34063.0075,2022-05-13 11:15:00,33804.55,-78.80000000000291,6.753030000000001,870,-85.5530300000029,-74431.13610000252,-0.7443113610000252,1 days 00:00:00,MA Cross Opp,2022
LONG,2022-05-13 11:15:00,33804.55,33466.5045,2022-05-13 14:15:00,33466.5045,-338.0455000000002,6.72710545,870,-344.7726054500002,-299952.16674150014,-2.9995216674150016,0 days 03:00:00,ISL Hit,2022
SHORT,2022-05-16 09:15:00,33052.0,33382.52,2022-05-16 09:15:00,33382.52,-330.5199999999968,6.643451999999999,900,-337.1634519999968,-303447.10679999716,-3.034471067999972,0 days 00:00:00,ISL Hit,2022
SHORT,2022-05-16 11:15:00,33604.75,33940.7975,2022-05-16 13:15:00,33649.35,-44.599999999998545,6.725410000000001,870,-51.32540999999855,-44653.10669999874,-0.44653106699998735,0 days 02:00:00,MA Cross Opp,2022
LONG,2022-05-16 13:15:00,33649.35,33312.8565,2022-05-16 15:15:00,33531.45,-117.90000000000146,6.718079999999999,870,-124.61808000000146,-108417.72960000127,-1.0841772960000127,0 days 02:00:00,MA Cross Opp,2022
SHORT,2022-05-16 15:15:00,33531.45,33866.7645,2022-05-17 09:15:00,33866.7645,-335.3145000000004,6.739821450000001,870,-342.05432145000043,-297587.2596615004,-2.9758725966150044,0 days 18:00:00,ISL Hit,2022
LONG,2022-05-17 10:15:00,33944.15,33604.7085,2022-05-18 14:15:00,34159.85,215.6999999999971,6.8104000000000005,870,208.8895999999971,181733.9519999975,1.8173395199999747,1 days 04:00:00,MA Cross Opp,2022
SHORT,2022-05-18 14:15:00,34159.85,34501.4485,2022-05-20 11:15:00,34136.9,22.94999999999709,6.829675,870,16.120324999997088,14024.682749997466,0.14024682749997466,1 days 21:00:00,MA Cross Opp,2022
LONG,2022-05-20 11:15:00,34136.9,33795.531,2022-05-23 15:15:00,34213.1,76.19999999999709,6.835,870,69.3649999999971,60347.54999999747,0.6034754999999747,3 days 04:00:00,MA Cross Opp,2022
SHORT,2022-05-23 15:15:00,34213.1,34555.231,2022-05-24 12:15:00,34555.231,-342.1310000000012,6.876833100000001,870,-349.0078331000012,-303636.8147970011,-3.0363681479700104,0 days 21:00:00,ISL Hit,2022
LONG,2022-05-24 14:15:00,34424.55,34080.304500000006,2022-05-25 15:15:00,34326.3,-98.25,6.875085000000001,870,-105.125085,-91458.82395,-0.9145882395000001,1 days 01:00:00,MA Cross Opp,2022
SHORT,2022-05-25 15:15:00,34326.3,34669.563,2022-05-26 09:15:00,34669.563,-343.262999999999,6.899586300000002,870,-350.162586299999,-304641.4500809992,-3.0464145008099917,0 days 18:00:00,ISL Hit,2022
SHORT,2022-05-26 10:15:00,34537.65,34883.0265,2022-05-26 12:15:00,34559.75,-22.099999999998545,6.909739999999999,840,-29.009739999998544,-24368.181599998778,-0.24368181599998778,0 days 02:00:00,MA Cross Opp,2022
LONG,2022-05-26 12:15:00,34559.75,34214.1525,2022-05-31 09:15:00,35803.5,1243.75,7.036325000000001,840,1236.713675,1038839.487,10.388394869999999,4 days 21:00:00,MA Cross Opp,2022
SHORT,2022-05-31 09:15:00,35803.5,36161.535,2022-06-01 14:15:00,35586.9,216.59999999999854,7.13904,810,209.46095999999855,169663.3775999988,1.696633775999988,1 days 05:00:00,MA Cross Opp,2022
LONG,2022-06-01 14:15:00,35586.9,35231.031,2022-06-02 09:15:00,35644.2,57.299999999995634,7.1231100000000005,840,50.17688999999564,42148.58759999633,0.4214858759999633,0 days 19:00:00,MA Cross Opp,2022
SHORT,2022-06-02 09:15:00,35644.2,36000.642,2022-06-02 12:15:00,35559.4,84.79999999999563,7.120360000000001,840,77.67963999999563,65250.89759999633,0.6525089759999633,0 days 03:00:00,MA Cross Opp,2022
LONG,2022-06-02 12:15:00,35559.4,35203.806000000004,2022-06-02 13:15:00,35445.05,-114.34999999999854,7.1004450000000014,840,-121.45044499999855,-102018.37379999878,-1.0201837379999876,0 days 01:00:00,MA Cross Opp,2022
SHORT,2022-06-02 13:15:00,35445.05,35799.5005,2022-06-03 09:15:00,35670.75,-225.6999999999971,7.111580000000001,840,-232.8115799999971,-195561.72719999755,-1.9556172719999754,0 days 20:00:00,MA Cross Opp,2022
SHORT,2022-06-03 14:15:00,35469.6,35824.296,2022-06-06 13:15:00,35413.8,55.799999999995634,7.08834,840,48.71165999999563,40917.79439999633,0.4091779439999633,2 days 23:00:00,MA Cross Opp,2022
LONG,2022-06-06 13:15:00,35413.8,35059.662000000004,2022-06-07 09:15:00,35059.662000000004,-354.137999999999,7.047346200000001,840,-361.185346199999,-303395.69080799917,-3.0339569080799915,0 days 20:00:00,ISL Hit,2022
SHORT,2022-06-07 10:15:00,34982.25,35332.0725,2022-06-08 10:15:00,35182.45,-200.1999999999971,7.01647,840,-207.2164699999971,-174061.83479999757,-1.7406183479999757,1 days 00:00:00,MA Cross Opp,2022
LONG,2022-06-08 10:15:00,35182.45,34830.625499999995,2022-06-09 09:15:00,34882.75,-299.6999999999971,7.00652,840,-306.7065199999971,-257633.4767999976,-2.576334767999976,0 days 23:00:00,MA Cross Opp,2022
SHORT,2022-06-09 09:15:00,34882.75,35231.5775,2022-06-09 14:15:00,34890.9,-8.150000000001455,6.977365,840,-15.127365000001454,-12706.98660000122,-0.12706986600001222,0 days 05:00:00,MA Cross Opp,2022
